company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2009.0,Q1,2009-01-01,2009-03-31,2010-05-07 16:17:00+00:00,0.1,0.1,,0.1,37815000.0,205345000.0,205345000.0,194069000.0,11276000.0,1467507000.0,3150762000.0,-10758000.0,383293000.0,15572000.0,1024773000.0,1467507000.0,1683255000.0,45543000.0,39844000.0,1423638000.0,259617000.0,-16457000.0,243160000.0,3150762000.0,1940700000.0,2008915000.0,2021062000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2010.0,Q4,2010-10-01,2010-12-31,,0.92,0.3,,0.29,257005000.0,652425000.0,652425000.0,628559000.0,23866000.0,1922377000.0,4888666000.0,-26780000.0,492093000.0,43473000.0,1487045000.0,1922377000.0,2966289000.0,45806000.0,38338000.0,2022611000.0,943678000.0,-34248000.0,909430000.0,4888666000.0,2065200000.0,2055959000.0,2147931000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2010.0,FY,2010-01-01,2010-12-31,2013-02-27 16:56:00+00:00,0.92,0.92,,0.88,638297000.0,1969686000.0,1969686000.0,1899995000.0,69691000.0,6984145000.0,17015126000.0,-39494000.0,1888015000.0,84375000.0,5375305000.0,6984145000.0,10030981000.0,178345000.0,142536000.0,7347695000.0,2683286000.0,-75303000.0,2607983000.0,17015126000.0,2065200000.0,2055959000.0,2147931000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2010.0,Q3YTD,2010-01-01,2010-09-30,,,0.62,,0.59,381292000.0,1317261000.0,1317261000.0,1271436000.0,45825000.0,5061768000.0,12126460000.0,-12714000.0,1395922000.0,40902000.0,3888260000.0,5061768000.0,7064692000.0,132539000.0,104198000.0,5325084000.0,1739608000.0,-41055000.0,1698553000.0,12126460000.0,,2055876000.0,2146753000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2010.0,Q3TTM,2009-10-01,2010-09-30,,-0.35,0.81,,0.78,537605000.0,1718233000.0,1718233000.0,1662032000.0,56201000.0,6784285000.0,16226626000.0,-27625000.0,1820165000.0,64805000.0,5230133000.0,6784285000.0,9442341000.0,179110000.0,135335000.0,7115103000.0,2327238000.0,-71400000.0,2255838000.0,16226626000.0,,2055876000.0,2146753000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2010.0,Q3,2010-07-01,2010-09-30,2011-11-03 16:15:14+00:00,,,,,,,489074000.0,,,,,,,,,1725297000.0,2486974000.0,,,1839150000.0,,-10087000.0,,,,,
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2010.0,Q2YTD,2010-01-01,2010-06-30,,,0.39,,0.37,232629000.0,828187000.0,828187000.0,798920000.0,29267000.0,3336471000.0,7914189000.0,-6891000.0,912658000.0,28341000.0,2544935000.0,3336471000.0,4577718000.0,87712000.0,63635000.0,3485934000.0,1091784000.0,-30968000.0,1060816000.0,7914189000.0,,2052161000.0,2132997000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2010.0,Q2TTM,2009-07-01,2010-06-30,,-0.2,0.73,,0.7,409544000.0,1534027000.0,1534027000.0,1487696000.0,46331000.0,6636401000.0,15531985000.0,6220000.0,1758993000.0,87025000.0,5064583000.0,6636401000.0,8895584000.0,180510000.0,132878000.0,6910601000.0,1984983000.0,-41412000.0,1943571000.0,15531985000.0,,2052161000.0,2132997000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2010.0,Q2,2010-04-01,2010-06-30,2011-08-05 16:10:11+00:00,,,,,,,440497000.0,,,,,,,,,1664298000.0,2359199000.0,,,1771215000.0,,-10511000.0,,,,,
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2010.0,Q1TTM,2009-04-01,2010-03-31,,-0.1,0.62,,0.6,310613000.0,1304146000.0,1304146000.0,1266712000.0,37434000.0,6485677000.0,14765840000.0,4107000.0,1679149000.0,110420000.0,4832136000.0,6485677000.0,8280163000.0,179924000.0,132118000.0,6621705000.0,1658458000.0,-43699000.0,1614759000.0,14765840000.0,,2051030000.0,2119192000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2011.0,Q4,2011-10-01,2011-12-31,,0.64,0.41,,0.38,174544000.0,872705000.0,872705000.0,831709000.0,40996000.0,2051446000.0,5574843000.0,-79384000.0,561980000.0,28589000.0,1794466000.0,2051446000.0,3523397000.0,34223000.0,22494000.0,2385035000.0,1138362000.0,-91113000.0,1047249000.0,5574843000.0,2050800000.0,2056000000.0,2229000000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2011.0,FY,2011-01-01,2011-12-31,2014-02-25 16:49:21+00:00,1.2,1.2,0.0,1.1,640000000.0,2609000000.0,2609000000.0,2461000000.0,148000000.0,7839000000.0,20008000000.0,-152000000.0,2151000000.0,97000000.0,6479000000.0,7839000000.0,12169000000.0,170000000.0,129000000.0,8727000000.0,3442000000.0,-193000000.0,3249000000.0,20008000000.0,2050800000.0,2056000000.0,2229000000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2011.0,Q3YTD,2011-01-01,2011-09-30,,0.56,0.79,,0.72,465456000.0,1736295000.0,1736295000.0,1629291000.0,107004000.0,5787554000.0,14433157000.0,-72616000.0,1589020000.0,68411000.0,4684534000.0,5787554000.0,8645603000.0,135777000.0,106506000.0,6341965000.0,2303638000.0,-101887000.0,2201751000.0,14433157000.0,2088400000.0,2054007000.0,2207099000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2011.0,Q3TTM,2010-10-01,2011-09-30,,1.48,1.09,,1.01,722461000.0,2388720000.0,2388720000.0,2257850000.0,130870000.0,7709931000.0,19321823000.0,-99396000.0,2081113000.0,111884000.0,6171579000.0,7709931000.0,11611892000.0,181583000.0,144844000.0,8364576000.0,3247316000.0,-136135000.0,3111181000.0,19321823000.0,2088400000.0,2054007000.0,2207099000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2011.0,Q3,2011-07-01,2011-09-30,2012-11-02 16:48:54+00:00,0.29,0.29,,0.27,171086000.0,642114000.0,642114000.0,605649000.0,36465000.0,1913936000.0,4980201000.0,-59799000.0,548021000.0,20302000.0,1612914000.0,1913936000.0,3066265000.0,44322000.0,32293000.0,2181237000.0,885028000.0,-71828000.0,813200000.0,4980201000.0,2088400000.0,2054007000.0,2207099000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2011.0,Q2YTD,2011-01-01,2011-06-30,,0.27,0.5,,0.45,294370000.0,1094181000.0,1094181000.0,1023642000.0,70539000.0,3873618000.0,9452956000.0,-12817000.0,1040999000.0,48109000.0,3071620000.0,3873618000.0,5579338000.0,91455000.0,74213000.0,4160728000.0,1418610000.0,-30059000.0,1388551000.0,9452956000.0,2024100000.0,2060748000.0,2266465000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2011.0,Q2TTM,2010-07-01,2011-06-30,,1.19,1.03,,0.96,700038000.0,2235680000.0,2235680000.0,2124717000.0,110963000.0,7521292000.0,18553893000.0,-45420000.0,2016356000.0,104143000.0,5901990000.0,7521292000.0,11032601000.0,182088000.0,153114000.0,8022489000.0,3010112000.0,-74394000.0,2935718000.0,18553893000.0,2024100000.0,2060748000.0,2266465000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2011.0,Q2,2011-04-01,2011-06-30,2012-08-02 17:07:19+00:00,0.27,0.27,,0.24,172731000.0,591627000.0,591627000.0,546494000.0,45133000.0,1965051000.0,4845338000.0,30357000.0,538891000.0,21216000.0,1575689000.0,1965051000.0,2880287000.0,46476000.0,35986000.0,2135796000.0,744491000.0,19867000.0,764358000.0,4845338000.0,2024100000.0,2060748000.0,2266465000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2011.0,Q1TTM,2010-04-01,2011-03-31,,0.92,0.97,,0.92,664283000.0,2084550000.0,2084550000.0,2004439000.0,80111000.0,7220539000.0,17732052000.0,-73647000.0,1955190000.0,92766000.0,5609952000.0,7220539000.0,10511513000.0,180356000.0,149231000.0,7657908000.0,2853605000.0,-104772000.0,2748833000.0,17732052000.0,,2066136000.0,2258278000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2011.0,Q1,2011-01-01,2011-03-31,2012-05-02 16:28:01+00:00,,,,,,,502554000.0,,,,,,,,,1908567000.0,2699051000.0,,,2024932000.0,,-49926000.0,,,,,
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2012.0,Q4,2012-10-01,2012-12-31,,0.42,0.42,,0.39,328090000.0,911021000.0,911021000.0,870158000.0,40863000.0,2140839000.0,6030622000.0,-38310000.0,664183000.0,29107000.0,1927803000.0,2140839000.0,3889783000.0,21817000.0,30548000.0,2621093000.0,1268690000.0,-29579000.0,1239111000.0,6030622000.0,2086300000.0,2093000000.0,2206000000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2012.0,FY,2012-01-01,2012-12-31,2015-02-27 16:24:04+00:00,1.31,1.31,0.0,1.23,918000000.0,2886000000.0,2886000000.0,2733000000.0,153000000.0,8076000000.0,21714000000.0,-196000000.0,2560000000.0,110000000.0,7004000000.0,8076000000.0,13638000000.0,79000000.0,115000000.0,9674000000.0,3964000000.0,-160000000.0,3804000000.0,21714000000.0,2086300000.0,2093000000.0,2206000000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2012.0,Q3YTD,2012-01-01,2012-09-30,,0.89,0.89,,0.84,589910000.0,1974979000.0,1974979000.0,1862842000.0,112137000.0,5935161000.0,15683378000.0,-157690000.0,1895817000.0,80893000.0,5076197000.0,5935161000.0,9748217000.0,57183000.0,84452000.0,7052907000.0,2695310000.0,-130421000.0,2564889000.0,15683378000.0,2086700000.0,2104000000.0,2210000000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2012.0,Q3TTM,2011-10-01,2012-09-30,,1.53,1.3,,1.22,764454000.0,2847684000.0,2847684000.0,2694551000.0,153133000.0,7986607000.0,21258221000.0,-237074000.0,2457797000.0,109482000.0,6870663000.0,7986607000.0,13271614000.0,91406000.0,106946000.0,9437942000.0,3833672000.0,-221534000.0,3612138000.0,21258221000.0,2086700000.0,2104000000.0,2210000000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2012.0,Q3,2012-07-01,2012-09-30,2013-11-07 16:30:33+00:00,0.3,0.3,0.0,0.28,185000000.0,659000000.0,659000000.0,626000000.0,33000000.0,1990000000.0,5278000000.0,-63000000.0,653000000.0,27000000.0,1709000000.0,1990000000.0,3288000000.0,21000000.0,29000000.0,2389000000.0,899000000.0,-55000000.0,844000000.0,5278000000.0,2086700000.0,2104000000.0,2210000000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2012.0,Q2YTD,2012-01-01,2012-06-30,,0.59,0.59,,0.56,404910000.0,1315979000.0,1315979000.0,1236842000.0,79137000.0,3945161000.0,10405378000.0,-94690000.0,1242817000.0,53893000.0,3367197000.0,3945161000.0,6460217000.0,36183000.0,55452000.0,4663907000.0,1796310000.0,-75421000.0,1720889000.0,10405378000.0,2096800000.0,2096000000.0,2208000000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2012.0,Q2TTM,2011-07-01,2012-06-30,,1.52,1.29,,1.21,750540000.0,2830798000.0,2830798000.0,2674200000.0,156598000.0,7910543000.0,20960422000.0,-233873000.0,2352818000.0,102784000.0,6774577000.0,7910543000.0,13049879000.0,114728000.0,110239000.0,9230179000.0,3819700000.0,-238362000.0,3581338000.0,20960422000.0,2096800000.0,2096000000.0,2208000000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2012.0,Q2,2012-04-01,2012-06-30,2013-08-02 16:26:23+00:00,0.31,0.31,0.0,0.29,214000000.0,690000000.0,690000000.0,650000000.0,40000000.0,1964000000.0,5311000000.0,-51000000.0,655000000.0,28000000.0,1717000000.0,1964000000.0,3347000000.0,18000000.0,26000000.0,2400000000.0,947000000.0,-43000000.0,904000000.0,5311000000.0,2096800000.0,2096000000.0,2208000000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2012.0,Q1TTM,2011-04-01,2012-03-31,,1.48,1.25,,1.16,709271000.0,2732425000.0,2732425000.0,2570694000.0,161731000.0,7911594000.0,20494760000.0,-152516000.0,2236709000.0,96000000.0,6633266000.0,7911594000.0,12583166000.0,143204000.0,120225000.0,8965975000.0,3617191000.0,-175495000.0,3441696000.0,20494760000.0,2095900000.0,2067828000.0,2201933000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2012.0,Q1,2012-01-01,2012-03-31,2013-05-03 16:29:35+00:00,0.28,0.28,,0.27,190910000.0,625979000.0,625979000.0,586842000.0,39137000.0,1981161000.0,5094378000.0,-43690000.0,587817000.0,25893000.0,1650197000.0,1981161000.0,3113217000.0,18183000.0,29452000.0,2263907000.0,849310000.0,-32421000.0,816889000.0,5094378000.0,2095900000.0,2067828000.0,2201933000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2013.0,FY,2013-01-01,2013-12-31,2016-02-25 08:44:41+00:00,1.39,1.39,0.3,1.33,772000000.0,3093000000.0,3093000000.0,2889000000.0,204000000.0,8749000000.0,23222000000.0,-257000000.0,2761000000.0,224000000.0,7338000000.0,8749000000.0,14473000000.0,156000000.0,128000000.0,10323000000.0,4150000000.0,-285000000.0,3865000000.0,23222000000.0,2078400000.0,2074000000.0,2160000000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2013.0,Q4,2013-10-01,2013-12-31,,0.49,0.49,0.1,0.48,299000000.0,1089000000.0,1089000000.0,1022000000.0,67000000.0,2458000000.0,6682000000.0,-61000000.0,704000000.0,29000000.0,2031000000.0,2458000000.0,4224000000.0,46000000.0,35000000.0,2764000000.0,1460000000.0,-72000000.0,1388000000.0,6682000000.0,2078400000.0,2074000000.0,2160000000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2013.0,Q3YTD,2013-01-01,2013-09-30,,0.9,0.9,0.2,0.85,473000000.0,2004000000.0,2004000000.0,1867000000.0,137000000.0,6291000000.0,16540000000.0,-196000000.0,2057000000.0,195000000.0,5307000000.0,6291000000.0,10249000000.0,110000000.0,93000000.0,7559000000.0,2690000000.0,-213000000.0,2477000000.0,16540000000.0,2092900000.0,2069000000.0,2165000000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2013.0,Q3TTM,2012-10-01,2013-09-30,,1.32,1.32,0.2,1.24,801090000.0,2915021000.0,2915021000.0,2737158000.0,177863000.0,8431839000.0,22570622000.0,-234310000.0,2721183000.0,224107000.0,7234803000.0,8431839000.0,14138783000.0,131817000.0,123548000.0,10180093000.0,3958690000.0,-242579000.0,3716111000.0,22570622000.0,2092900000.0,2069000000.0,2165000000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2013.0,Q3,2013-07-01,2013-09-30,2014-11-05 16:18:28+00:00,0.28,0.28,0.1,0.27,181000000.0,639000000.0,639000000.0,586000000.0,53000000.0,2097000000.0,5539000000.0,-55000000.0,686000000.0,40000000.0,1809000000.0,2097000000.0,3442000000.0,58000000.0,26000000.0,2535000000.0,907000000.0,-87000000.0,820000000.0,5539000000.0,2092900000.0,2069000000.0,2165000000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2013.0,Q2YTD,2013-01-01,2013-06-30,,0.62,0.62,0.1,0.58,292000000.0,1365000000.0,1365000000.0,1281000000.0,84000000.0,4194000000.0,11001000000.0,-141000000.0,1371000000.0,155000000.0,3498000000.0,4194000000.0,6807000000.0,52000000.0,67000000.0,5024000000.0,1783000000.0,-126000000.0,1657000000.0,11001000000.0,2061800000.0,2092000000.0,2174000000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2013.0,Q2TTM,2012-07-01,2013-06-30,,1.34,1.34,0.1,1.25,805090000.0,2935021000.0,2935021000.0,2777158000.0,157863000.0,8324839000.0,22309622000.0,-242310000.0,2688183000.0,211107000.0,7134803000.0,8324839000.0,13984783000.0,94817000.0,126548000.0,10034093000.0,3950690000.0,-210579000.0,3740111000.0,22309622000.0,2061800000.0,2092000000.0,2174000000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2013.0,Q2,2013-04-01,2013-06-30,2014-08-01 17:25:17+00:00,0.34,0.34,0.1,0.32,216000000.0,750000000.0,750000000.0,701000000.0,49000000.0,2105000000.0,5614000000.0,-59000000.0,695000000.0,7000000.0,1785000000.0,2105000000.0,3509000000.0,31000000.0,34000000.0,2487000000.0,1022000000.0,-56000000.0,966000000.0,5614000000.0,2061800000.0,2092000000.0,2174000000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2013.0,Q1TTM,2012-04-01,2013-03-31,,1.31,1.31,,1.22,803090000.0,2875021000.0,2875021000.0,2726158000.0,148863000.0,8183839000.0,22006622000.0,-234310000.0,2648183000.0,232107000.0,7066803000.0,8183839000.0,13822783000.0,81817000.0,118548000.0,9947093000.0,3875690000.0,-197579000.0,3678111000.0,22006622000.0,2071400000.0,2102000000.0,2189000000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2013.0,Q1,2013-01-01,2013-03-31,2014-05-01 17:17:39+00:00,0.28,0.28,0.0,0.26,76000000.0,615000000.0,615000000.0,580000000.0,35000000.0,2089000000.0,5387000000.0,-82000000.0,676000000.0,148000000.0,1713000000.0,2089000000.0,3298000000.0,21000000.0,33000000.0,2537000000.0,761000000.0,-70000000.0,691000000.0,5387000000.0,2071400000.0,2102000000.0,2189000000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2014.0,FY,2014-01-01,2014-12-31,2016-02-25 08:44:41+00:00,1.34,1.34,0.45,1.32,868000000.0,2894000000.0,2894000000.0,2714000000.0,180000000.0,9191000000.0,24440000000.0,-251000000.0,2991000000.0,239000000.0,7982000000.0,9191000000.0,15249000000.0,147000000.0,123000000.0,11212000000.0,4037000000.0,-275000000.0,3762000000.0,24440000000.0,2025400000.0,2028000000.0,2059000000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2014.0,Q4,2014-10-01,2014-12-31,,0.57,0.57,0.11,0.57,336000000.0,1213000000.0,1213000000.0,1146000000.0,67000000.0,2544000000.0,7049000000.0,-6000000.0,753000000.0,51000000.0,2130000000.0,2544000000.0,4505000000.0,39000000.0,23000000.0,2934000000.0,1571000000.0,-22000000.0,1549000000.0,7049000000.0,2025400000.0,2028000000.0,2059000000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2014.0,Q3,2014-07-01,2014-09-30,2015-11-09 09:01:35+00:00,0.29,0.29,0.12,0.28,206000000.0,627000000.0,627000000.0,587000000.0,40000000.0,2289000000.0,6032000000.0,-103000000.0,767000000.0,39000000.0,1990000000.0,2289000000.0,3743000000.0,40000000.0,29000000.0,2796000000.0,947000000.0,-114000000.0,833000000.0,6032000000.0,2024100000.0,2032000000.0,2057000000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2014.0,Q3YTD,2014-01-01,2014-09-30,,0.77,0.77,0.34,0.75,532000000.0,1681000000.0,1681000000.0,1568000000.0,113000000.0,6647000000.0,17391000000.0,-245000000.0,2238000000.0,188000000.0,5852000000.0,6647000000.0,10744000000.0,108000000.0,100000000.0,8278000000.0,2466000000.0,-253000000.0,2213000000.0,17391000000.0,2024100000.0,2032000000.0,2057000000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2014.0,Q3TTM,2013-10-01,2014-09-30,,1.26,1.26,0.44,1.23,831000000.0,2770000000.0,2770000000.0,2590000000.0,180000000.0,9105000000.0,24073000000.0,-306000000.0,2942000000.0,217000000.0,7883000000.0,9105000000.0,14968000000.0,154000000.0,135000000.0,11042000000.0,3926000000.0,-325000000.0,3601000000.0,24073000000.0,2024100000.0,2032000000.0,2057000000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2014.0,Q2YTD,2014-01-01,2014-06-30,,0.48,0.48,0.22,0.47,326000000.0,1054000000.0,1054000000.0,981000000.0,73000000.0,4358000000.0,11359000000.0,-142000000.0,1471000000.0,149000000.0,3862000000.0,4358000000.0,7001000000.0,68000000.0,71000000.0,5482000000.0,1519000000.0,-139000000.0,1380000000.0,11359000000.0,2031000000.0,2037000000.0,2064000000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2014.0,Q2TTM,2013-07-01,2014-06-30,,1.25,1.25,0.42,1.22,806000000.0,2782000000.0,2782000000.0,2589000000.0,193000000.0,8913000000.0,23580000000.0,-258000000.0,2861000000.0,218000000.0,7702000000.0,8913000000.0,14667000000.0,172000000.0,132000000.0,10781000000.0,3886000000.0,-298000000.0,3588000000.0,23580000000.0,2031000000.0,2037000000.0,2064000000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2014.0,Q2,2014-04-01,2014-06-30,2015-08-05 16:14:34+00:00,0.29,0.29,0.12,0.28,187000000.0,622000000.0,622000000.0,589000000.0,33000000.0,2226000000.0,5880000000.0,-66000000.0,740000000.0,30000000.0,2010000000.0,2226000000.0,3654000000.0,34000000.0,35000000.0,2780000000.0,874000000.0,-65000000.0,809000000.0,5880000000.0,2031000000.0,2037000000.0,2064000000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2014.0,Q1TTM,2013-04-01,2014-03-31,,1.3,1.3,0.4,1.26,835000000.0,2910000000.0,2910000000.0,2701000000.0,209000000.0,8792000000.0,23314000000.0,-251000000.0,2816000000.0,195000000.0,7477000000.0,8792000000.0,14522000000.0,169000000.0,131000000.0,10488000000.0,4034000000.0,-289000000.0,3745000000.0,23314000000.0,2063200000.0,2029000000.0,2076000000.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2014.0,Q1,2014-01-01,2014-03-31,2015-05-04 17:20:47+00:00,0.19,0.19,0.1,0.19,139000000.0,432000000.0,432000000.0,392000000.0,40000000.0,2132000000.0,5479000000.0,-76000000.0,731000000.0,119000000.0,1852000000.0,2132000000.0,3347000000.0,34000000.0,36000000.0,2702000000.0,645000000.0,-74000000.0,571000000.0,5479000000.0,2063200000.0,2029000000.0,2076000000.0
