company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentdeferredtaxliabilities,goodwill,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredrevenue,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,notereceivable,othercurrentassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,redeemablenoncontrollinginterest,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2008.0,FY,,2008-12-31,2010-02-26 17:02:46+00:00,757405000.0,1901884000.0,-179952000.0,5843685000.0,,2837183000.0,2010024000.0,477101000.0,136802000.0,7046799000.0,795616000.0,2991943000.0,2370493000.0,842803000.0,2223007000.0,327507000.0,1437542000.0,,389787000.0,2252640000.0,285508000.0,412321000.0,773631000.0,180917000.0,,10671212000.0,,963292000.0,23874575000.0,13328443000.0,10665029000.0,5218436000.0,13328443000.0,13655950000.0,10218625000.0,23874575000.0,10986539000.0,5000189000.0,0.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2009.0,FY,,2009-12-31,2011-02-28 17:05:31+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15549882000.0,,,,,,,14049355000.0,5603362000.0,
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2009.0,Q3,,2009-09-30,2009-11-06 16:11:00+00:00,819204000.0,1864892000.0,-118369000.0,5518359000.0,,3557076000.0,2220602000.0,486463000.0,13378000.0,9222725000.0,1245447000.0,3072505000.0,2291672000.0,810925000.0,2218632000.0,458868000.0,1499382000.0,,582633000.0,1864121000.0,331162000.0,0.0,944703000.0,212880000.0,,11368693000.0,,617535000.0,25551744000.0,14807400000.0,9628565000.0,4918076000.0,14807400000.0,15266268000.0,10285476000.0,25551744000.0,13704547000.0,5367400000.0,0.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2009.0,Q2,,2009-06-30,2009-08-05 16:10:11+00:00,697389000.0,1812674000.0,-141487000.0,6422760000.0,0.0,3125937000.0,2137173000.0,457193000.0,0.0,7109565000.0,698180000.0,3045022000.0,2765946000.0,773528000.0,2229053000.0,393398000.0,1208825000.0,,681033000.0,1855986000.0,341305000.0,260125000.0,998326000.0,196730000.0,,11070513000.0,,835490000.0,24487332000.0,14054963000.0,10686262000.0,4907361000.0,14054963000.0,14448361000.0,10038971000.0,24487332000.0,11572017000.0,5131610000.0,0.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2010.0,FY,,2010-12-31,2012-02-24 16:41:57+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17404040000.0,,,,,,,18521530000.0,3053265000.0,
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2010.0,Q3,,2010-09-30,2010-11-03 16:14:48+00:00,827181000.0,2033790000.0,-120268000.0,4940592000.0,,3907019000.0,2641559000.0,596568000.0,46055000.0,9787321000.0,1213680000.0,3185417000.0,3860062000.0,838622000.0,2430679000.0,702360000.0,1881548000.0,,605400000.0,2120679000.0,387362000.0,,1038933000.0,186122000.0,,13030725000.0,,1712410000.0,28926908000.0,16817476000.0,10596233000.0,5548585000.0,16817476000.0,17519836000.0,11407072000.0,28926908000.0,15899996000.0,5858487000.0,0.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2010.0,Q2,,2010-06-30,2010-08-09 10:36:20+00:00,824579000.0,1959340000.0,-144859000.0,5784812000.0,,3849968000.0,2541030000.0,583425000.0,85550000.0,9434792000.0,1144649000.0,3156376000.0,3539361000.0,813756000.0,2286042000.0,638908000.0,1797553000.0,,568455000.0,1976311000.0,372856000.0,,1060304000.0,176342000.0,,12558209000.0,,1015143000.0,28011451000.0,16263318000.0,10546303000.0,5410499000.0,16263318000.0,16902226000.0,11109225000.0,28011451000.0,15179106000.0,5698726000.0,0.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2010.0,Q1,,2010-03-31,2010-05-07 16:17:00+00:00,796688000.0,1896188000.0,-109689000.0,6256626000.0,,3953680000.0,2502646000.0,580845000.0,49595000.0,9402851000.0,1194104000.0,3128079000.0,3254641000.0,851501000.0,2226238000.0,568083000.0,1735606000.0,,631649000.0,1735043000.0,309534000.0,,1015004000.0,183445000.0,,12131993000.0,,641576000.0,27467963000.0,15975984000.0,10375125000.0,5245117000.0,15975984000.0,16544067000.0,10923896000.0,27467963000.0,14866600000.0,5678779000.0,0.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2011.0,FY,,2011-12-31,2013-02-27 16:56:00+00:00,1101659000.0,2354979000.0,-235009000.0,4531036000.0,0.0,3426002000.0,3458689000.0,852848000.0,155909000.0,12154970000.0,1766115000.0,,4525106000.0,1009968000.0,2833149000.0,968089000.0,2954212000.0,,451905000.0,2937499000.0,583885000.0,,1487704000.0,287912000.0,119325000.0,16120621000.0,3304974000.0,1786987000.0,34469267000.0,19311614000.0,11702223000.0,10376210000.0,19311614000.0,20279703000.0,14070239000.0,34469267000.0,19933895000.0,3694029000.0,0.0
EMC Corp,EMC,KDMDXRWU7UTJ30FC8R59,790070,2011.0,Q3,,2011-09-30,2011-11-03 16:15:14+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17907196000.0,,,,,,,19726945000.0,3508952000.0,
