company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,capitalleaseobligations,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,goodwill,grossppe,longtermdebt,netinventory,netppe,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Autozone Inc,AZO,GA3JGKJ41LJKXDN23E90,866787,2012.0,Q3,,2012-05-05,2012-06-13 16:42:33+00:00,2866580000.0,133941000.0,443161000.0,1798849000.0,-116657000.0,,103100000.0,0.0,629718000.0,,250343000.0,302645000.0,4565947000.0,3599000000.0,2629821000.0,2767098000.0,22390000.0,,77410000.0,,112449000.0,399290000.0,-1356930000.0,7309000.0,6148854000.0,-1416829000.0,2944272000.0,3567393000.0,-1416829000.0,-1416829000.0,7565683000.0,6148854000.0,437484000.0,3998290000.0,0.0,-572960000.0
Autozone Inc,AZO,GA3JGKJ41LJKXDN23E90,866787,2012.0,Q2,,2012-02-11,2012-03-08 17:25:34+00:00,2824873000.0,144790000.0,430588000.0,1763987000.0,-106134000.0,,103207000.0,0.0,588629000.0,,231768000.0,302645000.0,4488383000.0,3434800000.0,2577704000.0,2724396000.0,19685000.0,,82863000.0,,101174000.0,400399000.0,-1605514000.0,29560000.0,6056464000.0,-1295524000.0,2908564000.0,3516789000.0,-1295524000.0,-1295524000.0,7351988000.0,6056464000.0,423504000.0,3835199000.0,0.0,-172505000.0
Autozone Inc,AZO,GA3JGKJ41LJKXDN23E90,866787,2012.0,Q1,,2011-11-19,2011-12-15 16:56:42+00:00,2843741000.0,135695000.0,444538000.0,1741324000.0,-130644000.0,,96676000.0,0.0,628551000.0,,255270000.0,302645000.0,4408429000.0,3318900000.0,2531210000.0,2667105000.0,19312000.0,,79092000.0,,100845000.0,381813000.0,-452873000.0,35417000.0,5932580000.0,-1347099000.0,2842673000.0,3578966000.0,-1347099000.0,-1347099000.0,7279679000.0,5932580000.0,422802000.0,3700713000.0,0.0,-1392133000.0
Autozone Inc,AZO,GA3JGKJ41LJKXDN23E90,866787,2013.0,FY,,2013-08-31,2014-10-27 16:58:39+00:00,3307535000.0,171638000.0,467831000.0,1987164000.0,-120788000.0,,142191000.0,0.0,814825000.0,1727000.0,220051000.0,367829000.0,5058525000.0,4013267000.0,2861014000.0,3071361000.0,4069000.0,,101443000.0,,170817000.0,396991000.0,-1378936000.0,173733000.0,6892089000.0,-1687319000.0,3278013000.0,4169150000.0,-1687319000.0,-1687319000.0,8579408000.0,6892089000.0,542715000.0,4410258000.0,0.0,-1002420000.0
Autozone Inc,AZO,GA3JGKJ41LJKXDN23E90,866787,2013.0,Q3,,2013-05-04,2013-06-12 17:17:04+00:00,3116557000.0,155550000.0,469942000.0,1931890000.0,-115482000.0,,133685000.0,0.0,775728000.0,1232000.0,249550000.0,386085000.0,4934713000.0,4001100000.0,2796782000.0,3002823000.0,47435000.0,,91074000.0,,168375000.0,478234000.0,-1750135000.0,,6783041000.0,-1532342000.0,3178323000.0,3836049000.0,-1532342000.0,-1532342000.0,8315383000.0,6783041000.0,601895000.0,4479334000.0,,-442453000.0
Autozone Inc,AZO,GA3JGKJ41LJKXDN23E90,866787,2013.0,Q2,,2013-02-09,2013-03-07 16:34:17+00:00,3034017000.0,160420000.0,462858000.0,1895353000.0,-134908000.0,,115548000.0,0.0,717969000.0,1068000.0,250400000.0,385985000.0,4839902000.0,3513273000.0,2758543000.0,2944549000.0,40579000.0,,87789000.0,,167707000.0,467216000.0,-2015717000.0,484533000.0,6662188000.0,-1550109000.0,3123368000.0,4231808000.0,-1550109000.0,-1550109000.0,8212297000.0,6662188000.0,594271000.0,3980489000.0,,-117453000.0
Autozone Inc,AZO,GA3JGKJ41LJKXDN23E90,866787,2013.0,Q1,,2012-11-17,2012-12-13 16:32:14+00:00,3021916000.0,173338000.0,455762000.0,1845434000.0,-152462000.0,,99864000.0,0.0,761274000.0,983000.0,266814000.0,302645000.0,4735703000.0,3802705000.0,2702103000.0,2890269000.0,36547000.0,,86003000.0,,106287000.0,442211000.0,-829745000.0,,6398039000.0,-1591369000.0,3062291000.0,3744492000.0,-1591369000.0,-1591369000.0,7989408000.0,6398039000.0,445479000.0,4244916000.0,0.0,-1370436000.0
Autozone Inc,AZO,GA3JGKJ41LJKXDN23E90,866787,2014.0,FY,,2014-08-30,2015-10-26 17:23:30+00:00,3609199000.0,200899000.0,481894000.0,2190199000.0,-128903000.0,,124485000.0,0.0,843843000.0,4708000.0,269091000.0,367829000.0,5500674000.0,4142196000.0,3140100000.0,3310475000.0,45137000.0,,110420000.0,,193110000.0,435730000.0,-1529123000.0,180910000.0,7497163000.0,-1621857000.0,3580612000.0,4541094000.0,-1621857000.0,-1621857000.0,9119020000.0,7497163000.0,606076000.0,4577926000.0,0.0,-807674000.0
Autozone Inc,AZO,GA3JGKJ41LJKXDN23E90,866787,2014.0,Q3,,2014-05-10,2014-06-18 16:45:28+00:00,3574921000.0,190848000.0,470719000.0,2129010000.0,-105677000.0,,145349000.0,0.0,820240000.0,6250000.0,343156000.0,367829000.0,5322299000.0,4163244000.0,3133350000.0,3193289000.0,17282000.0,,112047000.0,,205558000.0,412836000.0,-1902793000.0,215156000.0,7371802000.0,-1808230000.0,3587844000.0,4603952000.0,-1808230000.0,-1808230000.0,9180032000.0,7371802000.0,590669000.0,4576080000.0,0.0,-620000000.0
Autozone Inc,AZO,GA3JGKJ41LJKXDN23E90,866787,2014.0,Q2,,2014-02-15,2014-03-25 16:39:57+00:00,3477697000.0,191115000.0,459227000.0,2090055000.0,-120346000.0,,139755000.0,0.0,798034000.0,5931000.0,303946000.0,367829000.0,5225310000.0,4163244000.0,3089245000.0,3135255000.0,15651000.0,,112452000.0,,205659000.0,410600000.0,-2187950000.0,158440000.0,7262892000.0,-1710262000.0,3538498000.0,4399310000.0,-1710262000.0,-1710262000.0,8973154000.0,7262892000.0,589139000.0,4573844000.0,0.0,-200000000.0
Autozone Inc,AZO,GA3JGKJ41LJKXDN23E90,866787,2014.0,Q1,,2013-11-23,2013-12-18 17:21:51+00:00,3407286000.0,173114000.0,462263000.0,2039719000.0,-112087000.0,,125852000.0,0.0,845673000.0,1870000.0,303020000.0,367829000.0,5148489000.0,4013244000.0,2947556000.0,3108770000.0,5819000.0,,121843000.0,,170770000.0,398574000.0,-1160848000.0,160256000.0,7023423000.0,-1721220000.0,3370235000.0,4332825000.0,-1721220000.0,-1721220000.0,8744643000.0,7023423000.0,544418000.0,4411818000.0,0.0,-1293958000.0
Autozone Inc,AZO,GA3JGKJ41LJKXDN23E90,866787,2015.0,FY,,2015-08-29,2016-10-24 16:35:15+00:00,3864168000.0,247872000.0,531561000.0,2386075000.0,-249518000.0,,175309000.0,0.0,938676000.0,3631000.0,317144000.0,391887000.0,5891707000.0,4624876000.0,3421635000.0,3505632000.0,42615000.0,,121847000.0,,191921000.0,465990000.0,-1418738000.0,,8102349000.0,-1701390000.0,3970294000.0,4712873000.0,-1701390000.0,-1701390000.0,9803739000.0,8102349000.0,626423000.0,5090866000.0,0.0,-971810000.0
Autozone Inc,AZO,GA3JGKJ41LJKXDN23E90,866787,2015.0,Q3,,2015-05-09,2015-06-17 16:39:54+00:00,3845129000.0,212068000.0,499973000.0,2321513000.0,-197182000.0,,153288000.0,0.0,915124000.0,6810000.0,348000000.0,384613000.0,5747901000.0,4533329000.0,3468249000.0,3426388000.0,48447000.0,,110075000.0,,222502000.0,449254000.0,-1819875000.0,,8032440000.0,-1643245000.0,3950490000.0,4693102000.0,-1643245000.0,-1643245000.0,9675685000.0,8032440000.0,655562000.0,4982583000.0,0.0,-541312000.0
Autozone Inc,AZO,GA3JGKJ41LJKXDN23E90,866787,2015.0,Q2,,2015-02-14,2015-03-24 16:22:58+00:00,3716519000.0,196650000.0,500904000.0,2272150000.0,-185586000.0,,151539000.0,0.0,871914000.0,6798000.0,318744000.0,384013000.0,5648630000.0,4361144000.0,3456812000.0,3376480000.0,50016000.0,,102064000.0,,225593000.0,434177000.0,-2128946000.0,87156000.0,7949965000.0,-1468679000.0,3913863000.0,4623323000.0,-1468679000.0,-1468679000.0,9418644000.0,7949965000.0,659622000.0,4795321000.0,0.0,-26061000.0
Autozone Inc,AZO,GA3JGKJ41LJKXDN23E90,866787,2015.0,Q1,,2014-11-22,2014-12-18 17:14:56+00:00,3690754000.0,195521000.0,496799000.0,2240330000.0,-146151000.0,,117192000.0,0.0,881434000.0,7092000.0,344176000.0,383917000.0,5598394000.0,3862865000.0,3280228000.0,3358064000.0,45723000.0,,107548000.0,,221816000.0,426082000.0,-1290812000.0,559235000.0,7717101000.0,-1662810000.0,3707581000.0,5090964000.0,-1662810000.0,-1662810000.0,9379911000.0,7717101000.0,651456000.0,4288947000.0,0.0,-1107281000.0
Autozone Inc,AZO,GA3JGKJ41LJKXDN23E90,866787,2016.0,FY,,2016-08-27,2017-10-25 16:40:07+00:00,4095854000.0,287680000.0,551625000.0,2596861000.0,-307529000.0,,189734000.0,0.0,1054950000.0,,42841000.0,391887000.0,6330115000.0,4924119000.0,3631916000.0,3733254000.0,36855000.0,284500000.0,130243000.0,,198218000.0,488386000.0,-1602186000.0,,8599787000.0,-1787538000.0,4239573000.0,4690320000.0,-1787538000.0,-1787538000.0,10387325000.0,8599787000.0,626960000.0,5697005000.0,0.0,-932773000.0
Autozone Inc,AZO,GA3JGKJ41LJKXDN23E90,866787,2016.0,Q3,,2016-05-07,2016-06-15 16:26:58+00:00,3991030000.0,294529000.0,527432000.0,2537756000.0,-269977000.0,,213380000.0,0.0,998684000.0,,129127000.0,391887000.0,6157061000.0,4953697000.0,3597251000.0,3619305000.0,30936000.0,245296000.0,120326000.0,,196491000.0,480805000.0,-2028953000.0,,8464105000.0,-1863282000.0,4225486000.0,4647589000.0,-1863282000.0,-1863282000.0,10327387000.0,8464105000.0,619314000.0,5679798000.0,0.0,-563036000.0
Autozone Inc,AZO,GA3JGKJ41LJKXDN23E90,866787,2016.0,Q2,,2016-02-13,2016-03-22 16:47:26+00:00,3912107000.0,295792000.0,535237000.0,2476802000.0,-307849000.0,,207958000.0,0.0,953372000.0,,89913000.0,391887000.0,6021684000.0,4387811000.0,3590687000.0,3544882000.0,23575000.0,248653000.0,115376000.0,,196257000.0,476602000.0,-2356468000.0,457404000.0,8366414000.0,-1741313000.0,4209813000.0,4994661000.0,-1741313000.0,-1741313000.0,10107727000.0,8366414000.0,611719000.0,5113066000.0,0.0,-30368000.0
Autozone Inc,AZO,GA3JGKJ41LJKXDN23E90,866787,2016.0,Q1,,2015-11-21,2015-12-16 16:35:30+00:00,3889849000.0,248120000.0,516749000.0,2442389000.0,-240395000.0,,165486000.0,0.0,994810000.0,3799000.0,368643000.0,391887000.0,5979444000.0,4754101000.0,3515703000.0,3537055000.0,41475000.0,,120763000.0,,193240000.0,466307000.0,-1160626000.0,,8217528000.0,-1778121000.0,4053871000.0,4775241000.0,-1778121000.0,-1778121000.0,9995649000.0,8217528000.0,626602000.0,5220408000.0,0.0,-1371910000.0
Autozone Inc,AZO,GA3JGKJ41LJKXDN23E90,866787,2017.0,FY,,2017-08-26,2018-10-24 16:55:13+00:00,4168940000.0,280733000.0,563350000.0,2842175000.0,-254557000.0,,293270000.0,0.0,1086958000.0,,34011000.0,391887000.0,6873193000.0,5081238000.0,3882086000.0,4031018000.0,35308000.0,371111000.0,155166000.0,,190313000.0,469508000.0,-1642387000.0,,9259781000.0,-1428377000.0,4611255000.0,4766301000.0,-1428377000.0,-1428377000.0,10688158000.0,9259781000.0,617508000.0,5921857000.0,0.0,-618391000.0
Autozone Inc,AZO,GA3JGKJ41LJKXDN23E90,866787,2017.0,Q3,,2017-05-06,2017-06-14 16:33:53+00:00,4140690000.0,276110000.0,516831000.0,2756340000.0,-310482000.0,,227141000.0,0.0,1063480000.0,,136019000.0,391887000.0,6660492000.0,5152843000.0,3861052000.0,3904152000.0,38230000.0,298539000.0,142946000.0,,186746000.0,497556000.0,-2076287000.0,,9028264000.0,-1714214000.0,4507249000.0,4793540000.0,-1714214000.0,-1714214000.0,10742478000.0,9028264000.0,616863000.0,5948938000.0,0.0,-390925000.0
Autozone Inc,AZO,GA3JGKJ41LJKXDN23E90,866787,2017.0,Q2,,2017-02-11,2017-03-21 16:46:51+00:00,4114960000.0,246882000.0,545458000.0,2697269000.0,-346317000.0,,210649000.0,0.0,1034226000.0,,123854000.0,391887000.0,6501072000.0,5151862000.0,3902121000.0,3803803000.0,35809000.0,290974000.0,133115000.0,,178364000.0,502962000.0,-2407986000.0,,8902630000.0,-1827440000.0,4492767000.0,4784272000.0,-1827440000.0,-1827440000.0,10730070000.0,8902630000.0,606060000.0,5945798000.0,0.0,-107363000.0
Autozone Inc,AZO,GA3JGKJ41LJKXDN23E90,866787,2017.0,Q1,,2016-11-19,2016-12-14 16:45:56+00:00,4162316000.0,270768000.0,550940000.0,2647073000.0,-346203000.0,,195538000.0,0.0,1070447000.0,,136963000.0,391887000.0,6397584000.0,4997446000.0,3773242000.0,3750511000.0,35581000.0,293241000.0,129138000.0,,195879000.0,496863000.0,-1324062000.0,,8742544000.0,-1895225000.0,4368686000.0,4850219000.0,-1895225000.0,-1895225000.0,10637769000.0,8742544000.0,623347000.0,5787550000.0,0.0,-1295407000.0
Autozone Inc,AZO,GA3JGKJ41LJKXDN23E90,866787,2018.0,FY,,2018-08-25,2019-10-28 16:12:58+00:00,4409372000.0,258136000.0,606894000.0,3073223000.0,-235805000.0,,217824000.0,0.0,1155701000.0,,12415000.0,302645000.0,14583246000.0,5005930000.0,3943670000.0,4218400000.0,34620000.0,285204000.0,216239000.0,,155446000.0,547520000.0,-1208824000.0,,9346980000.0,-1520355000.0,4635869000.0,5028681000.0,-1520355000.0,-1520355000.0,10867335000.0,9346980000.0,492711000.0,5838654000.0,0.0,-1231427000.0
Autozone Inc,AZO,GA3JGKJ41LJKXDN23E90,866787,2018.0,Q3,,2018-05-05,2018-06-08 16:54:05+00:00,4296677000.0,261299000.0,566881000.0,3001637000.0,-295139000.0,,218386000.0,0.0,1123700000.0,,54778000.0,302645000.0,7124603000.0,4954697000.0,4005820000.0,4122966000.0,33784000.0,238023000.0,185772000.0,,171097000.0,552316000.0,-1623595000.0,,9301769000.0,-1361603000.0,4671277000.0,4918336000.0,-1361603000.0,-1361603000.0,10663372000.0,9301769000.0,507526000.0,5745036000.0,0.0,-566569000.0
Autozone Inc,AZO,GA3JGKJ41LJKXDN23E90,866787,2018.0,Q2,,2018-02-10,2018-03-16 17:02:51+00:00,4365666000.0,282532000.0,576224000.0,2960261000.0,-286384000.0,,288522000.0,0.0,1113023000.0,,5338000.0,302645000.0,7041562000.0,5043541000.0,4085528000.0,4081301000.0,34251000.0,222932000.0,169725000.0,,159215000.0,520565000.0,-1990317000.0,,9403719000.0,-1330547000.0,4826307000.0,4947228000.0,-1330547000.0,-1330547000.0,10734266000.0,9403719000.0,496111000.0,5787038000.0,0.0,-166869000.0
Autozone Inc,AZO,GA3JGKJ41LJKXDN23E90,866787,2018.0,Q1,,2017-11-18,2017-12-19 16:52:55+00:00,4326737000.0,272450000.0,583972000.0,2891743000.0,-296451000.0,,257677000.0,0.0,1103700000.0,,156931000.0,391887000.0,6952694000.0,4982984000.0,4012104000.0,4060951000.0,33990000.0,382244000.0,174961000.0,,193064000.0,489315000.0,-1361385000.0,,9397084000.0,-1525099000.0,4717192000.0,5067640000.0,-1525099000.0,-1525099000.0,10922183000.0,9397084000.0,618941000.0,5854543000.0,0.0,-970963000.0
Autozone Inc,AZO,GA3JGKJ41LJKXDN23E90,866787,2019.0,FY,,2019-08-31,2020-03-17 16:55:56+00:00,4864912000.0,308995000.0,621932000.0,3314445000.0,-269322000.0,,176300000.0,0.0,1264702000.0,,25297000.0,302645000.0,7713196000.0,5206344000.0,4319113000.0,4398751000.0,26861000.0,311980000.0,224277000.0,0.0,138971000.0,579299000.0,-1305347000.0,,9895913000.0,-1713851000.0,5028685000.0,5512141000.0,-1713851000.0,-1713851000.0,11609764000.0,9895913000.0,468477000.0,6097623000.0,0.0,-1403884000.0
Autozone Inc,AZO,GA3JGKJ41LJKXDN23E90,866787,2019.0,Q3,,2019-05-04,2019-06-07 16:05:34+00:00,4693094000.0,281610000.0,595618000.0,3231813000.0,-236612000.0,,174058000.0,0.0,1229778000.0,,28177000.0,302645000.0,7556743000.0,5151917000.0,4325659000.0,4324930000.0,35150000.0,301080000.0,190013000.0,,139675000.0,593367000.0,-1870576000.0,,9773740000.0,-1589513000.0,4971340000.0,5316889000.0,-1589513000.0,-1589513000.0,11363253000.0,9773740000.0,477470000.0,6046364000.0,0.0,-712103000.0
Autozone Inc,AZO,GA3JGKJ41LJKXDN23E90,866787,2019.0,Q2,,2019-02-09,2019-03-15 16:02:40+00:00,4669568000.0,298319000.0,613158000.0,3166993000.0,-235837000.0,,195665000.0,0.0,1164084000.0,,51577000.0,302645000.0,7436916000.0,5111201000.0,4305469000.0,4269923000.0,34844000.0,290626000.0,197619000.0,,140611000.0,603327000.0,-2276525000.0,,9745095000.0,-1594362000.0,4997072000.0,5334303000.0,-1594362000.0,-1594362000.0,11339457000.0,9745095000.0,478100000.0,6005154000.0,0.0,-246084000.0
Autozone Inc,AZO,GA3JGKJ41LJKXDN23E90,866787,2019.0,Q1,,2018-11-17,2018-12-17 19:13:55+00:00,4455330000.0,275194000.0,637274000.0,3095207000.0,-276066000.0,,252086000.0,0.0,1210128000.0,,75568000.0,302645000.0,7324008000.0,5156037000.0,4090376000.0,4228801000.0,33118000.0,288438000.0,196673000.0,,144688000.0,569550000.0,-864191000.0,,9523581000.0,-1658616000.0,4814329000.0,5168172000.0,-1658616000.0,-1658616000.0,11182197000.0,9523581000.0,480451000.0,6014025000.0,0.0,-1728487000.0
Autozone Inc,AZO,GA3JGKJ41LJKXDN23E90,866787,2020.0,Q3,,2020-05-09,2020-06-12 17:19:08+00:00,4806329000.0,266920000.0,687991000.0,3514597000.0,-344516000.0,2481280000.0,509118000.0,0.0,1259694000.0,,37997000.0,302645000.0,7899183000.0,5418272000.0,4440602000.0,4384586000.0,23345000.0,325919000.0,181353000.0,236759000.0,2793562000.0,540320000.0,-2191427000.0,,12902131000.0,-1632736000.0,5397993000.0,5769076000.0,-1632736000.0,-1632736000.0,14534867000.0,12902131000.0,3119552000.0,8765791000.0,0.0,-356487000.0
Autozone Inc,AZO,GA3JGKJ41LJKXDN23E90,866787,2020.0,Q2,,2020-02-15,2020-03-17 16:55:56+00:00,4869914000.0,340280000.0,632343000.0,3471805000.0,-228337000.0,,152970000.0,0.0,1241970000.0,,42797000.0,302645000.0,7948231000.0,5451471000.0,4606211000.0,4476426000.0,27945000.0,325263000.0,201086000.0,234506000.0,2756186000.0,3018574000.0,-2534322000.0,,12863749000.0,-1711119000.0,5300547000.0,5779560000.0,-1711119000.0,-1711119000.0,14574868000.0,12863749000.0,3086776000.0,8795308000.0,0.0,-190430000.0
Autozone Inc,AZO,GA3JGKJ41LJKXDN23E90,866787,2020.0,Q1,,2019-11-23,2019-12-20 16:34:18+00:00,4922148000.0,333246000.0,618654000.0,3393648000.0,-250081000.0,,158089000.0,,1282883000.0,,94885000.0,302645000.0,7844304000.0,5287324000.0,4463124000.0,4450656000.0,27365000.0,315602000.0,202516000.0,232549000.0,2762815000.0,3005384000.0,-955009000.0,,12700456000.0,-1776090000.0,5156975000.0,5868236000.0,-1776090000.0,-1776090000.0,14476546000.0,12700456000.0,3092825000.0,8608310000.0,0.0,-1853883000.0
