company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,goodwill,intangibleassets,longtermdebt,netinventory,netppe,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,notereceivable,othercurrentassets,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2012.0,Q3,,2012-09-30,2012-11-05 16:55:29+00:00,151159000.0,490260000.0,405606000.0,56148000.0,355109000.0,,1187594000.0,,40776000.0,3508000.0,,3868256000.0,1712686000.0,1552976000.0,210426000.0,110348000.0,78203000.0,708412000.0,69785000.0,51308000.0,,,62481000.0,89556000.0,,,2362606000.0,551803000.0,7049638000.0,3586618000.0,1217664000.0,1112076000.0,3586618000.0,3586618000.0,3463020000.0,7049638000.0,5721626000.0,2350944000.0,,-19730000.0
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2012.0,Q2,,2012-06-30,2012-08-08 09:26:02+00:00,139379000.0,439184000.0,306945000.0,19753000.0,518898000.0,,1154616000.0,,40335000.0,8862000.0,,2873361000.0,1065124000.0,1011817000.0,209626000.0,108089000.0,61419000.0,483652000.0,74011000.0,43323000.0,,,68811000.0,80091000.0,,,2259422000.0,57424000.0,5502181000.0,3414011000.0,1325377000.0,512610000.0,3414011000.0,3414011000.0,2088170000.0,5502181000.0,4068715000.0,1575560000.0,,-19780000.0
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2012.0,Q1,,2012-03-31,2012-05-07 15:37:38+00:00,139029000.0,412508000.0,286548000.0,52961000.0,451718000.0,,1141181000.0,,36410000.0,32201000.0,,2887045000.0,1084996000.0,1014099000.0,214020000.0,109565000.0,63122000.0,484803000.0,68688000.0,32568000.0,,,70142000.0,78178000.0,,,2158037000.0,63580000.0,5430782000.0,3332344000.0,1215912000.0,521358000.0,3332344000.0,3332344000.0,2098438000.0,5430782000.0,4105305000.0,1577080000.0,,-19835000.0
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2013.0,FY,,2013-12-31,2015-02-20 12:20:17+00:00,150313000.0,519075000.0,153712000.0,43083000.0,459720000.0,0.0,1230246000.0,209332000.0,64464000.0,10765000.0,107953000.0,4549998000.0,2039136000.0,2453836000.0,204923000.0,117310000.0,28773000.0,783805000.0,86945000.0,38210000.0,,,76427000.0,91199000.0,,,2959196000.0,11016000.0,8184981000.0,4213050000.0,1373337000.0,643091000.0,4213050000.0,4213050000.0,3971931000.0,8184981000.0,6694334000.0,3328840000.0,,-19475000.0
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2013.0,Q3,,2013-09-30,2013-11-08 14:44:55+00:00,142987000.0,505284000.0,153293000.0,48318000.0,459980000.0,,1220661000.0,212275000.0,88421000.0,12431000.0,100901000.0,4541772000.0,2051685000.0,2593607000.0,204722000.0,117785000.0,68048000.0,862986000.0,85375000.0,45417000.0,,,77086000.0,92032000.0,,,2813356000.0,12250000.0,8245575000.0,4062813000.0,1389199000.0,634137000.0,4062813000.0,4062813000.0,4182762000.0,8245575000.0,6738591000.0,3548625000.0,,-19522000.0
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2013.0,Q2,,2013-06-30,2013-08-07 12:44:48+00:00,139296000.0,547572000.0,171050000.0,16416000.0,374571000.0,,1199281000.0,209249000.0,58582000.0,10595000.0,83862000.0,4521774000.0,2084677000.0,2245424000.0,197458000.0,115677000.0,86579000.0,856551000.0,84319000.0,65633000.0,,,76900000.0,95368000.0,,,2693421000.0,512799000.0,8213742000.0,3889548000.0,1328135000.0,1126851000.0,3889548000.0,3889548000.0,4324194000.0,8213742000.0,6769930000.0,3197343000.0,,-19570000.0
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2013.0,Q1,,2013-03-31,2013-05-10 12:13:36+00:00,138541000.0,483861000.0,133403000.0,20048000.0,430022000.0,,1183314000.0,190678000.0,47372000.0,23594000.0,80043000.0,3848078000.0,1657893000.0,1403259000.0,200023000.0,110637000.0,82288000.0,701567000.0,84948000.0,38830000.0,,,69038000.0,83215000.0,,,2598434000.0,516514000.0,7052990000.0,3782176000.0,1285056000.0,1082773000.0,3782176000.0,3782176000.0,3270814000.0,7052990000.0,5657297000.0,2188041000.0,,-19620000.0
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2014.0,FY,,2014-12-31,2016-02-26 14:09:27+00:00,143847000.0,511538000.0,160738000.0,-71927000.0,610430000.0,0.0,1326359000.0,190953000.0,54199000.0,3943000.0,117374000.0,4710691000.0,1978729000.0,2190282000.0,193766000.0,110876000.0,27496000.0,735826000.0,96409000.0,45763000.0,,,60288000.0,90770000.0,,,3520201000.0,11092000.0,8400185000.0,4755360000.0,1512105000.0,627947000.0,4755360000.0,4755360000.0,3644825000.0,8400185000.0,6777204000.0,3016878000.0,,-19273000.0
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2014.0,Q3,,2014-09-30,2014-11-05 15:01:38+00:00,145660000.0,528734000.0,161057000.0,-10680000.0,564112000.0,0.0,1318927000.0,221552000.0,65230000.0,7495000.0,115167000.0,4731394000.0,2020798000.0,2358474000.0,213440000.0,115243000.0,29051000.0,753798000.0,103124000.0,58051000.0,,,81089000.0,87765000.0,,,3359297000.0,11074000.0,8510266000.0,4648224000.0,1532691000.0,662005000.0,4648224000.0,4648224000.0,3862042000.0,8510266000.0,6862332000.0,3200037000.0,,-19320000.0
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2014.0,Q2,,2014-06-30,2014-08-06 09:35:08+00:00,147661000.0,518378000.0,154910000.0,50075000.0,565282000.0,0.0,1293486000.0,216106000.0,63804000.0,7764000.0,97847000.0,4551535000.0,1966143000.0,2233809000.0,212050000.0,116394000.0,25639000.0,755842000.0,106788000.0,58223000.0,,,77910000.0,89208000.0,,,3223818000.0,10984000.0,8262146000.0,4548015000.0,1524525000.0,635272000.0,4548015000.0,4548015000.0,3714131000.0,8262146000.0,6621227000.0,3078859000.0,,-19364000.0
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2014.0,Q1,,2014-03-31,2014-05-02 09:55:59+00:00,144168000.0,514081000.0,162559000.0,30272000.0,502885000.0,,1259927000.0,207957000.0,70069000.0,49546000.0,92820000.0,4540022000.0,1997924000.0,2304143000.0,209383000.0,116590000.0,27196000.0,771243000.0,95274000.0,40478000.0,,,75801000.0,89099000.0,,,3086465000.0,10923000.0,8189703000.0,4357245000.0,1432170000.0,667973000.0,4357245000.0,4357245000.0,3832458000.0,8189703000.0,6640943000.0,3164485000.0,,-19419000.0
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2015.0,FY,,2015-12-31,2017-02-27 13:56:23+00:00,139737000.0,488271000.0,168513000.0,-212779000.0,778511000.0,0.0,1420290000.0,267030000.0,0.0,18532000.0,119511000.0,5824726000.0,2528996000.0,3264417000.0,189868000.0,105510000.0,31532000.0,810856000.0,122042000.0,39355000.0,,,59554000.0,74017000.0,,,4110530000.0,6805000.0,10168365000.0,5298947000.0,1618047000.0,720128000.0,5298947000.0,5298947000.0,4869418000.0,10168365000.0,8444808000.0,4149290000.0,,-19094000.0
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2015.0,Q3,,2015-09-30,2015-11-03 09:45:22+00:00,142261000.0,489183000.0,160312000.0,-177472000.0,700578000.0,0.0,1393322000.0,237289000.0,62506000.0,2993000.0,107266000.0,5325844000.0,2246710000.0,2792067000.0,200820000.0,105280000.0,31534000.0,769730000.0,105787000.0,52225000.0,36780000.0,,75752000.0,85265000.0,,,3932195000.0,6911000.0,9432999000.0,5128905000.0,1647879000.0,657032000.0,5128905000.0,5128905000.0,4304094000.0,9432999000.0,7679840000.0,3647062000.0,,-19140000.0
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2015.0,Q2,,2015-06-30,2015-08-06 09:06:27+00:00,145584000.0,481599000.0,166929000.0,-127788000.0,678571000.0,0.0,1369361000.0,234067000.0,58194000.0,3841000.0,97312000.0,5111662000.0,2108964000.0,2517499000.0,197026000.0,112374000.0,34599000.0,754297000.0,107999000.0,63893000.0,,,79215000.0,88010000.0,,,3796957000.0,7208000.0,9034096000.0,5019349000.0,1587282000.0,654941000.0,5019349000.0,5019349000.0,4014747000.0,9034096000.0,7334440000.0,3359806000.0,,-19181000.0
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2015.0,Q1,,2015-03-31,2015-05-06 11:19:41+00:00,151139000.0,499042000.0,169332000.0,-165000000.0,615493000.0,0.0,1340775000.0,237197000.0,60020000.0,38426000.0,95571000.0,5088040000.0,2142299000.0,2617722000.0,194737000.0,110973000.0,35177000.0,759813000.0,107743000.0,44787000.0,,,76311000.0,90308000.0,,,3650843000.0,7719000.0,8974622000.0,4807395000.0,1521822000.0,699384000.0,4807395000.0,4807395000.0,4167227000.0,8974622000.0,7341827000.0,3467843000.0,,-19223000.0
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2016.0,FY,,2016-12-31,2018-02-23 16:10:12+00:00,152067000.0,619854000.0,219339000.0,-324739000.0,757200000.0,0.0,1490103000.0,488399000.0,31679000.0,22762000.0,161730000.0,8647142000.0,3655843000.0,5808561000.0,181952000.0,141318000.0,30620000.0,1178205000.0,129965000.0,55851000.0,,,73503000.0,104024000.0,,,4642402000.0,400975000.0,14324927000.0,5788865000.0,1776501000.0,1445272000.0,5788865000.0,5788865000.0,8536062000.0,14324927000.0,12407108000.0,7090790000.0,0.0,-18901000.0
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2016.0,Q3,,2016-09-30,2016-11-04 14:54:56+00:00,144235000.0,498006000.0,200463000.0,-248452000.0,882270000.0,0.0,1483996000.0,290231000.0,31933000.0,28003000.0,106906000.0,5969328000.0,2541482000.0,3087151000.0,197529000.0,103847000.0,30663000.0,821349000.0,119109000.0,45964000.0,,,59997000.0,87381000.0,,,4495907000.0,1902000.0,10480128000.0,5712507000.0,1774811000.0,771740000.0,5712507000.0,5712507000.0,4767621000.0,10480128000.0,8601470000.0,3995881000.0,,-18944000.0
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2016.0,Q2,,2016-06-30,2016-08-05 14:41:12+00:00,135598000.0,509437000.0,186124000.0,-257506000.0,622294000.0,0.0,1468260000.0,280984000.0,62120000.0,21182000.0,103267000.0,5973770000.0,2581293000.0,3086263000.0,191390000.0,104282000.0,30506000.0,834599000.0,119053000.0,45879000.0,,,57094000.0,92198000.0,,,4359258000.0,5886000.0,10297118000.0,5551017000.0,1550173000.0,733041000.0,5551017000.0,5551017000.0,4746101000.0,10297118000.0,8642663000.0,4013060000.0,,-18995000.0
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2016.0,Q1,,2016-03-31,2016-05-06 15:17:38+00:00,140421000.0,514616000.0,185305000.0,-211036000.0,523033000.0,0.0,1439726000.0,275230000.0,31124000.0,80879000.0,91288000.0,5975803000.0,2622157000.0,3105340000.0,196321000.0,106212000.0,31254000.0,826425000.0,120746000.0,46492000.0,,,56650000.0,71920000.0,,,4231589000.0,6365000.0,10224408000.0,5441235000.0,1432332000.0,779488000.0,5441235000.0,5441235000.0,4783173000.0,10224408000.0,8685864000.0,4003685000.0,,-19044000.0
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2017.0,FY,,2017-12-31,2019-02-25 11:44:47+00:00,171100000.0,785300000.0,266600000.0,-186200000.0,671300000.0,0.0,1603900000.0,566400000.0,24400000.0,26400000.0,198000000.0,8820300000.0,3475200000.0,4354600000.0,204900000.0,142500000.0,30700000.0,829600000.0,,73500000.0,0.0,0.0,88300000.0,239200000.0,0.0,,5464600000.0,800900000.0,14316400000.0,6863600000.0,1759400000.0,2029400000.0,6863600000.0,6863600000.0,7452800000.0,14316400000.0,12414500000.0,5423400000.0,0.0,-18700000.0
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2017.0,Q3,,2017-09-30,2017-11-06 11:08:21+00:00,163719000.0,761726000.0,261457000.0,-177277000.0,605616000.0,0.0,1592082000.0,534562000.0,,46575000.0,168931000.0,8793956000.0,3502687000.0,4932721000.0,209306000.0,141279000.0,32459000.0,1163371000.0,,115408000.0,,,84236000.0,114819000.0,,,5062926000.0,401534000.0,14246673000.0,6458984000.0,1692056000.0,1576778000.0,6458984000.0,6458984000.0,7787689000.0,14246673000.0,12413338000.0,6210911000.0,,-18747000.0
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2017.0,Q2,,2017-06-30,2017-08-07 11:46:22+00:00,155371000.0,576362000.0,238975000.0,-244812000.0,663344000.0,0.0,1555603000.0,516362000.0,43477000.0,29826000.0,156665000.0,8720225000.0,3538599000.0,5241103000.0,199842000.0,142641000.0,31539000.0,1158965000.0,146944000.0,71142000.0,,,79173000.0,114238000.0,,,4908492000.0,401297000.0,14213288000.0,6200486000.0,1701111000.0,1498496000.0,6200486000.0,6200486000.0,8012802000.0,14213288000.0,12369536000.0,6514306000.0,,-18797000.0
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2017.0,Q1,,2017-03-31,2017-05-05 10:46:34+00:00,152638000.0,549838000.0,251298000.0,-294327000.0,730666000.0,0.0,1519252000.0,513820000.0,28100000.0,88126000.0,131584000.0,8681114000.0,3587838000.0,5439700000.0,191426000.0,144113000.0,30300000.0,1169151000.0,143589000.0,69004000.0,,,74066000.0,111875000.0,,,4764711000.0,401072000.0,14230054000.0,5970790000.0,1712623000.0,1538538000.0,5970790000.0,5970790000.0,8259264000.0,14230054000.0,12373318000.0,6720726000.0,,-18846000.0
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2018.0,FY,,2018-12-31,2020-02-28 14:02:08+00:00,165300000.0,870200000.0,258000000.0,-243300000.0,364400000.0,0.0,1752600000.0,677900000.0,21700000.0,58300000.0,248300000.0,9346800000.0,3842100000.0,4940200000.0,190800000.0,128700000.0,52200000.0,931100000.0,,80000000.0,83600000.0,38900000.0,101100000.0,191500000.0,167900000.0,,6247700000.0,1500000.0,15249500000.0,7738500000.0,1610700000.0,1448200000.0,7738500000.0,7738500000.0,7511000000.0,15249500000.0,13510100000.0,6062800000.0,0.0,-18500000.0
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2018.0,Q3,,2018-09-30,2018-11-05 11:06:00+00:00,163700000.0,847800000.0,259700000.0,-199600000.0,363400000.0,0.0,1734700000.0,613800000.0,48800000.0,45000000.0,203300000.0,9401300000.0,3887000000.0,4414300000.0,212200000.0,130200000.0,27400000.0,958200000.0,,83300000.0,52500000.0,32200000.0,102000000.0,196800000.0,89200000.0,1600000.0,6038400000.0,801600000.0,15245100000.0,7554900000.0,1608000000.0,2119300000.0,7554900000.0,7554900000.0,7690200000.0,15245100000.0,13506900000.0,5570900000.0,,-18600000.0
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2018.0,Q2,,2018-06-30,2018-08-06 10:43:28+00:00,165200000.0,849300000.0,234400000.0,-204600000.0,421800000.0,0.0,1692700000.0,620000000.0,47900000.0,28700000.0,181400000.0,9389400000.0,3964000000.0,4821700000.0,201900000.0,138600000.0,29900000.0,963700000.0,,81700000.0,48500000.0,35000000.0,99800000.0,204900000.0,88200000.0,1400000.0,5833400000.0,801700000.0,15361000000.0,7302900000.0,1651100000.0,2066400000.0,7302900000.0,7302900000.0,8058100000.0,15361000000.0,13571300000.0,5991700000.0,,-18600000.0
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2018.0,Q1,,2018-03-31,2018-05-04 15:06:17+00:00,171100000.0,788800000.0,274200000.0,-128400000.0,366200000.0,0.0,1654900000.0,584700000.0,46200000.0,67200000.0,149000000.0,8869900000.0,3437700000.0,3820700000.0,216700000.0,140900000.0,31400000.0,829800000.0,,84100000.0,,,92200000.0,220600000.0,,,5647600000.0,801300000.0,14074100000.0,7155500000.0,1502000000.0,2047500000.0,7155500000.0,7155500000.0,6918600000.0,14074100000.0,12431200000.0,4871100000.0,,-18600000.0
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2019.0,FY,,2019-12-31,2020-05-06 13:26:18+00:00,162000000.0,975100000.0,346200000.0,-212800000.0,709700000.0,0.0,1905000000.0,831800000.0,18500000.0,215100000.0,240100000.0,10815400000.0,4667700000.0,4673100000.0,198600000.0,139900000.0,95600000.0,1108100000.0,,97600000.0,,,390800000.0,438400000.0,,,7818000000.0,602200000.0,18108900000.0,9491900000.0,1999500000.0,2397400000.0,9491900000.0,9491900000.0,8617000000.0,18108900000.0,15969500000.0,6219600000.0,,-18300000.0
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2019.0,Q3,,2019-09-30,2019-11-01 12:55:08+00:00,156800000.0,895400000.0,324300000.0,-285100000.0,323000000.0,0.0,1874400000.0,745700000.0,34900000.0,35400000.0,204300000.0,10746700000.0,4730800000.0,6195100000.0,205000000.0,142600000.0,91100000.0,1099700000.0,,101500000.0,59600000.0,31500000.0,393800000.0,437700000.0,94700000.0,14400000.0,7000300000.0,2900000.0,17819100000.0,8571300000.0,1619400000.0,1500900000.0,8571300000.0,8571300000.0,9247800000.0,17819100000.0,16057100000.0,7746900000.0,,-18300000.0
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2019.0,Q2,,2019-06-30,2019-08-02 12:20:21+00:00,162200000.0,904800000.0,288100000.0,-243200000.0,320800000.0,0.0,1841600000.0,729100000.0,34300000.0,46800000.0,186800000.0,9657700000.0,3943100000.0,4718900000.0,203500000.0,134200000.0,92100000.0,948900000.0,,88900000.0,50000000.0,28100000.0,381700000.0,425800000.0,97200000.0,20500000.0,6771000000.0,2100000.0,15908300000.0,8351000000.0,1602300000.0,1443200000.0,8351000000.0,8351000000.0,7557300000.0,15908300000.0,14171800000.0,6114100000.0,,-18400000.0
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2019.0,Q1,,2019-03-31,2019-05-03 13:35:15+00:00,172600000.0,823700000.0,298000000.0,-214600000.0,392500000.0,0.0,1801000000.0,691100000.0,18500000.0,78700000.0,164300000.0,9365400000.0,3766800000.0,4487000000.0,207500000.0,132200000.0,93000000.0,920500000.0,,91500000.0,52300000.0,24200000.0,375400000.0,416600000.0,95300000.0,7900000.0,6569400000.0,15800000.0,15414100000.0,8137400000.0,1586000000.0,1444700000.0,8137400000.0,8137400000.0,7276700000.0,15414100000.0,13695900000.0,5832000000.0,,-18400000.0
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2020.0,Q1,,2020-03-31,2020-05-06 13:26:18+00:00,180800000.0,937500000.0,327000000.0,-341000000.0,999800000.0,0.0,1947400000.0,827500000.0,19100000.0,268900000.0,159500000.0,10732500000.0,4523000000.0,4674200000.0,206200000.0,133400000.0,95000000.0,1081100000.0,,110800000.0,,,380500000.0,425100000.0,,,8003100000.0,602400000.0,18137800000.0,9591300000.0,2273400000.0,2366100000.0,9591300000.0,9591300000.0,8546500000.0,18137800000.0,15731000000.0,6180400000.0,,-18200000.0
