company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2007.0,FY,2007-01-01,2007-12-31,2010-02-26 16:27:31+00:00,,2.78,,2.64,131292000.0,245705000.0,245705000.0,245705000.0,1043654000.0,2102049000.0,-2502000.0,620041000.0,1043654000.0,1058395000.0,58855000.0,620041000.0,438354000.0,-61357000.0,376997000.0,2102049000.0,,88390000.0,93229000.0
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2008.0,FY,2008-01-01,2008-12-31,2011-02-25 17:21:39+00:00,3.15,3.15,,3.01,146942000.0,281874000.0,281874000.0,281874000.0,1118083000.0,2306371000.0,6606000.0,702127000.0,1118083000.0,1188288000.0,63951000.0,702127000.0,486161000.0,-57345000.0,428816000.0,2306371000.0,89500000.0,89468000.0,93699000.0
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2008.0,Q3,2008-07-01,2008-09-30,2009-11-02 15:54:54+00:00,0.83,0.83,0.0725,0.79,39312000.0,74029000.0,74029000.0,74029000.0,284340000.0,593100000.0,-2836000.0,176461000.0,284340000.0,308760000.0,16122000.0,176461000.0,132299000.0,-18958000.0,113341000.0,593100000.0,89200000.0,89629000.0,94251000.0
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2008.0,Q2,2008-04-01,2008-06-30,2009-08-17 09:30:04+00:00,0.83,0.83,0.0725,0.79,39327000.0,74523000.0,74523000.0,74523000.0,289084000.0,594414000.0,-636000.0,178789000.0,289084000.0,305330000.0,12055000.0,178789000.0,126541000.0,-12691000.0,113850000.0,594414000.0,89800000.0,89476000.0,94398000.0
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2009.0,Q4,2009-10-01,2009-12-31,,0.79,0.79,-0.17,0.77,32007000.0,71924000.0,71924000.0,71924000.0,262226000.0,553638000.0,402000.0,170644000.0,262226000.0,291412000.0,17239000.0,170644000.0,120768000.0,-16837000.0,103931000.0,553638000.0,90700000.0,90685000.0,92820000.0
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2009.0,FY,2009-01-01,2009-12-31,2012-02-24 10:50:00+00:00,2.64,2.64,,2.58,100287000.0,239481000.0,239481000.0,239481000.0,1006530000.0,2049668000.0,3319000.0,647742000.0,1006530000.0,1043138000.0,58947000.0,647742000.0,395396000.0,-55628000.0,339768000.0,2049668000.0,90700000.0,90685000.0,92820000.0
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2009.0,Q3YTD,2009-01-01,2009-09-30,,1.85,1.85,0.17,1.81,68280000.0,167557000.0,167557000.0,167557000.0,744304000.0,1496030000.0,2917000.0,477098000.0,744304000.0,751726000.0,41708000.0,477098000.0,274628000.0,-38791000.0,235837000.0,1496030000.0,91000000.0,90877000.0,92908000.0
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2009.0,Q3,2009-07-01,2009-09-30,2010-11-05 13:50:35+00:00,0.62,0.62,0.0825,0.61,21130000.0,56410000.0,56410000.0,56410000.0,240156000.0,485676000.0,105000.0,153648000.0,240156000.0,245520000.0,14437000.0,153648000.0,91872000.0,-14332000.0,77540000.0,485676000.0,91000000.0,90877000.0,92908000.0
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2009.0,Q2YTD,2009-01-01,2009-06-30,,1.23,1.23,0.08,1.2,47150000.0,111147000.0,111147000.0,111147000.0,504148000.0,1010354000.0,2812000.0,323450000.0,504148000.0,506206000.0,27271000.0,323450000.0,182756000.0,-24459000.0,158297000.0,1010354000.0,90300000.0,90562000.0,92712000.0
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2009.0,Q2,2009-04-01,2009-06-30,2010-08-06 15:47:02+00:00,0.66,0.66,0.0825,0.64,25782000.0,59588000.0,59588000.0,59588000.0,249840000.0,504910000.0,3168000.0,159106000.0,249840000.0,255070000.0,13762000.0,159106000.0,95964000.0,-10594000.0,85370000.0,504910000.0,90300000.0,90562000.0,92712000.0
