company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofplantpropertyandequipment,repaymentofdebt,saleofinvestments,saleofplantpropertyandequipment
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2009.0,Q3YTD,2009-01-01,2009-09-30,2010-11-05 13:50:35+00:00,-1248000.0,52860000.0,,,25828000.0,,9622000.0,3894000.0,1296000.0,500000000.0,-166543000.0,-12973000.0,247849000.0,-166543000.0,-12973000.0,247849000.0,77955000.0,167557000.0,167557000.0,-2290000.0,5900000.0,-3606000.0,-22343000.0,-18708000.0,-651396000.0,10589000.0,
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2009.0,Q2TTM,2008-07-01,2009-06-30,,-306304000.0,104869000.0,144258000.0,39063000.0,35230000.0,,-11136000.0,13666000.0,2784000.0,1029253000.0,-13656000.0,-328572000.0,428004000.0,-13656000.0,-328572000.0,428004000.0,74640000.0,256047000.0,256047000.0,18192000.0,8336000.0,-5686000.0,-27830000.0,-28070000.0,-1026199000.0,11488000.0,
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2009.0,Q2,2009-04-01,2009-06-30,,-565000.0,17528000.0,,,8751000.0,,8709000.0,22102000.0,378000.0,-51000000.0,-76958000.0,1281000.0,110285000.0,-76958000.0,1281000.0,110285000.0,43317000.0,59588000.0,59588000.0,2316000.0,2293000.0,-843000.0,-7456000.0,-7131000.0,-21173000.0,9820000.0,
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2009.0,Q2YTD,2009-01-01,2009-06-30,2010-08-06 15:47:02+00:00,-1248000.0,35661000.0,,,17520000.0,,5340000.0,-474000.0,890000.0,,-117852000.0,-5593000.0,160862000.0,-117852000.0,-5593000.0,160862000.0,42757000.0,111147000.0,111147000.0,-2992000.0,3461000.0,-2173000.0,-14850000.0,-12359000.0,-107353000.0,10187000.0,
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2009.0,Q1,2009-01-01,2009-03-31,2010-05-07 13:34:17+00:00,-683000.0,18133000.0,,,8769000.0,,-3369000.0,-22576000.0,512000.0,51000000.0,-40894000.0,-6874000.0,50577000.0,-40894000.0,-6874000.0,50577000.0,-560000.0,51559000.0,51559000.0,-5308000.0,1168000.0,-1330000.0,-7394000.0,-5228000.0,-86180000.0,367000.0,
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2010.0,Q4,2010-10-01,2010-12-31,,,25453000.0,109327000.0,64831000.0,9457000.0,,-1546000.0,208000.0,461000.0,-128000000.0,-125710000.0,-8285000.0,150576000.0,-125710000.0,-8285000.0,150576000.0,15035000.0,107311000.0,107311000.0,8147000.0,14169000.0,-1380000.0,-8984000.0,-8200000.0,-3356000.0,1295000.0,
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2010.0,FY,2010-01-01,2010-12-31,2013-02-25 17:30:07+00:00,-536413000.0,88655000.0,109327000.0,64831000.0,36728000.0,,-1189000.0,21041000.0,1697000.0,190000000.0,167609000.0,-563274000.0,499540000.0,167609000.0,-563274000.0,499540000.0,102686000.0,322580000.0,322580000.0,30536000.0,35411000.0,-4338000.0,-35706000.0,-28591000.0,-23793000.0,6068000.0,
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2010.0,Q3TTM,2009-10-01,2010-09-30,,-889726000.0,82200000.0,103699000.0,47867000.0,35606000.0,,664000.0,20212000.0,123083000.0,318000000.0,446265000.0,-916208000.0,468614000.0,446265000.0,-916208000.0,468614000.0,-665000.0,287193000.0,287193000.0,43403000.0,28661000.0,-4316000.0,-34202000.0,-27568000.0,10723000.0,5402000.0,
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2010.0,Q3,2010-07-01,2010-09-30,,-521762000.0,23732000.0,,,9110000.0,,7504000.0,11205000.0,461000.0,317885000.0,341884000.0,-528378000.0,143609000.0,341884000.0,-528378000.0,143609000.0,-35381000.0,84263000.0,84263000.0,15299000.0,9891000.0,-789000.0,-8929000.0,-6278000.0,22576000.0,451000.0,
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-11-02 14:30:29+00:00,-536413000.0,63202000.0,,,27271000.0,,357000.0,20833000.0,1236000.0,318000000.0,293319000.0,-554989000.0,348964000.0,293319000.0,-554989000.0,348964000.0,87651000.0,215269000.0,215269000.0,22389000.0,21242000.0,-2958000.0,-26722000.0,-20391000.0,-20437000.0,4773000.0,
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2010.0,Q2TTM,2009-07-01,2010-06-30,,-367964000.0,75667000.0,103699000.0,47867000.0,34804000.0,,-2558000.0,13375000.0,123028000.0,500115000.0,55690000.0,-395210000.0,411992000.0,55690000.0,-395210000.0,411992000.0,69914000.0,259340000.0,259340000.0,28806000.0,21209000.0,-4960000.0,-32766000.0,-27639000.0,-555896000.0,5353000.0,
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2010.0,Q2,2010-04-01,2010-06-30,,349000.0,19785000.0,,,8752000.0,,-2329000.0,21052000.0,367000.0,115000.0,-518000.0,-7967000.0,110269000.0,-518000.0,-7967000.0,110269000.0,99455000.0,71281000.0,71281000.0,-10601000.0,7887000.0,-1170000.0,-8915000.0,-7628000.0,28000.0,482000.0,
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-08 08:50:44+00:00,-14651000.0,39470000.0,,,18161000.0,,-7147000.0,9628000.0,775000.0,115000.0,-48565000.0,-26611000.0,205355000.0,-48565000.0,-26611000.0,205355000.0,123032000.0,131006000.0,131006000.0,7090000.0,11351000.0,-2169000.0,-17793000.0,-14113000.0,-43013000.0,4322000.0,
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2010.0,Q1TTM,2009-04-01,2010-03-31,,-368878000.0,73410000.0,103699000.0,47867000.0,34803000.0,,8480000.0,14425000.0,123039000.0,449000000.0,-20750000.0,-385962000.0,412008000.0,-20750000.0,-385962000.0,412008000.0,13776000.0,247647000.0,247647000.0,41723000.0,15615000.0,-4633000.0,-31307000.0,-27142000.0,-577097000.0,14691000.0,
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2010.0,Q1,2010-01-01,2010-03-31,2011-05-05 16:12:43+00:00,-15000000.0,19685000.0,,,9409000.0,,-4818000.0,-11424000.0,408000.0,,-48047000.0,-18644000.0,95086000.0,-48047000.0,-18644000.0,95086000.0,23577000.0,59725000.0,59725000.0,17691000.0,3464000.0,-999000.0,-8878000.0,-6485000.0,-43041000.0,3840000.0,
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2011.0,Q4,2011-10-01,2011-12-31,,-6397000.0,26897000.0,150550000.0,62840000.0,9111000.0,,-6895000.0,7977000.0,515000.0,,-74725000.0,-19277000.0,192544000.0,-74725000.0,-19277000.0,192544000.0,91647000.0,121676000.0,121676000.0,26883000.0,22251000.0,-1758000.0,-10561000.0,-11559000.0,-86930000.0,-1553000.0,1990000.0
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2011.0,FY,2011-01-01,2011-12-31,2014-02-21 15:49:25+00:00,-233594000.0,105725000.0,150550000.0,62840000.0,36780000.0,,-1483000.0,-20260000.0,2104000.0,0.0,-256679000.0,-275749000.0,601618000.0,-256679000.0,-275749000.0,601618000.0,67707000.0,427247000.0,427247000.0,52126000.0,40831000.0,-3443000.0,-42090000.0,-40702000.0,-257524000.0,,1990000.0
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2011.0,Q3TTM,2010-10-01,2011-09-30,,-227197000.0,104281000.0,109327000.0,64831000.0,37126000.0,,3866000.0,-28029000.0,2050000.0,-128000000.0,-307664000.0,-264757000.0,559650000.0,-307664000.0,-264757000.0,559650000.0,-8905000.0,412882000.0,412882000.0,33390000.0,32749000.0,-3065000.0,-40513000.0,-37343000.0,-173950000.0,2848000.0,
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2011.0,Q3,2011-07-01,2011-09-30,,-22585000.0,27381000.0,,,8804000.0,,-3887000.0,2376000.0,530000.0,,-80011000.0,-32232000.0,166557000.0,-80011000.0,-32232000.0,166557000.0,50427000.0,110281000.0,110281000.0,17715000.0,1937000.0,-324000.0,-10527000.0,-9753000.0,-71951000.0,430000.0,
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-05 16:55:29+00:00,-227197000.0,78828000.0,,,27669000.0,,5412000.0,-28237000.0,1589000.0,0.0,-181954000.0,-256472000.0,409074000.0,-181954000.0,-256472000.0,409074000.0,-23940000.0,305571000.0,305571000.0,25243000.0,18580000.0,-1685000.0,-31529000.0,-29143000.0,-170594000.0,1553000.0,
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2011.0,Q2TTM,2010-07-01,2011-06-30,,-726374000.0,100632000.0,109327000.0,64831000.0,37432000.0,,15257000.0,-19200000.0,1981000.0,189885000.0,114231000.0,-760903000.0,536702000.0,114231000.0,-760903000.0,536702000.0,-94713000.0,386864000.0,386864000.0,30974000.0,40703000.0,-3530000.0,-38915000.0,-33868000.0,-79423000.0,2869000.0,
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2011.0,Q2,2011-04-01,2011-06-30,,-204612000.0,25802000.0,,,9609000.0,,-263000.0,20539000.0,480000.0,,-5861000.0,-215229000.0,155933000.0,-5861000.0,-215229000.0,155933000.0,-65420000.0,106311000.0,106311000.0,-6328000.0,5181000.0,-337000.0,-10544000.0,-10577000.0,-978000.0,297000.0,
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-08 09:26:02+00:00,-204612000.0,51447000.0,,,18865000.0,,9299000.0,-30613000.0,1059000.0,,-101943000.0,-224240000.0,242517000.0,-101943000.0,-224240000.0,242517000.0,-74367000.0,195290000.0,195290000.0,7528000.0,16643000.0,-1361000.0,-21002000.0,-19390000.0,-98643000.0,1123000.0,
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2011.0,Q1TTM,2010-04-01,2011-03-31,,-521413000.0,94615000.0,109327000.0,64831000.0,36575000.0,,13191000.0,-18687000.0,1868000.0,190000000.0,119574000.0,-553641000.0,491038000.0,119574000.0,-553641000.0,491038000.0,70162000.0,351834000.0,351834000.0,26701000.0,43409000.0,-4363000.0,-37286000.0,-30919000.0,-78417000.0,3054000.0,
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2011.0,Q1,2011-01-01,2011-03-31,2012-05-07 15:37:38+00:00,0.0,25645000.0,,,9256000.0,,9562000.0,-51152000.0,579000.0,,-96082000.0,-9011000.0,86584000.0,-96082000.0,-9011000.0,86584000.0,-8947000.0,88979000.0,88979000.0,13856000.0,11462000.0,-1024000.0,-10458000.0,-8813000.0,-97665000.0,826000.0,
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2012.0,Q4,2012-10-01,2012-12-31,,-22223000.0,35111000.0,188560000.0,67804000.0,9486000.0,,1381000.0,13608000.0,572000.0,-50000000.0,-166124000.0,-31414000.0,211638000.0,-166124000.0,-31414000.0,211638000.0,15481000.0,143530000.0,143530000.0,9903000.0,8448000.0,-141000.0,-29801000.0,-9169000.0,-95343000.0,,119000.0
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2012.0,FY,2012-01-01,2012-12-31,2015-02-20 12:20:17+00:00,-1467772000.0,119259000.0,188560000.0,67804000.0,37888000.0,,6312000.0,5993000.0,2195000.0,1000000000.0,853870000.0,-1505545000.0,677852000.0,853870000.0,-1505545000.0,677852000.0,32489000.0,483360000.0,483360000.0,31352000.0,68426000.0,-683000.0,-69903000.0,-38405000.0,-146848000.0,,1315000.0
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2012.0,Q3TTM,2011-10-01,2012-09-30,,-1451946000.0,111045000.0,150550000.0,62840000.0,37513000.0,,-1964000.0,362000.0,2138000.0,1050000000.0,945269000.0,-1493408000.0,658758000.0,945269000.0,-1493408000.0,658758000.0,108655000.0,461506000.0,461506000.0,48332000.0,82229000.0,-2300000.0,-50663000.0,-40795000.0,-138435000.0,-1553000.0,3186000.0
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2012.0,Q3,2012-07-01,2012-09-30,,-1408677000.0,30678000.0,,,9452000.0,,8420000.0,30773000.0,500000.0,1050000000.0,1039631000.0,-1417271000.0,205431000.0,1039631000.0,-1417271000.0,205431000.0,-163789000.0,116708000.0,116708000.0,17820000.0,20594000.0,-68000.0,-13429000.0,-8704000.0,-18034000.0,,178000.0
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-08 14:44:55+00:00,-1445549000.0,84148000.0,,,28402000.0,,4931000.0,-7615000.0,1623000.0,1050000000.0,1019994000.0,-1474131000.0,466214000.0,1019994000.0,-1474131000.0,466214000.0,17008000.0,339830000.0,339830000.0,21449000.0,59978000.0,-542000.0,-40102000.0,-29236000.0,-51505000.0,,1196000.0
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2012.0,Q2TTM,2011-07-01,2012-06-30,,-65854000.0,107748000.0,150550000.0,62840000.0,36865000.0,,-14271000.0,-28035000.0,2168000.0,,-174373000.0,-108369000.0,619884000.0,-174373000.0,-108369000.0,619884000.0,322871000.0,455079000.0,455079000.0,48227000.0,63572000.0,-2556000.0,-47761000.0,-41844000.0,-192352000.0,-1123000.0,3008000.0
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2012.0,Q2,2012-04-01,2012-06-30,,-17865000.0,26861000.0,,,9501000.0,,-6719000.0,-10958000.0,523000.0,,-17363000.0,-28064000.0,119326000.0,-17363000.0,-28064000.0,119326000.0,67180000.0,114813000.0,114813000.0,-20891000.0,15006000.0,-229000.0,-13383000.0,-10524000.0,-19509000.0,-464000.0,1018000.0
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-07 12:44:48+00:00,-36872000.0,53470000.0,,,18950000.0,,-3489000.0,-38388000.0,1123000.0,0.0,-19637000.0,-56860000.0,260783000.0,-19637000.0,-56860000.0,260783000.0,180797000.0,223122000.0,223122000.0,3629000.0,39384000.0,-474000.0,-26673000.0,-20532000.0,-33471000.0,,1018000.0
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2012.0,Q1TTM,2011-04-01,2012-03-31,,-252601000.0,106689000.0,150550000.0,62840000.0,36973000.0,,-7815000.0,3462000.0,2125000.0,,-162871000.0,-295534000.0,656491000.0,-162871000.0,-295534000.0,656491000.0,190271000.0,446577000.0,446577000.0,62790000.0,53747000.0,-2664000.0,-44922000.0,-41897000.0,-173821000.0,-362000.0,1990000.0
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2012.0,Q1,2012-01-01,2012-03-31,2013-05-10 12:13:36+00:00,-19007000.0,26609000.0,,,9449000.0,,3230000.0,-27430000.0,600000.0,,-2274000.0,-28796000.0,141457000.0,-2274000.0,-28796000.0,141457000.0,113617000.0,108309000.0,108309000.0,24520000.0,24378000.0,-245000.0,-13290000.0,-10008000.0,-13962000.0,464000.0,
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2013.0,FY,2013-01-01,2013-12-31,2016-02-26 14:09:27+00:00,-1074413000.0,155352000.0,210540000.0,94648000.0,37756000.0,0.0,-1193000.0,17946000.0,2449000.0,951166000.0,403633000.0,-1115863000.0,802553000.0,403633000.0,-1115863000.0,802553000.0,89130000.0,538293000.0,538293000.0,50924000.0,19653000.0,-1096000.0,-49092000.0,-42528000.0,-520543000.0,,2174000.0
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2013.0,Q4,2013-10-01,2013-12-31,,-59461000.0,,210540000.0,94648000.0,,,-995000.0,,616000.0,-139557000.0,-165887000.0,-69158000.0,235780000.0,-165887000.0,-69158000.0,235780000.0,-260000.0,0.0,,,-4949000.0,-952000.0,-16386000.0,-9179000.0,-5611000.0,,434000.0
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2013.0,Q3TTM,2012-10-01,2013-09-30,,-1037175000.0,149237000.0,188560000.0,67804000.0,37755000.0,,1183000.0,41305000.0,2405000.0,1040723000.0,403396000.0,-1078119000.0,778411000.0,403396000.0,-1078119000.0,778411000.0,104871000.0,516120000.0,516120000.0,33994000.0,33050000.0,-285000.0,-62507000.0,-42518000.0,-610275000.0,,1859000.0
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2013.0,Q3,2013-07-01,2013-09-30,,-7439000.0,40530000.0,,,9527000.0,,9652000.0,48997000.0,583000.0,290147000.0,-161392000.0,-18617000.0,255766000.0,-161392000.0,-18617000.0,255766000.0,85409000.0,136323000.0,136323000.0,20389000.0,7950000.0,-109000.0,-16368000.0,-11460000.0,-443704000.0,,391000.0
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-05 15:01:38+00:00,-1014952000.0,114126000.0,,,28269000.0,,-198000.0,27697000.0,1833000.0,1090723000.0,569520000.0,-1046705000.0,566773000.0,569520000.0,-1046705000.0,566773000.0,89390000.0,372590000.0,372590000.0,24091000.0,24602000.0,-144000.0,-32706000.0,-33349000.0,-514932000.0,,1740000.0
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2013.0,Q2TTM,2012-07-01,2013-06-30,,-2438413000.0,139385000.0,188560000.0,67804000.0,37680000.0,,-49000.0,23081000.0,2322000.0,1800576000.0,1604419000.0,-2476773000.0,728076000.0,1604419000.0,-2476773000.0,728076000.0,-144327000.0,496505000.0,496505000.0,31425000.0,45694000.0,-244000.0,-59568000.0,-39762000.0,-184605000.0,,1646000.0
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2013.0,Q2,2013-04-01,2013-06-30,,-1005273000.0,38660000.0,,,9400000.0,,-28000.0,1443000.0,608000.0,800454000.0,819716000.0,-1014878000.0,139739000.0,819716000.0,-1014878000.0,139739000.0,-55451000.0,111353000.0,111353000.0,-21117000.0,6059000.0,-34000.0,-16338000.0,-10684000.0,28933000.0,,1113000.0
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-06 09:35:08+00:00,-1007513000.0,73596000.0,,,18742000.0,,-9850000.0,-21300000.0,1250000.0,800576000.0,730912000.0,-1028088000.0,311007000.0,730912000.0,-1028088000.0,311007000.0,3981000.0,236267000.0,236267000.0,3702000.0,16652000.0,-35000.0,-16338000.0,-21889000.0,-71228000.0,,1349000.0
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2013.0,Q1TTM,2012-04-01,2013-03-31,,-1451005000.0,127586000.0,188560000.0,67804000.0,37781000.0,,-6740000.0,10680000.0,2237000.0,1000122000.0,767340000.0,-1489959000.0,707663000.0,767340000.0,-1489959000.0,707663000.0,-21696000.0,499965000.0,499965000.0,31651000.0,54641000.0,-439000.0,-56613000.0,-39602000.0,-233047000.0,-464000.0,1551000.0
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2013.0,Q1,2013-01-01,2013-03-31,2014-05-02 09:55:59+00:00,-2240000.0,34936000.0,,,9342000.0,,-9822000.0,-22743000.0,642000.0,122000.0,-88804000.0,-13210000.0,171268000.0,-88804000.0,-13210000.0,171268000.0,59432000.0,124914000.0,124914000.0,24819000.0,10593000.0,-1000.0,0.0,-11205000.0,-100161000.0,,236000.0
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2014.0,FY,2014-01-01,2014-12-31,2017-02-27 13:56:23+00:00,-305379000.0,160397000.0,300969000.0,74446000.0,40890000.0,0.0,-43522000.0,-71434000.0,2751000.0,0.0,-298104000.0,-348105000.0,840441000.0,-298104000.0,-348105000.0,840441000.0,150710000.0,646033000.0,646033000.0,64555000.0,31544000.0,-4000000.0,-79859000.0,-40232000.0,-252540000.0,,1506000.0
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2014.0,Q4,2014-10-01,2014-12-31,,-125000.0,40215000.0,300969000.0,74446000.0,10448000.0,,-22547000.0,-51103000.0,671000.0,-38000.0,-184632000.0,-7712000.0,261209000.0,-184632000.0,-7712000.0,261209000.0,46318000.0,185936000.0,185936000.0,75713000.0,-9772000.0,2566000.0,-20032000.0,-10397000.0,-155461000.0,,244000.0
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-03 09:45:22+00:00,-305254000.0,120182000.0,,,30442000.0,,-20975000.0,-20331000.0,2080000.0,38000.0,-113472000.0,-340393000.0,579232000.0,-113472000.0,-340393000.0,579232000.0,104392000.0,460097000.0,460097000.0,-11158000.0,41316000.0,-6566000.0,-59827000.0,-29835000.0,-97079000.0,,1262000.0
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2014.0,Q3TTM,2013-10-01,2014-09-30,,-364715000.0,161408000.0,210540000.0,94648000.0,39929000.0,,-21970000.0,-30082000.0,2696000.0,-139519000.0,-279359000.0,-409551000.0,815012000.0,-279359000.0,-409551000.0,815012000.0,104132000.0,625800000.0,625800000.0,15675000.0,36367000.0,-7518000.0,-76213000.0,-39014000.0,-102690000.0,,1696000.0
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2014.0,Q3,2014-07-01,2014-09-30,,-302528000.0,40685000.0,,,10353000.0,,-22512000.0,12775000.0,624000.0,-317000.0,112873000.0,-317633000.0,226102000.0,112873000.0,-317633000.0,226102000.0,-1170000.0,155510000.0,155510000.0,6779000.0,7572000.0,-6328000.0,-20006000.0,-9275000.0,125000000.0,,498000.0
Roper Technologies Inc,ROP,549300LJXD867XMVE759,882835,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-06 09:06:27+00:00,-2726000.0,79497000.0,,,20089000.0,,1537000.0,-33106000.0,1456000.0,355000.0,-226345000.0,-22760000.0,353130000.0,-226345000.0,-22760000.0,353130000.0,105562000.0,304587000.0,304587000.0,-17937000.0,33744000.0,-238000.0,-39821000.0,-20560000.0,-222079000.0,,764000.0
