company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accumulateddepreciation,aoci,capitalleaseobligations,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,goodwill,intangibleassets,longtermdebt,netinventory,netppe,noncurrentdeferredrevenue,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,noncurrentnotereceivables,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,restrictedcash,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2012.0,Q3,,2012-10-27,2013-11-21 09:16:11+00:00,420000000.0,,,,222400000.0,,1538900000.0,21800000.0,34300000.0,173300000.0,,250000000.0,1133200000.0,932400000.0,5100000.0,19400000.0,,,,232400000.0,105700000.0,144300000.0,31100000.0,,,14300000.0,,2639300000.0,1538900000.0,1408500000.0,701000000.0,1538900000.0,1538900000.0,1100400000.0,2639300000.0,298400000.0,399400000.0
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2012.0,Q2,,2012-07-28,2013-08-22 09:16:02+00:00,352400000.0,,,,379800000.0,,1523000000.0,18700000.0,21800000.0,173100000.0,,250000000.0,891700000.0,879800000.0,4200000.0,23800000.0,,,,192300000.0,101400000.0,141700000.0,31400000.0,,,14300000.0,,2499700000.0,1523000000.0,1321600000.0,580800000.0,1523000000.0,1523000000.0,976700000.0,2499700000.0,298300000.0,395900000.0
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2012.0,Q1,,2012-04-28,2013-05-23 09:10:37+00:00,319100000.0,,,,382300000.0,,1480600000.0,17900000.0,44400000.0,174000000.0,,0.0,875000000.0,848800000.0,15700000.0,19200000.0,,,,187000000.0,104700000.0,138800000.0,29200000.0,,,265500000.0,,2451100000.0,1480600000.0,1304400000.0,816000000.0,1480600000.0,1480600000.0,970500000.0,2451100000.0,297900000.0,154500000.0
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2013.0,FY,,2014-02-01,2015-03-13 09:14:43+00:00,393900000.0,,-16900000.0,,267700000.0,0.0,12800000.0,18900000.0,47300000.0,169300000.0,,757000000.0,1035300000.0,1094000000.0,5500000.0,24100000.0,,,,232300000.0,106000000.0,152400000.0,56600000.0,,1174800000.0,12800000.0,,2771900000.0,1170700000.0,1378500000.0,686300000.0,1170700000.0,1170700000.0,1601200000.0,2771900000.0,299400000.0,914900000.0
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2013.0,Q3,,2013-11-02,2014-11-20 09:14:43+00:00,526400000.0,,,,147100000.0,,959000000.0,20000000.0,0.0,171600000.0,,1007000000.0,1237400000.0,1101900000.0,5300000.0,23300000.0,,,,227600000.0,98200000.0,144700000.0,83300000.0,,,12800000.0,,2882800000.0,959000000.0,1487800000.0,766800000.0,959000000.0,959000000.0,1923800000.0,2882800000.0,293100000.0,1157000000.0
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2013.0,Q2,,2013-08-03,2014-08-21 07:45:53+00:00,418800000.0,,,,413700000.0,,1825900000.0,16700000.0,18400000.0,171700000.0,,257000000.0,1018300000.0,1066500000.0,5600000.0,35400000.0,,,,221800000.0,101500000.0,148000000.0,84500000.0,,,12800000.0,,2908300000.0,1825900000.0,1533200000.0,671800000.0,1825900000.0,1825900000.0,1082400000.0,2908300000.0,308600000.0,410600000.0
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2013.0,Q1,,2013-05-04,2014-05-22 09:15:32+00:00,392600000.0,,,,383300000.0,,1739700000.0,14500000.0,72000000.0,172900000.0,,257000000.0,1009500000.0,1018200000.0,5200000.0,29400000.0,,,,184100000.0,101500000.0,146900000.0,82500000.0,,,14300000.0,,2811800000.0,1739700000.0,1489800000.0,663000000.0,1739700000.0,1739700000.0,1072100000.0,2811800000.0,303800000.0,409100000.0
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2014.0,FY,,2015-01-31,2016-03-28 17:05:51+00:00,433600000.0,,-34100000.0,,864100000.0,0.0,45100000.0,28300000.0,42700000.0,164600000.0,1200000.0,682700000.0,1035700000.0,1210500000.0,6500000.0,30600000.0,0.0,300000.0,,385300000.0,90900000.0,156900000.0,66500000.0,,1774000000.0,0.0,0.0,3492700000.0,1785000000.0,1994600000.0,861600000.0,1785000000.0,1785000000.0,1707700000.0,3492700000.0,287600000.0,846100000.0
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2014.0,Q3,,2014-11-01,2015-11-24 09:15:33+00:00,545000000.0,,,0.0,407600000.0,,1585100000.0,22100000.0,14300000.0,168700000.0,1800000.0,757000000.0,1304900000.0,1193400000.0,0.0,52900000.0,,,,307200000.0,154800000.0,159100000.0,61500000.0,,,0.0,0.0,3367700000.0,1585100000.0,1796100000.0,866500000.0,1585100000.0,1585100000.0,1782600000.0,3367700000.0,378200000.0,916100000.0
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2014.0,Q2,,2014-08-02,2015-09-01 09:24:42+00:00,524200000.0,,,0.0,467700000.0,,1448100000.0,17100000.0,2700000.0,169800000.0,3800000.0,740200000.0,1084000000.0,1153400000.0,0.0,42200000.0,,,,256100000.0,97500000.0,158600000.0,94400000.0,,,0.0,0.0,3129900000.0,1448100000.0,1663200000.0,783000000.0,1448100000.0,1448100000.0,1681800000.0,3129900000.0,313300000.0,898800000.0
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2014.0,Q1,,2014-05-03,2015-05-21 09:14:49+00:00,447000000.0,,,,387100000.0,,1317800000.0,14200000.0,81100000.0,169600000.0,,752900000.0,1042900000.0,1115500000.0,5500000.0,30300000.0,,,,196400000.0,101500000.0,153200000.0,92800000.0,0.0,,,,2953900000.0,1317800000.0,1537000000.0,724500000.0,1317800000.0,1317800000.0,1636100000.0,2953900000.0,301400000.0,911600000.0
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2015.0,FY,,2016-01-30,2017-03-28 16:33:05+00:00,1251900000.0,,-43100000.0,149300000.0,736100000.0,0.0,2393600000.0,,12900000.0,5021700000.0,3675200000.0,7238400000.0,2885500000.0,3125500000.0,71400000.0,,1586600000.0,,,722600000.0,142900000.0,353200000.0,310300000.0,,2056400000.0,108000000.0,4000000.0,15901200000.0,4406900000.0,3935900000.0,2095400000.0,4406900000.0,4406900000.0,11494300000.0,15901200000.0,8839800000.0,9398900000.0
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2015.0,Q3,,2015-10-31,2016-12-06 07:41:24+00:00,1259300000.0,,,155500000.0,1106900000.0,,4142200000.0,96600000.0,21100000.0,5024100000.0,3701100000.0,8248000000.0,3185300000.0,3141000000.0,33900000.0,19200000.0,1634700000.0,,,785300000.0,185600000.0,323500000.0,235200000.0,,,95500000.0,4000000.0,16699000000.0,4142200000.0,4628000000.0,2161200000.0,4142200000.0,4142200000.0,12556800000.0,16699000000.0,8930000000.0,10395600000.0
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2015.0,Q2,,2015-08-01,2016-09-02 08:35:19+00:00,1152500000.0,1891700000.0,,162400000.0,1302500000.0,,4047000000.0,85500000.0,0.0,4982800000.0,3727100000.0,8265500000.0,2825100000.0,3151900000.0,34400000.0,0.0,1655100000.0,,,837800000.0,178600000.0,327400000.0,307600000.0,,,83000000.0,4000000.0,16565100000.0,4047000000.0,4524700000.0,2073300000.0,4047000000.0,4047000000.0,12518100000.0,16565100000.0,8888500000.0,10444800000.0
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2015.0,Q1,,2015-05-02,2016-06-09 09:28:56+00:00,515600000.0,1808500000.0,,0.0,870400000.0,,1870800000.0,19800000.0,25300000.0,166100000.0,1300000.0,7819700000.0,1093500000.0,1226000000.0,6100000.0,38600000.0,0.0,,,474300000.0,101600000.0,157400000.0,107800000.0,7244100000.0,,0.0,0.0,10869200000.0,1870800000.0,9335600000.0,1015200000.0,1870800000.0,1870800000.0,8998400000.0,10869200000.0,307600000.0,7983200000.0
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2016.0,FY,,2017-01-28,2018-03-16 09:18:52+00:00,1119600000.0,,-37600000.0,124000000.0,866400000.0,0.0,2474500000.0,,90000000.0,5023500000.0,3573700000.0,6169700000.0,2865800000.0,3115800000.0,71200000.0,,1458900000.0,,,744200000.0,50600000.0,382400000.0,201800000.0,,2952600000.0,152100000.0,4000000.0,15701600000.0,5389500000.0,3938000000.0,2105900000.0,5389500000.0,5389500000.0,10312100000.0,15701600000.0,8647800000.0,8206200000.0
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2016.0,Q3,,2016-10-29,2016-12-06 07:41:24+00:00,1266400000.0,,,130200000.0,733800000.0,,5047700000.0,0.0,0.0,5022900000.0,3599000000.0,6938000000.0,3273900000.0,3176300000.0,72300000.0,0.0,1495500000.0,,,722000000.0,54400000.0,377100000.0,330700000.0,,,145800000.0,4000000.0,16195000000.0,5047700000.0,4342400000.0,2134200000.0,5047700000.0,5047700000.0,11147300000.0,16195000000.0,8676300000.0,9013100000.0
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2016.0,Q2,,2016-07-30,2016-09-02 08:35:19+00:00,1351500000.0,2437900000.0,,136600000.0,1093200000.0,,4856900000.0,0.0,0.0,5023800000.0,3624200000.0,7155700000.0,2975100000.0,3174200000.0,73600000.0,,1556000000.0,,,683000000.0,57800000.0,370600000.0,377100000.0,,,145500000.0,4000000.0,16329400000.0,4856900000.0,4449400000.0,2180000000.0,4856900000.0,4856900000.0,11472500000.0,16329400000.0,8705800000.0,9292500000.0
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2016.0,Q1,,2016-04-30,2016-06-09 09:28:56+00:00,1260300000.0,2306400000.0,,142900000.0,929700000.0,,4669600000.0,0.0,46200000.0,5024900000.0,3649500000.0,7209800000.0,2929500000.0,3153200000.0,71100000.0,0.0,1566200000.0,,,622100000.0,61200000.0,352200000.0,308900000.0,0.0,,120500000.0,4000000.0,16060900000.0,4669600000.0,4172100000.0,2049100000.0,4669600000.0,4669600000.0,11391300000.0,16060900000.0,8735600000.0,9342200000.0
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2017.0,FY,,2018-02-03,2019-03-27 17:26:05+00:00,1174800000.0,,-32300000.0,100000000.0,1097800000.0,0.0,2547700000.0,,31500000.0,5025200000.0,3475300000.0,4762100000.0,3169300000.0,3200700000.0,43800000.0,,985200000.0,,,736900000.0,55300000.0,400300000.0,309200000.0,,4666900000.0,915900000.0,,16332800000.0,7182300000.0,4576300000.0,2859100000.0,7182300000.0,7182300000.0,9150500000.0,16332800000.0,8555800000.0,6291400000.0
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2017.0,Q3,,2017-10-28,2017-11-21 09:14:36+00:00,1181300000.0,,,105700000.0,400100000.0,,6116500000.0,,0.0,5024300000.0,3502900000.0,5557000000.0,3397800000.0,3178900000.0,45100000.0,,1472400000.0,,,692700000.0,51500000.0,393600000.0,174700000.0,,,165900000.0,0.0,15730200000.0,6116500000.0,3972600000.0,2039900000.0,6116500000.0,6116500000.0,9613700000.0,15730200000.0,8578700000.0,7573800000.0
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2017.0,Q2,,2017-07-29,2017-08-24 09:13:54+00:00,1196300000.0,,,111500000.0,693300000.0,,5860200000.0,,0.0,5025200000.0,3525300000.0,5595000000.0,2928500000.0,3115400000.0,41600000.0,,1449800000.0,,,722500000.0,51200000.0,389500000.0,189400000.0,,,165900000.0,4000000.0,15532300000.0,5860200000.0,3815200000.0,2084700000.0,5860200000.0,5860200000.0,9672100000.0,15532300000.0,8601700000.0,7587400000.0
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2017.0,Q1,,2017-04-29,2017-05-25 09:25:53+00:00,1223900000.0,,,117600000.0,1154900000.0,,5609000000.0,,221300000.0,5022400000.0,3548400000.0,6131700000.0,2878400000.0,3093900000.0,71800000.0,,1433600000.0,,,629500000.0,51900000.0,390400000.0,240800000.0,,,165900000.0,4000000.0,15994700000.0,5609000000.0,4278100000.0,2240600000.0,5609000000.0,5609000000.0,10385700000.0,15994700000.0,8622700000.0,8145100000.0
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2018.0,FY,,2019-02-02,2020-03-20 09:00:36+00:00,1416400000.0,,-38300000.0,78800000.0,422100000.0,0.0,2605100000.0,,60000000.0,2296600000.0,3388700000.0,4265300000.0,3536000000.0,3445300000.0,35400000.0,,973200000.0,,335200000.0,619300000.0,77300000.0,409900000.0,,,3076100000.0,0.0,,13501200000.0,5642900000.0,4293300000.0,2095700000.0,5642900000.0,5642900000.0,7858300000.0,13501200000.0,5762600000.0,5762600000.0
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2018.0,Q3,,2018-11-03,2018-11-29 09:16:12+00:00,1365100000.0,,,84000000.0,708300000.0,,7943100000.0,,700000.0,5023600000.0,3419200000.0,5043800000.0,3715600000.0,3406200000.0,33000000.0,,999200000.0,,,769900000.0,50800000.0,410500000.0,325600000.0,,,0.0,,16649300000.0,7943100000.0,4749500000.0,2135700000.0,7943100000.0,7943100000.0,8706200000.0,16649300000.0,8493600000.0,6570500000.0
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2018.0,Q2,,2018-08-04,2018-08-30 09:25:36+00:00,1241700000.0,,,89200000.0,647300000.0,,7647500000.0,,14100000.0,5023900000.0,3439200000.0,5041800000.0,3288200000.0,3316100000.0,30100000.0,,976000000.0,,,651600000.0,51600000.0,411600000.0,337300000.0,,,0.0,0.0,16103600000.0,7647500000.0,4272800000.0,1907400000.0,7647500000.0,7647500000.0,8456100000.0,16103600000.0,8514700000.0,6548700000.0
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2018.0,Q1,,2018-05-05,2018-05-31 09:22:47+00:00,1181500000.0,,,94500000.0,475200000.0,,7355700000.0,,81700000.0,5024200000.0,3459600000.0,5040100000.0,3248200000.0,3249700000.0,42500000.0,,976200000.0,,,654000000.0,51600000.0,400900000.0,318600000.0,,,0.0,0.0,15827100000.0,7355700000.0,4042000000.0,1917200000.0,7355700000.0,7355700000.0,8471400000.0,15827100000.0,8535400000.0,6554200000.0
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2019.0,FY,,2020-02-01,2020-05-28 09:18:17+00:00,1336500000.0,,,,539200000.0,0.0,6254800000.0,,62700000.0,1983300000.0,3100000000.0,3522200000.0,3522000000.0,3881800000.0,28900000.0,24400000.0,984700000.0,,208200000.0,1897300000.0,6315700000.0,5237500000.0,,,,250000000.0,,19574600000.0,6254800000.0,4269400000.0,3546500000.0,6254800000.0,6254800000.0,13319800000.0,19574600000.0,11423400000.0,9773300000.0
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2019.0,Q3,,2019-11-02,2019-11-26 09:15:11+00:00,1473100000.0,,,,433700000.0,0.0,6121300000.0,,0.0,2296500000.0,3100000000.0,3520200000.0,3882900000.0,3810700000.0,29700000.0,,1001500000.0,,255700000.0,1956600000.0,5962600000.0,4889700000.0,,,,750000000.0,,19742100000.0,6121300000.0,4572300000.0,4179700000.0,6121300000.0,6121300000.0,13620800000.0,19742100000.0,11359100000.0,9441100000.0
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2019.0,Q2,,2019-08-03,2019-08-29 09:19:12+00:00,1455400000.0,,,,623400000.0,0.0,5865700000.0,,0.0,2296300000.0,3100000000.0,3518600000.0,3470900000.0,3666200000.0,30100000.0,,960200000.0,,246500000.0,1888600000.0,6090500000.0,5025200000.0,,,,750000000.0,,19493800000.0,5865700000.0,4340800000.0,4094000000.0,5865700000.0,5865700000.0,13628100000.0,19493800000.0,11486800000.0,9534100000.0
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2019.0,Q1,,2019-05-04,2019-05-31 17:28:53+00:00,1186500000.0,,,0.0,725800000.0,,5755900000.0,,125200000.0,2295900000.0,3100000000.0,3516900000.0,3325500000.0,3525000000.0,35800000.0,,954200000.0,,,1917600000.0,6187300000.0,5112200000.0,194800000.0,,,750000000.0,,19354300000.0,5755900000.0,4246100000.0,3979300000.0,5755900000.0,5755900000.0,13598400000.0,19354300000.0,11583200000.0,9619100000.0
Dollar Tree Inc,DLTR,549300PMSTQITB1WHR43,935703,2020.0,Q1,,2020-05-02,2020-05-28 09:18:17+00:00,1336900000.0,,,,1755100000.0,0.0,6520600000.0,,84200000.0,1981400000.0,3100000000.0,3223300000.0,3198500000.0,3964800000.0,30200000.0,23300000.0,1037700000.0,,211800000.0,2033100000.0,6236900000.0,5155800000.0,,,,1050000000.0,,20471800000.0,6520600000.0,5165400000.0,4504200000.0,6520600000.0,6520600000.0,13951200000.0,20471800000.0,11341600000.0,9447000000.0
