company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,explorationexpense,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,othercostofrevenue,otherincome,otherspecialcharges,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2011.0,Q1,2011-01-01,2011-03-31,2012-04-26 15:41:10+00:00,0.42,0.42,0.02,190800000.0,0.41,2800000.0,5400000.0,42700000.0,73800000.0,73800000.0,,73200000.0,600000.0,226400000.0,617900000.0,,23700000.0,0.0,0.0,,31700000.0,250100000.0,367800000.0,22100000.0,1500000.0,230700000.0,137100000.0,-20600000.0,116500000.0,617900000.0,174300000.0,176200000.0,178300000.0
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2012.0,FY,2012-01-01,2012-12-31,2015-02-25 16:25:54+00:00,0.72,0.72,0.08,850200000.0,0.72,11200000.0,133000000.0,-1900000.0,128300000.0,2400000.0,125900000.0,128300000.0,,1052800000.0,2071700000.0,,98500000.0,433500000.0,-1200000.0,,248400000.0,1151300000.0,920400000.0,126900000.0,15100000.0,1241600000.0,-321200000.0,321700000.0,500000.0,2071700000.0,178200000.0,177800000.0,178700000.0
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2012.0,Q4,2012-10-01,2012-12-31,,-0.13,-0.13,0.02,201900000.0,-0.13,4900000.0,62100000.0,-88400000.0,-25800000.0,-151700000.0,125900000.0,-23100000.0,-2700000.0,296200000.0,426800000.0,,30100000.0,98800000.0,300000.0,,133900000.0,326300000.0,100500000.0,43400000.0,7100000.0,403100000.0,-302600000.0,62500000.0,-240100000.0,426800000.0,178200000.0,177800000.0,178700000.0
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2012.0,Q3TTM,2011-10-01,2012-09-30,,0.84,0.84,0.08,847500000.0,0.85,9300000.0,272700000.0,84900000.0,154800000.0,154800000.0,,151100000.0,3700000.0,1128400000.0,2498200000.0,,95300000.0,334700000.0,-1500000.0,,148600000.0,1223700000.0,1274500000.0,106500000.0,13600000.0,1276600000.0,-2100000.0,241800000.0,239700000.0,2498200000.0,155000000.0,177900000.0,177900000.0
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2012.0,Q3YTD,2012-01-01,2012-09-30,,0.85,0.85,0.06,648300000.0,0.85,6300000.0,70900000.0,86500000.0,154100000.0,154100000.0,,151400000.0,2700000.0,756600000.0,1644900000.0,,68400000.0,334700000.0,-1500000.0,,114500000.0,825000000.0,819900000.0,83500000.0,8000000.0,838500000.0,-18600000.0,259200000.0,240600000.0,1644900000.0,155000000.0,177900000.0,177900000.0
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2012.0,Q3,2012-07-01,2012-09-30,2013-11-05 16:27:07+00:00,-0.02,-0.02,0.02,234600000.0,-0.02,2200000.0,9000000.0,-2300000.0,-2100000.0,-2100000.0,,-3100000.0,1000000.0,243200000.0,542400000.0,,24300000.0,36100000.0,0.0,,41700000.0,267500000.0,274900000.0,30000000.0,2100000.0,287500000.0,-12600000.0,8200000.0,-4400000.0,542400000.0,155000000.0,177900000.0,177900000.0
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2012.0,Q2TTM,2011-07-01,2012-06-30,,1.44,1.44,0.08,801900000.0,1.44,9500000.0,269400000.0,146300000.0,259300000.0,259300000.0,,255700000.0,3600000.0,1329400000.0,2835700000.0,,98700000.0,298600000.0,-2700000.0,,135600000.0,1428100000.0,1407600000.0,100000000.0,13100000.0,1213700000.0,193900000.0,211700000.0,405600000.0,2835700000.0,,177700000.0,177700000.0
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2012.0,Q2YTD,2012-01-01,2012-06-30,,0.87,0.87,0.04,413700000.0,0.87,4100000.0,61900000.0,88800000.0,156200000.0,156200000.0,,154500000.0,1700000.0,513400000.0,1102500000.0,,44100000.0,298600000.0,-1500000.0,,72800000.0,557500000.0,545000000.0,53500000.0,5900000.0,551000000.0,-6000000.0,251000000.0,245000000.0,1102500000.0,,177700000.0,177700000.0
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2012.0,Q2,2012-04-01,2012-06-30,2013-07-31 16:30:53+00:00,0.0,0.0,0.02,214400000.0,0.0,2100000.0,55400000.0,100000.0,200000.0,200000.0,,-700000.0,900000.0,226700000.0,499300000.0,,19400000.0,82300000.0,0.0,,36800000.0,246100000.0,253200000.0,28800000.0,2300000.0,308700000.0,-55500000.0,55800000.0,300000.0,499300000.0,,177700000.0,177700000.0
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2012.0,Q1TTM,2011-04-01,2012-03-31,,1.96,1.96,0.08,774100000.0,1.96,9700000.0,219300000.0,200400000.0,352600000.0,352600000.0,,349200000.0,3400000.0,1492100000.0,3144500000.0,,106400000.0,216300000.0,-2900000.0,,127500000.0,1598500000.0,1546000000.0,93300000.0,11700000.0,1127700000.0,418300000.0,134700000.0,553000000.0,3144500000.0,178400000.0,177400000.0,178500000.0
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2012.0,Q1,2012-01-01,2012-03-31,2013-04-30 16:21:09+00:00,0.87,0.87,0.02,199300000.0,0.87,2000000.0,6500000.0,88700000.0,156000000.0,156000000.0,,155200000.0,800000.0,286700000.0,603200000.0,,24700000.0,216300000.0,-1500000.0,,36000000.0,311400000.0,291800000.0,24700000.0,3600000.0,242300000.0,49500000.0,195200000.0,244700000.0,603200000.0,178400000.0,177400000.0,178500000.0
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2013.0,FY,2013-01-01,2013-12-31,2016-02-24 16:25:43+00:00,0.89,0.89,0.08,963800000.0,0.89,11900000.0,93000000.0,60100000.0,159400000.0,52100000.0,107300000.0,159400000.0,,1195200000.0,2685100000.0,,161300000.0,58900000.0,-103500000.0,,160400000.0,1356500000.0,1328600000.0,165100000.0,15400000.0,1125600000.0,203000000.0,-90800000.0,112200000.0,2685100000.0,179100000.0,179200000.0,179500000.0
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2013.0,Q4,2013-10-01,2013-12-31,,-0.29,-0.29,0.02,221400000.0,-0.29,2400000.0,89000000.0,-50600000.0,-54000000.0,-136100000.0,82100000.0,-52000000.0,-2000000.0,269900000.0,518100000.0,,45500000.0,7300000.0,9500000.0,,32800000.0,315400000.0,202700000.0,42900000.0,1300000.0,355100000.0,-152400000.0,-34300000.0,-186700000.0,518100000.0,179100000.0,179200000.0,179500000.0
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2013.0,Q3TTM,2012-10-01,2013-09-30,,1.05,1.05,0.08,944300000.0,1.05,14400000.0,66100000.0,22300000.0,187600000.0,36500000.0,151100000.0,188300000.0,-700000.0,1221500000.0,2593800000.0,,145900000.0,150400000.0,-112700000.0,,261500000.0,1367400000.0,1226400000.0,165600000.0,21200000.0,1173600000.0,52800000.0,6000000.0,58800000.0,2593800000.0,177600000.0,179300000.0,179500000.0
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2013.0,Q3YTD,2013-01-01,2013-09-30,,1.18,1.18,0.06,742400000.0,1.18,9500000.0,4000000.0,110700000.0,213400000.0,188200000.0,25200000.0,211400000.0,2000000.0,925300000.0,2167000000.0,,115800000.0,51600000.0,-113000000.0,,127600000.0,1041100000.0,1125900000.0,122200000.0,14100000.0,770500000.0,355400000.0,-56500000.0,298900000.0,2167000000.0,177600000.0,179300000.0,179500000.0
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2013.0,Q3,2013-07-01,2013-09-30,2014-11-05 16:31:17+00:00,0.21,0.21,0.02,238400000.0,0.21,1800000.0,3800000.0,8100000.0,37300000.0,12100000.0,25200000.0,37300000.0,,323700000.0,719500000.0,,40600000.0,-27800000.0,-12800000.0,,40700000.0,364300000.0,355200000.0,41400000.0,6100000.0,271900000.0,83300000.0,-63100000.0,20200000.0,719500000.0,177600000.0,179300000.0,179500000.0
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2013.0,Q2TTM,2012-07-01,2013-06-30,,0.82,0.82,0.08,940500000.0,0.82,14800000.0,71300000.0,11900000.0,148200000.0,22300000.0,125900000.0,147900000.0,300000.0,1141000000.0,2416700000.0,,129600000.0,214300000.0,-99900000.0,,262500000.0,1270600000.0,1146100000.0,154200000.0,17200000.0,1189200000.0,-43100000.0,77300000.0,34200000.0,2416700000.0,180200000.0,179300000.0,179500000.0
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2013.0,Q2YTD,2013-01-01,2013-06-30,,0.97,0.97,0.04,504000000.0,0.97,7700000.0,200000.0,102600000.0,176100000.0,176100000.0,,174100000.0,2000000.0,601600000.0,1447500000.0,,75200000.0,79400000.0,-100200000.0,,86900000.0,676800000.0,770700000.0,80800000.0,8000000.0,498600000.0,272100000.0,6600000.0,278700000.0,1447500000.0,180200000.0,179300000.0,179500000.0
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2013.0,Q2,2013-04-01,2013-06-30,2014-08-06 16:40:03+00:00,0.99,0.99,0.02,249800000.0,0.99,2600000.0,200000.0,104800000.0,179800000.0,179800000.0,,178400000.0,1400000.0,311300000.0,751000000.0,,39300000.0,114000000.0,-100400000.0,,40900000.0,350600000.0,400400000.0,41400000.0,4700000.0,193100000.0,207300000.0,77300000.0,284600000.0,751000000.0,180200000.0,179300000.0,179500000.0
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2013.0,Q1TTM,2012-04-01,2013-03-31,,-0.17,-0.17,0.08,905100000.0,-0.17,14300000.0,126500000.0,-92800000.0,-31400000.0,-157300000.0,125900000.0,-31200000.0,-200000.0,1056400000.0,2165000000.0,,109700000.0,182600000.0,500000.0,,258400000.0,1166100000.0,998900000.0,141600000.0,14800000.0,1304800000.0,-305900000.0,55800000.0,-250100000.0,2165000000.0,215000000.0,177000000.0,177000000.0
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2013.0,Q1,2013-01-01,2013-03-31,2014-05-07 16:42:57+00:00,-0.02,-0.02,0.02,254200000.0,-0.02,5100000.0,0.0,-2200000.0,-3700000.0,-3700000.0,,-4300000.0,600000.0,290300000.0,696500000.0,,35900000.0,-34600000.0,200000.0,,46000000.0,326200000.0,370300000.0,39400000.0,3300000.0,305500000.0,64800000.0,-70700000.0,-5900000.0,696500000.0,215000000.0,177000000.0,177000000.0
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2014.0,FY,2014-01-01,2014-12-31,2017-02-22 16:08:42+00:00,4.36,4.36,0.08,994700000.0,4.36,9900000.0,1143200000.0,-232500000.0,784400000.0,-409500000.0,1193900000.0,784400000.0,,1434500000.0,3293200000.0,,205200000.0,363300000.0,148600000.0,,204400000.0,1639700000.0,1653500000.0,171100000.0,13100000.0,2500800000.0,-847300000.0,205300000.0,-642000000.0,3293200000.0,179900000.0,179800000.0,179800000.0
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2014.0,Q4,2014-10-01,2014-12-31,,3.7,4.21,0.02,267700000.0,4.22,5200000.0,1139600000.0,-258700000.0,744400000.0,-469800000.0,1108100000.0,744400000.0,,284300000.0,629000000.0,106100000.0,41900000.0,403000000.0,-61800000.0,,45500000.0,326200000.0,302800000.0,42100000.0,4000000.0,1396200000.0,-1093400000.0,364900000.0,-728500000.0,629000000.0,179900000.0,179800000.0,179800000.0
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2014.0,Q3TTM,2013-10-01,2014-09-30,,0.37,-0.14,0.08,948400000.0,-0.15,7100000.0,92600000.0,-24400000.0,-14000000.0,-75800000.0,167900000.0,-12000000.0,-2000000.0,1420100000.0,3182300000.0,-106100000.0,208800000.0,-32400000.0,219900000.0,,191700000.0,1628900000.0,1553400000.0,171900000.0,10400000.0,1459700000.0,93700000.0,-193900000.0,-100200000.0,3182300000.0,180100000.0,180100000.0,180600000.0
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2014.0,Q3,2014-07-01,2014-09-30,2015-10-28 16:13:55+00:00,0.95,0.95,0.02,251400000.0,0.94,800000.0,100000.0,79900000.0,171100000.0,153700000.0,17400000.0,171100000.0,,422000000.0,910000000.0,,59400000.0,155700000.0,11800000.0,,49400000.0,481400000.0,428600000.0,41400000.0,4200000.0,313500000.0,115100000.0,118500000.0,233600000.0,910000000.0,180100000.0,180100000.0,180600000.0
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2014.0,Q3YTD,2014-01-01,2014-09-30,,0.66,0.15,0.06,727000000.0,0.14,4700000.0,3600000.0,26200000.0,40000000.0,60300000.0,85800000.0,40000000.0,,1150200000.0,2664200000.0,-106100000.0,163300000.0,-39700000.0,210400000.0,,158900000.0,1313500000.0,1350700000.0,129000000.0,9100000.0,1104600000.0,246100000.0,-159600000.0,86500000.0,2664200000.0,180100000.0,180100000.0,180600000.0
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2014.0,Q2TTM,2013-07-01,2014-06-30,,-0.37,-0.88,0.08,935400000.0,-0.88,8100000.0,96300000.0,-96200000.0,-147800000.0,-217400000.0,175700000.0,-145800000.0,-2000000.0,1321800000.0,2991800000.0,-106100000.0,190000000.0,-215900000.0,195300000.0,,183000000.0,1511800000.0,1480000000.0,171900000.0,12300000.0,1418100000.0,61900000.0,-375500000.0,-313600000.0,2991800000.0,334900000.0,180100000.0,180100000.0
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2014.0,Q2,2014-04-01,2014-06-30,2015-08-03 16:34:00+00:00,-0.51,-1.02,0.02,249700000.0,-1.02,1700000.0,1500000.0,-61900000.0,-170800000.0,-106100000.0,41400000.0,-170800000.0,,372400000.0,936700000.0,-106100000.0,56000000.0,-114500000.0,201000000.0,,64200000.0,428400000.0,508300000.0,45700000.0,2000000.0,518100000.0,-9800000.0,-158200000.0,-168000000.0,936700000.0,334900000.0,180100000.0,180100000.0
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2014.0,Q2YTD,2014-01-01,2014-06-30,,-0.29,-0.8,0.04,475600000.0,-0.8,3900000.0,3500000.0,-53700000.0,-131100000.0,-93400000.0,68400000.0,-131100000.0,,728200000.0,1754200000.0,-106100000.0,103900000.0,-195400000.0,198600000.0,,109500000.0,832100000.0,922100000.0,87600000.0,4900000.0,791100000.0,131000000.0,-278100000.0,-147100000.0,1754200000.0,334900000.0,180100000.0,180100000.0
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2014.0,Q1TTM,2013-04-01,2014-03-31,,1.13,1.13,0.08,935500000.0,1.13,9000000.0,95000000.0,70500000.0,202800000.0,68500000.0,134300000.0,203400000.0,-600000.0,1260700000.0,2806100000.0,,173300000.0,12600000.0,-106100000.0,,159700000.0,1434000000.0,1372100000.0,167600000.0,15000000.0,1093100000.0,279000000.0,-140000000.0,139000000.0,2806100000.0,180500000.0,179700000.0,180000000.0
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2014.0,Q1,2014-01-01,2014-03-31,2015-04-29 16:32:49+00:00,0.22,0.22,0.02,225900000.0,0.22,2200000.0,2000000.0,8200000.0,39700000.0,12700000.0,27000000.0,39700000.0,,355800000.0,817500000.0,,47900000.0,-80900000.0,-2400000.0,,45300000.0,403700000.0,413800000.0,41900000.0,2900000.0,273000000.0,140800000.0,-119900000.0,20900000.0,817500000.0,180500000.0,179700000.0,180000000.0
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2015.0,FY,2015-01-01,2015-12-31,2018-02-28 16:10:28+00:00,-0.85,-0.85,0.08,881100000.0,-0.85,2700000.0,55600000.0,-93600000.0,-149400000.0,-149400000.0,,-149400000.0,,1162700000.0,2018600000.0,,117600000.0,277200000.0,-4600000.0,,168000000.0,1280300000.0,738300000.0,145600000.0,-10100000.0,1102800000.0,-364500000.0,121500000.0,-243000000.0,2018600000.0,175800000.0,176600000.0,176600000.0
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2015.0,Q4,2015-10-01,2015-12-31,,-0.22,-0.22,0.02,231800000.0,-0.22,,20100000.0,-32000000.0,-38600000.0,-38600000.0,,-38600000.0,,291400000.0,468300000.0,,26900000.0,108700000.0,2300000.0,,27300000.0,318300000.0,150000000.0,36200000.0,-11600000.0,281500000.0,-131500000.0,60900000.0,-70600000.0,468300000.0,175800000.0,176600000.0,176600000.0
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2015.0,Q3,2015-07-01,2015-09-30,2016-10-26 16:14:21+00:00,0.12,0.12,0.02,238100000.0,0.12,800000.0,15000000.0,8700000.0,21100000.0,21100000.0,,21100000.0,,282100000.0,507600000.0,,30200000.0,153600000.0,-12900000.0,,42000000.0,312300000.0,195300000.0,36400000.0,300000.0,283000000.0,-87700000.0,117500000.0,29800000.0,507600000.0,175800000.0,176700000.0,176700000.0
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2015.0,Q3YTD,2015-01-01,2015-09-30,,-0.63,-0.63,0.06,649300000.0,-0.63,2700000.0,35500000.0,-61600000.0,-110800000.0,-110800000.0,,-110800000.0,,871300000.0,1550300000.0,,90700000.0,168500000.0,-6900000.0,,140700000.0,962000000.0,588300000.0,109400000.0,1500000.0,821300000.0,-233000000.0,60600000.0,-172400000.0,1550300000.0,175800000.0,176700000.0,176700000.0
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2015.0,Q3TTM,2014-10-01,2015-09-30,,3.07,3.58,0.08,917000000.0,3.59,7900000.0,1175100000.0,-320300000.0,633600000.0,-580600000.0,1108100000.0,633600000.0,,1155600000.0,2179300000.0,106100000.0,132600000.0,571500000.0,-68700000.0,,186200000.0,1288200000.0,891100000.0,151500000.0,5500000.0,2217500000.0,-1326400000.0,425500000.0,-900900000.0,2179300000.0,175800000.0,176700000.0,176700000.0
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2015.0,Q2,2015-04-01,2015-06-30,2016-07-27 16:18:16+00:00,-0.43,-0.43,0.02,215800000.0,-0.43,800000.0,500000.0,-38800000.0,-76300000.0,-76300000.0,,-76300000.0,,314700000.0,574600000.0,,32700000.0,-66000000.0,-24500000.0,,51300000.0,347400000.0,227200000.0,36200000.0,3800000.0,243900000.0,-16700000.0,-98400000.0,-115100000.0,574600000.0,177400000.0,176700000.0,176700000.0
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2015.0,Q2YTD,2015-01-01,2015-06-30,,-0.75,-0.75,0.04,411200000.0,-0.75,1900000.0,20500000.0,-70300000.0,-131900000.0,-131900000.0,,-131900000.0,,589200000.0,1042700000.0,,60500000.0,14900000.0,6000000.0,,98700000.0,649700000.0,393000000.0,73000000.0,1200000.0,538300000.0,-145300000.0,-56900000.0,-202200000.0,1042700000.0,177400000.0,176700000.0,176700000.0
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2015.0,Q2TTM,2014-07-01,2015-06-30,,3.9,4.41,0.08,930300000.0,4.41,7900000.0,1160200000.0,-249100000.0,783600000.0,-448000000.0,1125500000.0,783600000.0,,1295500000.0,2581700000.0,106100000.0,161800000.0,573600000.0,-44000000.0,,193600000.0,1457300000.0,1124400000.0,156500000.0,9400000.0,2248000000.0,-1123600000.0,426500000.0,-697100000.0,2581700000.0,177400000.0,176700000.0,176700000.0
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2015.0,Q1,2015-01-01,2015-03-31,2016-04-27 16:20:39+00:00,-0.32,-0.32,0.02,195400000.0,-0.32,1100000.0,20000000.0,-31500000.0,-55600000.0,-55600000.0,,-55600000.0,,274500000.0,468100000.0,,27800000.0,80900000.0,30500000.0,,47400000.0,302300000.0,165800000.0,36800000.0,-2600000.0,294400000.0,-128600000.0,41500000.0,-87100000.0,468100000.0,173800000.0,176200000.0,176200000.0
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2015.0,Q1TTM,2014-04-01,2015-03-31,,3.82,3.82,0.08,964200000.0,3.82,8800000.0,1161200000.0,-272200000.0,689100000.0,-477800000.0,1166900000.0,689100000.0,,1353200000.0,2943800000.0,,185100000.0,525100000.0,181500000.0,,206500000.0,1538300000.0,1405500000.0,166000000.0,7600000.0,2522200000.0,-1116700000.0,366700000.0,-750000000.0,2943800000.0,173800000.0,176200000.0,176200000.0
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2016.0,FY,2016-01-01,2016-12-31,2019-02-20 16:13:32+00:00,-5.62,-5.62,,871100000.0,-5.62,1700000.0,1194300000.0,-708200000.0,-1245000000.0,-1245000000.0,,-1245000000.0,,624400000.0,1377100000.0,,94800000.0,-233000000.0,-5000000.0,,196500000.0,719200000.0,657900000.0,143200000.0,23700000.0,2258600000.0,-1600700000.0,-352500000.0,-1953200000.0,1377100000.0,221500000.0,221700000.0,221700000.0
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2016.0,Q4,2016-10-01,2016-12-31,,0.04,0.04,,203600000.0,0.04,800000.0,6100000.0,-67000000.0,-133300000.0,-133300000.0,,-133300000.0,,157600000.0,399700000.0,,29500000.0,-147900000.0,,,38600000.0,187100000.0,212600000.0,34000000.0,18100000.0,249100000.0,-36500000.0,-163800000.0,-200300000.0,399700000.0,221500000.0,221700000.0,221700000.0
