company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofplantpropertyandequipment
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2013.0,FY,2013-01-01,2013-12-31,2016-02-24 16:25:43+00:00,-50000000.0,6400000.0,,,1016000000.0,211100000.0,-21300000.0,456600000.0,3085000000.0,279800000.0,-1441500000.0,1191700000.0,279800000.0,-1441500000.0,1191700000.0,30000000.0,159400000.0,159400000.0,,31200000.0,69300000.0,0.0,-23600000.0,-1602600000.0,-3298200000.0,-9300000.0,,
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2013.0,Q4,2013-10-01,2013-12-31,,-50000000.0,1700000.0,-49400000.0,-120100000.0,258900000.0,2800000.0,-113800000.0,3400000.0,952500000.0,215100000.0,-520900000.0,212800000.0,215100000.0,-520900000.0,212800000.0,-93000000.0,-52000000.0,-52000000.0,,118000000.0,106100000.0,,-8600000.0,-473700000.0,-837700000.0,-600000.0,,
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2013.0,Q3TTM,2012-10-01,2013-09-30,,,6300000.0,21400000.0,40300000.0,1014100000.0,208200000.0,110900000.0,453200000.0,3938000000.0,99500000.0,-1279400000.0,1302900000.0,99500000.0,-1279400000.0,1302900000.0,123000000.0,185600000.0,185600000.0,,-14000000.0,-24400000.0,,-19800000.0,-1487600000.0,-4240800000.0,-6700000.0,,
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2013.0,Q3,2013-07-01,2013-09-30,,,1600000.0,7900000.0,43400000.0,253100000.0,65300000.0,192200000.0,450300000.0,531500000.0,-176000000.0,-321700000.0,481000000.0,-176000000.0,-321700000.0,481000000.0,-16700000.0,35300000.0,35300000.0,,-1200000.0,-93900000.0,,-4700000.0,-387000000.0,-1058000000.0,-1200000.0,,
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-05 16:31:17+00:00,,4700000.0,49400000.0,120100000.0,757100000.0,208300000.0,92500000.0,453200000.0,2132500000.0,64700000.0,-920600000.0,978900000.0,64700000.0,-920600000.0,978900000.0,123000000.0,211400000.0,211400000.0,,-86800000.0,-36800000.0,0.0,-15000000.0,-1128900000.0,-2460500000.0,-8700000.0,,
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2013.0,Q2TTM,2012-07-01,2013-06-30,,,6000000.0,33500000.0,34000000.0,995600000.0,144600000.0,-53700000.0,-500000.0,4795500000.0,1605200000.0,-2711500000.0,1099600000.0,1605200000.0,-2711500000.0,1099600000.0,-6700000.0,148200000.0,148200000.0,,3500000.0,97000000.0,,-20900000.0,-2856100000.0,-3266000000.0,100000.0,,
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2013.0,Q2,2013-04-01,2013-06-30,,,1600000.0,36600000.0,36000000.0,249800000.0,141500000.0,-13300000.0,800000.0,574000000.0,29700000.0,-215800000.0,325800000.0,29700000.0,-215800000.0,325800000.0,139700000.0,179800000.0,179800000.0,,-92100000.0,-3900000.0,,-5200000.0,-357300000.0,-536000000.0,,,
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-06 16:40:03+00:00,,3100000.0,41500000.0,76700000.0,504000000.0,143000000.0,-99700000.0,2900000.0,1601000000.0,240700000.0,-598900000.0,497900000.0,240700000.0,-598900000.0,497900000.0,139700000.0,176100000.0,176100000.0,,-85600000.0,57100000.0,0.0,-10300000.0,-741900000.0,-1402500000.0,-7500000.0,,
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2013.0,Q1TTM,2012-04-01,2013-03-31,,,5700000.0,7500000.0,1600000.0,960200000.0,3400000.0,46900000.0,-300000.0,4596000000.0,1703400000.0,-2843000000.0,1139600000.0,1703400000.0,-2843000000.0,1139600000.0,,-31400000.0,-31400000.0,,158200000.0,42300000.0,,-20600000.0,-2846400000.0,-2913600000.0,-400000.0,,
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2013.0,Q1,2013-01-01,2013-03-31,2014-05-07 16:42:57+00:00,,1500000.0,4900000.0,40700000.0,254200000.0,1500000.0,-86400000.0,2100000.0,1027000000.0,211000000.0,-383100000.0,172100000.0,211000000.0,-383100000.0,172100000.0,0.0,-3700000.0,-3700000.0,,6500000.0,61000000.0,0.0,-5100000.0,-384600000.0,-866500000.0,-7500000.0,,
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2014.0,FY,2014-01-01,2014-12-31,2017-02-22 16:08:42+00:00,,6700000.0,,,1040600000.0,3346600000.0,154300000.0,6000000.0,5755000000.0,-990600000.0,578200000.0,1542500000.0,-990600000.0,578200000.0,1542500000.0,1130100000.0,784400000.0,784400000.0,,-443500000.0,-54900000.0,-42000000.0,-46500000.0,-2726400000.0,-6544300000.0,-105900000.0,,
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2014.0,Q4,2014-10-01,2014-12-31,,,1600000.0,1100000.0,-128900000.0,284800000.0,2590400000.0,69700000.0,900000.0,946000000.0,-1219700000.0,2038900000.0,322800000.0,-1219700000.0,2038900000.0,322800000.0,1142000000.0,665900000.0,665900000.0,,-699200000.0,26800000.0,-45200000.0,-12400000.0,-506300000.0,-2081700000.0,-99300000.0,,
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2014.0,Q3TTM,2013-10-01,2014-09-30,,-50000000.0,6800000.0,-50500000.0,8800000.0,1014700000.0,759000000.0,-29200000.0,8500000.0,5761500000.0,444200000.0,-1981600000.0,1432500000.0,444200000.0,-1981600000.0,1432500000.0,-104900000.0,66500000.0,66500000.0,,373700000.0,24400000.0,3200000.0,-42700000.0,-2693800000.0,-5300300000.0,-7200000.0,,
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-10-28 16:13:55+00:00,,5100000.0,-1100000.0,128900000.0,755800000.0,756200000.0,84600000.0,5100000.0,4809000000.0,229100000.0,-1460700000.0,1219700000.0,229100000.0,-1460700000.0,1219700000.0,-11900000.0,118500000.0,118500000.0,,255700000.0,-81700000.0,3200000.0,-34100000.0,-2220100000.0,-4462600000.0,-6600000.0,,
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2014.0,Q3,2014-07-01,2014-09-30,,,1700000.0,-1300000.0,44000000.0,265900000.0,-100000.0,-104600000.0,1000000.0,1358000000.0,-573100000.0,-488600000.0,359400000.0,-573100000.0,-488600000.0,359400000.0,-702300000.0,171100000.0,171100000.0,,25300000.0,4100000.0,3200000.0,-11600000.0,-491700000.0,-1923500000.0,-1100000.0,,
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2014.0,Q2TTM,2013-07-01,2014-06-30,,-50000000.0,6700000.0,-41300000.0,8200000.0,1001900000.0,824400000.0,267600000.0,457800000.0,4935000000.0,841300000.0,-1814700000.0,1554100000.0,841300000.0,-1814700000.0,1554100000.0,580700000.0,-69300000.0,-69300000.0,,347200000.0,-73600000.0,,-35800000.0,-2589100000.0,-4434800000.0,-7300000.0,,
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-03 16:34:00+00:00,,3400000.0,200000.0,84900000.0,489900000.0,756300000.0,189200000.0,4100000.0,3451000000.0,802200000.0,-972100000.0,860300000.0,802200000.0,-972100000.0,860300000.0,690400000.0,-52600000.0,-52600000.0,,230400000.0,-85800000.0,,-22500000.0,-1728400000.0,-2539100000.0,-5500000.0,,
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2014.0,Q2,2014-04-01,2014-06-30,,,1700000.0,200000.0,41100000.0,249700000.0,703400000.0,161800000.0,1200000.0,1508000000.0,-91300000.0,251800000.0,537900000.0,-91300000.0,251800000.0,537900000.0,698400000.0,-92300000.0,-92300000.0,,217000000.0,-72700000.0,,-11300000.0,-451600000.0,-1516500000.0,,,
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2014.0,Q1TTM,2013-04-01,2014-03-31,,-50000000.0,6600000.0,-4900000.0,3100000.0,1002000000.0,262500000.0,92500000.0,457400000.0,4001000000.0,962300000.0,-2282300000.0,1342000000.0,962300000.0,-2282300000.0,1342000000.0,22000000.0,202800000.0,202800000.0,,38100000.0,-4800000.0,,-29700000.0,-2494800000.0,-3454300000.0,-7300000.0,,
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2014.0,Q1,2014-01-01,2014-03-31,2015-04-29 16:32:49+00:00,,1700000.0,0.0,43800000.0,240200000.0,52900000.0,27400000.0,2900000.0,1943000000.0,893500000.0,-1223900000.0,322400000.0,893500000.0,-1223900000.0,322400000.0,-8000000.0,39700000.0,39700000.0,,13400000.0,-13100000.0,,-11200000.0,-1276800000.0,-1022600000.0,-5500000.0,,
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2015.0,FY,2015-01-01,2015-12-31,2018-02-28 16:10:28+00:00,,6200000.0,,,881100000.0,21800000.0,-353700000.0,0.0,0.0,-47700000.0,-1217600000.0,481300000.0,-47700000.0,-1217600000.0,481300000.0,-784000000.0,-149400000.0,-149400000.0,,97100000.0,-28100000.0,,-14100000.0,-1239400000.0,-2600000.0,-2900000.0,,
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2015.0,Q4,2015-10-01,2015-12-31,,,1500000.0,-492300000.0,-107400000.0,231800000.0,16600000.0,-21300000.0,,,9600000.0,-336700000.0,207400000.0,9600000.0,-336700000.0,207400000.0,-119700000.0,-38600000.0,-38600000.0,,34000000.0,,,,-353300000.0,,,,
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-10-26 16:14:21+00:00,0.0,4700000.0,492300000.0,107400000.0,649300000.0,5200000.0,-332400000.0,0.0,,-57300000.0,-880900000.0,273900000.0,-57300000.0,-880900000.0,273900000.0,-664300000.0,-110800000.0,-110800000.0,,63100000.0,-44300000.0,,-10600000.0,-886100000.0,0.0,-2300000.0,,
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2015.0,Q3TTM,2014-10-01,2015-09-30,,,6300000.0,493400000.0,-21500000.0,934100000.0,2595600000.0,-262700000.0,900000.0,946000000.0,-1277000000.0,1158000000.0,596700000.0,-1277000000.0,1158000000.0,596700000.0,477700000.0,555100000.0,555100000.0,,-636100000.0,-17500000.0,-45200000.0,-23000000.0,-1392400000.0,-2081700000.0,-101600000.0,,
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2015.0,Q3,2015-07-01,2015-09-30,,2400000.0,1400000.0,-56200000.0,37700000.0,238100000.0,5200000.0,6100000.0,,,900000.0,-227200000.0,276500000.0,900000.0,-227200000.0,276500000.0,50200000.0,21100000.0,21100000.0,,9800000.0,,,,-234800000.0,,,,
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-07-27 16:18:16+00:00,-2400000.0,3300000.0,548500000.0,69700000.0,411200000.0,,-338500000.0,0.0,,-58200000.0,-653700000.0,-2600000.0,-58200000.0,-653700000.0,-2600000.0,-714500000.0,-131900000.0,-131900000.0,,53300000.0,-49100000.0,,-7100000.0,-651300000.0,,-2000000.0,,
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2015.0,Q2TTM,2014-07-01,2015-06-30,,-2400000.0,6600000.0,548300000.0,-15200000.0,961900000.0,2590300000.0,-373400000.0,1900000.0,2304000000.0,-1851000000.0,896600000.0,679600000.0,-1851000000.0,896600000.0,679600000.0,-274800000.0,705100000.0,705100000.0,,-620600000.0,-18200000.0,-42000000.0,-31100000.0,-1649300000.0,-4005200000.0,-102400000.0,,
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2015.0,Q2,2015-04-01,2015-06-30,,-2400000.0,1400000.0,38700000.0,32100000.0,215800000.0,-1600000.0,135500000.0,,,-11700000.0,-313200000.0,270100000.0,-11700000.0,-313200000.0,270100000.0,-54800000.0,-76300000.0,-76300000.0,,-6300000.0,-8400000.0,,-3600000.0,-309200000.0,,300000.0,,
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2015.0,Q1,2015-01-01,2015-03-31,2016-04-27 16:20:39+00:00,,1900000.0,509800000.0,37600000.0,195400000.0,1600000.0,-474000000.0,0.0,,-46500000.0,-340500000.0,-272700000.0,-46500000.0,-340500000.0,-272700000.0,-659700000.0,-55600000.0,-55600000.0,,59600000.0,-40700000.0,,-3500000.0,-342100000.0,,-2300000.0,,
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2015.0,Q1TTM,2014-04-01,2015-03-31,,,6900000.0,509800000.0,-6200000.0,995800000.0,3295300000.0,-347100000.0,3100000.0,3812000000.0,-1930600000.0,1461600000.0,947400000.0,-1930600000.0,1461600000.0,947400000.0,478400000.0,689100000.0,689100000.0,,-397300000.0,-82500000.0,-42000000.0,-38800000.0,-1791700000.0,-5521700000.0,-102700000.0,,
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2016.0,FY,2016-01-01,2016-12-31,2019-02-20 16:13:32+00:00,,6400000.0,,,871100000.0,29000000.0,-166200000.0,781400000.0,0.0,583100000.0,-1179100000.0,667200000.0,583100000.0,-1179100000.0,667200000.0,71200000.0,-1245000000.0,-1245000000.0,,1200900000.0,-17400000.0,,,-1208100000.0,-176800000.0,-4100000.0,0.0,
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2016.0,Q4,2016-10-01,2016-12-31,,30000000.0,1600000.0,123300000.0,-107000000.0,203600000.0,100000.0,68100000.0,-200000.0,,7700000.0,-726900000.0,134300000.0,7700000.0,-726900000.0,134300000.0,-584900000.0,-133300000.0,-133300000.0,,-5700000.0,7900000.0,,,-757000000.0,,,,
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-10-25 16:07:25+00:00,-30000000.0,4800000.0,-123300000.0,107000000.0,667500000.0,28900000.0,-234300000.0,781600000.0,0.0,575400000.0,-452200000.0,532900000.0,575400000.0,-452200000.0,532900000.0,656100000.0,-1111700000.0,-1111700000.0,,1206600000.0,-25300000.0,,,-451100000.0,-176800000.0,-4100000.0,,
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2016.0,Q3TTM,2015-10-01,2016-09-30,,-30000000.0,6300000.0,-615600000.0,-400000.0,899300000.0,45500000.0,-255600000.0,781600000.0,,585000000.0,-788900000.0,740300000.0,585000000.0,-788900000.0,740300000.0,536400000.0,-1150300000.0,-1150300000.0,,1240600000.0,-9100000.0,,-3500000.0,-804400000.0,-179400000.0,-4700000.0,,
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2016.0,Q3,2016-07-01,2016-09-30,,,1600000.0,-155700000.0,38400000.0,217800000.0,5200000.0,140300000.0,-200000.0,,-173700000.0,-145700000.0,313300000.0,-173700000.0,-145700000.0,313300000.0,-6100000.0,-50900000.0,-50900000.0,,4500000.0,4300000.0,,,-150900000.0,-176800000.0,-1000000.0,,
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-07-26 16:16:52+00:00,-30000000.0,3200000.0,32400000.0,68600000.0,449700000.0,23700000.0,-374600000.0,781800000.0,0.0,749100000.0,-306500000.0,219600000.0,749100000.0,-306500000.0,219600000.0,662200000.0,-1060800000.0,-1060800000.0,,1202100000.0,-29600000.0,,,-300200000.0,,-3100000.0,,
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2016.0,Q2TTM,2015-07-01,2016-06-30,,-27600000.0,6100000.0,-516100000.0,-1100000.0,919600000.0,45500000.0,-389800000.0,781800000.0,,759600000.0,-870400000.0,703500000.0,759600000.0,-870400000.0,703500000.0,592700000.0,-1078300000.0,-1078300000.0,,1245900000.0,-8600000.0,,-7000000.0,-888300000.0,-2600000.0,-4000000.0,,
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2016.0,Q2,2016-04-01,2016-06-30,,-30000000.0,1600000.0,400000.0,30800000.0,209700000.0,800000.0,111200000.0,413000000.0,,412800000.0,-128800000.0,137900000.0,412800000.0,-128800000.0,137900000.0,421900000.0,-197000000.0,-197000000.0,,12400000.0,,,,-99600000.0,,-200000.0,,
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2016.0,Q1,2016-01-01,2016-03-31,2017-04-26 16:09:55+00:00,,1600000.0,32000000.0,37800000.0,240000000.0,22900000.0,-485800000.0,368800000.0,,336300000.0,-177700000.0,81700000.0,336300000.0,-177700000.0,81700000.0,240300000.0,-863800000.0,-863800000.0,,1189700000.0,-29600000.0,,,-200600000.0,,-2900000.0,,
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2016.0,Q1TTM,2015-04-01,2016-03-31,,,5900000.0,-477800000.0,200000.0,925700000.0,43100000.0,-365500000.0,368800000.0,,335100000.0,-1054800000.0,835700000.0,335100000.0,-1054800000.0,835700000.0,116000000.0,-957600000.0,-957600000.0,,1227200000.0,-17000000.0,,-10600000.0,-1097900000.0,-2600000.0,-3500000.0,,
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2017.0,FY,2017-01-01,2017-12-31,2020-02-26 16:20:56+00:00,,6200000.0,,,754500000.0,806800000.0,-373600000.0,0.0,992000000.0,125800000.0,-1168000000.0,600200000.0,125800000.0,-1168000000.0,600200000.0,-442000000.0,269300000.0,269300000.0,,-56200000.0,31700000.0,,0.0,-1974800000.0,-891100000.0,-6800000.0,,
QEP Resources Inc,QEP,Q6JQDZPXKEDQKVK58165,1108827,2017.0,Q4,2017-10-01,2017-12-31,,,1400000.0,-500000.0,-96600000.0,194300000.0,18900000.0,-316200000.0,,990000000.0,146000000.0,-1081800000.0,117400000.0,146000000.0,-1081800000.0,117400000.0,-818400000.0,150300000.0,150300000.0,,87600000.0,44000000.0,,,-1100700000.0,-888000000.0,,,
