company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentemployeebenefitliabilities,employeebenefitassets,goodwill,intangibleassets,longtermdebt,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othernoncurrentassets,othernoncurrentliabilities,redeemablenoncontrollinginterest,restrictedcash,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity
Westrock Co,WRK,,1732845,2017.0,FY,,2017-09-30,2018-11-16 11:25:37+00:00,1492100000.0,1886800000.0,-457300000.0,298100000.0,0.0,10627400000.0,416700000.0,368000000.0,5528300000.0,3329300000.0,5946100000.0,1797300000.0,9118300000.0,43600000.0,3410200000.0,432800000.0,329200000.0,492300000.0,173600000.0,2254200000.0,1899300000.0,4700000.0,5900000.0,172400000.0,608700000.0,25089000000.0,10342500000.0,4490900000.0,3009800000.0,10342500000.0,10386100000.0,14698200000.0,25089000000.0,11479800000.0,11688400000.0,0.0
Westrock Co,WRK,,1732845,2018.0,FY,,2018-09-30,2019-11-15 17:47:47+00:00,1716800000.0,2010700000.0,-695300000.0,636800000.0,0.0,10591400000.0,399300000.0,420000000.0,5577600000.0,3122000000.0,5674500000.0,1829600000.0,9082500000.0,13000000.0,2321500000.0,396100000.0,248500000.0,476500000.0,59500000.0,2373300000.0,2148500000.0,4200000.0,,1573300000.0,740700000.0,25360500000.0,11469400000.0,4785100000.0,3333300000.0,11469400000.0,11482400000.0,13873900000.0,25360500000.0,11492900000.0,10540600000.0,0.0
Westrock Co,WRK,,1732845,2019.0,FY,,2019-09-30,2020-05-06 17:18:28+00:00,1831800000.0,2193200000.0,-1069200000.0,151600000.0,0.0,10742000000.0,470400000.0,224700000.0,7285600000.0,4059500000.0,9502300000.0,2107500000.0,11189500000.0,14300000.0,2878000000.0,456100000.0,496200000.0,571800000.0,25800000.0,2423100000.0,2199100000.0,1900000.0,,1997100000.0,561100000.0,30156700000.0,11669900000.0,4974300000.0,3435100000.0,11669900000.0,11684200000.0,18470600000.0,30156700000.0,13992900000.0,15035500000.0,0.0
Westrock Co,WRK,,1732845,2019.0,Q3,,2019-06-30,2019-08-02 16:33:50+00:00,1706800000.0,2398100000.0,-695400000.0,179100000.0,0.0,10718000000.0,427800000.0,463300000.0,7321900000.0,4174800000.0,9759100000.0,2074200000.0,11169300000.0,13600000.0,2965800000.0,388500000.0,515700000.0,676800000.0,26600000.0,2489100000.0,2263600000.0,3300000.0,,1805100000.0,779100000.0,30812100000.0,11827700000.0,5193700000.0,3590500000.0,11827700000.0,11841300000.0,18967500000.0,30812100000.0,14449100000.0,15377000000.0,0.0
Westrock Co,WRK,,1732845,2019.0,Q2,,2019-03-31,2019-05-02 19:04:44+00:00,1702000000.0,2367000000.0,-725500000.0,154200000.0,0.0,10695100000.0,380600000.0,447700000.0,7300900000.0,4277900000.0,9373100000.0,2096900000.0,11029400000.0,12800000.0,2955200000.0,392500000.0,562400000.0,541600000.0,33500000.0,2423100000.0,2268800000.0,3200000.0,,1671200000.0,1422400000.0,30693000000.0,11640800000.0,5214000000.0,4046600000.0,11640800000.0,11653600000.0,19036200000.0,30693000000.0,14449600000.0,14989600000.0,0.0
Westrock Co,WRK,,1732845,2019.0,Q1,,2018-12-31,2019-02-07 17:53:25+00:00,1679500000.0,2315500000.0,-754800000.0,260700000.0,0.0,10723200000.0,365200000.0,428400000.0,7320300000.0,4352000000.0,9728000000.0,2101800000.0,10969700000.0,11800000.0,2932600000.0,392300000.0,508900000.0,592400000.0,39100000.0,2370500000.0,2264800000.0,3800000.0,,1635300000.0,1092800000.0,30666900000.0,11603700000.0,5226000000.0,3729900000.0,11603700000.0,11615500000.0,19047600000.0,30666900000.0,14471200000.0,15317700000.0,0.0
Westrock Co,WRK,,1732845,2020.0,Q2,,2020-03-31,2020-05-06 17:18:28+00:00,1696400000.0,2222100000.0,-1419000000.0,640200000.0,0.0,10787000000.0,381500000.0,278600000.0,7264000000.0,3845900000.0,10424600000.0,2125400000.0,11036300000.0,15600000.0,2878400000.0,426400000.0,501200000.0,629900000.0,3300000.0,3043300000.0,2591500000.0,1600000.0,,2114400000.0,432000000.0,30960300000.0,11482400000.0,5492200000.0,3139800000.0,11482400000.0,11498000000.0,19460700000.0,30960300000.0,14431800000.0,16320900000.0,0.0
Westrock Co,WRK,,1732845,2020.0,Q1,,2019-12-31,2020-01-31 15:23:17+00:00,1781000000.0,2061700000.0,-1034900000.0,156400000.0,0.0,10772600000.0,375700000.0,257200000.0,7327000000.0,3968000000.0,9649300000.0,2189700000.0,11281100000.0,15300000.0,2891700000.0,450600000.0,537500000.0,725000000.0,7300000.0,3150900000.0,2656100000.0,1800000.0,,2087500000.0,565100000.0,30936800000.0,11825200000.0,4952600000.0,3446800000.0,11825200000.0,11840500000.0,19094500000.0,30936800000.0,14703100000.0,15647700000.0,0.0
