company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Westrock Co,WRK,,1732845,2016.0,FY,2015-10-01,2016-09-30,2018-11-16 11:25:37+00:00,-412900000.0,157400000.0,229900000.0,1141900000.0,,6600000.0,-282800000.0,11800000.0,1690600000.0,-231000000.0,-1351400000.0,1688400000.0,-231000000.0,-1351400000.0,1688400000.0,112600000.0,-389900000.0,-389900000.0,1219200000.0,-105000000.0,6900000.0,-414200000.0,-179900000.0,-796700000.0,-1078900000.0,-335300000.0,,31200000.0
Westrock Co,WRK,,1732845,2017.0,FY,2016-10-01,2017-09-30,2019-11-15 17:47:47+00:00,-1588500000.0,227600000.0,239000000.0,1112100000.0,1005900000.0,,-464100000.0,35800000.0,2186700000.0,-655400000.0,-868700000.0,1463800000.0,-655400000.0,-868700000.0,1463800000.0,-60300000.0,698600000.0,698600000.0,117200000.0,,31200000.0,-450200000.0,-2500000.0,-778600000.0,-2334700000.0,-93000000.0,411200000.0,52600000.0
Westrock Co,WRK,,1732845,2018.0,FY,2017-10-01,2018-09-30,2019-11-15 17:47:47+00:00,-239900000.0,60500000.0,284400000.0,1252200000.0,,,-1554000000.0,26600000.0,2060200000.0,-755100000.0,-815100000.0,1931200000.0,-755100000.0,-815100000.0,1931200000.0,361000000.0,1909300000.0,1909300000.0,323700000.0,,54100000.0,-474200000.0,-114300000.0,-999900000.0,-2172600000.0,-195100000.0,461600000.0,23300000.0
Westrock Co,WRK,,1732845,2018.0,Q4,2018-07-01,2018-09-30,,-51700000.0,-48300000.0,133200000.0,314300000.0,,,162400000.0,3400000.0,2500000.0,-335900000.0,-271300000.0,795600000.0,-335900000.0,-271300000.0,795600000.0,188400000.0,280000000.0,280000000.0,38900000.0,,1600000.0,-117900000.0,-3200000.0,-334400000.0,-129600000.0,-94300000.0,115500000.0,900000.0
Westrock Co,WRK,,1732845,2018.0,Q3,2018-04-01,2018-06-30,,-3000000.0,39000000.0,16100000.0,315400000.0,,,18800000.0,5800000.0,-150400000.0,-356900000.0,-102700000.0,661900000.0,-356900000.0,-102700000.0,661900000.0,202300000.0,271300000.0,271300000.0,56400000.0,,39500000.0,-128300000.0,-100000.0,-238800000.0,16800000.0,-100800000.0,93000000.0,6700000.0
Westrock Co,WRK,,1732845,2018.0,Q3YTD,2017-10-01,2018-06-30,2019-08-02 16:33:50+00:00,-188200000.0,108800000.0,151200000.0,937900000.0,,,-1716400000.0,23200000.0,2057700000.0,-419200000.0,-543800000.0,1135600000.0,-419200000.0,-543800000.0,1135600000.0,172600000.0,1629300000.0,1629300000.0,284800000.0,,52500000.0,-356300000.0,-111100000.0,-665500000.0,-2043000000.0,-100800000.0,346100000.0,22400000.0
Westrock Co,WRK,,1732845,2018.0,Q2,2018-01-01,2018-03-31,,-185200000.0,28000000.0,107900000.0,316300000.0,-3400000.0,,-328600000.0,6000000.0,1089800000.0,-16800000.0,-250500000.0,228300000.0,-16800000.0,-250500000.0,228300000.0,-39000000.0,224500000.0,224500000.0,16100000.0,,10900000.0,-116900000.0,-300000.0,-212600000.0,-995700000.0,,136500000.0,3600000.0
Westrock Co,WRK,,1732845,2018.0,Q2YTD,2017-10-01,2018-03-31,2019-05-02 19:04:44+00:00,-185200000.0,69800000.0,135100000.0,622500000.0,,,-1735200000.0,17400000.0,2208100000.0,-62300000.0,-441100000.0,473700000.0,-62300000.0,-441100000.0,473700000.0,-29700000.0,1358000000.0,1358000000.0,228400000.0,,13000000.0,-228000000.0,-111000000.0,-426700000.0,-2059800000.0,,253100000.0,15700000.0
Westrock Co,WRK,,1732845,2018.0,Q1,2017-10-01,2017-12-31,2019-02-07 17:53:25+00:00,,41800000.0,27200000.0,306200000.0,3400000.0,,-1406600000.0,11400000.0,1118300000.0,-45500000.0,-190600000.0,245400000.0,-45500000.0,-190600000.0,245400000.0,9300000.0,1133500000.0,1133500000.0,212300000.0,,2100000.0,-111100000.0,-110700000.0,-214100000.0,-1064100000.0,,116600000.0,12100000.0
Westrock Co,WRK,,1732845,2019.0,Q4,2019-07-01,2019-09-30,,-5900000.0,48000000.0,162600000.0,383100000.0,,,199800000.0,9700000.0,508600000.0,-559300000.0,-378900000.0,910600000.0,-559300000.0,-378900000.0,910600000.0,-27600000.0,312400000.0,312400000.0,15300000.0,,9300000.0,-118100000.0,-800000.0,-392300000.0,-959500000.0,,,10800000.0
Westrock Co,WRK,,1732845,2019.0,FY,2018-10-01,2019-09-30,2019-11-15 17:47:47+00:00,-3374200000.0,226100000.0,412500000.0,1511200000.0,,,-91100000.0,18300000.0,7954300000.0,1780200000.0,-4579600000.0,2310200000.0,1780200000.0,-4579600000.0,2310200000.0,-489200000.0,867900000.0,867900000.0,22200000.0,,55800000.0,-472200000.0,-11200000.0,-1369100000.0,-5631600000.0,-88600000.0,,119100000.0
Westrock Co,WRK,,1732845,2019.0,Q3TTM,2018-07-01,2019-06-30,,-3420000000.0,129800000.0,383100000.0,1442400000.0,,,-128500000.0,12000000.0,7448200000.0,2003600000.0,-4472000000.0,2195200000.0,2003600000.0,-4472000000.0,2195200000.0,-273200000.0,835500000.0,835500000.0,45800000.0,,48100000.0,-472000000.0,-13600000.0,-1311200000.0,-4801700000.0,-182900000.0,115500000.0,109200000.0
Westrock Co,WRK,,1732845,2019.0,Q3,2019-04-01,2019-06-30,,-19000000.0,83800000.0,47000000.0,385300000.0,,,85600000.0,5400000.0,1189400000.0,-365300000.0,-350100000.0,734600000.0,-365300000.0,-350100000.0,734600000.0,19200000.0,253800000.0,253800000.0,9900000.0,,27500000.0,-117600000.0,-10200000.0,-351400000.0,-1442500000.0,,,3000000.0
Westrock Co,WRK,,1732845,2019.0,Q3YTD,2018-10-01,2019-06-30,2019-08-02 16:33:50+00:00,-3368300000.0,178100000.0,249900000.0,1128100000.0,,,-290900000.0,8600000.0,7445700000.0,2339500000.0,-4200700000.0,1399600000.0,2339500000.0,-4200700000.0,1399600000.0,-461600000.0,555500000.0,555500000.0,6900000.0,,46500000.0,-354100000.0,-10400000.0,-976800000.0,-4672100000.0,-88600000.0,,108300000.0
Westrock Co,WRK,,1732845,2019.0,Q2YTD,2018-10-01,2019-03-31,2020-05-06 17:18:28+00:00,-3349300000.0,94300000.0,202900000.0,742800000.0,,,-376500000.0,3200000.0,6256300000.0,2704800000.0,-3850600000.0,665000000.0,2704800000.0,-3850600000.0,665000000.0,-480800000.0,301700000.0,301700000.0,-3000000.0,,19000000.0,-236500000.0,-200000.0,-625400000.0,-3229600000.0,-88600000.0,,105300000.0
Westrock Co,WRK,,1732845,2019.0,Q2TTM,2018-04-01,2019-03-31,,-3404000000.0,85000000.0,352200000.0,1372500000.0,,,-195300000.0,12400000.0,6108400000.0,2012000000.0,-4224600000.0,2122500000.0,2012000000.0,-4224600000.0,2122500000.0,-90100000.0,853000000.0,853000000.0,92300000.0,,60100000.0,-482700000.0,-3500000.0,-1198600000.0,-3342400000.0,-283700000.0,208500000.0,112900000.0
Westrock Co,WRK,,1732845,2019.0,Q2,2019-01-01,2019-03-31,,-6400000.0,38500000.0,177900000.0,383700000.0,,,-205500000.0,-9700000.0,355800000.0,-191800000.0,-277800000.0,361900000.0,-191800000.0,-277800000.0,361900000.0,-107700000.0,161900000.0,161900000.0,21800000.0,,14900000.0,-118200000.0,-200000.0,-303400000.0,-375300000.0,-44400000.0,,17300000.0
Westrock Co,WRK,,1732845,2019.0,Q1,2018-10-01,2018-12-31,2020-01-31 15:23:17+00:00,-3342900000.0,55800000.0,25000000.0,359100000.0,,,-171000000.0,12900000.0,5900500000.0,2896600000.0,-3572800000.0,303100000.0,2896600000.0,-3572800000.0,303100000.0,-373100000.0,139800000.0,139800000.0,-24800000.0,,4100000.0,-118300000.0,,-322000000.0,-2854300000.0,-44200000.0,,88000000.0
Westrock Co,WRK,,1732845,2019.0,Q1TTM,2018-01-01,2018-12-31,,-3582800000.0,74500000.0,282200000.0,1305100000.0,-3400000.0,,-318400000.0,28100000.0,6842400000.0,2187000000.0,-4197300000.0,1988900000.0,2187000000.0,-4197300000.0,1988900000.0,-21400000.0,915600000.0,915600000.0,86600000.0,,56100000.0,-481400000.0,-3600000.0,-1107800000.0,-3962800000.0,-239300000.0,345000000.0,99200000.0
Westrock Co,WRK,,1732845,2020.0,Q2TTM,2019-04-01,2020-03-31,,-24900000.0,206900000.0,414000000.0,1524100000.0,,,-161400000.0,28500000.0,2741100000.0,-417500000.0,-1318300000.0,2244000000.0,-417500000.0,-1318300000.0,2244000000.0,508200000.0,854600000.0,854600000.0,26700000.0,,43100000.0,-477100000.0,-11700000.0,-1359900000.0,-2710000000.0,,,35100000.0
Westrock Co,WRK,,1732845,2020.0,Q2,2020-01-01,2020-03-31,,,30000000.0,151300000.0,374500000.0,,,-349800000.0,-2100000.0,930800000.0,568400000.0,-228400000.0,167600000.0,568400000.0,-228400000.0,167600000.0,507600000.0,148900000.0,148900000.0,-6000000.0,,,-121100000.0,-400000.0,-241400000.0,-239200000.0,,,13400000.0
Westrock Co,WRK,,1732845,2020.0,Q2YTD,2019-10-01,2020-03-31,2020-05-06 17:18:28+00:00,,75100000.0,204400000.0,755700000.0,,,-446800000.0,13400000.0,1043100000.0,507100000.0,-589300000.0,598800000.0,507100000.0,-589300000.0,598800000.0,516600000.0,288400000.0,288400000.0,1500000.0,,6300000.0,-241400000.0,-700000.0,-616200000.0,-308000000.0,,,21300000.0
Westrock Co,WRK,,1732845,2020.0,Q1TTM,2019-01-01,2019-12-31,,-31300000.0,215400000.0,440600000.0,1533300000.0,,,-17100000.0,20900000.0,2166100000.0,-1177700000.0,-1367700000.0,2438300000.0,-1177700000.0,-1367700000.0,2438300000.0,-107100000.0,867600000.0,867600000.0,54500000.0,,58000000.0,-474200000.0,-11500000.0,-1421900000.0,-2846100000.0,-44400000.0,,39000000.0
Westrock Co,WRK,,1732845,2020.0,Q1,2019-10-01,2019-12-31,2020-01-31 15:23:17+00:00,,45100000.0,53100000.0,381200000.0,,,-97000000.0,15500000.0,112300000.0,-61300000.0,-360900000.0,431200000.0,-61300000.0,-360900000.0,431200000.0,9000000.0,139500000.0,139500000.0,7500000.0,,6300000.0,-120300000.0,-300000.0,-374800000.0,-68800000.0,,,7900000.0
