company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,investmentbankingincome,investmentsecuritiesinterestincome,longtermdebtinterestexpense,marketingexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,netinterestincome,netoccupancyequipmentexpense,netrealizedcapitalgains,otherinterestexpense,otherinterestincome,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,otherspecialcharges,restructuringcharge,salariesandemployeebenefitsexpense,totalinterestexpense,totalinterestincome,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Raymond James Financial Inc,RJF,RGUZHJ05YTITL6D76949,720005,2011.0,Q4,2011-07-01,2011-09-30,,0.54,0.54,,0.53,56902000.0,121245000.0,95289000.0,16814000.0,23310000.0,61780000.0,61780000.0,68927000.0,-7147000.0,78475000.0,62382000.0,-1591000.0,,,,44448000.0,619654000.0,5423000.0,,563538000.0,16814000.0,95289000.0,699101000.0,739308000.0,118682000.0,817783000.0,126500000.0,122448000.0,122836000.0
Raymond James Financial Inc,RJF,RGUZHJ05YTITL6D76949,720005,2011.0,FY,2010-10-01,2011-09-30,2013-11-26 15:37:08+00:00,2.2,2.2,,2.19,182894000.0,467933000.0,392318000.0,65830000.0,94875000.0,267851000.0,267851000.0,278353000.0,-10502000.0,326488000.0,246205000.0,27506000.0,,,,237841000.0,2512129000.0,33655000.0,0.0,2270735000.0,65830000.0,392318000.0,2883311000.0,3007568000.0,450745000.0,3334056000.0,126500000.0,122448000.0,122836000.0
Raymond James Financial Inc,RJF,RGUZHJ05YTITL6D76949,720005,2011.0,Q3YTD,2010-10-01,2011-06-30,,1.66,1.66,,1.66,125992000.0,346688000.0,297029000.0,49016000.0,71565000.0,206071000.0,206071000.0,209426000.0,-3355000.0,248013000.0,183823000.0,29097000.0,,,,193393000.0,1892475000.0,28232000.0,,1707197000.0,49016000.0,297029000.0,2184210000.0,2268260000.0,332063000.0,2516273000.0,126400000.0,123238000.0,123958000.0
Raymond James Financial Inc,RJF,RGUZHJ05YTITL6D76949,720005,2011.0,Q3TTM,2010-07-01,2011-06-30,,2.2,2.2,,2.21,162280000.0,442408000.0,390494000.0,64378000.0,92405000.0,269259000.0,269259000.0,278491000.0,-9232000.0,326116000.0,240925000.0,42499000.0,,,,231931000.0,2453136000.0,48775000.0,,2218584000.0,64378000.0,390494000.0,2832620000.0,2938043000.0,431539000.0,3264159000.0,126400000.0,123238000.0,123958000.0
Raymond James Financial Inc,RJF,RGUZHJ05YTITL6D76949,720005,2011.0,Q3,2011-04-01,2011-06-30,2012-08-08 15:45:43+00:00,0.37,0.37,,0.37,31881000.0,119534000.0,95832000.0,17825000.0,24800000.0,49198000.0,49198000.0,46786000.0,2412000.0,78007000.0,63296000.0,7529000.0,,,,97123000.0,645317000.0,8363000.0,0.0,575726000.0,17825000.0,95832000.0,769308000.0,772380000.0,81079000.0,850387000.0,126400000.0,123238000.0,123958000.0
Raymond James Financial Inc,RJF,RGUZHJ05YTITL6D76949,720005,2011.0,Q2YTD,2010-10-01,2011-03-31,,1.29,1.29,,1.29,94111000.0,227154000.0,201197000.0,31191000.0,46765000.0,156873000.0,156873000.0,162640000.0,-5767000.0,170006000.0,120527000.0,21568000.0,,,,96270000.0,1247158000.0,19869000.0,,1131471000.0,31191000.0,201197000.0,1414902000.0,1495880000.0,250984000.0,1665886000.0,126400000.0,122396000.0,123265000.0
Raymond James Financial Inc,RJF,RGUZHJ05YTITL6D76949,720005,2011.0,Q2TTM,2010-04-01,2011-03-31,,2.32,2.32,,2.32,167223000.0,409300000.0,387442000.0,62792000.0,86483000.0,278584000.0,278584000.0,292392000.0,-13808000.0,324650000.0,234303000.0,38017000.0,,,,180508000.0,2389178000.0,57510000.0,,2156534000.0,62792000.0,387442000.0,2715338000.0,2836495000.0,445807000.0,3161145000.0,126400000.0,122396000.0,123265000.0
Raymond James Financial Inc,RJF,RGUZHJ05YTITL6D76949,720005,2011.0,Q2,2011-01-01,2011-03-31,2012-05-09 11:56:24+00:00,0.64,0.64,,0.64,45320000.0,115774000.0,96811000.0,14687000.0,22820000.0,78918000.0,78918000.0,80917000.0,-1999000.0,82124000.0,63153000.0,15246000.0,,,,53622000.0,638913000.0,8637000.0,0.0,579587000.0,14687000.0,96811000.0,727819000.0,769933000.0,124238000.0,852057000.0,126400000.0,122396000.0,123265000.0
Raymond James Financial Inc,RJF,RGUZHJ05YTITL6D76949,720005,2011.0,Q1TTM,2010-01-01,2010-12-31,,2.13,2.13,,2.13,155931000.0,380583000.0,383906000.0,63653000.0,84277000.0,259846000.0,259846000.0,267103000.0,-7257000.0,320253000.0,229487000.0,32941000.0,,,,170810000.0,2309750000.0,68810000.0,,2074366000.0,63653000.0,383906000.0,2627750000.0,2723274000.0,415777000.0,3043527000.0,125700000.0,121155000.0,121534000.0
Raymond James Financial Inc,RJF,RGUZHJ05YTITL6D76949,720005,2011.0,Q1,2010-10-01,2010-12-31,2012-02-08 15:45:46+00:00,0.65,0.65,,0.65,48791000.0,111380000.0,104386000.0,16504000.0,23945000.0,77955000.0,77955000.0,81723000.0,-3768000.0,87882000.0,57374000.0,6322000.0,,,,42648000.0,608245000.0,11232000.0,,551884000.0,16504000.0,104386000.0,687083000.0,725947000.0,126746000.0,813829000.0,125700000.0,121155000.0,121534000.0
Raymond James Financial Inc,RJF,RGUZHJ05YTITL6D76949,720005,2012.0,Q4,2012-07-01,2012-09-30,,0.62,0.62,,0.6,40982000.0,112212000.0,121124000.0,27859000.0,30393000.0,76398000.0,76398000.0,83325000.0,-6927000.0,93265000.0,99249000.0,18672000.0,,,,50398000.0,841460000.0,3969000.0,18725000.0,745495000.0,27859000.0,121124000.0,948229000.0,972344000.0,117380000.0,1065609000.0,133300000.0,130806000.0,131791000.0
Raymond James Financial Inc,RJF,RGUZHJ05YTITL6D76949,720005,2012.0,FY,2011-10-01,2012-09-30,2014-11-25 15:25:33+00:00,2.22,2.22,,2.2,175656000.0,447429000.0,453258000.0,91369000.0,118712000.0,292265000.0,292265000.0,295869000.0,-3604000.0,361889000.0,330094000.0,55538000.0,,,,184568000.0,2941675000.0,25894000.0,59284000.0,2620058000.0,91369000.0,453258000.0,3338610000.0,3444642000.0,467921000.0,3806531000.0,133300000.0,130806000.0,131791000.0
Raymond James Financial Inc,RJF,RGUZHJ05YTITL6D76949,720005,2012.0,Q3YTD,2011-10-01,2012-06-30,,1.6,1.6,,1.6,134674000.0,335217000.0,332134000.0,63510000.0,88319000.0,215867000.0,215867000.0,212544000.0,3323000.0,268624000.0,230845000.0,36866000.0,,,,134170000.0,2100215000.0,21925000.0,40559000.0,1874563000.0,63510000.0,332134000.0,2390381000.0,2472298000.0,350541000.0,2740922000.0,138800000.0,135256000.0,136657000.0
Raymond James Financial Inc,RJF,RGUZHJ05YTITL6D76949,720005,2012.0,Q3TTM,2011-07-01,2012-06-30,,2.14,2.14,,2.13,191576000.0,456462000.0,427423000.0,80324000.0,111629000.0,277647000.0,277647000.0,281471000.0,-3824000.0,347099000.0,293227000.0,35275000.0,,,,178618000.0,2719869000.0,27348000.0,40559000.0,2438101000.0,80324000.0,427423000.0,3089482000.0,3211606000.0,469223000.0,3558705000.0,138800000.0,135256000.0,136657000.0
Raymond James Financial Inc,RJF,RGUZHJ05YTITL6D76949,720005,2012.0,Q3,2012-04-01,2012-06-30,2013-08-08 14:52:00+00:00,0.55,0.55,,0.55,48520000.0,130153000.0,121186000.0,29554000.0,33098000.0,89471000.0,89471000.0,76350000.0,13121000.0,91632000.0,96369000.0,14544000.0,,,,52430000.0,849879000.0,9315000.0,20955000.0,736050000.0,29554000.0,121186000.0,948217000.0,994576000.0,137991000.0,1086208000.0,138800000.0,135256000.0,136657000.0
Raymond James Financial Inc,RJF,RGUZHJ05YTITL6D76949,720005,2012.0,Q2YTD,2011-10-01,2012-03-31,,1.05,1.05,,1.05,86154000.0,205064000.0,210948000.0,33956000.0,55221000.0,126396000.0,126396000.0,136194000.0,-9798000.0,176992000.0,134476000.0,22322000.0,,,,81740000.0,1250336000.0,12610000.0,19604000.0,1138513000.0,33956000.0,210948000.0,1442164000.0,1477722000.0,212550000.0,1654714000.0,132400000.0,129353000.0,130644000.0
Raymond James Financial Inc,RJF,RGUZHJ05YTITL6D76949,720005,2012.0,Q2TTM,2011-04-01,2012-03-31,,1.96,1.96,,1.95,174937000.0,445843000.0,402069000.0,68595000.0,103331000.0,237374000.0,237374000.0,251907000.0,-14533000.0,333474000.0,260154000.0,28260000.0,,,,223311000.0,2515307000.0,26396000.0,19604000.0,2277777000.0,68595000.0,402069000.0,2910573000.0,2989410000.0,412311000.0,3322884000.0,132400000.0,129353000.0,130644000.0
Raymond James Financial Inc,RJF,RGUZHJ05YTITL6D76949,720005,2012.0,Q2,2012-01-01,2012-03-31,2013-05-09 14:34:29+00:00,0.52,0.52,,0.52,42628000.0,112223000.0,108852000.0,17916000.0,27382000.0,65274000.0,65274000.0,68869000.0,-3595000.0,90936000.0,70972000.0,12979000.0,,,,44032000.0,655799000.0,5154000.0,19604000.0,596891000.0,17916000.0,108852000.0,764035000.0,781001000.0,107902000.0,871937000.0,132400000.0,129353000.0,130644000.0
Raymond James Financial Inc,RJF,RGUZHJ05YTITL6D76949,720005,2012.0,Q1TTM,2011-01-01,2011-12-31,,2.08,2.08,,2.07,177629000.0,449394000.0,390028000.0,65366000.0,98769000.0,251018000.0,251018000.0,263955000.0,-12937000.0,324662000.0,252335000.0,30527000.0,,,,232901000.0,2498421000.0,29879000.0,,2260473000.0,65366000.0,390028000.0,2874357000.0,2978342000.0,428647000.0,3303004000.0,127000000.0,123225000.0,123712000.0
Raymond James Financial Inc,RJF,RGUZHJ05YTITL6D76949,720005,2012.0,Q1,2011-10-01,2011-12-31,2013-02-08 12:20:48+00:00,0.53,0.53,,0.53,43526000.0,92841000.0,102096000.0,16040000.0,27839000.0,61122000.0,61122000.0,67325000.0,-6203000.0,86056000.0,63504000.0,9343000.0,,,,37708000.0,594537000.0,7456000.0,0.0,541622000.0,16040000.0,102096000.0,678129000.0,696721000.0,104648000.0,782777000.0,127000000.0,123225000.0,123712000.0
Raymond James Financial Inc,RJF,RGUZHJ05YTITL6D76949,720005,2013.0,Q4,2013-07-01,2013-09-30,,0.85,0.85,,0.82,44511000.0,165650000.0,115065000.0,26955000.0,30533000.0,114032000.0,114032000.0,117458000.0,-3426000.0,88110000.0,104798000.0,18058000.0,,,,53578000.0,851490000.0,-1953000.0,21701000.0,756108000.0,26955000.0,115065000.0,964765000.0,1035198000.0,158543000.0,1123308000.0,139100000.0,137732000.0,140541000.0
Raymond James Financial Inc,RJF,RGUZHJ05YTITL6D76949,720005,2013.0,FY,2012-10-01,2013-09-30,2014-11-25 15:25:33+00:00,2.64,2.64,,2.58,197033000.0,571006000.0,473599000.0,110371000.0,124387000.0,396877000.0,396877000.0,367154000.0,29723000.0,363228000.0,414815000.0,34069000.0,,,,222269000.0,3517124000.0,2565000.0,73454000.0,3054027000.0,110371000.0,473599000.0,3891517000.0,4122199000.0,593910000.0,4485427000.0,139100000.0,137732000.0,140541000.0
Raymond James Financial Inc,RJF,RGUZHJ05YTITL6D76949,720005,2013.0,Q3,2013-04-01,2013-06-30,2014-08-08 15:38:42+00:00,0.6,0.6,,0.59,48192000.0,142658000.0,117376000.0,28192000.0,31737000.0,80705000.0,80705000.0,83862000.0,-3157000.0,89184000.0,106461000.0,-1456000.0,,,,58810000.0,879150000.0,-2142000.0,13449000.0,772324000.0,28192000.0,117376000.0,980639000.0,1020352000.0,128897000.0,1109536000.0,139800000.0,138185000.0,141231000.0
Raymond James Financial Inc,RJF,RGUZHJ05YTITL6D76949,720005,2013.0,Q3YTD,2012-10-01,2013-06-30,,1.79,1.79,,1.76,152522000.0,405356000.0,358534000.0,83416000.0,93854000.0,282845000.0,282845000.0,249696000.0,33149000.0,275118000.0,310017000.0,16011000.0,,,,168691000.0,2665634000.0,4518000.0,51753000.0,2297919000.0,83416000.0,358534000.0,2926752000.0,3087001000.0,435367000.0,3362119000.0,139800000.0,138185000.0,141231000.0
Raymond James Financial Inc,RJF,RGUZHJ05YTITL6D76949,720005,2013.0,Q3TTM,2012-07-01,2013-06-30,,2.41,2.41,,2.36,193504000.0,517568000.0,479658000.0,111275000.0,124247000.0,359243000.0,359243000.0,333021000.0,26222000.0,368383000.0,409266000.0,34683000.0,,,,219089000.0,3507094000.0,8487000.0,70478000.0,3043414000.0,111275000.0,479658000.0,3874981000.0,4059345000.0,552747000.0,4427728000.0,139800000.0,138185000.0,141231000.0
Raymond James Financial Inc,RJF,RGUZHJ05YTITL6D76949,720005,2013.0,Q2YTD,2012-10-01,2013-03-31,,1.19,1.19,,1.17,104330000.0,262698000.0,241158000.0,55224000.0,62117000.0,202140000.0,202140000.0,165834000.0,36306000.0,185934000.0,203556000.0,17467000.0,,,,109881000.0,1786484000.0,6660000.0,38304000.0,1525595000.0,55224000.0,241158000.0,1946113000.0,2066649000.0,306470000.0,2252583000.0,140300000.0,137817000.0,140722000.0
Raymond James Financial Inc,RJF,RGUZHJ05YTITL6D76949,720005,2013.0,Q2TTM,2012-04-01,2013-03-31,,2.36,2.36,,2.32,193832000.0,505063000.0,483468000.0,112637000.0,125608000.0,368009000.0,368009000.0,325509000.0,42500000.0,370831000.0,399174000.0,50683000.0,,,,212709000.0,3477823000.0,19944000.0,77984000.0,3007140000.0,112637000.0,483468000.0,3842559000.0,4033569000.0,561841000.0,4404400000.0,140300000.0,137817000.0,140722000.0
Raymond James Financial Inc,RJF,RGUZHJ05YTITL6D76949,720005,2013.0,Q2,2013-01-01,2013-03-31,2014-05-09 15:21:47+00:00,0.57,0.57,,0.56,51057000.0,115758000.0,118032000.0,27203000.0,31488000.0,108246000.0,108246000.0,79960000.0,28286000.0,90829000.0,103712000.0,8128000.0,,,,60886000.0,928380000.0,3737000.0,20922000.0,763047000.0,27203000.0,118032000.0,983792000.0,1052266000.0,159303000.0,1143095000.0,140300000.0,137817000.0,140722000.0
Raymond James Financial Inc,RJF,RGUZHJ05YTITL6D76949,720005,2013.0,Q1TTM,2012-01-01,2012-12-31,,2.31,2.31,,2.28,185403000.0,501528000.0,474288000.0,103350000.0,121502000.0,325037000.0,325037000.0,314418000.0,10619000.0,370938000.0,366434000.0,55534000.0,,,,195855000.0,3205242000.0,21361000.0,76666000.0,2840984000.0,103350000.0,474288000.0,3622802000.0,3762304000.0,510440000.0,4133242000.0,138500000.0,136524000.0,138694000.0
Raymond James Financial Inc,RJF,RGUZHJ05YTITL6D76949,720005,2013.0,Q1,2012-10-01,2012-12-31,2014-02-07 16:19:13+00:00,0.62,0.62,,0.61,53273000.0,146940000.0,123126000.0,28021000.0,30629000.0,93894000.0,93894000.0,85874000.0,8020000.0,95105000.0,99844000.0,9339000.0,,,,48995000.0,858104000.0,2923000.0,17382000.0,762548000.0,28021000.0,123126000.0,962321000.0,1014383000.0,147167000.0,1109488000.0,138500000.0,136524000.0,138694000.0
Raymond James Financial Inc,RJF,RGUZHJ05YTITL6D76949,720005,2014.0,FY,2013-10-01,2014-09-30,2016-11-22 16:18:21+00:00,3.41,3.41,,3.32,267797000.0,703183000.0,480886000.0,104091000.0,139672000.0,448151000.0,448151000.0,480248000.0,-32097000.0,376795000.0,414377000.0,64643000.0,,,,265172000.0,3716748000.0,13565000.0,0.0,3312635000.0,104091000.0,480886000.0,4145421000.0,4484574000.0,715948000.0,4861369000.0,140800000.0,139935000.0,143589000.0
Raymond James Financial Inc,RJF,RGUZHJ05YTITL6D76949,720005,2014.0,Q4,2014-07-01,2014-09-30,,0.97,0.97,,0.94,76048000.0,206791000.0,126009000.0,25687000.0,35682000.0,129156000.0,129156000.0,136366000.0,-7210000.0,100322000.0,99340000.0,14374000.0,,,,69489000.0,963604000.0,5483000.0,,869893000.0,25687000.0,126009000.0,1079887000.0,1184769000.0,205204000.0,1285091000.0,140800000.0,139935000.0,143589000.0
Raymond James Financial Inc,RJF,RGUZHJ05YTITL6D76949,720005,2014.0,Q3,2014-04-01,2014-06-30,2014-08-08 15:38:42+00:00,0.87,0.87,,0.85,68554000.0,167774000.0,119391000.0,27052000.0,35079000.0,110379000.0,110379000.0,122689000.0,-12310000.0,92339000.0,104098000.0,17276000.0,,,,66148000.0,936842000.0,4467000.0,0.0,825506000.0,27052000.0,119391000.0,1035298000.0,1121892000.0,178933000.0,1214231000.0,141000000.0,140270000.0,143985000.0
Raymond James Financial Inc,RJF,RGUZHJ05YTITL6D76949,720005,2014.0,Q3YTD,2013-10-01,2014-06-30,,2.44,2.44,,2.38,191749000.0,496392000.0,354877000.0,78404000.0,103990000.0,318995000.0,318995000.0,343882000.0,-24887000.0,276473000.0,315037000.0,50269000.0,,,,195683000.0,2753144000.0,8082000.0,,2442742000.0,78404000.0,354877000.0,3065534000.0,3299805000.0,510744000.0,3576278000.0,141000000.0,140270000.0,143985000.0
Raymond James Financial Inc,RJF,RGUZHJ05YTITL6D76949,720005,2014.0,Q3TTM,2013-07-01,2014-06-30,,3.29,3.29,,3.2,236260000.0,662042000.0,469942000.0,105359000.0,134523000.0,433027000.0,433027000.0,461340000.0,-28313000.0,364583000.0,419835000.0,68327000.0,,,,249261000.0,3604634000.0,6129000.0,21701000.0,3198850000.0,105359000.0,469942000.0,4030299000.0,4335003000.0,669287000.0,4699586000.0,141000000.0,140270000.0,143985000.0
Raymond James Financial Inc,RJF,RGUZHJ05YTITL6D76949,720005,2014.0,Q2YTD,2013-10-01,2014-03-31,,1.57,1.57,,1.53,123195000.0,328618000.0,235486000.0,51352000.0,68911000.0,208616000.0,208616000.0,221193000.0,-12577000.0,184134000.0,210939000.0,32993000.0,,,,129535000.0,1816302000.0,3615000.0,,1617236000.0,51352000.0,235486000.0,2030236000.0,2177913000.0,331811000.0,2362047000.0,141300000.0,139888000.0,143636000.0
Raymond James Financial Inc,RJF,RGUZHJ05YTITL6D76949,720005,2014.0,Q2TTM,2013-04-01,2014-03-31,,3.02,3.02,,2.94,215898000.0,636926000.0,467927000.0,106499000.0,131181000.0,403353000.0,403353000.0,422513000.0,-19160000.0,361428000.0,422198000.0,49595000.0,,,,241923000.0,3546942000.0,-480000.0,35150000.0,3145668000.0,106499000.0,467927000.0,3975640000.0,4233463000.0,619251000.0,4594891000.0,141300000.0,139888000.0,143636000.0
Raymond James Financial Inc,RJF,RGUZHJ05YTITL6D76949,720005,2014.0,Q2,2014-01-01,2014-03-31,2015-05-08 14:41:03+00:00,0.74,0.74,,0.72,60904000.0,155407000.0,118393000.0,25980000.0,36667000.0,92095000.0,92095000.0,104560000.0,-12465000.0,92413000.0,109400000.0,14842000.0,,,,65309000.0,915983000.0,1979000.0,,812291000.0,25980000.0,118393000.0,1025646000.0,1086232000.0,152999000.0,1178645000.0,141300000.0,139888000.0,143636000.0
Raymond James Financial Inc,RJF,RGUZHJ05YTITL6D76949,720005,2014.0,Q1TTM,2013-01-01,2013-12-31,,2.85,2.85,,2.78,206051000.0,597277000.0,467566000.0,107722000.0,126002000.0,419504000.0,419504000.0,397913000.0,21591000.0,359844000.0,416510000.0,42881000.0,,,,237500000.0,3559339000.0,1278000.0,56072000.0,3096424000.0,107722000.0,467566000.0,3933786000.0,4199497000.0,625555000.0,4559341000.0,140500000.0,139089000.0,142597000.0
Raymond James Financial Inc,RJF,RGUZHJ05YTITL6D76949,720005,2014.0,Q1,2013-10-01,2013-12-31,2015-02-06 16:26:46+00:00,0.83,0.83,,0.81,62291000.0,173211000.0,117093000.0,25372000.0,32244000.0,116521000.0,116521000.0,116633000.0,-112000.0,91721000.0,101539000.0,18151000.0,,,,64226000.0,900319000.0,1636000.0,,804945000.0,25372000.0,117093000.0,1004590000.0,1091681000.0,178812000.0,1183402000.0,140500000.0,139089000.0,142597000.0
Raymond James Financial Inc,RJF,RGUZHJ05YTITL6D76949,720005,2015.0,FY,2014-10-01,2015-09-30,2017-11-21 17:36:18+00:00,3.51,3.51,,3.43,296034000.0,710030000.0,543282000.0,106074000.0,158966000.0,518578000.0,518578000.0,502140000.0,16438000.0,437208000.0,429625000.0,58512000.0,,,,251583000.0,3997856000.0,23570000.0,0.0,3525250000.0,106074000.0,543282000.0,4388994000.0,4766398000.0,814612000.0,5203606000.0,143100000.0,142548000.0,145939000.0
Raymond James Financial Inc,RJF,RGUZHJ05YTITL6D76949,720005,2015.0,Q4,2015-07-01,2015-09-30,,0.9,0.9,,0.88,77630000.0,195252000.0,543282000.0,106074000.0,39359000.0,161405000.0,161405000.0,129186000.0,32219000.0,115493000.0,112511000.0,16355000.0,-81954000.0,-403669000.0,,36777000.0,1017279000.0,14205000.0,,903420000.0,24120000.0,139613000.0,1105344000.0,1228886000.0,239035000.0,1344379000.0,143100000.0,142548000.0,145939000.0
Raymond James Financial Inc,RJF,RGUZHJ05YTITL6D76949,720005,2015.0,Q3,2015-04-01,2015-06-30,2016-08-08 17:16:53+00:00,0.93,0.93,,0.91,74935000.0,173223000.0,,,40127000.0,126360000.0,126360000.0,133195000.0,-6835000.0,109423000.0,109536000.0,16216000.0,27724000.0,137147000.0,,71698000.0,1022127000.0,,0.0,901342000.0,27724000.0,137147000.0,1119694000.0,1211566000.0,201295000.0,1320989000.0,143200000.0,143252000.0,146493000.0
Raymond James Financial Inc,RJF,RGUZHJ05YTITL6D76949,720005,2015.0,Q3YTD,2014-10-01,2015-06-30,,2.61,2.61,,2.55,218404000.0,514778000.0,,,119607000.0,357173000.0,357173000.0,372954000.0,-15781000.0,321715000.0,317114000.0,42157000.0,81954000.0,403669000.0,,214806000.0,2980577000.0,9365000.0,,2621830000.0,81954000.0,403669000.0,3283650000.0,3537512000.0,575577000.0,3859227000.0,143200000.0,143252000.0,146493000.0
