company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otherspecialcharges,preferreddividends,rdexpense,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Fortive Corp,FTV,,1659166,2014.0,FY,2014-01-01,2014-12-31,2017-02-27 20:25:43+00:00,2.56,2.56,,2.56,,395800000.0,883400000.0,883400000.0,,883400000.0,3288000000.0,6337200000.0,33900000.0,,,387600000.0,1416300000.0,3288000000.0,3049200000.0,0.0,,1803900000.0,1245300000.0,33900000.0,1279200000.0,6337200000.0,345200000.0,345200000.0,345200000.0
Fortive Corp,FTV,,1659166,2015.0,FY,2015-01-01,2015-12-31,2018-02-27 20:44:26+00:00,2.5,2.5,,2.5,,405900000.0,863800000.0,863800000.0,,863800000.0,3178800000.0,6178800000.0,0.0,,,377700000.0,1352600000.0,3178800000.0,3000000000.0,,,1730300000.0,1269700000.0,,1269700000.0,6178800000.0,345200000.0,345200000.0,345200000.0
Fortive Corp,FTV,,1659166,2015.0,Q3,2015-07-04,2015-10-02,2016-10-27 16:17:33+00:00,0.57,0.57,,0.57,,105200000.0,196600000.0,196600000.0,,196600000.0,777400000.0,1524600000.0,,,,95700000.0,349700000.0,777400000.0,747200000.0,0.0,,445400000.0,301800000.0,,301800000.0,1524600000.0,344900000.0,345200000.0,345200000.0
Fortive Corp,FTV,,1659166,2015.0,Q2,2015-04-04,2015-07-03,2016-08-02 16:36:08+00:00,0.66,0.66,,0.66,,108300000.0,227400000.0,227400000.0,,227400000.0,800100000.0,1564900000.0,,,,95900000.0,333200000.0,800100000.0,764800000.0,0.0,,429100000.0,335700000.0,,335700000.0,1564900000.0,345200000.0,344500000.0,344500000.0
Fortive Corp,FTV,,1659166,2016.0,FY,2016-01-01,2016-12-31,2019-02-27 18:18:23+00:00,2.52,2.52,,2.51,,270300000.0,872300000.0,740200000.0,132100000.0,872300000.0,2692700000.0,5378200000.0,-4800000.0,0.0,0.0,351000000.0,1272800000.0,2692700000.0,2685500000.0,46400000.0,,1623800000.0,1061700000.0,-51200000.0,1010500000.0,5378200000.0,346200000.0,345700000.0,347300000.0
Fortive Corp,FTV,,1659166,2016.0,Q4,2016-10-01,2016-12-31,,0.64,0.64,,0.64,,35900000.0,224500000.0,92400000.0,132100000.0,224500000.0,331700000.0,781000000.0,-4800000.0,,,65400000.0,230500000.0,331700000.0,449300000.0,20300000.0,,295900000.0,153400000.0,-25100000.0,128300000.0,781000000.0,346200000.0,345700000.0,347300000.0
Fortive Corp,FTV,,1659166,2016.0,Q3,2016-07-02,2016-09-30,2017-10-26 16:19:26+00:00,0.66,0.66,,0.65,,72900000.0,226900000.0,226900000.0,,226900000.0,794500000.0,1567400000.0,0.0,,,95200000.0,354500000.0,794500000.0,772900000.0,23400000.0,,449700000.0,323200000.0,-23400000.0,299800000.0,1567400000.0,343800000.0,346000000.0,349200000.0
Fortive Corp,FTV,,1659166,2016.0,Q3YTD,2016-01-01,2016-09-30,,1.88,1.88,,1.87,,234400000.0,647800000.0,647800000.0,,647800000.0,2361000000.0,4597200000.0,,,,285600000.0,1042300000.0,2361000000.0,2236200000.0,26100000.0,,1327900000.0,908300000.0,-26100000.0,882200000.0,4597200000.0,343800000.0,346000000.0,349200000.0
Fortive Corp,FTV,,1659166,2016.0,Q2,2016-04-02,2016-07-01,2017-07-27 16:14:50+00:00,0.69,0.69,,0.69,,80500000.0,238900000.0,238900000.0,,238900000.0,787000000.0,1555100000.0,,,,96700000.0,349300000.0,787000000.0,768100000.0,2700000.0,,446000000.0,322100000.0,-2700000.0,319400000.0,1555100000.0,345200000.0,345200000.0,345200000.0
Fortive Corp,FTV,,1659166,2016.0,Q2YTD,2016-01-01,2016-07-01,,1.22,1.22,,1.22,,161500000.0,420900000.0,420900000.0,,420900000.0,1566500000.0,3029800000.0,,,,190400000.0,687800000.0,1566500000.0,1463300000.0,2700000.0,,878200000.0,585100000.0,-2700000.0,582400000.0,3029800000.0,345200000.0,345200000.0,345200000.0
Fortive Corp,FTV,,1659166,2016.0,Q1,2016-01-01,2016-04-01,2017-04-27 16:17:45+00:00,0.53,0.53,,0.53,,81000000.0,182000000.0,182000000.0,,182000000.0,779500000.0,1474700000.0,,,,93700000.0,338500000.0,779500000.0,695200000.0,0.0,,432200000.0,263000000.0,,263000000.0,1474700000.0,345200000.0,345200000.0,345200000.0
Fortive Corp,FTV,,1659166,2017.0,FY,2017-01-01,2017-12-31,2020-02-27 17:09:00+00:00,3.01,3.01,0.28,2.96,,189300000.0,1044500000.0,884300000.0,160200000.0,1044500000.0,2834700000.0,5756100000.0,4000000.0,,0.0,369300000.0,1409100000.0,2834700000.0,2921400000.0,88700000.0,15300000.0,1778400000.0,1143000000.0,-69400000.0,1073600000.0,5756100000.0,347000000.0,347500000.0,352600000.0
Fortive Corp,FTV,,1659166,2017.0,Q4,2017-09-30,2017-12-31,,0.97,0.97,-0.21,0.95,,-49300000.0,336900000.0,176700000.0,160200000.0,336900000.0,373900000.0,906800000.0,-9000000.0,,,72000000.0,319300000.0,373900000.0,532900000.0,20500000.0,15300000.0,391300000.0,141600000.0,-14200000.0,127400000.0,906800000.0,347000000.0,347500000.0,352600000.0
Fortive Corp,FTV,,1659166,2017.0,Q3,2017-07-01,2017-09-29,2018-10-25 16:16:36+00:00,0.77,0.77,0.07,0.76,,80500000.0,267800000.0,267800000.0,,267800000.0,845900000.0,1685300000.0,14500000.0,,0.0,102000000.0,380700000.0,845900000.0,839400000.0,22900000.0,,482700000.0,356700000.0,-8400000.0,348300000.0,1685300000.0,347800000.0,347700000.0,352900000.0
Fortive Corp,FTV,,1659166,2017.0,Q3YTD,2017-01-01,2017-09-29,,2.04,2.04,0.21,2.01,,238600000.0,707600000.0,707600000.0,,707600000.0,2460800000.0,4849300000.0,13000000.0,,,297300000.0,1089800000.0,2460800000.0,2388500000.0,68200000.0,,1387100000.0,1001400000.0,-55200000.0,946200000.0,4849300000.0,347800000.0,347700000.0,352900000.0
Fortive Corp,FTV,,1659166,2017.0,Q3TTM,2016-10-01,2017-09-29,,2.68,2.68,0.21,2.65,,274500000.0,932100000.0,800000000.0,132100000.0,932100000.0,2792500000.0,5630300000.0,8200000.0,,,362700000.0,1320300000.0,2792500000.0,2837800000.0,88500000.0,,1683000000.0,1154800000.0,-80300000.0,1074500000.0,5630300000.0,347800000.0,347700000.0,352900000.0
Fortive Corp,FTV,,1659166,2017.0,Q2,2017-04-01,2017-06-30,2018-07-26 16:15:32+00:00,0.69,0.69,0.07,0.68,,85500000.0,240100000.0,240100000.0,,240100000.0,823700000.0,1628800000.0,-800000.0,,0.0,99100000.0,356900000.0,823700000.0,805100000.0,22700000.0,,456000000.0,349100000.0,-23500000.0,325600000.0,1628800000.0,348000000.0,347200000.0,352200000.0
Fortive Corp,FTV,,1659166,2017.0,Q2YTD,2017-01-01,2017-06-30,,1.27,1.27,0.14,1.25,,158100000.0,439800000.0,439800000.0,,439800000.0,1614900000.0,3164000000.0,-1500000.0,,,195300000.0,709100000.0,1614900000.0,1549100000.0,45300000.0,,904400000.0,644700000.0,-46800000.0,597900000.0,3164000000.0,348000000.0,347200000.0,352200000.0
Fortive Corp,FTV,,1659166,2017.0,Q2TTM,2016-07-02,2017-06-30,,2.57,2.57,0.14,2.54,,266900000.0,891200000.0,759100000.0,132100000.0,891200000.0,2741100000.0,5512400000.0,-6300000.0,,,355900000.0,1294100000.0,2741100000.0,2771300000.0,89000000.0,,1650000000.0,1121300000.0,-95300000.0,1026000000.0,5512400000.0,348000000.0,347200000.0,352200000.0
Fortive Corp,FTV,,1659166,2017.0,Q1,2017-01-01,2017-03-31,2018-04-26 16:22:38+00:00,0.58,0.58,0.07,0.57,,72600000.0,199700000.0,199700000.0,,199700000.0,791200000.0,1535200000.0,-700000.0,,,96200000.0,352200000.0,791200000.0,744000000.0,22600000.0,,448400000.0,295600000.0,-23300000.0,272300000.0,1535200000.0,344300000.0,347000000.0,351500000.0
Fortive Corp,FTV,,1659166,2017.0,Q1TTM,2016-04-02,2017-03-31,,2.57,2.57,0.07,2.55,,261900000.0,890000000.0,757900000.0,132100000.0,890000000.0,2704400000.0,5438700000.0,-5500000.0,,,353500000.0,1286500000.0,2704400000.0,2734300000.0,69000000.0,,1640000000.0,1094300000.0,-74500000.0,1019800000.0,5438700000.0,344300000.0,347000000.0,351500000.0
Fortive Corp,FTV,,1659166,2018.0,FY,2018-01-01,2018-12-31,2020-02-27 17:09:00+00:00,8.33,8.33,0.28,8.21,,160100000.0,2913800000.0,918300000.0,1995500000.0,2878900000.0,3131400000.0,6452700000.0,-3000000.0,,34900000.0,414300000.0,1728600000.0,3131400000.0,3321300000.0,97000000.0,0.0,2142900000.0,1178400000.0,-100000000.0,1078400000.0,6452700000.0,345600000.0,345500000.0,350700000.0
Fortive Corp,FTV,,1659166,2018.0,Q4,2018-09-29,2018-12-31,,6.09,6.09,0.28,6.0,,27300000.0,2112300000.0,240100000.0,1872200000.0,2095000000.0,859200000.0,1757500000.0,-400000.0,,17300000.0,108800000.0,495000000.0,859200000.0,898300000.0,26700000.0,,603800000.0,294500000.0,-27100000.0,267400000.0,1757500000.0,345600000.0,345500000.0,350700000.0
Fortive Corp,FTV,,1659166,2018.0,Q3,2018-06-30,2018-09-28,2019-10-24 19:01:38+00:00,0.65,0.65,,0.64,,43700000.0,245300000.0,214000000.0,31300000.0,227900000.0,775300000.0,1601200000.0,-800000.0,,17400000.0,103700000.0,440600000.0,775300000.0,825900000.0,23100000.0,,544300000.0,281600000.0,-23900000.0,257700000.0,1601200000.0,350600000.0,349900000.0,355300000.0
Fortive Corp,FTV,,1659166,2018.0,Q3YTD,2018-01-01,2018-09-28,,2.24,2.24,,2.21,,132800000.0,801500000.0,678200000.0,123300000.0,783900000.0,2272200000.0,4695200000.0,-2600000.0,,17600000.0,305500000.0,1233600000.0,2272200000.0,2423000000.0,70300000.0,,1539100000.0,883900000.0,-72900000.0,811000000.0,4695200000.0,350600000.0,349900000.0,355300000.0
Fortive Corp,FTV,,1659166,2018.0,Q3TTM,2017-09-30,2018-09-28,,3.21,3.21,-0.21,3.16,,83500000.0,1138400000.0,854900000.0,283500000.0,1120800000.0,2646100000.0,5602000000.0,-11600000.0,,17600000.0,377500000.0,1552900000.0,2646100000.0,2955900000.0,90800000.0,15300000.0,1930400000.0,1025500000.0,-87100000.0,938400000.0,5602000000.0,350600000.0,349900000.0,355300000.0
Fortive Corp,FTV,,1659166,2018.0,Q2,2018-03-31,2018-06-29,2019-07-25 16:16:30+00:00,0.84,0.84,,0.83,,49200000.0,295000000.0,250200000.0,44800000.0,294800000.0,771000000.0,1601800000.0,-1100000.0,,200000.0,101900000.0,404500000.0,771000000.0,830800000.0,23900000.0,,506400000.0,324400000.0,-25000000.0,299400000.0,1601800000.0,351000000.0,349200000.0,355000000.0
Fortive Corp,FTV,,1659166,2018.0,Q2YTD,2018-01-01,2018-06-29,,1.59,1.59,,1.57,,89100000.0,556200000.0,464200000.0,92000000.0,556000000.0,1496900000.0,3094000000.0,-1800000.0,,200000.0,201800000.0,793000000.0,1496900000.0,1597100000.0,47200000.0,,994800000.0,602300000.0,-49000000.0,553300000.0,3094000000.0,351000000.0,349200000.0,355000000.0
Fortive Corp,FTV,,1659166,2018.0,Q2TTM,2017-07-01,2018-06-29,,3.33,3.33,-0.14,3.28,,120300000.0,1160900000.0,908700000.0,252200000.0,1160700000.0,2716700000.0,5686100000.0,3700000.0,,200000.0,375800000.0,1493000000.0,2716700000.0,2969400000.0,90600000.0,15300000.0,1868800000.0,1100600000.0,-71600000.0,1029000000.0,5686100000.0,351000000.0,349200000.0,355000000.0
Fortive Corp,FTV,,1659166,2018.0,Q1,2018-01-01,2018-03-30,2019-04-25 16:12:13+00:00,0.75,0.75,0.07,0.74,,39900000.0,261200000.0,214000000.0,47200000.0,261200000.0,725900000.0,1492200000.0,-700000.0,,0.0,99900000.0,388500000.0,725900000.0,766300000.0,23300000.0,,488400000.0,277900000.0,-24000000.0,253900000.0,1492200000.0,348300000.0,348600000.0,354400000.0
Fortive Corp,FTV,,1659166,2018.0,Q1TTM,2017-04-01,2018-03-30,,3.18,3.18,-0.07,3.13,,156600000.0,1106000000.0,898600000.0,207400000.0,1106000000.0,2769400000.0,5713100000.0,4000000.0,,,373000000.0,1445400000.0,2769400000.0,2943700000.0,89400000.0,15300000.0,1818400000.0,1125300000.0,-70100000.0,1055200000.0,5713100000.0,348300000.0,348600000.0,354400000.0
Fortive Corp,FTV,,1659166,2019.0,Q4,2019-09-28,2019-12-31,,0.52,0.52,0.21,0.52,,63900000.0,192800000.0,178800000.0,14000000.0,175600000.0,966500000.0,2002400000.0,-45800000.0,,17200000.0,111200000.0,629500000.0,966500000.0,1035900000.0,47500000.0,40800000.0,740700000.0,295200000.0,-52500000.0,242700000.0,2002400000.0,336600000.0,335800000.0,340000000.0
Fortive Corp,FTV,,1659166,2019.0,FY,2019-01-01,2019-12-31,2020-02-27 17:09:00+00:00,1.99,1.99,0.28,1.97,,149100000.0,738900000.0,725400000.0,13500000.0,669900000.0,3639700000.0,7320000000.0,-6200000.0,,69000000.0,456700000.0,2219500000.0,3639700000.0,3680300000.0,164200000.0,40800000.0,2676200000.0,1004100000.0,-129600000.0,874500000.0,7320000000.0,336600000.0,335800000.0,340000000.0
Fortive Corp,FTV,,1659166,2019.0,Q3,2019-06-29,2019-09-27,2019-10-24 19:01:38+00:00,0.56,0.56,,0.56,,27800000.0,207100000.0,207300000.0,-200000.0,189800000.0,932300000.0,1860000000.0,40000000.0,,17300000.0,119100000.0,566500000.0,932300000.0,927700000.0,47000000.0,,685600000.0,242100000.0,-7000000.0,235100000.0,1860000000.0,338900000.0,336100000.0,339900000.0
Fortive Corp,FTV,,1659166,2019.0,Q3YTD,2019-01-01,2019-09-27,,1.47,1.47,0.07,1.45,,85200000.0,546100000.0,546600000.0,-500000.0,494300000.0,2673200000.0,5317600000.0,39600000.0,,51800000.0,345500000.0,1590000000.0,2673200000.0,2644400000.0,116700000.0,,1935500000.0,708900000.0,-77100000.0,631800000.0,5317600000.0,338900000.0,336100000.0,339900000.0
Fortive Corp,FTV,,1659166,2019.0,Q3TTM,2018-09-29,2019-09-27,,7.56,7.56,0.35,7.45,,112500000.0,2658400000.0,786700000.0,1871700000.0,2589300000.0,3532400000.0,7075100000.0,39200000.0,,69100000.0,454300000.0,2085000000.0,3532400000.0,3542700000.0,143400000.0,,2539300000.0,1003400000.0,-104200000.0,899200000.0,7075100000.0,338900000.0,336100000.0,339900000.0
Fortive Corp,FTV,,1659166,2019.0,Q2,2019-03-30,2019-06-28,2019-07-25 16:16:30+00:00,0.47,0.47,,0.46,,29000000.0,174600000.0,175300000.0,-700000.0,157400000.0,960700000.0,1864700000.0,-800000.0,,17200000.0,117400000.0,537100000.0,960700000.0,904000000.0,44400000.0,,654500000.0,249500000.0,-45200000.0,204300000.0,1864700000.0,334900000.0,335600000.0,339700000.0
Fortive Corp,FTV,,1659166,2019.0,Q2YTD,2019-01-01,2019-06-28,,0.91,0.91,0.07,0.89,,57400000.0,339000000.0,339300000.0,-300000.0,304500000.0,1740900000.0,3457600000.0,-400000.0,,34500000.0,226400000.0,1023500000.0,1740900000.0,1716700000.0,69700000.0,,1249900000.0,466800000.0,-70100000.0,396700000.0,3457600000.0,334900000.0,335600000.0,339700000.0
Fortive Corp,FTV,,1659166,2019.0,Q2TTM,2018-06-30,2019-06-28,,7.65,7.65,0.35,7.53,,128400000.0,2696600000.0,793400000.0,1903200000.0,2627400000.0,3375400000.0,6816300000.0,-1600000.0,,69200000.0,438900000.0,1959100000.0,3375400000.0,3440900000.0,119500000.0,,2398000000.0,1042900000.0,-121100000.0,921800000.0,6816300000.0,334900000.0,335600000.0,339700000.0
Fortive Corp,FTV,,1659166,2019.0,Q1,2019-01-01,2019-03-29,2020-04-30 16:18:16+00:00,0.44,0.44,0.07,0.43,0.0,28400000.0,164400000.0,164000000.0,400000.0,147100000.0,780200000.0,1592900000.0,400000.0,,17300000.0,109000000.0,486400000.0,780200000.0,812700000.0,25300000.0,,595400000.0,217300000.0,-24900000.0,192400000.0,1592900000.0,334300000.0,335100000.0,339500000.0
Fortive Corp,FTV,,1659166,2019.0,Q1TTM,2018-03-31,2019-03-29,,8.02,8.02,0.35,7.9,,148600000.0,2817000000.0,868300000.0,1948700000.0,2764800000.0,3185700000.0,6553400000.0,-1900000.0,,52200000.0,423400000.0,1826500000.0,3185700000.0,3367700000.0,99000000.0,,2249900000.0,1117800000.0,-100900000.0,1016900000.0,6553400000.0,334300000.0,335100000.0,339500000.0
Fortive Corp,FTV,,1659166,2020.0,Q1TTM,2019-03-30,2020-03-27,,1.62,1.62,0.28,1.61,85300000.0,149800000.0,616400000.0,603700000.0,12700000.0,547400000.0,3697200000.0,7440600000.0,-11200000.0,,69000000.0,461400000.0,2290300000.0,3697200000.0,3743400000.0,182500000.0,40800000.0,2837000000.0,906400000.0,-152900000.0,753500000.0,7440600000.0,351400000.0,336800000.0,340000000.0
Fortive Corp,FTV,,1659166,2020.0,Q1,2020-01-01,2020-03-27,2020-04-30 16:18:16+00:00,0.07,0.07,0.07,0.07,85300000.0,29100000.0,41900000.0,42300000.0,-400000.0,24600000.0,837700000.0,1713500000.0,-4600000.0,,17300000.0,113700000.0,557200000.0,837700000.0,875800000.0,43600000.0,,756200000.0,119600000.0,-48200000.0,71400000.0,1713500000.0,351400000.0,336800000.0,340000000.0
