company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,goodwill,intangibleassets,longtermdebt,netinventory,netppe,noncontrollinginterests,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,otherequity,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,prepaidexpenses,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity
Fortive Corp,FTV,,1659166,2015.0,FY,,2015-12-31,2016-10-27 16:17:33+00:00,657100000.0,979300000.0,666400000.0,,-14400000.0,0.0,,0.0,3949000000.0,759000000.0,0.0,522900000.0,514800000.0,3000000.0,,,,5193900000.0,393700000.0,704600000.0,,,91900000.0,0.0,,7210600000.0,5179500000.0,1594100000.0,1323500000.0,5179500000.0,5182500000.0,2028100000.0,7210600000.0,5101700000.0,704600000.0,0.0
Fortive Corp,FTV,,1659166,2016.0,FY,,2016-12-31,2018-02-27 20:44:26+00:00,666200000.0,945400000.0,800300000.0,,-145800000.0,803200000.0,,2430700000.0,3979000000.0,747300000.0,3358000000.0,544600000.0,547600000.0,3100000.0,,,,,427200000.0,674300000.0,,,195500000.0,403000000.0,,8189800000.0,2687900000.0,2488700000.0,1466500000.0,2687900000.0,2691000000.0,5498800000.0,8189800000.0,5153500000.0,4032300000.0,0.0
Fortive Corp,FTV,,1659166,2016.0,Q3,,2016-09-30,2016-10-27 16:17:33+00:00,619400000.0,972000000.0,749600000.0,,-25500000.0,724800000.0,,2378800000.0,4048000000.0,775800000.0,3509100000.0,558100000.0,538300000.0,3600000.0,,,,0.0,412000000.0,695600000.0,,,104300000.0,202700000.0,,8133300000.0,2556000000.0,2359200000.0,1369000000.0,2556000000.0,2559600000.0,5573700000.0,8133300000.0,5235800000.0,4204700000.0,0.0
Fortive Corp,FTV,,1659166,2016.0,Q2,,2016-07-01,2016-08-02 16:36:08+00:00,644200000.0,948200000.0,706000000.0,,-800000.0,487200000.0,,3500000.0,3962400000.0,726600000.0,3374800000.0,557500000.0,534000000.0,3100000.0,,,,2366600000.0,402100000.0,689700000.0,,,169100000.0,,,7787100000.0,2369300000.0,2162000000.0,1350200000.0,2369300000.0,2372400000.0,5414700000.0,7787100000.0,5091100000.0,4064500000.0,0.0
Fortive Corp,FTV,,1659166,2017.0,FY,,2017-12-31,2019-02-27 18:18:23+00:00,629000000.0,1020500000.0,815300000.0,,-7600000.0,962100000.0,0.0,2447600000.0,4560300000.0,1256400000.0,4056200000.0,506700000.0,610400000.0,17900000.0,,203800000.0,158000000.0,,469500000.0,969700000.0,667200000.0,64200000.0,243700000.0,1350300000.0,0.0,10500600000.0,3790300000.0,2936800000.0,1602300000.0,3790300000.0,3808200000.0,6692400000.0,10500600000.0,6953400000.0,5090100000.0,0.0
Fortive Corp,FTV,,1659166,2017.0,Q3,,2017-09-29,2017-10-26 16:19:26+00:00,646100000.0,1075100000.0,733200000.0,,-16300000.0,910900000.0,,2452700000.0,4632300000.0,886100000.0,3671900000.0,576200000.0,673200000.0,4100000.0,,,,,440100000.0,797500000.0,,,133100000.0,1037800000.0,,9327000000.0,3474200000.0,2695300000.0,1379300000.0,3474200000.0,3478300000.0,5848700000.0,9327000000.0,5958500000.0,4469400000.0,0.0
Fortive Corp,FTV,,1659166,2017.0,Q2,,2017-06-30,2017-07-27 16:14:50+00:00,648600000.0,985000000.0,722200000.0,,-55300000.0,968400000.0,,2430600000.0,4032100000.0,729800000.0,3208100000.0,560600000.0,562800000.0,3500000.0,,,,,440700000.0,715200000.0,,,187700000.0,794200000.0,,8467100000.0,3169500000.0,2701700000.0,1370800000.0,3169500000.0,3173000000.0,5294100000.0,8467100000.0,5202600000.0,3923300000.0,0.0
Fortive Corp,FTV,,1659166,2017.0,Q1,,2017-03-31,2017-04-27 16:17:45+00:00,623300000.0,944100000.0,777700000.0,,-101400000.0,817600000.0,,2411300000.0,3999200000.0,736200000.0,3262700000.0,571600000.0,552900000.0,3500000.0,,,,,428600000.0,678700000.0,,,184100000.0,578500000.0,,8234300000.0,2888400000.0,2517400000.0,1401000000.0,2888400000.0,2891900000.0,5342400000.0,8234300000.0,5164000000.0,3941400000.0,0.0
Fortive Corp,FTV,,1659166,2018.0,FY,,2018-12-31,2020-02-27 17:09:00+00:00,706500000.0,1195100000.0,999300000.0,,-86600000.0,1178400000.0,0.0,3129400000.0,6133100000.0,2476300000.0,2974700000.0,574500000.0,576100000.0,17400000.0,,30000000.0,30700000.0,,548900000.0,1125900000.0,,,193200000.0,3552700000.0,455600000.0,12905600000.0,6595500000.0,3171200000.0,2192100000.0,6595500000.0,6612900000.0,6292700000.0,12905600000.0,9158300000.0,4100600000.0,0.0
Fortive Corp,FTV,,1659166,2018.0,Q3,,2018-09-28,2018-10-25 16:16:36+00:00,758700000.0,1295600000.0,896300000.0,,-92800000.0,1145100000.0,,3866000000.0,6743300000.0,2499900000.0,3178000000.0,649200000.0,682300000.0,18800000.0,,,,,523000000.0,1356200000.0,,,324400000.0,2057100000.0,1824500000.0,13862800000.0,5830300000.0,3414300000.0,3479500000.0,5830300000.0,5849100000.0,8013700000.0,13862800000.0,9766200000.0,4534200000.0,0.0
