company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,investmentbankingincome,marketingexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,netoccupancyequipmentexpense,netrealizedcapitalgains,nonoperatingincome,otheradjustmentstonetincometocommon,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,policyacquisitioncosts,salariesandemployeebenefitsexpense,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2010.0,Q3,2010-04-01,2010-06-30,2011-08-02 08:42:25+00:00,,1.59,1.59,0.22,1.58,135113000.0,915866000.0,590876000.0,359683000.0,359683000.0,360495000.0,0.0,76018000.0,,-12098000.0,,,79950000.0,618205000.0,,280333000.0,1027177000.0,1534071000.0,494796000.0,1534071000.0,226700000.0,226700000.0,228200000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2010.0,Q3YTD,2009-10-01,2010-06-30,,,4.7,4.7,3.66,4.67,441795000.0,2558607000.0,1683867000.0,1075642000.0,1075642000.0,1072783000.0,,214236000.0,,61690000.0,1946000.0,,165059000.0,1765988000.0,,805686000.0,2868848000.0,4324595000.0,1517437000.0,4324595000.0,226700000.0,226700000.0,228200000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2010.0,Q3TTM,2009-07-01,2010-06-30,,-103231000.0,6.29,6.29,3.87,6.25,577975000.0,3358843000.0,3157971000.0,1454084000.0,1454084000.0,1440139000.0,3573000.0,286235000.0,-6555000.0,197661000.0,9459000.0,,269428000.0,2211234000.0,-933738000.0,1052459000.0,3729124000.0,5563522000.0,2032059000.0,5563522000.0,225626000.0,225626000.0,225626000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2010.0,Q2,2010-01-01,2010-03-31,2011-05-03 14:39:04+00:00,,1.56,1.56,0.22,1.55,149946000.0,836077000.0,557398000.0,358410000.0,358410000.0,356685000.0,0.0,69608000.0,,41552000.0,,,48262000.0,577036000.0,,271041000.0,946309000.0,1413113000.0,508356000.0,1413113000.0,228600000.0,228600000.0,230100000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2010.0,Q2YTD,2009-10-01,2010-03-31,,,3.11,3.11,3.44,3.09,306682000.0,1642741000.0,1092991000.0,715959000.0,715959000.0,712288000.0,,138218000.0,,73788000.0,1946000.0,,85109000.0,1147783000.0,,525353000.0,1841671000.0,2790524000.0,1022641000.0,2790524000.0,228600000.0,228600000.0,230100000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2010.0,Q2TTM,2009-04-01,2010-03-31,,-70366000.0,5.98,5.98,3.86,5.95,559066000.0,3068002000.0,2594983000.0,1401249000.0,1401249000.0,1377360000.0,12705000.0,278420000.0,-3647000.0,321295000.0,9459000.0,,240946000.0,2038654000.0,-583063000.0,1003069000.0,3463989000.0,5103009000.0,1960315000.0,5103009000.0,227046000.0,227046000.0,227046000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2010.0,Q1TTM,2009-01-01,2009-12-31,,-36612000.0,4.9,4.9,3.85,4.87,476279000.0,2784861000.0,2064285000.0,1151911000.0,1151911000.0,1131481000.0,10971000.0,274210000.0,-1886000.0,226983000.0,9459000.0,,219847000.0,1819193000.0,-289529000.0,968760000.0,3200961000.0,4602168000.0,1628190000.0,4602168000.0,227892000.0,227892000.0,227892000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2011.0,Q4,2011-07-01,2011-09-30,,,0.62,0.62,0.08,0.62,203902000.0,1193241000.0,669401000.0,356918000.0,356918000.0,415996000.0,,85307000.0,,-127567000.0,-59078000.0,,84592000.0,643850000.0,,309404000.0,1148704000.0,1837091000.0,560820000.0,1837091000.0,665600000.0,665600000.0,670200000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2011.0,FY,2010-10-01,2011-09-30,2013-11-12 15:38:49+00:00,,2.89,2.89,0.33,2.87,803400000.0,4531400000.0,2712800000.0,1820800000.0,1820800000.0,1923600000.0,,304100000.0,,-35600000.0,-102800000.0,,232100000.0,2608600000.0,,1231200000.0,4480200000.0,7140000000.0,2624200000.0,7140000000.0,665600000.0,665600000.0,670200000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2011.0,Q3YTD,2010-10-01,2011-06-30,,,6.8,6.8,0.73,6.8,599498000.0,3338159000.0,2043399000.0,1463882000.0,1463882000.0,1507604000.0,,218793000.0,,91967000.0,-43722000.0,,147508000.0,1964750000.0,,921796000.0,3331496000.0,5302909000.0,2063380000.0,5302909000.0,221700000.0,221700000.0,222700000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2011.0,Q3TTM,2010-07-01,2011-06-30,,,8.48,8.48,0.95,8.48,776003000.0,4354152000.0,2642432000.0,1839740000.0,1839740000.0,1880521000.0,,300157000.0,,141377000.0,-45668000.0,,217249000.0,2477162000.0,,1197110000.0,4356948000.0,6831314000.0,2615743000.0,6831314000.0,221700000.0,221700000.0,222700000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2011.0,Q2YTD,2010-10-01,2011-03-31,,,4.51,4.51,0.47,4.51,390554000.0,2169239000.0,1324088000.0,985682000.0,985682000.0,1004257000.0,,145415000.0,,87520000.0,-18575000.0,,83453000.0,1280637000.0,,608204000.0,2161160000.0,3449876000.0,1376236000.0,3449876000.0,222600000.0,222600000.0,223600000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2011.0,Q2TTM,2010-04-01,2011-03-31,,,7.81,7.81,0.92,7.81,702172000.0,4101098000.0,2513997000.0,1721223000.0,1721223000.0,1737669000.0,,302797000.0,,124832000.0,-20521000.0,,233144000.0,2411254000.0,,1163851000.0,4213789000.0,6512352000.0,2423395000.0,6512352000.0,222600000.0,222600000.0,223600000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2011.0,Q1TTM,2010-01-01,2010-12-31,,,7.11,7.11,0.9,7.11,669114000.0,3834443000.0,2394460000.0,1584068000.0,1584068000.0,1591254000.0,,298225000.0,,117297000.0,-12986000.0,,228250000.0,2341459000.0,,1119082000.0,4040017000.0,6175902000.0,2253182000.0,6175902000.0,223700000.0,223700000.0,224700000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2012.0,Q4,2012-07-01,2012-09-30,,,0.76,0.76,0.09,0.76,174400000.0,1142800000.0,701600000.0,504000000.0,504000000.0,492100000.0,5000000.0,88800000.0,,55700000.0,6900000.0,,85600000.0,673400000.0,,317500000.0,1193500000.0,1816200000.0,678400000.0,1816200000.0,646000000.0,646000000.0,648100000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2012.0,FY,2011-10-01,2012-09-30,2014-11-12 13:53:24+00:00,,2.99,2.99,1.03,2.98,762700000.0,4458700000.0,2739700000.0,1915500000.0,1915500000.0,1931400000.0,5000000.0,312800000.0,,163000000.0,-20900000.0,,277800000.0,2642300000.0,,1255500000.0,4585800000.0,7101000000.0,2678200000.0,7101000000.0,646000000.0,646000000.0,648100000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2012.0,Q3YTD,2011-10-01,2012-06-30,,,2.24,2.24,0.94,2.24,588300000.0,3315900000.0,2038100000.0,1411500000.0,1411500000.0,1439300000.0,,224000000.0,,107300000.0,-27800000.0,,192200000.0,1968900000.0,,938000000.0,3392300000.0,5284800000.0,1999800000.0,5284800000.0,641300000.0,641300000.0,641300000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2012.0,Q3TTM,2011-07-01,2012-06-30,,,2.89,2.89,1.03,2.89,792202000.0,4509141000.0,2707501000.0,1768418000.0,1768418000.0,1855296000.0,,309307000.0,,-20267000.0,-86878000.0,,276792000.0,2612750000.0,,1247404000.0,4541004000.0,7121891000.0,2560620000.0,7121891000.0,641300000.0,641300000.0,641300000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2012.0,Q2YTD,2011-10-01,2012-03-31,,,4.56,4.56,2.53,4.56,403400000.0,2201500000.0,1346100000.0,981500000.0,981500000.0,984000000.0,,148400000.0,,135400000.0,-2500000.0,,133800000.0,1299700000.0,,623400000.0,2251700000.0,3501200000.0,1384900000.0,3501200000.0,216000000.0,216000000.0,216900000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2012.0,Q2TTM,2011-04-01,2012-03-31,,,8.81,8.81,3.05,8.81,816246000.0,4563661000.0,2734812000.0,1816618000.0,1816618000.0,1903343000.0,,307085000.0,,12280000.0,-86725000.0,,282447000.0,2627663000.0,,1246396000.0,4570740000.0,7191324000.0,2632864000.0,7191324000.0,216000000.0,216000000.0,216900000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2012.0,Q1TTM,2011-01-01,2011-12-31,,,8.75,8.75,3.28,8.75,797150000.0,4539993000.0,2696247000.0,1824383000.0,1824383000.0,1903243000.0,,306065000.0,,-11433000.0,-78860000.0,,267103000.0,2601594000.0,,1239206000.0,4508621000.0,7141587000.0,2621533000.0,7141587000.0,217600000.0,217600000.0,218500000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2013.0,Q4,2013-07-01,2013-09-30,,,0.8,0.8,0.1,0.8,213000000.0,1285700000.0,717600000.0,510500000.0,510500000.0,509000000.0,3600000.0,93300000.0,,-11600000.0,-2100000.0,,90000000.0,699100000.0,,348800000.0,1249700000.0,1984800000.0,723500000.0,1984800000.0,638000000.0,638000000.0,638000000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2013.0,FY,2012-10-01,2013-09-30,2015-11-12 14:02:27+00:00,,3.37,3.37,1.39,3.37,855900000.0,5071400000.0,3042100000.0,2170700000.0,2170700000.0,2150200000.0,3600000.0,325300000.0,,105300000.0,16900000.0,,311800000.0,2913600000.0,,1384500000.0,5063700000.0,7985000000.0,3026600000.0,7985000000.0,638000000.0,638000000.0,638000000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2013.0,Q3YTD,2012-10-01,2013-06-30,,,2.59,2.59,1.29,2.59,642900000.0,3785700000.0,2324500000.0,1660200000.0,1660200000.0,1641200000.0,,232000000.0,,116900000.0,19000000.0,,221800000.0,2214500000.0,,1035700000.0,3814000000.0,6000200000.0,2303100000.0,6000200000.0,634800000.0,634800000.0,642200000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2013.0,Q3TTM,2012-07-01,2013-06-30,,,3.36,3.36,1.38,3.36,817300000.0,4928500000.0,3026100000.0,2164200000.0,2164200000.0,2133300000.0,5000000.0,320800000.0,,172600000.0,25900000.0,,307400000.0,2887900000.0,,1353200000.0,5007500000.0,7816400000.0,2981500000.0,7816400000.0,634800000.0,634800000.0,642200000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2013.0,Q2YTD,2012-10-01,2013-03-31,,,1.71,1.71,1.19,1.71,433000000.0,2467400000.0,1511700000.0,1098100000.0,1098100000.0,1088900000.0,,153700000.0,,116600000.0,9200000.0,,145300000.0,1448000000.0,,690200000.0,2500900000.0,3915400000.0,1531100000.0,3915400000.0,636400000.0,636400000.0,636400000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2013.0,Q2TTM,2012-04-01,2013-03-31,,,3.2,3.2,1.37,3.2,792300000.0,4724600000.0,2905300000.0,2032100000.0,2032100000.0,2036300000.0,5000000.0,318100000.0,,144200000.0,-9200000.0,,289300000.0,2790600000.0,,1322300000.0,4835000000.0,7515200000.0,2824400000.0,7515200000.0,636400000.0,636400000.0,636400000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2013.0,Q1TTM,2012-01-01,2012-12-31,,,3.09,3.09,1.37,3.09,772800000.0,4583500000.0,2840000000.0,1926500000.0,1926500000.0,1966700000.0,5000000.0,316600000.0,,131400000.0,-45200000.0,,286200000.0,2717400000.0,,1290200000.0,4733000000.0,7300900000.0,2699300000.0,7300900000.0,637200000.0,637200000.0,637200000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2014.0,FY,2013-10-01,2014-09-30,2016-11-14 14:54:30+00:00,,3.79,3.79,0.48,3.79,997900000.0,5565700000.0,3088200000.0,2411700000.0,2411700000.0,2384300000.0,20600000.0,354000000.0,,188400000.0,6800000.0,,360100000.0,2925700000.0,,1467900000.0,5270200000.0,8491400000.0,3409600000.0,8491400000.0,629100000.0,629100000.0,629100000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2014.0,Q4,2014-07-01,2014-09-30,,,1.02,1.02,0.12,1.02,255000000.0,1430700000.0,755900000.0,630800000.0,630800000.0,640600000.0,-16600000.0,97500000.0,,50500000.0,6800000.0,,100900000.0,724800000.0,,365900000.0,1320200000.0,2155500000.0,885800000.0,2155500000.0,629100000.0,629100000.0,629100000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2014.0,Q3YTD,2013-10-01,2014-06-30,,,2.77,2.77,0.34,2.77,742900000.0,4135000000.0,2332300000.0,1780900000.0,1780900000.0,1743700000.0,37200000.0,256500000.0,,137900000.0,,,259200000.0,2200900000.0,,1102000000.0,3950000000.0,6335900000.0,2523800000.0,6335900000.0,629200000.0,629200000.0,629200000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2014.0,Q3TTM,2013-07-01,2014-06-30,,,3.58,3.58,0.44,3.58,955900000.0,5420700000.0,3049900000.0,2291400000.0,2291400000.0,2252700000.0,40800000.0,349800000.0,,126300000.0,-2100000.0,,349200000.0,2900000000.0,,1450800000.0,5199700000.0,8320700000.0,3247300000.0,8320700000.0,629200000.0,629200000.0,629200000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2014.0,Q3,2014-04-01,2014-06-30,2015-07-29 08:34:06+00:00,,0.92,0.92,0.12,0.92,251400000.0,1393200000.0,789300000.0,632100000.0,632100000.0,578900000.0,53200000.0,88400000.0,,96700000.0,,,85300000.0,737300000.0,,380700000.0,1343700000.0,2130500000.0,883500000.0,2130500000.0,629200000.0,629200000.0,629200000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2014.0,Q2YTD,2013-10-01,2014-03-31,,,1.85,1.85,0.22,1.85,491500000.0,2741800000.0,1543000000.0,1148800000.0,1148800000.0,1164800000.0,-16000000.0,168100000.0,,41200000.0,,,173900000.0,1463600000.0,,721300000.0,2606300000.0,4205400000.0,1640300000.0,4205400000.0,630300000.0,630300000.0,630300000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2014.0,Q2TTM,2013-04-01,2014-03-31,,,3.53,3.53,0.42,3.53,914400000.0,5345800000.0,3073400000.0,2221400000.0,2221400000.0,2226100000.0,-12400000.0,339700000.0,,29900000.0,7700000.0,,340400000.0,2929200000.0,,1415600000.0,5169100000.0,8275000000.0,3135800000.0,8275000000.0,630300000.0,630300000.0,630300000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2014.0,Q2,2014-01-01,2014-03-31,2015-04-29 08:37:03+00:00,,0.89,0.89,0.12,0.89,238800000.0,1368000000.0,766300000.0,552800000.0,552800000.0,561000000.0,-8200000.0,84800000.0,,5600000.0,,,86500000.0,727900000.0,,372300000.0,1309900000.0,2095900000.0,791600000.0,2095900000.0,630300000.0,630300000.0,630300000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2014.0,Q1TTM,2013-01-01,2013-12-31,,,3.56,3.56,0.3,3.56,897200000.0,5245300000.0,3087900000.0,2262000000.0,2262000000.0,2237900000.0,-4200000.0,331600000.0,,109900000.0,28300000.0,,325500000.0,2947400000.0,,1398400000.0,5143400000.0,8192700000.0,3159200000.0,8192700000.0,629000000.0,629000000.0,629000000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2014.0,Q1,2013-10-01,2013-12-31,2015-01-30 08:35:34+00:00,,0.96,0.96,0.12,0.96,252700000.0,1373800000.0,776700000.0,596000000.0,596000000.0,603800000.0,-7800000.0,83300000.0,,35600000.0,,,87400000.0,735700000.0,,349000000.0,1296400000.0,2109500000.0,848700000.0,2109500000.0,629000000.0,629000000.0,629000000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2015.0,FY,2014-10-01,2015-09-30,2017-11-13 14:01:00+00:00,,3.29,3.29,1.1,3.29,923700000.0,5327800000.0,2762300000.0,2104700000.0,2104700000.0,2035300000.0,-6100000.0,357000000.0,,800000.0,75500000.0,,348500000.0,2620900000.0,,1453300000.0,4921100000.0,7948700000.0,3028400000.0,7948700000.0,618600000.0,618600000.0,618600000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2015.0,Q4,2015-07-01,2015-09-30,,,0.58,0.58,0.15,0.58,214200000.0,1256900000.0,626300000.0,381500000.0,381500000.0,358200000.0,-52200000.0,100500000.0,,-122400000.0,75500000.0,,92100000.0,616900000.0,,336800000.0,1155700000.0,1873800000.0,595700000.0,1873800000.0,618600000.0,618600000.0,618600000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2015.0,Q3,2015-04-01,2015-06-30,2016-07-28 08:34:43+00:00,,0.82,0.82,0.15,0.82,217400000.0,1340900000.0,694000000.0,534000000.0,534000000.0,504200000.0,29800000.0,89000000.0,,-18400000.0,,,84500000.0,659900000.0,,363500000.0,1231000000.0,2000800000.0,751400000.0,2000800000.0,614900000.0,614900000.0,614900000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2015.0,Q3YTD,2014-10-01,2015-06-30,,,2.73,2.73,0.93,2.73,709500000.0,4070900000.0,2136000000.0,1723200000.0,1723200000.0,1677100000.0,46100000.0,256500000.0,,123200000.0,,,256400000.0,2004000000.0,,1116500000.0,3765400000.0,6074900000.0,2432700000.0,6074900000.0,614900000.0,614900000.0,614900000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2015.0,Q3TTM,2014-07-01,2015-06-30,,,3.77,3.77,1.06,3.77,964500000.0,5501600000.0,2891900000.0,2354000000.0,2354000000.0,2317700000.0,29500000.0,354000000.0,,173700000.0,6800000.0,,357300000.0,2728800000.0,,1482400000.0,5085600000.0,8230400000.0,3318500000.0,8230400000.0,614900000.0,614900000.0,614900000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2015.0,Q2,2015-01-01,2015-03-31,2016-04-27 08:35:02+00:00,,0.98,0.98,0.15,0.98,236000000.0,1347600000.0,710500000.0,622900000.0,622900000.0,606500000.0,16400000.0,82000000.0,,101200000.0,,,82100000.0,662200000.0,,377500000.0,1252100000.0,2009800000.0,858900000.0,2009800000.0,618900000.0,618900000.0,618900000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2015.0,Q2YTD,2014-10-01,2015-03-31,,,1.9,1.9,0.78,1.9,492100000.0,2730000000.0,1442000000.0,1189200000.0,1189200000.0,1172900000.0,16300000.0,167500000.0,,141600000.0,,,171900000.0,1344100000.0,,753000000.0,2534400000.0,4074100000.0,1681300000.0,4074100000.0,618900000.0,618900000.0,618900000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2015.0,Q2TTM,2014-04-01,2015-03-31,,,3.87,3.87,1.02,3.87,998500000.0,5553900000.0,2987200000.0,2452100000.0,2452100000.0,2392400000.0,52900000.0,353400000.0,,288800000.0,6800000.0,,358100000.0,2806200000.0,,1499600000.0,5198300000.0,8360100000.0,3450600000.0,8360100000.0,618900000.0,618900000.0,618900000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2015.0,Q1,2014-10-01,2014-12-31,2016-02-03 08:36:44+00:00,,0.91,0.91,0.65,0.91,256100000.0,1382400000.0,731500000.0,566300000.0,566300000.0,566400000.0,-100000.0,85500000.0,,40400000.0,,,89800000.0,681900000.0,,375500000.0,1282300000.0,2064300000.0,822400000.0,2064300000.0,622400000.0,622400000.0,622400000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2015.0,Q1TTM,2014-01-01,2014-12-31,,,3.77,3.77,0.49,3.77,1001300000.0,5574300000.0,3043000000.0,2382000000.0,2382000000.0,2346900000.0,28300000.0,356200000.0,,193200000.0,6800000.0,,362500000.0,2871900000.0,,1494400000.0,5256100000.0,8446200000.0,3383300000.0,8446200000.0,622400000.0,622400000.0,622400000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2016.0,FY,2015-10-01,2016-09-30,2018-11-09 12:53:07+00:00,,2.94,2.94,0.72,2.94,742100000.0,4471700000.0,2209900000.0,1757700000.0,1757700000.0,1726700000.0,1600000.0,341400000.0,,134100000.0,29400000.0,,340100000.0,2146300000.0,,1360900000.0,4252300000.0,6618000000.0,2499800000.0,6618000000.0,587300000.0,587300000.0,587300000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2016.0,Q4,2016-07-01,2016-09-30,,,0.82,0.82,0.18,0.82,163300000.0,1096300000.0,536200000.0,473000000.0,473000000.0,472100000.0,-28500000.0,93300000.0,,56900000.0,29400000.0,,85700000.0,515500000.0,,317200000.0,1032400000.0,1611800000.0,636300000.0,1611800000.0,587300000.0,587300000.0,587300000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2016.0,Q3,2016-04-01,2016-06-30,2017-07-28 08:35:38+00:00,,0.77,0.77,0.18,0.77,187400000.0,1093500000.0,553400000.0,461500000.0,461500000.0,446400000.0,15100000.0,83600000.0,,53500000.0,,,75000000.0,540800000.0,,326900000.0,1038900000.0,1634300000.0,648900000.0,1634300000.0,579700000.0,579700000.0,579700000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2016.0,Q3YTD,2015-10-01,2016-06-30,,,2.12,2.12,0.54,2.12,578800000.0,3375400000.0,1673700000.0,1284700000.0,1284700000.0,1254600000.0,30100000.0,248100000.0,,77200000.0,,,254400000.0,1630800000.0,,1043700000.0,3219900000.0,5006200000.0,1863500000.0,5006200000.0,579700000.0,579700000.0,579700000.0
