company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netchangeindeposits,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,provisionforloanlosses,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2009.0,Q2,2009-01-01,2009-03-31,,,179293000.0,2205000.0,42463000.0,-10881000.0,23838000.0,,17286000.0,-244114000.0,-342130000.0,204664000.0,-244114000.0,-342130000.0,204664000.0,-392461000.0,-130607000.0,109072000.0,109072000.0,28196000.0,23435000.0,,,-48935000.0,1095000.0,-925206000.0,-5847000.0,-37000000.0,-68293000.0,588923000.0,
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2010.0,Q4,2010-07-01,2010-09-30,,,150090000.0,1499000.0,66596000.0,25572000.0,-26180000.0,13435000.0,-36000.0,-180280000.0,-23326000.0,311063000.0,-180280000.0,-23326000.0,311063000.0,133029000.0,-14012000.0,375858000.0,375858000.0,-105789000.0,11968000.0,,,-49607000.0,578000.0,-92561000.0,-4413000.0,30010000.0,-172038000.0,73648000.0,
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2010.0,FY,2009-10-01,2010-09-30,2012-11-14 18:49:55+00:00,,533300000.0,7100000.0,267400000.0,-4200000.0,-23100000.0,41800000.0,952000000.0,-594900000.0,-32700000.0,1651000000.0,-594900000.0,-32700000.0,1651000000.0,1019200000.0,-8800000.0,1451500000.0,1451500000.0,-48100000.0,79900000.0,0.0,,-883500000.0,3300000.0,-759700000.0,-57400000.0,-100500000.0,-675800000.0,784400000.0,
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2010.0,Q3YTD,2009-10-01,2010-06-30,2011-08-02 08:42:25+00:00,,383210000.0,5601000.0,200804000.0,-29772000.0,3080000.0,28365000.0,952036000.0,-414620000.0,-9374000.0,1339937000.0,-414620000.0,-9374000.0,1339937000.0,886171000.0,5212000.0,1075642000.0,1075642000.0,57689000.0,67932000.0,0.0,,-833893000.0,2722000.0,-667139000.0,-52987000.0,-130510000.0,-503762000.0,710752000.0,
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2010.0,Q3TTM,2009-07-01,2010-06-30,,,473031000.0,7794000.0,252079000.0,-26429000.0,-344362000.0,37999000.0,1022737000.0,-500675000.0,654732000.0,1492329000.0,-500675000.0,654732000.0,1492329000.0,1619957000.0,23185000.0,1454084000.0,1454084000.0,127969000.0,185062000.0,,,-882407000.0,2559000.0,-787720000.0,-65742000.0,-225259000.0,-661992000.0,1508194000.0,
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2010.0,Q3,2010-04-01,2010-06-30,,,109662000.0,2012000.0,69610000.0,-17477000.0,166208000.0,15429000.0,721424000.0,319340000.0,21599000.0,643540000.0,319340000.0,21599000.0,643540000.0,967002000.0,-39344000.0,359683000.0,359683000.0,47777000.0,14673000.0,,,-50061000.0,262000.0,-188320000.0,-25125000.0,-130510000.0,-212271000.0,235044000.0,
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2010.0,Q2YTD,2009-10-01,2010-03-31,2011-05-03 14:39:04+00:00,,273548000.0,3589000.0,131194000.0,-12295000.0,-163128000.0,12936000.0,230612000.0,-733960000.0,-30973000.0,696397000.0,-733960000.0,-30973000.0,696397000.0,-80831000.0,44556000.0,715959000.0,715959000.0,9912000.0,53259000.0,0.0,,-783832000.0,2460000.0,-478819000.0,-27862000.0,0.0,-291491000.0,475708000.0,
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2010.0,Q2TTM,2009-04-01,2010-03-31,,,425541000.0,7731000.0,223323000.0,29628000.0,-580199000.0,37292000.0,337712000.0,-982525000.0,440991000.0,1091190000.0,-982525000.0,440991000.0,1091190000.0,579284000.0,63137000.0,1401249000.0,1401249000.0,43765000.0,191638000.0,,,-881141000.0,3052000.0,-1118466000.0,-45414000.0,-171736000.0,-559427000.0,1604871000.0,
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2010.0,Q2,2010-01-01,2010-03-31,,,233072000.0,1882000.0,65193000.0,-12519000.0,-49992000.0,4633000.0,29161000.0,-93369000.0,-100122000.0,379322000.0,-93369000.0,-100122000.0,379322000.0,173312000.0,19891000.0,358410000.0,358410000.0,4304000.0,21303000.0,,,-50862000.0,1407000.0,-259343000.0,-18272000.0,,-117495000.0,177493000.0,
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2010.0,Q1,2009-10-01,2009-12-31,2011-02-08 14:52:24+00:00,,40476000.0,1707000.0,66001000.0,224000.0,-113136000.0,8303000.0,201451000.0,-640591000.0,69149000.0,317075000.0,-640591000.0,69149000.0,317075000.0,-254143000.0,24665000.0,357549000.0,357549000.0,5608000.0,31956000.0,0.0,,-732970000.0,1053000.0,-219476000.0,-9590000.0,0.0,-173996000.0,298215000.0,
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2010.0,Q1TTM,2009-01-01,2009-12-31,,,371762000.0,8054000.0,200593000.0,31266000.0,-517723000.0,32659000.0,325837000.0,-1133270000.0,198983000.0,916532000.0,-1133270000.0,198983000.0,916532000.0,13511000.0,-87361000.0,1151911000.0,1151911000.0,79011000.0,193770000.0,,,-879214000.0,2740000.0,-1784329000.0,-32989000.0,-208736000.0,-510225000.0,2016301000.0,
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2011.0,Q4,2011-07-01,2011-09-30,,155200000.0,175867000.0,3655000.0,-93365000.0,-39372000.0,332964000.0,13636000.0,20000000.0,-98441000.0,3239000.0,613201000.0,-98441000.0,3239000.0,613201000.0,478627000.0,200949000.0,356918000.0,356918000.0,-134335000.0,159847000.0,33836000.0,,-55107000.0,-4181000.0,-446572000.0,-46984000.0,-100669000.0,-337097000.0,462959000.0,
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2011.0,FY,2010-10-01,2011-09-30,2013-11-12 15:38:49+00:00,155200000.0,761900000.0,41100000.0,88400000.0,-14600000.0,-290900000.0,49600000.0,20000000.0,-968200000.0,435900000.0,1621800000.0,-968200000.0,435900000.0,1621800000.0,1074900000.0,234500000.0,1820800000.0,1820800000.0,-151700000.0,258500000.0,202900000.0,,-216300000.0,,-1698800000.0,-131700000.0,-360300000.0,-954200000.0,2063500000.0,
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2011.0,Q3YTD,2010-10-01,2011-06-30,2012-07-30 08:38:18+00:00,,586033000.0,37445000.0,181765000.0,24772000.0,-623864000.0,35964000.0,0.0,-869759000.0,432661000.0,1008599000.0,-869759000.0,432661000.0,1008599000.0,596273000.0,33551000.0,1463882000.0,1463882000.0,-17365000.0,98653000.0,169064000.0,,-161193000.0,4181000.0,-1252228000.0,-84716000.0,-259631000.0,-617103000.0,1600541000.0,0.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2011.0,Q3TTM,2010-07-01,2011-06-30,,,736123000.0,38944000.0,248361000.0,50344000.0,-650044000.0,49399000.0,-36000.0,-1050039000.0,409335000.0,1319662000.0,-1050039000.0,409335000.0,1319662000.0,729302000.0,19539000.0,1839740000.0,1839740000.0,-123154000.0,110621000.0,169064000.0,,-210800000.0,4759000.0,-1344789000.0,-89129000.0,-229621000.0,-789141000.0,1674189000.0,
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2011.0,Q3,2011-04-01,2011-06-30,,,151256000.0,17238000.0,58138000.0,8265000.0,-32404000.0,7049000.0,,-355938000.0,-121036000.0,520255000.0,-355938000.0,-121036000.0,520255000.0,51546000.0,-96340000.0,478200000.0,478200000.0,15743000.0,71859000.0,37528000.0,,-55510000.0,578000.0,-633781000.0,-19568000.0,-79431000.0,-203565000.0,494785000.0,
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2011.0,Q2YTD,2010-10-01,2011-03-31,2012-05-02 08:45:54+00:00,,434777000.0,20207000.0,123627000.0,16507000.0,-591460000.0,28915000.0,0.0,-513821000.0,553697000.0,488344000.0,-513821000.0,553697000.0,488344000.0,544727000.0,129891000.0,985682000.0,985682000.0,-33108000.0,26794000.0,131536000.0,,-105683000.0,3603000.0,-618447000.0,-65148000.0,-180200000.0,-413538000.0,1105756000.0,
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2011.0,Q2TTM,2010-04-01,2011-03-31,,,694529000.0,23718000.0,259833000.0,24602000.0,-451432000.0,57779000.0,721388000.0,-374761000.0,551970000.0,1442947000.0,-374761000.0,551970000.0,1442947000.0,1644758000.0,76535000.0,1721223000.0,1721223000.0,-91120000.0,53435000.0,131536000.0,,-205351000.0,4443000.0,-899328000.0,-94686000.0,-280700000.0,-797847000.0,1414448000.0,
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2011.0,Q2,2011-01-01,2011-03-31,,,351860000.0,3272000.0,61149000.0,16359000.0,-292357000.0,15854000.0,,-221109000.0,309595000.0,242568000.0,-221109000.0,309595000.0,242568000.0,347413000.0,108281000.0,495565000.0,495565000.0,-22547000.0,13390000.0,41715000.0,,-55920000.0,758000.0,-370749000.0,-11145000.0,-87712000.0,-215002000.0,649774000.0,
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2011.0,Q1,2010-10-01,2010-12-31,2012-02-01 08:41:47+00:00,,82917000.0,16935000.0,62478000.0,148000.0,-299103000.0,13061000.0,0.0,-292712000.0,244102000.0,245776000.0,-292712000.0,244102000.0,245776000.0,197314000.0,21610000.0,490117000.0,490117000.0,-10561000.0,13404000.0,89821000.0,,-49763000.0,2845000.0,-247698000.0,-54003000.0,-92488000.0,-198536000.0,455982000.0,
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2011.0,Q1TTM,2010-01-01,2010-12-31,,,575741000.0,22328000.0,263877000.0,-4276000.0,-209067000.0,46558000.0,750549000.0,-247021000.0,142253000.0,1579701000.0,-247021000.0,142253000.0,1579701000.0,1470657000.0,-11855000.0,1584068000.0,1584068000.0,-64269000.0,61348000.0,89821000.0,,-200293000.0,5092000.0,-787922000.0,-101813000.0,-192988000.0,-700340000.0,942167000.0,
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2012.0,Q4,2012-07-01,2012-09-30,,30800000.0,182800000.0,4600000.0,18700000.0,16400000.0,-314700000.0,17800000.0,672100000.0,205800000.0,333700000.0,180400000.0,205800000.0,333700000.0,180400000.0,666300000.0,-253900000.0,504000000.0,504000000.0,-58400000.0,15200000.0,174800000.0,-70000000.0,-57500000.0,,-175800000.0,-16500000.0,-89300000.0,-98600000.0,376100000.0,-24900000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2012.0,FY,2011-10-01,2012-09-30,2014-11-12 13:53:24+00:00,129900000.0,819800000.0,42800000.0,82100000.0,-1900000.0,-861200000.0,49100000.0,714900000.0,-1084900000.0,873400000.0,1066200000.0,-1084900000.0,873400000.0,1066200000.0,852800000.0,-218500000.0,1915500000.0,1915500000.0,-200100000.0,231800000.0,229300000.0,,-663000000.0,,-853200000.0,-78400000.0,-401800000.0,-797400000.0,1575700000.0,0.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2012.0,Q3YTD,2011-10-01,2012-06-30,2013-07-29 08:59:57+00:00,99100000.0,637000000.0,38200000.0,63400000.0,-18300000.0,-546500000.0,31300000.0,42800000.0,-1290700000.0,539700000.0,885800000.0,-1290700000.0,539700000.0,885800000.0,186500000.0,35400000.0,1411500000.0,1411500000.0,-141700000.0,216600000.0,54500000.0,70000000.0,-605500000.0,,-677400000.0,-61900000.0,-312500000.0,-698800000.0,1199600000.0,24900000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2012.0,Q3TTM,2011-07-01,2012-06-30,,254300000.0,812867000.0,41855000.0,-29965000.0,-57672000.0,-213536000.0,44936000.0,62800000.0,-1389141000.0,542939000.0,1499001000.0,-1389141000.0,542939000.0,1499001000.0,665127000.0,236349000.0,1768418000.0,1768418000.0,-276035000.0,376447000.0,88336000.0,70000000.0,-660607000.0,-4181000.0,-1123972000.0,-108884000.0,-413169000.0,-1035897000.0,1662559000.0,24900000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2012.0,Q3,2012-04-01,2012-06-30,,99100000.0,194900000.0,16900000.0,-45000000.0,-25600000.0,-35600000.0,3100000.0,20000000.0,-244000000.0,98100000.0,407500000.0,-244000000.0,98100000.0,407500000.0,306000000.0,88500000.0,430000000.0,430000000.0,-41000000.0,61500000.0,13000000.0,70000000.0,-58100000.0,,-289300000.0,-16600000.0,-77000000.0,-282000000.0,366100000.0,24900000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2012.0,Q2YTD,2011-10-01,2012-03-31,2013-04-30 08:36:35+00:00,,442100000.0,21300000.0,108400000.0,7300000.0,-510900000.0,28200000.0,22800000.0,-1046700000.0,441600000.0,478300000.0,-1046700000.0,441600000.0,478300000.0,-119500000.0,-53100000.0,981500000.0,981500000.0,-100700000.0,155100000.0,41500000.0,,-547400000.0,,-388100000.0,-45300000.0,-235500000.0,-416800000.0,833500000.0,
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2012.0,Q2TTM,2011-04-01,2012-03-31,,155200000.0,769223000.0,42193000.0,73173000.0,-23807000.0,-210340000.0,48885000.0,42800000.0,-1501079000.0,323803000.0,1611756000.0,-1501079000.0,323803000.0,1611756000.0,410673000.0,51509000.0,1816618000.0,1816618000.0,-219292000.0,386806000.0,112864000.0,,-658017000.0,-3603000.0,-1468453000.0,-111852000.0,-415600000.0,-957462000.0,1791244000.0,
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2012.0,Q2,2012-01-01,2012-03-31,,,347500000.0,4500000.0,55800000.0,16700000.0,-253600000.0,15400000.0,16200000.0,-365300000.0,205200000.0,310600000.0,-365300000.0,205200000.0,310600000.0,167200000.0,-191300000.0,487800000.0,487800000.0,20600000.0,35400000.0,16900000.0,,-500000.0,,-219300000.0,-18500000.0,-114600000.0,-125900000.0,426100000.0,
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2012.0,Q1,2011-10-01,2011-12-31,2013-02-01 08:37:03+00:00,,94600000.0,16800000.0,52600000.0,-9400000.0,-257300000.0,12800000.0,6600000.0,-681400000.0,236400000.0,167700000.0,-681400000.0,236400000.0,167700000.0,-286700000.0,138200000.0,493700000.0,493700000.0,-121300000.0,119700000.0,24600000.0,,-546900000.0,,-168800000.0,-26800000.0,-120900000.0,-290900000.0,407400000.0,
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2012.0,Q1TTM,2011-01-01,2011-12-31,,155200000.0,773583000.0,40965000.0,78522000.0,-24148000.0,-249097000.0,49339000.0,26600000.0,-1356888000.0,428198000.0,1543724000.0,-1356888000.0,428198000.0,1543724000.0,590886000.0,351090000.0,1824383000.0,1824383000.0,-262439000.0,364796000.0,137679000.0,,-713437000.0,-2845000.0,-1619902000.0,-104497000.0,-388712000.0,-1046564000.0,2014918000.0,
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2013.0,Q4,2013-07-01,2013-09-30,,35200000.0,203200000.0,7800000.0,23000000.0,37900000.0,-11000000.0,12500000.0,213000000.0,-510300000.0,55300000.0,508100000.0,-510300000.0,55300000.0,508100000.0,91000000.0,-127400000.0,510500000.0,510500000.0,-49600000.0,22200000.0,,,-61600000.0,,-384500000.0,-20600000.0,-304400000.0,-264600000.0,460400000.0,
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2013.0,FY,2012-10-01,2013-09-30,2015-11-12 14:02:27+00:00,138000000.0,825900000.0,47900000.0,93500000.0,21200000.0,-180300000.0,41300000.0,617800000.0,-2018100000.0,232900000.0,2035700000.0,-2018100000.0,232900000.0,2035700000.0,271700000.0,-84900000.0,2170700000.0,2170700000.0,-186200000.0,143100000.0,,,-882700000.0,,-1273300000.0,-62200000.0,-1361700000.0,-491000000.0,1568400000.0,0.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2013.0,Q3YTD,2012-10-01,2013-06-30,2014-07-30 08:42:49+00:00,102800000.0,622700000.0,40100000.0,70500000.0,-16700000.0,-169300000.0,28800000.0,404800000.0,-1507800000.0,177600000.0,1527600000.0,-1507800000.0,177600000.0,1527600000.0,180700000.0,42500000.0,1660200000.0,1660200000.0,-136600000.0,120900000.0,,,-821100000.0,,-888800000.0,-41600000.0,-1057300000.0,-226400000.0,1108000000.0,0.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2013.0,Q3TTM,2012-07-01,2013-06-30,,133600000.0,805500000.0,44700000.0,89200000.0,-300000.0,-484000000.0,46600000.0,1076900000.0,-1302000000.0,511300000.0,1708000000.0,-1302000000.0,511300000.0,1708000000.0,847000000.0,-211400000.0,2164200000.0,2164200000.0,-195000000.0,136100000.0,174800000.0,-70000000.0,-878600000.0,,-1064600000.0,-58100000.0,-1146600000.0,-325000000.0,1484100000.0,-24900000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2013.0,Q3,2013-04-01,2013-06-30,,35000000.0,192600000.0,13300000.0,23700000.0,-1200000.0,162100000.0,1500000.0,103700000.0,-157900000.0,79600000.0,755800000.0,-157900000.0,79600000.0,755800000.0,676300000.0,40000000.0,562100000.0,562100000.0,-27100000.0,21600000.0,,,-61800000.0,,-246400000.0,-13400000.0,-157800000.0,-105100000.0,339400000.0,
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2013.0,Q2YTD,2012-10-01,2013-03-31,2014-04-28 08:44:03+00:00,67800000.0,430100000.0,26800000.0,46800000.0,-15500000.0,-331400000.0,27300000.0,301100000.0,-1349900000.0,98000000.0,771800000.0,-1349900000.0,98000000.0,771800000.0,-495600000.0,2500000.0,1098100000.0,1098100000.0,-109500000.0,99300000.0,,,-759300000.0,,-642400000.0,-28200000.0,-899500000.0,-121300000.0,768600000.0,0.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2013.0,Q2TTM,2012-04-01,2013-03-31,,197700000.0,807800000.0,48300000.0,20500000.0,-24700000.0,-681700000.0,48200000.0,993200000.0,-1388100000.0,529800000.0,1359700000.0,-1388100000.0,529800000.0,1359700000.0,476700000.0,-162900000.0,2032100000.0,2032100000.0,-208900000.0,176000000.0,187800000.0,,-874900000.0,,-1107500000.0,-61300000.0,-1065800000.0,-501900000.0,1510800000.0,
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2013.0,Q2,2013-01-01,2013-03-31,,34900000.0,368500000.0,7400000.0,25800000.0,-26300000.0,-83200000.0,15900000.0,167600000.0,-209500000.0,63500000.0,485400000.0,-209500000.0,63500000.0,485400000.0,313100000.0,-211000000.0,593400000.0,593400000.0,-85500000.0,75700000.0,,,-1400000.0,,-254200000.0,-15900000.0,-233000000.0,-23300000.0,333600000.0,
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2013.0,Q1,2012-10-01,2012-12-31,2014-01-30 08:36:08+00:00,32900000.0,61600000.0,19400000.0,21000000.0,10800000.0,-248200000.0,11400000.0,133500000.0,-1140400000.0,34500000.0,286400000.0,-1140400000.0,34500000.0,286400000.0,-808700000.0,213500000.0,504700000.0,504700000.0,-24000000.0,23600000.0,,,-757900000.0,,-388200000.0,-12300000.0,-666500000.0,-98000000.0,435000000.0,
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2013.0,Q1TTM,2012-01-01,2012-12-31,,162800000.0,786800000.0,45400000.0,50500000.0,18300000.0,-852100000.0,47700000.0,841800000.0,-1543900000.0,671500000.0,1184900000.0,-1543900000.0,671500000.0,1184900000.0,330800000.0,-143200000.0,1926500000.0,1926500000.0,-102800000.0,135700000.0,204700000.0,,-874000000.0,,-1072600000.0,-63900000.0,-947400000.0,-604500000.0,1603300000.0,
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2014.0,FY,2013-10-01,2014-09-30,2016-11-14 14:54:30+00:00,127800000.0,979300000.0,40200000.0,94600000.0,-60400000.0,15900000.0,32600000.0,793600000.0,-1195300000.0,390600000.0,2138000000.0,-1195300000.0,390600000.0,2138000000.0,1272900000.0,-587500000.0,2411700000.0,2411700000.0,-512000000.0,452200000.0,,,-290400000.0,,-1037600000.0,-53100000.0,-973600000.0,-622200000.0,1473100000.0,8200000.0
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2014.0,Q4,2014-07-01,2014-09-30,,30600000.0,212000000.0,7100000.0,21700000.0,-72000000.0,47100000.0,12200000.0,192000000.0,-863000000.0,106300000.0,727100000.0,-863000000.0,106300000.0,727100000.0,-101600000.0,-663800000.0,630800000.0,630800000.0,-3100000.0,90600000.0,,,-75100000.0,,-258100000.0,-14900000.0,-241100000.0,-177800000.0,379300000.0,
Franklin Resources Inc,BEN,RIFQSET379FOGTEFKS80,38777,2014.0,Q3TTM,2013-07-01,2014-06-30,,132400000.0,970500000.0,40900000.0,95900000.0,49500000.0,-42200000.0,32900000.0,814600000.0,-842600000.0,339600000.0,1919000000.0,-842600000.0,339600000.0,1919000000.0,1465500000.0,-51100000.0,2291400000.0,2291400000.0,-558500000.0,383800000.0,,,-276900000.0,,-1164000000.0,-58800000.0,-1036900000.0,-709000000.0,1554200000.0,8200000.0
