company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,othergains,otherincome,otherspecialcharges,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2010.0,Q3YTD,2010-01-01,2010-09-30,,6000000.0,1.61,1.61,0.15,1.6,142000000.0,2514000000.0,2514000000.0,2514000000.0,2585000000.0,4867000000.0,,,130000000.0,-41000000.0,437000000.0,-3000000.0,731000000.0,2585000000.0,2282000000.0,81000000.0,1455000000.0,1130000000.0,1152000000.0,1504000000.0,2656000000.0,4867000000.0,1557000000.0,1557000000.0,1557000000.0
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2010.0,Q3TTM,2009-10-01,2010-09-30,,8000000.0,2.1,2.1,0.2,2.07,106000000.0,3254000000.0,3254000000.0,3254000000.0,3468000000.0,6399000000.0,,,194000000.0,-36000000.0,582000000.0,50000000.0,975000000.0,3468000000.0,2931000000.0,105000000.0,1919000000.0,1579000000.0,1352000000.0,2008000000.0,3360000000.0,6399000000.0,1557000000.0,1557000000.0,1557000000.0
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2010.0,Q2,2010-04-01,2010-06-30,2011-07-29 16:11:55+00:00,2000000.0,0.59,0.59,0.05,0.58,31000000.0,913000000.0,913000000.0,913000000.0,885000000.0,1712000000.0,,,64000000.0,5000000.0,144000000.0,,246000000.0,885000000.0,827000000.0,26000000.0,476000000.0,397000000.0,430000000.0,514000000.0,944000000.0,1712000000.0,1558000000.0,1558000000.0,1558000000.0
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2010.0,Q2YTD,2010-01-01,2010-06-30,,4000000.0,1.11,1.11,0.1,1.1,128000000.0,1729000000.0,1729000000.0,1729000000.0,1707000000.0,3265000000.0,,,128000000.0,-47000000.0,289000000.0,-2000000.0,481000000.0,1707000000.0,1558000000.0,52000000.0,948000000.0,725000000.0,833000000.0,1024000000.0,1857000000.0,3265000000.0,1558000000.0,1558000000.0,1558000000.0
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2010.0,Q2TTM,2009-07-01,2010-06-30,,9000000.0,2.01,2.01,0.2,1.98,124000000.0,3112000000.0,3112000000.0,3112000000.0,3470000000.0,6276000000.0,,,239000000.0,-36000000.0,565000000.0,61000000.0,944000000.0,3470000000.0,2806000000.0,100000000.0,1834000000.0,1543000000.0,1263000000.0,1973000000.0,3236000000.0,6276000000.0,1558000000.0,1558000000.0,1558000000.0
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2010.0,Q1,2010-01-01,2010-03-31,2011-04-29 16:02:35+00:00,2000000.0,0.52,0.52,0.05,0.52,97000000.0,816000000.0,816000000.0,816000000.0,822000000.0,1553000000.0,,,64000000.0,-52000000.0,145000000.0,-2000000.0,235000000.0,822000000.0,731000000.0,26000000.0,472000000.0,328000000.0,403000000.0,510000000.0,913000000.0,1553000000.0,1555000000.0,1555000000.0,1555000000.0
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2010.0,Q1TTM,2009-04-01,2010-03-31,,9000000.0,1.81,1.81,0.2,1.79,89000000.0,2810000000.0,2810000000.0,2810000000.0,3405000000.0,5959000000.0,,,215000000.0,-36000000.0,557000000.0,61000000.0,909000000.0,3405000000.0,2554000000.0,94000000.0,1724000000.0,1500000000.0,1054000000.0,1845000000.0,2899000000.0,5959000000.0,1555000000.0,1555000000.0,1555000000.0
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2011.0,Q4,2011-10-01,2011-12-31,,4000000.0,0.32,0.32,0.08,0.33,67000000.0,503000000.0,503000000.0,503000000.0,1052000000.0,1887000000.0,,,21000000.0,9000000.0,174000000.0,129000000.0,278000000.0,1052000000.0,835000000.0,17000000.0,325000000.0,594000000.0,241000000.0,329000000.0,570000000.0,1887000000.0,1562000000.0,1562000000.0,1562000000.0
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2011.0,FY,2011-01-01,2011-12-31,2014-02-10 12:09:06+00:00,15000000.0,1.8,1.8,0.23,1.78,414000000.0,2817000000.0,2817000000.0,2817000000.0,4314000000.0,7890000000.0,,,118000000.0,24000000.0,668000000.0,129000000.0,1028000000.0,4314000000.0,3576000000.0,89000000.0,1490000000.0,1864000000.0,1712000000.0,1519000000.0,3231000000.0,7890000000.0,1562000000.0,1562000000.0,1562000000.0
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2011.0,Q3YTD,2011-01-01,2011-09-30,,11000000.0,1.48,1.48,0.15,1.45,347000000.0,2314000000.0,2314000000.0,2314000000.0,3262000000.0,6003000000.0,,,97000000.0,15000000.0,494000000.0,,750000000.0,3262000000.0,2741000000.0,72000000.0,1165000000.0,1270000000.0,1471000000.0,1190000000.0,2661000000.0,6003000000.0,1569000000.0,1569000000.0,1569000000.0
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2011.0,Q3TTM,2010-10-01,2011-09-30,,13000000.0,2.15,2.15,0.2,2.1,492000000.0,3358000000.0,3358000000.0,3358000000.0,4260000000.0,7768000000.0,,,151000000.0,7000000.0,660000000.0,-326000000.0,1034000000.0,4260000000.0,3508000000.0,100000000.0,1679000000.0,1388000000.0,2120000000.0,1730000000.0,3850000000.0,7768000000.0,1569000000.0,1569000000.0,1569000000.0
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2011.0,Q2YTD,2011-01-01,2011-06-30,,7000000.0,0.96,0.96,0.1,0.94,237000000.0,1503000000.0,1503000000.0,1503000000.0,2165000000.0,3928000000.0,,,70000000.0,10000000.0,328000000.0,,534000000.0,2165000000.0,1763000000.0,49000000.0,835000000.0,879000000.0,884000000.0,856000000.0,1740000000.0,3928000000.0,1572900000.0,1572900000.0,1606400000.0
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2011.0,Q2TTM,2010-07-01,2011-06-30,,11000000.0,2.13,2.13,0.2,2.09,396000000.0,3332000000.0,3332000000.0,3332000000.0,4041000000.0,7295000000.0,,,126000000.0,8000000.0,642000000.0,-327000000.0,1068000000.0,4041000000.0,3254000000.0,106000000.0,1856000000.0,1402000000.0,1852000000.0,1876000000.0,3728000000.0,7295000000.0,1572900000.0,1572900000.0,1606400000.0
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2011.0,Q2,2011-04-01,2011-06-30,2012-07-27 16:02:15+00:00,4000000.0,0.48,0.48,0.05,0.47,123000000.0,755000000.0,755000000.0,755000000.0,1116000000.0,2005000000.0,,,43000000.0,5000000.0,172000000.0,,284000000.0,1116000000.0,889000000.0,22000000.0,433000000.0,465000000.0,424000000.0,454000000.0,878000000.0,2005000000.0,1572900000.0,1572900000.0,1606400000.0
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2011.0,Q1TTM,2010-04-01,2011-03-31,,9000000.0,2.24,2.24,0.2,2.2,304000000.0,3490000000.0,3490000000.0,3490000000.0,3810000000.0,7002000000.0,,,147000000.0,8000000.0,614000000.0,-327000000.0,1030000000.0,3810000000.0,3192000000.0,110000000.0,1899000000.0,1334000000.0,1858000000.0,1936000000.0,3794000000.0,7002000000.0,1565000000.0,1565000000.0,1565000000.0
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2011.0,Q1,2011-01-01,2011-03-31,2012-04-27 16:03:08+00:00,3000000.0,0.48,0.48,0.05,0.47,114000000.0,748000000.0,748000000.0,748000000.0,1049000000.0,1923000000.0,,,27000000.0,5000000.0,156000000.0,,250000000.0,1049000000.0,874000000.0,27000000.0,402000000.0,414000000.0,460000000.0,402000000.0,862000000.0,1923000000.0,1565000000.0,1565000000.0,1565000000.0
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2012.0,Q4,2012-10-01,2012-12-31,,6000000.0,0.48,0.12,0.09,0.11,27000000.0,155000000.0,155000000.0,155000000.0,1348000000.0,2146000000.0,,,41000000.0,5000000.0,218000000.0,133000000.0,357000000.0,1348000000.0,798000000.0,35000000.0,97000000.0,719000000.0,79000000.0,103000000.0,182000000.0,2146000000.0,1494000000.0,1494000000.0,1494000000.0
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2012.0,FY,2012-01-01,2012-12-31,2015-02-13 10:22:33+00:00,19000000.0,1.1,1.1,0.32,1.09,339000000.0,1636000000.0,1636000000.0,1636000000.0,4693000000.0,8012000000.0,,,83000000.0,14000000.0,769000000.0,133000000.0,1205000000.0,4693000000.0,3319000000.0,111000000.0,824000000.0,2140000000.0,1179000000.0,796000000.0,1975000000.0,8012000000.0,1494000000.0,1494000000.0,1494000000.0
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2012.0,Q3YTD,2012-01-01,2012-09-30,,13000000.0,0.62,0.98,0.22,0.98,312000000.0,1481000000.0,1481000000.0,1481000000.0,3345000000.0,5866000000.0,,,42000000.0,9000000.0,551000000.0,,848000000.0,3345000000.0,2521000000.0,76000000.0,727000000.0,1421000000.0,1100000000.0,693000000.0,1793000000.0,5866000000.0,53300000000.0,1483000000.0,1483000000.0
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2012.0,Q3TTM,2011-10-01,2012-09-30,,17000000.0,0.94,1.3,0.31,1.31,379000000.0,1984000000.0,1984000000.0,1984000000.0,4397000000.0,7753000000.0,,,63000000.0,18000000.0,725000000.0,129000000.0,1126000000.0,4397000000.0,3356000000.0,93000000.0,1052000000.0,2015000000.0,1341000000.0,1022000000.0,2363000000.0,7753000000.0,53300000000.0,1483000000.0,1483000000.0
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2012.0,Q3,2012-07-01,2012-09-30,2013-10-30 16:03:34+00:00,4000000.0,0.01,0.36,0.075,0.36,94000000.0,533000000.0,533000000.0,533000000.0,1149000000.0,2038000000.0,,,5000000.0,3000000.0,182000000.0,,289000000.0,1149000000.0,889000000.0,32000000.0,243000000.0,478000000.0,411000000.0,216000000.0,627000000.0,2038000000.0,53300000000.0,1483000000.0,1483000000.0
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2012.0,Q2YTD,2012-01-01,2012-06-30,,9000000.0,0.61,0.62,0.15,0.62,218000000.0,948000000.0,948000000.0,948000000.0,2196000000.0,3828000000.0,,,37000000.0,6000000.0,369000000.0,,559000000.0,2196000000.0,1632000000.0,44000000.0,484000000.0,943000000.0,689000000.0,477000000.0,1166000000.0,3828000000.0,1506000000.0,1506000000.0,1506000000.0
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2012.0,Q2TTM,2011-07-01,2012-06-30,,17000000.0,1.45,1.46,0.28,1.46,395000000.0,2262000000.0,2262000000.0,2262000000.0,4345000000.0,7790000000.0,,,85000000.0,20000000.0,709000000.0,129000000.0,1053000000.0,4345000000.0,3445000000.0,84000000.0,1139000000.0,1928000000.0,1517000000.0,1140000000.0,2657000000.0,7790000000.0,1506000000.0,1506000000.0,1506000000.0
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2012.0,Q2,2012-04-01,2012-06-30,2013-07-31 08:02:17+00:00,4000000.0,0.31,0.31,0.075,0.31,100000000.0,474000000.0,474000000.0,474000000.0,1100000000.0,1908000000.0,,,8000000.0,5000000.0,185000000.0,,286000000.0,1100000000.0,808000000.0,24000000.0,262000000.0,480000000.0,328000000.0,246000000.0,574000000.0,1908000000.0,1506000000.0,1506000000.0,1506000000.0
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2012.0,Q1TTM,2011-04-01,2012-03-31,,17000000.0,1.62,1.63,0.26,1.62,418000000.0,2543000000.0,2543000000.0,2543000000.0,4361000000.0,7887000000.0,,,120000000.0,20000000.0,696000000.0,129000000.0,1051000000.0,4361000000.0,3526000000.0,82000000.0,1310000000.0,1913000000.0,1613000000.0,1348000000.0,2961000000.0,7887000000.0,1516000000.0,1516000000.0,1516000000.0
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2012.0,Q1,2012-01-01,2012-03-31,2013-04-26 16:03:53+00:00,5000000.0,0.3,0.31,0.075,0.31,118000000.0,474000000.0,474000000.0,474000000.0,1096000000.0,1920000000.0,,,29000000.0,1000000.0,184000000.0,,273000000.0,1096000000.0,824000000.0,20000000.0,222000000.0,463000000.0,361000000.0,231000000.0,592000000.0,1920000000.0,1516000000.0,1516000000.0,1516000000.0
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2013.0,FY,2013-01-01,2013-12-31,2016-02-12 15:31:03+00:00,31000000.0,1.35,1.35,0.39,1.34,512000000.0,1961000000.0,1961000000.0,1961000000.0,4495000000.0,7819000000.0,,,667000000.0,19000000.0,710000000.0,67000000.0,1126000000.0,4495000000.0,3324000000.0,120000000.0,555000000.0,1953000000.0,1371000000.0,1102000000.0,2473000000.0,7819000000.0,1452000000.0,1452000000.0,1452000000.0
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2013.0,Q4,2013-10-01,2013-12-31,,8000000.0,0.31,0.31,0.1,0.3,146000000.0,421000000.0,421000000.0,421000000.0,1186000000.0,1956000000.0,,,338000000.0,6000000.0,169000000.0,67000000.0,336000000.0,1186000000.0,770000000.0,28000000.0,73000000.0,586000000.0,184000000.0,383000000.0,567000000.0,1956000000.0,1452000000.0,1452000000.0,1452000000.0
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2013.0,Q3YTD,2013-01-01,2013-09-30,,23000000.0,1.04,1.04,0.29,1.04,366000000.0,1540000000.0,1540000000.0,1540000000.0,3309000000.0,5863000000.0,,,329000000.0,13000000.0,541000000.0,,790000000.0,3309000000.0,2554000000.0,92000000.0,482000000.0,1367000000.0,1187000000.0,719000000.0,1906000000.0,5863000000.0,1454000000.0,1454000000.0,1454000000.0
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2013.0,Q3TTM,2012-10-01,2013-09-30,,29000000.0,1.52,1.16,0.39,1.15,393000000.0,1695000000.0,1695000000.0,1695000000.0,4657000000.0,8009000000.0,,,370000000.0,18000000.0,759000000.0,133000000.0,1147000000.0,4657000000.0,3352000000.0,127000000.0,579000000.0,2086000000.0,1266000000.0,822000000.0,2088000000.0,8009000000.0,1454000000.0,1454000000.0,1454000000.0
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2013.0,Q3,2013-07-01,2013-09-30,2014-10-29 11:53:26+00:00,8000000.0,0.28,0.28,0.1,0.28,141000000.0,408000000.0,408000000.0,408000000.0,1166000000.0,2067000000.0,,,-1000000.0,5000000.0,184000000.0,,265000000.0,1166000000.0,901000000.0,28000000.0,139000000.0,462000000.0,439000000.0,110000000.0,549000000.0,2067000000.0,1454000000.0,1454000000.0,1454000000.0
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2013.0,Q2YTD,2013-01-01,2013-06-30,,15000000.0,0.76,0.76,0.19,0.76,225000000.0,1132000000.0,1132000000.0,1132000000.0,2143000000.0,3796000000.0,,,330000000.0,8000000.0,357000000.0,,525000000.0,2143000000.0,1653000000.0,64000000.0,343000000.0,905000000.0,748000000.0,609000000.0,1357000000.0,3796000000.0,1469000000.0,1469000000.0,1469000000.0
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2013.0,Q2TTM,2012-07-01,2013-06-30,,25000000.0,1.25,1.24,0.36,1.23,346000000.0,1820000000.0,1820000000.0,1820000000.0,4640000000.0,7980000000.0,,,376000000.0,16000000.0,757000000.0,133000000.0,1171000000.0,4640000000.0,3340000000.0,131000000.0,683000000.0,2102000000.0,1238000000.0,928000000.0,2166000000.0,7980000000.0,1469000000.0,1469000000.0,1469000000.0
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2013.0,Q2,2013-04-01,2013-06-30,2014-07-31 16:02:34+00:00,8000000.0,0.43,0.43,0.1,0.43,191000000.0,638000000.0,638000000.0,638000000.0,1099000000.0,1982000000.0,,,265000000.0,6000000.0,179000000.0,,266000000.0,1099000000.0,883000000.0,28000000.0,168000000.0,459000000.0,424000000.0,405000000.0,829000000.0,1982000000.0,1469000000.0,1469000000.0,1469000000.0
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2013.0,Q1TTM,2012-04-01,2013-03-31,,21000000.0,1.13,1.12,0.34,1.11,255000000.0,1656000000.0,1656000000.0,1656000000.0,4641000000.0,7906000000.0,,,119000000.0,15000000.0,763000000.0,133000000.0,1191000000.0,4641000000.0,3265000000.0,127000000.0,777000000.0,2123000000.0,1142000000.0,769000000.0,1911000000.0,7906000000.0,1472000000.0,1472000000.0,1472000000.0
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2013.0,Q1,2013-01-01,2013-03-31,2014-04-28 16:52:21+00:00,7000000.0,0.33,0.33,0.09,0.33,34000000.0,494000000.0,494000000.0,494000000.0,1044000000.0,1814000000.0,,,65000000.0,2000000.0,178000000.0,,259000000.0,1044000000.0,770000000.0,36000000.0,175000000.0,446000000.0,324000000.0,204000000.0,528000000.0,1814000000.0,1472000000.0,1472000000.0,1472000000.0
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2014.0,FY,2014-01-01,2014-12-31,2017-02-06 16:27:25+00:00,33000000.0,1.82,1.82,0.52,1.73,1096000000.0,2472000000.0,2472000000.0,2472000000.0,5663000000.0,9715000000.0,,,1468000000.0,,815000000.0,71000000.0,1202000000.0,5663000000.0,4052000000.0,123000000.0,292000000.0,2121000000.0,1931000000.0,1637000000.0,3568000000.0,9715000000.0,1305000000.0,1305000000.0,1428900000.0
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2014.0,Q4,2014-10-01,2014-12-31,,8000000.0,0.73,0.73,0.22,0.7,349000000.0,988000000.0,988000000.0,988000000.0,1408000000.0,2404000000.0,,,805000000.0,,210000000.0,20000000.0,222000000.0,1408000000.0,996000000.0,32000000.0,28000000.0,460000000.0,536000000.0,801000000.0,1337000000.0,2404000000.0,1305000000.0,1305000000.0,1428900000.0
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2014.0,Q3,2014-07-01,2014-09-30,2015-10-27 16:28:18+00:00,9000000.0,0.77,0.77,0.1,0.72,395000000.0,1014000000.0,1014000000.0,1014000000.0,1451000000.0,2540000000.0,,,720000000.0,,199000000.0,,261000000.0,1451000000.0,1089000000.0,31000000.0,100000000.0,469000000.0,620000000.0,789000000.0,1409000000.0,2540000000.0,1284000000.0,1284000000.0,1408300000.0
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2014.0,Q3YTD,2014-01-01,2014-09-30,,25000000.0,1.09,1.09,0.3,1.03,747000000.0,1484000000.0,1484000000.0,1484000000.0,4255000000.0,7311000000.0,,,663000000.0,,605000000.0,51000000.0,980000000.0,4255000000.0,3056000000.0,91000000.0,264000000.0,1661000000.0,1395000000.0,836000000.0,2231000000.0,7311000000.0,1284000000.0,1284000000.0,1408300000.0
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2014.0,Q3TTM,2013-10-01,2014-09-30,,33000000.0,1.4,1.4,0.4,1.33,893000000.0,1905000000.0,1905000000.0,1905000000.0,5441000000.0,9267000000.0,,,1001000000.0,6000000.0,774000000.0,118000000.0,1316000000.0,5441000000.0,3826000000.0,119000000.0,337000000.0,2247000000.0,1579000000.0,1219000000.0,2798000000.0,9267000000.0,1284000000.0,1284000000.0,1408300000.0
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2014.0,Q2YTD,2014-01-01,2014-06-30,,16000000.0,0.32,0.32,0.2,0.31,352000000.0,470000000.0,470000000.0,470000000.0,2804000000.0,4771000000.0,,,-57000000.0,,406000000.0,51000000.0,719000000.0,2804000000.0,1967000000.0,60000000.0,164000000.0,1192000000.0,775000000.0,47000000.0,822000000.0,4771000000.0,1536400000.0,1536400000.0,1536400000.0
Corning Inc,GLW,549300X2937PB0CJ7I56,24741,2014.0,Q2TTM,2013-07-01,2014-06-30,,32000000.0,0.91,0.91,0.4,0.89,639000000.0,1299000000.0,1299000000.0,1299000000.0,5156000000.0,8794000000.0,,,280000000.0,11000000.0,759000000.0,118000000.0,1320000000.0,5156000000.0,3638000000.0,116000000.0,376000000.0,2240000000.0,1398000000.0,540000000.0,1938000000.0,8794000000.0,1536400000.0,1536400000.0,1536400000.0
