company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Perrigo Company PLC,PRGO,549300IFOQS6R1QLY196,1585364,2014.0,Q1,2013-06-30,2013-09-28,2014-11-06 14:43:57+00:00,1.18,1.18,0.09,1.18,,45900000.0,63400000.0,111400000.0,111400000.0,,111400000.0,577100000.0,933400000.0,-1000000.0,,32300000.0,2100000.0,78800000.0,577100000.0,356300000.0,21400000.0,,176600000.0,179700000.0,-22400000.0,157300000.0,933400000.0,94400000.0,94200000.0,94700000.0
Perrigo Company PLC,PRGO,549300IFOQS6R1QLY196,1585364,2015.0,FY,2014-06-29,2015-06-27,2018-03-01 16:58:53+00:00,0.97,0.97,0.46,0.97,6800000.0,124200000.0,386700000.0,136100000.0,136100000.0,,136100000.0,2582900000.0,4227100000.0,-255700000.0,0.0,187800000.0,5100000.0,385300000.0,2582900000.0,1644200000.0,156500000.0,,971700000.0,672500000.0,-412200000.0,260300000.0,4227100000.0,140300000.0,139300000.0,139800000.0
Perrigo Company PLC,PRGO,549300IFOQS6R1QLY196,1585364,2015.0,Q4,2015-03-29,2015-06-27,,0.4,0.4,0.13,0.41,6800000.0,105200000.0,198700000.0,64500000.0,64500000.0,,64500000.0,595000000.0,1154800000.0,64900000.0,,62600000.0,-100000.0,140100000.0,595000000.0,559800000.0,46900000.0,,408100000.0,151700000.0,18000000.0,169700000.0,1154800000.0,140300000.0,139300000.0,139800000.0
Perrigo Company PLC,PRGO,549300IFOQS6R1QLY196,1585364,2015.0,Q3YTD,2014-06-29,2015-03-28,,0.57,0.57,0.34,0.56,,19000000.0,188000000.0,71600000.0,71600000.0,,71600000.0,1987900000.0,3072300000.0,-320600000.0,,125200000.0,5200000.0,245200000.0,1987900000.0,1084400000.0,109600000.0,,563600000.0,520800000.0,-430200000.0,90600000.0,3072300000.0,141600000.0,140800000.0,140800000.0
Perrigo Company PLC,PRGO,549300IFOQS6R1QLY196,1585364,2015.0,Q3TTM,2014-03-30,2015-03-28,,1.68,1.92,0.44,1.9,6000000.0,56300000.0,260800000.0,230900000.0,230900000.0,,230900000.0,2565300000.0,4069800000.0,-299600000.0,,157200000.0,15700000.0,342200000.0,2565300000.0,1504500000.0,135800000.0,,781900000.0,722600000.0,-435400000.0,287200000.0,4069800000.0,141600000.0,140800000.0,140800000.0
Perrigo Company PLC,PRGO,549300IFOQS6R1QLY196,1585364,2015.0,Q3,2014-12-28,2015-03-28,2015-04-29 12:09:04+00:00,-0.67,-0.67,0.125,-0.67,,-7800000.0,63500000.0,-94900000.0,-94900000.0,,-94900000.0,670300000.0,1049100000.0,-258600000.0,,35400000.0,1100000.0,79600000.0,670300000.0,378800000.0,43300000.0,,179600000.0,199200000.0,-301900000.0,-102700000.0,1049100000.0,141600000.0,140800000.0,140800000.0
Perrigo Company PLC,PRGO,549300IFOQS6R1QLY196,1585364,2015.0,Q2YTD,2014-06-29,2014-12-27,,1.24,1.24,0.21,1.23,,26800000.0,124500000.0,166500000.0,166500000.0,,166500000.0,1317600000.0,2023200000.0,-62000000.0,,89800000.0,4100000.0,165600000.0,1317600000.0,705600000.0,66300000.0,,384000000.0,321600000.0,-128300000.0,193300000.0,2023200000.0,135000000.0,136300000.0,136800000.0
Perrigo Company PLC,PRGO,549300IFOQS6R1QLY196,1585364,2015.0,Q2TTM,2013-12-29,2014-12-27,,2.71,2.95,0.42,2.93,6000000.0,78700000.0,263700000.0,373900000.0,373900000.0,,373900000.0,2584200000.0,4024900000.0,-55400000.0,,166500000.0,34100000.0,343700000.0,2584200000.0,1440700000.0,118700000.0,,814000000.0,626700000.0,-174100000.0,452600000.0,4024900000.0,135000000.0,136300000.0,136800000.0
Perrigo Company PLC,PRGO,549300IFOQS6R1QLY196,1585364,2015.0,Q2,2014-09-28,2014-12-27,2015-02-05 12:42:46+00:00,0.52,0.52,0.105,0.51,,14500000.0,59700000.0,70200000.0,70200000.0,,70200000.0,687900000.0,1071700000.0,-59300000.0,,53200000.0,2400000.0,84100000.0,687900000.0,383800000.0,40400000.0,,199400000.0,184400000.0,-99700000.0,84700000.0,1071700000.0,135000000.0,136300000.0,136800000.0
Perrigo Company PLC,PRGO,549300IFOQS6R1QLY196,1585364,2015.0,Q1TTM,2013-09-29,2014-09-27,,1.32,1.56,0.41,1.55,6000000.0,37200000.0,265300000.0,217700000.0,217700000.0,,217700000.0,2514600000.0,3932200000.0,-200000.0,,156800000.0,46600000.0,414000000.0,2514600000.0,1417600000.0,273800000.0,,888700000.0,528900000.0,-274000000.0,254900000.0,3932200000.0,133800000.0,133900000.0,134400000.0
Perrigo Company PLC,PRGO,549300IFOQS6R1QLY196,1585364,2015.0,Q1,2014-06-29,2014-09-27,2015-11-02 16:40:49+00:00,0.72,0.72,0.105,0.72,,12300000.0,64800000.0,96300000.0,96300000.0,,96300000.0,629700000.0,951500000.0,-2700000.0,,36600000.0,1700000.0,81500000.0,629700000.0,321800000.0,25900000.0,,184600000.0,137200000.0,-28600000.0,108600000.0,951500000.0,133800000.0,133900000.0,134400000.0
Perrigo Company PLC,PRGO,549300IFOQS6R1QLY196,1585364,2016.0,FY,2016-01-01,2016-12-31,2019-02-27 17:15:05+00:00,-28.01,-28.01,0.58,-28.01,2631000000.0,-835500000.0,753300000.0,-4012800000.0,-4012800000.0,,-4012800000.0,3228800000.0,5280600000.0,-2630900000.0,0.0,184000000.0,31000000.0,452200000.0,3228800000.0,2051800000.0,217700000.0,,4051500000.0,-1999700000.0,-2848600000.0,-4848300000.0,5280600000.0,143300000.0,143300000.0,143300000.0
Perrigo Company PLC,PRGO,549300IFOQS6R1QLY196,1585364,2016.0,Q4,2016-10-02,2016-12-31,,-9.48,-9.48,0.14,-9.48,602200000.0,-284900000.0,180400000.0,-1359100000.0,-1359100000.0,,-1359100000.0,843500000.0,1331200000.0,-1106000000.0,,41500000.0,13200000.0,135000000.0,843500000.0,487700000.0,53400000.0,,972300000.0,-484600000.0,-1159400000.0,-1644000000.0,1331200000.0,143300000.0,143300000.0,143300000.0
Perrigo Company PLC,PRGO,549300IFOQS6R1QLY196,1585364,2016.0,Q3,2016-07-03,2016-10-01,2017-11-09 11:49:19+00:00,-11.1,-11.1,0.145,-11.1,1614400000.0,-311800000.0,176200000.0,-1590200000.0,-1590200000.0,,-1590200000.0,777100000.0,1261600000.0,-378400000.0,0.0,50200000.0,6600000.0,105400000.0,777100000.0,484500000.0,55300000.0,,1952800000.0,-1468300000.0,-433700000.0,-1902000000.0,1261600000.0,143300000.0,143300000.0,143300000.0
Perrigo Company PLC,PRGO,549300IFOQS6R1QLY196,1585364,2016.0,Q3YTD,2016-01-01,2016-10-01,,-18.53,-18.53,0.43,-18.53,2028800000.0,-550600000.0,572900000.0,-2653700000.0,-2653700000.0,,-2653700000.0,2385300000.0,3949400000.0,-1524900000.0,,142500000.0,17800000.0,317200000.0,2385300000.0,1564100000.0,164300000.0,,3079200000.0,-1515100000.0,-1689200000.0,-3204300000.0,3949400000.0,143300000.0,143300000.0,143300000.0
Perrigo Company PLC,PRGO,549300IFOQS6R1QLY196,1585364,2016.0,Q3TTM,2015-03-29,2016-10-01,,-18.13,-18.13,0.56,-18.12,2035600000.0,-445400000.0,771600000.0,-2589200000.0,-2589200000.0,,-2589200000.0,2980300000.0,5104200000.0,-1460000000.0,,205100000.0,17700000.0,457300000.0,2980300000.0,2123900000.0,211200000.0,,3487300000.0,-1363400000.0,-1671200000.0,-3034600000.0,5104200000.0,143300000.0,143300000.0,143300000.0
Perrigo Company PLC,PRGO,549300IFOQS6R1QLY196,1585364,2016.0,Q2,2016-04-03,2016-07-02,2017-08-10 09:29:20+00:00,-3.73,-3.73,0.145,-3.73,10500000.0,-277900000.0,194100000.0,-534300000.0,-534300000.0,,-534300000.0,794000000.0,1340500000.0,-939600000.0,0.0,47000000.0,5800000.0,104300000.0,794000000.0,546500000.0,57400000.0,,361700000.0,184800000.0,-997000000.0,-812200000.0,1340500000.0,143200000.0,143200000.0,143200000.0
Perrigo Company PLC,PRGO,549300IFOQS6R1QLY196,1585364,2016.0,Q2YTD,2016-01-01,2016-07-02,,-7.43,-7.43,0.29,-7.43,414400000.0,-238800000.0,396700000.0,-1063500000.0,-1063500000.0,,-1063500000.0,1608200000.0,2687800000.0,-1146500000.0,,92300000.0,11200000.0,211800000.0,1608200000.0,1079600000.0,109000000.0,,1126400000.0,-46800000.0,-1255500000.0,-1302300000.0,2687800000.0,143200000.0,143200000.0,143200000.0
Perrigo Company PLC,PRGO,549300IFOQS6R1QLY196,1585364,2016.0,Q2TTM,2014-12-28,2016-07-02,,-7.7,-7.7,0.54,-7.69,421200000.0,-141400000.0,658900000.0,-1093900000.0,-1093900000.0,,-1093900000.0,2873500000.0,4891700000.0,-1340200000.0,,190300000.0,12200000.0,431500000.0,2873500000.0,2018200000.0,199200000.0,,1714100000.0,304100000.0,-1539400000.0,-1235300000.0,4891700000.0,143200000.0,143200000.0,143200000.0
Perrigo Company PLC,PRGO,549300IFOQS6R1QLY196,1585364,2016.0,Q1,2016-01-01,2016-04-02,2017-05-30 16:48:45+00:00,-3.7,-3.7,0.145,-3.7,403900000.0,39100000.0,202600000.0,-529200000.0,-529200000.0,,-529200000.0,814200000.0,1347300000.0,-206900000.0,0.0,45300000.0,5400000.0,107500000.0,814200000.0,533100000.0,51600000.0,,764700000.0,-231600000.0,-258500000.0,-490100000.0,1347300000.0,143000000.0,143200000.0,143200000.0
Perrigo Company PLC,PRGO,549300IFOQS6R1QLY196,1585364,2016.0,Q1TTM,2014-09-28,2016-04-02,,-3.45,-3.45,0.5,-3.45,410700000.0,151000000.0,524500000.0,-489400000.0,-489400000.0,,-489400000.0,2767400000.0,4622900000.0,-459900000.0,,196500000.0,8800000.0,411300000.0,2767400000.0,1855500000.0,182200000.0,,1551800000.0,303700000.0,-642100000.0,-338400000.0,4622900000.0,143000000.0,143200000.0,143200000.0
Perrigo Company PLC,PRGO,549300IFOQS6R1QLY196,1585364,2017.0,FY,2017-01-01,2017-12-31,2020-02-27 12:31:11+00:00,0.84,0.84,0.64,0.84,47500000.0,160500000.0,685400000.0,119600000.0,119600000.0,,119600000.0,2966700000.0,4946200000.0,-14800000.0,-41400000.0,167700000.0,61000000.0,461100000.0,2966700000.0,1979500000.0,303300000.0,,1381300000.0,598200000.0,-318100000.0,280100000.0,4946200000.0,142400000.0,142300000.0,142600000.0
Perrigo Company PLC,PRGO,549300IFOQS6R1QLY196,1585364,2017.0,Q4,2017-10-01,2017-12-31,,0.52,0.52,0.16,0.52,100000.0,58800000.0,167100000.0,73100000.0,73100000.0,,73100000.0,770300000.0,1283000000.0,8400000.0,-500000.0,46900000.0,6400000.0,134200000.0,770300000.0,512700000.0,35000000.0,,354200000.0,158500000.0,-26600000.0,131900000.0,1283000000.0,142400000.0,142300000.0,142600000.0
Perrigo Company PLC,PRGO,549300IFOQS6R1QLY196,1585364,2017.0,Q3,2017-07-02,2017-09-30,2018-11-08 09:58:24+00:00,0.31,0.31,0.16,0.31,7800000.0,84200000.0,165000000.0,44500000.0,44500000.0,,44500000.0,733500000.0,1231300000.0,1000000.0,-2900000.0,38400000.0,3800000.0,123300000.0,733500000.0,497800000.0,34700000.0,,335400000.0,162400000.0,-33700000.0,128700000.0,1231300000.0,143500000.0,141300000.0,141700000.0
Perrigo Company PLC,PRGO,549300IFOQS6R1QLY196,1585364,2017.0,Q3YTD,2017-01-01,2017-09-30,,0.32,0.32,0.48,0.32,47400000.0,101700000.0,518300000.0,46500000.0,46500000.0,,46500000.0,2196400000.0,3663200000.0,-23200000.0,-40900000.0,120800000.0,54600000.0,326900000.0,2196400000.0,1466800000.0,268300000.0,,1027100000.0,439700000.0,-291500000.0,148200000.0,3663200000.0,143500000.0,141300000.0,141700000.0
Perrigo Company PLC,PRGO,549300IFOQS6R1QLY196,1585364,2017.0,Q3TTM,2016-10-02,2017-09-30,,-9.16,-9.16,0.63,-9.16,649600000.0,-183200000.0,698700000.0,-1312600000.0,-1312600000.0,,-1312600000.0,3039900000.0,4994400000.0,-1129200000.0,-40900000.0,162300000.0,67800000.0,461900000.0,3039900000.0,1954500000.0,321700000.0,,1999400000.0,-44900000.0,-1450900000.0,-1495800000.0,4994400000.0,143500000.0,141300000.0,141700000.0
Perrigo Company PLC,PRGO,549300IFOQS6R1QLY196,1585364,2017.0,Q2,2017-04-02,2017-07-01,2018-08-09 09:48:14+00:00,-0.49,-0.49,0.16,-0.49,27400000.0,-6700000.0,177200000.0,-69600000.0,-69600000.0,,-69600000.0,733300000.0,1237900000.0,-44800000.0,-1700000.0,42600000.0,12100000.0,98200000.0,733300000.0,504600000.0,180300000.0,,355800000.0,148800000.0,-225100000.0,-76300000.0,1237900000.0,142000000.0,143300000.0,143300000.0
Perrigo Company PLC,PRGO,549300IFOQS6R1QLY196,1585364,2017.0,Q2YTD,2017-01-01,2017-07-01,,0.01,0.01,0.32,0.01,39600000.0,17500000.0,353300000.0,2000000.0,2000000.0,,2000000.0,1462900000.0,2431900000.0,-24200000.0,-38000000.0,82400000.0,50800000.0,203600000.0,1462900000.0,969000000.0,233600000.0,,691700000.0,277300000.0,-257800000.0,19500000.0,2431900000.0,142000000.0,143300000.0,143300000.0
Perrigo Company PLC,PRGO,549300IFOQS6R1QLY196,1585364,2017.0,Q2TTM,2016-07-03,2017-07-01,,-20.57,-20.57,0.61,-20.57,2256200000.0,-579200000.0,709900000.0,-2947300000.0,-2947300000.0,,-2947300000.0,3083500000.0,5024700000.0,-1508600000.0,-38000000.0,174100000.0,70600000.0,444000000.0,3083500000.0,1941200000.0,342300000.0,,3616800000.0,-1675600000.0,-1850900000.0,-3526500000.0,5024700000.0,142000000.0,143300000.0,143300000.0
Perrigo Company PLC,PRGO,549300IFOQS6R1QLY196,1585364,2017.0,Q1,2017-01-01,2017-04-01,2018-05-08 11:38:17+00:00,0.5,0.5,0.16,0.5,12200000.0,24200000.0,176100000.0,71600000.0,71600000.0,,71600000.0,729600000.0,1194000000.0,20600000.0,-36300000.0,39800000.0,38700000.0,105400000.0,729600000.0,464400000.0,53300000.0,,335900000.0,128500000.0,-32700000.0,95800000.0,1194000000.0,143200000.0,143400000.0,143600000.0
Perrigo Company PLC,PRGO,549300IFOQS6R1QLY196,1585364,2017.0,Q1TTM,2016-04-03,2017-04-01,,-23.81,-23.81,0.6,-23.81,2239300000.0,-850400000.0,726800000.0,-3412000000.0,-3412000000.0,,-3412000000.0,3144200000.0,5127300000.0,-2403400000.0,-36300000.0,178500000.0,64300000.0,450100000.0,3144200000.0,1983100000.0,219400000.0,,3622700000.0,-1639600000.0,-2622800000.0,-4262400000.0,5127300000.0,143200000.0,143400000.0,143600000.0
Perrigo Company PLC,PRGO,549300IFOQS6R1QLY196,1585364,2018.0,FY,2018-01-01,2018-12-31,2020-02-27 12:31:11+00:00,0.95,0.95,0.76,0.95,224400000.0,159600000.0,689900000.0,131000000.0,131000000.0,,131000000.0,2900200000.0,4731700000.0,182600000.0,5200000.0,218600000.0,21000000.0,435900000.0,2900200000.0,1831500000.0,128500000.0,,1595000000.0,236500000.0,54100000.0,290600000.0,4731700000.0,137900000.0,137800000.0,138300000.0
Perrigo Company PLC,PRGO,549300IFOQS6R1QLY196,1585364,2018.0,Q4,2018-09-30,2018-12-31,,0.61,0.61,0.19,0.61,900000.0,122300000.0,167700000.0,81500000.0,81500000.0,,81500000.0,752200000.0,1195200000.0,129100000.0,-1400000.0,44600000.0,-2200000.0,125900000.0,752200000.0,443000000.0,32800000.0,,335500000.0,107500000.0,96300000.0,203800000.0,1195200000.0,137900000.0,137800000.0,138300000.0
Perrigo Company PLC,PRGO,549300IFOQS6R1QLY196,1585364,2018.0,Q3,2018-07-01,2018-09-29,2019-11-06 10:11:48+00:00,-0.49,-0.49,0.19,-0.49,221800000.0,-11500000.0,157200000.0,-67500000.0,-67500000.0,,-67500000.0,708300000.0,1133100000.0,74700000.0,500000.0,43700000.0,18000000.0,105600000.0,708300000.0,424800000.0,31700000.0,,546800000.0,-122000000.0,43000000.0,-79000000.0,1133100000.0,137800000.0,137400000.0,137400000.0
Perrigo Company PLC,PRGO,549300IFOQS6R1QLY196,1585364,2018.0,Q3YTD,2018-01-01,2018-09-29,,0.34,0.34,0.57,0.34,223500000.0,37300000.0,522200000.0,49500000.0,49500000.0,,49500000.0,2148000000.0,3536500000.0,53500000.0,6600000.0,174000000.0,23200000.0,310000000.0,2148000000.0,1388500000.0,95700000.0,,1259500000.0,129000000.0,-42200000.0,86800000.0,3536500000.0,137800000.0,137400000.0,137400000.0
Perrigo Company PLC,PRGO,549300IFOQS6R1QLY196,1585364,2018.0,Q3TTM,2017-10-01,2018-09-29,,0.86,0.86,0.73,0.86,223600000.0,96100000.0,689300000.0,122600000.0,122600000.0,,122600000.0,2918300000.0,4819500000.0,61900000.0,6100000.0,220900000.0,29600000.0,444200000.0,2918300000.0,1901200000.0,130700000.0,,1613700000.0,287500000.0,-68800000.0,218700000.0,4819500000.0,137800000.0,137400000.0,137400000.0
Perrigo Company PLC,PRGO,549300IFOQS6R1QLY196,1585364,2018.0,Q2,2018-04-01,2018-06-30,2019-08-08 11:50:05+00:00,0.26,0.26,0.19,0.26,1700000.0,19100000.0,179000000.0,36200000.0,36200000.0,,36200000.0,715400000.0,1186400000.0,-7300000.0,3200000.0,91900000.0,3700000.0,96800000.0,715400000.0,471000000.0,32100000.0,,376300000.0,94700000.0,-39400000.0,55300000.0,1186400000.0,139200000.0,138100000.0,138700000.0
Perrigo Company PLC,PRGO,549300IFOQS6R1QLY196,1585364,2018.0,Q2YTD,2018-01-01,2018-06-30,,0.83,0.83,0.38,0.83,1700000.0,48800000.0,365000000.0,117000000.0,117000000.0,,117000000.0,1439700000.0,2403400000.0,-21200000.0,6100000.0,130300000.0,5200000.0,204400000.0,1439700000.0,963700000.0,64000000.0,,712700000.0,251000000.0,-85200000.0,165800000.0,2403400000.0,139200000.0,138100000.0,138700000.0
Perrigo Company PLC,PRGO,549300IFOQS6R1QLY196,1585364,2018.0,Q2TTM,2017-07-02,2018-06-30,,1.66,1.66,0.7,1.66,9600000.0,191800000.0,697100000.0,234600000.0,234600000.0,,234600000.0,2943500000.0,4917700000.0,-11800000.0,2700000.0,215600000.0,15400000.0,461900000.0,2943500000.0,1974200000.0,133700000.0,,1402300000.0,571900000.0,-145500000.0,426400000.0,4917700000.0,139200000.0,138100000.0,138700000.0
Perrigo Company PLC,PRGO,549300IFOQS6R1QLY196,1585364,2018.0,Q1,2018-01-01,2018-03-31,2019-05-09 17:01:37+00:00,0.57,0.57,0.19,0.57,0.0,29700000.0,186000000.0,80800000.0,80800000.0,,80800000.0,724300000.0,1217000000.0,-13900000.0,2900000.0,38400000.0,1500000.0,107600000.0,724300000.0,492700000.0,31900000.0,,336400000.0,156300000.0,-45800000.0,110500000.0,1217000000.0,141800000.0,140800000.0,141400000.0
Perrigo Company PLC,PRGO,549300IFOQS6R1QLY196,1585364,2018.0,Q1TTM,2017-04-02,2018-03-31,,0.91,0.91,0.67,0.91,35300000.0,166000000.0,695300000.0,128800000.0,128800000.0,,128800000.0,2961400000.0,4969200000.0,-49300000.0,-2200000.0,166300000.0,23800000.0,463300000.0,2961400000.0,2007800000.0,281900000.0,,1381800000.0,626000000.0,-331200000.0,294800000.0,4969200000.0,141800000.0,140800000.0,141400000.0
Perrigo Company PLC,PRGO,549300IFOQS6R1QLY196,1585364,2019.0,Q4,2019-09-29,2019-12-31,,-0.15,-0.15,0.21,-0.14,141700000.0,-15200000.0,193200000.0,-19000000.0,-19000000.0,,-19000000.0,841900000.0,1322800000.0,4100000.0,-24800000.0,59300000.0,-400000.0,118800000.0,841900000.0,480900000.0,31400000.0,,487800000.0,-6900000.0,-27300000.0,-34200000.0,1322800000.0,136500000.0,136000000.0,136500000.0
Perrigo Company PLC,PRGO,549300IFOQS6R1QLY196,1585364,2019.0,FY,2019-01-01,2019-12-31,2020-02-27 12:31:11+00:00,1.07,1.07,0.82,1.07,184500000.0,24900000.0,663100000.0,146100000.0,146100000.0,,146100000.0,3064100000.0,4837400000.0,88100000.0,4200000.0,187400000.0,26300000.0,503000000.0,3064100000.0,1773300000.0,121900000.0,,1568500000.0,204800000.0,-33800000.0,171000000.0,4837400000.0,136500000.0,136000000.0,136500000.0
Perrigo Company PLC,PRGO,549300IFOQS6R1QLY196,1585364,2019.0,Q3YTD,2019-01-01,2019-09-28,,1.22,1.22,0.61,1.21,42800000.0,40100000.0,469900000.0,165100000.0,165100000.0,,165100000.0,2222200000.0,3514600000.0,84000000.0,29000000.0,128100000.0,26700000.0,384200000.0,2222200000.0,1292400000.0,90500000.0,,1080700000.0,211700000.0,-6500000.0,205200000.0,3514600000.0,135600000.0,136000000.0,136800000.0
Perrigo Company PLC,PRGO,549300IFOQS6R1QLY196,1585364,2019.0,Q3TTM,2018-09-30,2019-09-28,,1.83,1.83,0.8,1.82,43700000.0,162400000.0,637600000.0,246600000.0,246600000.0,,246600000.0,2974400000.0,4709800000.0,213100000.0,27600000.0,172700000.0,24500000.0,510100000.0,2974400000.0,1735400000.0,123300000.0,,1416200000.0,319200000.0,89800000.0,409000000.0,4709800000.0,135600000.0,136000000.0,136800000.0
Perrigo Company PLC,PRGO,549300IFOQS6R1QLY196,1585364,2019.0,Q3,2019-06-30,2019-09-28,2019-11-06 10:11:48+00:00,0.68,0.68,0.21,0.67,10900000.0,5100000.0,157500000.0,92200000.0,92200000.0,,92200000.0,778300000.0,1191100000.0,73600000.0,8900000.0,44000000.0,5200000.0,131900000.0,778300000.0,412800000.0,30700000.0,,358400000.0,54400000.0,42900000.0,97300000.0,1191100000.0,135600000.0,136000000.0,136800000.0
