company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,goodwill,grossppe,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,othercurrentassets,othercurrentliabilities,otherequity,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,prepaidexpenses,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity
Perrigo Company PLC,PRGO,549300IFOQS6R1QLY196,1585364,2016.0,Q3,,2016-10-01,2017-05-22 17:34:53+00:00,502900000.0,1124100000.0,583000000.0,,71500000.0,362700000.0,0.0,8148600000.0,,55100000.0,106800000.0,5145600000.0,,3336200000.0,5638000000.0,,884600000.0,881300000.0,-600000.0,136200000.0,798000000.0,,,,3766800000.0,456700000.0,,250600000.0,-736900000.0,265000000.0,,15888100000.0,7483200000.0,2622000000.0,1512800000.0,7483200000.0,7482600000.0,8405500000.0,15888100000.0,12384800000.0,6892700000.0,0.0
Perrigo Company PLC,PRGO,549300IFOQS6R1QLY196,1585364,2016.0,Q2,,2016-07-02,2017-05-22 17:30:31+00:00,509100000.0,1194100000.0,648700000.0,,30700000.0,641800000.0,0.0,8144000000.0,,45900000.0,98400000.0,6425800000.0,,3607600000.0,5652500000.0,,894600000.0,888600000.0,-600000.0,109300000.0,1107600000.0,,,,4232100000.0,422500000.0,,297300000.0,874300000.0,758100000.0,,18291200000.0,9049000000.0,3027800000.0,2060200000.0,9049000000.0,9048400000.0,9242800000.0,18291200000.0,14374800000.0,7182600000.0,0.0
Perrigo Company PLC,PRGO,549300IFOQS6R1QLY196,1585364,2016.0,Q1,,2016-04-02,2017-05-22 17:31:10+00:00,557200000.0,1188000000.0,659900000.0,,137400000.0,588900000.0,0.0,8160800000.0,,262400000.0,92200000.0,6873600000.0,,3374800000.0,5902700000.0,,905100000.0,896300000.0,-600000.0,86800000.0,1240700000.0,,,,5253600000.0,408500000.0,,332600000.0,1427800000.0,650700000.0,,19499700000.0,9726000000.0,3014600000.0,2222400000.0,9726000000.0,9725400000.0,9774300000.0,19499700000.0,15588800000.0,7551900000.0,0.0
Perrigo Company PLC,PRGO,549300IFOQS6R1QLY196,1585364,2017.0,FY,,2017-12-31,2019-02-27 17:15:05+00:00,450200000.0,1130800000.0,650500000.0,,253100000.0,678700000.0,0.0,7892900000.0,,116100000.0,148800000.0,4265700000.0,,3290500000.0,3270800000.0,,806900000.0,833100000.0,100000.0,10400000.0,321900000.0,,,,409500000.0,429500000.0,,203200000.0,-1975500000.0,70400000.0,,11628800000.0,6170500000.0,2819600000.0,1436000000.0,6170500000.0,6170600000.0,5458200000.0,11628800000.0,7976100000.0,4022200000.0,0.0
Perrigo Company PLC,PRGO,549300IFOQS6R1QLY196,1585364,2017.0,Q3,,2017-09-30,2017-11-09 11:49:19+00:00,477100000.0,1076600000.0,643400000.0,,191200000.0,775900000.0,,7900100000.0,,61500000.0,133400000.0,4255400000.0,,3347400000.0,3275700000.0,,821900000.0,822300000.0,100000.0,22400000.0,357700000.0,,,,423300000.0,434900000.0,,297400000.0,-2049600000.0,417100000.0,,11842600000.0,6041700000.0,2971800000.0,1732500000.0,6041700000.0,6041800000.0,5800800000.0,11842600000.0,8048500000.0,4068300000.0,0.0
Perrigo Company PLC,PRGO,549300IFOQS6R1QLY196,1585364,2017.0,Q2,,2017-07-01,2017-08-10 09:29:20+00:00,480800000.0,1065900000.0,611000000.0,,130500000.0,760800000.0,,8044700000.0,,0.0,131000000.0,4253000000.0,,3373400000.0,3267900000.0,,818100000.0,876900000.0,0.0,31700000.0,368400000.0,,,,435900000.0,445000000.0,,176500000.0,-2094000000.0,406900000.0,,11792200000.0,6081200000.0,2821300000.0,1629700000.0,6081200000.0,6081200000.0,5711000000.0,11792200000.0,8094000000.0,4081300000.0,0.0
Perrigo Company PLC,PRGO,549300IFOQS6R1QLY196,1585364,2017.0,Q1,,2017-04-01,2017-05-30 16:48:45+00:00,476300000.0,1050200000.0,629800000.0,,-26300000.0,3077800000.0,,8118100000.0,,57700000.0,146000000.0,4178000000.0,,3341400000.0,4618900000.0,,800200000.0,875300000.0,-500000.0,76400000.0,349400000.0,,,,394900000.0,458600000.0,,185200000.0,-2024000000.0,1175400000.0,,13979400000.0,6067800000.0,5113400000.0,2485200000.0,6067800000.0,6067300000.0,7912100000.0,13979400000.0,7990700000.0,5426900000.0,0.0
Perrigo Company PLC,PRGO,549300IFOQS6R1QLY196,1585364,2018.0,FY,,2018-12-31,2020-02-27 12:31:11+00:00,474900000.0,1073100000.0,643700000.0,,84600000.0,551100000.0,0.0,7421700000.0,,96500000.0,132100000.0,4029100000.0,,2858900000.0,3052200000.0,,878000000.0,829100000.0,100000.0,1200000.0,282300000.0,,,,362900000.0,443400000.0,,400000000.0,-1838300000.0,190200000.0,,10983400000.0,5668000000.0,2902200000.0,1537400000.0,5668000000.0,5668100000.0,5315300000.0,10983400000.0,7252100000.0,3777900000.0,0.0
Perrigo Company PLC,PRGO,549300IFOQS6R1QLY196,1585364,2018.0,Q3,,2018-09-29,2018-11-08 09:58:24+00:00,503600000.0,1079800000.0,610500000.0,,143200000.0,444200000.0,0.0,7436300000.0,,56000000.0,129200000.0,4042000000.0,,2959300000.0,3071000000.0,,885300000.0,820200000.0,200000.0,800000.0,294700000.0,,,,351800000.0,423700000.0,,359500000.0,-1919700000.0,194200000.0,,10942900000.0,5659800000.0,2768800000.0,1493500000.0,5659800000.0,5660000000.0,5282900000.0,10942900000.0,7353900000.0,3789400000.0,0.0
Perrigo Company PLC,PRGO,549300IFOQS6R1QLY196,1585364,2018.0,Q2,,2018-06-30,2018-08-09 09:48:14+00:00,533400000.0,1129800000.0,644700000.0,,155000000.0,526500000.0,0.0,7594300000.0,,57900000.0,103900000.0,4227100000.0,,3066000000.0,3085300000.0,,883800000.0,811900000.0,200000.0,1000000.0,290800000.0,,,,341100000.0,414600000.0,,238400000.0,-1852200000.0,197700000.0,,11225600000.0,5897100000.0,2778500000.0,1537600000.0,5897100000.0,5897300000.0,5328300000.0,11225600000.0,7635200000.0,3790700000.0,0.0
Perrigo Company PLC,PRGO,549300IFOQS6R1QLY196,1585364,2018.0,Q1,,2018-03-31,2018-05-08 11:38:17+00:00,512200000.0,1123400000.0,643600000.0,,324300000.0,687300000.0,0.0,7769500000.0,,65700000.0,113000000.0,4300800000.0,,3259100000.0,3280600000.0,,843800000.0,829300000.0,200000.0,19600000.0,332000000.0,,,,330100000.0,428900000.0,,246200000.0,-1888400000.0,58000000.0,,11639600000.0,6205400000.0,2900700000.0,1392500000.0,6205400000.0,6205600000.0,5434000000.0,11639600000.0,7909600000.0,4041500000.0,0.0
Perrigo Company PLC,PRGO,549300IFOQS6R1QLY196,1585364,2019.0,FY,,2019-12-31,2020-05-05 12:06:08+00:00,520200000.0,1243200000.0,623600000.0,,139400000.0,354300000.0,0.0,7359900000.0,,32200000.0,156400000.0,4185500000.0,,2921200000.0,3365800000.0,,967300000.0,902800000.0,300000.0,5400000.0,280600000.0,,,,529600000.0,515100000.0,,192100000.0,-1695500000.0,3400000.0,,11301400000.0,5803800000.0,2756900000.0,1335800000.0,5803800000.0,5804100000.0,5497300000.0,11301400000.0,7641700000.0,4161500000.0,0.0
Perrigo Company PLC,PRGO,549300IFOQS6R1QLY196,1585364,2019.0,Q3,,2019-09-28,2019-11-06 10:11:48+00:00,524900000.0,1102200000.0,571900000.0,,56600000.0,398500000.0,0.0,7378800000.0,,77500000.0,147300000.0,4269700000.0,,2899300000.0,3361500000.0,,990500000.0,871400000.0,300000.0,2700000.0,314300000.0,,,,527900000.0,551200000.0,,248600000.0,-1676600000.0,3100000.0,,11310800000.0,5758800000.0,2739800000.0,1324700000.0,5758800000.0,5759100000.0,5551700000.0,11310800000.0,7699600000.0,4227000000.0,0.0
Perrigo Company PLC,PRGO,549300IFOQS6R1QLY196,1585364,2019.0,Q2,,2019-06-29,2019-08-08 11:50:05+00:00,513700000.0,1117100000.0,647900000.0,,99500000.0,1055700000.0,0.0,7395500000.0,,104100000.0,126300000.0,3967800000.0,,2675200000.0,3084400000.0,,940500000.0,824300000.0,200000.0,6800000.0,280200000.0,,,,519200000.0,546900000.0,,322100000.0,-1768800000.0,398800000.0,,11428700000.0,5726200000.0,3435400000.0,1790800000.0,5726200000.0,5726400000.0,5702300000.0,11428700000.0,7169000000.0,3911500000.0,0.0
Perrigo Company PLC,PRGO,549300IFOQS6R1QLY196,1585364,2019.0,Q1,,2019-03-30,2019-05-09 17:01:37+00:00,549200000.0,1118700000.0,611600000.0,,69000000.0,837900000.0,0.0,7409400000.0,,85900000.0,117300000.0,3999000000.0,,2757900000.0,2749900000.0,,912900000.0,821100000.0,200000.0,2700000.0,282400000.0,,,,529500000.0,554500000.0,,139800000.0,-1777800000.0,467900000.0,,11119500000.0,5700600000.0,3009300000.0,1831900000.0,5700600000.0,5700800000.0,5418700000.0,11119500000.0,7289100000.0,3586800000.0,0.0
Perrigo Company PLC,PRGO,549300IFOQS6R1QLY196,1585364,2020.0,Q1,,2020-03-28,2020-05-05 12:06:08+00:00,555800000.0,1296700000.0,629000000.0,,35900000.0,510400000.0,0.0,7339600000.0,,26800000.0,135600000.0,4146200000.0,,2877700000.0,3182900000.0,,930800000.0,889100000.0,500000.0,6200000.0,286300000.0,,,,435300000.0,509600000.0,,308300000.0,-1589100000.0,287800000.0,,11400700000.0,5786400000.0,3046200000.0,1635000000.0,5786400000.0,5786900000.0,5613800000.0,11400700000.0,7465400000.0,3978800000.0,0.0
