company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Cisco Systems Inc,CSCO,8E6NF1YAL0WT6CWXXV93,858877,2008.0,FY,2007-07-29,2008-07-26,2010-09-21 07:01:32+00:00,-398000000.0,2787000000.0,366000000.0,1744000000.0,,1660000000.0,3117000000.0,46000000.0,-6433000000.0,-4193000000.0,12089000000.0,-6433000000.0,-4193000000.0,12089000000.0,1463000000.0,8052000000.0,8052000000.0,633000000.0,845000000.0,-17000000.0,,-22500000000.0,-1268000000.0,0.0,-10441000000.0,19990000000.0,
Cisco Systems Inc,CSCO,8E6NF1YAL0WT6CWXXV93,858877,2009.0,FY,2008-07-27,2009-07-25,2010-09-21 07:01:32+00:00,-426000000.0,1364000000.0,333000000.0,1768000000.0,,589000000.0,863000000.0,3991000000.0,589000000.0,-9959000000.0,9897000000.0,589000000.0,-9959000000.0,9897000000.0,527000000.0,6134000000.0,6134000000.0,1406000000.0,-20000000.0,-39000000.0,,-41314000000.0,-1005000000.0,-634000000.0,-3611000000.0,32825000000.0,
Cisco Systems Inc,CSCO,8E6NF1YAL0WT6CWXXV93,858877,2009.0,Q4,2009-04-26,2009-07-25,,-88000000.0,1364000000.0,333000000.0,524000000.0,,2000000.0,377000000.0,,-417000000.0,-3209000000.0,1985000000.0,-417000000.0,-3209000000.0,1985000000.0,-1641000000.0,1081000000.0,1081000000.0,378000000.0,-3000000.0,15000000.0,,-9371000000.0,-211000000.0,13000000.0,-804000000.0,6446000000.0,
Cisco Systems Inc,CSCO,8E6NF1YAL0WT6CWXXV93,858877,2009.0,Q3,2009-01-25,2009-04-25,,-11000000.0,,,426000000.0,,-40000000.0,45000000.0,3991000000.0,2274000000.0,-1086000000.0,1996000000.0,2274000000.0,-1086000000.0,1996000000.0,3184000000.0,1348000000.0,1348000000.0,262000000.0,-38000000.0,,,-7780000000.0,-209000000.0,-520000000.0,-1204000000.0,6914000000.0,
Cisco Systems Inc,CSCO,8E6NF1YAL0WT6CWXXV93,858877,2009.0,Q3YTD,2008-07-27,2009-04-25,2010-05-26 06:02:34+00:00,-338000000.0,,,1244000000.0,,587000000.0,486000000.0,3991000000.0,1006000000.0,-6750000000.0,7912000000.0,1006000000.0,-6750000000.0,7912000000.0,2168000000.0,5053000000.0,5053000000.0,1028000000.0,-17000000.0,-54000000.0,,-31943000000.0,-794000000.0,-647000000.0,-2807000000.0,26379000000.0,
Cisco Systems Inc,CSCO,8E6NF1YAL0WT6CWXXV93,858877,2009.0,Q2,2008-10-26,2009-01-24,,-39000000.0,,,425000000.0,,880000000.0,217000000.0,,-395000000.0,-2825000000.0,3198000000.0,-395000000.0,-2825000000.0,3198000000.0,-22000000.0,1504000000.0,1504000000.0,389000000.0,4000000.0,6000000.0,,-11691000000.0,-224000000.0,-15000000.0,-601000000.0,9123000000.0,
Cisco Systems Inc,CSCO,8E6NF1YAL0WT6CWXXV93,858877,2009.0,Q2YTD,2008-07-27,2009-01-24,2010-02-17 06:06:50+00:00,-327000000.0,,,818000000.0,,627000000.0,441000000.0,0.0,-1268000000.0,-5664000000.0,5916000000.0,-1268000000.0,-5664000000.0,5916000000.0,-1016000000.0,3705000000.0,3705000000.0,766000000.0,21000000.0,-54000000.0,,-24163000000.0,-585000000.0,-127000000.0,-1603000000.0,19465000000.0,
Cisco Systems Inc,CSCO,8E6NF1YAL0WT6CWXXV93,858877,2009.0,Q1,2008-07-27,2008-10-25,2009-11-18 06:03:33+00:00,-288000000.0,,,393000000.0,,-253000000.0,224000000.0,,-873000000.0,-2839000000.0,2718000000.0,-873000000.0,-2839000000.0,2718000000.0,-994000000.0,2201000000.0,2201000000.0,377000000.0,17000000.0,-60000000.0,,-12472000000.0,-361000000.0,-112000000.0,-1002000000.0,10342000000.0,
Cisco Systems Inc,CSCO,8E6NF1YAL0WT6CWXXV93,858877,2010.0,Q4,2010-05-02,2010-07-31,,-329000000.0,2068000000.0,692000000.0,615000000.0,,307000000.0,498000000.0,-10000000.0,-1914000000.0,-698000000.0,3232000000.0,-1914000000.0,-698000000.0,3232000000.0,620000000.0,1935000000.0,1935000000.0,375000000.0,11000000.0,116000000.0,,-13564000000.0,-309000000.0,11000000.0,-2424000000.0,13388000000.0,
Cisco Systems Inc,CSCO,8E6NF1YAL0WT6CWXXV93,858877,2010.0,FY,2009-07-26,2010-07-31,2012-09-12 06:06:40+00:00,-5279000000.0,2068000000.0,692000000.0,2030000000.0,,-819000000.0,3278000000.0,4996000000.0,621000000.0,-11931000000.0,10173000000.0,621000000.0,-11931000000.0,10173000000.0,-1137000000.0,7767000000.0,7767000000.0,1195000000.0,211000000.0,128000000.0,,-48827000000.0,-1008000000.0,,-7864000000.0,43055000000.0,
Cisco Systems Inc,CSCO,8E6NF1YAL0WT6CWXXV93,858877,2010.0,Q3YTD,2009-07-26,2010-05-01,2010-05-26 06:02:34+00:00,-4950000000.0,,,1415000000.0,,-1126000000.0,2780000000.0,5006000000.0,2535000000.0,-11233000000.0,6941000000.0,2535000000.0,-11233000000.0,6941000000.0,-1757000000.0,5832000000.0,5832000000.0,820000000.0,200000000.0,12000000.0,,-35263000000.0,-699000000.0,-11000000.0,-5440000000.0,29667000000.0,
Cisco Systems Inc,CSCO,8E6NF1YAL0WT6CWXXV93,858877,2010.0,Q3TTM,2009-04-26,2010-05-01,,-5038000000.0,1364000000.0,333000000.0,1939000000.0,,-1124000000.0,3157000000.0,5006000000.0,2118000000.0,-14442000000.0,8926000000.0,2118000000.0,-14442000000.0,8926000000.0,-3398000000.0,6913000000.0,6913000000.0,1198000000.0,197000000.0,27000000.0,,-44634000000.0,-910000000.0,2000000.0,-6244000000.0,36113000000.0,
Cisco Systems Inc,CSCO,8E6NF1YAL0WT6CWXXV93,858877,2010.0,Q3,2010-01-24,2010-05-01,,-2642000000.0,,,473000000.0,,77000000.0,1344000000.0,62000000.0,-668000000.0,-3048000000.0,2967000000.0,-668000000.0,-3048000000.0,2967000000.0,-749000000.0,2192000000.0,2192000000.0,225000000.0,128000000.0,21000000.0,,-12243000000.0,-291000000.0,-6000000.0,-2196000000.0,12107000000.0,
Cisco Systems Inc,CSCO,8E6NF1YAL0WT6CWXXV93,858877,2010.0,Q2YTD,2009-07-26,2010-01-23,2010-02-17 06:06:50+00:00,-2308000000.0,,,942000000.0,,-1203000000.0,1436000000.0,4944000000.0,3203000000.0,-8185000000.0,3974000000.0,3203000000.0,-8185000000.0,3974000000.0,-1008000000.0,3640000000.0,3640000000.0,595000000.0,72000000.0,-9000000.0,,-23020000000.0,-408000000.0,-5000000.0,-3244000000.0,17560000000.0,
Cisco Systems Inc,CSCO,8E6NF1YAL0WT6CWXXV93,858877,2010.0,Q2TTM,2009-01-25,2010-01-23,,-2407000000.0,1364000000.0,333000000.0,1892000000.0,,-1241000000.0,1858000000.0,8935000000.0,5060000000.0,-12480000000.0,7955000000.0,5060000000.0,-12480000000.0,7955000000.0,535000000.0,6069000000.0,6069000000.0,1235000000.0,31000000.0,6000000.0,,-40171000000.0,-828000000.0,-512000000.0,-5252000000.0,30920000000.0,
Cisco Systems Inc,CSCO,8E6NF1YAL0WT6CWXXV93,858877,2010.0,Q2,2009-10-25,2010-01-23,,-2308000000.0,,,513000000.0,,-218000000.0,802000000.0,4909000000.0,4382000000.0,-6932000000.0,2486000000.0,4382000000.0,-6932000000.0,2486000000.0,-64000000.0,1853000000.0,1853000000.0,338000000.0,51000000.0,-20000000.0,,-13483000000.0,-248000000.0,-5000000.0,-1375000000.0,9127000000.0,
Cisco Systems Inc,CSCO,8E6NF1YAL0WT6CWXXV93,858877,2010.0,Q1,2009-07-26,2009-10-24,2009-11-18 06:03:33+00:00,0.0,,,429000000.0,,-985000000.0,634000000.0,35000000.0,-1179000000.0,-1253000000.0,1488000000.0,-1179000000.0,-1253000000.0,1488000000.0,-944000000.0,1787000000.0,1787000000.0,257000000.0,21000000.0,11000000.0,,-9537000000.0,-160000000.0,,-1869000000.0,8433000000.0,
Cisco Systems Inc,CSCO,8E6NF1YAL0WT6CWXXV93,858877,2010.0,Q1TTM,2008-10-26,2009-10-24,,-138000000.0,1364000000.0,333000000.0,1804000000.0,,-143000000.0,1273000000.0,4026000000.0,283000000.0,-8373000000.0,8667000000.0,283000000.0,-8373000000.0,8667000000.0,577000000.0,5720000000.0,5720000000.0,1286000000.0,-16000000.0,32000000.0,,-38379000000.0,-804000000.0,-522000000.0,-4478000000.0,30916000000.0,
Cisco Systems Inc,CSCO,8E6NF1YAL0WT6CWXXV93,858877,2011.0,Q4,2011-05-01,2011-07-30,,,321000000.0,119000000.0,673000000.0,,480000000.0,315000000.0,129000000.0,-1324000000.0,-473000000.0,2824000000.0,-1324000000.0,-473000000.0,2824000000.0,1027000000.0,1232000000.0,1232000000.0,439000000.0,3152000000.0,60000000.0,-658000000.0,-7031000000.0,-244000000.0,-3113000000.0,-1149000000.0,6742000000.0,
Cisco Systems Inc,CSCO,8E6NF1YAL0WT6CWXXV93,858877,2011.0,FY,2010-08-01,2011-07-30,2013-09-10 17:10:54+00:00,-266000000.0,1649000000.0,777000000.0,2486000000.0,,-322000000.0,1831000000.0,4701000000.0,-4064000000.0,-2934000000.0,10079000000.0,-4064000000.0,-2934000000.0,10079000000.0,3081000000.0,6490000000.0,6490000000.0,1425000000.0,-112000000.0,22000000.0,-658000000.0,-37334000000.0,-1174000000.0,-3113000000.0,-6713000000.0,35818000000.0,
Cisco Systems Inc,CSCO,8E6NF1YAL0WT6CWXXV93,858877,2011.0,Q3YTD,2010-08-01,2011-04-30,2011-05-25 06:03:51+00:00,-266000000.0,1328000000.0,658000000.0,1813000000.0,,-802000000.0,1516000000.0,4572000000.0,-2740000000.0,-2461000000.0,7255000000.0,-2740000000.0,-2461000000.0,7255000000.0,2054000000.0,5258000000.0,5258000000.0,986000000.0,-3264000000.0,-38000000.0,,-30303000000.0,-930000000.0,,-5564000000.0,29076000000.0,
Cisco Systems Inc,CSCO,8E6NF1YAL0WT6CWXXV93,858877,2011.0,Q3TTM,2010-05-02,2011-04-30,,-595000000.0,3396000000.0,1350000000.0,2428000000.0,,-495000000.0,2014000000.0,4562000000.0,-4654000000.0,-3159000000.0,10487000000.0,-4654000000.0,-3159000000.0,10487000000.0,2674000000.0,7193000000.0,7193000000.0,1361000000.0,-3253000000.0,78000000.0,,-43867000000.0,-1239000000.0,11000000.0,-7988000000.0,42464000000.0,
Cisco Systems Inc,CSCO,8E6NF1YAL0WT6CWXXV93,858877,2011.0,Q3,2011-01-30,2011-04-30,,-172000000.0,371000000.0,270000000.0,573000000.0,,251000000.0,358000000.0,4532000000.0,544000000.0,-1812000000.0,2979000000.0,544000000.0,-1812000000.0,2979000000.0,1711000000.0,1807000000.0,1807000000.0,348000000.0,-3332000000.0,-16000000.0,,-12671000000.0,-278000000.0,,-1014000000.0,11325000000.0,
Cisco Systems Inc,CSCO,8E6NF1YAL0WT6CWXXV93,858877,2011.0,Q2YTD,2010-08-01,2011-01-29,2011-02-23 06:07:56+00:00,-94000000.0,957000000.0,388000000.0,1240000000.0,,-1053000000.0,1158000000.0,40000000.0,-3284000000.0,-649000000.0,4276000000.0,-3284000000.0,-649000000.0,4276000000.0,343000000.0,3451000000.0,3451000000.0,638000000.0,68000000.0,-22000000.0,,-17632000000.0,-652000000.0,,-4550000000.0,17751000000.0,
Cisco Systems Inc,CSCO,8E6NF1YAL0WT6CWXXV93,858877,2011.0,Q2TTM,2010-01-24,2011-01-29,,-3065000000.0,3025000000.0,1080000000.0,2328000000.0,,-669000000.0,3000000000.0,92000000.0,-5866000000.0,-4395000000.0,10475000000.0,-5866000000.0,-4395000000.0,10475000000.0,214000000.0,7578000000.0,7578000000.0,1238000000.0,207000000.0,115000000.0,,-43439000000.0,-1252000000.0,5000000.0,-9170000000.0,43246000000.0,
