company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,assetretirementandlitigationobligation,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,currentemployeebenefitliabilities,dividendspayable,goodwill,grossppe,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,noncurrentnotereceivables,notereceivable,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,prepaidexpenses,restrictedcash,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity
Domino's Pizza Inc,DPZ,,1286681,2014.0,Q3,,2014-09-07,2014-10-14 07:39:17+00:00,73942000.0,103540000.0,71673000.0,207411000.0,-2334000.0,,30936000.0,,1585000.0,8086000.0,,14111000.0,16109000.0,307902000.0,18700000.0,1523740000.0,,35213000.0,100491000.0,2713000.0,5455000.0,,,60111000.0,,,14899000.0,43044000.0,24647000.0,21846000.0,133703000.0,-1280993000.0,549000.0,510883000.0,-1281742000.0,333324000.0,220386000.0,-1281742000.0,-1281742000.0,1792625000.0,510883000.0,77068000.0,1572239000.0,
Domino's Pizza Inc,DPZ,,1286681,2014.0,Q2,,2014-06-15,2014-07-22 07:34:52+00:00,73184000.0,105970000.0,76135000.0,204519000.0,-2358000.0,,15304000.0,,671000.0,9387000.0,,14437000.0,16109000.0,302575000.0,17222000.0,1523882000.0,,33542000.0,98056000.0,2990000.0,3840000.0,,,51713000.0,,,14392000.0,41624000.0,25922000.0,30354000.0,126423000.0,-1287995000.0,538000.0,495671000.0,-1289682000.0,320980000.0,216007000.0,-1289682000.0,-1289682000.0,1785353000.0,495671000.0,76635000.0,1569346000.0,
Domino's Pizza Inc,DPZ,,1286681,2014.0,Q1,,2014-03-23,2014-05-01 07:35:08+00:00,73183000.0,103881000.0,78391000.0,200848000.0,-2568000.0,,38376000.0,,3729000.0,7243000.0,,14490000.0,16109000.0,296565000.0,14743000.0,1506256000.0,,33578000.0,95717000.0,3069000.0,4572000.0,,,50185000.0,,,13491000.0,42036000.0,27303000.0,11991000.0,158811000.0,-1270117000.0,24155000.0,524312000.0,-1268956000.0,353880000.0,240404000.0,-1268956000.0,-1268956000.0,1793268000.0,524312000.0,74715000.0,1552864000.0,
Domino's Pizza Inc,DPZ,,1286681,2015.0,FY,,2016-01-03,2017-02-28 07:35:48+00:00,106927000.0,131582000.0,57106000.0,204283000.0,-3548000.0,,133449000.0,0.0,7440000.0,,32999000.0,,16097000.0,336173000.0,28505000.0,2181460000.0,6054000.0,36861000.0,131890000.0,5865000.0,,,,99159000.0,,20459000.0,8797000.0,42653000.0,,20646000.0,280099000.0,-1804143000.0,59333000.0,799845000.0,-1800251000.0,602637000.0,375983000.0,-1800251000.0,-1800251000.0,2600096000.0,799845000.0,65318000.0,2224113000.0,0.0
Domino's Pizza Inc,DPZ,,1286681,2015.0,Q3,,2015-09-06,2015-10-08 07:37:02+00:00,86423000.0,112398000.0,79266000.0,206373000.0,-3481000.0,,32506000.0,,1819000.0,8950000.0,,17316000.0,16176000.0,325825000.0,24136000.0,1527664000.0,,39826000.0,119452000.0,2018000.0,4523000.0,,,96030000.0,,,17859000.0,47667000.0,19123000.0,23701000.0,187051000.0,-1254287000.0,256000.0,603196000.0,-1255949000.0,404432000.0,279291000.0,-1255949000.0,-1255949000.0,1859145000.0,603196000.0,79312000.0,1579854000.0,
Domino's Pizza Inc,DPZ,,1286681,2015.0,Q2,,2015-06-14,2015-07-16 07:09:15+00:00,76961000.0,113328000.0,84228000.0,203488000.0,-2929000.0,,25891000.0,,627000.0,10189000.0,,17485000.0,16176000.0,320684000.0,22111000.0,1527161000.0,,36283000.0,117196000.0,2259000.0,3457000.0,,,90302000.0,,,15260000.0,43725000.0,20398000.0,31691000.0,187119000.0,-1243353000.0,237000.0,597901000.0,-1245655000.0,404501000.0,269213000.0,-1245655000.0,-1245655000.0,1843556000.0,597901000.0,76204000.0,1574343000.0,
Domino's Pizza Inc,DPZ,,1286681,2015.0,Q1,,2015-03-22,2015-04-23 07:35:28+00:00,88323000.0,118085000.0,96622000.0,199801000.0,-3090000.0,,74991000.0,,7312000.0,7711000.0,,17579000.0,16297000.0,314545000.0,20805000.0,1527202000.0,,37899000.0,114744000.0,2349000.0,3201000.0,,,72555000.0,,,15072000.0,44843000.0,21673000.0,13267000.0,194088000.0,-1217800000.0,234000.0,636981000.0,-1213578000.0,446041000.0,275313000.0,-1213578000.0,-1213578000.0,1850559000.0,636981000.0,76196000.0,1575246000.0,
Domino's Pizza Inc,DPZ,,1286681,2016.0,FY,,2017-01-01,2018-02-20 07:40:21+00:00,111510000.0,150369000.0,74009000.0,220964000.0,-3110000.0,,42815000.0,0.0,1487000.0,,42089000.0,,16058000.0,359498000.0,40256000.0,2148990000.0,7260000.0,40181000.0,138534000.0,8935000.0,,,,118377000.0,,18826000.0,9379000.0,46750000.0,,17635000.0,244873000.0,-1881520000.0,38887000.0,716295000.0,-1883143000.0,495873000.0,403698000.0,-1883143000.0,-1883143000.0,2599438000.0,716295000.0,81888000.0,2195740000.0,0.0
Domino's Pizza Inc,DPZ,,1286681,2016.0,Q3,,2016-09-11,2016-10-18 07:34:46+00:00,103994000.0,138107000.0,98865000.0,216913000.0,-2588000.0,,29981000.0,,619000.0,,,18547000.0,16097000.0,349514000.0,36028000.0,2156884000.0,,38834000.0,132601000.0,2824000.0,,,,115234000.0,,,16467000.0,45352000.0,,26865000.0,238803000.0,-1934177000.0,73877000.0,676607000.0,-1936146000.0,472590000.0,410517000.0,-1936146000.0,-1936146000.0,2612753000.0,676607000.0,71416000.0,2202236000.0,
Domino's Pizza Inc,DPZ,,1286681,2016.0,Q2,,2016-06-19,2016-07-21 07:59:25+00:00,84902000.0,132533000.0,95115000.0,213763000.0,-2575000.0,,22305000.0,,576000.0,,,18815000.0,16097000.0,345735000.0,34426000.0,2165177000.0,,36473000.0,131972000.0,3637000.0,,,,109025000.0,,,15697000.0,45128000.0,,42678000.0,216460000.0,-1912755000.0,48870000.0,652278000.0,-1914754000.0,450449000.0,356727000.0,-1914754000.0,-1914754000.0,2567032000.0,652278000.0,69857000.0,2210305000.0,
Domino's Pizza Inc,DPZ,,1286681,2016.0,Q1,,2016-03-27,2016-04-28 07:37:30+00:00,86137000.0,130520000.0,95947000.0,209070000.0,-2963000.0,,178252000.0,,50380000.0,,,19398000.0,16097000.0,340130000.0,29979000.0,2173403000.0,,39108000.0,131060000.0,1623000.0,,,,90651000.0,,,15514000.0,43909000.0,,33832000.0,244774000.0,-1777696000.0,41593000.0,820759000.0,-1730279000.0,626486000.0,333726000.0,-1730279000.0,-1730279000.0,2551038000.0,820759000.0,63213000.0,2217312000.0,
Domino's Pizza Inc,DPZ,,1286681,2017.0,FY,,2017-12-31,2019-02-21 07:37:41+00:00,106894000.0,173677000.0,79332000.0,237279000.0,-2030000.0,,35768000.0,0.0,6083000.0,,37417000.0,,15423000.0,406865000.0,52823000.0,3121490000.0,8119000.0,39961000.0,169586000.0,2750000.0,,,,120223000.0,,22095000.0,8272000.0,52362000.0,,18389000.0,311985000.0,-2739437000.0,32324000.0,836753000.0,-2735384000.0,579780000.0,398285000.0,-2735384000.0,-2735384000.0,3572137000.0,836753000.0,87387000.0,3173852000.0,0.0
Domino's Pizza Inc,DPZ,,1286681,2017.0,Q3,,2017-09-10,2017-10-12 07:36:54+00:00,109756000.0,154475000.0,109691000.0,236086000.0,-1422000.0,,61360000.0,,2309000.0,,,20430000.0,16058000.0,375763000.0,48219000.0,3128048000.0,,37093000.0,139677000.0,3230000.0,,,,126340000.0,,,16465000.0,55001000.0,,21317000.0,318341000.0,-2766231000.0,32313000.0,816235000.0,-2765344000.0,592586000.0,398530000.0,-2765344000.0,-2765344000.0,3581579000.0,816235000.0,83972000.0,3183049000.0,
Domino's Pizza Inc,DPZ,,1286681,2017.0,Q2,,2017-06-18,2017-07-25 07:38:58+00:00,104620000.0,151641000.0,107781000.0,230805000.0,-2828000.0,,52243000.0,,8546000.0,,,22648000.0,16058000.0,368598000.0,45519000.0,2180518000.0,,37664000.0,137793000.0,5354000.0,,,,116158000.0,,,16170000.0,52838000.0,,41512000.0,277843000.0,-1808789000.0,305000.0,781797000.0,-1803071000.0,560903000.0,351512000.0,-1803071000.0,-1803071000.0,2584868000.0,781797000.0,83101000.0,2233356000.0,
Domino's Pizza Inc,DPZ,,1286681,2017.0,Q1,,2017-03-26,2017-04-27 07:38:47+00:00,110245000.0,150931000.0,131332000.0,225350000.0,-3043000.0,,52094000.0,,1697000.0,,,22485000.0,16058000.0,363174000.0,41231000.0,2179258000.0,,38326000.0,137824000.0,2703000.0,,,,105078000.0,,,16010000.0,47455000.0,,16541000.0,270744000.0,-1852345000.0,300000.0,742462000.0,-1853691000.0,528636000.0,369440000.0,-1853691000.0,-1853691000.0,2596153000.0,742462000.0,76002000.0,2226713000.0,
Domino's Pizza Inc,DPZ,,1286681,2018.0,FY,,2018-12-30,2020-02-20 07:38:05+00:00,92546000.0,190091000.0,77211000.0,252182000.0,-4429000.0,,25438000.0,0.0,979000.0,,40962000.0,,14919000.0,487121000.0,63809000.0,3495691000.0,8718000.0,45975000.0,234939000.0,5526000.0,,,,107150000.0,,25981000.0,12523000.0,71872000.0,,25710000.0,279737000.0,-3036471000.0,35893000.0,907385000.0,-3039921000.0,566951000.0,379743000.0,-3039921000.0,-3039921000.0,3947306000.0,907385000.0,105495000.0,3567563000.0,
Domino's Pizza Inc,DPZ,,1286681,2018.0,Q3,,2018-09-09,2018-10-16 07:37:06+00:00,87509000.0,170244000.0,117588000.0,247165000.0,-3523000.0,,84600000.0,,2330000.0,,,23265000.0,14919000.0,454164000.0,59840000.0,3437632000.0,,41420000.0,206999000.0,2914000.0,,,,112222000.0,,,21793000.0,71809000.0,,22382000.0,287003000.0,-2972565000.0,35847000.0,912114000.0,-2973758000.0,605649000.0,376431000.0,-2973758000.0,-2973758000.0,3885872000.0,912114000.0,99466000.0,3509441000.0,
Domino's Pizza Inc,DPZ,,1286681,2018.0,Q2,,2018-06-17,2018-07-19 07:38:09+00:00,79417000.0,182816000.0,121481000.0,248362000.0,-3439000.0,,157788000.0,,1155000.0,,,23559000.0,15351000.0,425553000.0,58893000.0,3436966000.0,,40161000.0,177191000.0,3158000.0,,,,117360000.0,,,17058000.0,69389000.0,,33361000.0,268788000.0,-2926921000.0,35598000.0,954565000.0,-2929205000.0,682914000.0,377415000.0,-2929205000.0,-2929205000.0,3883770000.0,954565000.0,94460000.0,3506355000.0,
Domino's Pizza Inc,DPZ,,1286681,2018.0,Q1,,2018-03-25,2018-04-26 07:36:55+00:00,88979000.0,174416000.0,133609000.0,243249000.0,-2836000.0,,44609000.0,,563000.0,,,24006000.0,15423000.0,412774000.0,55976000.0,3117193000.0,,41229000.0,169525000.0,4069000.0,,,,105830000.0,,,16884000.0,67205000.0,,18718000.0,257451000.0,-2768591000.0,32342000.0,798300000.0,-2770864000.0,536423000.0,384766000.0,-2770864000.0,-2770864000.0,3569164000.0,798300000.0,92352000.0,3184398000.0,
Domino's Pizza Inc,DPZ,,1286681,2019.0,FY,,2019-12-29,2020-04-23 07:37:45+00:00,111101000.0,210260000.0,163626000.0,252448000.0,-3742000.0,,190615000.0,,632000.0,,,471000.0,15093000.0,495329000.0,73140000.0,4071055000.0,,52955000.0,242881000.0,10073000.0,,,,135239000.0,,,253288000.0,272965000.0,,19129000.0,314658000.0,-3412649000.0,43394000.0,1382092000.0,-3415759000.0,787617000.0,453831000.0,-3415759000.0,-3415759000.0,4797851000.0,1382092000.0,351594000.0,4344020000.0,
Domino's Pizza Inc,DPZ,,1286681,2019.0,Q3,,2019-09-08,2019-10-08 07:38:28+00:00,95657000.0,185403000.0,125499000.0,254669000.0,-3938000.0,,66706000.0,,484000.0,,,27006000.0,13542000.0,470879000.0,71055000.0,3407101000.0,,51010000.0,216210000.0,3888000.0,,,,137148000.0,,,250238000.0,267575000.0,,15438000.0,286782000.0,-2932195000.0,35935000.0,1160272000.0,-2935649000.0,605339000.0,421245000.0,-2935649000.0,-2935649000.0,4095921000.0,1160272000.0,338723000.0,3674676000.0,
Domino's Pizza Inc,DPZ,,1286681,2019.0,Q2,,2019-06-16,2019-07-16 07:38:48+00:00,82456000.0,182904000.0,123604000.0,249184000.0,-4208000.0,,108259000.0,,11200000.0,,,27355000.0,13542000.0,463319000.0,69629000.0,3414988000.0,,44281000.0,214135000.0,3245000.0,,,,143572000.0,,,233169000.0,253559000.0,,37578000.0,270425000.0,-2911278000.0,35919000.0,1177167000.0,-2904286000.0,643447000.0,412906000.0,-2904286000.0,-2904286000.0,4081453000.0,1177167000.0,319585000.0,3668547000.0,
Domino's Pizza Inc,DPZ,,1286681,2019.0,Q1,,2019-03-24,2019-04-24 07:37:15+00:00,84888000.0,194064000.0,139267000.0,260252000.0,-4192000.0,,83114000.0,,5875000.0,,,27156000.0,14919000.0,488119000.0,66159000.0,3447819000.0,,45668000.0,227867000.0,4054000.0,,,,124793000.0,,,244733000.0,263608000.0,,19544000.0,248153000.0,-2976848000.0,35909000.0,1148275000.0,-2975165000.0,590543000.0,412013000.0,-2975165000.0,-2975165000.0,4123440000.0,1148275000.0,329865000.0,3711427000.0,
Domino's Pizza Inc,DPZ,,1286681,2020.0,Q2,,2020-06-14,2020-07-16 07:36:22+00:00,102896000.0,232114000.0,136887000.0,267490000.0,-4535000.0,,247952000.0,,32644000.0,,,31344000.0,15061000.0,524874000.0,77289000.0,4128576000.0,,66850000.0,257384000.0,8214000.0,,,,145742000.0,,,296631000.0,276150000.0,,28873000.0,351320000.0,-3311015000.0,42999000.0,1581688000.0,-3282906000.0,927109000.0,459868000.0,-3282906000.0,-3282906000.0,4864594000.0,1581688000.0,397195000.0,4404726000.0,
Domino's Pizza Inc,DPZ,,1286681,2020.0,Q1,,2020-03-22,2020-04-23 07:37:45+00:00,94502000.0,219199000.0,139546000.0,259131000.0,-6068000.0,,200801000.0,,12864000.0,,,30985000.0,15061000.0,499848000.0,74203000.0,4061198000.0,,49010000.0,240717000.0,9042000.0,,,,143746000.0,,,256479000.0,268699000.0,,26025000.0,299339000.0,-3398986000.0,43390000.0,1389876000.0,-3392190000.0,794374000.0,452169000.0,-3392190000.0,-3392190000.0,4782066000.0,1389876000.0,354785000.0,4329897000.0,
