company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Domino's Pizza Inc,DPZ,,1286681,2011.0,Q3TTM,2010-09-13,2011-09-11,,6716000.0,24705000.0,,-365000.0,-9726000.0,1714000.0,,-116950000.0,-22046000.0,131165000.0,-116950000.0,-22046000.0,131165000.0,-7115000.0,98623000.0,98623000.0,10847000.0,41392000.0,-5582000.0,1081000.0,,,-22239000.0,-25482000.0,-134574000.0,,5775000.0
Domino's Pizza Inc,DPZ,,1286681,2011.0,Q3,2011-06-20,2011-09-11,,847000.0,6010000.0,,-94000.0,8305000.0,-10000.0,,-80761000.0,-6398000.0,40694000.0,-80761000.0,-6398000.0,40694000.0,-46559000.0,22091000.0,22091000.0,3441000.0,1608000.0,-3199000.0,,,,-4716000.0,-482000.0,-81877000.0,,1517000.0
Domino's Pizza Inc,DPZ,,1286681,2011.0,Q2YTD,2011-01-03,2011-06-19,2011-07-26 07:33:25+00:00,1696000.0,11068000.0,,-145000.0,-26393000.0,574000.0,0.0,-14353000.0,780000.0,44412000.0,-14353000.0,780000.0,44412000.0,30694000.0,52359000.0,52359000.0,5682000.0,32803000.0,5514000.0,,,,-8384000.0,-417000.0,-47313000.0,,3650000.0
Domino's Pizza Inc,DPZ,,1286681,2011.0,Q2TTM,2010-06-21,2011-06-19,,6919000.0,24126000.0,,-262000.0,-11483000.0,2828000.0,,-52996000.0,-20180000.0,123343000.0,-52996000.0,-20180000.0,123097000.0,49659000.0,93132000.0,93132000.0,10649000.0,41082000.0,-2041000.0,,,,-22747000.0,-44209000.0,-52697000.0,,4608000.0
Domino's Pizza Inc,DPZ,,1286681,2011.0,Q2,2011-03-28,2011-06-19,,272000.0,5462000.0,-3249000.0,-31000.0,-18121000.0,139000.0,,-31003000.0,486000.0,16603000.0,-31003000.0,486000.0,16603000.0,-13945000.0,25248000.0,25248000.0,3742000.0,10523000.0,4599000.0,,,,-4514000.0,-191000.0,-41474000.0,,3650000.0
Domino's Pizza Inc,DPZ,,1286681,2011.0,Q1,2011-01-03,2011-03-27,2011-05-05 07:32:53+00:00,1424000.0,5606000.0,3249000.0,-114000.0,-8272000.0,435000.0,0.0,16650000.0,294000.0,27809000.0,16650000.0,294000.0,27809000.0,44639000.0,27111000.0,27111000.0,1940000.0,22280000.0,915000.0,,,,-3870000.0,-226000.0,-5839000.0,,
Domino's Pizza Inc,DPZ,,1286681,2011.0,Q1TTM,2010-03-29,2011-03-27,,6717000.0,24155000.0,2172000.0,-206000.0,-6616000.0,3647000.0,,-39583000.0,-19546000.0,123755000.0,-39409000.0,-19546000.0,123755000.0,64594000.0,90509000.0,90509000.0,8990000.0,30955000.0,-310000.0,,,,-24145000.0,-62962000.0,-11223000.0,,2737000.0
Domino's Pizza Inc,DPZ,,1286681,2012.0,FY,2012-01-02,2012-12-30,2015-02-24 07:42:32+00:00,14596000.0,23171000.0,,-1698000.0,24289000.0,,1575000000.0,-177449000.0,7348000.0,176320000.0,-177449000.0,7348000.0,176320000.0,4521000.0,112392000.0,112392000.0,1872000.0,19320000.0,33627000.0,,-185484000.0,,-29267000.0,-1498047000.0,-88238000.0,,2988000.0
Domino's Pizza Inc,DPZ,,1286681,2012.0,Q4,2012-09-10,2012-12-30,,2654000.0,7319000.0,,-1198000.0,28035000.0,,,-40145000.0,-13462000.0,75068000.0,-40145000.0,-13462000.0,75068000.0,20263000.0,37578000.0,37578000.0,-518000.0,12385000.0,778000.0,,-9000.0,,-14966000.0,-7002000.0,-45519000.0,,726000.0
Domino's Pizza Inc,DPZ,,1286681,2012.0,Q3YTD,2012-01-02,2012-09-09,2013-10-15 07:42:48+00:00,11942000.0,15852000.0,,-500000.0,-3746000.0,,1575000000.0,-137304000.0,20810000.0,101252000.0,-137304000.0,20810000.0,101252000.0,-15742000.0,74814000.0,74814000.0,2390000.0,6935000.0,32849000.0,,-185475000.0,,-14301000.0,-1491045000.0,-42719000.0,,2262000.0
Domino's Pizza Inc,DPZ,,1286681,2012.0,Q3TTM,2011-09-12,2012-09-09,,15589000.0,22816000.0,,-561000.0,34465000.0,-1000.0,1575000000.0,-165675000.0,-513000.0,169219000.0,-165675000.0,-513000.0,169219000.0,2470000.0,105725000.0,105725000.0,-9376000.0,18133000.0,21911000.0,,-185475000.0,,-25550000.0,-1494796000.0,-78536000.0,,3126000.0
Domino's Pizza Inc,DPZ,,1286681,2012.0,Q3,2012-06-18,2012-09-09,,1453000.0,5411000.0,,274000.0,9018000.0,,,-13141000.0,-6475000.0,43142000.0,-13141000.0,-6475000.0,43142000.0,23800000.0,25977000.0,25977000.0,1283000.0,-422000.0,-1289000.0,,-617000.0,,-6276000.0,-6250000.0,-5852000.0,,1090000.0
Domino's Pizza Inc,DPZ,,1286681,2012.0,Q2YTD,2012-01-02,2012-06-17,2013-07-23 07:35:11+00:00,10489000.0,10441000.0,,-774000.0,-12764000.0,,1575000000.0,-124163000.0,27285000.0,58110000.0,-124163000.0,27285000.0,58110000.0,-39542000.0,48837000.0,48837000.0,1107000.0,7357000.0,34138000.0,,-184858000.0,,-8025000.0,-1484795000.0,-36867000.0,,1172000.0
Domino's Pizza Inc,DPZ,,1286681,2012.0,Q2TTM,2011-06-20,2012-06-17,,14983000.0,23415000.0,,-929000.0,33752000.0,-11000.0,1575000000.0,-233295000.0,-436000.0,166771000.0,-233295000.0,-436000.0,166771000.0,-67889000.0,101839000.0,101839000.0,-7218000.0,20163000.0,20001000.0,,-184858000.0,,-23990000.0,-1489028000.0,-154561000.0,,3553000.0
Domino's Pizza Inc,DPZ,,1286681,2012.0,Q2,2012-03-26,2012-06-17,,665000.0,5225000.0,,9000.0,320000.0,,,-226715000.0,-15167000.0,37893000.0,-226715000.0,-15167000.0,37893000.0,-203980000.0,28095000.0,28095000.0,3588000.0,1481000.0,-11440000.0,,-184858000.0,,-4391000.0,-6471000.0,-36867000.0,,664000.0
Domino's Pizza Inc,DPZ,,1286681,2012.0,Q1,2012-01-02,2012-03-25,2012-05-01 07:35:01+00:00,9824000.0,5216000.0,,-783000.0,-13084000.0,0.0,1575000000.0,102552000.0,42452000.0,20217000.0,102552000.0,42452000.0,20217000.0,164438000.0,20742000.0,20742000.0,-2481000.0,5876000.0,45578000.0,,,,-3634000.0,-1478324000.0,0.0,,508000.0
Domino's Pizza Inc,DPZ,,1286681,2012.0,Q1TTM,2011-03-28,2012-03-25,,14590000.0,23652000.0,-3249000.0,-969000.0,15311000.0,128000.0,1575000000.0,-37583000.0,15217000.0,145481000.0,-37583000.0,15217000.0,145481000.0,122146000.0,98992000.0,98992000.0,-7064000.0,29205000.0,36040000.0,,,,-24113000.0,-1482748000.0,-159168000.0,,6539000.0
Domino's Pizza Inc,DPZ,,1286681,2013.0,FY,2012-12-31,2013-12-29,2016-02-25 07:36:28+00:00,6094000.0,25783000.0,,118000.0,16271000.0,,,-134804000.0,-99733000.0,193989000.0,-134804000.0,-99733000.0,193989000.0,-40430000.0,142985000.0,142985000.0,2856000.0,20918000.0,-63864000.0,,-34241000.0,,-40387000.0,-24349000.0,-97132000.0,,4518000.0
Domino's Pizza Inc,DPZ,,1286681,2013.0,Q4,2013-09-09,2013-12-29,,1830000.0,8303000.0,,149000.0,33249000.0,,,-26362000.0,-80897000.0,89414000.0,-26362000.0,-80897000.0,89414000.0,-17696000.0,44663000.0,44663000.0,1369000.0,10977000.0,-62130000.0,,-11018000.0,,-20101000.0,-6081000.0,-20240000.0,,1334000.0
Domino's Pizza Inc,DPZ,,1286681,2013.0,Q3TTM,2012-09-10,2013-09-08,,6918000.0,24799000.0,,-1229000.0,11057000.0,,,-148587000.0,-32298000.0,179643000.0,-148587000.0,-32298000.0,179643000.0,-2471000.0,135900000.0,135900000.0,969000.0,22326000.0,-956000.0,,-23232000.0,,-35252000.0,-25270000.0,-122411000.0,,3910000.0
Domino's Pizza Inc,DPZ,,1286681,2013.0,Q3,2013-06-17,2013-09-08,,1411000.0,6073000.0,,49000.0,954000.0,,,-35648000.0,-10895000.0,37735000.0,-35648000.0,-10895000.0,37735000.0,-8759000.0,30632000.0,30632000.0,-1335000.0,3005000.0,-3303000.0,,-11769000.0,,-8699000.0,-6049000.0,-20835000.0,,1107000.0
Domino's Pizza Inc,DPZ,,1286681,2013.0,Q3YTD,2012-12-31,2013-09-08,2014-10-14 07:39:17+00:00,4264000.0,17480000.0,,-31000.0,-16978000.0,,,-108442000.0,-18836000.0,104575000.0,-108442000.0,-18836000.0,104575000.0,-22734000.0,98322000.0,98322000.0,1487000.0,9941000.0,-1734000.0,,-23223000.0,,-20286000.0,-18268000.0,-76892000.0,,3184000.0
Domino's Pizza Inc,DPZ,,1286681,2013.0,Q2TTM,2012-06-18,2013-06-16,,6960000.0,24137000.0,,-1004000.0,19121000.0,,,-126080000.0,-27878000.0,185050000.0,-126080000.0,-27878000.0,185050000.0,30088000.0,131245000.0,131245000.0,3587000.0,18899000.0,1058000.0,,-12080000.0,,-32829000.0,-25471000.0,-107428000.0,,3893000.0
Domino's Pizza Inc,DPZ,,1286681,2013.0,Q2,2013-03-25,2013-06-16,,1422000.0,5776000.0,,-105000.0,-22104000.0,,,-49724000.0,-3605000.0,19191000.0,-49724000.0,-3605000.0,19191000.0,-34243000.0,33270000.0,33270000.0,827000.0,5490000.0,2047000.0,,-11127000.0,,-6501000.0,-6049000.0,-38038000.0,,849000.0
Domino's Pizza Inc,DPZ,,1286681,2013.0,Q2YTD,2012-12-31,2013-06-16,2014-07-22 07:34:52+00:00,2853000.0,11407000.0,,-80000.0,-17932000.0,,,-72794000.0,-7941000.0,66840000.0,-72794000.0,-7941000.0,66840000.0,-13975000.0,67690000.0,67690000.0,2822000.0,6936000.0,1569000.0,,-11454000.0,,-11587000.0,-12219000.0,-56057000.0,,2077000.0
Domino's Pizza Inc,DPZ,,1286681,2013.0,Q1,2012-12-31,2013-03-24,2014-05-01 07:35:08+00:00,1431000.0,5631000.0,,25000.0,4172000.0,,,-23070000.0,-4336000.0,47649000.0,-23070000.0,-4336000.0,47649000.0,20268000.0,34420000.0,34420000.0,1995000.0,1446000.0,-478000.0,,-327000.0,,-5086000.0,-6170000.0,-18019000.0,,1228000.0
Domino's Pizza Inc,DPZ,,1286681,2013.0,Q1TTM,2012-03-26,2013-03-24,,6203000.0,23586000.0,,-890000.0,41545000.0,,,-303071000.0,-39440000.0,203752000.0,-303071000.0,-39440000.0,203752000.0,-139649000.0,126070000.0,126070000.0,6348000.0,14890000.0,-12429000.0,,-185811000.0,,-30719000.0,-25893000.0,-106257000.0,,3708000.0
Domino's Pizza Inc,DPZ,,1286681,2014.0,FY,2013-12-30,2014-12-28,2015-02-24 07:42:32+00:00,5746000.0,35788000.0,,474000.0,-109000.0,,0.0,-118898000.0,-57443000.0,192339000.0,-118898000.0,-57443000.0,192339000.0,16472000.0,162587000.0,162587000.0,-11673000.0,28684000.0,3490000.0,,-52843000.0,,-70093000.0,-12332000.0,-82407000.0,,9160000.0
Domino's Pizza Inc,DPZ,,1286681,2014.0,Q4,2014-09-08,2014-12-28,,1700000.0,15764000.0,,458000.0,18359000.0,,,8765000.0,-82758000.0,73454000.0,8765000.0,-82758000.0,73454000.0,-81000.0,48033000.0,48033000.0,-10402000.0,22580000.0,-47006000.0,,-13635000.0,,-39110000.0,-180000.0,,,3358000.0
Domino's Pizza Inc,DPZ,,1286681,2014.0,Q3YTD,2013-12-30,2014-09-07,2015-10-08 07:37:02+00:00,4046000.0,20024000.0,,16000.0,-18468000.0,,,-127663000.0,25315000.0,118885000.0,-127663000.0,25315000.0,118885000.0,16553000.0,114554000.0,114554000.0,-1271000.0,6104000.0,50496000.0,,-39208000.0,,-30983000.0,-12152000.0,-82407000.0,,5802000.0
Domino's Pizza Inc,DPZ,,1286681,2014.0,Q3TTM,2013-09-09,2014-09-07,,5876000.0,28327000.0,,165000.0,14781000.0,,,-154025000.0,-55582000.0,208299000.0,-154025000.0,-55582000.0,208299000.0,-1143000.0,159217000.0,159217000.0,98000.0,17081000.0,-11634000.0,,-50226000.0,,-51084000.0,-18233000.0,-102647000.0,,7136000.0
Domino's Pizza Inc,DPZ,,1286681,2014.0,Q3,2014-06-16,2014-09-07,,1275000.0,6947000.0,,44000.0,12977000.0,,,-32109000.0,-10398000.0,58095000.0,-32109000.0,-10398000.0,58095000.0,15632000.0,35618000.0,35618000.0,1278000.0,-500000.0,802000.0,,-14078000.0,,-12035000.0,-130000.0,-17401000.0,,835000.0
Domino's Pizza Inc,DPZ,,1286681,2014.0,Q2TTM,2013-06-17,2014-06-15,,6012000.0,27453000.0,,170000.0,2758000.0,,,-157564000.0,-56079000.0,187939000.0,-157564000.0,-56079000.0,187939000.0,-25534000.0,154231000.0,154231000.0,-2515000.0,20586000.0,-15739000.0,,-47917000.0,,-47748000.0,-24152000.0,-106081000.0,,7408000.0
Domino's Pizza Inc,DPZ,,1286681,2014.0,Q2,2014-03-24,2014-06-15,,1381000.0,6656000.0,,-156000.0,-24254000.0,,,-69322000.0,21820000.0,24586000.0,-69322000.0,21820000.0,24586000.0,-23072000.0,38462000.0,38462000.0,2341000.0,620000.0,33146000.0,,-14077000.0,,-12387000.0,-5990000.0,-49875000.0,,1061000.0
Domino's Pizza Inc,DPZ,,1286681,2014.0,Q2YTD,2013-12-30,2014-06-15,2015-07-16 07:09:15+00:00,2771000.0,13077000.0,,-28000.0,-31445000.0,,,-95554000.0,35713000.0,60790000.0,-95554000.0,35713000.0,60790000.0,921000.0,78936000.0,78936000.0,-2549000.0,6604000.0,49694000.0,,-25130000.0,,-18948000.0,-12022000.0,-65006000.0,,4967000.0
Domino's Pizza Inc,DPZ,,1286681,2014.0,Q1TTM,2013-03-25,2014-03-23,,6053000.0,26573000.0,,221000.0,4908000.0,,,-137966000.0,-81504000.0,182544000.0,-137966000.0,-81504000.0,182544000.0,-36705000.0,149039000.0,149039000.0,-4029000.0,25456000.0,-46838000.0,,-44967000.0,,-41862000.0,-24211000.0,-94244000.0,,7196000.0
Domino's Pizza Inc,DPZ,,1286681,2014.0,Q1,2013-12-30,2014-03-23,2015-04-23 07:35:28+00:00,1390000.0,6421000.0,,128000.0,-7191000.0,,,-26232000.0,13893000.0,36204000.0,-26232000.0,13893000.0,36204000.0,23993000.0,40474000.0,40474000.0,-4890000.0,5984000.0,16548000.0,,-11053000.0,,-6561000.0,-6032000.0,-15131000.0,,3906000.0
Domino's Pizza Inc,DPZ,,1286681,2015.0,FY,2014-12-29,2016-01-03,2018-02-20 07:40:21+00:00,12393000.0,32434000.0,,1036000.0,54006000.0,,1305000000.0,-80936000.0,-109292000.0,291786000.0,-80936000.0,-109292000.0,291786000.0,102594000.0,192789000.0,192789000.0,164000.0,15158000.0,-58734000.0,,-80329000.0,,-63282000.0,-582208000.0,-738557000.0,,12724000.0
Domino's Pizza Inc,DPZ,,1286681,2015.0,Q4,2015-09-07,2016-01-03,,8568000.0,9739000.0,,433000.0,37402000.0,,1300000000.0,93191000.0,-117159000.0,124478000.0,93191000.0,-117159000.0,124478000.0,100943000.0,62759000.0,62759000.0,6010000.0,2396000.0,-89971000.0,,-32188000.0,,-29448000.0,-577010000.0,-600007000.0,,2260000.0
Domino's Pizza Inc,DPZ,,1286681,2015.0,Q3YTD,2014-12-29,2015-09-06,2016-10-18 07:34:46+00:00,3825000.0,22695000.0,,603000.0,16604000.0,,5000000.0,-174127000.0,7867000.0,167308000.0,-174127000.0,7867000.0,167308000.0,1651000.0,130030000.0,130030000.0,-5846000.0,12762000.0,31237000.0,,-48141000.0,,-33834000.0,-5198000.0,-138550000.0,,10464000.0
Domino's Pizza Inc,DPZ,,1286681,2015.0,Q3TTM,2014-09-08,2015-09-06,,5525000.0,38459000.0,,1061000.0,34963000.0,,5000000.0,-165362000.0,-74891000.0,240762000.0,-165362000.0,-74891000.0,240762000.0,1570000.0,178063000.0,178063000.0,-16248000.0,35342000.0,-15769000.0,,-61776000.0,,-72944000.0,-5378000.0,-138550000.0,,13822000.0
Domino's Pizza Inc,DPZ,,1286681,2015.0,Q3,2015-06-15,2015-09-06,,1275000.0,7667000.0,,366000.0,22009000.0,,5000000.0,-51199000.0,-6266000.0,63714000.0,-51199000.0,-6266000.0,63714000.0,6615000.0,37832000.0,37832000.0,-5069000.0,6876000.0,5651000.0,,-17102000.0,,-13596000.0,-5057000.0,-40916000.0,,1679000.0
Domino's Pizza Inc,DPZ,,1286681,2015.0,Q2YTD,2014-12-29,2015-06-14,2016-07-21 07:59:25+00:00,2550000.0,15028000.0,,237000.0,-5405000.0,,,-122928000.0,14133000.0,103594000.0,-122928000.0,14133000.0,103594000.0,-4964000.0,92198000.0,92198000.0,-777000.0,5886000.0,25586000.0,,-31039000.0,,-20238000.0,-141000.0,-97634000.0,,8785000.0
Domino's Pizza Inc,DPZ,,1286681,2015.0,Q2TTM,2014-06-16,2015-06-14,,5525000.0,37739000.0,,739000.0,25931000.0,,,-146272000.0,-79023000.0,235143000.0,-146272000.0,-79023000.0,235143000.0,10587000.0,175849000.0,175849000.0,-9901000.0,27966000.0,-20618000.0,,-58752000.0,,-71383000.0,-451000.0,-115035000.0,,12978000.0
Domino's Pizza Inc,DPZ,,1286681,2015.0,Q2,2015-03-23,2015-06-14,,1276000.0,7681000.0,,-327000.0,-35227000.0,,,-81589000.0,13967000.0,18849000.0,-81589000.0,13967000.0,18849000.0,-49100000.0,45909000.0,45909000.0,-790000.0,3645000.0,24609000.0,,-17074000.0,,-12638000.0,-38000.0,-68122000.0,,1996000.0
Domino's Pizza Inc,DPZ,,1286681,2015.0,Q1,2014-12-29,2015-03-22,2016-04-28 07:37:30+00:00,1274000.0,7347000.0,,564000.0,29822000.0,,,-41339000.0,166000.0,84745000.0,-41339000.0,166000.0,84745000.0,44136000.0,46289000.0,46289000.0,13000.0,2241000.0,977000.0,,-13965000.0,,-7600000.0,-103000.0,-29512000.0,,6789000.0
Domino's Pizza Inc,DPZ,,1286681,2015.0,Q1TTM,2014-03-24,2015-03-22,,5630000.0,36714000.0,,910000.0,36904000.0,,,-134005000.0,-71170000.0,240880000.0,-134005000.0,-71170000.0,240880000.0,36615000.0,168402000.0,168402000.0,-6770000.0,24941000.0,-12081000.0,,-55755000.0,,-71132000.0,-6403000.0,-96788000.0,,12043000.0
Domino's Pizza Inc,DPZ,,1286681,2016.0,FY,2016-01-04,2017-01-01,2019-02-21 07:37:41+00:00,6418000.0,38140000.0,,-1279000.0,61926000.0,,63000000.0,-375792000.0,-55280000.0,292460000.0,-375792000.0,-55280000.0,292460000.0,-139891000.0,214678000.0,214678000.0,-28702000.0,57717000.0,-1661000.0,,-73925000.0,,-58555000.0,-122334000.0,-300250000.0,0.0,4936000.0
Domino's Pizza Inc,DPZ,,1286681,2016.0,Q4,2016-09-12,2017-01-01,,1856000.0,12680000.0,,-888000.0,42208000.0,,,-87992000.0,-77386000.0,129843000.0,-87992000.0,-77386000.0,129843000.0,-36423000.0,72733000.0,72733000.0,366000.0,9519000.0,-62021000.0,,-36377000.0,,-20301000.0,-44742000.0,-16392000.0,,4936000.0
Domino's Pizza Inc,DPZ,,1286681,2016.0,Q3YTD,2016-01-04,2016-09-11,2017-10-12 07:36:54+00:00,4562000.0,25460000.0,,-391000.0,19718000.0,,63000000.0,-287800000.0,22106000.0,162617000.0,-287800000.0,22106000.0,162617000.0,-103468000.0,141945000.0,141945000.0,-29068000.0,48198000.0,60360000.0,,-37548000.0,,-38254000.0,-77592000.0,-283858000.0,,
Domino's Pizza Inc,DPZ,,1286681,2016.0,Q3TTM,2015-09-07,2016-09-11,,13130000.0,35199000.0,,42000.0,57120000.0,,1363000000.0,-194609000.0,-95053000.0,287095000.0,-194609000.0,-95053000.0,287095000.0,-2525000.0,204704000.0,204704000.0,-23058000.0,50594000.0,-29611000.0,,-69736000.0,,-67702000.0,-654602000.0,-883865000.0,,2260000.0
Domino's Pizza Inc,DPZ,,1286681,2016.0,Q3,2016-06-20,2016-09-11,,1429000.0,8704000.0,,75000.0,38894000.0,,53000000.0,-57348000.0,-28215000.0,93164000.0,-57348000.0,-28215000.0,93164000.0,7676000.0,47233000.0,47233000.0,-3096000.0,5534000.0,-15006000.0,,-18449000.0,,-13209000.0,-37714000.0,-59719000.0,,
Domino's Pizza Inc,DPZ,,1286681,2016.0,Q2YTD,2016-01-04,2016-06-19,2017-07-25 07:38:58+00:00,3133000.0,16756000.0,,-466000.0,-19176000.0,,10000000.0,-230452000.0,50321000.0,69453000.0,-230452000.0,50321000.0,69453000.0,-111144000.0,94712000.0,94712000.0,-25972000.0,42664000.0,75366000.0,,-19099000.0,,-25045000.0,-39878000.0,-224139000.0,,
Domino's Pizza Inc,DPZ,,1286681,2016.0,Q2TTM,2015-06-15,2016-06-19,,12976000.0,34162000.0,,333000.0,40235000.0,,1315000000.0,-188460000.0,-73104000.0,257645000.0,-188460000.0,-73104000.0,257645000.0,-3586000.0,195303000.0,195303000.0,-25031000.0,51936000.0,-8954000.0,,-68389000.0,,-68089000.0,-621945000.0,-865062000.0,,3939000.0
Domino's Pizza Inc,DPZ,,1286681,2016.0,Q2,2016-03-28,2016-06-19,,1473000.0,8535000.0,,-216000.0,-7769000.0,,10000000.0,-240871000.0,32835000.0,52305000.0,-240871000.0,32835000.0,52305000.0,-155947000.0,49261000.0,49261000.0,805000.0,4622000.0,49136000.0,,-18935000.0,,-14559000.0,-12419000.0,-224139000.0,,-1742000.0
Domino's Pizza Inc,DPZ,,1286681,2016.0,Q1,2016-01-04,2016-03-27,2017-04-27 07:38:47+00:00,1660000.0,8221000.0,,-250000.0,-11407000.0,,,10419000.0,17486000.0,17148000.0,10419000.0,17486000.0,17148000.0,44803000.0,45451000.0,45451000.0,-26777000.0,38042000.0,26230000.0,,-164000.0,,-10486000.0,-27459000.0,,,1742000.0
Domino's Pizza Inc,DPZ,,1286681,2016.0,Q1TTM,2015-03-23,2016-03-27,,12779000.0,33308000.0,,222000.0,12777000.0,,1305000000.0,-29178000.0,-91972000.0,224189000.0,-29178000.0,-91972000.0,224189000.0,103261000.0,191951000.0,191951000.0,-26626000.0,50959000.0,-33481000.0,,-66528000.0,,-66168000.0,-609564000.0,-709045000.0,,7677000.0
