company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Caterpillar Inc,CAT,WRJR7GS4GTRECRRTVX92,18230,2007.0,FY,2007-01-01,2007-12-31,2010-02-19 12:42:45+00:00,,1797000000.0,,34000000.0,2418000000.0,328000000.0,10815000000.0,-2989000000.0,-4408000000.0,7955000000.0,-2989000000.0,-4408000000.0,7955000000.0,592000000.0,3578000000.0,3578000000.0,162000000.0,-9911000000.0,232000000.0,-865000000.0,-14431000000.0,-3040000000.0,-895000000.0,-2461000000.0,12423000000.0,408000000.0
Caterpillar Inc,CAT,WRJR7GS4GTRECRRTVX92,18230,2008.0,FY,2008-01-01,2008-12-31,2011-02-22 17:15:14+00:00,,1980000000.0,,158000000.0,-1248000000.0,135000000.0,18331000000.0,2955000000.0,-6171000000.0,4672000000.0,2955000000.0,-6171000000.0,4672000000.0,1614000000.0,3585000000.0,3585000000.0,355000000.0,1729000000.0,80000000.0,-963000000.0,-14370000000.0,-3886000000.0,-14439000000.0,-1838000000.0,11023000000.0,982000000.0
Caterpillar Inc,CAT,WRJR7GS4GTRECRRTVX92,18230,2008.0,Q4,2008-10-01,2008-12-31,,,527000000.0,,172000000.0,-95000000.0,7000000.0,2714000000.0,458000000.0,-1424000000.0,1392000000.0,458000000.0,-1424000000.0,1392000000.0,598000000.0,663000000.0,663000000.0,297000000.0,12340000000.0,103000000.0,-253000000.0,-2932000000.0,-1442000000.0,-14266000000.0,-84000000.0,2619000000.0,228000000.0
Caterpillar Inc,CAT,WRJR7GS4GTRECRRTVX92,18230,2008.0,Q3YTD,2008-01-01,2008-09-30,2009-10-30 13:01:01+00:00,,1453000000.0,,-14000000.0,-1153000000.0,128000000.0,15617000000.0,2497000000.0,-4747000000.0,3280000000.0,2497000000.0,-4747000000.0,3280000000.0,1016000000.0,2922000000.0,2922000000.0,58000000.0,-10611000000.0,-23000000.0,-710000000.0,-11438000000.0,-2444000000.0,-173000000.0,-1754000000.0,8404000000.0,754000000.0
Caterpillar Inc,CAT,WRJR7GS4GTRECRRTVX92,18230,2009.0,FY,2009-01-01,2009-12-31,2011-02-22 17:15:14+00:00,,2336000000.0,,1000000.0,3199000000.0,89000000.0,11833000000.0,-5215000000.0,846000000.0,6499000000.0,-5215000000.0,846000000.0,6499000000.0,2131000000.0,827000000.0,827000000.0,137000000.0,479000000.0,-147000000.0,-1045000000.0,-7456000000.0,-2472000000.0,-16571000000.0,0.0,9679000000.0,1242000000.0
Caterpillar Inc,CAT,WRJR7GS4GTRECRRTVX92,18230,2009.0,Q4,2009-10-01,2009-12-31,,,703000000.0,,,997000000.0,39000000.0,2000000000.0,-868000000.0,-434000000.0,1981000000.0,-868000000.0,-434000000.0,1981000000.0,679000000.0,206000000.0,206000000.0,75000000.0,-565000000.0,-49000000.0,-273000000.0,-1889000000.0,-974000000.0,-2069000000.0,,2035000000.0,443000000.0
Caterpillar Inc,CAT,WRJR7GS4GTRECRRTVX92,18230,2009.0,Q3TTM,2008-10-01,2009-09-30,,,2160000000.0,,173000000.0,2107000000.0,57000000.0,12547000000.0,-3889000000.0,-144000000.0,5910000000.0,-3889000000.0,-144000000.0,5910000000.0,2050000000.0,1284000000.0,1284000000.0,359000000.0,13384000000.0,5000000.0,-1025000000.0,-8499000000.0,-2940000000.0,-28768000000.0,-84000000.0,10263000000.0,1027000000.0
Caterpillar Inc,CAT,WRJR7GS4GTRECRRTVX92,18230,2009.0,Q3,2009-07-01,2009-09-30,,,561000000.0,,13000000.0,759000000.0,19000000.0,1676000000.0,-1963000000.0,432000000.0,1715000000.0,-1963000000.0,432000000.0,1715000000.0,197000000.0,392000000.0,392000000.0,3000000.0,170000000.0,-45000000.0,-261000000.0,-1516000000.0,-614000000.0,-3567000000.0,,2262000000.0,345000000.0
Caterpillar Inc,CAT,WRJR7GS4GTRECRRTVX92,18230,2009.0,Q3YTD,2009-01-01,2009-09-30,2010-11-04 12:43:20+00:00,,1633000000.0,,1000000.0,2202000000.0,50000000.0,9833000000.0,-4347000000.0,1280000000.0,4518000000.0,-4347000000.0,1280000000.0,4518000000.0,1452000000.0,621000000.0,621000000.0,62000000.0,1044000000.0,-98000000.0,-772000000.0,-5567000000.0,-1498000000.0,-14502000000.0,,7644000000.0,799000000.0
Caterpillar Inc,CAT,WRJR7GS4GTRECRRTVX92,18230,2009.0,Q2,2009-04-01,2009-06-30,,,538000000.0,,21000000.0,1057000000.0,31000000.0,3460000000.0,-1849000000.0,345000000.0,1908000000.0,-1849000000.0,345000000.0,1908000000.0,425000000.0,360000000.0,360000000.0,-47000000.0,3869000000.0,-76000000.0,-258000000.0,-2204000000.0,-439000000.0,-8951000000.0,,2818000000.0,246000000.0
