company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentemployeebenefitliabilities,dividendspayable,goodwill,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxassets,noncurrentemployeebenefitliabilities,noncurrentnotereceivables,notereceivable,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,redeemablenoncontrollinginterest,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
Caterpillar Inc,CAT,WRJR7GS4GTRECRRTVX92,18230,2012.0,Q2,,2012-06-30,2012-08-06 11:16:42+00:00,8470000000.0,10443000000.0,3532000000.0,-6150000000.0,5103000000.0,0.0,4373000000.0,3132000000.0,1685000000.0,1628000000.0,339000000.0,7320000000.0,4236000000.0,27261000000.0,124000000.0,17344000000.0,14928000000.0,55000000.0,2032000000.0,10626000000.0,13758000000.0,8383000000.0,2117000000.0,2146000000.0,3697000000.0,1336000000.0,0.0,27842000000.0,12055000000.0,88838000000.0,15926000000.0,44294000000.0,31273000000.0,15926000000.0,15981000000.0,72857000000.0,88838000000.0,29616000000.0,41584000000.0,-10139000000.0
Caterpillar Inc,CAT,WRJR7GS4GTRECRRTVX92,18230,2012.0,Q1,,2012-03-31,2012-05-07 10:58:41+00:00,8360000000.0,10370000000.0,3427000000.0,-6033000000.0,2864000000.0,0.0,4351000000.0,2921000000.0,1501000000.0,1373000000.0,,7081000000.0,4287000000.0,25191000000.0,139000000.0,16511000000.0,14571000000.0,47000000.0,2082000000.0,10815000000.0,13331000000.0,7931000000.0,2006000000.0,2208000000.0,3582000000.0,1032000000.0,455000000.0,26815000000.0,10762000000.0,83908000000.0,14969000000.0,40209000000.0,28849000000.0,14969000000.0,15016000000.0,68437000000.0,83908000000.0,29128000000.0,39588000000.0,-10164000000.0
Caterpillar Inc,CAT,WRJR7GS4GTRECRRTVX92,18230,2013.0,FY,,2013-12-31,2015-02-17 17:15:52+00:00,6560000000.0,8413000000.0,3493000000.0,-3898000000.0,6081000000.0,0.0,4709000000.0,2360000000.0,,1622000000.0,382000000.0,6956000000.0,3596000000.0,18720000000.0,272000000.0,12625000000.0,17075000000.0,67000000.0,594000000.0,6973000000.0,16323000000.0,8763000000.0,2609000000.0,1745000000.0,11028000000.0,2453000000.0,,31854000000.0,10271000000.0,84896000000.0,20811000000.0,38335000000.0,27297000000.0,20811000000.0,20878000000.0,64018000000.0,84896000000.0,29486000000.0,36721000000.0,-11854000000.0
Caterpillar Inc,CAT,WRJR7GS4GTRECRRTVX92,18230,2013.0,Q3,,2013-09-30,2013-11-01 16:12:29+00:00,6280000000.0,8649000000.0,3373000000.0,-6247000000.0,6357000000.0,0.0,4657000000.0,2699000000.0,1541000000.0,1391000000.0,,6968000000.0,3718000000.0,26015000000.0,278000000.0,13392000000.0,16588000000.0,67000000.0,1985000000.0,10785000000.0,15914000000.0,9161000000.0,1854000000.0,1733000000.0,3176000000.0,988000000.0,,31614000000.0,13522000000.0,87272000000.0,18110000000.0,40088000000.0,29119000000.0,18110000000.0,18177000000.0,69095000000.0,87272000000.0,30596000000.0,39976000000.0,-11914000000.0
Caterpillar Inc,CAT,WRJR7GS4GTRECRRTVX92,18230,2013.0,Q2,,2013-06-30,2013-08-02 16:26:55+00:00,6343000000.0,9396000000.0,3501000000.0,-6698000000.0,6110000000.0,0.0,4591000000.0,2738000000.0,1540000000.0,1296000000.0,388000000.0,6814000000.0,3764000000.0,25680000000.0,288000000.0,13889000000.0,16352000000.0,57000000.0,2153000000.0,10866000000.0,15470000000.0,8946000000.0,1782000000.0,1729000000.0,3232000000.0,924000000.0,,30668000000.0,13871000000.0,87375000000.0,17621000000.0,40805000000.0,29919000000.0,17621000000.0,17678000000.0,69697000000.0,87375000000.0,30218000000.0,39778000000.0,-10940000000.0
Caterpillar Inc,CAT,WRJR7GS4GTRECRRTVX92,18230,2013.0,Q1,,2013-03-31,2013-05-02 13:30:00+00:00,6221000000.0,9843000000.0,3572000000.0,-6669000000.0,5982000000.0,0.0,4510000000.0,2920000000.0,1486000000.0,1150000000.0,,6840000000.0,3875000000.0,27240000000.0,270000000.0,15074000000.0,16276000000.0,44000000.0,2112000000.0,10999000000.0,15491000000.0,8830000000.0,1865000000.0,1734000000.0,3212000000.0,930000000.0,,30438000000.0,13246000000.0,88743000000.0,18274000000.0,42145000000.0,28974000000.0,18274000000.0,18318000000.0,70425000000.0,88743000000.0,30322000000.0,41451000000.0,-10005000000.0
Caterpillar Inc,CAT,WRJR7GS4GTRECRRTVX92,18230,2014.0,FY,,2014-12-31,2015-10-30 11:33:45+00:00,6515000000.0,7737000000.0,3548000000.0,-6431000000.0,7341000000.0,0.0,5016000000.0,1697000000.0,1739000000.0,2438000000.0,424000000.0,6694000000.0,3076000000.0,27784000000.0,257000000.0,12205000000.0,16577000000.0,-31372000000.0,1404000000.0,8963000000.0,16008000000.0,9027000000.0,1754000000.0,1798000000.0,3231000000.0,818000000.0,,33887000000.0,11501000000.0,84681000000.0,48198000000.0,38867000000.0,27877000000.0,48198000000.0,16826000000.0,67855000000.0,84681000000.0,29237000000.0,39978000000.0,15726000000.0
Caterpillar Inc,CAT,WRJR7GS4GTRECRRTVX92,18230,2014.0,Q3,,2014-09-30,2014-10-31 09:02:00+00:00,6778000000.0,7705000000.0,3466000000.0,-4357000000.0,6082000000.0,0.0,4968000000.0,2165000000.0,1370000000.0,2230000000.0,0.0,6801000000.0,3210000000.0,28180000000.0,265000000.0,13328000000.0,16431000000.0,73000000.0,761000000.0,6539000000.0,16164000000.0,9307000000.0,1848000000.0,1814000000.0,3284000000.0,1250000000.0,,33977000000.0,11102000000.0,84488000000.0,18823000000.0,39042000000.0,27589000000.0,18823000000.0,18896000000.0,65592000000.0,84488000000.0,29015000000.0,38003000000.0,-15765000000.0
Caterpillar Inc,CAT,WRJR7GS4GTRECRRTVX92,18230,2014.0,Q2,,2014-06-30,2014-08-01 11:34:22+00:00,6860000000.0,8057000000.0,3473000000.0,-3683000000.0,7927000000.0,0.0,4890000000.0,2344000000.0,1463000000.0,1910000000.0,439000000.0,6969000000.0,3398000000.0,27307000000.0,259000000.0,13055000000.0,16690000000.0,67000000.0,737000000.0,6597000000.0,16666000000.0,9467000000.0,1779000000.0,1832000000.0,3259000000.0,1307000000.0,,32961000000.0,12936000000.0,87827000000.0,20856000000.0,41276000000.0,29741000000.0,20856000000.0,20923000000.0,66904000000.0,87827000000.0,29861000000.0,37163000000.0,-13312000000.0
Caterpillar Inc,CAT,WRJR7GS4GTRECRRTVX92,18230,2014.0,Q1,,2014-03-31,2014-05-02 16:38:13+00:00,6731000000.0,8565000000.0,3454000000.0,-3801000000.0,5345000000.0,0.0,4773000000.0,2500000000.0,1401000000.0,1475000000.0,0.0,6986000000.0,3509000000.0,26801000000.0,266000000.0,12888000000.0,16716000000.0,64000000.0,700000000.0,6715000000.0,16490000000.0,8834000000.0,1845000000.0,1762000000.0,3217000000.0,935000000.0,,32775000000.0,11290000000.0,84397000000.0,20305000000.0,37968000000.0,27295000000.0,20305000000.0,20369000000.0,64028000000.0,84397000000.0,29713000000.0,36733000000.0,-13442000000.0
Caterpillar Inc,CAT,WRJR7GS4GTRECRRTVX92,18230,2015.0,FY,,2015-12-31,2017-02-15 13:45:35+00:00,5023000000.0,6695000000.0,3116000000.0,-2035000000.0,6460000000.0,0.0,5238000000.0,1146000000.0,,1994000000.0,448000000.0,6615000000.0,2821000000.0,16209000000.0,,9700000000.0,16090000000.0,76000000.0,2489000000.0,8843000000.0,14821000000.0,8991000000.0,2188000000.0,1998000000.0,12163000000.0,1662000000.0,,29246000000.0,12327000000.0,78342000000.0,14809000000.0,33508000000.0,26242000000.0,14809000000.0,14885000000.0,63457000000.0,78342000000.0,28744000000.0,37215000000.0,-17640000000.0
Caterpillar Inc,CAT,WRJR7GS4GTRECRRTVX92,18230,2015.0,Q3,,2015-09-30,2015-10-30 11:33:45+00:00,5206000000.0,6783000000.0,3306000000.0,-6843000000.0,6046000000.0,0.0,5190000000.0,1610000000.0,1446000000.0,1678000000.0,0.0,6546000000.0,2841000000.0,25208000000.0,231000000.0,11150000000.0,15955000000.0,72000000.0,1559000000.0,8638000000.0,14817000000.0,8862000000.0,1698000000.0,1740000000.0,3322000000.0,993000000.0,,35191000000.0,12335000000.0,78969000000.0,15896000000.0,35280000000.0,25833000000.0,15896000000.0,15968000000.0,63001000000.0,78969000000.0,27734000000.0,37168000000.0,-17642000000.0
Caterpillar Inc,CAT,WRJR7GS4GTRECRRTVX92,18230,2015.0,Q2,,2015-06-30,2015-07-31 11:44:10+00:00,5862000000.0,7212000000.0,3311000000.0,-6729000000.0,7821000000.0,0.0,5142000000.0,1754000000.0,1441000000.0,1597000000.0,463000000.0,6550000000.0,2863000000.0,27445000000.0,229000000.0,11681000000.0,16136000000.0,69000000.0,1473000000.0,8759000000.0,14988000000.0,9213000000.0,1744000000.0,1776000000.0,3271000000.0,859000000.0,,34823000000.0,10875000000.0,82242000000.0,17092000000.0,38227000000.0,25606000000.0,17092000000.0,17161000000.0,65081000000.0,82242000000.0,27879000000.0,39475000000.0,-16144000000.0
Caterpillar Inc,CAT,WRJR7GS4GTRECRRTVX92,18230,2015.0,Q1,,2015-03-31,2015-05-01 16:29:27+00:00,6328000000.0,7586000000.0,3531000000.0,-7101000000.0,7563000000.0,0.0,5101000000.0,1636000000.0,1438000000.0,1358000000.0,0.0,6493000000.0,2890000000.0,26803000000.0,230000000.0,12099000000.0,16277000000.0,76000000.0,1342000000.0,8877000000.0,14965000000.0,9037000000.0,1741000000.0,1802000000.0,3206000000.0,768000000.0,,34998000000.0,11972000000.0,82490000000.0,16962000000.0,38491000000.0,26566000000.0,16962000000.0,17038000000.0,65452000000.0,82490000000.0,27722000000.0,38886000000.0,-16036000000.0
Caterpillar Inc,CAT,WRJR7GS4GTRECRRTVX92,18230,2016.0,FY,,2016-12-31,2018-02-15 12:14:45+00:00,4614000000.0,5981000000.0,3003000000.0,-2039000000.0,7168000000.0,0.0,5277000000.0,1167000000.0,,1296000000.0,452000000.0,6020000000.0,2349000000.0,14382000000.0,,8614000000.0,15322000000.0,76000000.0,2790000000.0,9357000000.0,14585000000.0,8522000000.0,2142000000.0,1671000000.0,11620000000.0,1682000000.0,,27377000000.0,13458000000.0,74704000000.0,13137000000.0,31967000000.0,26132000000.0,13137000000.0,13213000000.0,61491000000.0,74704000000.0,27415000000.0,35359000000.0,-17478000000.0
Caterpillar Inc,CAT,WRJR7GS4GTRECRRTVX92,18230,2016.0,Q3,,2016-09-30,2016-11-02 11:50:59+00:00,4713000000.0,5797000000.0,3022000000.0,-1527000000.0,6113000000.0,0.0,5266000000.0,1161000000.0,,1286000000.0,0.0,6725000000.0,2453000000.0,23622000000.0,,9478000000.0,15680000000.0,70000000.0,2579000000.0,8499000000.0,14937000000.0,8719000000.0,1620000000.0,2029000000.0,3276000000.0,1892000000.0,,29450000000.0,13488000000.0,76402000000.0,15645000000.0,31999000000.0,25290000000.0,15645000000.0,15715000000.0,60687000000.0,76402000000.0,28723000000.0,35397000000.0,-17544000000.0
Caterpillar Inc,CAT,WRJR7GS4GTRECRRTVX92,18230,2016.0,Q2,,2016-06-30,2016-08-03 11:46:53+00:00,5104000000.0,6326000000.0,3127000000.0,-1633000000.0,6764000000.0,0.0,5277000000.0,1259000000.0,,1265000000.0,450000000.0,6677000000.0,2652000000.0,23980000000.0,,9458000000.0,15916000000.0,71000000.0,2536000000.0,8533000000.0,14869000000.0,9201000000.0,1635000000.0,2044000000.0,3301000000.0,1857000000.0,,29167000000.0,14343000000.0,78300000000.0,15232000000.0,33606000000.0,27183000000.0,15232000000.0,15303000000.0,62997000000.0,78300000000.0,28778000000.0,35814000000.0,-17579000000.0
Caterpillar Inc,CAT,WRJR7GS4GTRECRRTVX92,18230,2016.0,Q1,,2016-03-31,2016-05-02 12:06:30+00:00,5101000000.0,6856000000.0,3142000000.0,-1493000000.0,5886000000.0,0.0,5247000000.0,1328000000.0,,1158000000.0,0.0,6710000000.0,2741000000.0,24470000000.0,,9849000000.0,15935000000.0,77000000.0,2486000000.0,8600000000.0,14686000000.0,9310000000.0,1593000000.0,2001000000.0,3269000000.0,1847000000.0,,29517000000.0,13893000000.0,78307000000.0,15676000000.0,33748000000.0,26215000000.0,15676000000.0,15753000000.0,62554000000.0,78307000000.0,28624000000.0,36339000000.0,-17595000000.0
Caterpillar Inc,CAT,WRJR7GS4GTRECRRTVX92,18230,2017.0,FY,,2017-12-31,2019-02-14 13:25:13+00:00,6487000000.0,7436000000.0,3220000000.0,-1192000000.0,8261000000.0,0.0,5593000000.0,1426000000.0,,2559000000.0,466000000.0,6200000000.0,2111000000.0,15918000000.0,,10018000000.0,14155000000.0,69000000.0,1693000000.0,8365000000.0,14532000000.0,8757000000.0,1748000000.0,2027000000.0,11982000000.0,1772000000.0,,26301000000.0,11025000000.0,76962000000.0,13697000000.0,36244000000.0,26931000000.0,13697000000.0,13766000000.0,63196000000.0,76962000000.0,26563000000.0,36265000000.0,-17005000000.0
Caterpillar Inc,CAT,WRJR7GS4GTRECRRTVX92,18230,2017.0,Q3,,2017-09-30,2017-11-01 11:52:07+00:00,6113000000.0,6691000000.0,3114000000.0,-1233000000.0,9591000000.0,0.0,5460000000.0,1510000000.0,,2333000000.0,0.0,6196000000.0,2175000000.0,24835000000.0,,10212000000.0,14187000000.0,70000000.0,2845000000.0,8973000000.0,14161000000.0,8984000000.0,1744000000.0,1811000000.0,3152000000.0,1707000000.0,,28530000000.0,11089000000.0,78560000000.0,15627000000.0,37185000000.0,25903000000.0,15627000000.0,15697000000.0,62863000000.0,78560000000.0,27188000000.0,36960000000.0,-17130000000.0
Caterpillar Inc,CAT,WRJR7GS4GTRECRRTVX92,18230,2017.0,Q2,,2017-06-30,2017-08-02 11:47:06+00:00,5778000000.0,6675000000.0,3211000000.0,-1471000000.0,10232000000.0,0.0,5316000000.0,1533000000.0,,1986000000.0,461000000.0,6142000000.0,2232000000.0,23815000000.0,,9388000000.0,14420000000.0,70000000.0,2866000000.0,9248000000.0,14137000000.0,8920000000.0,1787000000.0,1722000000.0,3235000000.0,1776000000.0,,27471000000.0,13377000000.0,78510000000.0,14009000000.0,36991000000.0,28133000000.0,14009000000.0,14079000000.0,64431000000.0,78510000000.0,27099000000.0,36298000000.0,-17307000000.0
Caterpillar Inc,CAT,WRJR7GS4GTRECRRTVX92,18230,2017.0,Q1,,2017-03-31,2017-05-03 11:43:09+00:00,5302000000.0,6533000000.0,3086000000.0,-1827000000.0,9472000000.0,0.0,5222000000.0,1383000000.0,,1666000000.0,0.0,6051000000.0,2287000000.0,23725000000.0,,9082000000.0,14727000000.0,72000000.0,2940000000.0,9291000000.0,14370000000.0,8684000000.0,1641000000.0,1626000000.0,3238000000.0,1777000000.0,,27584000000.0,14557000000.0,77549000000.0,13588000000.0,35548000000.0,27635000000.0,13588000000.0,13660000000.0,63889000000.0,77549000000.0,27274000000.0,36254000000.0,-17391000000.0
Caterpillar Inc,CAT,WRJR7GS4GTRECRRTVX92,18230,2018.0,FY,,2018-12-31,2020-02-19 14:12:34+00:00,7051000000.0,8802000000.0,3573000000.0,-1684000000.0,7857000000.0,,5827000000.0,1243000000.0,,2384000000.0,495000000.0,6217000000.0,1897000000.0,16995000000.0,,11529000000.0,13574000000.0,41000000.0,1439000000.0,7455000000.0,14447000000.0,8650000000.0,1929000000.0,2332000000.0,11761000000.0,1765000000.0,,30427000000.0,11543000000.0,78509000000.0,14039000000.0,38603000000.0,28218000000.0,14039000000.0,14080000000.0,64429000000.0,78509000000.0,26332000000.0,36211000000.0,-20531000000.0
Caterpillar Inc,CAT,WRJR7GS4GTRECRRTVX92,18230,2018.0,Q3,,2018-09-30,2018-10-31 12:14:01+00:00,6788000000.0,7974000000.0,3423000000.0,-1568000000.0,8007000000.0,0.0,5715000000.0,1491000000.0,,2132000000.0,0.0,6233000000.0,1976000000.0,25441000000.0,,11814000000.0,13607000000.0,40000000.0,1288000000.0,7046000000.0,14373000000.0,8824000000.0,1867000000.0,2278000000.0,3799000000.0,1835000000.0,,30384000000.0,10332000000.0,78209000000.0,15850000000.0,38454000000.0,26033000000.0,15850000000.0,15890000000.0,62319000000.0,78209000000.0,26148000000.0,36286000000.0,-18681000000.0
Caterpillar Inc,CAT,WRJR7GS4GTRECRRTVX92,18230,2018.0,Q2,,2018-06-30,2018-08-07 12:17:48+00:00,6831000000.0,7991000000.0,3450000000.0,-1496000000.0,8654000000.0,0.0,5746000000.0,1378000000.0,0.0,1789000000.0,511000000.0,6249000000.0,2039000000.0,23699000000.0,,11255000000.0,13752000000.0,63000000.0,1626000000.0,8092000000.0,14402000000.0,8906000000.0,1871000000.0,2278000000.0,3954000000.0,1835000000.0,,28657000000.0,12470000000.0,78987000000.0,14879000000.0,38641000000.0,28300000000.0,14879000000.0,14942000000.0,64045000000.0,78987000000.0,26594000000.0,35745000000.0,-18028000000.0
Caterpillar Inc,CAT,WRJR7GS4GTRECRRTVX92,18230,2018.0,Q1,,2018-03-31,2018-05-02 11:32:39+00:00,6938000000.0,7894000000.0,3551000000.0,-1016000000.0,7888000000.0,0.0,5640000000.0,1399000000.0,,1474000000.0,0.0,6376000000.0,2163000000.0,23165000000.0,,10947000000.0,13912000000.0,66000000.0,1687000000.0,8233000000.0,14363000000.0,8772000000.0,1890000000.0,2156000000.0,3942000000.0,1856000000.0,,27929000000.0,12150000000.0,78014000000.0,15206000000.0,37357000000.0,27402000000.0,15206000000.0,15272000000.0,62742000000.0,78014000000.0,26745000000.0,35340000000.0,-17347000000.0
