company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2011.0,Q2,2011-05-02,2011-07-31,,,,,425000000.0,,553000000.0,49000000.0,-19000000.0,-1376000000.0,-258000000.0,2389000000.0,-1376000000.0,-258000000.0,2389000000.0,755000000.0,1363000000.0,1363000000.0,48000000.0,,-395000000.0,,-270000000.0,-61000000.0,-950000000.0,,12000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2011.0,Q2YTD,2011-01-31,2011-07-31,2012-08-22 16:04:26+00:00,0.0,,,849000000.0,,1355000000.0,83000000.0,1994000000.0,-2040000000.0,-442000000.0,4487000000.0,-2040000000.0,-442000000.0,4487000000.0,2005000000.0,2175000000.0,2175000000.0,108000000.0,,-798000000.0,,-469000000.0,-1068000000.0,-2251000000.0,,27000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2011.0,Q1TTM,2010-05-03,2011-05-01,,,2067000000.0,579000000.0,1704000000.0,,-695000000.0,127000000.0,3003000000.0,-4222000000.0,-1056000000.0,4644000000.0,-4222000000.0,-1056000000.0,4644000000.0,-634000000.0,3425000000.0,3425000000.0,210000000.0,,-1573000000.0,,-1128000000.0,-2378000000.0,-3401000000.0,,72000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2011.0,Q1,2011-01-31,2011-05-01,2012-05-24 16:04:56+00:00,,,,424000000.0,,802000000.0,34000000.0,2013000000.0,-664000000.0,-184000000.0,2098000000.0,-664000000.0,-184000000.0,2098000000.0,1250000000.0,812000000.0,812000000.0,60000000.0,,-403000000.0,,-199000000.0,-1007000000.0,-1301000000.0,,15000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2012.0,FY,2012-01-30,2013-02-03,2015-03-26 16:03:43+00:00,-170000000.0,2482000000.0,617000000.0,1684000000.0,,441000000.0,784000000.0,0.0,-5034000000.0,-1432000000.0,6975000000.0,-5034000000.0,-1432000000.0,6975000000.0,509000000.0,4535000000.0,4535000000.0,315000000.0,,-1743000000.0,,-1312000000.0,-91000000.0,-3984000000.0,,50000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2012.0,Q4,2012-10-29,2013-02-03,,-49000000.0,2482000000.0,617000000.0,427000000.0,,83000000.0,87000000.0,-133000000.0,-1199000000.0,-445000000.0,1591000000.0,-1199000000.0,-445000000.0,1591000000.0,-53000000.0,1021000000.0,1021000000.0,60000000.0,,-431000000.0,,-425000000.0,-68000000.0,-654000000.0,,29000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2012.0,Q3TTM,2011-10-31,2012-10-28,,-186000000.0,1865000000.0,580000000.0,1674000000.0,,69000000.0,912000000.0,133000000.0,-4586000000.0,-1433000000.0,6344000000.0,-4586000000.0,-1433000000.0,6344000000.0,325000000.0,4288000000.0,4288000000.0,313000000.0,,-1757000000.0,,-1288000000.0,-130000000.0,-3744000000.0,,41000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2012.0,Q3,2012-07-30,2012-10-28,,-76000000.0,,,424000000.0,,-396000000.0,144000000.0,11000000.0,-984000000.0,-406000000.0,1123000000.0,-984000000.0,-406000000.0,1123000000.0,-267000000.0,947000000.0,947000000.0,148000000.0,,-432000000.0,,-336000000.0,-7000000.0,-700000000.0,,6000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2012.0,Q3YTD,2012-01-30,2012-10-28,2013-11-27 08:00:40+00:00,-121000000.0,,,1257000000.0,,358000000.0,697000000.0,133000000.0,-3835000000.0,-987000000.0,5384000000.0,-3835000000.0,-987000000.0,5384000000.0,562000000.0,3514000000.0,3514000000.0,255000000.0,,-1312000000.0,,-887000000.0,-23000000.0,-3330000000.0,,21000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2012.0,Q2TTM,2011-08-01,2012-07-29,,-110000000.0,1865000000.0,580000000.0,1666000000.0,101000000.0,270000000.0,776000000.0,122000000.0,-4859000000.0,-1268000000.0,6425000000.0,-4859000000.0,-1268000000.0,6425000000.0,298000000.0,4275000000.0,4275000000.0,214000000.0,,-1714000000.0,,-1303000000.0,-194000000.0,-3849000000.0,,44000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2012.0,Q2,2012-04-30,2012-07-29,,-45000000.0,,,423000000.0,,-233000000.0,141000000.0,35000000.0,-1768000000.0,-360000000.0,1771000000.0,-1768000000.0,-360000000.0,1771000000.0,-357000000.0,1532000000.0,1532000000.0,49000000.0,,-436000000.0,,-323000000.0,-9000000.0,-1499000000.0,,8000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2012.0,Q2YTD,2012-01-30,2012-07-29,2013-08-28 16:00:46+00:00,-45000000.0,,,833000000.0,,754000000.0,553000000.0,122000000.0,-2851000000.0,-581000000.0,4261000000.0,-2851000000.0,-581000000.0,4261000000.0,829000000.0,2567000000.0,2567000000.0,107000000.0,,-880000000.0,,-551000000.0,-16000000.0,-2630000000.0,,15000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2012.0,Q1TTM,2011-05-02,2012-04-29,,-65000000.0,1865000000.0,580000000.0,1668000000.0,101000000.0,1056000000.0,684000000.0,68000000.0,-4467000000.0,-1166000000.0,7043000000.0,-4467000000.0,-1166000000.0,7043000000.0,1410000000.0,4106000000.0,4106000000.0,213000000.0,,-1673000000.0,,-1250000000.0,-246000000.0,-3300000000.0,,48000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2012.0,Q1,2012-01-30,2012-04-29,2013-05-29 16:06:07+00:00,0.0,,,410000000.0,,987000000.0,412000000.0,87000000.0,-1083000000.0,-221000000.0,2490000000.0,-1083000000.0,-221000000.0,2490000000.0,1186000000.0,1035000000.0,1035000000.0,58000000.0,,-444000000.0,,-228000000.0,-7000000.0,-1131000000.0,,7000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2013.0,FY,2013-02-04,2014-02-02,2016-03-24 16:05:36+00:00,-206000000.0,2839000000.0,639000000.0,1757000000.0,,258000000.0,241000000.0,5222000000.0,-6652000000.0,-1507000000.0,7628000000.0,-6652000000.0,-1507000000.0,7628000000.0,-531000000.0,5385000000.0,5385000000.0,228000000.0,,-2243000000.0,,-1389000000.0,-1326000000.0,-8546000000.0,,88000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2013.0,Q4,2013-11-04,2014-02-02,,-191000000.0,2839000000.0,639000000.0,440000000.0,,135000000.0,77000000.0,-104000000.0,-3972000000.0,-562000000.0,1647000000.0,-3972000000.0,-562000000.0,1647000000.0,-2887000000.0,1013000000.0,1013000000.0,59000000.0,,-544000000.0,,-425000000.0,-1301000000.0,-2100000000.0,,54000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2013.0,Q3TTM,2012-10-29,2013-11-03,,-64000000.0,2482000000.0,617000000.0,1744000000.0,,206000000.0,251000000.0,5193000000.0,-3879000000.0,-1390000000.0,7572000000.0,-3879000000.0,-1390000000.0,7572000000.0,2303000000.0,5393000000.0,5393000000.0,229000000.0,,-2130000000.0,,-1389000000.0,-93000000.0,-7100000000.0,,63000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2013.0,Q3,2013-08-05,2013-11-03,,-2000000.0,,,440000000.0,,-581000000.0,14000000.0,3178000000.0,528000000.0,-349000000.0,1263000000.0,528000000.0,-349000000.0,1263000000.0,1442000000.0,1351000000.0,1351000000.0,53000000.0,,-556000000.0,,-365000000.0,-8000000.0,-2100000000.0,,18000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2013.0,Q3YTD,2013-02-04,2013-11-03,2014-11-24 18:39:32+00:00,-15000000.0,,,1317000000.0,,123000000.0,164000000.0,5326000000.0,-2680000000.0,-945000000.0,5981000000.0,-2680000000.0,-945000000.0,5981000000.0,2356000000.0,4372000000.0,4372000000.0,169000000.0,,-1699000000.0,,-964000000.0,-25000000.0,-6446000000.0,0.0,34000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2013.0,Q2TTM,2012-07-30,2013-08-04,,-138000000.0,2482000000.0,617000000.0,1728000000.0,,391000000.0,381000000.0,2026000000.0,-5391000000.0,-1447000000.0,7432000000.0,-5391000000.0,-1447000000.0,7432000000.0,594000000.0,4989000000.0,4989000000.0,324000000.0,,-2006000000.0,,-1360000000.0,-92000000.0,-5700000000.0,,51000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2013.0,Q2,2013-05-06,2013-08-04,,,,,442000000.0,,-267000000.0,86000000.0,20000000.0,-2619000000.0,-320000000.0,2021000000.0,-2619000000.0,-320000000.0,2021000000.0,-918000000.0,1795000000.0,1795000000.0,51000000.0,,-566000000.0,,-321000000.0,-9000000.0,-2150000000.0,,1000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2013.0,Q2YTD,2013-02-04,2013-08-04,2014-08-27 16:00:23+00:00,-13000000.0,,,877000000.0,,704000000.0,150000000.0,2148000000.0,-3208000000.0,-596000000.0,4718000000.0,-3208000000.0,-596000000.0,4718000000.0,914000000.0,3021000000.0,3021000000.0,116000000.0,,-1143000000.0,,-599000000.0,-17000000.0,-4346000000.0,0.0,16000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2013.0,Q1TTM,2012-04-30,2013-05-05,,-183000000.0,2482000000.0,617000000.0,1709000000.0,,425000000.0,436000000.0,2041000000.0,-4540000000.0,-1487000000.0,7182000000.0,-4540000000.0,-1487000000.0,7182000000.0,1155000000.0,4726000000.0,4726000000.0,322000000.0,,-1876000000.0,,-1362000000.0,-92000000.0,-5049000000.0,,58000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2013.0,Q1,2013-02-04,2013-05-05,2014-05-28 16:02:25+00:00,-13000000.0,,,435000000.0,,971000000.0,64000000.0,2128000000.0,-589000000.0,-276000000.0,2697000000.0,-589000000.0,-276000000.0,2697000000.0,1832000000.0,1226000000.0,1226000000.0,65000000.0,,-577000000.0,,-278000000.0,-8000000.0,-2196000000.0,,15000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2014.0,FY,2014-02-03,2015-02-01,2017-03-23 16:29:46+00:00,-200000000.0,3435000000.0,782000000.0,1786000000.0,,209000000.0,252000000.0,2271000000.0,-7071000000.0,-1271000000.0,8242000000.0,-7071000000.0,-1271000000.0,8242000000.0,-100000000.0,6345000000.0,6345000000.0,-98000000.0,,-2530000000.0,,-1442000000.0,-64000000.0,-7000000000.0,,371000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2014.0,Q4,2014-11-03,2015-02-01,,-200000000.0,3435000000.0,782000000.0,441000000.0,,235000000.0,74000000.0,140000000.0,-1860000000.0,-504000000.0,1995000000.0,-1860000000.0,-504000000.0,1995000000.0,-369000000.0,1379000000.0,1379000000.0,-60000000.0,,-618000000.0,,-443000000.0,-34000000.0,-1422000000.0,-212000000.0,351000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2014.0,Q3YTD,2014-02-03,2014-11-02,2015-11-23 17:47:23+00:00,0.0,,,1345000000.0,,-26000000.0,178000000.0,2131000000.0,-5211000000.0,-767000000.0,6247000000.0,-5211000000.0,-767000000.0,6247000000.0,269000000.0,4966000000.0,4966000000.0,-38000000.0,,-1912000000.0,,-999000000.0,-30000000.0,-5578000000.0,212000000.0,20000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2014.0,Q3TTM,2013-11-04,2014-11-02,,-191000000.0,2839000000.0,639000000.0,1785000000.0,,109000000.0,255000000.0,2027000000.0,-9183000000.0,-1329000000.0,7894000000.0,-9183000000.0,-1329000000.0,7894000000.0,-2618000000.0,5979000000.0,5979000000.0,21000000.0,,-2456000000.0,,-1424000000.0,-1331000000.0,-7678000000.0,212000000.0,74000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2014.0,Q3,2014-08-04,2014-11-02,,,,,449000000.0,,-979000000.0,30000000.0,-31000000.0,-2715000000.0,-264000000.0,962000000.0,-2715000000.0,-264000000.0,962000000.0,-2017000000.0,1537000000.0,1537000000.0,-45000000.0,,-627000000.0,,-368000000.0,-9000000.0,-2078000000.0,100000000.0,4000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2014.0,Q2YTD,2014-02-03,2014-08-03,2015-08-24 18:15:14+00:00,,,,896000000.0,,953000000.0,148000000.0,2162000000.0,-2496000000.0,-503000000.0,5285000000.0,-2496000000.0,-503000000.0,5285000000.0,2286000000.0,3429000000.0,3429000000.0,7000000.0,,-1285000000.0,,-631000000.0,-21000000.0,-3500000000.0,112000000.0,16000000.0
Home Depot Inc,HD,QEKMOTMBBKA8I816DO57,354950,2014.0,Q2TTM,2013-08-05,2014-08-03,,-193000000.0,2839000000.0,639000000.0,1776000000.0,,507000000.0,239000000.0,5236000000.0,-5940000000.0,-1414000000.0,8195000000.0,-5940000000.0,-1414000000.0,8195000000.0,841000000.0,5793000000.0,5793000000.0,119000000.0,,-2385000000.0,,-1421000000.0,-1330000000.0,-7700000000.0,112000000.0,88000000.0
