company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otheradjustmentstonetincometocommon,otherincome,otheroperatingexpenses,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Ingersoll-Rand PLC,IR,,1466258,2009.0,Q1,2009-01-01,2009-03-31,2010-05-07 14:07:55+00:00,-0.08,-0.08,0.36,-0.08,,10500000.0,-21800000.0,-15500000.0,-6300000.0,-26700000.0,4900000.0,2206400000.0,2932900000.0,,,12500000.0,,676600000.0,2206400000.0,726500000.0,67400000.0,676600000.0,49900000.0,-54900000.0,-5000000.0,2932900000.0,333800000.0,320500000.0,320500000.0
Ingersoll-Rand PLC,IR,,1466258,2010.0,Q4,2010-10-01,2010-12-31,,0.65,0.65,0.07,0.63,,47000000.0,219600000.0,239500000.0,-19900000.0,212200000.0,7400000.0,2934100000.0,4023100000.0,,,9600000.0,,741200000.0,2934100000.0,1089000000.0,70900000.0,741200000.0,347800000.0,-61300000.0,286500000.0,4023100000.0,324700000.0,324700000.0,324700000.0
Ingersoll-Rand PLC,IR,,1466258,2010.0,FY,2010-01-01,2010-12-31,2013-02-14 14:35:19+00:00,1.98,1.98,0.28,1.89,,228100000.0,665100000.0,782600000.0,-117500000.0,642200000.0,22900000.0,10059900000.0,14001100000.0,,,32500000.0,0.0,2679800000.0,10059900000.0,3941200000.0,283200000.0,2679800000.0,1261400000.0,-250700000.0,1010700000.0,14001100000.0,324700000.0,324700000.0,324700000.0
Ingersoll-Rand PLC,IR,,1466258,2010.0,Q3YTD,2010-01-01,2010-09-30,,1.33,1.33,0.21,1.26,,181100000.0,445500000.0,543100000.0,-97600000.0,430000000.0,15500000.0,7125800000.0,9978000000.0,,,22900000.0,,1938600000.0,7125800000.0,2852200000.0,212300000.0,1938600000.0,913600000.0,-189400000.0,724200000.0,9978000000.0,322500000.0,324700000.0,339000000.0
Ingersoll-Rand PLC,IR,,1466258,2010.0,Q3TTM,2009-10-01,2010-09-30,,1.77,1.77,0.28,1.68,,202900000.0,593300000.0,692200000.0,-98900000.0,569300000.0,24000000.0,9378400000.0,13143600000.0,,,18300000.0,,2600000000.0,9378400000.0,3765200000.0,288400000.0,2600000000.0,1165200000.0,-270100000.0,895100000.0,13143600000.0,322500000.0,324700000.0,339000000.0
Ingersoll-Rand PLC,IR,,1466258,2010.0,Q3,2010-07-01,2010-09-30,2011-10-28 10:56:12+00:00,0.72,0.72,0.07,0.68,,72100000.0,237600000.0,277100000.0,-39500000.0,232200000.0,5400000.0,2643800000.0,3730300000.0,,,8700000.0,0.0,675800000.0,2643800000.0,1086500000.0,70200000.0,675800000.0,410700000.0,-61500000.0,349200000.0,3730300000.0,322500000.0,324700000.0,339000000.0
Ingersoll-Rand PLC,IR,,1466258,2010.0,Q2YTD,2010-01-01,2010-06-30,,0.61,0.61,0.14,0.58,,109000000.0,207900000.0,266000000.0,-58100000.0,197800000.0,10100000.0,4482000000.0,6247700000.0,,,14200000.0,,1262800000.0,4482000000.0,1765700000.0,142100000.0,1262800000.0,502900000.0,-127900000.0,375000000.0,6247700000.0,322000000.0,323800000.0,339100000.0
Ingersoll-Rand PLC,IR,,1466258,2010.0,Q2TTM,2009-07-01,2010-06-30,,1.72,1.72,0.28,1.65,,145600000.0,578300000.0,648600000.0,-70300000.0,553700000.0,24600000.0,9197200000.0,12872200000.0,,,9600000.0,,2595900000.0,9197200000.0,3675000000.0,294500000.0,2595900000.0,1079100000.0,-284900000.0,794200000.0,12872200000.0,322000000.0,323800000.0,339100000.0
Ingersoll-Rand PLC,IR,,1466258,2010.0,Q2,2010-04-01,2010-06-30,2011-07-28 14:58:41+00:00,0.61,0.61,0.07,0.58,,54900000.0,201900000.0,245800000.0,-43900000.0,196400000.0,5500000.0,2472800000.0,3481800000.0,,,8400000.0,,645600000.0,2472800000.0,1009000000.0,71100000.0,645600000.0,363400000.0,-62700000.0,300700000.0,3481800000.0,322000000.0,323800000.0,339100000.0
Ingersoll-Rand PLC,IR,,1466258,2010.0,Q1TTM,2009-04-01,2010-03-31,,1.49,1.49,0.21,1.45,,125100000.0,504000000.0,548500000.0,-44500000.0,479400000.0,24600000.0,9239900000.0,12842100000.0,,,4000000.0,,2627400000.0,9239900000.0,3602200000.0,305200000.0,2627400000.0,974800000.0,-301200000.0,673600000.0,12842100000.0,,322700000.0,336600000.0
Ingersoll-Rand PLC,IR,,1466258,2010.0,Q1,2010-01-01,2010-03-31,2011-04-28 11:52:41+00:00,,,0.07,,,54100000.0,6000000.0,20200000.0,-14200000.0,1400000.0,4600000.0,2009200000.0,2765900000.0,,,5800000.0,,617200000.0,2009200000.0,756700000.0,71000000.0,617200000.0,139500000.0,-65200000.0,74300000.0,2765900000.0,,322700000.0,336600000.0
Ingersoll-Rand PLC,IR,,1466258,2011.0,Q4,2011-10-01,2011-12-31,,0.52,0.75,0.28,0.73,,-123600000.0,248000000.0,-27700000.0,275700000.0,242300000.0,5700000.0,1292200000.0,1485500000.0,,,-200000.0,-4700000.0,280300000.0,1292200000.0,193300000.0,68800000.0,275600000.0,-82300000.0,-69000000.0,-151300000.0,1485500000.0,324800000.0,324800000.0,324800000.0
Ingersoll-Rand PLC,IR,,1466258,2011.0,FY,2011-01-01,2011-12-31,2014-02-14 16:25:10+00:00,1.06,1.06,0.59,1.01,,45400000.0,369300000.0,143200000.0,226100000.0,343200000.0,26100000.0,9280000000.0,12760800000.0,,,28400000.0,646900000.0,2395200000.0,9280000000.0,3480800000.0,278500000.0,3042100000.0,438700000.0,-250100000.0,188600000.0,12760800000.0,324800000.0,324800000.0,324800000.0
Ingersoll-Rand PLC,IR,,1466258,2011.0,Q3YTD,2011-01-01,2011-09-30,,0.54,0.31,0.31,0.28,,169000000.0,121300000.0,170900000.0,-49600000.0,100900000.0,20400000.0,7987800000.0,11275300000.0,,,28600000.0,651600000.0,2114900000.0,7987800000.0,3287500000.0,209700000.0,2766500000.0,521000000.0,-181100000.0,339900000.0,11275300000.0,331500000.0,327700000.0,340200000.0
Ingersoll-Rand PLC,IR,,1466258,2011.0,Q3TTM,2010-10-01,2011-09-30,,1.19,0.96,0.38,0.91,,216000000.0,340900000.0,410400000.0,-69500000.0,313100000.0,27800000.0,10921900000.0,15298400000.0,,,38200000.0,651600000.0,2856100000.0,10921900000.0,4376500000.0,280600000.0,3507700000.0,868800000.0,-242400000.0,626400000.0,15298400000.0,331500000.0,327700000.0,340200000.0
Ingersoll-Rand PLC,IR,,1466258,2011.0,Q3,2011-07-01,2011-09-30,2012-10-25 11:16:15+00:00,0.26,0.26,0.12,0.25,,28400000.0,93500000.0,103700000.0,-10200000.0,86200000.0,7300000.0,2756200000.0,3910100000.0,,,21300000.0,264800000.0,708600000.0,2756200000.0,1153900000.0,69700000.0,973400000.0,180500000.0,-48400000.0,132100000.0,3910100000.0,331500000.0,327700000.0,340200000.0
Ingersoll-Rand PLC,IR,,1466258,2011.0,Q2YTD,2011-01-01,2011-06-30,,0.28,0.05,0.19,0.03,,140600000.0,27800000.0,67200000.0,-39400000.0,14700000.0,13100000.0,5231600000.0,7365200000.0,,,7300000.0,386800000.0,1406300000.0,5231600000.0,2133600000.0,140000000.0,1793100000.0,340500000.0,-132700000.0,207800000.0,7365200000.0,329600000.0,333800000.0,350900000.0
Ingersoll-Rand PLC,IR,,1466258,2011.0,Q2TTM,2010-07-01,2011-06-30,,1.65,1.42,0.33,1.34,,259700000.0,485000000.0,583800000.0,-98800000.0,459100000.0,25900000.0,10809500000.0,15118600000.0,,,25600000.0,386800000.0,2823300000.0,10809500000.0,4309100000.0,281100000.0,3210100000.0,1099000000.0,-255500000.0,843500000.0,15118600000.0,329600000.0,333800000.0,350900000.0
Ingersoll-Rand PLC,IR,,1466258,2011.0,Q2,2011-04-01,2011-06-30,2012-07-26 11:00:30+00:00,0.28,0.28,0.12,0.26,,99800000.0,99300000.0,129600000.0,-30300000.0,92300000.0,7000000.0,2863000000.0,4091400000.0,,,2400000.0,200500000.0,729200000.0,2863000000.0,1228400000.0,71700000.0,929700000.0,298700000.0,-69300000.0,229400000.0,4091400000.0,329600000.0,333800000.0,350900000.0
Ingersoll-Rand PLC,IR,,1466258,2011.0,Q1TTM,2010-04-01,2011-03-31,,1.98,1.75,0.28,1.66,,214800000.0,587600000.0,700000000.0,-112400000.0,563200000.0,24400000.0,10419300000.0,14509000000.0,,,31600000.0,186300000.0,2739700000.0,10419300000.0,4089700000.0,280500000.0,2926000000.0,1163700000.0,-248900000.0,914800000.0,14509000000.0,,331100000.0,331100000.0
Ingersoll-Rand PLC,IR,,1466258,2011.0,Q1,2011-01-01,2011-03-31,2012-04-26 13:55:34+00:00,,-0.23,0.07,-0.23,,40800000.0,-71500000.0,-62400000.0,-9100000.0,-77600000.0,6100000.0,2368600000.0,3273800000.0,,,4900000.0,186300000.0,677100000.0,2368600000.0,905200000.0,68300000.0,863400000.0,41800000.0,-63400000.0,-21600000.0,3273800000.0,,331100000.0,331100000.0
Ingersoll-Rand PLC,IR,,1466258,2012.0,Q4,2012-10-01,2012-12-31,,0.8,0.8,0.37,0.78,,-102100000.0,241900000.0,-16800000.0,258700000.0,235600000.0,6300000.0,1185700000.0,1423500000.0,,,6800000.0,4500000.0,299100000.0,1185700000.0,237800000.0,59900000.0,303600000.0,-65800000.0,-53100000.0,-118900000.0,1423500000.0,303900000.0,303900000.0,303900000.0
Ingersoll-Rand PLC,IR,,1466258,2012.0,FY,2012-01-01,2012-12-31,2015-02-13 11:27:34+00:00,3.35,3.35,0.69,3.28,,56000000.0,1044000000.0,792000000.0,252000000.0,1018600000.0,25400000.0,8533500000.0,11988300000.0,,,28100000.0,,2382900000.0,8533500000.0,3454800000.0,252000000.0,2382900000.0,1071900000.0,-223900000.0,848000000.0,11988300000.0,303900000.0,303900000.0,303900000.0
Ingersoll-Rand PLC,IR,,1466258,2012.0,Q3YTD,2012-01-01,2012-09-30,,2.55,2.55,0.32,2.5,,158100000.0,802100000.0,808800000.0,-6700000.0,783000000.0,19100000.0,7347800000.0,10564800000.0,,,21300000.0,-4500000.0,2083800000.0,7347800000.0,3217000000.0,192100000.0,2079300000.0,1137700000.0,-170800000.0,966900000.0,10564800000.0,306300000.0,307700000.0,312000000.0
Ingersoll-Rand PLC,IR,,1466258,2012.0,Q3TTM,2011-10-01,2012-09-30,,3.07,3.3,0.6,3.23,,34500000.0,1050100000.0,781100000.0,269000000.0,1025300000.0,24800000.0,8640000000.0,12050300000.0,,,21100000.0,-9200000.0,2364100000.0,8640000000.0,3410300000.0,260900000.0,2354900000.0,1055400000.0,-239800000.0,815600000.0,12050300000.0,306300000.0,307700000.0,312000000.0
Ingersoll-Rand PLC,IR,,1466258,2012.0,Q3,2012-07-01,2012-09-30,2013-10-23 11:53:17+00:00,1.05,1.05,0.16,1.03,,65300000.0,327000000.0,339300000.0,-12300000.0,321600000.0,5400000.0,2454400000.0,3592800000.0,,,17400000.0,0.0,690600000.0,2454400000.0,1138400000.0,60600000.0,690600000.0,447800000.0,-43200000.0,404600000.0,3592800000.0,306300000.0,307700000.0,312000000.0
Ingersoll-Rand PLC,IR,,1466258,2012.0,Q2YTD,2012-01-01,2012-06-30,,1.5,1.5,0.16,1.47,,92800000.0,475100000.0,469500000.0,5600000.0,461400000.0,13700000.0,4893400000.0,6972000000.0,,,3900000.0,-4500000.0,1393200000.0,4893400000.0,2078600000.0,131500000.0,1388700000.0,689900000.0,-127600000.0,562300000.0,6972000000.0,310000000.0,309200000.0,314400000.0
Ingersoll-Rand PLC,IR,,1466258,2012.0,Q2TTM,2011-07-01,2012-06-30,,2.28,2.51,0.56,2.45,,-2400000.0,816600000.0,545500000.0,271100000.0,789900000.0,26700000.0,8941800000.0,12367600000.0,,,25000000.0,255600000.0,2382100000.0,8941800000.0,3425800000.0,270000000.0,2637700000.0,788100000.0,-245000000.0,543100000.0,12367600000.0,310000000.0,309200000.0,314400000.0
Ingersoll-Rand PLC,IR,,1466258,2012.0,Q2,2012-04-01,2012-06-30,2013-07-24 12:17:24+00:00,1.18,1.18,0.16,1.16,,54800000.0,372900000.0,365100000.0,7800000.0,365800000.0,7100000.0,2644000000.0,3821300000.0,,,4100000.0,-4200000.0,703600000.0,2644000000.0,1177300000.0,62100000.0,699400000.0,477900000.0,-58000000.0,419900000.0,3821300000.0,310000000.0,309200000.0,314400000.0
Ingersoll-Rand PLC,IR,,1466258,2012.0,Q1TTM,2011-04-01,2012-03-31,,1.38,1.61,0.52,1.55,,42600000.0,543000000.0,310000000.0,233000000.0,516400000.0,26600000.0,9160800000.0,12637700000.0,,,23300000.0,460300000.0,2407700000.0,9160800000.0,3476900000.0,279600000.0,2868000000.0,608900000.0,-256300000.0,352600000.0,12637700000.0,298800000.0,299200000.0,312400000.0
Ingersoll-Rand PLC,IR,,1466258,2012.0,Q1,2012-01-01,2012-03-31,2013-04-25 11:01:27+00:00,0.32,0.32,0.0,0.31,,38000000.0,102200000.0,104400000.0,-2200000.0,95600000.0,6600000.0,2249400000.0,3150700000.0,,,-200000.0,-300000.0,689600000.0,2249400000.0,901300000.0,69400000.0,689300000.0,212000000.0,-69600000.0,142400000.0,3150700000.0,298800000.0,299200000.0,312400000.0
Ingersoll-Rand PLC,IR,,1466258,2013.0,Q4,2013-10-01,2013-12-31,,0.18,0.18,0.21,0.17,,80700000.0,53700000.0,83100000.0,-29400000.0,47700000.0,6000000.0,2214500000.0,3098900000.0,,,-700000.0,,666400000.0,2214500000.0,884400000.0,53500000.0,666400000.0,218000000.0,-54200000.0,163800000.0,3098900000.0,294100000.0,294100000.0,294100000.0
Ingersoll-Rand PLC,IR,,1466258,2013.0,FY,2013-01-01,2013-12-31,2015-02-13 11:27:34+00:00,2.11,2.11,0.63,2.07,,189000000.0,653900000.0,640600000.0,13300000.0,618800000.0,35100000.0,8722300000.0,12350500000.0,,,3400000.0,,2523200000.0,8722300000.0,3628200000.0,278800000.0,2523200000.0,1105000000.0,-275400000.0,829600000.0,12350500000.0,294100000.0,294100000.0,294100000.0
Ingersoll-Rand PLC,IR,,1466258,2013.0,Q3YTD,2013-01-01,2013-09-30,,1.93,1.93,0.42,1.9,,108300000.0,600200000.0,557500000.0,42700000.0,571100000.0,29100000.0,6507800000.0,9251600000.0,,,4100000.0,,1856800000.0,6507800000.0,2743800000.0,225300000.0,1856800000.0,887000000.0,-221200000.0,665800000.0,9251600000.0,291100000.0,291600000.0,295500000.0
Ingersoll-Rand PLC,IR,,1466258,2013.0,Q3TTM,2012-10-01,2013-09-30,,2.73,2.73,0.79,2.68,,6200000.0,842100000.0,540700000.0,301400000.0,806700000.0,35400000.0,7693500000.0,10675100000.0,,,10900000.0,4500000.0,2155900000.0,7693500000.0,2981600000.0,285200000.0,2160400000.0,821200000.0,-274300000.0,546900000.0,10675100000.0,291100000.0,291600000.0,295500000.0
Ingersoll-Rand PLC,IR,,1466258,2013.0,Q3,2013-07-01,2013-09-30,2014-10-22 11:50:22+00:00,0.57,0.57,0.21,0.56,,55100000.0,180900000.0,227600000.0,-46700000.0,165900000.0,15000000.0,2217700000.0,3214200000.0,,,6000000.0,,617000000.0,2217700000.0,996500000.0,102800000.0,617000000.0,379500000.0,-96800000.0,282700000.0,3214200000.0,291100000.0,291600000.0,295500000.0
Ingersoll-Rand PLC,IR,,1466258,2013.0,Q2YTD,2013-01-01,2013-06-30,,1.36,1.36,0.21,1.34,,53200000.0,419300000.0,329900000.0,89400000.0,405200000.0,14100000.0,4290100000.0,6037400000.0,,,-1900000.0,,1239800000.0,4290100000.0,1747300000.0,122500000.0,1239800000.0,507500000.0,-124400000.0,383100000.0,6037400000.0,296400000.0,297500000.0,301200000.0
Ingersoll-Rand PLC,IR,,1466258,2013.0,Q2TTM,2012-07-01,2013-06-30,,3.21,3.21,0.74,3.15,,16400000.0,988200000.0,652400000.0,335800000.0,962400000.0,25800000.0,7930200000.0,11053700000.0,,,22300000.0,4500000.0,2229500000.0,7930200000.0,3123500000.0,243000000.0,2234000000.0,889500000.0,-220700000.0,668800000.0,11053700000.0,296400000.0,297500000.0,301200000.0
Ingersoll-Rand PLC,IR,,1466258,2013.0,Q2,2013-04-01,2013-06-30,2014-07-22 11:30:00+00:00,1.07,1.07,0.21,1.05,,48700000.0,324700000.0,274500000.0,50200000.0,317200000.0,7500000.0,2377500000.0,3398400000.0,,,-2400000.0,,633400000.0,2377500000.0,1020900000.0,61900000.0,633400000.0,387500000.0,-64300000.0,323200000.0,3398400000.0,296400000.0,297500000.0,301200000.0
Ingersoll-Rand PLC,IR,,1466258,2013.0,Q1TTM,2012-04-01,2013-03-31,,3.32,3.32,0.69,3.26,,22500000.0,1036400000.0,743000000.0,293400000.0,1011000000.0,25400000.0,8196700000.0,11476600000.0,,,28800000.0,300000.0,2299700000.0,8196700000.0,3279900000.0,243200000.0,2300000000.0,979900000.0,-214400000.0,765500000.0,11476600000.0,303400000.0,298900000.0,302500000.0
Ingersoll-Rand PLC,IR,,1466258,2013.0,Q1,2013-01-01,2013-03-31,2014-04-23 11:49:10+00:00,0.29,0.29,0.0,0.29,,4500000.0,94600000.0,55400000.0,39200000.0,88000000.0,6600000.0,1912600000.0,2639000000.0,,,500000.0,,606400000.0,1912600000.0,726400000.0,60600000.0,606400000.0,120000000.0,-60100000.0,59900000.0,2639000000.0,303400000.0,298900000.0,302500000.0
Ingersoll-Rand PLC,IR,,1466258,2014.0,FY,2014-01-01,2014-12-31,2017-02-13 16:21:25+00:00,3.44,3.44,1.0,3.4,,293700000.0,950400000.0,915700000.0,34700000.0,931700000.0,18700000.0,8982800000.0,12891400000.0,,,30000000.0,,2503900000.0,8982800000.0,3908600000.0,225300000.0,2503900000.0,1404700000.0,-195300000.0,1209400000.0,12891400000.0,270500000.0,270500000.0,270500000.0
Ingersoll-Rand PLC,IR,,1466258,2014.0,Q4,2014-10-01,2014-12-31,,0.94,0.94,0.25,0.93,,71400000.0,260000000.0,216600000.0,43400000.0,255400000.0,4600000.0,2261100000.0,3240600000.0,,,9600000.0,,633100000.0,2261100000.0,979500000.0,68000000.0,633100000.0,346400000.0,-58400000.0,288000000.0,3240600000.0,270500000.0,270500000.0,270500000.0
Ingersoll-Rand PLC,IR,,1466258,2014.0,Q3,2014-07-01,2014-09-30,2015-10-27 12:16:31+00:00,1.09,1.09,0.25,1.07,,94100000.0,296200000.0,303200000.0,-7000000.0,291300000.0,4900000.0,2327000000.0,3385000000.0,,,9600000.0,,618000000.0,2327000000.0,1058000000.0,52300000.0,618000000.0,440000000.0,-42700000.0,397300000.0,3385000000.0,267200000.0,267900000.0,271600000.0
Ingersoll-Rand PLC,IR,,1466258,2014.0,Q3YTD,2014-01-01,2014-09-30,,2.5,2.5,0.75,2.47,,222300000.0,690400000.0,699100000.0,-8700000.0,676300000.0,14100000.0,6721700000.0,9650800000.0,,,20400000.0,,1870800000.0,6721700000.0,2929100000.0,157300000.0,1870800000.0,1058300000.0,-136900000.0,921400000.0,9650800000.0,267200000.0,267900000.0,271600000.0
Ingersoll-Rand PLC,IR,,1466258,2014.0,Q3TTM,2013-10-01,2014-09-30,,2.68,2.68,0.96,2.64,,303000000.0,744100000.0,782200000.0,-38100000.0,724000000.0,20100000.0,8936200000.0,12749700000.0,,,19700000.0,,2537200000.0,8936200000.0,3813500000.0,210800000.0,2537200000.0,1276300000.0,-191100000.0,1085200000.0,12749700000.0,267200000.0,267900000.0,271600000.0
Ingersoll-Rand PLC,IR,,1466258,2014.0,Q2,2014-04-01,2014-06-30,2015-07-28 16:26:48+00:00,1.13,1.13,0.25,1.12,,103700000.0,310600000.0,315200000.0,-4600000.0,306000000.0,4600000.0,2439900000.0,3542900000.0,,,8600000.0,,639700000.0,2439900000.0,1103000000.0,53000000.0,639700000.0,463300000.0,-44400000.0,418900000.0,3542900000.0,270800000.0,270400000.0,274200000.0
Ingersoll-Rand PLC,IR,,1466258,2014.0,Q2YTD,2014-01-01,2014-06-30,,1.41,1.41,0.5,1.4,,128200000.0,394200000.0,395900000.0,-1700000.0,385000000.0,9200000.0,4394700000.0,6265800000.0,,,10800000.0,,1252800000.0,4394700000.0,1871100000.0,105000000.0,1252800000.0,618300000.0,-94200000.0,524100000.0,6265800000.0,270800000.0,270400000.0,274200000.0
Ingersoll-Rand PLC,IR,,1466258,2014.0,Q2TTM,2013-07-01,2014-06-30,,2.16,2.16,0.92,2.13,,264000000.0,628800000.0,706600000.0,-77800000.0,598600000.0,30200000.0,8826900000.0,12578900000.0,,,16100000.0,,2536200000.0,8826900000.0,3752000000.0,261300000.0,2536200000.0,1215800000.0,-245200000.0,970600000.0,12578900000.0,270800000.0,270400000.0,274200000.0
Ingersoll-Rand PLC,IR,,1466258,2014.0,Q1TTM,2013-04-01,2014-03-31,,2.1,2.1,0.88,2.06,,209000000.0,642900000.0,665900000.0,-23000000.0,609800000.0,33100000.0,8764500000.0,12434400000.0,,,5100000.0,,2529900000.0,8764500000.0,3669900000.0,270200000.0,2529900000.0,1140000000.0,-265100000.0,874900000.0,12434400000.0,282100000.0,278300000.0,282300000.0
Ingersoll-Rand PLC,IR,,1466258,2014.0,Q1,2014-01-01,2014-03-31,2015-04-23 11:35:40+00:00,0.28,0.28,0.25,0.28,,24500000.0,83600000.0,80700000.0,2900000.0,79000000.0,4600000.0,1954800000.0,2722900000.0,,,2200000.0,,613100000.0,1954800000.0,768100000.0,52000000.0,613100000.0,155000000.0,-49800000.0,105200000.0,2722900000.0,282100000.0,278300000.0,282300000.0
Ingersoll-Rand PLC,IR,,1466258,2015.0,FY,2015-01-01,2015-12-31,2018-02-12 15:18:35+00:00,2.51,2.51,,2.48,,540800000.0,682800000.0,707100000.0,-24300000.0,664600000.0,18200000.0,9277400000.0,13300700000.0,,,-20800000.0,0.0,2531600000.0,9277400000.0,4023300000.0,223000000.0,2531600000.0,1491700000.0,-243800000.0,1247900000.0,13300700000.0,264800000.0,264800000.0,268000000.0
Ingersoll-Rand PLC,IR,,1466258,2015.0,Q4,2015-10-01,2015-12-31,,0.9,0.9,-0.87,0.88,,68700000.0,238500000.0,239400000.0,-900000.0,233500000.0,5000000.0,2316800000.0,3325800000.0,,,-28600000.0,,616000000.0,2316800000.0,1009000000.0,56300000.0,616000000.0,393000000.0,-84900000.0,308100000.0,3325800000.0,264800000.0,264800000.0,268000000.0
