company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,goodwill,grossppe,intangibleassets,longtermdebt,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,othercurrentassets,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,redeemablenoncontrollinginterest,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
Ingersoll-Rand PLC,IR,,1466258,2012.0,Q1,,2012-03-31,2012-04-26 13:55:34+00:00,1344200000.0,2230500000.0,1548900000.0,-388600000.0,1089500000.0,1952700000.0,,,441700000.0,6147200000.0,,4309300000.0,2879300000.0,1432600000.0,1640100000.0,91200000.0,1497300000.0,1680100000.0,615200000.0,,,1446100000.0,1454300000.0,,600000.0,5643200000.0,765600000.0,18910500000.0,7207300000.0,5367800000.0,4100400000.0,7207300000.0,7298500000.0,11611400000.0,18910500000.0,11902600000.0,7511000000.0,
Ingersoll-Rand PLC,IR,,1466258,2014.0,FY,,2014-12-31,2016-02-12 14:13:34+00:00,1290000000.0,2119000000.0,1421900000.0,-714300000.0,1705200000.0,363400000.0,299800000.0,,471500000.0,5389800000.0,,3783900000.0,3741700000.0,1358900000.0,1477000000.0,58000000.0,1174300000.0,1438000000.0,225000000.0,,,939900000.0,1233000000.0,,,6540800000.0,482700000.0,17298500000.0,5987400000.0,5707900000.0,3666100000.0,5987400000.0,6045400000.0,11253100000.0,17298500000.0,10113600000.0,7587000000.0,-202500000.0
Ingersoll-Rand PLC,IR,,1466258,2015.0,FY,,2015-12-31,2017-02-13 16:21:25+00:00,1249300000.0,2150600000.0,1457500000.0,-1120900000.0,736800000.0,492300000.0,,,437400000.0,5730200000.0,,3926100000.0,3713600000.0,1410700000.0,1575100000.0,62500000.0,896100000.0,1409900000.0,311300000.0,,,876800000.0,1170400000.0,,,6897900000.0,504200000.0,16717600000.0,5816700000.0,4609400000.0,3648400000.0,5816700000.0,5879200000.0,10838400000.0,16717600000.0,10533100000.0,7190000000.0,-452600000.0
Ingersoll-Rand PLC,IR,,1466258,2016.0,FY,,2016-12-31,2018-02-12 15:18:35+00:00,1334000000.0,2223000000.0,1425700000.0,-1290500000.0,1714700000.0,618200000.0,,,469800000.0,5658400000.0,,3785100000.0,3709400000.0,1385800000.0,1511000000.0,74500000.0,884900000.0,1356500000.0,255800000.0,,,863600000.0,1138000000.0,,,8018800000.0,360800000.0,17397400000.0,6643800000.0,5579300000.0,3590300000.0,6643800000.0,6718300000.0,10679100000.0,17397400000.0,10307100000.0,7088800000.0,-702700000.0
Ingersoll-Rand PLC,IR,,1466258,2016.0,Q2,,2016-06-30,2016-07-27 12:01:34+00:00,1500100000.0,2498000000.0,1501100000.0,-1053900000.0,928800000.0,539100000.0,,,404700000.0,5763700000.0,1560800000.0,3866200000.0,3724800000.0,1601300000.0,1560800000.0,63600000.0,930800000.0,1403300000.0,364900000.0,,,846800000.0,1126500000.0,,,7631800000.0,361200000.0,17430500000.0,6414400000.0,5393000000.0,3767100000.0,6414400000.0,6478000000.0,10952500000.0,17430500000.0,10476700000.0,7185400000.0,-702600000.0
Ingersoll-Rand PLC,IR,,1466258,2016.0,Q1,,2016-03-31,2016-04-26 16:45:42+00:00,1345800000.0,2155100000.0,1476200000.0,-978900000.0,612900000.0,507100000.0,,,350100000.0,5784400000.0,,3903100000.0,3714600000.0,1612700000.0,1582200000.0,59900000.0,916600000.0,1395700000.0,432200000.0,,,869900000.0,1142800000.0,,,6967300000.0,758000000.0,16952500000.0,5792800000.0,4812900000.0,3930100000.0,5792800000.0,5852700000.0,11099800000.0,16952500000.0,10557400000.0,7169700000.0,-702700000.0
Ingersoll-Rand PLC,IR,,1466258,2017.0,FY,,2017-12-31,2019-02-12 14:34:27+00:00,1556100000.0,2477400000.0,1655200000.0,-778800000.0,1549400000.0,735300000.0,,,509700000.0,5935700000.0,1551300000.0,3742900000.0,2957000000.0,1555400000.0,1551300000.0,66600000.0,757500000.0,1285300000.0,536900000.0,,,824300000.0,1138600000.0,,,8903200000.0,1107000000.0,18173300000.0,7140300000.0,6119100000.0,4828000000.0,7140300000.0,7206900000.0,10966400000.0,18173300000.0,10502900000.0,6138400000.0,-1719400000.0
Ingersoll-Rand PLC,IR,,1466258,2018.0,FY,,2018-12-31,2020-02-18 08:20:49+00:00,1705300000.0,2679200000.0,1728200000.0,-964100000.0,903400000.0,266400000.0,,,531600000.0,5959500000.0,1730800000.0,3634700000.0,3740700000.0,1677800000.0,1730800000.0,42100000.0,538400000.0,1192900000.0,471600000.0,,,857900000.0,1062400000.0,,,9439800000.0,350600000.0,17914900000.0,7022700000.0,5732000000.0,4315700000.0,7022700000.0,7064800000.0,10850100000.0,17914900000.0,10452100000.0,6534400000.0,-1719400000.0
Ingersoll-Rand PLC,IR,,1466258,2018.0,Q3,,2018-09-30,2018-10-24 15:43:03+00:00,1748700000.0,2752100000.0,1720300000.0,-919800000.0,1022500000.0,322500000.0,,,504400000.0,5989000000.0,1673400000.0,3679700000.0,3739800000.0,1821400000.0,1673400000.0,35100000.0,610200000.0,1207400000.0,486600000.0,,,879800000.0,1079900000.0,,,9624800000.0,350600000.0,18304500000.0,7308100000.0,6082600000.0,4324000000.0,7308100000.0,7343200000.0,10961300000.0,18304500000.0,10548500000.0,6637300000.0,-1719400000.0
Ingersoll-Rand PLC,IR,,1466258,2018.0,Q2,,2018-06-30,2018-07-25 13:40:17+00:00,1832100000.0,2946900000.0,1892600000.0,-904600000.0,969500000.0,301100000.0,,,428400000.0,6001100000.0,1646800000.0,3704900000.0,3738900000.0,1733300000.0,1646800000.0,36600000.0,735400000.0,1247700000.0,512000000.0,,,863400000.0,1079500000.0,,,9109900000.0,599600000.0,18377900000.0,6787100000.0,6161700000.0,4752700000.0,6787100000.0,6823700000.0,11554200000.0,18377900000.0,10569400000.0,6801500000.0,-1719300000.0
Ingersoll-Rand PLC,IR,,1466258,2018.0,Q1,,2018-03-31,2018-04-25 13:05:00+00:00,1666100000.0,2516000000.0,1685000000.0,-626700000.0,1175100000.0,522300000.0,,,364400000.0,6118900000.0,1611300000.0,3756300000.0,3745500000.0,1778800000.0,1611300000.0,59700000.0,768700000.0,1264500000.0,601600000.0,,,807100000.0,1125300000.0,,,8904400000.0,605200000.0,18365100000.0,7080700000.0,6071500000.0,4320700000.0,7080700000.0,7140400000.0,11224700000.0,18365100000.0,10682300000.0,6904000000.0,-1719300000.0
Ingersoll-Rand PLC,IR,,1466258,2019.0,FY,,2019-12-31,2020-05-05 16:32:44+00:00,1381300000.0,2184600000.0,1564200000.0,-1006600000.0,1278600000.0,262800000.0,,,442400000.0,5125700000.0,1352000000.0,3323600000.0,4922900000.0,1278600000.0,1352000000.0,44800000.0,572000000.0,1048200000.0,344800000.0,4207200000.0,1200400000.0,1397200000.0,1398200000.0,,,9730800000.0,650300000.0,20492300000.0,7267600000.0,9293800000.0,5238600000.0,7267600000.0,7312400000.0,13179900000.0,20492300000.0,9846500000.0,7941300000.0,-1719400000.0
Ingersoll-Rand PLC,IR,,1466258,2019.0,Q3,,2019-09-30,2019-10-29 12:08:14+00:00,1758800000.0,2968900000.0,1881000000.0,-1069800000.0,830900000.0,264100000.0,,0.0,485800000.0,6712800000.0,1779100000.0,4174400000.0,4921900000.0,1890600000.0,1779100000.0,41500000.0,666300000.0,1178800000.0,412700000.0,,,1537500000.0,1484700000.0,,,9762700000.0,650500000.0,20306900000.0,7237600000.0,6103100000.0,4776100000.0,7237600000.0,7279100000.0,13027800000.0,20306900000.0,12424700000.0,8251700000.0,-1719400000.0
Ingersoll-Rand PLC,IR,,1466258,2019.0,Q2,,2019-06-30,2019-08-05 14:16:54+00:00,1889900000.0,3108300000.0,2028800000.0,-939200000.0,875600000.0,291900000.0,,0.0,432300000.0,6859600000.0,1794100000.0,4230300000.0,4920600000.0,1950500000.0,1794100000.0,42400000.0,725100000.0,1196900000.0,417100000.0,,,1432100000.0,1471900000.0,,,9497200000.0,829200000.0,20667600000.0,7130500000.0,6351500000.0,5180200000.0,7130500000.0,7172900000.0,13494700000.0,20667600000.0,12522000000.0,8314500000.0,-1719400000.0
Ingersoll-Rand PLC,IR,,1466258,2020.0,Q1,,2020-03-31,2020-05-05 16:32:44+00:00,1446700000.0,2091800000.0,1528400000.0,-926000000.0,2647700000.0,290100000.0,,,316000000.0,5082300000.0,1326200000.0,3289000000.0,4624800000.0,1463700000.0,1326200000.0,17200000.0,561200000.0,1008200000.0,356600000.0,0.0,0.0,1378300000.0,1410800000.0,,,8127900000.0,949700000.0,17635600000.0,5772600000.0,6559800000.0,4240800000.0,5772600000.0,5789800000.0,11845800000.0,17635600000.0,9749600000.0,7605000000.0,-1719400000.0
