company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofplantpropertyandequipment
Kraft Foods Group Inc ,KRFT,549300T3NCFUYQVHX194,1545158,2010.0,FY,2010-01-01,2010-12-31,2013-03-21 12:07:06+00:00,2452000000.0,8000000.0,354000000.0,3698000000.0,,-1573000000.0,9000000.0,-4060000000.0,3250000000.0,828000000.0,-4078000000.0,3250000000.0,828000000.0,,3534000000.0,3534000000.0,-1487000000.0,-4069000000.0,,,-448000000.0,,,
Kraft Foods Group Inc ,KRFT,549300T3NCFUYQVHX194,1545158,2011.0,Q4,2011-10-01,2011-12-31,,959000000.0,10000000.0,95000000.0,,,-73000000.0,-33000000.0,-487000000.0,-134000000.0,619000000.0,-487000000.0,-134000000.0,619000000.0,-2000000.0,337000000.0,337000000.0,260000000.0,-433000000.0,,,-134000000.0,-21000000.0,,
Kraft Foods Group Inc ,KRFT,549300T3NCFUYQVHX194,1545158,2011.0,FY,2011-01-01,2011-12-31,2014-02-21 14:06:24+00:00,959000000.0,10000000.0,364000000.0,,0.0,254000000.0,0.0,-2265000000.0,-401000000.0,2664000000.0,-2265000000.0,-401000000.0,2664000000.0,-2000000.0,1775000000.0,1775000000.0,271000000.0,-2238000000.0,,0.0,-401000000.0,-27000000.0,,0.0
Kraft Foods Group Inc ,KRFT,549300T3NCFUYQVHX194,1545158,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-12-07 17:22:45+00:00,,,269000000.0,,,327000000.0,33000000.0,-1778000000.0,-267000000.0,2045000000.0,-1778000000.0,-267000000.0,2045000000.0,,1438000000.0,1438000000.0,11000000.0,-1805000000.0,,,-267000000.0,-6000000.0,,
Kraft Foods Group Inc ,KRFT,549300T3NCFUYQVHX194,1545158,2012.0,Q4,2012-10-01,2012-12-29,,236000000.0,152000000.0,167000000.0,,-4000000.0,462000000.0,6000000.0,190000000.0,-143000000.0,968000000.0,190000000.0,-143000000.0,968000000.0,1011000000.0,90000000.0,90000000.0,249000000.0,24000000.0,,,-158000000.0,160000000.0,,15000000.0
Kraft Foods Group Inc ,KRFT,549300T3NCFUYQVHX194,1545158,2012.0,FY,2012-01-01,2012-12-29,2015-02-19 12:07:12+00:00,236000000.0,152000000.0,428000000.0,,0.0,501000000.0,5963000000.0,-1358000000.0,-422000000.0,3035000000.0,-1358000000.0,-422000000.0,3035000000.0,1255000000.0,1642000000.0,1642000000.0,464000000.0,-7196000000.0,0.0,0.0,-440000000.0,-125000000.0,0.0,18000000.0
Kraft Foods Group Inc ,KRFT,549300T3NCFUYQVHX194,1545158,2012.0,Q3TTM,2011-10-01,2012-09-30,,959000000.0,10000000.0,356000000.0,,4000000.0,-34000000.0,5924000000.0,-2035000000.0,-413000000.0,2686000000.0,-2035000000.0,-413000000.0,2686000000.0,242000000.0,1889000000.0,1889000000.0,475000000.0,-7653000000.0,,,-416000000.0,-306000000.0,,3000000.0
Kraft Foods Group Inc ,KRFT,549300T3NCFUYQVHX194,1545158,2012.0,Q3,2012-07-01,2012-09-30,,,,92000000.0,,4000000.0,314000000.0,-2000000.0,-629000000.0,-100000000.0,966000000.0,-629000000.0,-100000000.0,966000000.0,241000000.0,466000000.0,466000000.0,94000000.0,-614000000.0,,,-101000000.0,-13000000.0,,1000000.0
Kraft Foods Group Inc ,KRFT,549300T3NCFUYQVHX194,1545158,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-10-31 13:24:14+00:00,,,261000000.0,,4000000.0,39000000.0,5957000000.0,-1548000000.0,-279000000.0,2067000000.0,-1548000000.0,-279000000.0,2067000000.0,244000000.0,1552000000.0,1552000000.0,215000000.0,-7220000000.0,,0.0,-282000000.0,-285000000.0,,3000000.0
Kraft Foods Group Inc ,KRFT,549300T3NCFUYQVHX194,1545158,2012.0,Q2,2012-04-01,2012-06-30,,,,90000000.0,,,430000000.0,5916000000.0,-1105000000.0,-88000000.0,1193000000.0,-1105000000.0,-88000000.0,1193000000.0,,603000000.0,603000000.0,70000000.0,-6751000000.0,,,-90000000.0,-270000000.0,,2000000.0
Kraft Foods Group Inc ,KRFT,549300T3NCFUYQVHX194,1545158,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-02 12:21:15+00:00,,,169000000.0,,,-275000000.0,5959000000.0,-919000000.0,-179000000.0,1101000000.0,-919000000.0,-179000000.0,1101000000.0,3000000.0,1086000000.0,1086000000.0,121000000.0,-6606000000.0,,,-181000000.0,-272000000.0,,2000000.0
Kraft Foods Group Inc ,KRFT,549300T3NCFUYQVHX194,1545158,2012.0,Q1,2012-01-01,2012-03-31,2013-05-03 12:52:39+00:00,,,79000000.0,,,-705000000.0,43000000.0,186000000.0,-91000000.0,-92000000.0,186000000.0,-91000000.0,-92000000.0,3000000.0,483000000.0,483000000.0,51000000.0,145000000.0,,,-91000000.0,-2000000.0,,
Kraft Foods Group Inc ,KRFT,549300T3NCFUYQVHX194,1545158,2013.0,Q4,2013-09-29,2013-12-28,,799000000.0,481000000.0,97000000.0,,-8000000.0,603000000.0,,-301000000.0,-160000000.0,924000000.0,-301000000.0,-160000000.0,924000000.0,455000000.0,931000000.0,931000000.0,-707000000.0,15000000.0,,-313000000.0,-183000000.0,-3000000.0,,23000000.0
Kraft Foods Group Inc ,KRFT,549300T3NCFUYQVHX194,1545158,2013.0,FY,2012-12-30,2013-12-28,2015-02-19 12:07:12+00:00,799000000.0,481000000.0,393000000.0,,-15000000.0,265000000.0,0.0,-1171000000.0,-426000000.0,2043000000.0,-1171000000.0,-426000000.0,2043000000.0,431000000.0,2715000000.0,2715000000.0,-1330000000.0,96000000.0,0.0,-1207000000.0,-557000000.0,-60000000.0,0.0,131000000.0
Kraft Foods Group Inc ,KRFT,549300T3NCFUYQVHX194,1545158,2013.0,Q3TTM,2012-10-01,2013-09-28,,236000000.0,152000000.0,463000000.0,,-11000000.0,124000000.0,6000000.0,-680000000.0,-409000000.0,2087000000.0,-680000000.0,-409000000.0,2087000000.0,987000000.0,1874000000.0,1874000000.0,-374000000.0,105000000.0,,-894000000.0,-532000000.0,103000000.0,,123000000.0
Kraft Foods Group Inc ,KRFT,549300T3NCFUYQVHX194,1545158,2013.0,Q3,2013-06-30,2013-09-28,,,,92000000.0,,5000000.0,45000000.0,,-288000000.0,-158000000.0,508000000.0,-288000000.0,-158000000.0,508000000.0,67000000.0,499000000.0,499000000.0,-128000000.0,12000000.0,,-300000000.0,-162000000.0,,,4000000.0
Kraft Foods Group Inc ,KRFT,549300T3NCFUYQVHX194,1545158,2013.0,Q3YTD,2012-12-30,2013-09-28,2014-10-30 12:36:07+00:00,,,296000000.0,,-7000000.0,-338000000.0,,-870000000.0,-266000000.0,1119000000.0,-870000000.0,-266000000.0,1119000000.0,-24000000.0,1784000000.0,1784000000.0,-623000000.0,81000000.0,0.0,-894000000.0,-374000000.0,-57000000.0,0.0,108000000.0
Kraft Foods Group Inc ,KRFT,549300T3NCFUYQVHX194,1545158,2013.0,Q2TTM,2012-07-01,2013-06-29,,236000000.0,152000000.0,463000000.0,,-12000000.0,393000000.0,4000000.0,-1021000000.0,-351000000.0,2545000000.0,-1021000000.0,-351000000.0,2545000000.0,1161000000.0,1841000000.0,1841000000.0,-152000000.0,-521000000.0,,-594000000.0,-471000000.0,90000000.0,,120000000.0
Kraft Foods Group Inc ,KRFT,549300T3NCFUYQVHX194,1545158,2013.0,Q2,2013-03-31,2013-06-29,,,,102000000.0,,-8000000.0,16000000.0,,-264000000.0,-124000000.0,379000000.0,-264000000.0,-124000000.0,379000000.0,-17000000.0,829000000.0,829000000.0,-568000000.0,36000000.0,,-298000000.0,-127000000.0,-2000000.0,,3000000.0
Kraft Foods Group Inc ,KRFT,549300T3NCFUYQVHX194,1545158,2013.0,Q2YTD,2012-12-30,2013-06-29,2014-07-31 14:25:27+00:00,,,204000000.0,,-12000000.0,-383000000.0,,-582000000.0,-108000000.0,611000000.0,-582000000.0,-108000000.0,611000000.0,-91000000.0,1285000000.0,1285000000.0,-495000000.0,69000000.0,0.0,-594000000.0,-212000000.0,-57000000.0,0.0,104000000.0
Kraft Foods Group Inc ,KRFT,549300T3NCFUYQVHX194,1545158,2013.0,Q1TTM,2012-04-01,2013-03-30,,236000000.0,152000000.0,451000000.0,,-4000000.0,807000000.0,5920000000.0,-1862000000.0,-315000000.0,3359000000.0,-1862000000.0,-315000000.0,3359000000.0,1178000000.0,1615000000.0,1615000000.0,486000000.0,-7308000000.0,,-296000000.0,-434000000.0,-178000000.0,,119000000.0
Kraft Foods Group Inc ,KRFT,549300T3NCFUYQVHX194,1545158,2013.0,Q1,2012-12-30,2013-03-30,2014-05-02 14:04:12+00:00,,,102000000.0,,-4000000.0,-399000000.0,,-318000000.0,16000000.0,232000000.0,-318000000.0,16000000.0,232000000.0,-74000000.0,456000000.0,456000000.0,73000000.0,33000000.0,,-296000000.0,-85000000.0,-55000000.0,0.0,101000000.0
Kraft Foods Group Inc ,KRFT,549300T3NCFUYQVHX194,1545158,2014.0,Q4,2014-09-28,2014-12-27,,745000000.0,487000000.0,102000000.0,,-7000000.0,-2000000.0,4000000.0,-566000000.0,-209000000.0,1140000000.0,-566000000.0,-209000000.0,1140000000.0,358000000.0,-398000000.0,-398000000.0,1438000000.0,22000000.0,,-325000000.0,-209000000.0,,-267000000.0,
Kraft Foods Group Inc ,KRFT,549300T3NCFUYQVHX194,1545158,2014.0,FY,2013-12-29,2014-12-27,2015-02-19 12:07:12+00:00,745000000.0,487000000.0,385000000.0,,-12000000.0,-911000000.0,25000000.0,-1866000000.0,-535000000.0,2020000000.0,-1866000000.0,-535000000.0,2020000000.0,-393000000.0,1043000000.0,1043000000.0,1503000000.0,115000000.0,-2000000.0,-1266000000.0,-535000000.0,,-740000000.0,2000000.0
Kraft Foods Group Inc ,KRFT,549300T3NCFUYQVHX194,1545158,2014.0,Q3TTM,2013-09-29,2014-09-27,,799000000.0,481000000.0,380000000.0,,-13000000.0,-306000000.0,21000000.0,-1601000000.0,-486000000.0,1804000000.0,-1601000000.0,-486000000.0,1804000000.0,-296000000.0,2372000000.0,2372000000.0,-642000000.0,108000000.0,-2000000.0,-1254000000.0,-509000000.0,-3000000.0,-473000000.0,25000000.0
Kraft Foods Group Inc ,KRFT,549300T3NCFUYQVHX194,1545158,2014.0,Q3,2014-06-29,2014-09-27,,,,92000000.0,,-4000000.0,-329000000.0,4000000.0,-531000000.0,-140000000.0,240000000.0,-531000000.0,-140000000.0,240000000.0,-435000000.0,446000000.0,446000000.0,31000000.0,15000000.0,,-313000000.0,-140000000.0,,-237000000.0,
Kraft Foods Group Inc ,KRFT,549300T3NCFUYQVHX194,1545158,2014.0,Q3YTD,2013-12-29,2014-09-27,2014-10-30 12:36:07+00:00,,,283000000.0,,-5000000.0,-909000000.0,21000000.0,-1300000000.0,-326000000.0,880000000.0,-1300000000.0,-326000000.0,880000000.0,-751000000.0,1441000000.0,1441000000.0,65000000.0,93000000.0,-2000000.0,-941000000.0,-326000000.0,,-473000000.0,2000000.0
Kraft Foods Group Inc ,KRFT,549300T3NCFUYQVHX194,1545158,2014.0,Q2TTM,2013-06-30,2014-06-28,,799000000.0,481000000.0,380000000.0,,-4000000.0,68000000.0,17000000.0,-1358000000.0,-504000000.0,2072000000.0,-1358000000.0,-504000000.0,2072000000.0,206000000.0,2425000000.0,2425000000.0,-801000000.0,105000000.0,-2000000.0,-1241000000.0,-531000000.0,-3000000.0,-236000000.0,29000000.0
Kraft Foods Group Inc ,KRFT,549300T3NCFUYQVHX194,1545158,2014.0,Q2,2014-03-30,2014-06-28,,,,95000000.0,,2000000.0,-237000000.0,7000000.0,-393000000.0,-110000000.0,389000000.0,-393000000.0,-110000000.0,389000000.0,-112000000.0,482000000.0,482000000.0,49000000.0,38000000.0,-2000000.0,-315000000.0,-110000000.0,,-123000000.0,2000000.0
Kraft Foods Group Inc ,KRFT,549300T3NCFUYQVHX194,1545158,2014.0,Q2YTD,2013-12-29,2014-06-28,2014-07-31 14:25:27+00:00,,,191000000.0,,-1000000.0,-580000000.0,17000000.0,-769000000.0,-186000000.0,640000000.0,-769000000.0,-186000000.0,640000000.0,-316000000.0,995000000.0,995000000.0,34000000.0,78000000.0,-2000000.0,-628000000.0,-186000000.0,,-236000000.0,2000000.0
Kraft Foods Group Inc ,KRFT,549300T3NCFUYQVHX194,1545158,2014.0,Q1TTM,2013-03-31,2014-03-29,,799000000.0,481000000.0,387000000.0,,-14000000.0,321000000.0,10000000.0,-1229000000.0,-518000000.0,2062000000.0,-1229000000.0,-518000000.0,2062000000.0,301000000.0,2772000000.0,2772000000.0,-1418000000.0,103000000.0,,-1224000000.0,-548000000.0,-5000000.0,-113000000.0,30000000.0
Kraft Foods Group Inc ,KRFT,549300T3NCFUYQVHX194,1545158,2014.0,Q1,2013-12-29,2014-03-29,2015-04-28 16:09:13+00:00,,,96000000.0,,-3000000.0,-343000000.0,10000000.0,-376000000.0,-76000000.0,251000000.0,-376000000.0,-76000000.0,251000000.0,-204000000.0,513000000.0,513000000.0,-15000000.0,40000000.0,0.0,-313000000.0,-76000000.0,,-113000000.0,
Kraft Foods Group Inc ,KRFT,549300T3NCFUYQVHX194,1545158,2015.0,Q1TTM,2014-03-30,2015-03-28,,745000000.0,487000000.0,391000000.0,,-23000000.0,-865000000.0,27000000.0,-1783000000.0,-601000000.0,2103000000.0,-1783000000.0,-601000000.0,2103000000.0,-304000000.0,959000000.0,959000000.0,1618000000.0,101000000.0,-5000000.0,-1277000000.0,-598000000.0,,-634000000.0,2000000.0
