company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,othercostofrevenue,otherincome,otherspecialcharges,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2009.0,Q1,2009-01-01,2009-03-31,2010-04-22 11:38:59+00:00,0.42,0.42,0.09,0.42,179000000.0,380000000.0,381000000.0,-1000000.0,378000000.0,2000000.0,3239000000.0,3907000000.0,,-5000000.0,0.0,,52000000.0,3239000000.0,668000000.0,53000000.0,2000000.0,52000000.0,616000000.0,-56000000.0,560000000.0,3907000000.0,900000000.0,897000000.0,899000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2010.0,Q4,2010-10-01,2010-12-31,,0.66,0.66,0.09,0.65,283000000.0,607000000.0,627000000.0,-20000000.0,605000000.0,2000000.0,4113000000.0,5160000000.0,,-1000000.0,5000000.0,,62000000.0,4113000000.0,1047000000.0,-155000000.0,-224000000.0,67000000.0,980000000.0,-70000000.0,910000000.0,5160000000.0,908400000.0,908000000.0,911000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2010.0,FY,2010-01-01,2010-12-31,2013-02-11 09:34:14+00:00,2.02,2.02,0.36,2.01,853000000.0,1842000000.0,1802000000.0,40000000.0,1835000000.0,7000000.0,14735000000.0,17973000000.0,,-57000000.0,,,229000000.0,14735000000.0,3238000000.0,,-297000000.0,229000000.0,3009000000.0,-354000000.0,2655000000.0,17973000000.0,908400000.0,908000000.0,911000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2010.0,Q3YTD,2010-01-01,2010-09-30,,1.36,1.36,0.27,1.36,570000000.0,1235000000.0,1175000000.0,60000000.0,1230000000.0,5000000.0,10622000000.0,12813000000.0,,-56000000.0,-5000000.0,,167000000.0,10622000000.0,2191000000.0,155000000.0,-73000000.0,162000000.0,2029000000.0,-284000000.0,1745000000.0,12813000000.0,906700000.0,910000000.0,912000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2010.0,Q3TTM,2009-10-01,2010-09-30,,1.63,1.63,,1.63,668000000.0,1479000000.0,1423000000.0,56000000.0,1473000000.0,6000000.0,13821000000.0,16499000000.0,,-60000000.0,-6000000.0,,225000000.0,13821000000.0,2678000000.0,-57000000.0,-363000000.0,219000000.0,2457000000.0,-366000000.0,2091000000.0,16499000000.0,906700000.0,910000000.0,912000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2010.0,Q3,2010-07-01,2010-09-30,2011-10-21 13:47:18+00:00,0.6,0.6,0.09,0.6,249000000.0,545000000.0,486000000.0,59000000.0,544000000.0,1000000.0,3785000000.0,4665000000.0,,-7000000.0,,,62000000.0,3785000000.0,880000000.0,,-76000000.0,62000000.0,818000000.0,-83000000.0,735000000.0,4665000000.0,906700000.0,910000000.0,912000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2010.0,Q2YTD,2010-01-01,2010-06-30,,0.76,0.76,0.18,0.76,321000000.0,690000000.0,689000000.0,1000000.0,686000000.0,4000000.0,6837000000.0,8148000000.0,,-49000000.0,-5000000.0,,105000000.0,6837000000.0,1311000000.0,155000000.0,3000000.0,100000000.0,1211000000.0,-201000000.0,1010000000.0,8148000000.0,905700000.0,906000000.0,909000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2010.0,Q2TTM,2009-07-01,2010-06-30,,1.32,1.32,,1.32,543000000.0,1200000000.0,1206000000.0,-6000000.0,1191000000.0,9000000.0,13101000000.0,15422000000.0,,-57000000.0,-6000000.0,,212000000.0,13101000000.0,2321000000.0,20000000.0,-287000000.0,206000000.0,2113000000.0,-364000000.0,1749000000.0,15422000000.0,905700000.0,906000000.0,909000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2010.0,Q2,2010-04-01,2010-06-30,2011-07-21 13:09:19+00:00,0.53,0.53,0.09,0.53,200000000.0,483000000.0,477000000.0,6000000.0,480000000.0,3000000.0,3578000000.0,4387000000.0,,-9000000.0,,,47000000.0,3578000000.0,809000000.0,76000000.0,,47000000.0,762000000.0,-85000000.0,677000000.0,4387000000.0,905700000.0,906000000.0,909000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2010.0,Q1TTM,2009-04-01,2010-03-31,,1.08,1.08,,1.08,460000000.0,982000000.0,995000000.0,-13000000.0,973000000.0,9000000.0,12494000000.0,14529000000.0,,-62000000.0,-5000000.0,,213000000.0,12494000000.0,2035000000.0,26000000.0,-284000000.0,208000000.0,1827000000.0,-372000000.0,1455000000.0,14529000000.0,895700000.0,905000000.0,908000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2010.0,Q1,2010-01-01,2010-03-31,2010-04-22 11:38:59+00:00,0.23,0.23,0.09,0.23,121000000.0,207000000.0,212000000.0,-5000000.0,206000000.0,1000000.0,3259000000.0,3761000000.0,,-40000000.0,-5000000.0,,58000000.0,3259000000.0,502000000.0,79000000.0,3000000.0,53000000.0,449000000.0,-116000000.0,333000000.0,3761000000.0,895700000.0,905000000.0,908000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2011.0,Q4,2011-10-01,2011-12-31,,0.98,0.98,0.09,0.98,447000000.0,907000000.0,907000000.0,,906000000.0,1000000.0,5567000000.0,7064000000.0,,-7000000.0,,,67000000.0,5567000000.0,1497000000.0,,-69000000.0,67000000.0,1430000000.0,-76000000.0,1354000000.0,7064000000.0,918800000.0,918000000.0,922000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2011.0,FY,2011-01-01,2011-12-31,2014-02-07 11:18:05+00:00,3.09,3.09,0.36,3.08,1439000000.0,2844000000.0,3010000000.0,-166000000.0,2839000000.0,5000000.0,19811000000.0,24829000000.0,0.0,-25000000.0,,,281000000.0,19811000000.0,5018000000.0,,-263000000.0,281000000.0,4737000000.0,-288000000.0,4449000000.0,24829000000.0,918800000.0,918000000.0,922000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2011.0,Q3YTD,2011-01-01,2011-09-30,,2.11,2.11,0.27,2.1,992000000.0,1937000000.0,2103000000.0,-166000000.0,1933000000.0,4000000.0,14244000000.0,17765000000.0,,-18000000.0,,,214000000.0,14244000000.0,3521000000.0,,-194000000.0,214000000.0,3307000000.0,-212000000.0,3095000000.0,17765000000.0,923000000.0,920000000.0,925000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2011.0,Q3TTM,2010-10-01,2011-09-30,,2.77,2.77,0.36,2.75,1275000000.0,2544000000.0,2730000000.0,-186000000.0,2538000000.0,6000000.0,18357000000.0,22925000000.0,,-19000000.0,5000000.0,,276000000.0,18357000000.0,4568000000.0,-155000000.0,-418000000.0,281000000.0,4287000000.0,-282000000.0,4005000000.0,22925000000.0,923000000.0,920000000.0,925000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2011.0,Q3,2011-07-01,2011-09-30,2012-10-23 13:46:05+00:00,0.74,0.74,0.09,0.74,411000000.0,685000000.0,850000000.0,-165000000.0,683000000.0,2000000.0,5137000000.0,6548000000.0,,-9000000.0,,,79000000.0,5137000000.0,1411000000.0,,-62000000.0,79000000.0,1332000000.0,-71000000.0,1261000000.0,6548000000.0,923000000.0,920000000.0,925000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2011.0,Q2YTD,2011-01-01,2011-06-30,,1.37,1.37,0.18,1.36,581000000.0,1252000000.0,1253000000.0,-1000000.0,1250000000.0,2000000.0,9107000000.0,11217000000.0,,-9000000.0,,,135000000.0,9107000000.0,2110000000.0,,-132000000.0,135000000.0,1975000000.0,-141000000.0,1834000000.0,11217000000.0,912300000.0,916000000.0,921000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2011.0,Q2TTM,2010-07-01,2011-06-30,,2.63,2.63,0.36,2.61,1113000000.0,2404000000.0,2366000000.0,38000000.0,2399000000.0,5000000.0,17005000000.0,21042000000.0,,-17000000.0,5000000.0,,259000000.0,17005000000.0,4037000000.0,-155000000.0,-432000000.0,264000000.0,3773000000.0,-294000000.0,3479000000.0,21042000000.0,912300000.0,916000000.0,921000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2011.0,Q2,2011-04-01,2011-06-30,2012-07-27 10:58:51+00:00,0.81,0.81,0.09,0.8,352000000.0,741000000.0,741000000.0,0.0,739000000.0,2000000.0,4709000000.0,5935000000.0,,-5000000.0,,,65000000.0,4709000000.0,1226000000.0,,-63000000.0,65000000.0,1161000000.0,-68000000.0,1093000000.0,5935000000.0,912300000.0,916000000.0,921000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2011.0,Q1TTM,2010-04-01,2011-03-31,,2.35,2.35,0.36,2.34,961000000.0,2146000000.0,2102000000.0,44000000.0,2140000000.0,6000000.0,15874000000.0,19494000000.0,,-21000000.0,5000000.0,,241000000.0,15874000000.0,3620000000.0,-79000000.0,-369000000.0,246000000.0,3374000000.0,-311000000.0,3063000000.0,19494000000.0,912500000.0,914000000.0,919000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2011.0,Q1,2011-01-01,2011-03-31,2012-04-24 12:56:07+00:00,0.56,0.56,0.09,0.56,229000000.0,511000000.0,512000000.0,-1000000.0,511000000.0,0.0,4398000000.0,5282000000.0,,-4000000.0,,,70000000.0,4398000000.0,884000000.0,,-69000000.0,70000000.0,814000000.0,-73000000.0,741000000.0,5282000000.0,912500000.0,914000000.0,919000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2012.0,Q4,2012-10-01,2012-12-31,,0.72,0.72,0.09,0.72,307000000.0,672000000.0,592000000.0,80000000.0,669000000.0,3000000.0,6536000000.0,7290000000.0,-300000000.0,-9000000.0,,,73000000.0,6236000000.0,1054000000.0,,-73000000.0,73000000.0,981000000.0,-82000000.0,899000000.0,7290000000.0,924600000.0,926000000.0,928000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2012.0,FY,2012-01-01,2012-12-31,2015-02-24 10:16:16+00:00,2.85,2.85,0.36,2.84,1235000000.0,2645000000.0,2587000000.0,58000000.0,2635000000.0,10000000.0,24069000000.0,28503000000.0,,-39000000.0,,,275000000.0,24069000000.0,4434000000.0,,-298000000.0,275000000.0,4159000000.0,-337000000.0,3822000000.0,28503000000.0,924600000.0,926000000.0,928000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2012.0,Q3YTD,2012-01-01,2012-09-30,,2.13,2.13,0.27,2.12,928000000.0,1973000000.0,1995000000.0,-22000000.0,1966000000.0,7000000.0,17533000000.0,21213000000.0,300000000.0,-30000000.0,,,202000000.0,17833000000.0,3380000000.0,,-225000000.0,202000000.0,3178000000.0,-255000000.0,2923000000.0,21213000000.0,926200000.0,928000000.0,930000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2012.0,Q3TTM,2011-10-01,2012-09-30,,3.11,3.11,0.36,3.1,1375000000.0,2880000000.0,2902000000.0,-22000000.0,2872000000.0,8000000.0,23100000000.0,28277000000.0,300000000.0,-37000000.0,,,269000000.0,23400000000.0,4877000000.0,,-294000000.0,269000000.0,4608000000.0,-331000000.0,4277000000.0,28277000000.0,926200000.0,928000000.0,930000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2012.0,Q3,2012-07-01,2012-09-30,2013-10-25 10:46:06+00:00,0.65,0.65,0.09,0.65,267000000.0,604000000.0,610000000.0,-6000000.0,602000000.0,2000000.0,6090000000.0,7111000000.0,0.0,-6000000.0,,,67000000.0,6090000000.0,1021000000.0,,-71000000.0,67000000.0,954000000.0,-77000000.0,877000000.0,7111000000.0,926200000.0,928000000.0,930000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2012.0,Q2YTD,2012-01-01,2012-06-30,,1.48,1.48,0.18,1.47,661000000.0,1369000000.0,1385000000.0,-16000000.0,1364000000.0,5000000.0,11443000000.0,14102000000.0,300000000.0,-24000000.0,,,135000000.0,11743000000.0,2359000000.0,,-154000000.0,135000000.0,2224000000.0,-178000000.0,2046000000.0,14102000000.0,921300000.0,924000000.0,926000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2012.0,Q2TTM,2011-07-01,2012-06-30,,3.2,3.2,0.36,3.19,1519000000.0,2961000000.0,3142000000.0,-181000000.0,2953000000.0,8000000.0,22147000000.0,27714000000.0,300000000.0,-40000000.0,,,281000000.0,22447000000.0,5267000000.0,,-285000000.0,281000000.0,4986000000.0,-325000000.0,4661000000.0,27714000000.0,921300000.0,924000000.0,926000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2012.0,Q2,2012-04-01,2012-06-30,2013-07-26 11:54:34+00:00,0.8,0.8,0.09,0.79,357000000.0,739000000.0,747000000.0,-8000000.0,737000000.0,2000000.0,5966000000.0,7234000000.0,0.0,-17000000.0,,,67000000.0,5966000000.0,1268000000.0,,-80000000.0,67000000.0,1201000000.0,-97000000.0,1104000000.0,7234000000.0,921300000.0,924000000.0,926000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2012.0,Q1TTM,2011-04-01,2012-03-31,,3.21,3.21,0.36,3.2,1514000000.0,2963000000.0,3136000000.0,-173000000.0,2955000000.0,8000000.0,20890000000.0,26415000000.0,300000000.0,-28000000.0,,,279000000.0,21190000000.0,5225000000.0,,-268000000.0,279000000.0,4946000000.0,-296000000.0,4650000000.0,26415000000.0,922100000.0,923000000.0,926000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2012.0,Q1,2012-01-01,2012-03-31,2013-04-26 11:05:17+00:00,0.68,0.68,0.09,0.68,304000000.0,630000000.0,638000000.0,-8000000.0,627000000.0,3000000.0,5477000000.0,6868000000.0,300000000.0,-7000000.0,,,68000000.0,5777000000.0,1091000000.0,,-74000000.0,68000000.0,1023000000.0,-81000000.0,942000000.0,6868000000.0,922100000.0,923000000.0,926000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2013.0,FY,2013-01-01,2013-12-31,2016-02-05 11:02:03+00:00,2.37,2.37,0.36,2.36,648000000.0,2135000000.0,2116000000.0,19000000.0,2125000000.0,10000000.0,25931000000.0,29402000000.0,,-43000000.0,,0.0,333000000.0,25931000000.0,3471000000.0,,-331000000.0,333000000.0,3138000000.0,-374000000.0,2764000000.0,29402000000.0,896600000.0,898000000.0,902000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2013.0,Q4,2013-10-01,2013-12-31,,0.9,0.9,-0.02,0.9,268000000.0,795000000.0,772000000.0,23000000.0,793000000.0,2000000.0,7401000000.0,7639000000.0,-1000000000.0,-6000000.0,,,94000000.0,6401000000.0,1238000000.0,,-98000000.0,94000000.0,1144000000.0,-104000000.0,1040000000.0,7639000000.0,896600000.0,898000000.0,902000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2013.0,Q3YTD,2013-01-01,2013-09-30,,1.47,1.47,0.38,1.46,380000000.0,1340000000.0,1344000000.0,-4000000.0,1332000000.0,8000000.0,18530000000.0,21763000000.0,1000000000.0,-37000000.0,,,239000000.0,19530000000.0,2233000000.0,,-233000000.0,239000000.0,1994000000.0,-270000000.0,1724000000.0,21763000000.0,893700000.0,890000000.0,894000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2013.0,Q3TTM,2012-10-01,2013-09-30,,2.19,2.19,0.47,2.18,687000000.0,2012000000.0,1936000000.0,76000000.0,2001000000.0,11000000.0,25066000000.0,29053000000.0,700000000.0,-46000000.0,,,312000000.0,25766000000.0,3287000000.0,,-306000000.0,312000000.0,2975000000.0,-352000000.0,2623000000.0,29053000000.0,893700000.0,890000000.0,894000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2013.0,Q3,2013-07-01,2013-09-30,2014-10-24 10:57:35+00:00,0.79,0.79,0.125,0.79,296000000.0,708000000.0,709000000.0,-1000000.0,706000000.0,2000000.0,6284000000.0,7472000000.0,0.0,-12000000.0,,,80000000.0,6284000000.0,1188000000.0,,-91000000.0,80000000.0,1108000000.0,-103000000.0,1005000000.0,7472000000.0,893700000.0,890000000.0,894000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2013.0,Q2YTD,2013-01-01,2013-06-30,,0.68,0.68,0.25,0.67,84000000.0,632000000.0,635000000.0,-3000000.0,626000000.0,6000000.0,12246000000.0,14291000000.0,1000000000.0,-25000000.0,,,159000000.0,13246000000.0,1045000000.0,,-142000000.0,159000000.0,886000000.0,-167000000.0,719000000.0,14291000000.0,920000000.0,925000000.0,928000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2013.0,Q2TTM,2012-07-01,2013-06-30,,2.05,2.05,0.43,2.04,658000000.0,1908000000.0,1837000000.0,71000000.0,1897000000.0,11000000.0,24872000000.0,28692000000.0,700000000.0,-40000000.0,,,299000000.0,25572000000.0,3120000000.0,,-286000000.0,299000000.0,2821000000.0,-326000000.0,2495000000.0,28692000000.0,920000000.0,925000000.0,928000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2013.0,Q2,2013-04-01,2013-06-30,2014-07-25 11:01:14+00:00,0.7,0.7,0.125,0.69,256000000.0,648000000.0,646000000.0,2000000.0,644000000.0,4000000.0,6246000000.0,7317000000.0,0.0,-11000000.0,,,87000000.0,6246000000.0,1071000000.0,,-71000000.0,87000000.0,984000000.0,-82000000.0,902000000.0,7317000000.0,920000000.0,925000000.0,928000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2013.0,Q1TTM,2012-04-01,2013-03-31,,2.15,2.15,0.4,2.14,759000000.0,1999000000.0,1938000000.0,61000000.0,1990000000.0,9000000.0,24592000000.0,28609000000.0,700000000.0,-46000000.0,,,279000000.0,25292000000.0,3317000000.0,,-295000000.0,279000000.0,3038000000.0,-341000000.0,2697000000.0,28609000000.0,900000000.0,931000000.0,931000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2013.0,Q1,2013-01-01,2013-03-31,2014-04-25 10:41:24+00:00,-0.02,-0.02,0.125,-0.02,-172000000.0,-16000000.0,-11000000.0,-5000000.0,-18000000.0,2000000.0,6000000000.0,6974000000.0,1000000000.0,-14000000.0,,,72000000.0,7000000000.0,-26000000.0,,-71000000.0,72000000.0,-98000000.0,-85000000.0,-183000000.0,6974000000.0,900000000.0,931000000.0,931000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2014.0,FY,2014-01-01,2014-12-31,2017-02-07 12:18:53+00:00,4.13,4.13,0.63,4.11,1275000000.0,3501000000.0,3437000000.0,64000000.0,3500000000.0,1000000.0,27334000000.0,32870000000.0,,-2000000.0,,146000000.0,293000000.0,27334000000.0,5536000000.0,,-383000000.0,439000000.0,5097000000.0,-385000000.0,4712000000.0,32870000000.0,847500000.0,848000000.0,852000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2014.0,Q4,2014-10-01,2014-12-31,,1.06,1.06,0.18,1.06,336000000.0,905000000.0,904000000.0,1000000.0,901000000.0,4000000.0,7270000000.0,8770000000.0,,41000000.0,,146000000.0,55000000.0,7270000000.0,1500000000.0,,-100000000.0,201000000.0,1299000000.0,-59000000.0,1240000000.0,8770000000.0,847500000.0,848000000.0,852000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2014.0,Q3,2014-07-01,2014-09-30,2015-10-23 11:03:30+00:00,1.42,1.42,0.15,1.41,411000000.0,1205000000.0,1139000000.0,66000000.0,1203000000.0,2000000.0,6993000000.0,8701000000.0,,12000000.0,,0.0,74000000.0,6993000000.0,1708000000.0,,-96000000.0,74000000.0,1634000000.0,-84000000.0,1550000000.0,8701000000.0,847200000.0,848000000.0,854000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2014.0,Q3YTD,2014-01-01,2014-09-30,,3.07,3.07,0.45,3.05,939000000.0,2596000000.0,2533000000.0,63000000.0,2599000000.0,-3000000.0,20064000000.0,24100000000.0,,-43000000.0,,,238000000.0,20064000000.0,4036000000.0,,-283000000.0,238000000.0,3798000000.0,-326000000.0,3472000000.0,24100000000.0,847200000.0,848000000.0,854000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2014.0,Q3TTM,2013-10-01,2014-09-30,,3.97,3.97,0.44,3.95,1207000000.0,3391000000.0,3305000000.0,86000000.0,3392000000.0,-1000000.0,27465000000.0,31739000000.0,-1000000000.0,-49000000.0,,,332000000.0,26465000000.0,5274000000.0,,-381000000.0,332000000.0,4942000000.0,-430000000.0,4512000000.0,31739000000.0,847200000.0,848000000.0,854000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2014.0,Q2YTD,2014-01-01,2014-06-30,,1.65,1.65,0.3,1.64,528000000.0,1391000000.0,1394000000.0,-3000000.0,1396000000.0,-5000000.0,13071000000.0,15399000000.0,,-55000000.0,,,164000000.0,13071000000.0,2328000000.0,,-187000000.0,164000000.0,2164000000.0,-242000000.0,1922000000.0,15399000000.0,841300000.0,846000000.0,852000000.0
Halliburton Co,HAL,ENYF8GB5SMQZ25S06U51,45012,2014.0,Q2TTM,2013-07-01,2014-06-30,,3.34,3.34,0.41,3.33,1092000000.0,2894000000.0,2875000000.0,19000000.0,2895000000.0,-1000000.0,26756000000.0,30510000000.0,-1000000000.0,-73000000.0,,,338000000.0,25756000000.0,4754000000.0,,-376000000.0,338000000.0,4416000000.0,-449000000.0,3967000000.0,30510000000.0,841300000.0,846000000.0,852000000.0
