company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netchangeindeposits,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,paymentofdividends,provisionforloanlosses,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
KeyCorp,KEY,RKPI3RZGV1V1FJTH5T61,91576,2009.0,Q2TTM,2008-07-01,2009-06-30,,2043000000.0,1644000000.0,413000000.0,,-1288000000.0,3574000000.0,3020000000.0,,726000000.0,-2436000000.0,515000000.0,726000000.0,-2436000000.0,515000000.0,-1195000000.0,3544000000.0,-1273000000.0,-1273000000.0,227000000.0,-6000000.0,-269000000.0,2436000000.0,-13529000000.0,-986000000.0,-9137000000.0,,,7489000000.0,4590000000.0
KeyCorp,KEY,RKPI3RZGV1V1FJTH5T61,91576,2009.0,Q2,2009-04-01,2009-06-30,,17000000.0,-173000000.0,106000000.0,,489000000.0,987000000.0,10000000.0,,1208000000.0,-2068000000.0,942000000.0,1208000000.0,-2068000000.0,942000000.0,82000000.0,1903000000.0,-223000000.0,-223000000.0,-280000000.0,-4000000.0,-47000000.0,850000000.0,-7563000000.0,-40000000.0,-1641000000.0,,,3421000000.0,2114000000.0
KeyCorp,KEY,RKPI3RZGV1V1FJTH5T61,91576,2009.0,Q2YTD,2009-01-01,2009-06-30,2010-08-06 16:11:27+00:00,-109000000.0,799000000.0,201000000.0,,-168000000.0,987000000.0,455000000.0,,-4157000000.0,2744000000.0,874000000.0,-4157000000.0,2744000000.0,874000000.0,-539000000.0,2653000000.0,-721000000.0,-721000000.0,-135000000.0,-5000000.0,-122000000.0,1697000000.0,-8119000000.0,-73000000.0,-8125000000.0,,,6353000000.0,4583000000.0
KeyCorp,KEY,RKPI3RZGV1V1FJTH5T61,91576,2009.0,Q1,2009-01-01,2009-03-31,2010-05-06 15:14:14+00:00,-126000000.0,972000000.0,95000000.0,,-657000000.0,,445000000.0,,-5365000000.0,4812000000.0,-68000000.0,-5365000000.0,4812000000.0,-68000000.0,-621000000.0,750000000.0,-498000000.0,-498000000.0,145000000.0,-1000000.0,-75000000.0,847000000.0,-556000000.0,-33000000.0,-6484000000.0,,,2932000000.0,2469000000.0
KeyCorp,KEY,RKPI3RZGV1V1FJTH5T61,91576,2010.0,Q4,2010-10-01,2010-12-31,,323000000.0,-1559000000.0,76000000.0,,502000000.0,,-261000000.0,,-1721000000.0,421000000.0,755000000.0,-1721000000.0,421000000.0,755000000.0,-545000000.0,-808000000.0,323000000.0,323000000.0,-7000000.0,,-46000000.0,-139000000.0,-2877000000.0,-54000000.0,-606000000.0,,,2607000000.0,745000000.0
KeyCorp,KEY,RKPI3RZGV1V1FJTH5T61,91576,2010.0,FY,2010-01-01,2010-12-31,2013-02-26 16:36:58+00:00,164000000.0,-879000000.0,330000000.0,,1219000000.0,,1911000000.0,,-4891000000.0,1974000000.0,2724000000.0,-4891000000.0,1974000000.0,2724000000.0,-193000000.0,-4961000000.0,584000000.0,584000000.0,-11000000.0,,-184000000.0,602000000.0,-10106000000.0,-156000000.0,-1657000000.0,,,6383000000.0,5853000000.0
KeyCorp,KEY,RKPI3RZGV1V1FJTH5T61,91576,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-11-03 14:28:34+00:00,-159000000.0,680000000.0,254000000.0,,717000000.0,,2172000000.0,,-3170000000.0,1553000000.0,1969000000.0,-3170000000.0,1553000000.0,1969000000.0,352000000.0,-4153000000.0,261000000.0,261000000.0,-4000000.0,,-138000000.0,741000000.0,-7229000000.0,-102000000.0,-1051000000.0,,,3776000000.0,5108000000.0
KeyCorp,KEY,RKPI3RZGV1V1FJTH5T61,91576,2010.0,Q3TTM,2009-10-01,2010-09-30,,-280000000.0,2169000000.0,643000000.0,,1200000000.0,986000000.0,2935000000.0,,-12873000000.0,8162000000.0,4289000000.0,-12873000000.0,8162000000.0,4289000000.0,-422000000.0,-3709000000.0,-1050000000.0,-1050000000.0,-528000000.0,-5000000.0,-351000000.0,4024000000.0,-22913000000.0,-331000000.0,-12729000000.0,,,15216000000.0,16190000000.0
KeyCorp,KEY,RKPI3RZGV1V1FJTH5T61,91576,2010.0,Q3,2010-07-01,2010-09-30,,-2000000.0,152000000.0,81000000.0,,41000000.0,,581000000.0,,-439000000.0,255000000.0,416000000.0,-439000000.0,255000000.0,416000000.0,232000000.0,-957000000.0,226000000.0,226000000.0,-17000000.0,,-46000000.0,85000000.0,-2473000000.0,-48000000.0,-17000000.0,,,1551000000.0,1225000000.0
KeyCorp,KEY,RKPI3RZGV1V1FJTH5T61,91576,2010.0,Q2TTM,2009-07-01,2010-06-30,,-169000000.0,1218000000.0,361000000.0,,1327000000.0,-1000000.0,1899000000.0,,-8277000000.0,5163000000.0,2999000000.0,-8277000000.0,5163000000.0,2999000000.0,-115000000.0,-5405000000.0,-555000000.0,-555000000.0,-376000000.0,,-183000000.0,2242000000.0,-12321000000.0,-210000000.0,-4587000000.0,,,7312000000.0,10382000000.0
KeyCorp,KEY,RKPI3RZGV1V1FJTH5T61,91576,2010.0,Q2,2010-04-01,2010-06-30,,-3000000.0,242000000.0,85000000.0,,328000000.0,,1291000000.0,,-2236000000.0,1498000000.0,710000000.0,-2236000000.0,1498000000.0,710000000.0,-28000000.0,-2774000000.0,74000000.0,74000000.0,4000000.0,,-46000000.0,219000000.0,-1501000000.0,-33000000.0,-707000000.0,,,1258000000.0,1774000000.0
KeyCorp,KEY,RKPI3RZGV1V1FJTH5T61,91576,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-04 06:32:44+00:00,-157000000.0,528000000.0,173000000.0,,676000000.0,,1591000000.0,,-2731000000.0,1298000000.0,1553000000.0,-2731000000.0,1298000000.0,1553000000.0,120000000.0,-3196000000.0,35000000.0,35000000.0,13000000.0,,-92000000.0,656000000.0,-4756000000.0,-54000000.0,-1034000000.0,,,2225000000.0,3883000000.0
KeyCorp,KEY,RKPI3RZGV1V1FJTH5T61,91576,2010.0,Q1TTM,2009-04-01,2010-03-31,,-149000000.0,803000000.0,382000000.0,,1488000000.0,986000000.0,618000000.0,,-4833000000.0,1597000000.0,3231000000.0,-4833000000.0,1597000000.0,3231000000.0,-5000000.0,-728000000.0,-852000000.0,-852000000.0,-660000000.0,-4000000.0,-184000000.0,2873000000.0,-18383000000.0,-217000000.0,-5521000000.0,,,9475000000.0,10722000000.0
KeyCorp,KEY,RKPI3RZGV1V1FJTH5T61,91576,2010.0,Q1,2010-01-01,2010-03-31,2011-05-05 09:09:32+00:00,-154000000.0,286000000.0,88000000.0,,348000000.0,,300000000.0,,-495000000.0,-200000000.0,843000000.0,-495000000.0,-200000000.0,843000000.0,148000000.0,-422000000.0,-39000000.0,-39000000.0,9000000.0,,-46000000.0,437000000.0,-3255000000.0,-21000000.0,-327000000.0,,,967000000.0,2109000000.0
KeyCorp,KEY,RKPI3RZGV1V1FJTH5T61,91576,2011.0,Q4,2011-10-01,2011-12-31,,-619000000.0,1050000000.0,-7000000.0,,-35000000.0,,25000000.0,,-413000000.0,360000000.0,-82000000.0,-413000000.0,360000000.0,-82000000.0,-135000000.0,924000000.0,200000000.0,200000000.0,-214000000.0,,-34000000.0,-26000000.0,49000000.0,-195000000.0,-1328000000.0,,,1763000000.0,-1257000000.0
KeyCorp,KEY,RKPI3RZGV1V1FJTH5T61,91576,2011.0,FY,2011-01-01,2011-12-31,2014-02-26 11:48:31+00:00,-305000000.0,605000000.0,201000000.0,,1071000000.0,604000000.0,1046000000.0,,-3101000000.0,1723000000.0,1793000000.0,-3101000000.0,1723000000.0,1793000000.0,415000000.0,1346000000.0,932000000.0,932000000.0,-318000000.0,,-164000000.0,-93000000.0,-5292000000.0,-297000000.0,-3363000000.0,-70000000.0,-2500000000.0,7311000000.0,1000000.0
KeyCorp,KEY,RKPI3RZGV1V1FJTH5T61,91576,2011.0,Q3TTM,2010-10-01,2011-09-30,,637000000.0,-2004000000.0,284000000.0,,1608000000.0,604000000.0,760000000.0,,-4409000000.0,1784000000.0,2630000000.0,-4409000000.0,1784000000.0,2630000000.0,5000000.0,-386000000.0,1055000000.0,1055000000.0,-111000000.0,,-176000000.0,-206000000.0,-8218000000.0,-156000000.0,-2641000000.0,-70000000.0,-2500000000.0,8155000000.0,2003000000.0
KeyCorp,KEY,RKPI3RZGV1V1FJTH5T61,91576,2011.0,Q3,2011-07-01,2011-09-30,,-5000000.0,-128000000.0,65000000.0,,181000000.0,,1000000.0,,255000000.0,-701000000.0,421000000.0,255000000.0,-701000000.0,421000000.0,-25000000.0,622000000.0,218000000.0,218000000.0,-52000000.0,,-34000000.0,9000000.0,-1397000000.0,-28000000.0,-334000000.0,,,1241000000.0,-517000000.0
KeyCorp,KEY,RKPI3RZGV1V1FJTH5T61,91576,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-01 15:25:18+00:00,314000000.0,-445000000.0,208000000.0,,1106000000.0,604000000.0,1021000000.0,,-2688000000.0,1363000000.0,1875000000.0,-2688000000.0,1363000000.0,1875000000.0,550000000.0,422000000.0,732000000.0,732000000.0,-104000000.0,,-130000000.0,-67000000.0,-5341000000.0,-102000000.0,-2035000000.0,-70000000.0,-2500000000.0,5548000000.0,1258000000.0
KeyCorp,KEY,RKPI3RZGV1V1FJTH5T61,91576,2011.0,Q2TTM,2010-07-01,2011-06-30,,640000000.0,-1724000000.0,300000000.0,,1468000000.0,604000000.0,1340000000.0,,-5103000000.0,2740000000.0,2625000000.0,-5103000000.0,2740000000.0,2625000000.0,262000000.0,-1965000000.0,1063000000.0,1063000000.0,-76000000.0,,-188000000.0,-130000000.0,-9294000000.0,-176000000.0,-2324000000.0,-70000000.0,-2500000000.0,8465000000.0,3745000000.0
KeyCorp,KEY,RKPI3RZGV1V1FJTH5T61,91576,2011.0,Q2,2011-04-01,2011-06-30,,586000000.0,-451000000.0,69000000.0,,783000000.0,4000000.0,20000000.0,,-1401000000.0,672000000.0,1042000000.0,-1401000000.0,672000000.0,1042000000.0,313000000.0,-400000000.0,243000000.0,243000000.0,-32000000.0,,-35000000.0,-21000000.0,-923000000.0,-44000000.0,-920000000.0,-70000000.0,,1098000000.0,541000000.0
KeyCorp,KEY,RKPI3RZGV1V1FJTH5T61,91576,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-02 11:52:50+00:00,319000000.0,-317000000.0,143000000.0,,925000000.0,604000000.0,1020000000.0,,-2943000000.0,2064000000.0,1454000000.0,-2943000000.0,2064000000.0,1454000000.0,575000000.0,-200000000.0,514000000.0,514000000.0,-52000000.0,,-96000000.0,-76000000.0,-3944000000.0,-74000000.0,-1701000000.0,-70000000.0,-2500000000.0,4307000000.0,1775000000.0
KeyCorp,KEY,RKPI3RZGV1V1FJTH5T61,91576,2011.0,Q1TTM,2010-04-01,2011-03-31,,51000000.0,-1031000000.0,316000000.0,,1013000000.0,600000000.0,2611000000.0,,-5938000000.0,3566000000.0,2293000000.0,-5938000000.0,3566000000.0,2293000000.0,-79000000.0,-4339000000.0,894000000.0,894000000.0,-40000000.0,,-199000000.0,110000000.0,-9872000000.0,-165000000.0,-2111000000.0,,-2500000000.0,8625000000.0,4978000000.0
KeyCorp,KEY,RKPI3RZGV1V1FJTH5T61,91576,2011.0,Q1,2011-01-01,2011-03-31,2012-05-03 12:40:03+00:00,-267000000.0,134000000.0,74000000.0,,142000000.0,600000000.0,1000000000.0,,-1542000000.0,1392000000.0,412000000.0,-1542000000.0,1392000000.0,412000000.0,262000000.0,200000000.0,271000000.0,271000000.0,-20000000.0,,-61000000.0,-55000000.0,-3021000000.0,-30000000.0,-781000000.0,,-2500000000.0,3209000000.0,1234000000.0
KeyCorp,KEY,RKPI3RZGV1V1FJTH5T61,91576,2012.0,Q4,2012-10-01,2012-12-31,,45000000.0,162000000.0,73000000.0,,360000000.0,,692000000.0,,2192000000.0,-3232000000.0,651000000.0,2192000000.0,-3232000000.0,651000000.0,-389000000.0,1805000000.0,203000000.0,203000000.0,-28000000.0,,-52000000.0,43000000.0,-2143000000.0,-1492000000.0,-165000000.0,-88000000.0,,403000000.0,
KeyCorp,KEY,RKPI3RZGV1V1FJTH5T61,91576,2012.0,FY,2012-01-01,2012-12-31,2015-03-02 14:40:11+00:00,84000000.0,464000000.0,235000000.0,,-13000000.0,2000000.0,837000000.0,,-1160000000.0,-248000000.0,1299000000.0,-1160000000.0,-248000000.0,1299000000.0,-109000000.0,1989000000.0,865000000.0,865000000.0,-1000000.0,,-191000000.0,213000000.0,-4904000000.0,-2935000000.0,-3546000000.0,-251000000.0,,7590000000.0,1000000.0
KeyCorp,KEY,RKPI3RZGV1V1FJTH5T61,91576,2012.0,Q3TTM,2011-10-01,2012-09-30,,-580000000.0,1352000000.0,155000000.0,,-408000000.0,2000000.0,170000000.0,,-3765000000.0,3344000000.0,566000000.0,-3765000000.0,3344000000.0,566000000.0,145000000.0,1108000000.0,862000000.0,862000000.0,-187000000.0,,-173000000.0,144000000.0,-2712000000.0,-1638000000.0,-4709000000.0,-163000000.0,,8950000000.0,-1256000000.0
KeyCorp,KEY,RKPI3RZGV1V1FJTH5T61,91576,2012.0,Q3,2012-07-01,2012-09-30,,13000000.0,53000000.0,58000000.0,,-105000000.0,1000000.0,86000000.0,,-1435000000.0,1417000000.0,275000000.0,-1435000000.0,1417000000.0,275000000.0,257000000.0,-27000000.0,221000000.0,221000000.0,,,-52000000.0,101000000.0,-231000000.0,-1010000000.0,-1362000000.0,-81000000.0,,2658000000.0,
KeyCorp,KEY,RKPI3RZGV1V1FJTH5T61,91576,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-10-31 12:03:42+00:00,39000000.0,302000000.0,162000000.0,,-373000000.0,2000000.0,145000000.0,,-3352000000.0,2984000000.0,648000000.0,-3352000000.0,2984000000.0,648000000.0,280000000.0,184000000.0,662000000.0,662000000.0,27000000.0,,-139000000.0,170000000.0,-2761000000.0,-1443000000.0,-3381000000.0,-163000000.0,,7187000000.0,1000000.0
KeyCorp,KEY,RKPI3RZGV1V1FJTH5T61,91576,2012.0,Q2TTM,2011-07-01,2012-06-30,,-598000000.0,1171000000.0,162000000.0,,-122000000.0,1000000.0,85000000.0,,-2075000000.0,1226000000.0,712000000.0,-2075000000.0,1226000000.0,712000000.0,-137000000.0,1757000000.0,859000000.0,859000000.0,-239000000.0,,-155000000.0,52000000.0,-3878000000.0,-656000000.0,-3681000000.0,-82000000.0,,7533000000.0,-1773000000.0
KeyCorp,KEY,RKPI3RZGV1V1FJTH5T61,91576,2012.0,Q2,2012-04-01,2012-06-30,,23000000.0,148000000.0,56000000.0,,1042000000.0,1000000.0,-63000000.0,,-970000000.0,-193000000.0,1464000000.0,-970000000.0,-193000000.0,1464000000.0,301000000.0,673000000.0,241000000.0,241000000.0,98000000.0,,-52000000.0,27000000.0,-1421000000.0,-407000000.0,-1447000000.0,-82000000.0,,1836000000.0,-201000000.0
KeyCorp,KEY,RKPI3RZGV1V1FJTH5T61,91576,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-05 11:43:16+00:00,26000000.0,249000000.0,104000000.0,,-268000000.0,1000000.0,59000000.0,,-1917000000.0,1567000000.0,373000000.0,-1917000000.0,1567000000.0,373000000.0,23000000.0,211000000.0,441000000.0,441000000.0,27000000.0,,-87000000.0,69000000.0,-2530000000.0,-433000000.0,-2019000000.0,-82000000.0,,4529000000.0,1000000.0
KeyCorp,KEY,RKPI3RZGV1V1FJTH5T61,91576,2012.0,Q1TTM,2011-04-01,2012-03-31,,-35000000.0,572000000.0,175000000.0,,-381000000.0,4000000.0,168000000.0,,-2506000000.0,2091000000.0,290000000.0,-2506000000.0,2091000000.0,290000000.0,-125000000.0,684000000.0,861000000.0,861000000.0,-369000000.0,,-138000000.0,4000000.0,-3380000000.0,-293000000.0,-3154000000.0,-70000000.0,,6795000000.0,-1031000000.0
KeyCorp,KEY,RKPI3RZGV1V1FJTH5T61,91576,2012.0,Q1,2012-01-01,2012-03-31,2013-05-01 15:35:15+00:00,3000000.0,101000000.0,48000000.0,,-1310000000.0,,122000000.0,,-947000000.0,1760000000.0,-1091000000.0,-947000000.0,1760000000.0,-1091000000.0,-278000000.0,-462000000.0,200000000.0,200000000.0,-71000000.0,,-35000000.0,42000000.0,-1109000000.0,-26000000.0,-572000000.0,,,2693000000.0,202000000.0
KeyCorp,KEY,RKPI3RZGV1V1FJTH5T61,91576,2013.0,FY,2013-01-01,2013-12-31,2016-02-24 16:56:49+00:00,185000000.0,304000000.0,221000000.0,,233000000.0,26000000.0,2573000000.0,,2678000000.0,-4192000000.0,1547000000.0,2678000000.0,-4192000000.0,1547000000.0,33000000.0,2333000000.0,910000000.0,910000000.0,41000000.0,,-217000000.0,142000000.0,-8690000000.0,-2026000000.0,-1563000000.0,-474000000.0,,6516000000.0,8000000.0
KeyCorp,KEY,RKPI3RZGV1V1FJTH5T61,91576,2013.0,Q4,2013-10-01,2013-12-31,,71000000.0,33000000.0,53000000.0,,339000000.0,4000000.0,1534000000.0,,2089000000.0,-2899000000.0,679000000.0,2089000000.0,-2899000000.0,679000000.0,-131000000.0,728000000.0,230000000.0,230000000.0,41000000.0,,-55000000.0,16000000.0,-2400000000.0,-928000000.0,-23000000.0,-99000000.0,,429000000.0,
KeyCorp,KEY,RKPI3RZGV1V1FJTH5T61,91576,2013.0,Q3TTM,2012-10-01,2013-09-30,,159000000.0,433000000.0,241000000.0,,254000000.0,22000000.0,1731000000.0,,2781000000.0,-4525000000.0,1519000000.0,2781000000.0,-4525000000.0,1519000000.0,-225000000.0,3410000000.0,883000000.0,883000000.0,-28000000.0,,-214000000.0,169000000.0,-8433000000.0,-2590000000.0,-1705000000.0,-463000000.0,,6490000000.0,8000000.0
KeyCorp,KEY,RKPI3RZGV1V1FJTH5T61,91576,2013.0,Q3,2013-07-01,2013-09-30,,52000000.0,112000000.0,75000000.0,,53000000.0,8000000.0,-18000000.0,,-203000000.0,312000000.0,-57000000.0,-203000000.0,312000000.0,-57000000.0,52000000.0,567000000.0,271000000.0,271000000.0,-488000000.0,,-55000000.0,32000000.0,-953000000.0,-647000000.0,-507000000.0,-198000000.0,,1912000000.0,
KeyCorp,KEY,RKPI3RZGV1V1FJTH5T61,91576,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-04 14:24:03+00:00,114000000.0,271000000.0,168000000.0,,-106000000.0,22000000.0,1039000000.0,,589000000.0,-1293000000.0,868000000.0,589000000.0,-1293000000.0,868000000.0,164000000.0,1605000000.0,680000000.0,680000000.0,0.0,,-162000000.0,126000000.0,-6290000000.0,-1098000000.0,-1540000000.0,-375000000.0,,6087000000.0,8000000.0
KeyCorp,KEY,RKPI3RZGV1V1FJTH5T61,91576,2013.0,Q2TTM,2012-07-01,2013-06-30,,120000000.0,374000000.0,224000000.0,,96000000.0,15000000.0,1835000000.0,,1549000000.0,-3420000000.0,1851000000.0,1549000000.0,-3420000000.0,1851000000.0,-20000000.0,2816000000.0,833000000.0,833000000.0,460000000.0,,-211000000.0,238000000.0,-7711000000.0,-2953000000.0,-2560000000.0,-346000000.0,,7236000000.0,8000000.0
KeyCorp,KEY,RKPI3RZGV1V1FJTH5T61,91576,2013.0,Q2,2013-04-01,2013-06-30,,37000000.0,49000000.0,49000000.0,,83000000.0,6000000.0,-383000000.0,,830000000.0,-1449000000.0,694000000.0,830000000.0,-1449000000.0,694000000.0,75000000.0,2377000000.0,204000000.0,204000000.0,322000000.0,,-55000000.0,36000000.0,-2559000000.0,-451000000.0,-1003000000.0,-112000000.0,,1697000000.0,-136000000.0
KeyCorp,KEY,RKPI3RZGV1V1FJTH5T61,91576,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-04 16:26:01+00:00,62000000.0,159000000.0,93000000.0,,-159000000.0,14000000.0,1057000000.0,,792000000.0,-1605000000.0,925000000.0,792000000.0,-1605000000.0,925000000.0,112000000.0,1038000000.0,409000000.0,409000000.0,488000000.0,,-107000000.0,94000000.0,-5337000000.0,-451000000.0,-1033000000.0,-177000000.0,,4175000000.0,8000000.0
KeyCorp,KEY,RKPI3RZGV1V1FJTH5T61,91576,2013.0,Q1TTM,2012-04-01,2013-03-31,,106000000.0,473000000.0,231000000.0,,1055000000.0,10000000.0,2155000000.0,,-251000000.0,-2164000000.0,2621000000.0,-251000000.0,-2164000000.0,2621000000.0,206000000.0,1112000000.0,870000000.0,870000000.0,236000000.0,,-208000000.0,229000000.0,-6573000000.0,-2909000000.0,-3004000000.0,-316000000.0,,7375000000.0,-57000000.0
KeyCorp,KEY,RKPI3RZGV1V1FJTH5T61,91576,2013.0,Q1,2013-01-01,2013-03-31,2014-04-30 12:57:52+00:00,25000000.0,110000000.0,44000000.0,,-242000000.0,8000000.0,1440000000.0,,-38000000.0,-156000000.0,231000000.0,-38000000.0,-156000000.0,231000000.0,37000000.0,-1339000000.0,205000000.0,205000000.0,166000000.0,,-52000000.0,58000000.0,-2778000000.0,,-30000000.0,-65000000.0,,2478000000.0,144000000.0
KeyCorp,KEY,RKPI3RZGV1V1FJTH5T61,91576,2014.0,FY,2014-01-01,2014-12-31,2017-02-28 17:11:43+00:00,131000000.0,298000000.0,246000000.0,,377000000.0,27000000.0,1727000000.0,0.0,1532000000.0,-2816000000.0,1320000000.0,1532000000.0,-2816000000.0,1320000000.0,36000000.0,2736000000.0,907000000.0,907000000.0,-260000000.0,,-240000000.0,50000000.0,-5166000000.0,-3296000000.0,-2234000000.0,-484000000.0,,5645000000.0,1000000.0
