company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,depositsinterestexpense,dilutedeps,fedfundsandrepointerestexpense,impairmentexpense,incometaxexpense,investmentbankingincome,investmentsecuritiesinterestincome,loansandleaseinterestincome,longtermdebtinterestexpense,marketingexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,netinterestincome,netoccupancyequipmentexpense,netrealizedcapitalgains,otherinterestincome,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,otherspecialcharges,propertyliabilityinsuranceclaims,provisionforcreditlosses,salariesandemployeebenefitsexpense,servicechargesondepositsincome,shorttermborrowinginterestexpense,totalinterestexpense,totalinterestincome,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,tradingaccountinterestincome,trustfeeincome,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
KeyCorp,KEY,RKPI3RZGV1V1FJTH5T61,91576,2007.0,FY,2007-01-01,2007-12-31,2010-03-01 08:44:38+00:00,,2.35,2.35,1.835,1845000000.0,2.32,208000000.0,6000000.0,277000000.0,120000000.0,471000000.0,4827000000.0,493000000.0,76000000.0,951000000.0,967000000.0,-16000000.0,919000000.0,32000000.0,2686000000.0,542000000.0,339000000.0,,448000000.0,927000000.0,865000000.0,5000000.0,,525000000.0,1602000000.0,,104000000.0,2650000000.0,5336000000.0,3158000000.0,2241000000.0,1244000000.0,4927000000.0,38000000.0,469000000.0,391100000.0,392013000.0,395823000.0
KeyCorp,KEY,RKPI3RZGV1V1FJTH5T61,91576,2008.0,FY,2008-01-01,2008-12-31,2011-02-24 12:06:18+00:00,,-3.36,-3.36,0.625,1468000000.0,-3.36,57000000.0,469000000.0,437000000.0,68000000.0,489000000.0,3808000000.0,382000000.0,87000000.0,-1460000000.0,-1287000000.0,-173000000.0,-1468000000.0,8000000.0,2316000000.0,538000000.0,67000000.0,,452000000.0,785000000.0,751000000.0,16000000.0,,1537000000.0,1581000000.0,,130000000.0,2037000000.0,4353000000.0,3476000000.0,1847000000.0,-850000000.0,4163000000.0,56000000.0,509000000.0,436900000.0,450039000.0,450039000.0
KeyCorp,KEY,RKPI3RZGV1V1FJTH5T61,91576,2008.0,Q3,2008-07-01,2008-09-30,2009-11-06 16:23:27+00:00,,-0.1,-0.1,0.1875,347000000.0,-0.1,10000000.0,4000000.0,-22000000.0,-26000000.0,120000000.0,1031000000.0,98000000.0,27000000.0,-25000000.0,14000000.0,-39000000.0,-36000000.0,11000000.0,678000000.0,134000000.0,-42000000.0,,112000000.0,201000000.0,221000000.0,,,336000000.0,374000000.0,,34000000.0,489000000.0,1167000000.0,740000000.0,390000000.0,-8000000.0,1068000000.0,16000000.0,125000000.0,360000000.0,491179000.0,491179000.0
KeyCorp,KEY,RKPI3RZGV1V1FJTH5T61,91576,2008.0,Q2,2008-04-01,2008-06-30,2009-08-10 11:51:12+00:00,,-2.7,-2.7,0.375,347000000.0,-2.7,15000000.0,0.0,610000000.0,80000000.0,133000000.0,737000000.0,133000000.0,21000000.0,-1127000000.0,-1129000000.0,2000000.0,-1126000000.0,-1000000.0,358000000.0,128000000.0,18000000.0,,116000000.0,226000000.0,203000000.0,,,647000000.0,402000000.0,,27000000.0,522000000.0,880000000.0,777000000.0,547000000.0,-519000000.0,905000000.0,10000000.0,130000000.0,417000000.0,416629000.0,416629000.0
KeyCorp,KEY,RKPI3RZGV1V1FJTH5T61,91576,2009.0,Q4,2009-10-01,2009-12-31,,,-0.57,-0.57,0.02,523000000.0,-0.57,3000000.0,45000000.0,-621000000.0,-73000000.0,304000000.0,1548000000.0,119000000.0,41000000.0,-590000000.0,-567000000.0,-23000000.0,-621000000.0,31000000.0,1222000000.0,276000000.0,91000000.0,,203000000.0,554000000.0,400000000.0,76000000.0,,1489000000.0,780000000.0,,6000000.0,651000000.0,1873000000.0,1772000000.0,851000000.0,-1188000000.0,2073000000.0,21000000.0,230000000.0,570500000.0,697155000.0,697155000.0
KeyCorp,KEY,RKPI3RZGV1V1FJTH5T61,91576,2009.0,FY,2009-01-01,2009-12-31,2012-02-27 16:23:29+00:00,,-2.34,-2.34,0.0925,1119000000.0,-2.34,5000000.0,241000000.0,-1035000000.0,-42000000.0,525000000.0,3223000000.0,275000000.0,72000000.0,-1311000000.0,-1263000000.0,-48000000.0,-1335000000.0,24000000.0,2380000000.0,547000000.0,390000000.0,,409000000.0,1083000000.0,819000000.0,97000000.0,,3159000000.0,1514000000.0,,16000000.0,1415000000.0,3795000000.0,3554000000.0,2035000000.0,-2298000000.0,4415000000.0,47000000.0,459000000.0,570500000.0,697155000.0,697155000.0
KeyCorp,KEY,RKPI3RZGV1V1FJTH5T61,91576,2009.0,Q3YTD,2009-01-01,2009-09-30,,,-1.77,-1.77,0.07,596000000.0,-1.77,2000000.0,196000000.0,-414000000.0,31000000.0,221000000.0,1675000000.0,156000000.0,31000000.0,-721000000.0,-696000000.0,-25000000.0,-714000000.0,-7000000.0,1158000000.0,271000000.0,299000000.0,,206000000.0,529000000.0,419000000.0,21000000.0,,1670000000.0,734000000.0,,10000000.0,764000000.0,1922000000.0,1782000000.0,1184000000.0,-1110000000.0,2342000000.0,26000000.0,229000000.0,,,
KeyCorp,KEY,RKPI3RZGV1V1FJTH5T61,91576,2009.0,Q2YTD,2009-01-01,2009-06-30,,,-1.77,-1.77,0.07,596000000.0,-1.77,2000000.0,196000000.0,-414000000.0,31000000.0,221000000.0,1675000000.0,156000000.0,31000000.0,-721000000.0,-696000000.0,-25000000.0,-714000000.0,-7000000.0,1158000000.0,271000000.0,299000000.0,,206000000.0,529000000.0,419000000.0,21000000.0,,1670000000.0,734000000.0,,10000000.0,764000000.0,1922000000.0,1782000000.0,1184000000.0,-1110000000.0,2342000000.0,26000000.0,229000000.0,332400000.0,576883000.0,576883000.0
KeyCorp,KEY,RKPI3RZGV1V1FJTH5T61,91576,2009.0,Q2,2009-04-01,2009-06-30,2010-08-06 16:11:27+00:00,,-0.68,-0.68,0.01,296000000.0,-0.68,1000000.0,,-176000000.0,14000000.0,105000000.0,827000000.0,75000000.0,17000000.0,-223000000.0,-227000000.0,4000000.0,-226000000.0,3000000.0,569000000.0,136000000.0,247000000.0,,100000000.0,312000000.0,226000000.0,15000000.0,,823000000.0,375000000.0,,4000000.0,376000000.0,945000000.0,855000000.0,706000000.0,-403000000.0,1275000000.0,13000000.0,119000000.0,332400000.0,576883000.0,576883000.0
KeyCorp,KEY,RKPI3RZGV1V1FJTH5T61,91576,2009.0,Q1,2009-01-01,2009-03-31,2010-05-06 15:14:14+00:00,,-1.09,-1.09,0.0625,300000000.0,-1.09,1000000.0,196000000.0,-238000000.0,17000000.0,116000000.0,848000000.0,81000000.0,14000000.0,-498000000.0,-469000000.0,-29000000.0,-488000000.0,-10000000.0,589000000.0,135000000.0,52000000.0,,106000000.0,217000000.0,193000000.0,6000000.0,,847000000.0,359000000.0,,6000000.0,388000000.0,977000000.0,927000000.0,478000000.0,-707000000.0,1067000000.0,13000000.0,110000000.0,447700000.0,492813000.0,492813000.0
KeyCorp,KEY,RKPI3RZGV1V1FJTH5T61,91576,2010.0,Q4,2010-10-01,2010-12-31,,14000000.0,0.33,0.33,0.01,124000000.0,0.32,2000000.0,,172000000.0,127000000.0,133000000.0,621000000.0,53000000.0,22000000.0,323000000.0,336000000.0,-13000000.0,320000000.0,3000000.0,629000000.0,141000000.0,41000000.0,49000000.0,32000000.0,192000000.0,218000000.0,10000000.0,,-97000000.0,365000000.0,,3000000.0,182000000.0,811000000.0,744000000.0,526000000.0,508000000.0,1155000000.0,8000000.0,108000000.0,1231100000.0,874748000.0,878153000.0
KeyCorp,KEY,RKPI3RZGV1V1FJTH5T61,91576,2010.0,FY,2010-01-01,2010-12-31,2013-02-26 16:36:58+00:00,14000000.0,0.45,0.45,0.04,671000000.0,0.44,6000000.0,,186000000.0,209000000.0,652000000.0,2670000000.0,206000000.0,72000000.0,584000000.0,607000000.0,-23000000.0,554000000.0,30000000.0,2511000000.0,555000000.0,176000000.0,49000000.0,310000000.0,854000000.0,815000000.0,68000000.0,,638000000.0,1471000000.0,,14000000.0,897000000.0,3408000000.0,3034000000.0,1954000000.0,793000000.0,4465000000.0,37000000.0,444000000.0,1231100000.0,874748000.0,878153000.0
KeyCorp,KEY,RKPI3RZGV1V1FJTH5T61,91576,2010.0,Q3YTD,2010-01-01,2010-09-30,,,0.12,0.12,0.03,547000000.0,0.12,4000000.0,,14000000.0,82000000.0,519000000.0,2049000000.0,153000000.0,50000000.0,261000000.0,271000000.0,-10000000.0,234000000.0,27000000.0,1882000000.0,414000000.0,135000000.0,,278000000.0,662000000.0,597000000.0,58000000.0,,735000000.0,1106000000.0,,11000000.0,715000000.0,2597000000.0,2290000000.0,1428000000.0,285000000.0,3310000000.0,29000000.0,336000000.0,1095000000.0,874433000.0,874433000.0
KeyCorp,KEY,RKPI3RZGV1V1FJTH5T61,91576,2010.0,Q3TTM,2009-10-01,2010-09-30,,,-0.45,-0.45,0.05,1070000000.0,-0.45,7000000.0,45000000.0,-607000000.0,9000000.0,823000000.0,3597000000.0,272000000.0,91000000.0,-329000000.0,-296000000.0,-33000000.0,-387000000.0,58000000.0,3104000000.0,690000000.0,226000000.0,,481000000.0,1216000000.0,997000000.0,134000000.0,,2224000000.0,1886000000.0,,17000000.0,1366000000.0,4470000000.0,4062000000.0,2279000000.0,-903000000.0,5383000000.0,50000000.0,566000000.0,1095000000.0,874433000.0,874433000.0
KeyCorp,KEY,RKPI3RZGV1V1FJTH5T61,91576,2010.0,Q3,2010-07-01,2010-09-30,2011-11-03 14:28:34+00:00,,0.2,0.2,0.01,147000000.0,0.2,1000000.0,,85000000.0,42000000.0,183000000.0,653000000.0,52000000.0,21000000.0,226000000.0,211000000.0,15000000.0,219000000.0,7000000.0,640000000.0,140000000.0,41000000.0,,95000000.0,212000000.0,198000000.0,4000000.0,,94000000.0,359000000.0,,4000000.0,204000000.0,844000000.0,736000000.0,486000000.0,296000000.0,1126000000.0,8000000.0,110000000.0,1095000000.0,874433000.0,874433000.0
KeyCorp,KEY,RKPI3RZGV1V1FJTH5T61,91576,2010.0,Q2YTD,2010-01-01,2010-06-30,,,-0.08,-0.08,0.02,400000000.0,-0.08,3000000.0,,-71000000.0,40000000.0,336000000.0,1396000000.0,101000000.0,29000000.0,35000000.0,60000000.0,-25000000.0,15000000.0,20000000.0,1242000000.0,274000000.0,94000000.0,,183000000.0,450000000.0,399000000.0,54000000.0,,641000000.0,747000000.0,,7000000.0,511000000.0,1753000000.0,1554000000.0,942000000.0,-11000000.0,2184000000.0,21000000.0,226000000.0,2333300000.0,874664000.0,874664000.0
KeyCorp,KEY,RKPI3RZGV1V1FJTH5T61,91576,2010.0,Q2TTM,2009-07-01,2010-06-30,,,-0.65,-0.65,0.04,923000000.0,-0.65,6000000.0,45000000.0,-692000000.0,-33000000.0,640000000.0,2944000000.0,220000000.0,70000000.0,-555000000.0,-507000000.0,-48000000.0,-606000000.0,51000000.0,2464000000.0,550000000.0,185000000.0,,386000000.0,1004000000.0,799000000.0,130000000.0,,2130000000.0,1527000000.0,,13000000.0,1162000000.0,3626000000.0,3326000000.0,1793000000.0,-1199000000.0,4257000000.0,42000000.0,456000000.0,2333300000.0,874664000.0,874664000.0
KeyCorp,KEY,RKPI3RZGV1V1FJTH5T61,91576,2010.0,Q2,2010-04-01,2010-06-30,2011-08-04 06:32:44+00:00,,0.03,0.03,0.01,188000000.0,0.03,2000000.0,,11000000.0,31000000.0,169000000.0,682000000.0,50000000.0,16000000.0,74000000.0,101000000.0,-27000000.0,70000000.0,4000000.0,617000000.0,137000000.0,42000000.0,,90000000.0,209000000.0,217000000.0,22000000.0,,228000000.0,385000000.0,,4000000.0,244000000.0,861000000.0,769000000.0,492000000.0,112000000.0,1109000000.0,10000000.0,112000000.0,2333300000.0,874664000.0,874664000.0
KeyCorp,KEY,RKPI3RZGV1V1FJTH5T61,91576,2010.0,Q1TTM,2009-04-01,2010-03-31,,,-1.36,-1.36,0.04,1031000000.0,-1.36,5000000.0,45000000.0,-879000000.0,-50000000.0,576000000.0,3089000000.0,245000000.0,71000000.0,-852000000.0,-835000000.0,-17000000.0,-902000000.0,50000000.0,2416000000.0,549000000.0,390000000.0,,396000000.0,1107000000.0,808000000.0,123000000.0,,2725000000.0,1517000000.0,,13000000.0,1294000000.0,3710000000.0,3412000000.0,2007000000.0,-1714000000.0,4423000000.0,45000000.0,463000000.0,500000000.0,874386000.0,874386000.0
KeyCorp,KEY,RKPI3RZGV1V1FJTH5T61,91576,2010.0,Q1,2010-01-01,2010-03-31,2011-05-05 09:09:32+00:00,,-0.11,-0.11,0.01,212000000.0,-0.11,1000000.0,,-82000000.0,9000000.0,167000000.0,714000000.0,51000000.0,13000000.0,-39000000.0,-41000000.0,2000000.0,-55000000.0,16000000.0,625000000.0,137000000.0,52000000.0,,93000000.0,241000000.0,182000000.0,32000000.0,,413000000.0,362000000.0,,3000000.0,267000000.0,892000000.0,785000000.0,450000000.0,-123000000.0,1075000000.0,11000000.0,114000000.0,500000000.0,874386000.0,874386000.0
