company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accruedexpenses,aoci,capitalleaseobligations,cashandequivalents,commonequity,currentdeferredtaxliabilities,currentemployeebenefitliabilities,dividendspayable,goodwill,grossppe,intangibleassets,longtermdebt,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,notereceivable,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity
Genuine Parts Co,GPC,,40987,2011.0,Q2,,2011-06-30,2011-08-04 10:21:49+00:00,1492041000.0,,-258480000.0,,516728000.0,156767000.0,33520000.0,,70755000.0,227935000.0,,,250000000.0,2251595000.0,486283000.0,9272000.0,151042000.0,,243928000.0,1565889000.0,261099000.0,218450000.0,184362000.0,299079000.0,3023737000.0,250000000.0,5717001000.0,2922024000.0,4633291000.0,2107415000.0,2922024000.0,2931296000.0,2785705000.0,5717001000.0,597427000.0,678290000.0,0.0
Genuine Parts Co,GPC,,40987,2011.0,Q1,,2011-03-31,2011-05-05 12:28:32+00:00,1369542000.0,,-270029000.0,,465882000.0,157543000.0,74661000.0,,70950000.0,229276000.0,,,250000000.0,2236758000.0,479816000.0,8606000.0,155543000.0,,252432000.0,1490744000.0,238483000.0,209656000.0,184584000.0,301845000.0,2982748000.0,250000000.0,5569520000.0,2870262000.0,4495229000.0,2003636000.0,2870262000.0,2878868000.0,2690652000.0,5569520000.0,594475000.0,687016000.0,0.0
Genuine Parts Co,GPC,,40987,2012.0,FY,,2012-12-31,2014-02-27 08:07:31+00:00,1681900000.0,359395000.0,-501492000.0,,403095000.0,154841000.0,4354000.0,115348000.0,76641000.0,298040000.0,566365000.0,199799000.0,250000000.0,2602560000.0,566365000.0,10292000.0,279463000.0,,572988000.0,1490028000.0,,643263000.0,488256000.0,324448000.0,3344538000.0,250000000.0,6807061000.0,2997887000.0,4820131000.0,2487638000.0,2997887000.0,3008179000.0,3798882000.0,6807061000.0,1420565000.0,1311244000.0,0.0
Genuine Parts Co,GPC,,40987,2012.0,Q3,,2012-09-30,2012-11-08 14:12:03+00:00,1754253000.0,,-420845000.0,,398118000.0,155131000.0,26682000.0,,76814000.0,504192000.0,,,500000000.0,2351321000.0,560900000.0,10366000.0,232845000.0,,476108000.0,1606297000.0,243868000.0,483370000.0,301988000.0,308839000.0,3321517000.0,,6445882000.0,3055803000.0,4664575000.0,2101617000.0,3055803000.0,3066169000.0,3379713000.0,6445882000.0,1220407000.0,1278096000.0,0.0
Genuine Parts Co,GPC,,40987,2012.0,Q2,,2012-06-30,2012-08-03 09:53:00+00:00,1599695000.0,,-458444000.0,,171577000.0,155101000.0,32789000.0,,77081000.0,498288000.0,,,500000000.0,2333592000.0,567013000.0,10013000.0,240261000.0,,485317000.0,1605696000.0,268691000.0,455992000.0,289534000.0,312510000.0,3225152000.0,,6184929000.0,2921809000.0,4423375000.0,1978256000.0,2921809000.0,2931822000.0,3253107000.0,6184929000.0,1194541000.0,1274851000.0,0.0
Genuine Parts Co,GPC,,40987,2012.0,Q1,,2012-03-31,2012-05-07 09:34:40+00:00,1559874000.0,,-453519000.0,,424424000.0,155910000.0,86266000.0,,77168000.0,292893000.0,,,500000000.0,2264398000.0,500845000.0,9485000.0,246590000.0,,487932000.0,1605469000.0,208061000.0,453955000.0,282534000.0,307255000.0,3182118000.0,,6095829000.0,2884509000.0,4601546000.0,1931369000.0,2884509000.0,2893994000.0,3201835000.0,6095829000.0,993438000.0,1270466000.0,0.0
Genuine Parts Co,GPC,,40987,2013.0,FY,,2013-12-31,2015-02-26 08:04:09+00:00,2269671000.0,420917000.0,-397655000.0,,196893000.0,168708000.0,,145052000.0,82746000.0,789971000.0,670061000.0,499385000.0,500000000.0,2946021000.0,670061000.0,9694000.0,97555000.0,83316000.0,140171000.0,1664819000.0,,401834000.0,414998000.0,413758000.0,3578021000.0,264658000.0,7680297000.0,3349074000.0,5221491000.0,3183044000.0,3349074000.0,3358768000.0,4321529000.0,7680297000.0,1788745000.0,1138485000.0,0.0
Genuine Parts Co,GPC,,40987,2013.0,Q3,,2013-09-30,2013-11-07 11:16:48+00:00,2213190000.0,,-581652000.0,,320870000.0,154357000.0,19176000.0,,82982000.0,1280182000.0,,,250000000.0,2832108000.0,648503000.0,10114000.0,257571000.0,90584000.0,481333000.0,1759517000.0,554850000.0,462172000.0,514717000.0,382980000.0,3570356000.0,583896000.0,7943903000.0,3143061000.0,5295475000.0,3454094000.0,3143061000.0,3153175000.0,4790728000.0,7943903000.0,1999925000.0,1336634000.0,0.0
Genuine Parts Co,GPC,,40987,2013.0,Q2,,2013-06-30,2013-08-06 10:03:51+00:00,2064878000.0,,-600223000.0,,196770000.0,154859000.0,10865000.0,,83407000.0,1270447000.0,,,250000000.0,2799150000.0,642955000.0,9768000.0,179850000.0,,494572000.0,1759176000.0,513695000.0,459320000.0,506655000.0,352645000.0,3521735000.0,650102000.0,7660313000.0,3076371000.0,5107741000.0,3322947000.0,3076371000.0,3086139000.0,4574174000.0,7660313000.0,1909617000.0,1251227000.0,0.0
Genuine Parts Co,GPC,,40987,2013.0,Q1,,2013-03-31,2013-05-07 11:05:51+00:00,1800726000.0,,-497934000.0,,841894000.0,154966000.0,68375000.0,,83267000.0,492756000.0,,,250000000.0,2560077000.0,581279000.0,10094000.0,273488000.0,,505543000.0,1624954000.0,406204000.0,639335000.0,485162000.0,324679000.0,3407317000.0,664742000.0,7338462000.0,3064349000.0,5351604000.0,3023314000.0,3064349000.0,3074443000.0,4264019000.0,7338462000.0,1405579000.0,1240705000.0,0.0
Genuine Parts Co,GPC,,40987,2014.0,FY,,2014-12-31,2016-02-26 09:15:23+00:00,2554759000.0,,-720211000.0,,137730000.0,179527000.0,,165291000.0,88039000.0,839075000.0,670102000.0,547515000.0,500000000.0,3043848000.0,670102000.0,11116000.0,145331000.0,72479000.0,329531000.0,1872365000.0,510560000.0,451690000.0,447749000.0,538582000.0,3841932000.0,265466000.0,8246238000.0,3301248000.0,5592525000.0,3584115000.0,3301248000.0,3312364000.0,4933874000.0,8246238000.0,1983611000.0,1349759000.0,0.0
Genuine Parts Co,GPC,,40987,2014.0,Q3,,2014-09-30,2014-11-06 13:24:16+00:00,2549193000.0,,-446854000.0,,135537000.0,179222000.0,24481000.0,,87906000.0,869219000.0,,575137000.0,500000000.0,3014102000.0,662253000.0,10973000.0,90539000.0,79690000.0,135407000.0,1976056000.0,638808000.0,558932000.0,482430000.0,459682000.0,3764807000.0,335394000.0,8341457000.0,3497175000.0,5585377000.0,3635782000.0,3497175000.0,3508148000.0,4833309000.0,8341457000.0,2093827000.0,1197527000.0,0.0
Genuine Parts Co,GPC,,40987,2014.0,Q2,,2014-06-30,2014-08-06 09:41:16+00:00,2489570000.0,,-351415000.0,,152863000.0,175123000.0,22639000.0,,88211000.0,870216000.0,,562646000.0,500000000.0,2987143000.0,661304000.0,10324000.0,89196000.0,85584000.0,137616000.0,1909268000.0,600076000.0,555825000.0,484000000.0,463087000.0,3703462000.0,306358000.0,8251548000.0,3527170000.0,5512361000.0,3506854000.0,3527170000.0,3537494000.0,4714054000.0,8251548000.0,2077883000.0,1207200000.0,0.0
Genuine Parts Co,GPC,,40987,2014.0,Q1,,2014-03-31,2014-05-07 09:02:50+00:00,2335327000.0,,-393762000.0,,103472000.0,170882000.0,76682000.0,,88421000.0,848682000.0,,561130000.0,500000000.0,2974306000.0,664689000.0,9447000.0,92539000.0,87726000.0,137638000.0,1828309000.0,522552000.0,468903000.0,423063000.0,440344000.0,3624642000.0,399756000.0,7982374000.0,3401762000.0,5346431000.0,3422738000.0,3401762000.0,3411209000.0,4571165000.0,7982374000.0,1971254000.0,1148427000.0,0.0
Genuine Parts Co,GPC,,40987,2015.0,FY,,2015-12-31,2017-02-27 15:02:36+00:00,2821526000.0,,-930618000.0,,211631000.0,191434000.0,,148265000.0,92595000.0,840582000.0,648217000.0,521213000.0,250000000.0,2999966000.0,648217000.0,12675000.0,118525000.0,50684000.0,284235000.0,1822419000.0,503268000.0,460918000.0,459956000.0,521300000.0,3885751000.0,375000000.0,8144771000.0,3146567000.0,5555316000.0,3940654000.0,3146567000.0,3159242000.0,4985529000.0,8144771000.0,1941238000.0,1044875000.0,0.0
Genuine Parts Co,GPC,,40987,2015.0,Q3,,2015-09-30,2015-11-06 09:26:52+00:00,2851022000.0,,-914586000.0,,199294000.0,189969000.0,6643000.0,,92905000.0,815473000.0,,512958000.0,500000000.0,2967724000.0,628461000.0,12238000.0,136618000.0,62419000.0,248709000.0,1963158000.0,688498000.0,486136000.0,456908000.0,493306000.0,3883403000.0,125000000.0,8203128000.0,3158786000.0,5623482000.0,3764068000.0,3158786000.0,3171024000.0,5032104000.0,8203128000.0,1951185000.0,1268036000.0,0.0
Genuine Parts Co,GPC,,40987,2015.0,Q2,,2015-06-30,2015-08-07 09:06:22+00:00,2743444000.0,,-809501000.0,,223840000.0,186018000.0,1069000.0,,93496000.0,845910000.0,,536856000.0,500000000.0,3025165000.0,640534000.0,11683000.0,139928000.0,68428000.0,261783000.0,2008445000.0,679613000.0,486885000.0,460302000.0,506070000.0,3867298000.0,350000000.0,8413633000.0,3243815000.0,5763520000.0,3867622000.0,3243815000.0,3255498000.0,5158135000.0,8413633000.0,2009579000.0,1290513000.0,0.0
Genuine Parts Co,GPC,,40987,2015.0,Q1,,2015-03-31,2015-05-07 08:54:51+00:00,2608491000.0,,-827682000.0,,166495000.0,181904000.0,26479000.0,,93844000.0,818473000.0,,527863000.0,500000000.0,3007295000.0,646116000.0,11104000.0,144112000.0,67672000.0,275470000.0,1978233000.0,636850000.0,467092000.0,444810000.0,482676000.0,3825716000.0,393697000.0,8238355000.0,3179938000.0,5634699000.0,3759361000.0,3179938000.0,3191042000.0,5047313000.0,8238355000.0,1957540000.0,1287952000.0,0.0
Genuine Parts Co,GPC,,40987,2016.0,FY,,2016-12-31,2018-02-27 07:02:11+00:00,3081111000.0,,-1013021000.0,,242879000.0,205015000.0,,142942000.0,97584000.0,956153000.0,728124000.0,618510000.0,550000000.0,3210320000.0,728124000.0,13628000.0,132652000.0,48326000.0,341510000.0,1938562000.0,597513000.0,475530000.0,468058000.0,556670000.0,4001734000.0,325000000.0,8859400000.0,3193728000.0,5948431000.0,4244150000.0,3193728000.0,3207356000.0,5652044000.0,8859400000.0,2182845000.0,1407894000.0,0.0
Genuine Parts Co,GPC,,40987,2016.0,Q3,,2016-09-30,2016-10-28 08:30:53+00:00,3099438000.0,,-865510000.0,,225177000.0,203738000.0,32594000.0,,97955000.0,950305000.0,,600130000.0,300000000.0,3146157000.0,688851000.0,13082000.0,109679000.0,51472000.0,202131000.0,2032548000.0,696544000.0,491925000.0,458944000.0,504600000.0,3983984000.0,475000000.0,8749372000.0,3322212000.0,5908482000.0,4401531000.0,3322212000.0,3335294000.0,5414078000.0,8749372000.0,2152039000.0,1012547000.0,0.0
Genuine Parts Co,GPC,,40987,2016.0,Q2,,2016-06-30,2016-07-29 08:46:39+00:00,3075769000.0,,-882165000.0,,233627000.0,199009000.0,28451000.0,,97975000.0,903545000.0,,574753000.0,250000000.0,3062673000.0,685385000.0,12610000.0,112316000.0,51708000.0,217052000.0,2031094000.0,678975000.0,491968000.0,458950000.0,538748000.0,3920775000.0,525000000.0,8634109000.0,3237619000.0,5866142000.0,4406170000.0,3237619000.0,3250229000.0,5383880000.0,8634109000.0,2082582000.0,977710000.0,0.0
Genuine Parts Co,GPC,,40987,2016.0,Q1,,2016-03-31,2016-04-29 10:31:25+00:00,2961318000.0,,-862519000.0,,205135000.0,194667000.0,46137000.0,,98339000.0,877282000.0,,535703000.0,250000000.0,3074641000.0,648204000.0,11982000.0,114917000.0,50736000.0,231652000.0,1981651000.0,656132000.0,504153000.0,462501000.0,508841000.0,3899582000.0,450000000.0,8450527000.0,3231730000.0,5770268000.0,4211926000.0,3231730000.0,3243712000.0,5206815000.0,8450527000.0,2032055000.0,994889000.0,0.0
Genuine Parts Co,GPC,,40987,2017.0,FY,,2017-12-31,2019-02-25 07:17:43+00:00,3634859000.0,,-852592000.0,,314899000.0,214779000.0,,,99000000.0,2153988000.0,,1400392000.0,2550020000.0,3771089000.0,936702000.0,52004000.0,40158000.0,193308000.0,229868000.0,2421563000.0,1045177000.0,568248000.0,501004000.0,805342000.0,4049965000.0,694989000.0,12412381000.0,3412152000.0,7312893000.0,5474025000.0,3412152000.0,3464156000.0,8948225000.0,12412381000.0,4162786000.0,3474200000.0,0.0
Genuine Parts Co,GPC,,40987,2017.0,Q3,,2017-09-30,2017-10-26 08:28:21+00:00,3275155000.0,,-876934000.0,,210082000.0,212765000.0,26666000.0,,98959000.0,1059637000.0,,653932000.0,550000000.0,3354178000.0,760213000.0,11893000.0,122797000.0,50106000.0,260243000.0,2155948000.0,806887000.0,581047000.0,441090000.0,596400000.0,4042404000.0,595000000.0,9494234000.0,3378235000.0,6316608000.0,4802667000.0,3378235000.0,3390128000.0,6104106000.0,9494234000.0,2417413000.0,1301439000.0,0.0
Genuine Parts Co,GPC,,40987,2017.0,Q2,,2017-06-30,2017-07-28 09:31:38+00:00,3302969000.0,,-921389000.0,,203145000.0,208440000.0,28300000.0,,99109000.0,1030659000.0,,647089000.0,550000000.0,3330189000.0,740776000.0,13219000.0,126299000.0,48256000.0,272394000.0,2169970000.0,790789000.0,565905000.0,438984000.0,598112000.0,4001073000.0,580000000.0,9412144000.0,3288124000.0,6301416000.0,4801167000.0,3288124000.0,3301343000.0,6110801000.0,9412144000.0,2369952000.0,1309634000.0,0.0
Genuine Parts Co,GPC,,40987,2017.0,Q1,,2017-03-31,2017-04-25 13:12:11+00:00,3230985000.0,,-950269000.0,,177917000.0,205058000.0,65270000.0,,99824000.0,985355000.0,,623111000.0,550000000.0,3287042000.0,737206000.0,13371000.0,129539000.0,49328000.0,287589000.0,2084871000.0,708754000.0,497553000.0,467732000.0,644232000.0,3964184000.0,475000000.0,9166826000.0,3218973000.0,6194062000.0,4579833000.0,3218973000.0,3232344000.0,5934482000.0,9166826000.0,2235558000.0,1354649000.0,0.0
Genuine Parts Co,GPC,,40987,2018.0,FY,,2018-12-31,2020-02-21 12:58:42+00:00,3995789000.0,,-1115078000.0,0.0,333547000.0,224317000.0,,,105369000.0,2128776000.0,,1411642000.0,2432133000.0,3609389000.0,1027231000.0,21540000.0,29509000.0,196843000.0,235228000.0,2493636000.0,1088428000.0,510192000.0,446112000.0,1139118000.0,4341212000.0,711147000.0,12683040000.0,3450451000.0,7575690000.0,5900733000.0,3450451000.0,3471991000.0,9211049000.0,12683040000.0,4080119000.0,3310316000.0,0.0
Genuine Parts Co,GPC,,40987,2018.0,Q3,,2018-09-30,2018-10-22 07:17:48+00:00,4036006000.0,,-962277000.0,,359105000.0,224317000.0,23964000.0,,105673000.0,2097990000.0,,1420480000.0,2463452000.0,3536503000.0,937740000.0,52025000.0,22898000.0,188467000.0,200558000.0,2655888000.0,1045053000.0,627516000.0,480374000.0,998999000.0,4349014000.0,450493000.0,12657119000.0,3611054000.0,7550495000.0,5661189000.0,3611054000.0,3663079000.0,8994040000.0,12657119000.0,4168884000.0,3332851000.0,0.0
Genuine Parts Co,GPC,,40987,2018.0,Q2,,2018-06-30,2018-07-25 07:20:35+00:00,3831274000.0,,-943351000.0,,355141000.0,218964000.0,17782000.0,,105661000.0,2142822000.0,,1356149000.0,2490552000.0,3484949000.0,918578000.0,50355000.0,25480000.0,174564000.0,200137000.0,2669649000.0,1015762000.0,600124000.0,482048000.0,1013630000.0,4236359000.0,686415000.0,12566522000.0,3511972000.0,7523369000.0,5656894000.0,3511972000.0,3562327000.0,9004195000.0,12566522000.0,4124575000.0,3347301000.0,0.0
Genuine Parts Co,GPC,,40987,2018.0,Q1,,2018-03-31,2018-04-26 07:10:26+00:00,3773149000.0,,-819258000.0,,325973000.0,214865000.0,28144000.0,,105649000.0,2202634000.0,,1415792000.0,2564111000.0,3772919000.0,931288000.0,51302000.0,39830000.0,184383000.0,200253000.0,2641151000.0,1098916000.0,588238000.0,491794000.0,841569000.0,4114472000.0,751614000.0,12759394000.0,3510079000.0,7581612000.0,5757472000.0,3510079000.0,3561381000.0,9198013000.0,12759394000.0,4246494000.0,3440541000.0,0.0
Genuine Parts Co,GPC,,40987,2019.0,FY,,2019-12-31,2020-05-06 15:22:30+00:00,4106163000.0,,-1141308000.0,825567000.0,276992000.0,244155000.0,,,110851000.0,2293519000.0,,1568926000.0,2802056000.0,3831183000.0,1214783000.0,20793000.0,54851000.0,232902000.0,249832000.0,2635155000.0,1553063000.0,1574934000.0,445652000.0,1195286000.0,4571860000.0,624043000.0,14645629000.0,3674707000.0,7938616000.0,6394120000.0,3674707000.0,3695500000.0,10950129000.0,14645629000.0,5492230000.0,4556009000.0,0.0
Genuine Parts Co,GPC,,40987,2019.0,Q3,,2019-09-30,2019-10-18 12:05:57+00:00,4195869000.0,,-1268580000.0,797166000.0,451275000.0,235853000.0,,,110784000.0,2278066000.0,,1523656000.0,2795878000.0,3718307000.0,1118912000.0,22546000.0,30301000.0,236064000.0,202188000.0,2739971000.0,1444028000.0,1503584000.0,444344000.0,1149118000.0,4674918000.0,622132000.0,14513190000.0,3642191000.0,8058671000.0,6372813000.0,3642191000.0,3664737000.0,10848453000.0,14513190000.0,5335607000.0,4475640000.0,0.0
Genuine Parts Co,GPC,,40987,2019.0,Q2,,2019-06-30,2019-07-19 13:46:01+00:00,4064547000.0,,-1195179000.0,724682000.0,562551000.0,230027000.0,,,111380000.0,2329325000.0,,1517842000.0,2871106000.0,3750778000.0,1089763000.0,22647000.0,27698000.0,212308000.0,208008000.0,2836875000.0,1310967000.0,1490174000.0,437165000.0,1034466000.0,4630480000.0,1011334000.0,14639472000.0,3665328000.0,8184670000.0,6498228000.0,3665328000.0,3687975000.0,10951497000.0,14639472000.0,5365039000.0,4453269000.0,0.0
Genuine Parts Co,GPC,,40987,2019.0,Q1,,2019-03-31,2019-04-19 13:56:50+00:00,4058211000.0,,-1189987000.0,716677000.0,356925000.0,223488000.0,,,111355000.0,2192143000.0,,1449852000.0,2389244000.0,3684580000.0,1044788000.0,21901000.0,21178000.0,194178000.0,222415000.0,2741916000.0,1343386000.0,1476178000.0,429850000.0,1102970000.0,4517430000.0,1032382000.0,14070530000.0,3550931000.0,7886391000.0,6545334000.0,3550931000.0,3572832000.0,10497698000.0,14070530000.0,5139351000.0,3952364000.0,0.0
Genuine Parts Co,GPC,,40987,2020.0,Q1,,2020-03-31,2020-05-06 15:22:30+00:00,4067400000.0,,-1333329000.0,803565000.0,354469000.0,248127000.0,,,114476000.0,2206650000.0,,1468948000.0,2726391000.0,3698928000.0,1180205000.0,20329000.0,61572000.0,211160000.0,249887000.0,2705192000.0,1490479000.0,1540930000.0,456101000.0,1234461000.0,4487904000.0,908865000.0,14451355000.0,3402702000.0,7993050000.0,6581220000.0,3402702000.0,3423031000.0,11028324000.0,14451355000.0,5278100000.0,4447104000.0,0.0
