company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofplantpropertyandequipment
Genuine Parts Co,GPC,,40987,2009.0,Q2YTD,2009-01-01,2009-06-30,2010-08-05 11:45:15+00:00,-107405000.0,,,44932000.0,,2243000.0,244734000.0,,-175902000.0,-144360000.0,488831000.0,-175902000.0,-144360000.0,488831000.0,170812000.0,192769000.0,192769000.0,6396000.0,2160000.0,,,-125926000.0,-36955000.0,-52000000.0,-136000.0,
Genuine Parts Co,GPC,,40987,2009.0,Q2TTM,2008-07-01,2009-06-30,,-187353000.0,338859000.0,31297000.0,88929000.0,12575000.0,-4528000.0,230644000.0,1335000000.0,-373959000.0,-260708000.0,741940000.0,-373959000.0,-260708000.0,741940000.0,102745000.0,411570000.0,411570000.0,10797000.0,753000.0,,,-252680000.0,-97651000.0,-1335000000.0,-122032000.0,11721000.0
Genuine Parts Co,GPC,,40987,2009.0,Q2,2009-04-01,2009-06-30,,-101626000.0,,,22411000.0,,3163000.0,159169000.0,,-61780000.0,-124484000.0,288409000.0,-61780000.0,-124484000.0,288409000.0,105308000.0,103610000.0,103610000.0,3219000.0,2018000.0,,,-63778000.0,-22858000.0,,-20000.0,
Genuine Parts Co,GPC,,40987,2009.0,Q1,2009-01-01,2009-03-31,2010-05-06 10:03:10+00:00,-5779000.0,,,22521000.0,,-920000.0,85565000.0,,-114122000.0,-19876000.0,200422000.0,-114122000.0,-19876000.0,200422000.0,65504000.0,89159000.0,89159000.0,3177000.0,142000.0,,,-62148000.0,-14097000.0,-52000000.0,-116000.0,
Genuine Parts Co,GPC,,40987,2010.0,FY,2010-01-01,2010-12-31,2013-02-26 15:16:25+00:00,-90645000.0,275979000.0,28061000.0,89332000.0,,7419000.0,111740000.0,,-320569000.0,-172348000.0,678663000.0,-320569000.0,-172348000.0,678663000.0,193165000.0,475511000.0,475511000.0,2080000.0,12336000.0,,,-257898000.0,-85379000.0,,-75007000.0,3676000.0
Genuine Parts Co,GPC,,40987,2010.0,Q4,2010-10-01,2010-12-31,,-7565000.0,275979000.0,28061000.0,21910000.0,,-15172000.0,-28562000.0,,-66495000.0,-30337000.0,110241000.0,-66495000.0,-30337000.0,110241000.0,-1763000.0,118650000.0,118650000.0,-1757000.0,3659000.0,,,-64585000.0,-26448000.0,,-5569000.0,3676000.0
Genuine Parts Co,GPC,,40987,2010.0,Q3TTM,2009-10-01,2010-09-30,,-94236000.0,219888000.0,27626000.0,90339000.0,,27394000.0,100071000.0,795000000.0,-344800000.0,-161213000.0,647217000.0,-344800000.0,-161213000.0,647217000.0,168598000.0,456028000.0,456028000.0,779000.0,7630000.0,-3000.0,,-257132000.0,-79016000.0,-795000000.0,-95298000.0,12042000.0
Genuine Parts Co,GPC,,40987,2010.0,Q3,2010-07-01,2010-09-30,,-15387000.0,,,22093000.0,,19074000.0,59902000.0,,-68779000.0,-46406000.0,215970000.0,-68779000.0,-46406000.0,215970000.0,119859000.0,131785000.0,131785000.0,2190000.0,2208000.0,,,-64686000.0,-31019000.0,,-6301000.0,
Genuine Parts Co,GPC,,40987,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-11-07 10:45:56+00:00,-83080000.0,,,67422000.0,,22591000.0,140302000.0,,-254074000.0,-142011000.0,568422000.0,-254074000.0,-142011000.0,568422000.0,194928000.0,356861000.0,356861000.0,3837000.0,8677000.0,,,-193313000.0,-58931000.0,,-69438000.0,
Genuine Parts Co,GPC,,40987,2010.0,Q2TTM,2009-07-01,2010-06-30,,-94491000.0,219888000.0,27626000.0,90808000.0,,19805000.0,185473000.0,795000000.0,-339776000.0,-215665000.0,708919000.0,-339776000.0,-215665000.0,708919000.0,173283000.0,431882000.0,431882000.0,756000.0,5503000.0,-72814000.0,,-256259000.0,-60402000.0,-795000000.0,-89020000.0,12042000.0
Genuine Parts Co,GPC,,40987,2010.0,Q2,2010-04-01,2010-06-30,,-1921000.0,,,23186000.0,,537000.0,64617000.0,,-115026000.0,-19983000.0,212807000.0,-115026000.0,-19983000.0,212807000.0,78335000.0,124467000.0,124467000.0,537000.0,3888000.0,,,-65083000.0,-18062000.0,,-53831000.0,
Genuine Parts Co,GPC,,40987,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-04 10:21:49+00:00,-67693000.0,,,45329000.0,,3517000.0,80400000.0,,-185295000.0,-95605000.0,352452000.0,-185295000.0,-95605000.0,352452000.0,75069000.0,225076000.0,225076000.0,1647000.0,6469000.0,,,-128627000.0,-27912000.0,,-63137000.0,
Genuine Parts Co,GPC,,40987,2010.0,Q1TTM,2009-04-01,2010-03-31,,-194196000.0,219888000.0,27626000.0,90033000.0,,22431000.0,280025000.0,795000000.0,-286530000.0,-320166000.0,784521000.0,-286530000.0,-320166000.0,784521000.0,200256000.0,411025000.0,411025000.0,3438000.0,3633000.0,-72814000.0,,-254954000.0,-65198000.0,-795000000.0,-35209000.0,12042000.0
Genuine Parts Co,GPC,,40987,2010.0,Q1,2010-01-01,2010-03-31,2011-05-05 12:28:32+00:00,-65772000.0,,,22143000.0,,2980000.0,15783000.0,,-70269000.0,-75622000.0,139645000.0,-70269000.0,-75622000.0,139645000.0,-3266000.0,100609000.0,100609000.0,1110000.0,2581000.0,,,-63544000.0,-9850000.0,,-9306000.0,
Genuine Parts Co,GPC,,40987,2011.0,Q4,2011-10-01,2011-12-31,,-31807000.0,317748000.0,27640000.0,21998000.0,,3799000.0,-25226000.0,250000000.0,-78629000.0,-62436000.0,127519000.0,-78629000.0,-62436000.0,127519000.0,-9747000.0,134957000.0,134957000.0,-4210000.0,223000.0,,,-70133000.0,-39537000.0,-250000000.0,-8719000.0,8908000.0
Genuine Parts Co,GPC,,40987,2011.0,FY,2011-01-01,2011-12-31,2014-02-27 08:07:31+00:00,-136936000.0,317748000.0,27640000.0,88936000.0,,-4204000.0,-28304000.0,250000000.0,-394140000.0,-231497000.0,624927000.0,-394140000.0,-231497000.0,624927000.0,-4914000.0,565116000.0,565116000.0,-821000.0,4307000.0,,,-276369000.0,-103469000.0,-250000000.0,-122078000.0,8908000.0
Genuine Parts Co,GPC,,40987,2011.0,Q3TTM,2010-10-01,2011-09-30,,-112694000.0,275979000.0,28061000.0,88848000.0,,-23175000.0,-31640000.0,,-382006000.0,-199398000.0,607649000.0,-382006000.0,-199398000.0,607649000.0,3070000.0,548809000.0,548809000.0,1632000.0,7743000.0,,,-270821000.0,-90380000.0,,-118928000.0,3676000.0
Genuine Parts Co,GPC,,40987,2011.0,Q3,2011-07-01,2011-09-30,,-67003000.0,,,21465000.0,,-12548000.0,72992000.0,,-127649000.0,-89187000.0,247457000.0,-127649000.0,-89187000.0,247457000.0,18073000.0,151832000.0,151832000.0,1168000.0,980000.0,,,-70686000.0,-22184000.0,,-57943000.0,
Genuine Parts Co,GPC,,40987,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-08 14:12:03+00:00,-105129000.0,,,66938000.0,,-8003000.0,-3078000.0,,-315511000.0,-169061000.0,497408000.0,-315511000.0,-169061000.0,497408000.0,4833000.0,430159000.0,430159000.0,3389000.0,4084000.0,,,-206236000.0,-63932000.0,,-113359000.0,
Genuine Parts Co,GPC,,40987,2011.0,Q2TTM,2010-07-01,2011-06-30,,-61078000.0,275979000.0,28061000.0,89476000.0,,8447000.0,-44730000.0,,-323136000.0,-156617000.0,576162000.0,-323136000.0,-156617000.0,576162000.0,104856000.0,528762000.0,528762000.0,2654000.0,8971000.0,,,-264821000.0,-99215000.0,,-67286000.0,3676000.0
Genuine Parts Co,GPC,,40987,2011.0,Q2,2011-04-01,2011-06-30,,-4223000.0,,,22928000.0,,1048000.0,19562000.0,,-115305000.0,-31437000.0,196540000.0,-115305000.0,-31437000.0,196540000.0,50846000.0,151812000.0,151812000.0,2238000.0,1966000.0,,,-70950000.0,-27214000.0,,-46321000.0,
Genuine Parts Co,GPC,,40987,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-03 09:53:00+00:00,-38126000.0,,,45473000.0,,4545000.0,-76070000.0,,-187862000.0,-79874000.0,249951000.0,-187862000.0,-79874000.0,249951000.0,-13240000.0,278327000.0,278327000.0,2221000.0,3104000.0,,,-135550000.0,-41748000.0,,-55416000.0,
Genuine Parts Co,GPC,,40987,2011.0,Q1TTM,2010-04-01,2011-03-31,,-58776000.0,275979000.0,28061000.0,89734000.0,,7936000.0,325000.0,,-322857000.0,-145163000.0,592429000.0,-322857000.0,-145163000.0,592429000.0,132345000.0,501417000.0,501417000.0,953000.0,10893000.0,,,-258954000.0,-90063000.0,,-74796000.0,3676000.0
Genuine Parts Co,GPC,,40987,2011.0,Q1,2011-01-01,2011-03-31,2012-05-07 09:34:40+00:00,-33903000.0,,,22545000.0,,3497000.0,-95632000.0,,-72557000.0,-48437000.0,53411000.0,-72557000.0,-48437000.0,53411000.0,-64086000.0,126515000.0,126515000.0,-17000.0,1138000.0,,,-64600000.0,-14534000.0,,-9095000.0,
Genuine Parts Co,GPC,,40987,2012.0,FY,2012-01-01,2012-12-31,2015-02-26 08:04:09+00:00,-558384000.0,381407000.0,20416000.0,98383000.0,,2304000.0,164228000.0,750000000.0,-378834000.0,-651867000.0,906438000.0,-378834000.0,-651867000.0,906438000.0,-121959000.0,648041000.0,648041000.0,-4214000.0,3975000.0,,,-300983000.0,-101987000.0,-750000000.0,-81826000.0,8504000.0
Genuine Parts Co,GPC,,40987,2012.0,Q4,2012-10-01,2012-12-31,,-13006000.0,381407000.0,20416000.0,25054000.0,,-692000.0,-40588000.0,,-101087000.0,-34862000.0,141618000.0,-101087000.0,-34862000.0,141618000.0,4977000.0,160225000.0,160225000.0,-3073000.0,-1256000.0,,,-76813000.0,-30360000.0,,-23018000.0,8504000.0
Genuine Parts Co,GPC,,40987,2012.0,Q3TTM,2011-10-01,2012-09-30,,-577185000.0,317748000.0,27640000.0,95327000.0,,6795000.0,179590000.0,1000000000.0,-356376000.0,-679441000.0,892339000.0,-356376000.0,-679441000.0,892339000.0,-136683000.0,622773000.0,622773000.0,-5351000.0,5454000.0,,,-294303000.0,-111164000.0,-1000000000.0,-67527000.0,8908000.0
Genuine Parts Co,GPC,,40987,2012.0,Q3,2012-07-01,2012-09-30,,-19477000.0,,,25609000.0,,2586000.0,144021000.0,200000000.0,-79816000.0,-39736000.0,343507000.0,-79816000.0,-39736000.0,343507000.0,226541000.0,172943000.0,172943000.0,934000.0,960000.0,,,-76983000.0,-20259000.0,-200000000.0,-3793000.0,
Genuine Parts Co,GPC,,40987,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-07 11:16:48+00:00,-545378000.0,,,73329000.0,,2996000.0,204816000.0,750000000.0,-277747000.0,-617005000.0,764820000.0,-277747000.0,-617005000.0,764820000.0,-126936000.0,487816000.0,487816000.0,-1141000.0,5231000.0,,,-224170000.0,-71627000.0,-750000000.0,-58808000.0,
Genuine Parts Co,GPC,,40987,2012.0,Q2TTM,2011-07-01,2012-06-30,,-624711000.0,317748000.0,27640000.0,91183000.0,,-8339000.0,108561000.0,800000000.0,-404209000.0,-728892000.0,796289000.0,-404209000.0,-728892000.0,796289000.0,-345151000.0,601662000.0,601662000.0,-5117000.0,5474000.0,,,-288006000.0,-113089000.0,-800000000.0,-121677000.0,8908000.0
Genuine Parts Co,GPC,,40987,2012.0,Q2,2012-04-01,2012-06-30,,-336983000.0,,,24735000.0,,-572000.0,54152000.0,550000000.0,-129829000.0,-371462000.0,249016000.0,-129829000.0,-371462000.0,249016000.0,-252847000.0,168618000.0,168618000.0,1511000.0,2058000.0,,,-77168000.0,-34479000.0,-550000000.0,-54719000.0,
Genuine Parts Co,GPC,,40987,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-06 10:03:51+00:00,-525901000.0,,,47720000.0,,410000.0,60795000.0,550000000.0,-197931000.0,-577269000.0,421313000.0,-197931000.0,-577269000.0,421313000.0,-353477000.0,314873000.0,314873000.0,-2075000.0,4271000.0,,,-147187000.0,-51368000.0,-550000000.0,-55015000.0,
Genuine Parts Co,GPC,,40987,2012.0,Q1TTM,2011-04-01,2012-03-31,,-291951000.0,317748000.0,27640000.0,89376000.0,,-6719000.0,73971000.0,250000000.0,-389685000.0,-388867000.0,743813000.0,-389685000.0,-388867000.0,743813000.0,-41458000.0,584856000.0,584856000.0,-4390000.0,5382000.0,,,-281788000.0,-105824000.0,-250000000.0,-113279000.0,8908000.0
Genuine Parts Co,GPC,,40987,2012.0,Q1,2012-01-01,2012-03-31,2013-05-07 11:05:51+00:00,-188918000.0,,,22985000.0,,982000.0,6643000.0,,-68102000.0,-205807000.0,172297000.0,-68102000.0,-205807000.0,172297000.0,-100630000.0,146255000.0,146255000.0,-3586000.0,2213000.0,,,-70019000.0,-16889000.0,,-296000.0,
Genuine Parts Co,GPC,,40987,2013.0,FY,2013-01-01,2013-12-31,2016-02-26 09:15:23+00:00,-712173000.0,342372000.0,27221000.0,133957000.0,,-12237000.0,301801000.0,3019931000.0,-425117000.0,-825579000.0,1056731000.0,-425117000.0,-825579000.0,1056731000.0,-206202000.0,684959000.0,684959000.0,-63986000.0,-2823000.0,,,-326217000.0,-124063000.0,-2995335000.0,-120673000.0,10657000.0
Genuine Parts Co,GPC,,40987,2013.0,Q4,2013-10-01,2013-12-31,,-98064000.0,342372000.0,27221000.0,35885000.0,,-3729000.0,93792000.0,925381000.0,-212170000.0,-127324000.0,219246000.0,-212170000.0,-127324000.0,219246000.0,-123977000.0,150467000.0,150467000.0,-60898000.0,-530000.0,,,-82955000.0,-39917000.0,-1005131000.0,-48935000.0,10657000.0
Genuine Parts Co,GPC,,40987,2013.0,Q3TTM,2012-10-01,2013-09-30,,-627115000.0,381407000.0,20416000.0,123126000.0,,-9200000.0,167421000.0,2094550000.0,-314034000.0,-733117000.0,979103000.0,-314034000.0,-733117000.0,979103000.0,-77248000.0,694717000.0,694717000.0,-6161000.0,-3549000.0,,,-320075000.0,-114506000.0,-1990204000.0,-94756000.0,8504000.0
Genuine Parts Co,GPC,,40987,2013.0,Q3,2013-07-01,2013-09-30,,-18004000.0,,,35220000.0,,771000.0,160574000.0,825000000.0,-195735000.0,-51343000.0,370407000.0,-195735000.0,-51343000.0,370407000.0,124100000.0,173746000.0,173746000.0,867000.0,-755000.0,,,-83354000.0,-33339000.0,-891206000.0,-45420000.0,
Genuine Parts Co,GPC,,40987,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-06 13:24:16+00:00,-614109000.0,,,98072000.0,,-8508000.0,208009000.0,2094550000.0,-212947000.0,-698255000.0,837485000.0,-212947000.0,-698255000.0,837485000.0,-82225000.0,534492000.0,534492000.0,-3088000.0,-2293000.0,,,-243262000.0,-84146000.0,-1990204000.0,-71738000.0,
Genuine Parts Co,GPC,,40987,2013.0,Q2TTM,2012-07-01,2013-06-30,,-628588000.0,381407000.0,20416000.0,113515000.0,,-7385000.0,150868000.0,1469550000.0,-198115000.0,-721510000.0,952203000.0,-198115000.0,-721510000.0,952203000.0,25193000.0,693914000.0,693914000.0,-6094000.0,-1834000.0,,,-313704000.0,-101426000.0,-1298998000.0,-53129000.0,8504000.0
Genuine Parts Co,GPC,,40987,2013.0,Q2,2013-04-01,2013-06-30,,-589360000.0,,,36853000.0,,-13963000.0,100082000.0,829808000.0,-354618000.0,-627243000.0,350700000.0,-354618000.0,-627243000.0,350700000.0,-645124000.0,216357000.0,216357000.0,-2592000.0,-953000.0,,,-83267000.0,-37883000.0,-1073998000.0,-26208000.0,
Genuine Parts Co,GPC,,40987,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-06 09:41:16+00:00,-596105000.0,,,62852000.0,,-9279000.0,47435000.0,1269550000.0,-17212000.0,-646912000.0,467078000.0,-17212000.0,-646912000.0,467078000.0,-206325000.0,360746000.0,360746000.0,-3955000.0,-1538000.0,,,-159908000.0,-50807000.0,-1098998000.0,-26318000.0,
Genuine Parts Co,GPC,,40987,2013.0,Q1TTM,2012-04-01,2013-03-31,,-376211000.0,381407000.0,20416000.0,101397000.0,,6006000.0,104938000.0,1189742000.0,26674000.0,-465729000.0,850519000.0,26674000.0,-465729000.0,850519000.0,417470000.0,646175000.0,646175000.0,-1991000.0,1177000.0,,,-307605000.0,-98022000.0,-775000000.0,-81640000.0,8504000.0
Genuine Parts Co,GPC,,40987,2013.0,Q1,2013-01-01,2013-03-31,2014-05-07 09:02:50+00:00,-6745000.0,,,25999000.0,,4684000.0,-52647000.0,439742000.0,337406000.0,-19669000.0,116378000.0,337406000.0,-19669000.0,116378000.0,438799000.0,144389000.0,144389000.0,-1363000.0,-585000.0,,,-76641000.0,-12924000.0,-25000000.0,-110000.0,
Genuine Parts Co,GPC,,40987,2014.0,FY,2014-01-01,2014-12-31,2017-02-27 15:02:36+00:00,-287900000.0,408604000.0,25155000.0,148313000.0,,-7153000.0,-64208000.0,2727924000.0,-455440000.0,-386715000.0,790145000.0,-455440000.0,-386715000.0,790145000.0,-59163000.0,711286000.0,711286000.0,-5246000.0,-4285000.0,,,-347271000.0,-107681000.0,-2735862000.0,-95946000.0,8866000.0
Genuine Parts Co,GPC,,40987,2014.0,Q4,2014-10-01,2014-12-31,,-12605000.0,408604000.0,25155000.0,39690000.0,,-3493000.0,6191000.0,695374000.0,-157501000.0,-37635000.0,200822000.0,-157501000.0,-37635000.0,200822000.0,2193000.0,165559000.0,165559000.0,-10618000.0,-3288000.0,,,-87906000.0,-33896000.0,-761281000.0,-400000.0,8866000.0
Genuine Parts Co,GPC,,40987,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-06 09:26:52+00:00,-275295000.0,,,108623000.0,,-3660000.0,-70399000.0,2032550000.0,-297939000.0,-349080000.0,589323000.0,-297939000.0,-349080000.0,589323000.0,-61356000.0,545727000.0,545727000.0,5372000.0,-997000.0,,,-259365000.0,-73785000.0,-1974581000.0,-95546000.0,
Genuine Parts Co,GPC,,40987,2014.0,Q3TTM,2013-10-01,2014-09-30,,-373359000.0,342372000.0,27221000.0,144508000.0,,-7389000.0,23393000.0,2957931000.0,-510109000.0,-476404000.0,808569000.0,-510109000.0,-476404000.0,808569000.0,-185333000.0,696194000.0,696194000.0,-55526000.0,-1527000.0,,,-342320000.0,-113702000.0,-2979712000.0,-144481000.0,10657000.0
Genuine Parts Co,GPC,,40987,2014.0,Q3,2014-07-01,2014-09-30,,-96406000.0,,,34983000.0,,-4642000.0,-6743000.0,785937000.0,-104637000.0,-130268000.0,222221000.0,-104637000.0,-130268000.0,222221000.0,-17326000.0,190516000.0,190516000.0,3465000.0,-191000.0,,,-88194000.0,-33862000.0,-760412000.0,-41777000.0,
Genuine Parts Co,GPC,,40987,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-07 09:06:22+00:00,-178889000.0,,,73640000.0,,982000.0,-63656000.0,1246613000.0,-193302000.0,-218812000.0,367102000.0,-193302000.0,-218812000.0,367102000.0,-44030000.0,355211000.0,355211000.0,1907000.0,-806000.0,,,-171171000.0,-39923000.0,-1214169000.0,-53769000.0,
Genuine Parts Co,GPC,,40987,2014.0,Q2TTM,2013-07-01,2014-06-30,,-294957000.0,342372000.0,27221000.0,144745000.0,,-1976000.0,190710000.0,2996994000.0,-601207000.0,-397479000.0,956755000.0,-601207000.0,-397479000.0,956755000.0,-43907000.0,679424000.0,679424000.0,-58124000.0,-2091000.0,,,-337480000.0,-113179000.0,-3110506000.0,-148124000.0,10657000.0
Genuine Parts Co,GPC,,40987,2014.0,Q2,2014-04-01,2014-06-30,,-22036000.0,,,36784000.0,,2261000.0,69872000.0,506601000.0,-216621000.0,-43572000.0,307323000.0,-216621000.0,-43572000.0,307323000.0,49391000.0,197727000.0,197727000.0,2940000.0,-176000.0,,,-88421000.0,-21536000.0,-603565000.0,-31060000.0,
Genuine Parts Co,GPC,,40987,2014.0,Q1,2014-01-01,2014-03-31,2015-05-07 08:54:51+00:00,-156853000.0,,,36856000.0,,-1279000.0,-133528000.0,740012000.0,23319000.0,-175240000.0,59779000.0,23319000.0,-175240000.0,59779000.0,-93421000.0,157484000.0,157484000.0,-1033000.0,-630000.0,,,-82750000.0,-18387000.0,-610604000.0,-22709000.0,
Genuine Parts Co,GPC,,40987,2014.0,Q1TTM,2013-04-01,2014-03-31,,-862281000.0,342372000.0,27221000.0,144814000.0,,-18200000.0,220920000.0,3320201000.0,-739204000.0,-981150000.0,1000132000.0,-739204000.0,-981150000.0,1000132000.0,-738422000.0,698054000.0,698054000.0,-63656000.0,-2868000.0,,,-332326000.0,-129526000.0,-3580939000.0,-143272000.0,10657000.0
Genuine Parts Co,GPC,,40987,2015.0,FY,2015-01-01,2015-12-31,2018-02-27 07:02:11+00:00,-162701000.0,352153000.0,23687000.0,141675000.0,,-15771000.0,304522000.0,3862224000.0,-806074000.0,-263627000.0,1159373000.0,-806074000.0,-263627000.0,1159373000.0,73901000.0,705672000.0,705672000.0,7504000.0,-2548000.0,,,-368284000.0,-109544000.0,-4005191000.0,-292275000.0,8618000.0
Genuine Parts Co,GPC,,40987,2015.0,Q4,2015-10-01,2015-12-31,,-47287000.0,352153000.0,23687000.0,35911000.0,,-2926000.0,66899000.0,1325000000.0,-161904000.0,-86219000.0,263386000.0,-161904000.0,-86219000.0,263386000.0,12337000.0,161273000.0,161273000.0,-697000.0,-1899000.0,,,-92905000.0,-47550000.0,-1325000000.0,-67100000.0,8618000.0
Genuine Parts Co,GPC,,40987,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-10-28 08:30:53+00:00,-115414000.0,,,105764000.0,,-12845000.0,237623000.0,2537224000.0,-644170000.0,-177408000.0,895987000.0,-644170000.0,-177408000.0,895987000.0,61564000.0,544399000.0,544399000.0,8201000.0,-649000.0,,,-275379000.0,-61994000.0,-2680191000.0,-225175000.0,
Genuine Parts Co,GPC,,40987,2015.0,Q3TTM,2014-10-01,2015-09-30,,-128019000.0,408604000.0,25155000.0,145454000.0,,-16338000.0,243814000.0,3232598000.0,-801671000.0,-215043000.0,1096809000.0,-801671000.0,-215043000.0,1096809000.0,63757000.0,709958000.0,709958000.0,-2417000.0,-3937000.0,,,-363285000.0,-95890000.0,-3441472000.0,-225575000.0,8866000.0
