company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,goodwill,intangibleassets,longterminvestments,netinventory,netppe,noncurrentdeferredrevenue,noncurrentdeferredtaxassets,othercurrentassets,otherequity,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,retainedearnings,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2013.0,Q2,,2013-06-30,2013-08-06 17:30:26+00:00,35964000.0,108907000.0,28091000.0,350000.0,123468000.0,,438001000.0,265639000.0,,,30787000.0,9539000.0,,311713000.0,33317000.0,27047000.0,156671000.0,61764000.0,,0.0,3283000.0,1409000.0,27479000.0,131829000.0,379229000.0,1085746000.0,567185000.0,672400000.0,360481000.0,567185000.0,567185000.0,518561000.0,1085746000.0,386299000.0,158080000.0,-2995000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2013.0,Q1,,2013-03-31,2013-05-08 16:32:14+00:00,26369000.0,102359000.0,21677000.0,2166000.0,97384000.0,,425688000.0,257332000.0,,,26350000.0,9964000.0,,322158000.0,23933000.0,25803000.0,119082000.0,,,0.0,61144000.0,34210000.0,26988000.0,122850000.0,362996000.0,1032729000.0,547709000.0,613660000.0,331728000.0,547709000.0,547709000.0,485020000.0,1032729000.0,393266000.0,153292000.0,-2995000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2014.0,FY,,2014-12-31,2015-11-06 20:57:10+00:00,49947000.0,184741000.0,29016000.0,-349000.0,283254000.0,0.0,562670000.0,368929000.0,41484000.0,2689000.0,45875000.0,2824000.0,2832000.0,271724000.0,69477000.0,58919000.0,234967000.0,31080000.0,,,10530000.0,17385000.0,31143000.0,113645000.0,436766000.0,1424774000.0,675966000.0,1046865000.0,496456000.0,675966000.0,675966000.0,748808000.0,1424774000.0,318990000.0,252352000.0,
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2014.0,Q3,,2014-09-30,2014-11-06 17:31:35+00:00,36520000.0,116382000.0,25662000.0,114000.0,258096000.0,,537615000.0,329132000.0,51297000.0,2490000.0,40692000.0,2824000.0,3104000.0,303168000.0,51344000.0,56812000.0,211412000.0,42276000.0,,0.0,7977000.0,17467000.0,16826000.0,111497000.0,402495000.0,1312601000.0,649226000.0,896440000.0,434496000.0,649226000.0,649226000.0,663375000.0,1312601000.0,359349000.0,228879000.0,
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2014.0,Q2,,2014-06-30,2014-08-05 08:23:10+00:00,35848000.0,127825000.0,25176000.0,1181000.0,203947000.0,,507216000.0,321359000.0,50984000.0,0.0,43705000.0,2824000.0,3377000.0,352473000.0,46824000.0,55300000.0,195394000.0,36531000.0,,0.0,7658000.0,18411000.0,23195000.0,116822000.0,354174000.0,1265112000.0,625219000.0,806949000.0,426088000.0,625219000.0,625219000.0,639893000.0,1265112000.0,402863000.0,213805000.0,
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2014.0,Q1,,2014-03-31,2014-05-06 20:19:58+00:00,27603000.0,111489000.0,25716000.0,77000.0,172968000.0,,486337000.0,305702000.0,50956000.0,0.0,35845000.0,2824000.0,6218000.0,327263000.0,43294000.0,47474000.0,178461000.0,30058000.0,,0.0,4734000.0,16610000.0,14670000.0,123680000.0,388083000.0,1200031000.0,610094000.0,781460000.0,394866000.0,610094000.0,610094000.0,589937000.0,1200031000.0,371097000.0,195071000.0,
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2015.0,FY,,2015-12-31,2017-03-01 14:20:23+00:00,61500000.0,259563000.0,33028000.0,-933000.0,543277000.0,,687829000.0,514652000.0,,8379000.0,61111000.0,4692000.0,17640000.0,272959000.0,83868000.0,91067000.0,337275000.0,119216000.0,,0.0,14393000.0,19188000.0,35761000.0,68481000.0,348074000.0,1790510000.0,755377000.0,1270543000.0,678670000.0,755377000.0,755377000.0,1035133000.0,1790510000.0,428900000.0,356463000.0,
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2015.0,Q3,,2015-09-30,2015-11-06 20:57:10+00:00,48793000.0,174111000.0,29831000.0,-90000.0,540712000.0,0.0,671310000.0,471118000.0,47304000.0,5477000.0,47915000.0,4260000.0,18967000.0,261506000.0,80650000.0,83372000.0,292699000.0,72003000.0,,,15325000.0,15954000.0,41517000.0,124166000.0,367446000.0,1707173000.0,795386000.0,1251740000.0,603134000.0,795386000.0,795386000.0,911787000.0,1707173000.0,372061000.0,308653000.0,
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2015.0,Q2,,2015-06-30,2015-08-04 17:29:59+00:00,42336000.0,176849000.0,29145000.0,-309000.0,481393000.0,0.0,635139000.0,441177000.0,41463000.0,1096000.0,51545000.0,2824000.0,693000.0,275344000.0,68845000.0,71465000.0,273149000.0,44152000.0,,,14888000.0,15601000.0,35326000.0,115997000.0,391634000.0,1604876000.0,750827000.0,1195510000.0,565299000.0,750827000.0,750827000.0,854049000.0,1604876000.0,337901000.0,288750000.0,
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2015.0,Q1,,2015-03-31,2015-05-01 17:11:02+00:00,40164000.0,161854000.0,25873000.0,226000.0,386352000.0,0.0,604316000.0,406526000.0,41175000.0,3343000.0,42727000.0,2824000.0,2559000.0,268608000.0,72060000.0,63487000.0,243925000.0,38998000.0,,,10024000.0,15998000.0,32757000.0,115205000.0,417605000.0,1498303000.0,719747000.0,1111803000.0,518633000.0,719747000.0,719747000.0,778556000.0,1498303000.0,323013000.0,259923000.0,
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2016.0,FY,,2016-12-31,2018-02-26 17:20:10+00:00,56732000.0,312998000.0,35640000.0,-765000.0,709003000.0,,800826000.0,645342000.0,,13588000.0,78138000.0,14553000.0,24828000.0,224983000.0,106887000.0,137249000.0,458558000.0,182745000.0,,0.0,16867000.0,14262000.0,33306000.0,37620000.0,376522000.0,2139941000.0,837681000.0,1538716000.0,829440000.0,837681000.0,837681000.0,1302260000.0,2139941000.0,463976000.0,472820000.0,
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2016.0,Q3,,2016-09-30,2016-11-08 17:16:42+00:00,57530000.0,238988000.0,37280000.0,153000.0,647513000.0,,779842000.0,582145000.0,,7795000.0,65610000.0,14553000.0,27849000.0,240228000.0,93731000.0,126109000.0,420643000.0,189434000.0,,0.0,17114000.0,16069000.0,31732000.0,43093000.0,382909000.0,2010160000.0,823088000.0,1394873000.0,750360000.0,823088000.0,823088000.0,1187072000.0,2010160000.0,489178000.0,436712000.0,
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2016.0,Q2,,2016-06-30,2016-08-05 17:19:25+00:00,56920000.0,254379000.0,32901000.0,724000.0,596380000.0,,745094000.0,563195000.0,,8161000.0,70787000.0,14235000.0,31488000.0,237223000.0,81247000.0,125636000.0,407090000.0,180782000.0,,0.0,16930000.0,16498000.0,33490000.0,58808000.0,388388000.0,1960178000.0,804626000.0,1353884000.0,731964000.0,804626000.0,804626000.0,1155552000.0,1960178000.0,480658000.0,423588000.0,
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2016.0,Q1,,2016-03-31,2016-05-06 17:29:33+00:00,47955000.0,220135000.0,33543000.0,294000.0,568008000.0,,719020000.0,538449000.0,,9230000.0,58165000.0,4692000.0,16457000.0,241888000.0,78239000.0,115782000.0,363902000.0,131696000.0,,0.0,15305000.0,17874000.0,34728000.0,23089000.0,384591000.0,1811521000.0,742403000.0,1285701000.0,687342000.0,742403000.0,742403000.0,1069118000.0,1811521000.0,410038000.0,381776000.0,
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2017.0,FY,,2017-12-31,2019-02-26 19:50:32+00:00,70000000.0,348200000.0,50000000.0,-800000.0,811000000.0,,909800000.0,793800000.0,,21400000.0,92000000.0,14600000.0,16300000.0,98000000.0,77300000.0,245400000.0,632700000.0,146900000.0,,0.0,19900000.0,8600000.0,40000000.0,-319600000.0,440300000.0,2257900000.0,589400000.0,1716800000.0,1027200000.0,589400000.0,589400000.0,1668500000.0,2257900000.0,295700000.0,641300000.0,
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2017.0,Q3,,2017-09-30,2017-11-01 21:24:33+00:00,44543000.0,257999000.0,40439000.0,-416000.0,905794000.0,,912228000.0,734313000.0,,15862000.0,75482000.0,14553000.0,18291000.0,247875000.0,73595000.0,239891000.0,572637000.0,204721000.0,,0.0,19297000.0,9778000.0,43302000.0,-9587000.0,369961000.0,2395279000.0,902225000.0,1650651000.0,910639000.0,902225000.0,902225000.0,1493054000.0,2395279000.0,504737000.0,582415000.0,
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2017.0,Q2,,2017-06-30,2017-08-01 18:07:59+00:00,42171000.0,274476000.0,41185000.0,-523000.0,853137000.0,,880317000.0,706672000.0,,15184000.0,80307000.0,14553000.0,20328000.0,257622000.0,86439000.0,238513000.0,536517000.0,207029000.0,,0.0,18012000.0,16516000.0,36395000.0,42345000.0,354187000.0,2360691000.0,922139000.0,1604634000.0,885519000.0,922139000.0,922139000.0,1438552000.0,2360691000.0,517544000.0,553033000.0,
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2017.0,Q1,,2017-03-31,2017-05-02 18:12:47+00:00,48689000.0,270111000.0,43449000.0,-489000.0,823249000.0,,850401000.0,677114000.0,,14129000.0,73204000.0,14553000.0,22535000.0,242333000.0,104978000.0,155476000.0,493930000.0,199186000.0,,0.0,17218000.0,18619000.0,42321000.0,48337000.0,375423000.0,2267383000.0,898249000.0,1616082000.0,856585000.0,898249000.0,898249000.0,1369134000.0,2267383000.0,495825000.0,512549000.0,
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2018.0,FY,,2018-12-31,2020-02-25 20:52:45+00:00,86400000.0,444500000.0,77500000.0,-800000.0,1112400000.0,,1068500000.0,965900000.0,,28200000.0,98400000.0,38200000.0,22100000.0,67000000.0,90000000.0,271400000.0,798400000.0,255000000.0,,0.0,203400000.0,13000000.0,36800000.0,-57500000.0,537200000.0,3078000000.0,1010200000.0,2220900000.0,1256400000.0,1010200000.0,1010200000.0,2067800000.0,3078000000.0,585700000.0,811400000.0,
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2018.0,Q3,,2018-09-30,2018-11-07 17:27:13+00:00,66600000.0,324400000.0,60700000.0,-1000000.0,1169300000.0,,1048600000.0,876200000.0,,23000000.0,85400000.0,25700000.0,18100000.0,38600000.0,80800000.0,265400000.0,748900000.0,147800000.0,,0.0,189800000.0,11100000.0,38700000.0,-156000000.0,464900000.0,2763500000.0,891600000.0,2078100000.0,1111900000.0,891600000.0,891600000.0,1871900000.0,2763500000.0,420000000.0,760000000.0,
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2018.0,Q2,,2018-06-30,2018-08-06 19:47:04+00:00,63700000.0,333600000.0,59000000.0,-1400000.0,972100000.0,,996300000.0,849500000.0,,21700000.0,91300000.0,25100000.0,21400000.0,65300000.0,78200000.0,256000000.0,698100000.0,141900000.0,,0.0,181200000.0,12200000.0,39300000.0,-214700000.0,461600000.0,2575700000.0,780200000.0,1884800000.0,1085200000.0,780200000.0,780200000.0,1795500000.0,2575700000.0,434900000.0,710300000.0,
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2018.0,Q1,,2018-03-31,2018-05-07 20:37:01+00:00,55700000.0,313100000.0,55600000.0,-2000000.0,835600000.0,,958100000.0,817100000.0,,19000000.0,82300000.0,14600000.0,14500000.0,82500000.0,80000000.0,245100000.0,664100000.0,138700000.0,,0.0,169500000.0,13400000.0,38800000.0,-262600000.0,468300000.0,2400700000.0,693500000.0,1735800000.0,1029700000.0,693500000.0,693500000.0,1707200000.0,2400700000.0,419800000.0,677500000.0,
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2019.0,FY,,2019-12-31,2020-05-06 19:33:53+00:00,96400000.0,544300000.0,101800000.0,1100000.0,1222500000.0,,1180500000.0,1173600000.0,,,101800000.0,67200000.0,31100000.0,144300000.0,117900000.0,344300000.0,82800000.0,232600000.0,,0.0,297000000.0,1007200000.0,41200000.0,140300000.0,843100000.0,3885500000.0,1321900000.0,2769000000.0,1473600000.0,1321900000.0,1321900000.0,2563600000.0,3885500000.0,772200000.0,1090000000.0,
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2019.0,Q3,,2019-09-30,2019-10-31 17:13:21+00:00,85900000.0,384100000.0,90400000.0,1100000.0,1175500000.0,,1152800000.0,1063600000.0,,11600000.0,90400000.0,38200000.0,14000000.0,204200000.0,99200000.0,305500000.0,83100000.0,243700000.0,,0.0,273800000.0,920200000.0,42600000.0,46500000.0,764800000.0,3545600000.0,1200400000.0,2466200000.0,1341900000.0,1200400000.0,1200400000.0,2345200000.0,3545600000.0,773900000.0,1003300000.0,
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2019.0,Q2,,2019-06-30,2019-08-01 17:18:57+00:00,72400000.0,403100000.0,83200000.0,900000.0,1022100000.0,,1130400000.0,1031500000.0,,15000000.0,91600000.0,38200000.0,16200000.0,149500000.0,85700000.0,284700000.0,82300000.0,258800000.0,,0.0,261300000.0,871100000.0,41700000.0,-9000000.0,808100000.0,3369400000.0,1122300000.0,2360700000.0,1293700000.0,1122300000.0,1122300000.0,2247100000.0,3369400000.0,724000000.0,953400000.0,
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2019.0,Q1,,2019-03-31,2019-05-07 19:44:39+00:00,69200000.0,381000000.0,88700000.0,-200000.0,1216900000.0,,1108300000.0,991100000.0,,24300000.0,81000000.0,38200000.0,19100000.0,50200000.0,88400000.0,272000000.0,80700000.0,262700000.0,,0.0,250200000.0,812600000.0,42100000.0,-50000000.0,584900000.0,3205700000.0,1058100000.0,2313300000.0,1254300000.0,1058100000.0,1058100000.0,2147600000.0,3205700000.0,620400000.0,893300000.0,
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2020.0,Q1,,2020-03-31,2020-05-06 19:33:53+00:00,87800000.0,474700000.0,121400000.0,-3100000.0,626100000.0,,1128600000.0,1230200000.0,,,103600000.0,67200000.0,27100000.0,172000000.0,105000000.0,374200000.0,81300000.0,226500000.0,,0.0,303900000.0,1045600000.0,54300000.0,-589200000.0,775200000.0,3206200000.0,536300000.0,2035300000.0,1543000000.0,536300000.0,536300000.0,2669900000.0,3206200000.0,796700000.0,1126900000.0,
