company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity
GameStop Corp,GME,,1326380,2007.0,FY,2007-02-04,2008-02-02,2010-03-30 17:30:21+00:00,,6831000.0,,,131277000.0,1061000.0,11820000.0,-38465000.0,64883000.0,,-124231000.0,-176624000.0,494046000.0,-124231000.0,-176624000.0,494046000.0,205011000.0,288291000.0,288291000.0,106112000.0,93322000.0,-2116000.0,,,-175569000.0,-282436000.0,
GameStop Corp,GME,,1326380,2008.0,Q4,2008-11-02,2009-01-31,,-579900000.0,886000.0,,,38487000.0,,-11699000.0,324851000.0,468000.0,425000000.0,-1257000.0,-639771000.0,752785000.0,-1257000.0,-639771000.0,752785000.0,100058000.0,232343000.0,232343000.0,156218000.0,275000.0,-9429000.0,,,-50442000.0,-427000000.0,
GameStop Corp,GME,,1326380,2008.0,FY,2008-02-03,2009-01-31,2011-03-30 16:12:17+00:00,-630700000.0,3700000.0,,,146400000.0,,-37200000.0,-92500000.0,28900000.0,425000000.0,29600000.0,-820900000.0,549200000.0,29600000.0,-820900000.0,549200000.0,-279300000.0,398300000.0,398300000.0,93300000.0,34200000.0,-7000000.0,,,-183200000.0,-458500000.0,
GameStop Corp,GME,,1326380,2008.0,Q3,2008-08-03,2008-11-01,,-501000.0,763000.0,,,36111000.0,,-25494000.0,-57047000.0,1694000.0,,6328000.0,-49290000.0,6614000.0,6328000.0,-49290000.0,6614000.0,-61842000.0,46669000.0,46669000.0,-19882000.0,915000.0,2429000.0,,,-51218000.0,3719000.0,
GameStop Corp,GME,,1326380,2008.0,Q3YTD,2008-02-03,2008-11-01,2009-12-09 16:12:14+00:00,-50800000.0,2814000.0,,,107913000.0,,-25501000.0,-417351000.0,28432000.0,0.0,30857000.0,-181129000.0,-203585000.0,30857000.0,-181129000.0,-203585000.0,-379358000.0,165957000.0,165957000.0,-62918000.0,33925000.0,2429000.0,,,-132758000.0,-31500000.0,
GameStop Corp,GME,,1326380,2008.0,Q2YTD,2008-02-03,2008-08-02,2009-09-09 16:29:18+00:00,-50299000.0,2051000.0,,,71802000.0,,-7000.0,-360304000.0,26738000.0,0.0,24529000.0,-131839000.0,-210199000.0,24529000.0,-131839000.0,-210199000.0,-317516000.0,119288000.0,119288000.0,-43036000.0,33010000.0,,,,-81540000.0,-35219000.0,
GameStop Corp,GME,,1326380,2009.0,Q4,2009-11-01,2010-01-30,,-3192000.0,824000.0,,,43785000.0,,-490000.0,311797000.0,292000.0,,-58098000.0,-46628000.0,718630000.0,-58098000.0,-46628000.0,718630000.0,613414000.0,214357000.0,214357000.0,147867000.0,53000.0,-1758000.0,,,-41678000.0,-43000.0,-58400000.0
GameStop Corp,GME,,1326380,2009.0,FY,2009-02-01,2010-01-30,2012-03-27 17:09:09+00:00,-8400000.0,5000000.0,,,164100000.0,,24700000.0,-46700000.0,4500000.0,115000000.0,-154400000.0,-187200000.0,644200000.0,-154400000.0,-187200000.0,644200000.0,327300000.0,375700000.0,375700000.0,146100000.0,-400000.0,-15000000.0,,,-163800000.0,-215100000.0,-58400000.0
GameStop Corp,GME,,1326380,2009.0,Q3TTM,2008-11-02,2009-10-31,,-585108000.0,5062000.0,,,158802000.0,,13491000.0,-33646000.0,4676000.0,540000000.0,-97559000.0,-780343000.0,678355000.0,-97559000.0,-780343000.0,678355000.0,-186056000.0,393686000.0,393686000.0,154451000.0,-178000.0,-22671000.0,,,-172564000.0,-642057000.0,
GameStop Corp,GME,,1326380,2009.0,Q3,2009-08-02,2009-10-31,,-541000.0,1537000.0,,,42021000.0,,4693000.0,86551000.0,1112000.0,15000000.0,-48287000.0,-48646000.0,186411000.0,-48287000.0,-48646000.0,186411000.0,94171000.0,52225000.0,52225000.0,4077000.0,-107000.0,-2861000.0,,,-45244000.0,-64292000.0,
GameStop Corp,GME,,1326380,2009.0,Q3YTD,2009-02-01,2009-10-31,2010-12-08 16:52:04+00:00,-5208000.0,4176000.0,,,120315000.0,,25190000.0,-358497000.0,4208000.0,115000000.0,-96302000.0,-140572000.0,-74430000.0,-96302000.0,-140572000.0,-74430000.0,-286114000.0,161343000.0,161343000.0,-1767000.0,-453000.0,-13242000.0,,,-122122000.0,-215057000.0,
GameStop Corp,GME,,1326380,2009.0,Q2TTM,2008-08-03,2009-08-01,,-585068000.0,4288000.0,,,152892000.0,,-16696000.0,-177244000.0,5258000.0,525000000.0,-42944000.0,-780987000.0,498558000.0,-42944000.0,-780987000.0,498558000.0,-342069000.0,388130000.0,388130000.0,130492000.0,844000.0,-17381000.0,,,-178538000.0,-574046000.0,
GameStop Corp,GME,,1326380,2009.0,Q2,2009-05-03,2009-08-01,,-4667000.0,872000.0,,,40081000.0,,10574000.0,-19788000.0,326000.0,100000000.0,471000.0,-51323000.0,7879000.0,471000.0,-51323000.0,7879000.0,-32399000.0,38685000.0,38685000.0,-51971000.0,145000.0,-6408000.0,,,-40248000.0,-100000000.0,
GameStop Corp,GME,,1326380,2009.0,Q2YTD,2009-02-01,2009-08-01,2010-09-08 17:10:27+00:00,-4667000.0,2639000.0,,,78294000.0,,20497000.0,-445048000.0,3096000.0,100000000.0,-48015000.0,-91926000.0,-260841000.0,-48015000.0,-91926000.0,-260841000.0,-380285000.0,109118000.0,109118000.0,-5844000.0,-346000.0,-10381000.0,,,-76878000.0,-150765000.0,
GameStop Corp,GME,,1326380,2009.0,Q1,2009-02-01,2009-05-02,2010-06-09 16:08:43+00:00,,1767000.0,,,38213000.0,,9923000.0,-425260000.0,2770000.0,,-48486000.0,-40603000.0,-268720000.0,-48486000.0,-40603000.0,-268720000.0,-347886000.0,70433000.0,70433000.0,46127000.0,-491000.0,-3973000.0,,,-36630000.0,-50765000.0,
GameStop Corp,GME,,1326380,2010.0,Q4,2010-10-31,2011-01-29,,,700000.0,,,45900000.0,,8000000.0,277000000.0,700000.0,120000000.0,-97300000.0,-56500000.0,675500000.0,-97300000.0,-56500000.0,675500000.0,529700000.0,237800000.0,237800000.0,114100000.0,200000.0,-500000.0,,,-56000000.0,-123800000.0,-94400000.0
GameStop Corp,GME,,1326380,2010.0,FY,2010-01-31,2011-01-29,2013-04-03 16:29:13+00:00,-38100000.0,5000000.0,,,176800000.0,,9900000.0,-65800000.0,10800000.0,120000000.0,-555600000.0,-240100000.0,591200000.0,-555600000.0,-240100000.0,591200000.0,-194600000.0,406800000.0,406800000.0,68400000.0,18600000.0,-4400000.0,,,-197600000.0,-323800000.0,-381200000.0
GameStop Corp,GME,,1326380,2010.0,Q3TTM,2009-11-01,2010-10-30,,-41292000.0,5124000.0,,,174685000.0,,1410000.0,-31003000.0,10392000.0,,-516398000.0,-230228000.0,634330000.0,-516398000.0,-230228000.0,634330000.0,-110886000.0,383357000.0,383357000.0,102167000.0,18453000.0,-5658000.0,,,-183278000.0,-200043000.0,-345200000.0
GameStop Corp,GME,,1326380,2010.0,Q3,2010-08-01,2010-10-30,,-38100000.0,2600000.0,,,45200000.0,,-5800000.0,96700000.0,8900000.0,,-215200000.0,-94100000.0,206900000.0,-215200000.0,-94100000.0,206900000.0,-108200000.0,54300000.0,54300000.0,8100000.0,21100000.0,5300000.0,,,-61300000.0,-200000000.0,-45200000.0
GameStop Corp,GME,,1326380,2010.0,Q3YTD,2010-01-31,2010-10-30,2011-12-07 17:03:54+00:00,-38100000.0,4300000.0,,,130900000.0,,1900000.0,-342800000.0,10100000.0,,-458300000.0,-183600000.0,-84300000.0,-458300000.0,-183600000.0,-84300000.0,-724300000.0,169000000.0,169000000.0,-45700000.0,18400000.0,-3900000.0,,,-141600000.0,-200000000.0,-286800000.0
GameStop Corp,GME,,1326380,2010.0,Q2TTM,2009-08-02,2010-07-31,,-3733000.0,4061000.0,,,171506000.0,,11903000.0,-41152000.0,2604000.0,15000000.0,-349485000.0,-184774000.0,613841000.0,-349485000.0,-184774000.0,613841000.0,91485000.0,381282000.0,381282000.0,98144000.0,-2754000.0,-13819000.0,,,-167222000.0,-64335000.0,-300000000.0
GameStop Corp,GME,,1326380,2010.0,Q2,2010-05-02,2010-07-31,,,900000.0,,,42700000.0,,-3300000.0,-83900000.0,200000.0,,-52500000.0,-53400000.0,-33400000.0,-52500000.0,-53400000.0,-33400000.0,-142600000.0,39900000.0,39900000.0,-33000000.0,,-8400000.0,,,-45000000.0,,-52700000.0
GameStop Corp,GME,,1326380,2010.0,Q2YTD,2010-01-31,2010-07-31,2011-10-04 15:32:54+00:00,,1700000.0,,,85700000.0,,7700000.0,-439500000.0,1200000.0,,-243100000.0,-89500000.0,-291200000.0,-243100000.0,-89500000.0,-291200000.0,-616100000.0,114700000.0,114700000.0,-53800000.0,-2700000.0,-9200000.0,,,-80300000.0,,-241600000.0
GameStop Corp,GME,,1326380,2010.0,Q1TTM,2009-05-03,2010-05-01,,-8400000.0,4033000.0,,,168887000.0,,25777000.0,22960000.0,2730000.0,115000000.0,-296514000.0,-182697000.0,655120000.0,-296514000.0,-182697000.0,655120000.0,201686000.0,380067000.0,380067000.0,79173000.0,-2609000.0,-11827000.0,,,-162470000.0,-164335000.0,-247300000.0
GameStop Corp,GME,,1326380,2010.0,Q1,2010-01-31,2010-05-01,2011-06-08 17:14:22+00:00,,800000.0,,,43000000.0,,11000000.0,-355600000.0,1000000.0,,-190600000.0,-36100000.0,-257800000.0,-190600000.0,-36100000.0,-257800000.0,-473500000.0,74800000.0,74800000.0,-20800000.0,-2700000.0,-800000.0,,,-35300000.0,,-188900000.0
GameStop Corp,GME,,1326380,2011.0,Q4,2011-10-30,2012-01-28,,-2200000.0,800000.0,,,46500000.0,,2500000.0,-13000000.0,3600000.0,,-165000000.0,-38800000.0,430800000.0,-165000000.0,-38800000.0,430800000.0,229500000.0,174300000.0,174300000.0,222200000.0,1600000.0,1200000.0,,,-37800000.0,-125000000.0,-45200000.0
GameStop Corp,GME,,1326380,2011.0,FY,2011-01-30,2012-01-28,2014-04-02 12:23:47+00:00,-30100000.0,3100000.0,,,188600000.0,,13700000.0,-46800000.0,18100000.0,35000000.0,-492600000.0,-201600000.0,641800000.0,-492600000.0,-201600000.0,641800000.0,-38700000.0,338500000.0,338500000.0,158400000.0,1400000.0,-6400000.0,,0.0,-165100000.0,-285000000.0,-262100000.0
GameStop Corp,GME,,1326380,2011.0,Q3TTM,2010-10-31,2011-10-29,,-27900000.0,3000000.0,,,188000000.0,,19200000.0,243200000.0,15200000.0,155000000.0,-424900000.0,-219300000.0,886500000.0,-424900000.0,-219300000.0,886500000.0,261500000.0,402000000.0,402000000.0,50300000.0,,-8100000.0,,,-183300000.0,-283800000.0,-311300000.0
GameStop Corp,GME,,1326380,2011.0,Q3,2011-07-31,2011-10-29,,-500000.0,1100000.0,,,47600000.0,,-1100000.0,303200000.0,1300000.0,,-176000000.0,-41800000.0,436700000.0,-176000000.0,-41800000.0,436700000.0,217800000.0,53700000.0,53700000.0,31100000.0,200000.0,-1900000.0,,,-39400000.0,-135000000.0,-42500000.0
GameStop Corp,GME,,1326380,2011.0,Q3YTD,2011-01-30,2011-10-29,2012-12-05 16:42:45+00:00,-27900000.0,2300000.0,,,142100000.0,,11200000.0,-33800000.0,14500000.0,35000000.0,-327600000.0,-162800000.0,211000000.0,-327600000.0,-162800000.0,211000000.0,-268200000.0,164200000.0,164200000.0,-63800000.0,-200000.0,-7600000.0,,,-127300000.0,-160000000.0,-216900000.0
GameStop Corp,GME,,1326380,2011.0,Q2TTM,2010-08-01,2011-07-30,,-65500000.0,4500000.0,,,185600000.0,,14500000.0,36700000.0,22800000.0,155000000.0,-464100000.0,-271600000.0,656700000.0,-464100000.0,-271600000.0,656700000.0,-64500000.0,402600000.0,402600000.0,27300000.0,20900000.0,-900000.0,,,-205200000.0,-348800000.0,-314000000.0
GameStop Corp,GME,,1326380,2011.0,Q2,2011-05-01,2011-07-30,,-16000000.0,600000.0,,,47600000.0,,1700000.0,-95100000.0,6000000.0,35000000.0,-18600000.0,-60900000.0,-93200000.0,-18600000.0,-60900000.0,-93200000.0,-171000000.0,30500000.0,30500000.0,-76800000.0,,600000.0,,,-45500000.0,-25000000.0,-34600000.0
GameStop Corp,GME,,1326380,2011.0,Q2YTD,2011-01-30,2011-07-30,2012-09-05 17:21:24+00:00,-27400000.0,1200000.0,,,94500000.0,,12300000.0,-337000000.0,13200000.0,35000000.0,-151600000.0,-121000000.0,-225700000.0,-151600000.0,-121000000.0,-225700000.0,-486000000.0,110500000.0,110500000.0,-94900000.0,-400000.0,-5700000.0,,,-87900000.0,-25000000.0,-174400000.0
GameStop Corp,GME,,1326380,2011.0,Q1TTM,2010-05-02,2011-04-30,,-49500000.0,4800000.0,,,180700000.0,,9500000.0,47900000.0,17000000.0,120000000.0,-498000000.0,-264100000.0,716500000.0,-498000000.0,-264100000.0,716500000.0,-36100000.0,412000000.0,412000000.0,71100000.0,20900000.0,-9900000.0,,,-204700000.0,-323800000.0,-332100000.0
GameStop Corp,GME,,1326380,2011.0,Q1,2011-01-30,2011-04-30,2012-06-06 16:58:25+00:00,-11400000.0,600000.0,,,46900000.0,,10600000.0,-241900000.0,7200000.0,,-133000000.0,-60100000.0,-132500000.0,-133000000.0,-60100000.0,-132500000.0,-315000000.0,80000000.0,80000000.0,-18100000.0,-400000.0,-6300000.0,,,-42400000.0,,-139800000.0
GameStop Corp,GME,,1326380,2012.0,Q4,2012-10-28,2013-02-02,,,43400000.0,246100000.0,2700000.0,44700000.0,,4600000.0,-107800000.0,7800000.0,,-103100000.0,-60800000.0,406500000.0,-103100000.0,-60800000.0,406500000.0,247200000.0,261100000.0,261100000.0,165100000.0,900000.0,-10100000.0,,-30600000.0,-50700000.0,,-81200000.0
GameStop Corp,GME,,1326380,2012.0,FY,2012-01-29,2013-02-02,2015-03-30 16:45:04+00:00,-1500000.0,44300000.0,246100000.0,2700000.0,178900000.0,0.0,-400000.0,-81100000.0,11600000.0,81000000.0,-498500000.0,-152700000.0,610200000.0,-498500000.0,-152700000.0,610200000.0,-41400000.0,-269800000.0,-269800000.0,737900000.0,1300000.0,-11600000.0,,-102000000.0,-139600000.0,-81000000.0,-409400000.0
GameStop Corp,GME,,1326380,2012.0,Q3TTM,2011-10-30,2012-10-27,,-3700000.0,1700000.0,,,180700000.0,,-2500000.0,13700000.0,7400000.0,81000000.0,-560400000.0,-130700000.0,634500000.0,-560400000.0,-130700000.0,634500000.0,-59100000.0,-356600000.0,-356600000.0,795000000.0,2000000.0,-300000.0,,-71400000.0,-126700000.0,-206000000.0,-373400000.0
GameStop Corp,GME,,1326380,2012.0,Q3,2012-07-29,2012-10-27,,,900000.0,,,44600000.0,,-4600000.0,250700000.0,2200000.0,45000000.0,-110500000.0,-34700000.0,377500000.0,-110500000.0,-34700000.0,377500000.0,227700000.0,-624300000.0,-624300000.0,705600000.0,,600000.0,,-31100000.0,-35300000.0,-45000000.0,-81600000.0
