company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
GameStop Corp,GME,,1326380,2010.0,Q4,2010-10-31,2011-01-29,,1.57,1.57,,45300000.0,1.55,,131900000.0,237900000.0,237900000.0,,237800000.0,100000.0,2789000000.0,3692700000.0,1500000.0,481200000.0,2789000000.0,903700000.0,6300000.0,400000.0,528000000.0,375700000.0,-5900000.0,369800000.0,3692700000.0,151700000.0,151600000.0,154000000.0
GameStop Corp,GME,,1326380,2010.0,FY,2010-01-31,2011-01-29,2013-04-03 16:29:13+00:00,2.69,2.69,,174700000.0,2.65,,214600000.0,406800000.0,406800000.0,,408000000.0,-1200000.0,6936100000.0,9473700000.0,1500000.0,1698800000.0,6936100000.0,2537600000.0,43000000.0,1800000.0,1875000000.0,662600000.0,-41200000.0,621400000.0,9473700000.0,151700000.0,151600000.0,154000000.0
GameStop Corp,GME,,1326380,2010.0,Q3YTD,2010-01-31,2010-10-30,,1.12,1.12,,129400000.0,1.1,,82700000.0,168900000.0,168900000.0,,170200000.0,-1300000.0,4147100000.0,5781000000.0,,1217600000.0,4147100000.0,1633900000.0,36700000.0,1400000.0,1347000000.0,286900000.0,-35300000.0,251600000.0,5781000000.0,151900000.0,150700000.0,153300000.0
GameStop Corp,GME,,1326380,2010.0,Q3TTM,2009-11-01,2010-10-30,,2.43,2.43,,172891000.0,2.39,,205909000.0,383257000.0,383257000.0,,386157000.0,-2900000.0,6797019000.0,9305016000.0,1800000.0,1699085000.0,6797019000.0,2507997000.0,47196000.0,2141000.0,1873776000.0,634221000.0,-45055000.0,589166000.0,9305016000.0,151900000.0,150700000.0,153300000.0
GameStop Corp,GME,,1326380,2010.0,Q3,2010-08-01,2010-10-30,2011-12-07 17:03:54+00:00,0.36,0.36,,44700000.0,0.36,,22800000.0,54300000.0,54300000.0,,54700000.0,-400000.0,1352900000.0,1899200000.0,,408800000.0,1352900000.0,546300000.0,16000000.0,300000.0,453500000.0,92800000.0,-15700000.0,77100000.0,1899200000.0,151900000.0,150700000.0,153300000.0
GameStop Corp,GME,,1326380,2010.0,Q2YTD,2010-01-31,2010-07-31,,0.76,0.76,,84700000.0,0.74,,59900000.0,114600000.0,114600000.0,,115500000.0,-900000.0,2794200000.0,3881800000.0,,808800000.0,2794200000.0,1087600000.0,20700000.0,1100000.0,893500000.0,194100000.0,-19600000.0,174500000.0,3881800000.0,149300000.0,151300000.0,154200000.0
GameStop Corp,GME,,1326380,2010.0,Q2TTM,2009-08-02,2010-07-31,,2.39,2.39,,169796000.0,2.34,,208226000.0,381182000.0,381182000.0,,383682000.0,-2500000.0,6755762000.0,9240543000.0,1800000.0,1681495000.0,6755762000.0,2484781000.0,44603000.0,2321000.0,1853091000.0,631690000.0,-42282000.0,589408000.0,9240543000.0,149300000.0,151300000.0,154200000.0
GameStop Corp,GME,,1326380,2010.0,Q2,2010-05-02,2010-07-31,2011-10-04 15:32:54+00:00,0.27,0.27,,42200000.0,0.26,,19800000.0,39800000.0,39800000.0,,40300000.0,-500000.0,1282300000.0,1799100000.0,,405000000.0,1282300000.0,516800000.0,10300000.0,300000.0,447200000.0,69600000.0,-10000000.0,59600000.0,1799100000.0,149300000.0,151300000.0,154200000.0
GameStop Corp,GME,,1326380,2010.0,Q1TTM,2009-05-03,2010-05-01,,2.35,2.35,,167273000.0,2.31,,209422000.0,380067000.0,380067000.0,,382067000.0,-2000000.0,6716560000.0,9179947000.0,1800000.0,1661268000.0,6716560000.0,2463387000.0,46040000.0,2483000.0,1830341000.0,633046000.0,-43557000.0,589489000.0,9179947000.0,153500000.0,153600000.0,156500000.0
GameStop Corp,GME,,1326380,2010.0,Q1,2010-01-31,2010-05-01,2011-06-08 17:14:22+00:00,0.49,0.49,,42500000.0,0.48,,40100000.0,74800000.0,74800000.0,,75200000.0,-400000.0,1511900000.0,2082700000.0,,403800000.0,1511900000.0,570800000.0,10400000.0,800000.0,446300000.0,124500000.0,-9600000.0,114900000.0,2082700000.0,153500000.0,153600000.0,156500000.0
GameStop Corp,GME,,1326380,2011.0,FY,2011-01-30,2012-01-28,2014-04-02 12:23:47+00:00,2.43,2.43,,186300000.0,2.41,0.0,210600000.0,339900000.0,338500000.0,,341300000.0,-1400000.0,6871000000.0,9550500000.0,81200000.0,1842100000.0,6871000000.0,2679500000.0,21700000.0,900000.0,2109600000.0,569900000.0,-20800000.0,549100000.0,9550500000.0,140500000.0,139900000.0,141000000.0
GameStop Corp,GME,,1326380,2011.0,Q3YTD,2011-01-30,2011-10-29,,1.17,1.17,,140500000.0,1.17,,84800000.0,164300000.0,164300000.0,,165200000.0,-900000.0,4235600000.0,5971900000.0,,1328500000.0,4235600000.0,1736300000.0,19000000.0,800000.0,1469000000.0,267300000.0,-18200000.0,249100000.0,5971900000.0,138200000.0,138800000.0,139800000.0
GameStop Corp,GME,,1326380,2011.0,Q3TTM,2010-10-31,2011-10-29,,2.74,2.74,,185800000.0,2.72,,216700000.0,402200000.0,402200000.0,,403000000.0,-800000.0,7024600000.0,9664600000.0,1500000.0,1809700000.0,7024600000.0,2640000000.0,25300000.0,1200000.0,1997000000.0,643000000.0,-24100000.0,618900000.0,9664600000.0,138200000.0,138800000.0,139800000.0
GameStop Corp,GME,,1326380,2011.0,Q3,2011-07-31,2011-10-29,2012-12-05 16:42:45+00:00,0.39,0.39,,47000000.0,0.39,,23100000.0,53700000.0,53700000.0,,53900000.0,-200000.0,1373900000.0,1946800000.0,,443300000.0,1373900000.0,572900000.0,6000000.0,200000.0,490300000.0,82600000.0,-5800000.0,76800000.0,1946800000.0,138200000.0,138800000.0,139800000.0
GameStop Corp,GME,,1326380,2011.0,Q2YTD,2011-01-30,2011-07-30,,0.78,0.78,,93500000.0,0.78,,61700000.0,110600000.0,110600000.0,,111300000.0,-700000.0,2861700000.0,4025100000.0,,885200000.0,2861700000.0,1163400000.0,13000000.0,600000.0,978700000.0,184700000.0,-12400000.0,172300000.0,4025100000.0,140500000.0,141000000.0,142200000.0
GameStop Corp,GME,,1326380,2011.0,Q2TTM,2010-08-01,2011-07-30,,2.71,2.71,,183500000.0,2.69,,216400000.0,402800000.0,402800000.0,,403800000.0,-1000000.0,7003600000.0,9617000000.0,1500000.0,1775200000.0,7003600000.0,2613400000.0,35300000.0,1300000.0,1960200000.0,653200000.0,-34000000.0,619200000.0,9617000000.0,140500000.0,141000000.0,142200000.0
GameStop Corp,GME,,1326380,2011.0,Q2,2011-05-01,2011-07-30,2012-09-05 17:21:24+00:00,0.22,0.22,,47100000.0,0.22,,16700000.0,30600000.0,30600000.0,,30900000.0,-300000.0,1200500000.0,1743700000.0,,442500000.0,1200500000.0,543200000.0,6700000.0,400000.0,489600000.0,53600000.0,-6300000.0,47300000.0,1743700000.0,140500000.0,141000000.0,142200000.0
GameStop Corp,GME,,1326380,2011.0,Q1TTM,2010-05-02,2011-04-30,,2.76,2.76,,178600000.0,2.73,,219500000.0,412000000.0,412000000.0,,413200000.0,-1200000.0,7085400000.0,9672400000.0,1500000.0,1737700000.0,7085400000.0,2587000000.0,38900000.0,1200000.0,1917800000.0,669200000.0,-37700000.0,631500000.0,9672400000.0,143600000.0,142700000.0,143700000.0
GameStop Corp,GME,,1326380,2011.0,Q1,2011-01-30,2011-04-30,2012-06-06 16:58:25+00:00,0.56,0.56,,46400000.0,0.56,,45000000.0,80000000.0,80000000.0,,80400000.0,-400000.0,1661200000.0,2281400000.0,,442700000.0,1661200000.0,620200000.0,6300000.0,200000.0,489100000.0,131100000.0,-6100000.0,125000000.0,2281400000.0,143600000.0,142700000.0,143700000.0
GameStop Corp,GME,,1326380,2012.0,Q4,2012-10-28,2013-02-02,,2.25,2.25,-0.55,44200000.0,2.25,-51800000.0,150300000.0,261100000.0,261100000.0,,261100000.0,,2586600000.0,3561500000.0,53700000.0,516400000.0,2586600000.0,974900000.0,1300000.0,300000.0,562500000.0,412400000.0,-1000000.0,411400000.0,3561500000.0,126600000.0,126400000.0,126400000.0
GameStop Corp,GME,,1326380,2012.0,FY,2012-01-29,2013-02-02,2015-03-30 16:45:04+00:00,-2.13,-2.13,,176500000.0,-2.13,627000000.0,224900000.0,-269800000.0,-269800000.0,,-269700000.0,-100000.0,6235200000.0,8886700000.0,53700000.0,1835900000.0,6235200000.0,2651500000.0,4200000.0,900000.0,2693100000.0,-41600000.0,-3300000.0,-44900000.0,8886700000.0,126600000.0,126400000.0,126400000.0
GameStop Corp,GME,,1326380,2012.0,Q3YTD,2012-01-29,2012-10-27,,-4.38,-4.38,0.55,132300000.0,-4.38,678800000.0,74600000.0,-530900000.0,-530900000.0,,-530800000.0,-100000.0,3648600000.0,5325200000.0,,1319500000.0,3648600000.0,1676600000.0,2900000.0,600000.0,2130600000.0,-454000000.0,-2300000.0,-456300000.0,5325200000.0,122900000.0,122800000.0,122800000.0
GameStop Corp,GME,,1326380,2012.0,Q3TTM,2011-10-30,2012-10-27,,-3.12,-3.12,0.55,178100000.0,-3.14,678800000.0,200400000.0,-355300000.0,-356700000.0,,-354700000.0,-600000.0,6284000000.0,8903800000.0,81200000.0,1833100000.0,6284000000.0,2619800000.0,5600000.0,700000.0,2771200000.0,-151400000.0,-4900000.0,-156300000.0,8903800000.0,122900000.0,122800000.0,122800000.0
GameStop Corp,GME,,1326380,2012.0,Q3,2012-07-29,2012-10-27,2013-12-11 17:21:15+00:00,-5.08,-5.08,0.25,43900000.0,-5.08,678800000.0,19800000.0,-624300000.0,-624300000.0,,-624300000.0,,1215400000.0,1772800000.0,,438200000.0,1215400000.0,557400000.0,1200000.0,200000.0,1160900000.0,-603500000.0,-1000000.0,-604500000.0,1772800000.0,122900000.0,122800000.0,122800000.0
GameStop Corp,GME,,1326380,2012.0,Q2YTD,2012-01-29,2012-07-28,,0.7,0.7,0.3,88400000.0,0.7,,54800000.0,93400000.0,93400000.0,,93500000.0,-100000.0,2433200000.0,3552400000.0,,881300000.0,2433200000.0,1119200000.0,1700000.0,400000.0,969700000.0,149500000.0,-1300000.0,148200000.0,3552400000.0,131300000.0,128700000.0,129100000.0
GameStop Corp,GME,,1326380,2012.0,Q2TTM,2011-07-31,2012-07-28,,2.35,2.35,0.3,181200000.0,2.33,,203700000.0,322700000.0,321300000.0,,323500000.0,-800000.0,6442500000.0,9077800000.0,81200000.0,1838200000.0,6442500000.0,2635300000.0,10400000.0,700000.0,2100600000.0,534700000.0,-9700000.0,525000000.0,9077800000.0,131300000.0,128700000.0,129100000.0
GameStop Corp,GME,,1326380,2012.0,Q2,2012-04-29,2012-07-28,2013-09-11 16:52:57+00:00,0.16,0.16,0.15,43900000.0,0.16,,12600000.0,21000000.0,21000000.0,,21000000.0,,1030900000.0,1550200000.0,,440900000.0,1030900000.0,519300000.0,1100000.0,200000.0,484800000.0,34500000.0,-900000.0,33600000.0,1550200000.0,131300000.0,128700000.0,129100000.0
GameStop Corp,GME,,1326380,2012.0,Q1TTM,2011-05-01,2012-04-28,,2.41,2.41,0.15,184400000.0,2.39,,207800000.0,332300000.0,330900000.0,,333400000.0,-1100000.0,6612100000.0,9271300000.0,81200000.0,1839800000.0,6612100000.0,2659200000.0,16000000.0,900000.0,2105400000.0,553800000.0,-15100000.0,538700000.0,9271300000.0,134300000.0,134000000.0,134800000.0
GameStop Corp,GME,,1326380,2012.0,Q1,2012-01-29,2012-04-28,2013-06-13 16:23:42+00:00,0.54,0.54,0.15,44500000.0,0.54,,42200000.0,72400000.0,72400000.0,,72500000.0,-100000.0,1402300000.0,2002200000.0,,440400000.0,1402300000.0,599900000.0,600000.0,200000.0,484900000.0,115000000.0,-400000.0,114600000.0,2002200000.0,134300000.0,134000000.0,134800000.0
GameStop Corp,GME,,1326380,2013.0,FY,2013-02-03,2014-02-01,2016-03-29 16:47:03+00:00,3.02,3.02,,166500000.0,2.99,10200000.0,214600000.0,354200000.0,354200000.0,,354200000.0,,6378400000.0,9039500000.0,18500000.0,1892400000.0,6378400000.0,2661100000.0,5600000.0,900000.0,2087600000.0,573500000.0,-4700000.0,568800000.0,9039500000.0,117300000.0,117200000.0,118400000.0
GameStop Corp,GME,,1326380,2013.0,Q4,2013-11-03,2014-02-01,,1.88,1.88,-0.83,42800000.0,1.86,10200000.0,136100000.0,220500000.0,220500000.0,,220500000.0,,2680800000.0,3683800000.0,18500000.0,573100000.0,2680800000.0,1003000000.0,2200000.0,400000.0,644600000.0,358400000.0,-1800000.0,356600000.0,3683800000.0,117300000.0,117200000.0,118400000.0
GameStop Corp,GME,,1326380,2013.0,Q3YTD,2013-02-03,2013-11-02,,1.14,1.14,0.83,123700000.0,1.13,,78500000.0,133700000.0,133700000.0,,133700000.0,,3697600000.0,5355700000.0,,1319300000.0,3697600000.0,1658100000.0,3400000.0,500000.0,1443000000.0,215100000.0,-2900000.0,212200000.0,5355700000.0,116300000.0,116800000.0,118100000.0
GameStop Corp,GME,,1326380,2013.0,Q3TTM,2012-10-28,2013-11-02,,3.39,3.39,0.28,167900000.0,3.38,-51800000.0,228800000.0,394800000.0,394800000.0,,394800000.0,,6284200000.0,8917200000.0,53700000.0,1835700000.0,6284200000.0,2633000000.0,4700000.0,800000.0,2005500000.0,627500000.0,-3900000.0,623600000.0,8917200000.0,116300000.0,116800000.0,118100000.0
GameStop Corp,GME,,1326380,2013.0,Q3,2013-08-04,2013-11-02,2014-12-10 16:17:19+00:00,0.59,0.59,0.275,40800000.0,0.58,,39800000.0,68600000.0,68600000.0,,68600000.0,,1508300000.0,2106700000.0,,448500000.0,1508300000.0,598400000.0,1000000.0,300000.0,489300000.0,109100000.0,-700000.0,108400000.0,2106700000.0,116300000.0,116800000.0,118100000.0
GameStop Corp,GME,,1326380,2013.0,Q2YTD,2013-02-03,2013-08-03,,0.55,0.55,0.55,82900000.0,0.55,,38700000.0,65100000.0,65100000.0,,65100000.0,,2189300000.0,3249000000.0,,870800000.0,2189300000.0,1059700000.0,2400000.0,200000.0,953700000.0,106000000.0,-2200000.0,103800000.0,3249000000.0,116700000.0,117900000.0,119200000.0
GameStop Corp,GME,,1326380,2013.0,Q2TTM,2012-07-29,2013-08-03,,-2.28,-2.28,0.25,171000000.0,-2.28,627000000.0,208800000.0,-298100000.0,-298100000.0,,-298100000.0,,5991300000.0,8583300000.0,53700000.0,1825400000.0,5991300000.0,2592000000.0,4900000.0,700000.0,2677100000.0,-85100000.0,-4200000.0,-89300000.0,8583300000.0,116700000.0,117900000.0,119200000.0
GameStop Corp,GME,,1326380,2013.0,Q2,2013-05-05,2013-08-03,2014-09-08 16:21:25+00:00,0.09,0.09,0.275,41000000.0,0.09,,7000000.0,10500000.0,10500000.0,,10500000.0,,902300000.0,1383700000.0,,421600000.0,902300000.0,481400000.0,1400000.0,100000.0,462600000.0,18800000.0,-1300000.0,17500000.0,1383700000.0,116700000.0,117900000.0,119200000.0
GameStop Corp,GME,,1326380,2013.0,Q1TTM,2012-04-29,2013-05-04,,-2.21,-2.21,0.13,173900000.0,-2.21,627000000.0,214400000.0,-287600000.0,-287600000.0,,-287600000.0,,6119900000.0,8749800000.0,53700000.0,1844700000.0,6119900000.0,2629900000.0,4600000.0,800000.0,2699300000.0,-69400000.0,-3800000.0,-73200000.0,8749800000.0,118700000.0,118400000.0,119400000.0
GameStop Corp,GME,,1326380,2013.0,Q1,2013-02-03,2013-05-04,2014-06-12 08:25:05+00:00,0.46,0.46,0.275,41900000.0,0.46,,31700000.0,54600000.0,54600000.0,,54600000.0,,1287000000.0,1865300000.0,,449200000.0,1287000000.0,578300000.0,1000000.0,100000.0,491100000.0,87200000.0,-900000.0,86300000.0,1865300000.0,118700000.0,118400000.0,119400000.0
GameStop Corp,GME,,1326380,2014.0,FY,2014-02-02,2015-01-31,2017-03-27 16:12:21+00:00,3.5,3.5,,154400000.0,3.47,,215200000.0,393100000.0,393100000.0,,393100000.0,,6520100000.0,9296000000.0,2200000.0,2001000000.0,6520100000.0,2775900000.0,10700000.0,700000.0,2157600000.0,618300000.0,-10000000.0,608300000.0,9296000000.0,112300000.0,112200000.0,113200000.0
GameStop Corp,GME,,1326380,2014.0,Q4,2014-11-02,2015-01-31,,2.19,2.19,-0.99,38000000.0,2.16,,136600000.0,244100000.0,244100000.0,,244100000.0,,2499700000.0,3476100000.0,2200000.0,550300000.0,2499700000.0,976400000.0,5500000.0,300000.0,590500000.0,385900000.0,-5200000.0,380700000.0,3476100000.0,112300000.0,112200000.0,113200000.0
GameStop Corp,GME,,1326380,2014.0,Q3,2014-08-03,2014-11-01,2015-12-08 17:12:20+00:00,0.5,0.5,0.33,38100000.0,0.5,,30300000.0,56400000.0,56400000.0,,56400000.0,,1470000000.0,2092200000.0,,494300000.0,1470000000.0,622200000.0,3200000.0,100000.0,532400000.0,89800000.0,-3100000.0,86700000.0,2092200000.0,112800000.0,111900000.0,112900000.0
GameStop Corp,GME,,1326380,2014.0,Q3YTD,2014-02-02,2014-11-01,,1.31,1.31,0.99,116400000.0,1.31,,78600000.0,149000000.0,149000000.0,,149000000.0,,4020400000.0,5819900000.0,,1450700000.0,4020400000.0,1799500000.0,5200000.0,400000.0,1567100000.0,232400000.0,-4800000.0,227600000.0,5819900000.0,112800000.0,111900000.0,112900000.0
GameStop Corp,GME,,1326380,2014.0,Q3TTM,2013-11-03,2014-11-01,,3.19,3.19,0.16,159200000.0,3.17,10200000.0,214700000.0,369500000.0,369500000.0,,369500000.0,,6701200000.0,9503700000.0,18500000.0,2023800000.0,6701200000.0,2802500000.0,7400000.0,800000.0,2211700000.0,590800000.0,-6600000.0,584200000.0,9503700000.0,112800000.0,111900000.0,112900000.0
GameStop Corp,GME,,1326380,2014.0,Q2,2014-05-04,2014-08-02,2015-09-09 16:04:54+00:00,0.22,0.22,0.33,38800000.0,0.22,,11000000.0,24600000.0,24600000.0,,24600000.0,,1180500000.0,1731400000.0,,475400000.0,1180500000.0,550900000.0,1200000.0,100000.0,514200000.0,36700000.0,-1100000.0,35600000.0,1731400000.0,111800000.0,113600000.0,114300000.0
GameStop Corp,GME,,1326380,2014.0,Q2YTD,2014-02-02,2014-08-02,,0.81,0.81,0.66,78300000.0,0.81,,48300000.0,92600000.0,92600000.0,,92600000.0,,2550400000.0,3727700000.0,,956400000.0,2550400000.0,1177300000.0,2000000.0,300000.0,1034700000.0,142600000.0,-1700000.0,140900000.0,3727700000.0,111800000.0,113600000.0,114300000.0
GameStop Corp,GME,,1326380,2014.0,Q2TTM,2013-08-04,2014-08-02,,3.28,3.28,0.11,161900000.0,3.25,10200000.0,224200000.0,381700000.0,381700000.0,,381700000.0,,6739500000.0,9518200000.0,18500000.0,1978000000.0,6739500000.0,2778700000.0,5200000.0,1000000.0,2168600000.0,610100000.0,-4200000.0,605900000.0,9518200000.0,111800000.0,113600000.0,114300000.0
GameStop Corp,GME,,1326380,2014.0,Q1TTM,2013-05-05,2014-05-03,,3.15,3.15,0.05,164100000.0,3.12,10200000.0,220200000.0,367600000.0,367600000.0,,367600000.0,,6461300000.0,9170500000.0,18500000.0,1924200000.0,6461300000.0,2709200000.0,5400000.0,1000000.0,2117000000.0,592200000.0,-4400000.0,587800000.0,9170500000.0,115300000.0,115100000.0,115900000.0
GameStop Corp,GME,,1326380,2014.0,Q1,2014-02-02,2014-05-03,2015-06-09 16:12:24+00:00,0.59,0.59,0.33,39500000.0,0.59,,37300000.0,68000000.0,68000000.0,,68000000.0,,1369900000.0,1996300000.0,,481000000.0,1369900000.0,626400000.0,800000.0,200000.0,520500000.0,105900000.0,-600000.0,105300000.0,1996300000.0,115300000.0,115100000.0,115900000.0
GameStop Corp,GME,,1326380,2015.0,FY,2015-02-01,2016-01-30,2018-04-02 16:24:11+00:00,3.8,3.8,,156600000.0,3.78,4600000.0,222400000.0,402800000.0,402800000.0,,402800000.0,,6445500000.0,9363800000.0,,2108900000.0,6445500000.0,2918300000.0,23400000.0,400000.0,2270100000.0,648200000.0,-23000000.0,625200000.0,9363800000.0,106000000.0,106000000.0,106700000.0
GameStop Corp,GME,,1326380,2015.0,Q4,2015-11-01,2016-01-30,,2.35,2.35,-1.08,43400000.0,2.33,4600000.0,128600000.0,247800000.0,247800000.0,,247800000.0,,2481800000.0,3525000000.0,,613300000.0,2481800000.0,1043200000.0,5600000.0,100000.0,661300000.0,381900000.0,-5500000.0,376400000.0,3525000000.0,106000000.0,106000000.0,106700000.0
GameStop Corp,GME,,1326380,2015.0,Q3,2015-08-02,2015-10-31,2016-12-06 16:12:58+00:00,0.53,0.53,0.36,39400000.0,0.53,,28300000.0,55900000.0,55900000.0,,55900000.0,,1360700000.0,2016300000.0,,525500000.0,1360700000.0,655600000.0,6500000.0,0.0,564900000.0,90700000.0,-6500000.0,84200000.0,2016300000.0,105500000.0,105400000.0,106100000.0
GameStop Corp,GME,,1326380,2015.0,Q3YTD,2015-02-01,2015-10-31,,1.45,1.45,1.08,113200000.0,1.45,,93800000.0,155000000.0,155000000.0,,155000000.0,,3963700000.0,5838800000.0,,1495600000.0,3963700000.0,1875100000.0,17800000.0,300000.0,1608800000.0,266300000.0,-17500000.0,248800000.0,5838800000.0,105500000.0,105400000.0,106100000.0
GameStop Corp,GME,,1326380,2015.0,Q3TTM,2014-11-02,2015-10-31,,3.64,3.64,0.09,151200000.0,3.61,,230400000.0,399100000.0,399100000.0,,399100000.0,,6463400000.0,9314900000.0,2200000.0,2045900000.0,6463400000.0,2851500000.0,23300000.0,600000.0,2199300000.0,652200000.0,-22700000.0,629500000.0,9314900000.0,105500000.0,105400000.0,106100000.0
GameStop Corp,GME,,1326380,2015.0,Q2,2015-05-03,2015-08-01,2016-09-07 16:39:53+00:00,0.24,0.24,0.36,38000000.0,0.24,,20800000.0,25300000.0,25300000.0,,25300000.0,,1181400000.0,1761900000.0,,490800000.0,1181400000.0,580500000.0,5700000.0,100000.0,528800000.0,51700000.0,-5600000.0,46100000.0,1761900000.0,105400000.0,106500000.0,107200000.0
GameStop Corp,GME,,1326380,2015.0,Q2YTD,2015-02-01,2015-08-01,,0.92,0.92,0.72,73800000.0,0.92,,65500000.0,99100000.0,99100000.0,,99100000.0,,2603000000.0,3822500000.0,,970100000.0,2603000000.0,1219500000.0,11300000.0,300000.0,1043900000.0,175600000.0,-11000000.0,164600000.0,3822500000.0,105400000.0,106500000.0,107200000.0
