company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,customerdeposits,goodwill,intangibleassets,longtermdebt,longterminvestments,netppe,noncurrentdeferredtaxliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2011.0,Q2,,2011-06-30,2011-07-27 11:07:03+00:00,7941300000.0,4010400000.0,343700000.0,1699800000.0,0.0,12419500000.0,596100000.0,,56000000.0,811800000.0,13263700000.0,7883400000.0,8292100000.0,1203100000.0,1212900000.0,2639300000.0,2411800000.0,4741900000.0,,,557300000.0,1657200000.0,11418100000.0,556300000.0,18038700000.0,50877200000.0,24181300000.0,26756800000.0,14107300000.0,24181300000.0,24181300000.0,26695900000.0,50877200000.0,22907500000.0,12588600000.0,0.0
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2011.0,Q1,,2011-03-31,2011-04-27 11:39:51+00:00,7737900000.0,4219900000.0,251400000.0,2402000000.0,,12526800000.0,457400000.0,392800000.0,57500000.0,789800000.0,13264500000.0,7940100000.0,8542000000.0,1165700000.0,1186100000.0,2637300000.0,2428000000.0,4723100000.0,,,542200000.0,1600300000.0,11199900000.0,459200000.0,17312100000.0,50918000000.0,23978100000.0,26819400000.0,14160300000.0,23978100000.0,23978100000.0,26939900000.0,50918000000.0,22912500000.0,12779600000.0,0.0
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2012.0,FY,,2012-12-31,2014-02-20 14:47:43+00:00,9273200000.0,4615000000.0,299100000.0,2475300000.0,0.0,10856500000.0,464900000.0,,61300000.0,564700000.0,16889800000.0,8665500000.0,14170800000.0,1849200000.0,1717300000.0,3222900000.0,3490000000.0,5081600000.0,,207100000.0,486100000.0,1764000000.0,12647100000.0,807100000.0,18302300000.0,58955400000.0,23802700000.0,29347500000.0,15995000000.0,23802700000.0,23802700000.0,35152700000.0,58955400000.0,27890600000.0,19157700000.0,0.0
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2012.0,Q3,,2012-09-30,2012-11-07 13:40:15+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,55817900000.0,23816500000.0,29640300000.0,14083100000.0,23816500000.0,23816500000.0,32001400000.0,55817900000.0,24641100000.0,17918300000.0,
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2012.0,Q2,,2012-06-30,2012-07-25 11:03:55+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,54535000000.0,23643800000.0,28470100000.0,16177800000.0,23643800000.0,23643800000.0,30891200000.0,54535000000.0,24586500000.0,14713400000.0,
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2012.0,Q1,,2012-03-31,2012-04-25 16:51:07+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,52496500000.0,23528400000.0,27543600000.0,15955100000.0,23528400000.0,23528400000.0,28968100000.0,52496500000.0,23498300000.0,13013000000.0,
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2013.0,FY,,2013-12-31,2015-02-24 13:20:29+00:00,9553500000.0,5032000000.0,183200000.0,1582100000.0,0.0,10768100000.0,618700000.0,,63100000.0,969700000.0,16917200000.0,8441000000.0,13573600000.0,2023800000.0,1801500000.0,3325200000.0,2647300000.0,4665800000.0,906900000.0,181400000.0,645200000.0,1559000000.0,13813900000.0,918000000.0,18958800000.0,59574500000.0,24765200000.0,29745800000.0,16351500000.0,24765200000.0,24765200000.0,34809300000.0,59574500000.0,28027200000.0,18457800000.0,0.0
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2013.0,Q3,,2013-09-30,2013-10-23 14:12:58+00:00,9418500000.0,5032300000.0,-4800000.0,2185700000.0,0.0,10772400000.0,520200000.0,,60200000.0,837700000.0,17497600000.0,8921600000.0,14514000000.0,1984900000.0,1806500000.0,3322900000.0,2645400000.0,5375900000.0,,,456000000.0,1576100000.0,14040500000.0,350100000.0,19213300000.0,60263500000.0,24808100000.0,29596900000.0,16042400000.0,24808100000.0,24808100000.0,35455400000.0,60263500000.0,28860100000.0,19413000000.0,0.0
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2013.0,Q2,,2013-06-30,2013-07-24 14:07:15+00:00,9444900000.0,5324100000.0,-27200000.0,1347300000.0,0.0,10741800000.0,458000000.0,,58800000.0,670600000.0,17488600000.0,8988100000.0,14091500000.0,2000600000.0,1769500000.0,3320800000.0,2493400000.0,5110200000.0,,,464700000.0,1633400000.0,13817900000.0,749600000.0,19278000000.0,59612300000.0,24532500000.0,28900800000.0,16034100000.0,24532500000.0,24532500000.0,35079800000.0,59612300000.0,28942000000.0,19045700000.0,0.0
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2013.0,Q1,,2013-03-31,2013-04-24 15:23:22+00:00,9152200000.0,5027100000.0,342500000.0,1665300000.0,0.0,10700400000.0,135400000.0,204800000.0,57300000.0,577500000.0,17489500000.0,9055800000.0,14030000000.0,1981200000.0,1738100000.0,3287900000.0,2468500000.0,5288900000.0,,,483300000.0,1742600000.0,13275100000.0,749400000.0,19364400000.0,59408600000.0,24318000000.0,28660700000.0,16030100000.0,24318000000.0,24318000000.0,35090600000.0,59408600000.0,29009800000.0,19060500000.0,0.0
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2014.0,FY,,2014-12-31,2016-02-19 10:48:08+00:00,10513000000.0,6942500000.0,171900000.0,2151700000.0,0.0,10065000000.0,308900000.0,,68100000.0,1515300000.0,17082000000.0,7958100000.0,14019600000.0,2231800000.0,1944300000.0,2945600000.0,2989100000.0,5632000000.0,,,512300000.0,1707100000.0,14014400000.0,1024300000.0,19555600000.0,61676300000.0,24251300000.0,31947800000.0,18752700000.0,24251300000.0,24251300000.0,37425000000.0,61676300000.0,27784200000.0,18672300000.0,0.0
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2014.0,Q3,,2014-09-30,2014-10-29 11:07:01+00:00,10241800000.0,6118800000.0,333100000.0,1717900000.0,0.0,10097100000.0,445000000.0,,68800000.0,1698200000.0,17082000000.0,8010600000.0,14538300000.0,2224800000.0,1848900000.0,3284200000.0,3620700000.0,5661200000.0,0.0,0.0,664800000.0,1546700000.0,13863800000.0,725000000.0,20324700000.0,62058200000.0,24294000000.0,32227100000.0,18395000000.0,24294000000.0,24294000000.0,37764200000.0,62058200000.0,27982200000.0,19369200000.0,0.0
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2014.0,Q2,,2014-06-30,2014-07-30 11:07:55+00:00,11208900000.0,5880700000.0,475000000.0,1784600000.0,0.0,10157500000.0,241600000.0,,61300000.0,1946700000.0,17082900000.0,8071000000.0,14037800000.0,2216400000.0,1829200000.0,3216900000.0,4112800000.0,5200000000.0,0.0,0.0,675900000.0,1495700000.0,13744400000.0,759400000.0,20408500000.0,62303600000.0,24376900000.0,32428200000.0,19176300000.0,24376900000.0,24376900000.0,37926700000.0,62303600000.0,28046200000.0,18750400000.0,0.0
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2014.0,Q1,,2014-03-31,2014-04-30 13:32:28+00:00,10820200000.0,5691500000.0,327400000.0,1971200000.0,0.0,10006400000.0,234500000.0,97700000.0,65700000.0,1324600000.0,16916700000.0,8387300000.0,13932100000.0,2127200000.0,1811700000.0,3343100000.0,3742600000.0,5076800000.0,0.0,0.0,635800000.0,1571300000.0,14011500000.0,1108700000.0,20167000000.0,61685500000.0,24345300000.0,31806800000.0,18493700000.0,24345300000.0,24345300000.0,37340200000.0,61685500000.0,28067000000.0,18846500000.0,0.0
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2015.0,FY,,2015-12-31,2017-02-22 13:09:22+00:00,10888600000.0,7024200000.0,-292600000.0,2113500000.0,0.0,8558200000.0,316600000.0,,71900000.0,1300900000.0,17562200000.0,8158000000.0,15324500000.0,2630300000.0,2019800000.0,2630600000.0,2856100000.0,6291200000.0,,,485400000.0,1626000000.0,14778500000.0,540000000.0,18551700000.0,61717800000.0,23044100000.0,30862100000.0,19092600000.0,23044100000.0,23044100000.0,38673700000.0,61717800000.0,28835900000.0,19581100000.0,0.0
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2015.0,Q3,,2015-09-30,2015-10-28 11:23:33+00:00,10403400000.0,6558800000.0,-216200000.0,1547800000.0,0.0,8690500000.0,428500000.0,3600000.0,69200000.0,1518600000.0,17550600000.0,8215500000.0,15719600000.0,2438000000.0,1930800000.0,3169400000.0,3396200000.0,5831000000.0,,,661300000.0,1844700000.0,14761800000.0,540000000.0,19608100000.0,62335600000.0,23236100000.0,31539400000.0,18365800000.0,23236100000.0,23236100000.0,39099500000.0,62335600000.0,28865400000.0,20733700000.0,0.0
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2015.0,Q2,,2015-06-30,2015-07-29 09:53:14+00:00,11611700000.0,7308800000.0,400000.0,1553000000.0,0.0,8710000000.0,309400000.0,,67700000.0,1718200000.0,17541700000.0,8275500000.0,15468400000.0,2448700000.0,1931400000.0,3226200000.0,3897100000.0,6110700000.0,,,864300000.0,1833400000.0,14352200000.0,1164900000.0,20133900000.0,64263800000.0,23062600000.0,33202200000.0,20673200000.0,23062600000.0,23062600000.0,41201200000.0,64263800000.0,29130200000.0,20528000000.0,0.0
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2015.0,Q1,,2015-03-31,2015-04-29 10:38:37+00:00,11631800000.0,7514300000.0,237900000.0,1397000000.0,0.0,9946300000.0,164100000.0,283800000.0,68100000.0,2023400000.0,17570900000.0,8293600000.0,14764400000.0,2279200000.0,1915900000.0,3357700000.0,4557700000.0,6223300000.0,,,746000000.0,1784200000.0,14150100000.0,1075000000.0,21107300000.0,65546000000.0,24334300000.0,34740400000.0,21305400000.0,24334300000.0,24334300000.0,41211700000.0,65546000000.0,28889700000.0,19906300000.0,0.0
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2016.0,FY,,2016-12-31,2018-02-21 14:02:53+00:00,11907500000.0,8397400000.0,-267900000.0,4075300000.0,0.0,8807700000.0,168700000.0,,71800000.0,1078900000.0,17561200000.0,7964900000.0,14358500000.0,2796300000.0,1977900000.0,2779900000.0,2861600000.0,6867800000.0,,,467900000.0,1549900000.0,16560600000.0,1368400000.0,18811900000.0,65083100000.0,25100400000.0,34314900000.0,21294400000.0,25100400000.0,25100400000.0,39982700000.0,65083100000.0,28790300000.0,18688300000.0,0.0
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2016.0,Q3,,2016-09-30,2016-11-02 10:46:45+00:00,11190100000.0,7229000000.0,-363900000.0,2546000000.0,0.0,8744000000.0,0.0,60400000.0,68600000.0,1359300000.0,17562200000.0,8012300000.0,14242300000.0,2726000000.0,2006600000.0,2688900000.0,3266900000.0,6990600000.0,,,1168500000.0,1687600000.0,16364100000.0,1367900000.0,19882400000.0,64399900000.0,24744200000.0,32924300000.0,21036900000.0,24744200000.0,24744200000.0,39655700000.0,64399900000.0,29469000000.0,18618800000.0,0.0
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2016.0,Q2,,2016-06-30,2016-07-27 11:38:41+00:00,11770800000.0,7386100000.0,-364900000.0,1582700000.0,0.0,8680100000.0,9000000.0,,69500000.0,1512000000.0,17562200000.0,8059700000.0,14202400000.0,2631000000.0,1989800000.0,2704900000.0,3595700000.0,6096600000.0,,,862200000.0,2104900000.0,15918400000.0,1367900000.0,20384200000.0,64062600000.0,24233600000.0,32957700000.0,20816800000.0,24233600000.0,24233600000.0,39829000000.0,64062600000.0,29115100000.0,19012200000.0,0.0
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2016.0,Q1,,2016-03-31,2016-04-27 10:52:32+00:00,11567600000.0,7199300000.0,-382400000.0,1676000000.0,0.0,8619100000.0,0.0,163500000.0,69600000.0,1455300000.0,17562200000.0,8107600000.0,14864500000.0,2615800000.0,1998300000.0,2663600000.0,3949300000.0,6615100000.0,,,609800000.0,1973200000.0,15310400000.0,939200000.0,20140400000.0,63858700000.0,23547100000.0,32965000000.0,20810300000.0,23547100000.0,23547100000.0,40311600000.0,63858700000.0,28895400000.0,19501300000.0,0.0
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2017.0,FY,,2017-12-31,2019-02-20 14:53:10+00:00,13016000000.0,4847000000.0,-101000000.0,3609000000.0,0.0,8550000000.0,342000000.0,,70000000.0,454000000.0,19231000000.0,8368000000.0,17382000000.0,3905000000.0,2175000000.0,1727000000.0,9908000000.0,7266000000.0,,,598000000.0,1572000000.0,18054000000.0,2550000000.0,17557000000.0,70540000000.0,26503000000.0,36263000000.0,23356000000.0,26503000000.0,26503000000.0,44037000000.0,70540000000.0,32102000000.0,20681000000.0,0.0
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2017.0,Q3,,2017-09-30,2017-10-25 12:18:22+00:00,12418100000.0,7822200000.0,-126000000.0,6097200000.0,0.0,8767700000.0,0.0,187500000.0,72100000.0,906400000.0,17587800000.0,7840600000.0,13777300000.0,3007700000.0,2049200000.0,2609300000.0,2729200000.0,8375000000.0,,,850900000.0,1562500000.0,17306600000.0,2453400000.0,20325100000.0,68309900000.0,25948300000.0,36973700000.0,24412500000.0,25948300000.0,25948300000.0,42361600000.0,68309900000.0,29287000000.0,17949100000.0,0.0
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2017.0,Q2,,2017-06-30,2017-07-26 10:22:45+00:00,11785200000.0,8631100000.0,-134900000.0,4561200000.0,0.0,8899600000.0,0.0,113000000.0,69600000.0,1213700000.0,17561200000.0,7882400000.0,15088000000.0,2909200000.0,1975700000.0,2632700000.0,2989100000.0,8182000000.0,,,778400000.0,1517300000.0,17667000000.0,1204400000.0,20949300000.0,68237600000.0,26431700000.0,37130700000.0,22567900000.0,26431700000.0,26431700000.0,41805900000.0,68237600000.0,29131200000.0,19238000000.0,0.0
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2017.0,Q1,,2017-03-31,2017-04-26 10:17:05+00:00,11542700000.0,8218600000.0,-161800000.0,6772400000.0,0.0,8896000000.0,0.0,491000000.0,76200000.0,1233400000.0,17561200000.0,7923000000.0,15449900000.0,2879400000.0,1957600000.0,2663900000.0,3058500000.0,8138100000.0,,,640500000.0,1563600000.0,17357700000.0,1692800000.0,19932300000.0,68943500000.0,26091900000.0,37981800000.0,23174200000.0,26091900000.0,26091900000.0,42851600000.0,68943500000.0,29004100000.0,19677400000.0,0.0
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2018.0,FY,,2018-12-31,2020-02-19 15:14:06+00:00,12413000000.0,4836000000.0,-986000000.0,3934000000.0,0.0,9539000000.0,10000000.0,,75000000.0,604000000.0,20504000000.0,9007000000.0,17217000000.0,4213000000.0,2735000000.0,1960000000.0,7173000000.0,6879000000.0,,,791000000.0,1888000000.0,19988000000.0,1994000000.0,18368000000.0,71571000000.0,28541000000.0,34321000000.0,21965000000.0,28541000000.0,28541000000.0,43030000000.0,71571000000.0,34515000000.0,21065000000.0,0.0
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2018.0,Q3,,2018-09-30,2018-10-31 15:21:07+00:00,13944000000.0,5005000000.0,-811000000.0,4260000000.0,0.0,9723000000.0,69000000.0,,71000000.0,741000000.0,20468000000.0,9101000000.0,17300000000.0,4068000000.0,2592000000.0,2063000000.0,10200000000.0,7299000000.0,,,1108000000.0,1814000000.0,20182000000.0,2119000000.0,17574000000.0,74445000000.0,29094000000.0,37108000000.0,24174000000.0,29094000000.0,29094000000.0,45351000000.0,74445000000.0,34745000000.0,21177000000.0,0.0
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2018.0,Q2,,2018-06-30,2018-07-25 12:22:40+00:00,13476700000.0,4832600000.0,-782800000.0,4682000000.0,0.0,9750500000.0,154500000.0,,72100000.0,624300000.0,20414500000.0,9224300000.0,17515400000.0,3982700000.0,2392200000.0,1902200000.0,10434300000.0,8562400000.0,,,983300000.0,1719100000.0,19757300000.0,1770200000.0,17267000000.0,74367400000.0,28725000000.0,37370400000.0,24505700000.0,28725000000.0,28725000000.0,45642400000.0,74367400000.0,34604800000.0,21136700000.0,0.0
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2018.0,Q1,,2018-03-31,2018-04-25 12:36:51+00:00,13457000000.0,8561100000.0,-720600000.0,4630600000.0,0.0,8491900000.0,0.0,194900000.0,71500000.0,611800000.0,20185500000.0,9076000000.0,18110100000.0,3962300000.0,2237600000.0,1812900000.0,6506400000.0,8644900000.0,,,864900000.0,1609100000.0,19241100000.0,1775800000.0,17276000000.0,73300400000.0,27012400000.0,36974100000.0,24755900000.0,27012400000.0,27012400000.0,46288000000.0,73300400000.0,34088700000.0,21532100000.0,0.0
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2019.0,FY,,2019-12-31,2020-04-29 14:39:56+00:00,13040000000.0,5377000000.0,-296000000.0,4937000000.0,0.0,9451000000.0,,,,,20500000000.0,8674000000.0,17787000000.0,4763000000.0,3133000000.0,2227000000.0,8034000000.0,8194000000.0,,,1350000000.0,2179000000.0,22573000000.0,2298000000.0,20685000000.0,77453000000.0,31728000000.0,39033000000.0,23532000000.0,31728000000.0,31728000000.0,45725000000.0,77453000000.0,35287000000.0,22193000000.0,0.0
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2019.0,Q3,,2019-09-30,2019-10-23 11:38:12+00:00,13422000000.0,5425000000.0,-299000000.0,4190000000.0,0.0,9527000000.0,91000000.0,,77000000.0,465000000.0,20500000000.0,8756000000.0,18820000000.0,4432000000.0,2921000000.0,2140000000.0,9660000000.0,7860000000.0,,,1696000000.0,2283000000.0,22104000000.0,1410000000.0,20138000000.0,77809000000.0,31332000000.0,39504000000.0,23234000000.0,31332000000.0,31332000000.0,46477000000.0,77809000000.0,35384000000.0,23243000000.0,0.0
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2019.0,Q2,,2019-06-30,2019-07-24 12:07:21+00:00,12786000000.0,5167000000.0,-383000000.0,4078000000.0,0.0,9497000000.0,296000000.0,,77000000.0,564000000.0,20500000000.0,8840000000.0,17436000000.0,4228000000.0,2837000000.0,2211000000.0,8959000000.0,7803000000.0,,,1641000000.0,2321000000.0,21679000000.0,1860000000.0,19305000000.0,75851000000.0,30793000000.0,37805000000.0,23090000000.0,30793000000.0,30793000000.0,45058000000.0,75851000000.0,35209000000.0,21968000000.0,0.0
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2019.0,Q1,,2019-03-31,2019-04-24 13:36:28+00:00,12193000000.0,5130000000.0,-623000000.0,4482000000.0,0.0,9485000000.0,0.0,105000000.0,78000000.0,590000000.0,20500000000.0,8925000000.0,17396000000.0,4202000000.0,2799000000.0,2116000000.0,9023000000.0,7770000000.0,,,1486000000.0,2331000000.0,21136000000.0,1946000000.0,17976000000.0,74523000000.0,29998000000.0,36611000000.0,22682000000.0,29998000000.0,29998000000.0,44525000000.0,74523000000.0,35113000000.0,21843000000.0,0.0
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2020.0,Q1,,2020-03-31,2020-04-29 14:39:56+00:00,14960000000.0,5539000000.0,-1008000000.0,5345000000.0,0.0,9341000000.0,,,,,21661000000.0,9613000000.0,19005000000.0,4686000000.0,3350000000.0,2213000000.0,9921000000.0,9401000000.0,,,1833000000.0,2449000000.0,23360000000.0,2678000000.0,20451000000.0,82399000000.0,31693000000.0,41256000000.0,27039000000.0,31693000000.0,31693000000.0,50706000000.0,82399000000.0,37793000000.0,23667000000.0,0.0
