company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,rdexpense,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2013.0,Q3YTD,2013-01-01,2013-09-30,,1.88,1.88,1.6,1.86,893000000.0,3000000000.0,3000000000.0,3000000000.0,3299000000.0,13679000000.0,-26000000.0,,2347000000.0,3904000000.0,3299000000.0,10380000000.0,-210000000.0,6251000000.0,4129000000.0,-236000000.0,3893000000.0,13679000000.0,1606700000.0,1590000000.0,1605000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2013.0,Q3TTM,2012-10-01,2013-09-30,,2.86,2.86,1.6,2.84,1066000000.0,4540000000.0,4540000000.0,4540000000.0,4564000000.0,18885000000.0,-46000000.0,,3056000000.0,5315000000.0,4564000000.0,14321000000.0,-298000000.0,8371000000.0,5950000000.0,-344000000.0,5606000000.0,18885000000.0,1606700000.0,1590000000.0,1605000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2013.0,Q3,2013-07-01,2013-09-30,2014-11-07 16:09:36+00:00,0.6,0.6,0.4,0.6,322000000.0,964000000.0,964000000.0,964000000.0,1092000000.0,4658000000.0,-16000000.0,,934000000.0,1261000000.0,1092000000.0,3566000000.0,-69000000.0,2195000000.0,1371000000.0,-85000000.0,1286000000.0,4658000000.0,1606700000.0,1590000000.0,1605000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2013.0,Q2YTD,2013-01-01,2013-06-30,,1.28,1.28,1.2,1.26,571000000.0,2036000000.0,2036000000.0,2036000000.0,2207000000.0,9021000000.0,-10000000.0,,1413000000.0,2643000000.0,2207000000.0,6814000000.0,-141000000.0,4056000000.0,2758000000.0,-151000000.0,2607000000.0,9021000000.0,1594000000.0,1589000000.0,1609000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2013.0,Q2TTM,2012-07-01,2013-06-30,,3.27,3.27,1.2,3.25,763000000.0,5161000000.0,5161000000.0,5161000000.0,4486000000.0,18735000000.0,-23000000.0,,2935000000.0,5139000000.0,4486000000.0,14249000000.0,-228000000.0,8074000000.0,6175000000.0,-251000000.0,5924000000.0,18735000000.0,1594000000.0,1589000000.0,1609000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2013.0,Q2,2013-04-01,2013-06-30,2014-08-07 17:03:44+00:00,0.67,0.67,0.4,0.66,300000000.0,1068000000.0,1068000000.0,1068000000.0,1054000000.0,4692000000.0,-10000000.0,,779000000.0,1406000000.0,1054000000.0,3638000000.0,-75000000.0,2185000000.0,1453000000.0,-85000000.0,1368000000.0,4692000000.0,1594000000.0,1589000000.0,1609000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2013.0,Q1TTM,2012-04-01,2013-03-31,,3.4,3.4,0.8,3.39,598000000.0,5360000000.0,5360000000.0,5360000000.0,4505000000.0,18536000000.0,-35000000.0,,2908000000.0,4979000000.0,4505000000.0,14031000000.0,-151000000.0,7887000000.0,6144000000.0,-186000000.0,5958000000.0,18536000000.0,1586900000.0,1588000000.0,1605000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2013.0,Q1,2013-01-01,2013-03-31,2014-05-09 14:11:57+00:00,0.61,0.61,0.8,0.6,271000000.0,968000000.0,968000000.0,968000000.0,1153000000.0,4329000000.0,0.0,,634000000.0,1237000000.0,1153000000.0,3176000000.0,-66000000.0,1871000000.0,1305000000.0,-66000000.0,1239000000.0,4329000000.0,1586900000.0,1588000000.0,1605000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2014.0,FY,2014-01-01,2014-12-31,2017-02-17 12:19:05+00:00,1.11,1.11,1.75,1.1,595000000.0,1774000000.0,1774000000.0,1774000000.0,4426000000.0,19960000000.0,-651000000.0,,3649000000.0,8474000000.0,4426000000.0,15534000000.0,-391000000.0,12123000000.0,3411000000.0,-1042000000.0,2369000000.0,19960000000.0,1598200000.0,1595000000.0,1610000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2014.0,Q4,2014-10-01,2014-12-31,,-0.51,-0.51,0.49,-0.5,-227000000.0,-810000000.0,-810000000.0,-810000000.0,1119000000.0,5452000000.0,-493000000.0,,907000000.0,3841000000.0,1119000000.0,4333000000.0,-129000000.0,4748000000.0,-415000000.0,-622000000.0,-1037000000.0,5452000000.0,1598200000.0,1595000000.0,1610000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2014.0,Q3,2014-07-01,2014-09-30,2015-11-06 13:40:18+00:00,0.32,0.32,0.42,0.31,181000000.0,506000000.0,506000000.0,506000000.0,1094000000.0,5019000000.0,-145000000.0,,1120000000.0,1845000000.0,1094000000.0,3925000000.0,-128000000.0,2965000000.0,960000000.0,-273000000.0,687000000.0,5019000000.0,1581300000.0,1595000000.0,1610000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2014.0,Q3YTD,2014-01-01,2014-09-30,,1.62,1.62,1.26,1.6,822000000.0,2584000000.0,2584000000.0,2584000000.0,3307000000.0,14508000000.0,-158000000.0,,2742000000.0,4633000000.0,3307000000.0,11201000000.0,-262000000.0,7375000000.0,3826000000.0,-420000000.0,3406000000.0,14508000000.0,1581300000.0,1595000000.0,1610000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2014.0,Q3TTM,2013-10-01,2014-09-30,,2.32,2.32,1.66,2.3,1133000000.0,3712000000.0,3712000000.0,3712000000.0,4589000000.0,19619000000.0,-186000000.0,,3588000000.0,6081000000.0,4589000000.0,15030000000.0,-330000000.0,9669000000.0,5361000000.0,-516000000.0,4845000000.0,19619000000.0,1581300000.0,1595000000.0,1610000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2014.0,Q2YTD,2014-01-01,2014-06-30,,1.3,1.3,0.84,1.29,641000000.0,2078000000.0,2078000000.0,2078000000.0,2213000000.0,9489000000.0,-13000000.0,,1622000000.0,2788000000.0,2213000000.0,7276000000.0,-134000000.0,4410000000.0,2866000000.0,-147000000.0,2719000000.0,9489000000.0,1591300000.0,1594000000.0,1608000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2014.0,Q2TTM,2013-07-01,2014-06-30,,2.6,2.6,1.64,2.59,1274000000.0,4170000000.0,4170000000.0,4170000000.0,4587000000.0,19258000000.0,-57000000.0,,3402000000.0,5497000000.0,4587000000.0,14671000000.0,-271000000.0,8899000000.0,5772000000.0,-328000000.0,5444000000.0,19258000000.0,1591300000.0,1594000000.0,1608000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2014.0,Q2,2014-04-01,2014-06-30,2015-08-07 13:58:41+00:00,0.69,0.69,0.42,0.68,335000000.0,1098000000.0,1098000000.0,1098000000.0,1113000000.0,4926000000.0,-13000000.0,,850000000.0,1448000000.0,1113000000.0,3813000000.0,-69000000.0,2298000000.0,1515000000.0,-82000000.0,1433000000.0,4926000000.0,1591300000.0,1594000000.0,1608000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2014.0,Q1TTM,2013-04-01,2014-03-31,,2.58,2.58,1.62,2.57,1239000000.0,4140000000.0,4140000000.0,4140000000.0,4528000000.0,19024000000.0,-54000000.0,,3331000000.0,5455000000.0,4528000000.0,14496000000.0,-277000000.0,8786000000.0,5710000000.0,-331000000.0,5379000000.0,19024000000.0,1606600000.0,1595000000.0,1609000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2014.0,Q1,2014-01-01,2014-03-31,2015-05-08 16:15:17+00:00,0.61,0.61,0.42,0.61,306000000.0,980000000.0,980000000.0,980000000.0,1100000000.0,4563000000.0,0.0,,772000000.0,1340000000.0,1100000000.0,3463000000.0,-65000000.0,2112000000.0,1351000000.0,-65000000.0,1286000000.0,4563000000.0,1606600000.0,1595000000.0,1609000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2015.0,FY,2015-01-01,2015-12-31,2018-02-16 12:40:01+00:00,3.15,3.15,2.1,3.13,1501000000.0,5144000000.0,5144000000.0,5144000000.0,4500000000.0,22859000000.0,-206000000.0,,4435000000.0,6387000000.0,4500000000.0,18359000000.0,-686000000.0,10822000000.0,7537000000.0,-892000000.0,6645000000.0,22859000000.0,1633000000.0,1625000000.0,1637000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2015.0,Q4,2015-10-01,2015-12-31,,0.92,0.92,0.57,0.93,407000000.0,1517000000.0,1517000000.0,1517000000.0,1475000000.0,6400000000.0,10000000.0,,1075000000.0,1737000000.0,1475000000.0,4925000000.0,-199000000.0,2812000000.0,2113000000.0,-189000000.0,1924000000.0,6400000000.0,1633000000.0,1625000000.0,1637000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2015.0,Q3,2015-07-01,2015-09-30,2016-11-07 12:52:37+00:00,0.75,0.75,0.51,0.74,408000000.0,1239000000.0,1239000000.0,1239000000.0,1167000000.0,5944000000.0,-41000000.0,,1418000000.0,1474000000.0,1167000000.0,4777000000.0,-197000000.0,2892000000.0,1885000000.0,-238000000.0,1647000000.0,5944000000.0,1652000000.0,1652000000.0,1664000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2015.0,Q3YTD,2015-01-01,2015-09-30,,2.23,2.23,1.53,2.2,1094000000.0,3627000000.0,3627000000.0,3627000000.0,3025000000.0,16459000000.0,-216000000.0,,3360000000.0,4650000000.0,3025000000.0,13434000000.0,-487000000.0,8010000000.0,5424000000.0,-703000000.0,4721000000.0,16459000000.0,1652000000.0,1652000000.0,1664000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2015.0,Q3TTM,2014-10-01,2015-09-30,,1.72,1.72,2.02,1.7,867000000.0,2817000000.0,2817000000.0,2817000000.0,4144000000.0,21911000000.0,-709000000.0,,4267000000.0,8491000000.0,4144000000.0,17767000000.0,-616000000.0,12758000000.0,5009000000.0,-1325000000.0,3684000000.0,21911000000.0,1652000000.0,1652000000.0,1664000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2015.0,Q2,2015-04-01,2015-06-30,2016-08-05 12:24:41+00:00,0.84,0.84,0.51,0.83,312000000.0,1366000000.0,1366000000.0,1366000000.0,916000000.0,5475000000.0,-10000000.0,,1004000000.0,1703000000.0,916000000.0,4559000000.0,-164000000.0,2707000000.0,1852000000.0,-174000000.0,1678000000.0,5475000000.0,1626200000.0,1620000000.0,1633000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2015.0,Q2YTD,2015-01-01,2015-06-30,,1.48,1.48,1.02,1.46,686000000.0,2388000000.0,2388000000.0,2388000000.0,1858000000.0,10515000000.0,-175000000.0,,1942000000.0,3176000000.0,1858000000.0,8657000000.0,-290000000.0,5118000000.0,3539000000.0,-465000000.0,3074000000.0,10515000000.0,1626200000.0,1620000000.0,1633000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2015.0,Q2TTM,2014-07-01,2015-06-30,,1.29,1.29,1.93,1.27,640000000.0,2084000000.0,2084000000.0,2084000000.0,4071000000.0,20986000000.0,-813000000.0,,3969000000.0,8862000000.0,4071000000.0,16915000000.0,-547000000.0,12831000000.0,4084000000.0,-1360000000.0,2724000000.0,20986000000.0,1626200000.0,1620000000.0,1633000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2015.0,Q1,2015-01-01,2015-03-31,2016-05-06 12:22:19+00:00,0.64,0.64,0.51,0.63,374000000.0,1022000000.0,1022000000.0,1022000000.0,942000000.0,5040000000.0,-165000000.0,,938000000.0,1473000000.0,942000000.0,4098000000.0,-126000000.0,2411000000.0,1687000000.0,-291000000.0,1396000000.0,5040000000.0,1596900000.0,1595000000.0,1608000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2015.0,Q1TTM,2014-04-01,2015-03-31,,1.14,1.14,1.84,1.12,663000000.0,1816000000.0,1816000000.0,1816000000.0,4268000000.0,20437000000.0,-816000000.0,,3815000000.0,8607000000.0,4268000000.0,16169000000.0,-452000000.0,12422000000.0,3747000000.0,-1268000000.0,2479000000.0,20437000000.0,1596900000.0,1595000000.0,1608000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2016.0,FY,2016-01-01,2016-12-31,2019-02-27 16:45:37+00:00,3.65,3.65,2.35,3.63,1931000000.0,5953000000.0,5953000000.0,5953000000.0,5832000000.0,25638000000.0,-491000000.0,,4585000000.0,5881000000.0,5832000000.0,19806000000.0,-965000000.0,10466000000.0,9340000000.0,-1456000000.0,7884000000.0,25638000000.0,1631000000.0,1622000000.0,1631000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2016.0,Q4,2016-10-01,2016-12-31,,0.86,0.86,0.64,0.85,607000000.0,1391000000.0,1391000000.0,1391000000.0,1554000000.0,6796000000.0,-26000000.0,,1249000000.0,1679000000.0,1554000000.0,5242000000.0,-290000000.0,2928000000.0,2314000000.0,-316000000.0,1998000000.0,6796000000.0,1631000000.0,1622000000.0,1631000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2016.0,Q3,2016-07-01,2016-09-30,2017-11-07 11:27:57+00:00,0.97,0.97,0.57,0.97,416000000.0,1598000000.0,1598000000.0,1598000000.0,1504000000.0,6432000000.0,-97000000.0,,1186000000.0,1381000000.0,1504000000.0,4928000000.0,-250000000.0,2567000000.0,2361000000.0,-347000000.0,2014000000.0,6432000000.0,1647400000.0,1632000000.0,1640000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2016.0,Q3YTD,2016-01-01,2016-09-30,,2.79,2.79,1.71,2.78,1324000000.0,4562000000.0,4562000000.0,4562000000.0,4278000000.0,18842000000.0,-465000000.0,,3336000000.0,4202000000.0,4278000000.0,14564000000.0,-675000000.0,7538000000.0,7026000000.0,-1140000000.0,5886000000.0,18842000000.0,1647400000.0,1632000000.0,1640000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2016.0,Q3TTM,2015-10-01,2016-09-30,,3.71,3.71,2.28,3.71,1731000000.0,6079000000.0,6079000000.0,6079000000.0,5753000000.0,25242000000.0,-455000000.0,,4411000000.0,5939000000.0,5753000000.0,19489000000.0,-874000000.0,10350000000.0,9139000000.0,-1329000000.0,7810000000.0,25242000000.0,1647400000.0,1632000000.0,1640000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2016.0,Q2,2016-04-01,2016-06-30,2017-08-07 12:15:57+00:00,0.99,0.99,0.57,0.98,486000000.0,1610000000.0,1610000000.0,1610000000.0,1405000000.0,6452000000.0,-66000000.0,,1194000000.0,1466000000.0,1405000000.0,5047000000.0,-225000000.0,2660000000.0,2387000000.0,-291000000.0,2096000000.0,6452000000.0,1626300000.0,1624000000.0,1632000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2016.0,Q2YTD,2016-01-01,2016-06-30,,1.82,1.82,1.14,1.81,908000000.0,2964000000.0,2964000000.0,2964000000.0,2774000000.0,12410000000.0,-368000000.0,,2150000000.0,2821000000.0,2774000000.0,9636000000.0,-425000000.0,4971000000.0,4665000000.0,-793000000.0,3872000000.0,12410000000.0,1626300000.0,1624000000.0,1632000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2016.0,Q2TTM,2015-07-01,2016-06-30,,3.49,3.49,2.22,3.48,1723000000.0,5720000000.0,5720000000.0,5720000000.0,5416000000.0,24754000000.0,-399000000.0,,4643000000.0,6032000000.0,5416000000.0,19338000000.0,-821000000.0,10675000000.0,8663000000.0,-1220000000.0,7443000000.0,24754000000.0,1626300000.0,1624000000.0,1632000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2016.0,Q1,2016-01-01,2016-03-31,2017-05-05 10:09:59+00:00,0.83,0.83,0.57,0.83,422000000.0,1354000000.0,1354000000.0,1354000000.0,1369000000.0,5958000000.0,-302000000.0,,956000000.0,1355000000.0,1369000000.0,4589000000.0,-200000000.0,2311000000.0,2278000000.0,-502000000.0,1776000000.0,5958000000.0,1631300000.0,1616000000.0,1625000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2016.0,Q1TTM,2015-04-01,2016-03-31,,3.34,3.34,2.16,3.33,1549000000.0,5476000000.0,5476000000.0,5476000000.0,4927000000.0,23777000000.0,-343000000.0,,4453000000.0,6269000000.0,4927000000.0,18850000000.0,-760000000.0,10722000000.0,8128000000.0,-1103000000.0,7025000000.0,23777000000.0,1631300000.0,1616000000.0,1625000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2017.0,FY,2017-01-01,2017-12-31,2020-02-21 10:51:26+00:00,3.31,3.31,2.63,3.3,2418000000.0,5309000000.0,5309000000.0,5309000000.0,7042000000.0,28216000000.0,-814000000.0,0.0,5334000000.0,6295000000.0,7042000000.0,21174000000.0,-1004000000.0,11629000000.0,9545000000.0,-1818000000.0,7727000000.0,28216000000.0,1603900000.0,1596000000.0,1603000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2017.0,Q4,2017-10-01,2017-12-31,,0.02,0.02,1.35,0.04,1141000000.0,52000000.0,52000000.0,52000000.0,2281000000.0,7739000000.0,-337000000.0,,1720000000.0,1956000000.0,2281000000.0,5458000000.0,-252000000.0,3676000000.0,1782000000.0,-589000000.0,1193000000.0,7739000000.0,1603900000.0,1596000000.0,1603000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2017.0,Q3,2017-07-01,2017-09-30,2018-11-07 12:45:42+00:00,1.02,1.02,,1.01,464000000.0,1631000000.0,1631000000.0,1631000000.0,1616000000.0,6995000000.0,-347000000.0,,1228000000.0,1457000000.0,1616000000.0,5379000000.0,-252000000.0,2685000000.0,2694000000.0,-599000000.0,2095000000.0,6995000000.0,1599000000.0,1597000000.0,1603000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2017.0,Q3YTD,2017-01-01,2017-09-30,,3.29,3.29,1.28,3.26,1277000000.0,5257000000.0,5257000000.0,5257000000.0,4761000000.0,20477000000.0,-477000000.0,,3614000000.0,4339000000.0,4761000000.0,15716000000.0,-752000000.0,7953000000.0,7763000000.0,-1229000000.0,6534000000.0,20477000000.0,1599000000.0,1597000000.0,1603000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2017.0,Q3TTM,2016-10-01,2017-09-30,,4.15,4.15,1.92,4.11,1884000000.0,6648000000.0,6648000000.0,6648000000.0,6315000000.0,27273000000.0,-503000000.0,,4863000000.0,6018000000.0,6315000000.0,20958000000.0,-1042000000.0,10881000000.0,10077000000.0,-1545000000.0,8532000000.0,27273000000.0,1599000000.0,1597000000.0,1603000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2017.0,Q2,2017-04-01,2017-06-30,2018-08-07 13:14:21+00:00,1.2,1.2,0.64,1.19,438000000.0,1915000000.0,1915000000.0,1915000000.0,1529000000.0,6944000000.0,-56000000.0,,1244000000.0,1509000000.0,1529000000.0,5415000000.0,-253000000.0,2753000000.0,2662000000.0,-309000000.0,2353000000.0,6944000000.0,1595800000.0,1595000000.0,1600000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2017.0,Q2YTD,2017-01-01,2017-06-30,,2.27,2.27,1.28,2.25,813000000.0,3626000000.0,3626000000.0,3626000000.0,3145000000.0,13482000000.0,-130000000.0,,2386000000.0,2882000000.0,3145000000.0,10337000000.0,-500000000.0,5268000000.0,5069000000.0,-630000000.0,4439000000.0,13482000000.0,1595800000.0,1595000000.0,1600000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2017.0,Q2TTM,2016-07-01,2017-06-30,,4.1,4.1,2.49,4.07,1836000000.0,6615000000.0,6615000000.0,6615000000.0,6203000000.0,26710000000.0,-253000000.0,,4821000000.0,5942000000.0,6203000000.0,20507000000.0,-1040000000.0,10763000000.0,9744000000.0,-1293000000.0,8451000000.0,26710000000.0,1595800000.0,1595000000.0,1600000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2017.0,Q1,2017-01-01,2017-03-31,2018-05-04 10:56:33+00:00,1.07,1.07,0.64,1.06,375000000.0,1711000000.0,1711000000.0,1711000000.0,1616000000.0,6538000000.0,-74000000.0,,1142000000.0,1373000000.0,1616000000.0,4922000000.0,-247000000.0,2515000000.0,2407000000.0,-321000000.0,2086000000.0,6538000000.0,1599100000.0,1597000000.0,1603000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2017.0,Q1TTM,2016-04-01,2017-03-31,,3.89,3.89,2.42,3.86,1884000000.0,6310000000.0,6310000000.0,6310000000.0,6079000000.0,26218000000.0,-263000000.0,,4771000000.0,5899000000.0,6079000000.0,20139000000.0,-1012000000.0,10670000000.0,9469000000.0,-1275000000.0,8194000000.0,26218000000.0,1599100000.0,1597000000.0,1603000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2018.0,FY,2018-01-01,2018-12-31,2020-02-21 10:51:26+00:00,3.67,3.67,3.95,3.66,-490000000.0,5687000000.0,5687000000.0,5687000000.0,7718000000.0,32753000000.0,-42000000.0,500000000.0,10753000000.0,7399000000.0,7718000000.0,25035000000.0,-1144000000.0,18652000000.0,6383000000.0,-1186000000.0,5197000000.0,32753000000.0,1549600000.0,1541000000.0,1546000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2018.0,Q4,2018-10-01,2018-12-31,,-1.14,-1.14,3.95,-1.15,-547000000.0,-1826000000.0,-1826000000.0,-1826000000.0,2022000000.0,8305000000.0,387000000.0,500000000.0,6795000000.0,1429000000.0,2022000000.0,6283000000.0,-319000000.0,8724000000.0,-2441000000.0,68000000.0,-2373000000.0,8305000000.0,1549600000.0,1541000000.0,1546000000.0
