company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2013.0,Q3TTM,2012-10-01,2013-09-30,,-266000000.0,544000000.0,,61000000.0,462000000.0,7000000.0,-163000000.0,15586000000.0,-306000000.0,550000000.0,5963000000.0,-306000000.0,550000000.0,5963000000.0,6214000000.0,4540000000.0,4540000000.0,580000000.0,244000000.0,-1000000.0,-1914000000.0,-1356000000.0,-435000000.0,-14103000000.0,-119000000.0,2608000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2013.0,Q3,2013-07-01,2013-09-30,,-224000000.0,137000000.0,,,97000000.0,11000000.0,343000000.0,,-613000000.0,-964000000.0,1798000000.0,-613000000.0,-964000000.0,1798000000.0,232000000.0,964000000.0,964000000.0,257000000.0,54000000.0,,-640000000.0,-617000000.0,-133000000.0,-29000000.0,2000000.0,10000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-07 16:09:36+00:00,-358000000.0,408000000.0,,,289000000.0,-9000000.0,832000000.0,,-2695000000.0,756000000.0,5022000000.0,-2695000000.0,756000000.0,5022000000.0,3074000000.0,3000000000.0,3000000000.0,493000000.0,244000000.0,,-1914000000.0,-631000000.0,-340000000.0,-906000000.0,-119000000.0,2085000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2013.0,Q2TTM,2012-07-01,2013-06-30,,-42000000.0,541000000.0,,61000000.0,458000000.0,-4000000.0,-111000000.0,15586000000.0,2551000000.0,-292000000.0,6414000000.0,2551000000.0,-292000000.0,6414000000.0,8669000000.0,5161000000.0,5161000000.0,365000000.0,190000000.0,,-1274000000.0,-2564000000.0,-284000000.0,-11830000000.0,-121000000.0,2598000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2013.0,Q2,2013-04-01,2013-06-30,,-134000000.0,136000000.0,,,100000000.0,-6000000.0,598000000.0,,-500000000.0,233000000.0,2037000000.0,-500000000.0,233000000.0,2037000000.0,1764000000.0,1068000000.0,1068000000.0,135000000.0,99000000.0,,-638000000.0,-14000000.0,-119000000.0,63000000.0,-24000000.0,500000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-07 17:03:44+00:00,-134000000.0,271000000.0,,,192000000.0,-20000000.0,489000000.0,,-2082000000.0,1720000000.0,3224000000.0,-2082000000.0,1720000000.0,3224000000.0,2842000000.0,2036000000.0,2036000000.0,236000000.0,190000000.0,,-1274000000.0,-14000000.0,-207000000.0,-877000000.0,-121000000.0,2075000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2013.0,Q1TTM,2012-04-01,2013-03-31,,-17000000.0,581000000.0,,61000000.0,477000000.0,2000000.0,-869000000.0,15586000000.0,1725000000.0,-727000000.0,5938000000.0,1725000000.0,-727000000.0,5938000000.0,6938000000.0,5360000000.0,5360000000.0,389000000.0,91000000.0,,-636000000.0,-2550000000.0,-259000000.0,-13219000000.0,-97000000.0,2099000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2013.0,Q1,2013-01-01,2013-03-31,2014-05-09 14:11:57+00:00,,135000000.0,,,92000000.0,-14000000.0,-109000000.0,,-1582000000.0,1487000000.0,1187000000.0,-1582000000.0,1487000000.0,1187000000.0,1078000000.0,968000000.0,968000000.0,101000000.0,91000000.0,,-636000000.0,,-88000000.0,-940000000.0,-97000000.0,1575000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2014.0,FY,2014-01-01,2014-12-31,2017-02-17 12:19:05+00:00,,403000000.0,498000000.0,419000000.0,383000000.0,-577000000.0,-788000000.0,12000000.0,-3293000000.0,-926000000.0,3549000000.0,-3293000000.0,-926000000.0,3549000000.0,-1247000000.0,1774000000.0,1774000000.0,1777000000.0,232000000.0,0.0,-2661000000.0,-1791000000.0,-612000000.0,-70000000.0,-806000000.0,1477000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2014.0,Q4,2014-10-01,2014-12-31,,,96000000.0,498000000.0,419000000.0,97000000.0,-425000000.0,-642000000.0,12000000.0,-882000000.0,2514000000.0,-578000000.0,-882000000.0,2514000000.0,-578000000.0,629000000.0,-810000000.0,-810000000.0,681000000.0,68000000.0,2700000000.0,-674000000.0,-50000000.0,-153000000.0,84000000.0,-372000000.0,17000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-06 13:40:18+00:00,,307000000.0,,,286000000.0,-152000000.0,-146000000.0,,-2411000000.0,-3440000000.0,4127000000.0,-2411000000.0,-3440000000.0,4127000000.0,-1876000000.0,2584000000.0,2584000000.0,1096000000.0,164000000.0,-2700000000.0,-1987000000.0,-1741000000.0,-459000000.0,-154000000.0,-434000000.0,1460000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2014.0,Q3TTM,2013-10-01,2014-09-30,,358000000.0,408000000.0,1305000000.0,283000000.0,385000000.0,-153000000.0,-320000000.0,,-3158000000.0,-3317000000.0,5372000000.0,-3158000000.0,-3317000000.0,5372000000.0,-1256000000.0,3712000000.0,3712000000.0,1187000000.0,267000000.0,-2700000000.0,-2628000000.0,-2445000000.0,-610000000.0,-162000000.0,-635000000.0,2080000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2014.0,Q3,2014-07-01,2014-09-30,,,98000000.0,,,94000000.0,-150000000.0,102000000.0,-53000000.0,-719000000.0,-2284000000.0,1786000000.0,-719000000.0,-2284000000.0,1786000000.0,-1367000000.0,506000000.0,506000000.0,986000000.0,37000000.0,-2700000000.0,-673000000.0,-564000000.0,-180000000.0,51000000.0,-81000000.0,1160000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2014.0,Q2TTM,2013-07-01,2014-06-30,,134000000.0,447000000.0,1305000000.0,283000000.0,388000000.0,8000000.0,-79000000.0,53000000.0,-3052000000.0,-1997000000.0,5384000000.0,-3052000000.0,-1997000000.0,5384000000.0,343000000.0,4170000000.0,4170000000.0,458000000.0,284000000.0,,-2595000000.0,-2498000000.0,-563000000.0,-242000000.0,-552000000.0,930000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2014.0,Q2,2014-04-01,2014-06-30,,,99000000.0,,,103000000.0,3000000.0,366000000.0,35000000.0,-415000000.0,-359000000.0,1717000000.0,-415000000.0,-359000000.0,1717000000.0,946000000.0,1098000000.0,1098000000.0,51000000.0,42000000.0,,-673000000.0,-517000000.0,-142000000.0,205000000.0,-24000000.0,300000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-07 13:58:41+00:00,,209000000.0,,,192000000.0,-2000000.0,-248000000.0,53000000.0,-1692000000.0,-1156000000.0,2341000000.0,-1692000000.0,-1156000000.0,2341000000.0,-509000000.0,2078000000.0,2078000000.0,110000000.0,127000000.0,,-1314000000.0,-1177000000.0,-279000000.0,-205000000.0,-353000000.0,300000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2014.0,Q1TTM,2013-04-01,2014-03-31,,,484000000.0,1305000000.0,283000000.0,385000000.0,-1000000.0,153000000.0,18000000.0,-3137000000.0,-1405000000.0,5704000000.0,-3137000000.0,-1405000000.0,5704000000.0,1161000000.0,4140000000.0,4140000000.0,542000000.0,341000000.0,,-2560000000.0,-1995000000.0,-540000000.0,-384000000.0,-552000000.0,1130000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2014.0,Q1,2014-01-01,2014-03-31,2015-05-08 16:15:17+00:00,,110000000.0,,,89000000.0,-5000000.0,-614000000.0,18000000.0,-1277000000.0,-797000000.0,624000000.0,-1277000000.0,-797000000.0,624000000.0,-1455000000.0,980000000.0,980000000.0,59000000.0,85000000.0,,-641000000.0,-660000000.0,-137000000.0,-410000000.0,-329000000.0,
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2015.0,FY,2015-01-01,2015-12-31,2018-02-16 12:40:01+00:00,-11488000000.0,419000000.0,1108000000.0,536000000.0,417000000.0,-300000000.0,504000000.0,20696000000.0,5752000000.0,-12936000000.0,7535000000.0,5752000000.0,-12936000000.0,7535000000.0,51000000.0,5144000000.0,5144000000.0,1051000000.0,155000000.0,0.0,-3294000000.0,-1815000000.0,-532000000.0,-4037000000.0,-7768000000.0,899000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2015.0,Q4,2015-10-01,2015-12-31,,,140000000.0,1108000000.0,536000000.0,121000000.0,-59000000.0,12000000.0,3646000000.0,-2431000000.0,-297000000.0,1963000000.0,-2431000000.0,-297000000.0,1963000000.0,-824000000.0,1517000000.0,1517000000.0,173000000.0,32000000.0,,-840000000.0,-170000000.0,-145000000.0,-4022000000.0,-1247000000.0,18000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-07 12:52:37+00:00,-11488000000.0,279000000.0,,,296000000.0,-241000000.0,492000000.0,17050000000.0,8183000000.0,-12639000000.0,5572000000.0,8183000000.0,-12639000000.0,5572000000.0,875000000.0,3627000000.0,3627000000.0,878000000.0,123000000.0,,-2454000000.0,-1645000000.0,-387000000.0,-15000000.0,-6521000000.0,881000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2015.0,Q3TTM,2014-10-01,2015-09-30,,-11488000000.0,375000000.0,498000000.0,419000000.0,393000000.0,-666000000.0,-150000000.0,17062000000.0,7301000000.0,-10125000000.0,4994000000.0,7301000000.0,-10125000000.0,4994000000.0,1504000000.0,2817000000.0,2817000000.0,1559000000.0,191000000.0,2700000000.0,-3128000000.0,-1695000000.0,-540000000.0,69000000.0,-6893000000.0,898000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2015.0,Q3,2015-07-01,2015-09-30,,,125000000.0,,,102000000.0,-21000000.0,530000000.0,349000000.0,-1056000000.0,745000000.0,2155000000.0,-1056000000.0,745000000.0,2155000000.0,1823000000.0,1239000000.0,1239000000.0,159000000.0,22000000.0,,-850000000.0,,-127000000.0,421000000.0,-998000000.0,872000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-05 12:24:41+00:00,-11488000000.0,154000000.0,,,194000000.0,-220000000.0,-38000000.0,16701000000.0,9239000000.0,-13384000000.0,3417000000.0,9239000000.0,-13384000000.0,3417000000.0,-948000000.0,2388000000.0,2388000000.0,719000000.0,101000000.0,,-1604000000.0,-1645000000.0,-260000000.0,-436000000.0,-5523000000.0,9000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2015.0,Q2TTM,2014-07-01,2015-06-30,,-11488000000.0,348000000.0,498000000.0,419000000.0,385000000.0,-795000000.0,-578000000.0,16660000000.0,7638000000.0,-13154000000.0,4625000000.0,7638000000.0,-13154000000.0,4625000000.0,-1686000000.0,2084000000.0,2084000000.0,2386000000.0,206000000.0,,-2951000000.0,-2259000000.0,-593000000.0,-301000000.0,-5976000000.0,1186000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2015.0,Q2,2015-04-01,2015-06-30,,-10752000000.0,86000000.0,,,104000000.0,4000000.0,52000000.0,16491000000.0,10169000000.0,-12511000000.0,1832000000.0,10169000000.0,-12511000000.0,1832000000.0,-506000000.0,1366000000.0,1366000000.0,224000000.0,54000000.0,,-818000000.0,-1645000000.0,-115000000.0,-436000000.0,-5122000000.0,1000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2015.0,Q1,2015-01-01,2015-03-31,2016-05-06 12:22:19+00:00,-736000000.0,68000000.0,,,90000000.0,-224000000.0,-90000000.0,210000000.0,-930000000.0,-873000000.0,1585000000.0,-930000000.0,-873000000.0,1585000000.0,-442000000.0,1022000000.0,1022000000.0,495000000.0,47000000.0,,-786000000.0,,-145000000.0,,-401000000.0,8000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2015.0,Q1TTM,2014-04-01,2015-03-31,,-736000000.0,361000000.0,498000000.0,419000000.0,384000000.0,-796000000.0,-264000000.0,204000000.0,-2946000000.0,-1002000000.0,4510000000.0,-2946000000.0,-1002000000.0,4510000000.0,-234000000.0,1816000000.0,1816000000.0,2213000000.0,194000000.0,,-2806000000.0,-1131000000.0,-620000000.0,340000000.0,-878000000.0,1485000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2016.0,FY,2016-01-01,2016-12-31,2019-02-27 16:45:37+00:00,-2495000000.0,764000000.0,3563000000.0,986000000.0,425000000.0,-338000000.0,-1461000000.0,11656000000.0,-3928000000.0,-6074000000.0,7041000000.0,-3928000000.0,-6074000000.0,7041000000.0,-3299000000.0,5953000000.0,5953000000.0,1360000000.0,268000000.0,118000000.0,-3717000000.0,-5577000000.0,-479000000.0,-6033000000.0,-6102000000.0,2359000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2016.0,Q4,2016-10-01,2016-12-31,,-18000000.0,210000000.0,3563000000.0,986000000.0,118000000.0,-38000000.0,-406000000.0,3821000000.0,-2502000000.0,-119000000.0,1541000000.0,-2502000000.0,-119000000.0,1541000000.0,-1118000000.0,1391000000.0,1391000000.0,228000000.0,58000000.0,118000000.0,-933000000.0,-885000000.0,-114000000.0,-3621000000.0,-1827000000.0,780000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-07 11:27:57+00:00,-2477000000.0,554000000.0,,,307000000.0,-300000000.0,-1055000000.0,7835000000.0,-1426000000.0,-5955000000.0,5500000000.0,-1426000000.0,-5955000000.0,5500000000.0,-2181000000.0,4562000000.0,4562000000.0,1132000000.0,210000000.0,,-2784000000.0,-4692000000.0,-365000000.0,-2412000000.0,-4275000000.0,1579000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2016.0,Q3TTM,2015-10-01,2016-09-30,,-2477000000.0,694000000.0,1108000000.0,536000000.0,428000000.0,-359000000.0,-1043000000.0,11481000000.0,-3857000000.0,-6252000000.0,7463000000.0,-3857000000.0,-6252000000.0,7463000000.0,-3005000000.0,6079000000.0,6079000000.0,1305000000.0,242000000.0,,-3624000000.0,-4862000000.0,-510000000.0,-6434000000.0,-5522000000.0,1597000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2016.0,Q3,2016-07-01,2016-09-30,,-22000000.0,208000000.0,,,96000000.0,7000000.0,-849000000.0,-66000000.0,-1371000000.0,-199000000.0,1454000000.0,-1371000000.0,-199000000.0,1454000000.0,-109000000.0,1598000000.0,1598000000.0,401000000.0,41000000.0,,-933000000.0,-540000000.0,-113000000.0,-407000000.0,-6000000.0,476000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-07 12:15:57+00:00,-2455000000.0,346000000.0,,,211000000.0,-307000000.0,-206000000.0,7901000000.0,-55000000.0,-5756000000.0,4046000000.0,-55000000.0,-5756000000.0,4046000000.0,-2072000000.0,2964000000.0,2964000000.0,731000000.0,169000000.0,,-1851000000.0,-4152000000.0,-252000000.0,-2005000000.0,-4269000000.0,1103000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2016.0,Q2TTM,2015-07-01,2016-06-30,,-2455000000.0,611000000.0,1108000000.0,536000000.0,434000000.0,-387000000.0,336000000.0,11896000000.0,-3542000000.0,-5308000000.0,8164000000.0,-3542000000.0,-5308000000.0,8164000000.0,-1073000000.0,5720000000.0,5720000000.0,1063000000.0,223000000.0,,-3541000000.0,-4322000000.0,-524000000.0,-5606000000.0,-6514000000.0,1993000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2016.0,Q2,2016-04-01,2016-06-30,,-2427000000.0,181000000.0,,,108000000.0,-13000000.0,-307000000.0,7858000000.0,1164000000.0,-4298000000.0,1924000000.0,1164000000.0,-4298000000.0,1918000000.0,-1229000000.0,1610000000.0,1610000000.0,332000000.0,92000000.0,,-927000000.0,-2810000000.0,-131000000.0,-1999000000.0,-3860000000.0,1070000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2016.0,Q1,2016-01-01,2016-03-31,2017-05-05 10:09:59+00:00,-28000000.0,165000000.0,,,103000000.0,-294000000.0,101000000.0,43000000.0,-1219000000.0,-1458000000.0,2122000000.0,-1219000000.0,-1458000000.0,2128000000.0,-843000000.0,1354000000.0,1354000000.0,399000000.0,77000000.0,,-924000000.0,-1342000000.0,-121000000.0,-6000000.0,-409000000.0,33000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2016.0,Q1TTM,2015-04-01,2016-03-31,,-10780000000.0,516000000.0,1108000000.0,536000000.0,430000000.0,-370000000.0,695000000.0,20529000000.0,5463000000.0,-13521000000.0,8072000000.0,5463000000.0,-13521000000.0,8078000000.0,-350000000.0,5476000000.0,5476000000.0,955000000.0,185000000.0,,-3432000000.0,-3157000000.0,-508000000.0,-4043000000.0,-7776000000.0,924000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2017.0,FY,2017-01-01,2017-12-31,2020-02-21 10:51:26+00:00,,1076000000.0,1696000000.0,1099000000.0,425000000.0,29000000.0,635000000.0,44000000.0,-5512000000.0,-274000000.0,9960000000.0,-5512000000.0,-274000000.0,9960000000.0,4203000000.0,5309000000.0,5309000000.0,2515000000.0,-14000000.0,0.0,-4107000000.0,-2538000000.0,-529000000.0,-25000000.0,-1410000000.0,2793000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2017.0,Q4,2017-10-01,2017-12-31,,,268000000.0,1696000000.0,1099000000.0,101000000.0,,-52000000.0,-426000000.0,-1928000000.0,201000000.0,2584000000.0,-1928000000.0,201000000.0,2584000000.0,857000000.0,52000000.0,52000000.0,2215000000.0,40000000.0,,-1030000000.0,-520000000.0,-182000000.0,-7000000.0,-505000000.0,903000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-07 12:45:42+00:00,,808000000.0,,,324000000.0,29000000.0,687000000.0,470000000.0,-3584000000.0,-475000000.0,7376000000.0,-3584000000.0,-475000000.0,7376000000.0,3346000000.0,5257000000.0,5257000000.0,300000000.0,-54000000.0,,-3077000000.0,-2018000000.0,-347000000.0,-18000000.0,-905000000.0,1890000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2017.0,Q3TTM,2016-10-01,2017-09-30,,-18000000.0,1018000000.0,3563000000.0,986000000.0,442000000.0,-9000000.0,281000000.0,4291000000.0,-6086000000.0,-594000000.0,8917000000.0,-6086000000.0,-594000000.0,8917000000.0,2228000000.0,6648000000.0,6648000000.0,528000000.0,4000000.0,118000000.0,-4010000000.0,-2903000000.0,-461000000.0,-3639000000.0,-2732000000.0,2670000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2017.0,Q3,2017-07-01,2017-09-30,,,268000000.0,,,111000000.0,6000000.0,1365000000.0,429000000.0,-810000000.0,-109000000.0,3271000000.0,-810000000.0,-109000000.0,3271000000.0,2358000000.0,1631000000.0,1631000000.0,-104000000.0,-203000000.0,,-1026000000.0,-527000000.0,-126000000.0,-5000000.0,-5000000.0,544000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-07 13:14:21+00:00,,540000000.0,,,213000000.0,23000000.0,-678000000.0,41000000.0,-2774000000.0,-366000000.0,4105000000.0,-2774000000.0,-366000000.0,4105000000.0,988000000.0,3626000000.0,3626000000.0,404000000.0,149000000.0,,-2051000000.0,-1491000000.0,-221000000.0,-13000000.0,-900000000.0,1346000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2017.0,Q2TTM,2016-07-01,2017-06-30,,-40000000.0,958000000.0,3563000000.0,986000000.0,427000000.0,-8000000.0,-1933000000.0,3796000000.0,-6647000000.0,-684000000.0,7100000000.0,-6647000000.0,-684000000.0,7100000000.0,-239000000.0,6615000000.0,6615000000.0,1033000000.0,248000000.0,118000000.0,-3917000000.0,-2916000000.0,-448000000.0,-4041000000.0,-2733000000.0,2602000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2017.0,Q2,2017-04-01,2017-06-30,,,269000000.0,,,110000000.0,7000000.0,-481000000.0,-8000000.0,-980000000.0,318000000.0,2003000000.0,-980000000.0,318000000.0,2003000000.0,1348000000.0,1915000000.0,1915000000.0,190000000.0,64000000.0,,-1024000000.0,-458000000.0,-126000000.0,-7000000.0,-5000000.0,902000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2017.0,Q1,2017-01-01,2017-03-31,2018-05-04 10:56:33+00:00,,271000000.0,,,103000000.0,16000000.0,-197000000.0,49000000.0,-1794000000.0,-684000000.0,2102000000.0,-1794000000.0,-684000000.0,2102000000.0,-360000000.0,1711000000.0,1711000000.0,214000000.0,85000000.0,,-1027000000.0,-1033000000.0,-95000000.0,-6000000.0,-895000000.0,444000000.0
AbbVie Inc,ABBV,FR5LCKFTG8054YNNRU85,1551152,2017.0,Q1TTM,2016-04-01,2017-03-31,,-2467000000.0,870000000.0,3563000000.0,986000000.0,425000000.0,-28000000.0,-1759000000.0,11662000000.0,-4503000000.0,-5300000000.0,7021000000.0,-4503000000.0,-5300000000.0,7015000000.0,-2816000000.0,6310000000.0,6310000000.0,1175000000.0,276000000.0,118000000.0,-3820000000.0,-5268000000.0,-453000000.0,-6033000000.0,-6588000000.0,2770000000.0
