company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,employeebenefitassets,goodwill,grossppe,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,prepaidexpenses,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2011.0,Q1,,2011-01-29,2011-02-15 16:27:05+00:00,125876000.0,384276000.0,141557000.0,1654890000.0,-35497000.0,1570321000.0,,347062000.0,253254000.0,69275000.0,73304000.0,,24836000.0,256243000.0,2123431000.0,921000.0,523046000.0,3283000.0,282980000.0,468541000.0,54582000.0,1597000.0,24852000.0,,,51470000.0,74492000.0,,39382000.0,3052862000.0,14500000.0,1390795000.0,4596905000.0,3364427000.0,3737029000.0,608491000.0,3364427000.0,3364427000.0,1232478000.0,4596905000.0,391335000.0,623987000.0,0.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2012.0,FY,,2012-11-03,2013-11-26 16:22:18+00:00,117034000.0,339881000.0,148907000.0,1727284000.0,-64394000.0,528833000.0,0.0,440884000.0,238541000.0,98959000.0,6097000.0,,28426000.0,283833000.0,2228151000.0,28772000.0,807098000.0,1816000.0,313723000.0,500867000.0,43531000.0,1130000.0,28426000.0,,,36917000.0,93255000.0,,43244000.0,3788869000.0,14500000.0,3371545000.0,5620347000.0,4165359000.0,4696185000.0,525079000.0,4165359000.0,4165359000.0,1454988000.0,5620347000.0,423295000.0,929909000.0,0.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2012.0,Q3,,2012-08-04,2012-08-21 16:15:13+00:00,113391000.0,345795000.0,127728000.0,1720883000.0,-34754000.0,462149000.0,,362306000.0,246674000.0,93305000.0,6249000.0,,27799000.0,279363000.0,2211464000.0,28827000.0,842540000.0,1816000.0,312079000.0,490581000.0,31480000.0,1524000.0,27799000.0,,,35471000.0,47611000.0,,45061000.0,3701054000.0,14500000.0,3302896000.0,5456622000.0,4028606000.0,4561285000.0,508542000.0,4028606000.0,4028606000.0,1428016000.0,5456622000.0,404756000.0,919474000.0,0.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2012.0,Q2,,2012-05-05,2012-05-22 16:11:24+00:00,125746000.0,330282000.0,149187000.0,1705695000.0,-33221000.0,695066000.0,0.0,337564000.0,244150000.0,89023000.0,24991000.0,,28393000.0,280210000.0,2184654000.0,28882000.0,847983000.0,1816000.0,303742000.0,478959000.0,35364000.0,1547000.0,28393000.0,,,36337000.0,50853000.0,,46857000.0,3620797000.0,14500000.0,3057559000.0,5412490000.0,3925140000.0,4522529000.0,558574000.0,3925140000.0,3925140000.0,1487350000.0,5412490000.0,411002000.0,928776000.0,0.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2012.0,Q1,,2012-02-04,2012-02-22 16:08:06+00:00,111749000.0,301999000.0,124752000.0,1684268000.0,-31418000.0,1097442000.0,0.0,326553000.0,227261000.0,85429000.0,19793000.0,,27724000.0,274139000.0,2159957000.0,12200000.0,855662000.0,3230000.0,297160000.0,475689000.0,33105000.0,1713000.0,27724000.0,,,56579000.0,52245000.0,,43182000.0,3547300000.0,14500000.0,2569956000.0,5277834000.0,3842435000.0,4395168000.0,498055000.0,3842435000.0,3842435000.0,1435399000.0,5277834000.0,406977000.0,937344000.0,0.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2013.0,FY,,2013-11-02,2014-12-10 16:45:07+00:00,119994000.0,325144000.0,157600000.0,1784723000.0,-80546000.0,392089000.0,0.0,763721000.0,247428000.0,138690000.0,45490000.0,,17364000.0,284112000.0,2292894000.0,28552000.0,872241000.0,3816000.0,283337000.0,508171000.0,26226000.0,6037000.0,17364000.0,,,41084000.0,176020000.0,,42342000.0,4056401000.0,,4290823000.0,6381750000.0,4739576000.0,5472425000.0,570512000.0,4739576000.0,4739576000.0,1642174000.0,6381750000.0,401154000.0,1071662000.0,0.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2013.0,Q3,,2013-08-03,2013-08-20 16:27:44+00:00,113350000.0,345437000.0,112529000.0,1765861000.0,-63909000.0,460068000.0,0.0,746360000.0,259003000.0,114688000.0,6927000.0,,16240000.0,280591000.0,2258282000.0,28607000.0,872104000.0,3816000.0,284342000.0,492421000.0,30614000.0,19460000.0,16240000.0,,,41847000.0,95777000.0,,49730000.0,3960785000.0,0.0,3990225000.0,6138626000.0,4643236000.0,5244490000.0,491809000.0,4643236000.0,4643236000.0,1495390000.0,6138626000.0,401715000.0,1003581000.0,0.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2013.0,Q2,,2013-05-04,2013-05-21 16:24:00+00:00,118261000.0,333924000.0,134212000.0,1767521000.0,-67032000.0,595631000.0,0.0,638153000.0,244202000.0,114975000.0,12487000.0,,14862000.0,282925000.0,2257568000.0,28662000.0,757855000.0,3816000.0,298967000.0,490047000.0,20372000.0,4498000.0,14862000.0,,,37140000.0,94069000.0,,43205000.0,3889469000.0,0.0,3576510000.0,5841036000.0,4460590000.0,4963212000.0,509162000.0,4460590000.0,4460590000.0,1380446000.0,5841036000.0,387777000.0,871284000.0,0.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2013.0,Q1,,2013-02-02,2013-02-19 16:11:40+00:00,113879000.0,329578000.0,123061000.0,1752800000.0,-63695000.0,795797000.0,,558080000.0,243396000.0,133927000.0,28199000.0,,28904000.0,284367000.0,2244231000.0,28717000.0,759672000.0,3816000.0,307263000.0,491431000.0,27556000.0,1129000.0,28904000.0,,,38082000.0,94771000.0,,56188000.0,3829412000.0,0.0,3191182000.0,5716808000.0,4323797000.0,4813935000.0,508535000.0,4323797000.0,4323797000.0,1393011000.0,5716808000.0,411442000.0,884476000.0,0.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2014.0,FY,,2014-11-01,2015-11-24 08:12:56+00:00,138967000.0,396605000.0,228884000.0,1855926000.0,-168526000.0,569233000.0,0.0,694927000.0,278435000.0,135567000.0,62770000.0,,21110000.0,1642438000.0,2478348000.0,671402000.0,872789000.0,13397000.0,367927000.0,622422000.0,27249000.0,235791000.0,21110000.0,,,49786000.0,263047000.0,,45319000.0,4231496000.0,0.0,2297235000.0,6859690000.0,4757897000.0,3811886000.0,709056000.0,4757897000.0,4757897000.0,2101793000.0,6859690000.0,2425382000.0,1392737000.0,0.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2014.0,Q3,,2014-08-02,2014-08-26 16:22:48+00:00,142653000.0,394762000.0,157979000.0,1843532000.0,-77253000.0,2585441000.0,0.0,845341000.0,285832000.0,138082000.0,40664000.0,,20003000.0,1631890000.0,2453469000.0,695832000.0,872652000.0,12019000.0,415098000.0,609937000.0,29554000.0,276234000.0,20003000.0,,,50346000.0,174853000.0,,43683000.0,4239109000.0,1995398000.0,2346818000.0,8973465000.0,5007197000.0,5923884000.0,2622526000.0,5007197000.0,5007197000.0,3966268000.0,8973465000.0,2439644000.0,1343742000.0,0.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2014.0,Q2,,2014-05-03,2014-05-20 16:32:36+00:00,132194000.0,360847000.0,143884000.0,1821815000.0,-76448000.0,402790000.0,0.0,833370000.0,267933000.0,124914000.0,27191000.0,,18867000.0,287341000.0,2367300000.0,28442000.0,872515000.0,11213000.0,298432000.0,545485000.0,22954000.0,21203000.0,18867000.0,,,42617000.0,179641000.0,,46614000.0,4174601000.0,,4404435000.0,6594951000.0,4931523000.0,5638032000.0,571202000.0,4931523000.0,4931523000.0,1663428000.0,6594951000.0,411434000.0,1092226000.0,0.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2014.0,Q1,,2014-02-01,2014-02-18 16:31:40+00:00,124619000.0,328787000.0,138961000.0,1800526000.0,-82937000.0,417227000.0,0.0,775609000.0,245236000.0,114469000.0,10678000.0,,18047000.0,283167000.0,2329536000.0,28497000.0,872378000.0,5316000.0,289935000.0,529010000.0,22229000.0,17506000.0,18047000.0,,,42243000.0,176408000.0,,36659000.0,4102963000.0,,4283882000.0,6399468000.0,4795635000.0,5470959000.0,519494000.0,4795635000.0,4795635000.0,1603833000.0,6399468000.0,399499000.0,1084339000.0,0.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2015.0,FY,,2015-10-31,2016-11-22 08:18:52+00:00,174247000.0,466527000.0,249595000.0,1957985000.0,-50851000.0,884353000.0,0.0,686495000.0,300087000.0,131182000.0,15062000.0,,23753000.0,1636526000.0,2602095000.0,583517000.0,495341000.0,17482000.0,412314000.0,644110000.0,33280000.0,227376000.0,23753000.0,,,40561000.0,125763000.0,,40597000.0,4437315000.0,374594000.0,2144575000.0,7058777000.0,5072959000.0,4079548000.0,1113585000.0,5072959000.0,5072959000.0,1985818000.0,7058777000.0,2335119000.0,872233000.0,0.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2015.0,Q3,,2015-08-01,2015-08-18 16:16:01+00:00,152683000.0,451511000.0,187916000.0,1935117000.0,-172761000.0,557497000.0,0.0,771330000.0,307265000.0,128668000.0,35154000.0,,24075000.0,1640381000.0,2566386000.0,601882000.0,498448000.0,16249000.0,424475000.0,631269000.0,30656000.0,243263000.0,24075000.0,,,40297000.0,245984000.0,,45277000.0,4466592000.0,374752000.0,2542464000.0,7134701000.0,5065161000.0,4149892000.0,1057770000.0,5065161000.0,5065161000.0,2069540000.0,7134701000.0,2353540000.0,1011770000.0,0.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2015.0,Q2,,2015-05-02,2015-05-19 16:16:13+00:00,156300000.0,408510000.0,209201000.0,1906378000.0,-170855000.0,636216000.0,0.0,759438000.0,295428000.0,118762000.0,32626000.0,,22163000.0,1643614000.0,2536043000.0,621277000.0,498399000.0,17524000.0,394494000.0,629665000.0,26263000.0,246866000.0,22163000.0,,,42208000.0,248620000.0,,49217000.0,4375625000.0,374664000.0,2438562000.0,7048475000.0,4964208000.0,4045761000.0,1068219000.0,4964208000.0,4964208000.0,2084267000.0,7048475000.0,2373049000.0,1016048000.0,0.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2015.0,Q1,,2015-01-31,2015-02-17 16:21:40+00:00,123456000.0,402350000.0,213542000.0,1885012000.0,-192421000.0,650202000.0,0.0,703462000.0,278228000.0,113315000.0,17683000.0,,21286000.0,1641793000.0,2497484000.0,646400000.0,872926000.0,13703000.0,367238000.0,612472000.0,34365000.0,241367000.0,21286000.0,,,48100000.0,246458000.0,,46853000.0,4295169000.0,,2223079000.0,6821156000.0,4806210000.0,3803037000.0,632909000.0,4806210000.0,4806210000.0,2014946000.0,6821156000.0,2405647000.0,1382037000.0,0.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2016.0,FY,,2016-10-29,2017-11-22 16:09:02+00:00,171439000.0,477609000.0,255857000.0,2040762000.0,-73814000.0,921132000.0,0.0,453633000.0,351538000.0,6405000.0,4100000.0,,26152000.0,1679116000.0,2676878000.0,549368000.0,1732177000.0,21937000.0,376555000.0,636116000.0,36005000.0,109931000.0,26152000.0,,,46721000.0,153466000.0,,58501000.0,4785799000.0,0.0,3134661000.0,7970278000.0,5165618000.0,4974863000.0,782934000.0,5165618000.0,5165618000.0,2804660000.0,7970278000.0,2359299000.0,2021726000.0,0.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2016.0,Q3,,2016-07-30,2016-08-17 08:19:22+00:00,160416000.0,452944000.0,188437000.0,2034138000.0,-49556000.0,1103670000.0,0.0,413604000.0,327444000.0,25156000.0,2396000.0,,26178000.0,1639033000.0,2663232000.0,529035000.0,1731758000.0,27899000.0,392303000.0,629094000.0,33661000.0,133412000.0,26178000.0,,,72265000.0,131679000.0,,54051000.0,4619285000.0,0.0,2699764000.0,7685053000.0,4983333000.0,4727888000.0,678693000.0,4983333000.0,4983333000.0,2701720000.0,7685053000.0,2328071000.0,2023027000.0,0.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2016.0,Q2,,2016-04-30,2016-05-18 08:12:05+00:00,165790000.0,398979000.0,195893000.0,2007211000.0,-43725000.0,1119662000.0,0.0,399617000.0,317290000.0,22737000.0,5627000.0,,24612000.0,1639165000.0,2633373000.0,548374000.0,1731336000.0,26068000.0,399459000.0,626162000.0,35912000.0,125196000.0,24612000.0,,,42125000.0,130847000.0,,52618000.0,4517809000.0,0.0,2634419000.0,7570292000.0,4873701000.0,4627874000.0,684600000.0,4873701000.0,4873701000.0,2696591000.0,7570292000.0,2316256000.0,2011991000.0,0.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2016.0,Q1,,2016-01-30,2016-02-17 08:11:40+00:00,138302000.0,375087000.0,149409000.0,1979744000.0,-59807000.0,1470442000.0,0.0,577508000.0,298272000.0,33212000.0,8122000.0,,23329000.0,1631233000.0,2613106000.0,564839000.0,1730948000.0,22992000.0,404852000.0,633362000.0,36918000.0,128572000.0,23329000.0,,,41274000.0,126265000.0,,41515000.0,4477161000.0,0.0,2319026000.0,7598081000.0,4994862000.0,4644134000.0,594105000.0,4994862000.0,4994862000.0,2603219000.0,7598081000.0,2320585000.0,2009114000.0,0.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2017.0,FY,,2017-10-28,2018-11-27 08:17:08+00:00,236629000.0,688953000.0,498826000.0,2197123000.0,-61359000.0,1047838000.0,0.0,5311960000.0,473972000.0,3522000.0,86905000.0,,32572000.0,12217455000.0,3304427000.0,5319425000.0,7551084000.0,24838000.0,550816000.0,1107304000.0,32322000.0,1724266000.0,32572000.0,,,56040000.0,75500000.0,,60209000.0,4910939000.0,300000000.0,,21141294000.0,10161540000.0,2351338000.0,1596332000.0,10161540000.0,10161540000.0,10979754000.0,21141294000.0,17682652000.0,9383422000.0,0.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2017.0,Q3,,2017-07-29,2017-08-30 08:21:21+00:00,228127000.0,692552000.0,400986000.0,2157041000.0,-58742000.0,908569000.0,0.0,5251496000.0,449663000.0,5383000.0,22301000.0,,31506000.0,12241815000.0,3255889000.0,5440692000.0,8199230000.0,28958000.0,519695000.0,1098848000.0,30200000.0,1730253000.0,31506000.0,,,54333000.0,130029000.0,,62444000.0,4730146000.0,,0.0,21114995000.0,9922900000.0,2188643000.0,1101077000.0,9922900000.0,9922900000.0,11192095000.0,21114995000.0,17827504000.0,10091018000.0,0.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2017.0,Q2,,2017-04-29,2017-05-31 08:22:24+00:00,190245000.0,630353000.0,499513000.0,2111896000.0,-66706000.0,5697743000.0,0.0,5205806000.0,377792000.0,9490000.0,60563000.0,,27323000.0,12269501000.0,3201215000.0,5587862000.0,8572364000.0,28492000.0,647858000.0,1089319000.0,32711000.0,2431410000.0,27323000.0,,,52008000.0,175709000.0,,59394000.0,4827495000.0,4321169000.0,490629000.0,26622683000.0,9966595000.0,7535467000.0,5449282000.0,9966595000.0,9966595000.0,16656088000.0,26622683000.0,17997897000.0,11206806000.0,0.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2017.0,Q1,,2017-01-28,2017-02-15 08:20:20+00:00,156653000.0,472511000.0,292961000.0,2071967000.0,-76293000.0,4987263000.0,0.0,509479000.0,356666000.0,20244000.0,5346000.0,,25699000.0,1677399000.0,2700891000.0,529516000.0,3805400000.0,22991000.0,365586000.0,628924000.0,34166000.0,103244000.0,25699000.0,,,50943000.0,150971000.0,,58326000.0,4873245000.0,,1329803000.0,10203371000.0,5306431000.0,7233733000.0,811626000.0,5306431000.0,5306431000.0,4896940000.0,10203371000.0,2340714000.0,4085314000.0,0.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2018.0,FY,,2018-11-03,2019-11-26 16:26:04+00:00,260919000.0,639717000.0,630107000.0,2373497000.0,-58440000.0,816591000.0,0.0,5343916000.0,,,93722000.0,,39853000.0,12252604000.0,3527825000.0,4778192000.0,6265674000.0,28730000.0,586760000.0,1154328000.0,9665000.0,1700588000.0,39846000.0,,,62868000.0,112337000.0,,69058000.0,5982697000.0,67000000.0,,20438366000.0,11268173000.0,2112126000.0,1051748000.0,11268173000.0,11268173000.0,9170193000.0,20438366000.0,17171912000.0,8118445000.0,0.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2018.0,Q3,,2018-08-04,2018-08-22 08:16:07+00:00,215688000.0,710753000.0,425496000.0,2347991000.0,-65466000.0,772575000.0,0.0,5472168000.0,547279000.0,3951000.0,127920000.0,,40960000.0,12254161000.0,3455982000.0,4920739000.0,6532746000.0,28540000.0,563645000.0,1107991000.0,24818000.0,1665002000.0,40960000.0,,,54850000.0,114808000.0,,65633000.0,5449515000.0,22500000.0,,20548616000.0,10856217000.0,2116557000.0,1338883000.0,10856217000.0,10856217000.0,9692399000.0,20548616000.0,17324068000.0,8353516000.0,0.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2018.0,Q2,,2018-05-05,2018-05-30 08:15:06+00:00,213267000.0,759557000.0,492843000.0,2301197000.0,-53011000.0,806517000.0,0.0,5424425000.0,565668000.0,5534000.0,105085000.0,,37367000.0,12258185000.0,3415776000.0,5066191000.0,6926441000.0,26994000.0,551220000.0,1114579000.0,29661000.0,1680611000.0,37367000.0,,,55203000.0,113817000.0,,65446000.0,5213941000.0,56000000.0,,20776454000.0,10585355000.0,2188274000.0,1432863000.0,10585355000.0,10585355000.0,10191099000.0,20776454000.0,17473601000.0,8758236000.0,0.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2018.0,Q1,,2018-02-03,2018-02-28 08:18:52+00:00,223107000.0,709761000.0,385310000.0,2251586000.0,-44357000.0,827550000.0,0.0,5379744000.0,529532000.0,4940000.0,48599000.0,,38847000.0,12224141000.0,3367003000.0,5182355000.0,7384856000.0,26246000.0,559720000.0,1115417000.0,31000000.0,1724256000.0,38847000.0,,,57563000.0,121029000.0,,75775000.0,5012392000.0,50000000.0,,20853315000.0,10347779000.0,2177746000.0,1236548000.0,10347779000.0,10347779000.0,10505536000.0,20853315000.0,17560152000.0,9268988000.0,0.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2019.0,FY,,2019-11-02,2020-05-20 11:20:35+00:00,225270000.0,635136000.0,795816000.0,2591268000.0,-187799000.0,648322000.0,0.0,4997734000.0,,,187879000.0,,,12256880000.0,3811257000.0,4217224000.0,5192252000.0,77324000.0,609886000.0,1219989000.0,1582382000.0,2742632000.0,,,,53716000.0,239937000.0,,91782000.0,6899253000.0,299667000.0,,21392641000.0,11709188000.0,1985126000.0,1508632000.0,11709188000.0,11709188000.0,9683453000.0,21392641000.0,18187526000.0,8174821000.0,0.0
Analog Devices Inc,ADI,GYVOE5EZ4GDAVTU4CQ61,6281,2019.0,Q3,,2019-08-03,2019-08-21 08:07:58+00:00,220230000.0,689976000.0,678099000.0,2538555000.0,-153673000.0,612164000.0,0.0,5122155000.0,,,173917000.0,,45778000.0,12247888000.0,3759747000.0,4346377000.0,5278643000.0,32290000.0,638305000.0,1221192000.0,1606267000.0,2820257000.0,45778000.0,,,59800000.0,148055000.0,,66613000.0,6821755000.0,411434000.0,,21566650000.0,11790237000.0,2007058000.0,1483680000.0,11790237000.0,11790237000.0,9776413000.0,21566650000.0,18338400000.0,8292733000.0,0.0
