company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Arista Networks Inc,ANET,,1596532,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-05 18:24:38+00:00,-4451000.0,527000.0,27596000.0,2048000.0,7366000.0,,-80000.0,18327000.0,0.0,239643000.0,222508000.0,-26200000.0,98704000.0,222508000.0,-26200000.0,98704000.0,294932000.0,55813000.0,55813000.0,16671000.0,3419000.0,4040000.0,-15000000.0,-10789000.0,-20554000.0,0.0,0.0
Arista Networks Inc,ANET,,1596532,2014.0,Q2TTM,2013-07-01,2014-06-30,,,1092000.0,29343000.0,4922000.0,8273000.0,,83000.0,6066000.0,-5282000.0,241862000.0,228455000.0,-11818000.0,89846000.0,228455000.0,-11818000.0,89846000.0,306566000.0,59545000.0,59545000.0,14870000.0,12210000.0,3865000.0,,-16683000.0,-20335000.0,,1000000.0
Arista Networks Inc,ANET,,1596532,2014.0,Q2,2014-04-01,2014-06-30,,,235000.0,10312000.0,4922000.0,2428000.0,,53000.0,18108000.0,,241862000.0,222800000.0,-1436000.0,46257000.0,222800000.0,-1436000.0,46257000.0,267674000.0,21618000.0,21618000.0,3868000.0,365000.0,4040000.0,,-5476000.0,-20202000.0,775000.0,
Arista Networks Inc,ANET,,1596532,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-06 18:37:02+00:00,0.0,527000.0,18433000.0,4922000.0,4713000.0,,63000.0,16007000.0,0.0,241862000.0,224064000.0,-4539000.0,63946000.0,224064000.0,-4539000.0,63946000.0,283534000.0,33947000.0,33947000.0,8752000.0,2537000.0,4040000.0,,-8579000.0,-20335000.0,0.0,
Arista Networks Inc,ANET,,1596532,2014.0,Q1,2014-01-01,2014-03-31,2015-05-14 19:24:37+00:00,,292000.0,8121000.0,,2285000.0,,10000.0,-2101000.0,0.0,,1264000.0,-3103000.0,17689000.0,1264000.0,-3103000.0,17689000.0,15860000.0,12329000.0,12329000.0,4884000.0,2172000.0,0.0,,-3103000.0,-133000.0,-775000.0,
Arista Networks Inc,ANET,,1596532,2015.0,FY,2015-01-01,2015-12-31,2018-02-16 18:08:29+00:00,0.0,1471000.0,6591000.0,,13671000.0,,-513000.0,56237000.0,27201000.0,,25854000.0,184170000.0,237784000.0,25854000.0,184170000.0,237784000.0,447295000.0,121102000.0,121102000.0,45303000.0,0.0,-4041000.0,0.0,-19989000.0,-1347000.0,,208200000.0
Arista Networks Inc,ANET,,1596532,2015.0,Q4,2015-10-01,2015-12-31,,743000.0,139000.0,2785000.0,,3947000.0,,-246000.0,60393000.0,17835000.0,,-29416000.0,144726000.0,153762000.0,-29416000.0,144726000.0,153762000.0,268826000.0,43924000.0,43924000.0,45359000.0,-46943000.0,-2000.0,,-6015000.0,-569000.0,261000.0,150000000.0
Arista Networks Inc,ANET,,1596532,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-03 17:30:19+00:00,-743000.0,1332000.0,3806000.0,,9724000.0,,-267000.0,-4156000.0,9366000.0,,55270000.0,39444000.0,84022000.0,55270000.0,39444000.0,84022000.0,178469000.0,77178000.0,77178000.0,-56000.0,46943000.0,-4039000.0,0.0,-13974000.0,-778000.0,-261000.0,58200000.0
Arista Networks Inc,ANET,,1596532,2015.0,Q3TTM,2014-10-01,2015-09-30,,3708000.0,1680000.0,20980000.0,-2048000.0,12379000.0,,-311000.0,4783000.0,9366000.0,-328000.0,76740000.0,-183718000.0,117193000.0,76740000.0,-183718000.0,117193000.0,9904000.0,108215000.0,108215000.0,-9864000.0,68980000.0,-42288000.0,-195019000.0,-16319000.0,-1017000.0,-261000.0,66200000.0
Arista Networks Inc,ANET,,1596532,2015.0,Q3,2015-07-01,2015-09-30,,-38000.0,449000.0,305000.0,,3478000.0,,-247000.0,-24840000.0,4510000.0,,16223000.0,48917000.0,10649000.0,16223000.0,48917000.0,10649000.0,75542000.0,28690000.0,28690000.0,2872000.0,11977000.0,-4039000.0,,-5206000.0,-264000.0,,58200000.0
Arista Networks Inc,ANET,,1596532,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-04 20:18:15+00:00,-705000.0,883000.0,3501000.0,,6246000.0,,-20000.0,20684000.0,4856000.0,,39047000.0,-9473000.0,73373000.0,39047000.0,-9473000.0,73373000.0,102927000.0,48488000.0,48488000.0,-2928000.0,34966000.0,,0.0,-8768000.0,-514000.0,-261000.0,
Arista Networks Inc,ANET,,1596532,2015.0,Q2TTM,2014-07-01,2015-06-30,,-705000.0,1231000.0,29838000.0,-4922000.0,11554000.0,,-207000.0,31943000.0,4856000.0,-2547000.0,58961000.0,-254296000.0,141302000.0,58961000.0,-254296000.0,141302000.0,-54240000.0,101391000.0,101391000.0,-4817000.0,57885000.0,-38249000.0,-210019000.0,-13323000.0,-972000.0,-261000.0,8000000.0
Arista Networks Inc,ANET,,1596532,2015.0,Q2,2015-04-01,2015-06-30,,-38000.0,396000.0,2980000.0,,3353000.0,,20000.0,26059000.0,,,18816000.0,-3670000.0,52606000.0,18816000.0,-3670000.0,52606000.0,67772000.0,23996000.0,23996000.0,-1198000.0,19075000.0,,,-3632000.0,2000.0,-261000.0,
Arista Networks Inc,ANET,,1596532,2015.0,Q1,2015-01-01,2015-03-31,2016-05-05 17:19:50+00:00,-667000.0,487000.0,521000.0,,2893000.0,,-40000.0,-5375000.0,4856000.0,,20231000.0,-5803000.0,20767000.0,20231000.0,-5803000.0,20767000.0,35155000.0,24492000.0,24492000.0,-1730000.0,15891000.0,,0.0,-5136000.0,-516000.0,,
Arista Networks Inc,ANET,,1596532,2015.0,Q1TTM,2014-04-01,2015-03-31,,-667000.0,1070000.0,37170000.0,,10629000.0,,-174000.0,23992000.0,4856000.0,239315000.0,262945000.0,-252062000.0,134953000.0,262945000.0,-252062000.0,134953000.0,145662000.0,99013000.0,99013000.0,249000.0,39175000.0,-34209000.0,-210019000.0,-15167000.0,-21176000.0,775000.0,8000000.0
Arista Networks Inc,ANET,,1596532,2016.0,FY,2016-01-01,2016-12-31,2019-02-15 17:26:01+00:00,0.0,1493000.0,39638000.0,,19749000.0,,-464000.0,-90168000.0,35181000.0,,32745000.0,-325775000.0,174295000.0,32745000.0,-325775000.0,174295000.0,-119199000.0,184189000.0,184189000.0,59032000.0,-1100000.0,0.0,-442211000.0,-21419000.0,-1336000.0,,137855000.0
Arista Networks Inc,ANET,,1596532,2016.0,Q4,2016-10-01,2016-12-31,,2500000.0,499000.0,39638000.0,,4942000.0,,-331000.0,-14981000.0,35181000.0,,8634000.0,-6224000.0,65567000.0,8634000.0,-6224000.0,65567000.0,67646000.0,58783000.0,58783000.0,16324000.0,-26171000.0,,-99727000.0,-4935000.0,-376000.0,,95938000.0
Arista Networks Inc,ANET,,1596532,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-02 19:27:15+00:00,-2500000.0,994000.0,,,14807000.0,,-133000.0,-75187000.0,,,24111000.0,-319551000.0,108728000.0,24111000.0,-319551000.0,108728000.0,-186845000.0,125406000.0,125406000.0,42708000.0,25071000.0,0.0,-342484000.0,-16484000.0,-960000.0,,41917000.0
Arista Networks Inc,ANET,,1596532,2016.0,Q3TTM,2015-10-01,2016-09-30,,-1757000.0,1133000.0,2785000.0,,18754000.0,,-379000.0,-14794000.0,17835000.0,,-5305000.0,-174825000.0,262490000.0,-5305000.0,-174825000.0,262490000.0,81981000.0,169330000.0,169330000.0,88067000.0,-21872000.0,-2000.0,-342484000.0,-22499000.0,-1529000.0,261000.0,191917000.0
Arista Networks Inc,ANET,,1596532,2016.0,Q3,2016-07-01,2016-09-30,,,609000.0,,,5145000.0,,-74000.0,-105395000.0,,,14139000.0,-11374000.0,-33268000.0,14139000.0,-11374000.0,-33268000.0,-30577000.0,51257000.0,51257000.0,15116000.0,14465000.0,,-49546000.0,-3745000.0,-326000.0,,41917000.0
Arista Networks Inc,ANET,,1596532,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-04 16:18:08+00:00,-2500000.0,385000.0,,,9662000.0,,-59000.0,30208000.0,,,9972000.0,-308177000.0,141996000.0,9972000.0,-308177000.0,141996000.0,-156268000.0,74149000.0,74149000.0,27592000.0,10606000.0,0.0,-292938000.0,-12739000.0,-634000.0,,0.0
Arista Networks Inc,ANET,,1596532,2016.0,Q2TTM,2015-07-01,2016-06-30,,-1795000.0,973000.0,3090000.0,,17087000.0,,-552000.0,65761000.0,22345000.0,,-3221000.0,-114534000.0,306407000.0,-3221000.0,-114534000.0,306407000.0,188100000.0,146763000.0,146763000.0,75823000.0,-24360000.0,-4041000.0,-292938000.0,-23960000.0,-1467000.0,261000.0,208200000.0
Arista Networks Inc,ANET,,1596532,2016.0,Q2,2016-04-01,2016-06-30,,-2500000.0,385000.0,,,4883000.0,,-102000.0,6464000.0,,,3536000.0,-247907000.0,64868000.0,3536000.0,-247907000.0,64868000.0,-179605000.0,38904000.0,38904000.0,14232000.0,3856000.0,,-241300000.0,-4107000.0,-320000.0,,
Arista Networks Inc,ANET,,1596532,2016.0,Q1,2016-01-01,2016-03-31,2017-05-05 21:16:04+00:00,,0.0,,,4779000.0,,43000.0,23744000.0,,,6436000.0,-60270000.0,77128000.0,6436000.0,-60270000.0,77128000.0,23337000.0,35245000.0,35245000.0,13360000.0,6750000.0,0.0,-51638000.0,-8632000.0,-314000.0,,0.0
Arista Networks Inc,ANET,,1596532,2016.0,Q1TTM,2015-04-01,2016-03-31,,667000.0,984000.0,6070000.0,,15557000.0,,-430000.0,85356000.0,22345000.0,,12059000.0,129703000.0,294145000.0,12059000.0,129703000.0,294145000.0,435477000.0,131855000.0,131855000.0,60393000.0,-9141000.0,-4041000.0,-51638000.0,-23485000.0,-1145000.0,,208200000.0
Arista Networks Inc,ANET,,1596532,2017.0,FY,2017-01-01,2017-12-31,2020-02-13 19:39:57+00:00,0.0,1452000.0,44216000.0,,20640000.0,,753000.0,110907000.0,57111000.0,,51469000.0,-391320000.0,631627000.0,51469000.0,-391320000.0,631627000.0,292529000.0,423201000.0,423201000.0,75427000.0,-4025000.0,3000000.0,-585373000.0,-15279000.0,-1617000.0,0.0,206332000.0
Arista Networks Inc,ANET,,1596532,2017.0,Q4,2017-10-01,2017-12-31,,,346000.0,44216000.0,,5285000.0,,56000.0,53764000.0,15241000.0,,13226000.0,-192230000.0,183664000.0,13226000.0,-192230000.0,183664000.0,4716000.0,103833000.0,103833000.0,20436000.0,-1568000.0,3000000.0,-259959000.0,-3120000.0,-447000.0,,67849000.0
Arista Networks Inc,ANET,,1596532,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-05 06:52:34+00:00,0.0,1106000.0,,,15355000.0,,697000.0,57143000.0,41870000.0,,38243000.0,-199090000.0,447963000.0,38243000.0,-199090000.0,447963000.0,287813000.0,319368000.0,319368000.0,54991000.0,-2457000.0,0.0,-325414000.0,-12159000.0,-1170000.0,,138483000.0
Arista Networks Inc,ANET,,1596532,2017.0,Q3TTM,2016-10-01,2017-09-30,,2500000.0,1605000.0,39638000.0,,20297000.0,,366000.0,42162000.0,77051000.0,,46877000.0,-205314000.0,513530000.0,46877000.0,-205314000.0,513530000.0,355459000.0,378151000.0,378151000.0,71315000.0,-28628000.0,,-425141000.0,-17094000.0,-1546000.0,,234421000.0
Arista Networks Inc,ANET,,1596532,2017.0,Q3,2017-07-01,2017-09-30,,,353000.0,,,5322000.0,,286000.0,46319000.0,13765000.0,,12267000.0,-187414000.0,205868000.0,12267000.0,-187414000.0,205868000.0,31007000.0,133722000.0,133722000.0,20152000.0,-1101000.0,,-211219000.0,-2625000.0,-397000.0,,26430000.0
Arista Networks Inc,ANET,,1596532,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-07 21:40:03+00:00,,753000.0,,,10033000.0,,411000.0,10824000.0,28105000.0,,25976000.0,-11676000.0,242095000.0,25976000.0,-11676000.0,242095000.0,256806000.0,185646000.0,185646000.0,34839000.0,-1356000.0,0.0,-114195000.0,-9534000.0,-773000.0,,112053000.0
Arista Networks Inc,ANET,,1596532,2017.0,Q2TTM,2016-07-01,2017-06-30,,2500000.0,1861000.0,39638000.0,,20120000.0,,6000.0,-109552000.0,63286000.0,,48749000.0,-29274000.0,274394000.0,48749000.0,-29274000.0,274394000.0,293875000.0,295686000.0,295686000.0,66279000.0,-13062000.0,,-263468000.0,-18214000.0,-1475000.0,,249908000.0
Arista Networks Inc,ANET,,1596532,2017.0,Q2,2017-04-01,2017-06-30,,,423000.0,,,5094000.0,,227000.0,-47369000.0,8624000.0,,7458000.0,-10008000.0,79233000.0,7458000.0,-10008000.0,79233000.0,76910000.0,102685000.0,102685000.0,18400000.0,-776000.0,,-52684000.0,-4889000.0,-390000.0,,47565000.0
Arista Networks Inc,ANET,,1596532,2017.0,Q1,2017-01-01,2017-03-31,2018-05-04 17:22:41+00:00,,330000.0,,,4939000.0,,184000.0,58193000.0,19481000.0,,18518000.0,-1668000.0,162862000.0,18518000.0,-1668000.0,162862000.0,179896000.0,82961000.0,82961000.0,16439000.0,-580000.0,,-61511000.0,-4645000.0,-383000.0,,64488000.0
Arista Networks Inc,ANET,,1596532,2017.0,Q1TTM,2016-04-01,2017-03-31,,,1823000.0,39638000.0,,19909000.0,,-323000.0,-55719000.0,54662000.0,,44827000.0,-267173000.0,260029000.0,44827000.0,-267173000.0,260029000.0,37360000.0,231905000.0,231905000.0,62111000.0,-8430000.0,,-452084000.0,-17432000.0,-1405000.0,,202343000.0
Arista Networks Inc,ANET,,1596532,2018.0,FY,2018-01-01,2018-12-31,2020-02-13 19:39:57+00:00,-96821000.0,-3360000.0,17573000.0,,27671000.0,,-1390000.0,45691000.0,53658000.0,,42851000.0,-755113000.0,503119000.0,42851000.0,-755113000.0,503119000.0,-210533000.0,328115000.0,328115000.0,105002000.0,-8878000.0,0.0,-1182259000.0,-23830000.0,-1929000.0,0.0,547797000.0
Arista Networks Inc,ANET,,1596532,2018.0,Q4,2018-10-01,2018-12-31,,-1181000.0,-1497000.0,17573000.0,,9231000.0,,-406000.0,88444000.0,4016000.0,,1515000.0,-171661000.0,295819000.0,1515000.0,-171661000.0,295819000.0,125267000.0,170322000.0,170322000.0,29319000.0,-1964000.0,2000000.0,-347061000.0,-6217000.0,-537000.0,,180798000.0
Arista Networks Inc,ANET,,1596532,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-10-31 19:15:23+00:00,-95640000.0,-1863000.0,,,18440000.0,,-984000.0,-42753000.0,49642000.0,,41336000.0,-583452000.0,207300000.0,41336000.0,-583452000.0,207300000.0,-335800000.0,157793000.0,157793000.0,75683000.0,-6914000.0,-2000000.0,-835198000.0,-17613000.0,-1392000.0,0.0,366999000.0
Arista Networks Inc,ANET,,1596532,2018.0,Q3TTM,2017-10-01,2018-09-30,,-95640000.0,-1517000.0,44216000.0,,23725000.0,,-928000.0,11011000.0,64883000.0,,54562000.0,-775682000.0,390964000.0,54562000.0,-775682000.0,390964000.0,-331084000.0,261626000.0,261626000.0,96119000.0,-8482000.0,1000000.0,-1095157000.0,-20733000.0,-1839000.0,,434848000.0
Arista Networks Inc,ANET,,1596532,2018.0,Q3,2018-07-01,2018-09-30,,-95640000.0,-1080000.0,,,7112000.0,,-377000.0,88365000.0,20832000.0,,17910000.0,-86480000.0,-118825000.0,17910000.0,-86480000.0,-118825000.0,-187772000.0,168524000.0,168524000.0,-381746000.0,-2451000.0,,-130533000.0,-4542000.0,-471000.0,,144235000.0
Arista Networks Inc,ANET,,1596532,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-08-02 16:39:41+00:00,,-783000.0,,,11328000.0,,-607000.0,-131118000.0,28810000.0,,23426000.0,-496972000.0,326125000.0,23426000.0,-496972000.0,326125000.0,-148028000.0,-10731000.0,-10731000.0,457429000.0,-4463000.0,-2000000.0,-704665000.0,-13071000.0,-921000.0,0.0,222764000.0
Arista Networks Inc,ANET,,1596532,2018.0,Q2TTM,2017-07-01,2018-06-30,,,-84000.0,44216000.0,,21935000.0,,-265000.0,-31035000.0,57816000.0,,48919000.0,-876616000.0,715657000.0,48919000.0,-876616000.0,715657000.0,-112305000.0,226824000.0,226824000.0,498017000.0,-7132000.0,1000000.0,-1175843000.0,-18816000.0,-1765000.0,,317043000.0
Arista Networks Inc,ANET,,1596532,2018.0,Q2,2018-04-01,2018-06-30,,,-753000.0,,,5631000.0,,-593000.0,-155603000.0,11510000.0,,8118000.0,-313108000.0,130584000.0,8118000.0,-313108000.0,130584000.0,-174999000.0,-155269000.0,-155269000.0,436578000.0,-2927000.0,-2000000.0,-436689000.0,-6735000.0,-465000.0,,132316000.0
Arista Networks Inc,ANET,,1596532,2018.0,Q1,2018-01-01,2018-03-31,2019-05-03 19:21:42+00:00,,-30000.0,,,5697000.0,,-14000.0,24485000.0,17300000.0,,15308000.0,-183864000.0,195541000.0,15308000.0,-183864000.0,195541000.0,26971000.0,144538000.0,144538000.0,20851000.0,-1536000.0,,-267976000.0,-6336000.0,-456000.0,,90448000.0
Arista Networks Inc,ANET,,1596532,2018.0,Q1TTM,2017-04-01,2018-03-31,,,1092000.0,44216000.0,,21398000.0,,555000.0,77199000.0,54930000.0,,48259000.0,-573516000.0,664306000.0,48259000.0,-573516000.0,664306000.0,139604000.0,484778000.0,484778000.0,79839000.0,-4981000.0,3000000.0,-791838000.0,-16970000.0,-1690000.0,,232292000.0
Arista Networks Inc,ANET,,1596532,2019.0,Q4,2019-10-01,2019-12-31,,,-739000.0,32832000.0,,7901000.0,28220000.0,1347000.0,28700000.0,5201000.0,,-48455000.0,-264029000.0,327161000.0,-48455000.0,-264029000.0,327161000.0,16024000.0,260692000.0,260692000.0,30607000.0,-2131000.0,,-663795000.0,-2432000.0,,-51525000.0,373978000.0
Arista Networks Inc,ANET,,1596532,2019.0,FY,2019-01-01,2019-12-31,2020-02-13 19:39:57+00:00,-1365000.0,-6771000.0,32832000.0,,32849000.0,28220000.0,353000.0,-34943000.0,57378000.0,,-217964000.0,-284072000.0,963034000.0,-217964000.0,-284072000.0,963034000.0,461351000.0,859867000.0,859867000.0,112032000.0,-9200000.0,0.0,-1503893000.0,-15751000.0,0.0,-266142000.0,1208717000.0
Arista Networks Inc,ANET,,1596532,2019.0,Q3TTM,2018-10-01,2019-09-30,,-2546000.0,-7529000.0,17573000.0,,34179000.0,,-1400000.0,24801000.0,56193000.0,,-167994000.0,-191704000.0,931692000.0,-167994000.0,-191704000.0,931692000.0,570594000.0,769497000.0,769497000.0,110744000.0,-9033000.0,2000000.0,-1187159000.0,-19536000.0,-537000.0,-214617000.0,1015537000.0
Arista Networks Inc,ANET,,1596532,2019.0,Q3,2019-07-01,2019-09-30,,-1365000.0,-1772000.0,,,8191000.0,,-1066000.0,28051000.0,14073000.0,,-102943000.0,-14533000.0,269397000.0,-102943000.0,-14533000.0,269397000.0,150855000.0,208895000.0,208895000.0,26032000.0,-2407000.0,,-290715000.0,-4680000.0,,-114609000.0,282227000.0
Arista Networks Inc,ANET,,1596532,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-10-31 19:15:23+00:00,-1365000.0,-6032000.0,,,24948000.0,,-994000.0,-63643000.0,52177000.0,,-169509000.0,-20043000.0,635873000.0,-169509000.0,-20043000.0,635873000.0,445327000.0,599175000.0,599175000.0,81425000.0,-7069000.0,0.0,-840098000.0,-13319000.0,0.0,-214617000.0,834739000.0
Arista Networks Inc,ANET,,1596532,2019.0,Q2TTM,2018-07-01,2019-06-30,,-96821000.0,-6837000.0,17573000.0,,33100000.0,,-711000.0,85115000.0,62952000.0,,-47141000.0,-263651000.0,543470000.0,-47141000.0,-263651000.0,543470000.0,231967000.0,729126000.0,729126000.0,-297034000.0,-9077000.0,2000000.0,-1026977000.0,-19398000.0,-1008000.0,-100008000.0,877545000.0
Arista Networks Inc,ANET,,1596532,2019.0,Q2,2019-04-01,2019-06-30,,,-2191000.0,,,8395000.0,,-123000.0,-78395000.0,11781000.0,,-91039000.0,29710000.0,196379000.0,-91039000.0,29710000.0,196379000.0,134927000.0,189251000.0,189251000.0,79319000.0,-2812000.0,,-217136000.0,-3402000.0,,-100008000.0,250248000.0
Arista Networks Inc,ANET,,1596532,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-02 16:39:41+00:00,,-4260000.0,,,16757000.0,,72000.0,-91694000.0,38104000.0,,-66566000.0,-5510000.0,366476000.0,-66566000.0,-5510000.0,366476000.0,294472000.0,390280000.0,390280000.0,55393000.0,-4662000.0,0.0,-549383000.0,-8639000.0,0.0,-100008000.0,552512000.0
Arista Networks Inc,ANET,,1596532,2019.0,Q1,2019-01-01,2019-03-31,2020-05-05 19:21:42+00:00,0.0,-2069000.0,,,8362000.0,,195000.0,-13299000.0,26323000.0,,24473000.0,-35220000.0,170097000.0,24473000.0,-35220000.0,170097000.0,159545000.0,201029000.0,201029000.0,-23926000.0,-1850000.0,,-332247000.0,-5237000.0,,0.0,302264000.0
Arista Networks Inc,ANET,,1596532,2019.0,Q1TTM,2018-04-01,2019-03-31,,-96821000.0,-5399000.0,17573000.0,,30336000.0,,-1181000.0,7907000.0,62681000.0,,52016000.0,-606469000.0,477675000.0,52016000.0,-606469000.0,477675000.0,-77959000.0,384606000.0,384606000.0,60225000.0,-9192000.0,,-1246530000.0,-22731000.0,-1473000.0,,759613000.0
Arista Networks Inc,ANET,,1596532,2020.0,Q1TTM,2019-04-01,2020-03-31,,-67590000.0,-3660000.0,32832000.0,,34695000.0,28220000.0,-2533000.0,-8128000.0,48137000.0,,-454990000.0,-578330000.0,987784000.0,-454990000.0,-578330000.0,987784000.0,-48069000.0,797269000.0,797269000.0,167608000.0,-9090000.0,,-1846295000.0,-13621000.0,,-494037000.0,1320956000.0
Arista Networks Inc,ANET,,1596532,2020.0,Q1,2020-01-01,2020-03-31,2020-05-05 19:21:42+00:00,-66225000.0,1042000.0,,,10208000.0,,-2691000.0,13516000.0,17082000.0,,-212553000.0,-329478000.0,194847000.0,-212553000.0,-329478000.0,194847000.0,-349875000.0,138431000.0,138431000.0,31650000.0,-1740000.0,,-674649000.0,-3107000.0,,-227895000.0,414503000.0
