company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,dilutedeps,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otheradjustmentstonetincometocommon,otherincome,otheroperatingexpenses,otherspecialcharges,rdexpense,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Arista Networks Inc,ANET,,1596532,2014.0,Q1,2014-01-01,2014-03-31,2015-05-14 19:24:37+00:00,0.22,0.22,0.2,7118000.0,18655000.0,12329000.0,12329000.0,6362000.0,35893000.0,117207000.0,5967000.0,8000.0,,,33446000.0,7231000.0,35893000.0,81314000.0,2543000.0,59332000.0,21982000.0,-2535000.0,19447000.0,117207000.0,28900000.0,29124000.0,33816000.0
Arista Networks Inc,ANET,,1596532,2015.0,FY,2015-01-01,2015-12-31,2018-02-16 18:08:29+00:00,1.81,1.81,1.67,24907000.0,109084000.0,121102000.0,121102000.0,119115000.0,294031000.0,837591000.0,1987000.0,-147000.0,,,209448000.0,75720000.0,294031000.0,543560000.0,3152000.0,394252000.0,149308000.0,-3299000.0,146009000.0,837591000.0,65800000.0,65964000.0,71411000.0
Arista Networks Inc,ANET,,1596532,2015.0,Q4,2015-10-01,2015-12-31,,0.66,0.66,0.61,4585000.0,31308000.0,43924000.0,43957000.0,43175000.0,89278000.0,245446000.0,749000.0,-109000.0,,,57413000.0,18050000.0,89278000.0,156168000.0,746000.0,106771000.0,49397000.0,-855000.0,48542000.0,245446000.0,65800000.0,65964000.0,71411000.0
Arista Networks Inc,ANET,,1596532,2015.0,Q3,2015-07-01,2015-09-30,2016-11-03 17:30:19+00:00,0.42,0.42,0.39,1900000.0,26508000.0,28690000.0,28657000.0,28301000.0,75800000.0,217548000.0,389000.0,13000.0,,,58748000.0,25195000.0,75800000.0,141748000.0,753000.0,110451000.0,31297000.0,-740000.0,30557000.0,217548000.0,67400000.0,66629000.0,71887000.0
Arista Networks Inc,ANET,,1596532,2015.0,Q3YTD,2015-01-01,2015-09-30,,1.15,1.15,1.06,20322000.0,77776000.0,77178000.0,77145000.0,75940000.0,204753000.0,592145000.0,1238000.0,-38000.0,,,152035000.0,57670000.0,204753000.0,387392000.0,2406000.0,287481000.0,99911000.0,-2444000.0,97467000.0,592145000.0,67400000.0,66629000.0,71887000.0
Arista Networks Inc,ANET,,1596532,2015.0,Q3TTM,2014-10-01,2015-09-30,,1.64,1.64,1.51,27368000.0,102792000.0,108215000.0,108182000.0,103070000.0,261802000.0,765634000.0,5145000.0,-188000.0,,,196379000.0,65748000.0,261802000.0,503832000.0,3175000.0,364919000.0,138913000.0,-3363000.0,135550000.0,765634000.0,67400000.0,66629000.0,71887000.0
Arista Networks Inc,ANET,,1596532,2015.0,Q2,2015-04-01,2015-06-30,2016-08-04 20:18:15+00:00,0.36,0.36,0.33,8448000.0,26681000.0,23996000.0,23996000.0,23607000.0,67662000.0,195552000.0,389000.0,417000.0,,,49947000.0,18403000.0,67662000.0,127890000.0,832000.0,95031000.0,32859000.0,-415000.0,32444000.0,195552000.0,65600000.0,65524000.0,71215000.0
Arista Networks Inc,ANET,,1596532,2015.0,Q2YTD,2015-01-01,2015-06-30,,0.73,0.73,0.67,18422000.0,51268000.0,48488000.0,48488000.0,47639000.0,128953000.0,374597000.0,849000.0,-51000.0,,,93287000.0,32475000.0,128953000.0,245644000.0,1653000.0,177030000.0,68614000.0,-1704000.0,66910000.0,374597000.0,65600000.0,65524000.0,71215000.0
Arista Networks Inc,ANET,,1596532,2015.0,Q2TTM,2014-07-01,2015-06-30,,1.56,1.56,1.42,35888000.0,97240000.0,101391000.0,101391000.0,95954000.0,240508000.0,703549000.0,5437000.0,-1025000.0,,,173862000.0,50449000.0,240508000.0,463041000.0,3186000.0,321551000.0,141490000.0,-4211000.0,137279000.0,703549000.0,65600000.0,65524000.0,71215000.0
Arista Networks Inc,ANET,,1596532,2015.0,Q1,2015-01-01,2015-03-31,2016-05-05 17:19:50+00:00,0.37,0.37,0.34,9974000.0,24587000.0,24492000.0,24492000.0,24032000.0,61291000.0,179045000.0,460000.0,-468000.0,,,43340000.0,14072000.0,61291000.0,117754000.0,821000.0,81999000.0,35755000.0,-1289000.0,34466000.0,179045000.0,65000000.0,64635000.0,70722000.0
Arista Networks Inc,ANET,,1596532,2015.0,Q1TTM,2014-04-01,2015-03-31,,1.57,1.57,1.43,37514000.0,91270000.0,99013000.0,99013000.0,86559000.0,217413000.0,645944000.0,12454000.0,1799000.0,,,158803000.0,39172000.0,217413000.0,428531000.0,4558000.0,289245000.0,139286000.0,-2759000.0,136527000.0,645944000.0,65000000.0,64635000.0,70722000.0
Arista Networks Inc,ANET,,1596532,2016.0,FY,2016-01-01,2016-12-31,2019-02-15 17:26:01+00:00,2.66,2.66,2.5,58036000.0,130887000.0,184189000.0,184189000.0,182965000.0,406051000.0,1129167000.0,1224000.0,1952000.0,,0.0,273581000.0,75239000.0,406051000.0,723116000.0,3136000.0,479707000.0,243409000.0,-1184000.0,242225000.0,1129167000.0,68800000.0,68771000.0,73222000.0
Arista Networks Inc,ANET,,1596532,2016.0,Q4,2016-10-01,2016-12-31,,0.83,0.83,0.8,18336000.0,38321000.0,58783000.0,58801000.0,58465000.0,117814000.0,327969000.0,318000.0,560000.0,,,71398000.0,22941000.0,117814000.0,210155000.0,918000.0,132660000.0,77495000.0,-358000.0,77137000.0,327969000.0,68800000.0,68771000.0,73222000.0
Arista Networks Inc,ANET,,1596532,2016.0,Q3,2016-07-01,2016-09-30,2017-11-02 19:27:15+00:00,0.74,0.74,0.69,11700000.0,33216000.0,51257000.0,51225000.0,50962000.0,103841000.0,290261000.0,295000.0,639000.0,,,70648000.0,19535000.0,103841000.0,186420000.0,735000.0,123399000.0,63021000.0,-96000.0,62925000.0,290261000.0,68900000.0,69076000.0,73453000.0
Arista Networks Inc,ANET,,1596532,2016.0,Q3YTD,2016-01-01,2016-09-30,,1.83,1.83,1.7,39700000.0,92566000.0,125406000.0,125388000.0,124500000.0,288237000.0,801198000.0,906000.0,1392000.0,,,202183000.0,52298000.0,288237000.0,512961000.0,2218000.0,347047000.0,165914000.0,-826000.0,165088000.0,801198000.0,68900000.0,69076000.0,73453000.0
Arista Networks Inc,ANET,,1596532,2016.0,Q3TTM,2015-10-01,2016-09-30,,2.49,2.49,2.31,44285000.0,123874000.0,169330000.0,169345000.0,167675000.0,377515000.0,1046644000.0,1655000.0,1283000.0,,,259596000.0,70348000.0,377515000.0,669129000.0,2964000.0,453818000.0,215311000.0,-1681000.0,213630000.0,1046644000.0,68900000.0,69076000.0,73453000.0
Arista Networks Inc,ANET,,1596532,2016.0,Q2,2016-04-01,2016-06-30,2017-08-04 16:18:08+00:00,0.57,0.57,0.53,13900000.0,31744000.0,38904000.0,38942000.0,38617000.0,97290000.0,268741000.0,287000.0,416000.0,,,69020000.0,17529000.0,97290000.0,171451000.0,732000.0,118293000.0,53158000.0,-316000.0,52842000.0,268741000.0,67700000.0,68275000.0,72817000.0
Arista Networks Inc,ANET,,1596532,2016.0,Q2YTD,2016-01-01,2016-06-30,,1.09,1.09,1.01,28000000.0,59350000.0,74149000.0,74163000.0,73538000.0,184396000.0,510937000.0,611000.0,753000.0,,,131535000.0,32763000.0,184396000.0,326541000.0,1483000.0,223648000.0,102893000.0,-730000.0,102163000.0,510937000.0,67700000.0,68275000.0,72817000.0
Arista Networks Inc,ANET,,1596532,2016.0,Q2TTM,2015-07-01,2016-06-30,,2.17,2.17,2.01,34485000.0,117166000.0,146763000.0,146777000.0,145014000.0,349474000.0,973931000.0,1749000.0,657000.0,,,247696000.0,76008000.0,349474000.0,624457000.0,2982000.0,440870000.0,183587000.0,-2325000.0,181262000.0,973931000.0,67700000.0,68275000.0,72817000.0
Arista Networks Inc,ANET,,1596532,2016.0,Q1,2016-01-01,2016-03-31,2017-05-05 21:16:04+00:00,0.52,0.52,0.48,14100000.0,27606000.0,35245000.0,35221000.0,34921000.0,87106000.0,242196000.0,324000.0,337000.0,,,62515000.0,15234000.0,87106000.0,155090000.0,751000.0,105355000.0,49735000.0,-414000.0,49321000.0,242196000.0,67200000.0,67737000.0,72214000.0
Arista Networks Inc,ANET,,1596532,2016.0,Q1TTM,2015-04-01,2016-03-31,,1.96,1.96,1.81,29033000.0,112103000.0,131855000.0,131831000.0,130004000.0,319846000.0,900742000.0,1851000.0,658000.0,,,228623000.0,76882000.0,319846000.0,580896000.0,3082000.0,417608000.0,163288000.0,-2424000.0,160864000.0,900742000.0,67200000.0,67737000.0,72214000.0
Arista Networks Inc,ANET,,1596532,2017.0,FY,2017-01-01,2017-12-31,2020-02-13 19:39:57+00:00,5.85,5.85,5.35,51559000.0,155105000.0,423201000.0,423201000.0,422400000.0,584417000.0,1646186000.0,,4488000.0,,0.0,349594000.0,86798000.0,584417000.0,1061769000.0,,591497000.0,470272000.0,4488000.0,474760000.0,1646186000.0,72200000.0,72258000.0,78977000.0
Arista Networks Inc,ANET,,1596532,2017.0,Q4,2017-10-01,2017-12-31,,1.43,1.43,1.3,37802000.0,38808000.0,103833000.0,103833000.0,103712000.0,160702000.0,467867000.0,,208000.0,,,107180000.0,21789000.0,160702000.0,307165000.0,-2039000.0,167777000.0,139388000.0,2247000.0,141635000.0,467867000.0,72200000.0,72258000.0,78977000.0
Arista Networks Inc,ANET,,1596532,2017.0,Q3,2017-07-01,2017-09-30,2018-11-05 06:52:34+00:00,1.84,1.84,1.68,8545000.0,40640000.0,133722000.0,133722000.0,133540000.0,157016000.0,437633000.0,,2136000.0,,0.0,79610000.0,19535000.0,157016000.0,280617000.0,701000.0,139785000.0,140832000.0,1435000.0,142267000.0,437633000.0,72600000.0,72588000.0,79322000.0
Arista Networks Inc,ANET,,1596532,2017.0,Q3YTD,2017-01-01,2017-09-30,,4.42,4.42,4.05,13757000.0,116297000.0,319368000.0,319368000.0,318688000.0,423715000.0,1178319000.0,,4280000.0,,,242414000.0,65009000.0,423715000.0,754604000.0,2039000.0,423720000.0,330884000.0,2241000.0,333125000.0,1178319000.0,72600000.0,72588000.0,79322000.0
Arista Networks Inc,ANET,,1596532,2017.0,Q3TTM,2016-10-01,2017-09-30,,5.25,5.25,4.85,32093000.0,154618000.0,378151000.0,378169000.0,377153000.0,541529000.0,1506288000.0,318000.0,4840000.0,,,313812000.0,87950000.0,541529000.0,964759000.0,2957000.0,556380000.0,408379000.0,1883000.0,410262000.0,1506288000.0,72600000.0,72588000.0,79322000.0
Arista Networks Inc,ANET,,1596532,2017.0,Q2,2017-04-01,2017-06-30,2018-08-07 21:40:03+00:00,1.42,1.42,1.3,14445000.0,38630000.0,102685000.0,102685000.0,102454000.0,145434000.0,405211000.0,,1119000.0,,0.0,81194000.0,23319000.0,145434000.0,259777000.0,623000.0,143143000.0,116634000.0,496000.0,117130000.0,405211000.0,72200000.0,71992000.0,78756000.0
Arista Networks Inc,ANET,,1596532,2017.0,Q2YTD,2017-01-01,2017-06-30,,2.58,2.58,2.37,5212000.0,75657000.0,185646000.0,185646000.0,185148000.0,266699000.0,740686000.0,,2144000.0,,,162804000.0,45474000.0,266699000.0,473987000.0,1338000.0,283935000.0,190052000.0,806000.0,190858000.0,740686000.0,72200000.0,71992000.0,78756000.0
Arista Networks Inc,ANET,,1596532,2017.0,Q2TTM,2016-07-01,2017-06-30,,4.15,4.15,3.86,35248000.0,147194000.0,295686000.0,295672000.0,294575000.0,488354000.0,1358916000.0,613000.0,3343000.0,,,304850000.0,87950000.0,488354000.0,870562000.0,2991000.0,539994000.0,330568000.0,352000.0,330920000.0,1358916000.0,72200000.0,71992000.0,78756000.0
Arista Networks Inc,ANET,,1596532,2017.0,Q1,2017-01-01,2017-03-31,2018-05-04 17:22:41+00:00,1.16,1.16,1.07,-9233000.0,37027000.0,82961000.0,82961000.0,82694000.0,121265000.0,335475000.0,,1025000.0,,,81610000.0,22155000.0,121265000.0,214210000.0,715000.0,140792000.0,73418000.0,310000.0,73728000.0,335475000.0,71300000.0,71114000.0,77516000.0
Arista Networks Inc,ANET,,1596532,2017.0,Q1TTM,2016-04-01,2017-03-31,,3.3,3.3,3.09,34703000.0,140308000.0,231905000.0,231929000.0,230738000.0,440210000.0,1222446000.0,900000.0,2640000.0,,,292676000.0,82160000.0,440210000.0,782236000.0,3100000.0,515144000.0,267092000.0,-460000.0,266632000.0,1222446000.0,71300000.0,71114000.0,77516000.0
Arista Networks Inc,ANET,,1596532,2018.0,FY,2018-01-01,2018-12-31,2020-02-13 19:39:57+00:00,4.39,4.39,4.06,-39314000.0,187142000.0,328115000.0,328115000.0,327926000.0,777992000.0,2151369000.0,,15454000.0,,405000000.0,442468000.0,65420000.0,777992000.0,1373377000.0,,1100030000.0,273347000.0,15454000.0,288801000.0,2151369000.0,74700000.0,74750000.0,80844000.0
Arista Networks Inc,ANET,,1596532,2018.0,Q4,2018-10-01,2018-12-31,,2.27,2.27,2.27,28168000.0,50911000.0,170322000.0,170322000.0,170225000.0,220734000.0,595726000.0,,4161000.0,,,118439000.0,12000000.0,220734000.0,374992000.0,-687000.0,181350000.0,193642000.0,4848000.0,198490000.0,595726000.0,74700000.0,74750000.0,80844000.0
Arista Networks Inc,ANET,,1596532,2018.0,Q3,2018-07-01,2018-09-30,2019-10-31 19:15:23+00:00,2.25,2.25,2.08,20865000.0,47903000.0,168524000.0,168524000.0,168439000.0,201726000.0,563309000.0,,8619000.0,,0.0,117589000.0,15321000.0,201726000.0,361583000.0,,180813000.0,180770000.0,8619000.0,189389000.0,563309000.0,74900000.0,75011000.0,81018000.0
Arista Networks Inc,ANET,,1596532,2018.0,Q3YTD,2018-01-01,2018-09-30,,2.12,2.12,1.79,-67482000.0,136231000.0,157793000.0,157793000.0,157701000.0,557258000.0,1555643000.0,,11293000.0,,405000000.0,324029000.0,53420000.0,557258000.0,998385000.0,687000.0,918680000.0,79705000.0,10606000.0,90311000.0,1555643000.0,74900000.0,75011000.0,81018000.0
Arista Networks Inc,ANET,,1596532,2018.0,Q3TTM,2017-10-01,2018-09-30,,3.55,3.55,3.09,-29680000.0,175039000.0,261626000.0,261626000.0,261413000.0,1302377000.0,3669696000.0,,11501000.0,1061769000.0,405000000.0,431209000.0,75209000.0,1302377000.0,2367319000.0,-1352000.0,2148226000.0,219093000.0,12853000.0,231946000.0,3669696000.0,74900000.0,75011000.0,81018000.0
Arista Networks Inc,ANET,,1596532,2018.0,Q2,2018-04-01,2018-06-30,2019-08-02 16:39:41+00:00,-2.08,-2.08,-2.08,-86703000.0,46188000.0,-155269000.0,-155269000.0,-155187000.0,185962000.0,519845000.0,,-2169000.0,,405000000.0,104078000.0,18420000.0,185962000.0,333883000.0,,573686000.0,-239803000.0,-2169000.0,-241972000.0,519845000.0,74600000.0,74503000.0,74503000.0
Arista Networks Inc,ANET,,1596532,2018.0,Q2YTD,2018-01-01,2018-06-30,,-0.13,-0.13,-0.29,-88347000.0,88328000.0,-10731000.0,-10731000.0,-10738000.0,355532000.0,992334000.0,,2674000.0,,405000000.0,206440000.0,38099000.0,355532000.0,636802000.0,687000.0,737867000.0,-101065000.0,1987000.0,-99078000.0,992334000.0,74600000.0,74503000.0,74503000.0
Arista Networks Inc,ANET,,1596532,2018.0,Q2TTM,2017-07-01,2018-06-30,,3.14,3.14,2.69,-42000000.0,167776000.0,226824000.0,226824000.0,226514000.0,1257667000.0,3544020000.0,,5018000.0,1061769000.0,405000000.0,393230000.0,79423000.0,1257667000.0,2286353000.0,-651000.0,2107198000.0,179155000.0,5669000.0,184824000.0,3544020000.0,74600000.0,74503000.0,74503000.0
Arista Networks Inc,ANET,,1596532,2018.0,Q1,2018-01-01,2018-03-31,2019-05-03 19:21:42+00:00,1.95,1.95,1.79,-1644000.0,42140000.0,144538000.0,144538000.0,144449000.0,169570000.0,472489000.0,,4843000.0,,,102362000.0,19679000.0,169570000.0,302919000.0,687000.0,164181000.0,138738000.0,4156000.0,142894000.0,472489000.0,74100000.0,73994000.0,80721000.0
Arista Networks Inc,ANET,,1596532,2018.0,Q1TTM,2017-04-01,2018-03-31,,6.64,6.64,6.07,59148000.0,160218000.0,484778000.0,484778000.0,484155000.0,1217139000.0,3429386000.0,,8306000.0,1061769000.0,,370346000.0,84322000.0,1217139000.0,2212247000.0,-28000.0,1676655000.0,535592000.0,8334000.0,543926000.0,3429386000.0,74100000.0,73994000.0,80721000.0
Arista Networks Inc,ANET,,1596532,2019.0,Q4,2019-10-01,2019-12-31,,3.41,3.41,3.24,-73520000.0,54535000.0,260692000.0,260692000.0,260582000.0,196243000.0,552546000.0,,11183000.0,,,110063000.0,15716000.0,196243000.0,356303000.0,,180314000.0,175989000.0,11183000.0,187172000.0,552546000.0,76300000.0,76312000.0,80879000.0
Arista Networks Inc,ANET,,1596532,2019.0,FY,2019-01-01,2019-12-31,2020-02-13 19:39:57+00:00,11.26,11.26,10.63,2403000.0,213907000.0,859867000.0,859867000.0,859444000.0,866368000.0,2410706000.0,,56496000.0,,0.0,462759000.0,61898000.0,866368000.0,1544338000.0,,738564000.0,805774000.0,56496000.0,862270000.0,2410706000.0,76300000.0,76312000.0,80879000.0
Arista Networks Inc,ANET,,1596532,2019.0,Q3YTD,2019-01-01,2019-09-30,,7.85,7.85,7.39,75923000.0,159372000.0,599175000.0,599175000.0,598862000.0,670125000.0,1858160000.0,,45313000.0,,,352696000.0,46182000.0,670125000.0,1188035000.0,,558250000.0,629785000.0,45313000.0,675098000.0,1858160000.0,76500000.0,76426000.0,80753000.0
Arista Networks Inc,ANET,,1596532,2019.0,Q3TTM,2018-10-01,2019-09-30,,10.12,10.12,9.66,104091000.0,210283000.0,769497000.0,769497000.0,769087000.0,890859000.0,2453886000.0,,49474000.0,,,471135000.0,58182000.0,890859000.0,1563027000.0,-687000.0,739600000.0,823427000.0,50161000.0,873588000.0,2453886000.0,76500000.0,76426000.0,80753000.0
Arista Networks Inc,ANET,,1596532,2019.0,Q3,2019-07-01,2019-09-30,2019-10-31 19:15:23+00:00,2.73,2.73,2.59,38880000.0,55279000.0,208895000.0,208895000.0,208799000.0,237141000.0,654415000.0,,19169000.0,,0.0,118732000.0,14657000.0,237141000.0,417274000.0,,188668000.0,228606000.0,19169000.0,247775000.0,654415000.0,76500000.0,76426000.0,80753000.0
Arista Networks Inc,ANET,,1596532,2019.0,Q2YTD,2019-01-01,2019-06-30,,5.12,5.12,4.8,37043000.0,104093000.0,390280000.0,390280000.0,390063000.0,432984000.0,1203745000.0,,26144000.0,,,233964000.0,31525000.0,432984000.0,770761000.0,,369582000.0,401179000.0,26144000.0,427323000.0,1203745000.0,76600000.0,76552000.0,81335000.0
Arista Networks Inc,ANET,,1596532,2019.0,Q2TTM,2018-07-01,2019-06-30,,9.64,9.64,9.15,86076000.0,202907000.0,729126000.0,729126000.0,728727000.0,855444000.0,2362780000.0,,38924000.0,,,469992000.0,58846000.0,855444000.0,1507336000.0,-687000.0,731745000.0,775591000.0,39611000.0,815202000.0,2362780000.0,76600000.0,76552000.0,81335000.0
Arista Networks Inc,ANET,,1596532,2019.0,Q2,2019-04-01,2019-06-30,2019-08-02 16:39:41+00:00,2.47,2.47,2.33,31397000.0,53040000.0,189251000.0,189251000.0,189152000.0,218130000.0,608321000.0,,13811000.0,,0.0,114295000.0,16019000.0,218130000.0,390191000.0,,183354000.0,206837000.0,13811000.0,220648000.0,608321000.0,76600000.0,76552000.0,81335000.0
Arista Networks Inc,ANET,,1596532,2019.0,Q1,2019-01-01,2019-03-31,2020-05-05 19:21:42+00:00,2.65,2.65,2.47,5646000.0,51053000.0,201029000.0,201029000.0,200911000.0,214854000.0,595424000.0,,12333000.0,,,119669000.0,15506000.0,214854000.0,380570000.0,,186228000.0,194342000.0,12333000.0,206675000.0,595424000.0,75800000.0,75920000.0,81201000.0
Arista Networks Inc,ANET,,1596532,2019.0,Q1TTM,2018-04-01,2019-03-31,,5.09,5.09,4.74,-32024000.0,196055000.0,384606000.0,384606000.0,384388000.0,823276000.0,2274304000.0,,22944000.0,,405000000.0,459775000.0,61247000.0,823276000.0,1451028000.0,-687000.0,1122077000.0,328951000.0,23631000.0,352582000.0,2274304000.0,75800000.0,75920000.0,81201000.0
Arista Networks Inc,ANET,,1596532,2020.0,Q1TTM,2019-04-01,2020-03-31,,10.43,10.43,9.89,20145000.0,219940000.0,797269000.0,797269000.0,796964000.0,836292000.0,2338311000.0,,56320000.0,,,456244000.0,64741000.0,836292000.0,1502019000.0,,740925000.0,761094000.0,56320000.0,817414000.0,2338311000.0,76100000.0,76264000.0,79939000.0
Arista Networks Inc,ANET,,1596532,2020.0,Q1,2020-01-01,2020-03-31,2020-05-05 19:21:42+00:00,1.82,1.82,1.73,23388000.0,57086000.0,138431000.0,138431000.0,138431000.0,184778000.0,523029000.0,,12157000.0,,,113154000.0,18349000.0,184778000.0,338251000.0,,188589000.0,149662000.0,12157000.0,161819000.0,523029000.0,76100000.0,76264000.0,79939000.0
