company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofplantpropertyandequipment
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2011.0,Q3TTM,2010-10-01,2011-09-30,,,47000000.0,,823000000.0,1571000000.0,357000000.0,,4161000000.0,-1139000000.0,-1312000000.0,1818000000.0,-1139000000.0,-1312000000.0,1818000000.0,-633000000.0,-387000000.0,-387000000.0,230000000.0,,22000000.0,,,-1334000000.0,-4971000000.0,-329000000.0,,
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2011.0,Q3,2010-10-01,2011-09-30,,,7000000.0,,247000000.0,405000000.0,48000000.0,,238000000.0,-157000000.0,-410000000.0,405000000.0,-157000000.0,-410000000.0,405000000.0,-162000000.0,-85000000.0,-85000000.0,30000000.0,,-17000000.0,,,-393000000.0,-279000000.0,-116000000.0,,
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-07 08:13:41+00:00,,20000000.0,,402000000.0,776000000.0,208000000.0,,3565000000.0,-51000000.0,-694000000.0,907000000.0,-51000000.0,-694000000.0,907000000.0,162000000.0,-217000000.0,-217000000.0,120000000.0,,-14000000.0,,,-680000000.0,-3409000000.0,-207000000.0,,
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2011.0,Q2TTM,2010-07-01,2011-06-30,,,58000000.0,,800000000.0,1551000000.0,450000000.0,,5055000000.0,-499000000.0,-1211000000.0,1854000000.0,-499000000.0,-1211000000.0,1854000000.0,144000000.0,-397000000.0,-397000000.0,192000000.0,,29000000.0,,,-1240000000.0,-5341000000.0,-213000000.0,,
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2011.0,Q2,2011-04-01,2011-06-30,,,8000000.0,,200000000.0,393000000.0,113000000.0,,1714000000.0,-7000000.0,-313000000.0,460000000.0,-7000000.0,-313000000.0,460000000.0,140000000.0,-107000000.0,-107000000.0,53000000.0,,11000000.0,,,-324000000.0,-1721000000.0,,,
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2011.0,Q1,2011-01-01,2011-03-31,2012-05-08 08:09:35+00:00,,12000000.0,,202000000.0,383000000.0,95000000.0,,1851000000.0,-44000000.0,-381000000.0,447000000.0,-44000000.0,-381000000.0,447000000.0,22000000.0,-110000000.0,-110000000.0,67000000.0,,-25000000.0,,,-356000000.0,-1688000000.0,-207000000.0,,
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2011.0,Q1TTM,2010-04-01,2011-03-31,,,68000000.0,,785000000.0,1538000000.0,435000000.0,,4966000000.0,-807000000.0,-1221000000.0,1845000000.0,-807000000.0,-1221000000.0,1845000000.0,-183000000.0,-371000000.0,-371000000.0,175000000.0,,34000000.0,,,-1255000000.0,-5422000000.0,-213000000.0,-138000000.0,
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2012.0,Q4,2011-10-01,2012-12-31,,,12000000.0,,257000000.0,466000000.0,46000000.0,,1477000000.0,-888000000.0,-458000000.0,485000000.0,-888000000.0,-458000000.0,485000000.0,-861000000.0,-40000000.0,-40000000.0,1000000.0,2000000.0,-9000000.0,,,-449000000.0,-2360000000.0,-7000000.0,,
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2012.0,FY,2012-01-01,2012-12-31,2015-02-23 19:13:45+00:00,,45000000.0,,904000000.0,1713000000.0,322000000.0,,5830000000.0,-134000000.0,-1737000000.0,1876000000.0,-134000000.0,-1737000000.0,1876000000.0,5000000.0,-304000000.0,-304000000.0,100000000.0,15000000.0,-11000000.0,,,-1745000000.0,-5968000000.0,-11000000.0,,19000000.0
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-05 08:07:29+00:00,,33000000.0,,647000000.0,1247000000.0,276000000.0,,4353000000.0,754000000.0,-1279000000.0,1391000000.0,754000000.0,-1279000000.0,1391000000.0,866000000.0,-264000000.0,-264000000.0,99000000.0,13000000.0,-2000000.0,,,-1296000000.0,-3608000000.0,-4000000.0,,19000000.0
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2012.0,Q3TTM,2011-10-01,2012-09-30,,,40000000.0,,897000000.0,1658000000.0,324000000.0,,6039000000.0,589000000.0,-1541000000.0,1816000000.0,589000000.0,-1541000000.0,1816000000.0,864000000.0,-331000000.0,-331000000.0,125000000.0,18000000.0,62000000.0,,,-1622000000.0,-5054000000.0,-414000000.0,,19000000.0
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2012.0,Q3,2011-10-01,2012-09-30,,,9000000.0,,199000000.0,424000000.0,108000000.0,,1536000000.0,889000000.0,-494000000.0,468000000.0,889000000.0,-494000000.0,468000000.0,863000000.0,-87000000.0,-87000000.0,14000000.0,13000000.0,-25000000.0,,,-488000000.0,-660000000.0,,,19000000.0
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-06 08:07:55+00:00,,24000000.0,,448000000.0,823000000.0,168000000.0,,2817000000.0,-135000000.0,-785000000.0,923000000.0,-135000000.0,-785000000.0,923000000.0,3000000.0,-177000000.0,-177000000.0,85000000.0,,23000000.0,,,-808000000.0,-2948000000.0,-4000000.0,,
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2012.0,Q2TTM,2011-07-01,2012-06-30,,,38000000.0,,945000000.0,1639000000.0,264000000.0,,4741000000.0,-457000000.0,-1457000000.0,1753000000.0,-457000000.0,-1457000000.0,1753000000.0,-161000000.0,-329000000.0,-329000000.0,141000000.0,5000000.0,70000000.0,,,-1527000000.0,-4673000000.0,-530000000.0,,
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2012.0,Q2,2011-10-01,2012-06-30,,,10000000.0,,232000000.0,415000000.0,68000000.0,,1348000000.0,-48000000.0,-420000000.0,469000000.0,-48000000.0,-420000000.0,469000000.0,1000000.0,-83000000.0,-83000000.0,59000000.0,,48000000.0,,,-468000000.0,-1395000000.0,-1000000.0,,
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2012.0,Q1,2012-01-01,2012-03-31,2013-05-07 08:11:26+00:00,,14000000.0,,216000000.0,408000000.0,100000000.0,,1469000000.0,-87000000.0,-365000000.0,454000000.0,-87000000.0,-365000000.0,454000000.0,2000000.0,-94000000.0,-94000000.0,26000000.0,,-25000000.0,,,-340000000.0,-1553000000.0,-3000000.0,,
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2012.0,Q1TTM,2011-04-01,2012-03-31,,,36000000.0,,913000000.0,1617000000.0,309000000.0,,5107000000.0,-416000000.0,-1350000000.0,1744000000.0,-416000000.0,-1350000000.0,1744000000.0,-22000000.0,-353000000.0,-353000000.0,135000000.0,5000000.0,33000000.0,,,-1383000000.0,-4999000000.0,-529000000.0,,
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2013.0,Q4,2013-10-01,2013-12-31,,,10000000.0,,179000000.0,500000000.0,35000000.0,37000000.0,213000000.0,-98000000.0,-517000000.0,595000000.0,-98000000.0,-517000000.0,595000000.0,-20000000.0,39000000.0,39000000.0,11000000.0,,52000000.0,,,-569000000.0,-344000000.0,-4000000.0,,
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2013.0,FY,2013-01-01,2013-12-31,2015-02-23 19:13:45+00:00,,43000000.0,,763000000.0,1854000000.0,236000000.0,104000000.0,6782000000.0,299000000.0,-2443000000.0,2158000000.0,299000000.0,-2443000000.0,2158000000.0,14000000.0,-169000000.0,-169000000.0,194000000.0,,58000000.0,,,-2501000000.0,-6572000000.0,-15000000.0,,
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2013.0,Q3TTM,2012-10-01,2013-09-30,,,45000000.0,,841000000.0,1820000000.0,247000000.0,67000000.0,8046000000.0,-491000000.0,-2384000000.0,2048000000.0,-491000000.0,-2384000000.0,2048000000.0,-827000000.0,-248000000.0,-248000000.0,184000000.0,2000000.0,-3000000.0,,,-2381000000.0,-8588000000.0,-18000000.0,,
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2013.0,Q3,2013-07-01,2013-09-30,,,10000000.0,,214000000.0,493000000.0,81000000.0,52000000.0,1859000000.0,539000000.0,-1080000000.0,538000000.0,539000000.0,-1080000000.0,538000000.0,-3000000.0,-70000000.0,-70000000.0,24000000.0,,18000000.0,,,-1098000000.0,-1371000000.0,-1000000.0,,
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-10-31 09:59:40+00:00,,33000000.0,,584000000.0,1354000000.0,201000000.0,67000000.0,6569000000.0,397000000.0,-1926000000.0,1563000000.0,397000000.0,-1926000000.0,1563000000.0,34000000.0,-208000000.0,-208000000.0,183000000.0,,6000000.0,,,-1932000000.0,-6228000000.0,-11000000.0,,
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2013.0,Q2TTM,2012-07-01,2013-06-30,,,44000000.0,,826000000.0,1751000000.0,274000000.0,15000000.0,7723000000.0,-141000000.0,-1798000000.0,1978000000.0,-141000000.0,-1798000000.0,1978000000.0,39000000.0,-265000000.0,-265000000.0,174000000.0,15000000.0,-46000000.0,,,-1771000000.0,-7877000000.0,-17000000.0,,19000000.0
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2013.0,Q2,2013-04-01,2013-06-30,,,10000000.0,,250000000.0,436000000.0,32000000.0,15000000.0,3394000000.0,-91000000.0,-414000000.0,484000000.0,-91000000.0,-414000000.0,484000000.0,-21000000.0,-96000000.0,-96000000.0,102000000.0,-5000000.0,8000000.0,,,-422000000.0,-3490000000.0,-5000000.0,,
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-07-31 08:06:50+00:00,,23000000.0,,370000000.0,861000000.0,120000000.0,15000000.0,4710000000.0,-142000000.0,-846000000.0,1025000000.0,-142000000.0,-846000000.0,1025000000.0,37000000.0,-138000000.0,-138000000.0,159000000.0,,-12000000.0,,,-834000000.0,-4857000000.0,-10000000.0,,
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2013.0,Q1TTM,2012-04-01,2013-03-31,,,44000000.0,,808000000.0,1730000000.0,310000000.0,,5677000000.0,-98000000.0,-1804000000.0,1963000000.0,-98000000.0,-1804000000.0,1963000000.0,61000000.0,-252000000.0,-252000000.0,131000000.0,20000000.0,-6000000.0,,,-1817000000.0,-5782000000.0,-13000000.0,,19000000.0
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2013.0,Q1,2013-01-01,2013-03-31,2014-04-30 17:00:04+00:00,,13000000.0,,120000000.0,425000000.0,88000000.0,,1316000000.0,-51000000.0,-432000000.0,541000000.0,-51000000.0,-432000000.0,541000000.0,58000000.0,-42000000.0,-42000000.0,57000000.0,5000000.0,-20000000.0,,,-412000000.0,-1367000000.0,-5000000.0,,
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2014.0,FY,2014-01-01,2014-12-31,2017-02-16 07:10:06+00:00,,37000000.0,13000000.0,851000000.0,2102000000.0,331000000.0,0.0,8809000000.0,6927000000.0,-9304000000.0,2359000000.0,6927000000.0,-9304000000.0,2359000000.0,-18000000.0,-183000000.0,-183000000.0,72000000.0,123000000.0,-7094000000.0,0.0,,-2221000000.0,-1986000000.0,-19000000.0,,11000000.0
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2014.0,Q4,2014-10-01,2014-12-31,,,8000000.0,13000000.0,227000000.0,534000000.0,110000000.0,-43000000.0,3891000000.0,3502000000.0,-4139000000.0,630000000.0,3502000000.0,-4139000000.0,630000000.0,-7000000.0,-48000000.0,-48000000.0,26000000.0,123000000.0,-3607000000.0,,,-543000000.0,-468000000.0,-1000000.0,,11000000.0
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-10-29 08:05:46+00:00,,29000000.0,,624000000.0,1568000000.0,221000000.0,43000000.0,4918000000.0,3425000000.0,-5165000000.0,1729000000.0,3425000000.0,-5165000000.0,1729000000.0,-11000000.0,-135000000.0,-135000000.0,46000000.0,,-3487000000.0,,,-1678000000.0,-1518000000.0,-18000000.0,,
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2014.0,Q3TTM,2013-10-01,2014-09-30,,,39000000.0,,803000000.0,2068000000.0,256000000.0,80000000.0,5131000000.0,3327000000.0,-5682000000.0,2324000000.0,3327000000.0,-5682000000.0,2324000000.0,-31000000.0,-96000000.0,-96000000.0,57000000.0,,-3435000000.0,,,-2247000000.0,-1862000000.0,-22000000.0,,
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2014.0,Q3,2014-07-01,2014-09-30,,,9000000.0,,223000000.0,535000000.0,20000000.0,14000000.0,4284000000.0,3580000000.0,-4099000000.0,520000000.0,3580000000.0,-4099000000.0,520000000.0,1000000.0,-53000000.0,-53000000.0,9000000.0,,-3530000000.0,,,-569000000.0,-717000000.0,-1000000.0,,
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2014.0,Q2TTM,2013-07-01,2014-06-30,,,40000000.0,,794000000.0,2026000000.0,317000000.0,118000000.0,2706000000.0,286000000.0,-2663000000.0,2342000000.0,286000000.0,-2663000000.0,2342000000.0,-35000000.0,-113000000.0,-113000000.0,72000000.0,,113000000.0,,,-2776000000.0,-2516000000.0,-22000000.0,,
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2014.0,Q2,2014-04-01,2014-06-30,,,10000000.0,,176000000.0,528000000.0,119000000.0,23000000.0,336000000.0,-60000000.0,-567000000.0,632000000.0,-60000000.0,-567000000.0,632000000.0,5000000.0,-45000000.0,-45000000.0,20000000.0,,3000000.0,,,-570000000.0,-413000000.0,-6000000.0,,
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-04 08:07:39+00:00,,20000000.0,,401000000.0,1033000000.0,201000000.0,29000000.0,634000000.0,-155000000.0,-1066000000.0,1209000000.0,-155000000.0,-1066000000.0,1209000000.0,-12000000.0,-82000000.0,-82000000.0,37000000.0,,43000000.0,,,-1109000000.0,-801000000.0,-17000000.0,,
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2014.0,Q1TTM,2013-04-01,2014-03-31,,,40000000.0,,868000000.0,1934000000.0,230000000.0,110000000.0,5764000000.0,255000000.0,-2510000000.0,2194000000.0,255000000.0,-2510000000.0,2194000000.0,-61000000.0,-164000000.0,-164000000.0,154000000.0,-5000000.0,118000000.0,,,-2628000000.0,-5593000000.0,-21000000.0,,
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2014.0,Q1,2014-01-01,2014-03-31,2015-05-01 08:07:56+00:00,,10000000.0,,225000000.0,505000000.0,82000000.0,6000000.0,298000000.0,-95000000.0,-499000000.0,577000000.0,-95000000.0,-499000000.0,577000000.0,-17000000.0,-37000000.0,-37000000.0,17000000.0,,40000000.0,,,-539000000.0,-388000000.0,-11000000.0,,
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2015.0,FY,2015-01-01,2015-12-31,2018-02-02 08:07:24+00:00,,28000000.0,3000000.0,1064000000.0,2125000000.0,256000000.0,0.0,26045000000.0,14675000000.0,-17032000000.0,2359000000.0,14675000000.0,-17032000000.0,2359000000.0,2000000.0,-271000000.0,-271000000.0,221000000.0,30000000.0,-15192000000.0,0.0,,-1840000000.0,-11362000000.0,-38000000.0,,0.0
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2015.0,Q4,2015-10-01,2015-12-31,,,7000000.0,3000000.0,317000000.0,545000000.0,164000000.0,,2983000000.0,2561000000.0,-3167000000.0,611000000.0,2561000000.0,-3167000000.0,611000000.0,5000000.0,-122000000.0,-122000000.0,17000000.0,8000000.0,-2619000000.0,,,-548000000.0,-416000000.0,-14000000.0,,
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-03 08:06:21+00:00,,21000000.0,,747000000.0,1580000000.0,92000000.0,0.0,23062000000.0,12114000000.0,-13865000000.0,1748000000.0,12114000000.0,-13865000000.0,1748000000.0,-3000000.0,-149000000.0,-149000000.0,204000000.0,22000000.0,-12573000000.0,0.0,,-1292000000.0,-10946000000.0,-24000000.0,,0.0
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2015.0,Q3TTM,2014-10-01,2015-09-30,,,29000000.0,13000000.0,974000000.0,2114000000.0,202000000.0,-43000000.0,26953000000.0,15616000000.0,-18004000000.0,2378000000.0,15616000000.0,-18004000000.0,2378000000.0,-10000000.0,-197000000.0,-197000000.0,230000000.0,145000000.0,-16180000000.0,,,-1835000000.0,-11414000000.0,-25000000.0,,11000000.0
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2015.0,Q3,2015-07-01,2015-09-30,,,6000000.0,,202000000.0,538000000.0,64000000.0,,19749000000.0,19388000000.0,-20107000000.0,689000000.0,19388000000.0,-20107000000.0,689000000.0,-30000000.0,54000000.0,54000000.0,27000000.0,16000000.0,-19598000000.0,,,-509000000.0,-376000000.0,-1000000.0,,
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-09 07:09:59+00:00,,15000000.0,,545000000.0,1042000000.0,28000000.0,0.0,3313000000.0,-7274000000.0,6242000000.0,1059000000.0,-7274000000.0,6242000000.0,1059000000.0,27000000.0,-203000000.0,-203000000.0,177000000.0,6000000.0,7025000000.0,0.0,,-783000000.0,-10570000000.0,-23000000.0,,0.0
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2015.0,Q2TTM,2014-07-01,2015-06-30,,,32000000.0,13000000.0,995000000.0,2111000000.0,158000000.0,-29000000.0,11488000000.0,-192000000.0,-1996000000.0,2209000000.0,-192000000.0,-1996000000.0,2209000000.0,21000000.0,-304000000.0,-304000000.0,212000000.0,129000000.0,-112000000.0,,,-1895000000.0,-11755000000.0,-25000000.0,,11000000.0
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2015.0,Q2,2015-04-01,2015-06-30,,,7000000.0,,290000000.0,528000000.0,-31000000.0,,2981000000.0,-7204000000.0,6683000000.0,531000000.0,-7204000000.0,6683000000.0,531000000.0,10000000.0,-122000000.0,-122000000.0,149000000.0,,7115000000.0,,,-432000000.0,-10178000000.0,-7000000.0,,
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2015.0,Q1,2015-01-01,2015-03-31,2016-04-28 08:06:17+00:00,,8000000.0,,255000000.0,514000000.0,59000000.0,,332000000.0,-70000000.0,-441000000.0,528000000.0,-70000000.0,-441000000.0,528000000.0,17000000.0,-81000000.0,-81000000.0,28000000.0,6000000.0,-90000000.0,,,-351000000.0,-392000000.0,-16000000.0,,
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2015.0,Q1TTM,2014-04-01,2015-03-31,,,35000000.0,13000000.0,881000000.0,2111000000.0,308000000.0,-6000000.0,8843000000.0,6952000000.0,-9246000000.0,2310000000.0,6952000000.0,-9246000000.0,2310000000.0,16000000.0,-227000000.0,-227000000.0,83000000.0,129000000.0,-7224000000.0,,,-2033000000.0,-1990000000.0,-24000000.0,,11000000.0
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2016.0,FY,2016-01-01,2016-12-31,2019-01-31 07:13:55+00:00,,-256000000.0,63000000.0,2685000000.0,6907000000.0,-1880000000.0,5000000000.0,12345000000.0,4779000000.0,-33554000000.0,8079000000.0,4779000000.0,-33554000000.0,8041000000.0,-20734000000.0,3745000000.0,3745000000.0,-437000000.0,115000000.0,581000000.0,-96000000.0,,-34135000000.0,-10805000000.0,-1780000000.0,,
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-10-26 07:35:45+00:00,,-148000000.0,48000000.0,1964000000.0,4412000000.0,-2556000000.0,5000000000.0,5997000000.0,6250000000.0,-9905000000.0,4815000000.0,6250000000.0,-9905000000.0,4815000000.0,1160000000.0,3176000000.0,3176000000.0,-69000000.0,159000000.0,22342000000.0,-55000000.0,,-32247000000.0,-4403000000.0,-448000000.0,,
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2016.0,Q3TTM,2015-10-01,2016-09-30,,,-141000000.0,51000000.0,2281000000.0,4957000000.0,-2392000000.0,5000000000.0,8980000000.0,8811000000.0,-13072000000.0,5426000000.0,8811000000.0,-13072000000.0,5426000000.0,1165000000.0,3054000000.0,3054000000.0,-52000000.0,167000000.0,19723000000.0,-55000000.0,,-32795000000.0,-4819000000.0,-462000000.0,,
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2016.0,Q3,2016-07-01,2016-09-30,,,-107000000.0,44000000.0,950000000.0,2437000000.0,167000000.0,,,-389000000.0,-1802000000.0,2801000000.0,-389000000.0,-1802000000.0,2801000000.0,610000000.0,250000000.0,250000000.0,54000000.0,47000000.0,-54000000.0,-37000000.0,,-1748000000.0,-50000000.0,-349000000.0,,
