company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,aoci,cashandequivalents,commonequity,goodwill,intangibleassets,longtermdebt,netppe,noncontrollinginterests,noncurrentdeferredtaxliabilities,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,prepaidexpenses,restrictedcash,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2013.0,Q1,,2013-03-31,2013-05-07 08:11:26+00:00,1290000000.0,208000000.0,-64000000.0,65000000.0,1632000000.0,953000000.0,6646000000.0,12816000000.0,7259000000.0,,1279000000.0,,407000000.0,125000000.0,,74000000.0,27000000.0,-1434000000.0,,15639000000.0,129000000.0,374000000.0,1290000000.0,129000000.0,129000000.0,15510000000.0,15639000000.0,8006000000.0,14220000000.0,0.0,-5000000.0
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2014.0,FY,,2014-12-31,2016-02-09 19:19:39+00:00,1635000000.0,285000000.0,-22000000.0,3000000.0,1930000000.0,1168000000.0,7111000000.0,20887000000.0,8373000000.0,,1648000000.0,,280000000.0,72000000.0,7111000000.0,57000000.0,,-1762000000.0,,24388000000.0,146000000.0,345000000.0,1635000000.0,146000000.0,146000000.0,24242000000.0,24388000000.0,15670000000.0,22607000000.0,0.0,
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2014.0,Q3,,2014-09-30,2014-10-31 09:59:40+00:00,1586000000.0,270000000.0,-25000000.0,10000000.0,1843000000.0,1170000000.0,7184000000.0,17595000000.0,8305000000.0,,1610000000.0,,408000000.0,62000000.0,3513000000.0,90000000.0,,-1703000000.0,,20950000000.0,97000000.0,370000000.0,1586000000.0,97000000.0,97000000.0,20853000000.0,20950000000.0,12275000000.0,19267000000.0,0.0,-18000000.0
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2014.0,Q2,,2014-06-30,2014-07-31 08:06:50+00:00,1606000000.0,252000000.0,-30000000.0,9000000.0,1816000000.0,1170000000.0,7254000000.0,14019000000.0,8197000000.0,,1554000000.0,,411000000.0,71000000.0,,76000000.0,,-1650000000.0,,17369000000.0,119000000.0,337000000.0,1606000000.0,119000000.0,119000000.0,17250000000.0,17369000000.0,8835000000.0,15644000000.0,0.0,-17000000.0
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2014.0,Q1,,2014-03-31,2014-04-30 17:00:04+00:00,1523000000.0,217000000.0,-35000000.0,4000000.0,1778000000.0,1177000000.0,7326000000.0,14090000000.0,8079000000.0,,1492000000.0,,411000000.0,65000000.0,,83000000.0,,-1605000000.0,,17297000000.0,127000000.0,304000000.0,1523000000.0,127000000.0,127000000.0,17170000000.0,17297000000.0,8914000000.0,15647000000.0,0.0,-11000000.0
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2015.0,FY,,2015-12-31,2017-02-16 07:10:06+00:00,1972000000.0,279000000.0,-13000000.0,5000000.0,2028000000.0,1168000000.0,6862000000.0,35723000000.0,8345000000.0,0.0,1590000000.0,,332000000.0,77000000.0,22264000000.0,61000000.0,,-2061000000.0,0.0,39316000000.0,-46000000.0,345000000.0,1972000000.0,-46000000.0,-46000000.0,39362000000.0,39316000000.0,30626000000.0,37390000000.0,0.0,
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2015.0,Q3,,2015-09-30,2015-10-29 08:05:46+00:00,1829000000.0,292000000.0,-15000000.0,0.0,2010000000.0,1168000000.0,6922000000.0,33281000000.0,8281000000.0,,1616000000.0,,470000000.0,87000000.0,19626000000.0,114000000.0,,-1911000000.0,,36873000000.0,60000000.0,406000000.0,1829000000.0,60000000.0,60000000.0,36813000000.0,36873000000.0,28186000000.0,34984000000.0,0.0,-24000000.0
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2015.0,Q2,,2015-06-30,2015-08-04 08:07:39+00:00,1636000000.0,321000000.0,-17000000.0,30000000.0,1974000000.0,1168000000.0,6984000000.0,13896000000.0,8244000000.0,,1745000000.0,,467000000.0,73000000.0,0.0,105000000.0,,-1965000000.0,,17319000000.0,-31000000.0,456000000.0,1636000000.0,-31000000.0,-31000000.0,17350000000.0,17319000000.0,8619000000.0,15714000000.0,0.0,-23000000.0
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2015.0,Q1,,2015-03-31,2015-05-01 08:07:56+00:00,1586000000.0,264000000.0,-19000000.0,20000000.0,1955000000.0,1168000000.0,7048000000.0,13981000000.0,8275000000.0,,1706000000.0,,417000000.0,77000000.0,0.0,106000000.0,7112000000.0,-1843000000.0,6983000000.0,24410000000.0,77000000.0,7502000000.0,8569000000.0,77000000.0,77000000.0,24333000000.0,24410000000.0,8633000000.0,15764000000.0,0.0,-16000000.0
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2016.0,FY,,2016-12-31,2018-02-02 08:07:24+00:00,7544000000.0,1432000000.0,-7000000.0,1535000000.0,39413000000.0,29509000000.0,81924000000.0,59719000000.0,32963000000.0,10227000000.0,26665000000.0,,1371000000.0,2745000000.0,,333000000.0,,733000000.0,2028000000.0,149067000000.0,40139000000.0,3300000000.0,9572000000.0,40139000000.0,50366000000.0,98701000000.0,149067000000.0,112804000000.0,89129000000.0,0.0,
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2016.0,Q3,,2016-09-30,2016-11-03 08:06:21+00:00,6597000000.0,1242000000.0,-8000000.0,1165000000.0,39726000000.0,30165000000.0,81684000000.0,59946000000.0,32881000000.0,10798000000.0,26260000000.0,,1386000000.0,2969000000.0,0.0,374000000.0,,1007000000.0,2050000000.0,148897000000.0,40277000000.0,2781000000.0,8647000000.0,40277000000.0,51075000000.0,97822000000.0,148897000000.0,113235000000.0,89175000000.0,0.0,-448000000.0
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2016.0,Q2,,2016-06-30,2016-08-09 07:09:59+00:00,6736000000.0,1340000000.0,-9000000.0,555000000.0,39530000000.0,29692000000.0,82399000000.0,60132000000.0,33358000000.0,10792000000.0,26339000000.0,,1421000000.0,2885000000.0,0.0,430000000.0,,818000000.0,2071000000.0,149195000000.0,40240000000.0,2325000000.0,8807000000.0,40240000000.0,51032000000.0,98163000000.0,149195000000.0,113512000000.0,89356000000.0,0.0,-99000000.0
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2016.0,Q1,,2016-03-31,2016-04-28 08:06:17+00:00,1925000000.0,253000000.0,-11000000.0,1278000000.0,2057000000.0,1168000000.0,6806000000.0,37124000000.0,8294000000.0,,1618000000.0,,331000000.0,76000000.0,22313000000.0,81000000.0,,-2249000000.0,,40524000000.0,-219000000.0,1612000000.0,1925000000.0,-219000000.0,-219000000.0,40743000000.0,40524000000.0,30618000000.0,38818000000.0,0.0,-16000000.0
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2017.0,FY,,2017-12-31,2019-01-31 07:13:55+00:00,9045000000.0,1635000000.0,-1000000.0,621000000.0,35253000000.0,29554000000.0,79270000000.0,68186000000.0,33888000000.0,8447000000.0,17314000000.0,,1356000000.0,2502000000.0,,299000000.0,,3832000000.0,2045000000.0,146623000000.0,39084000000.0,2555000000.0,11090000000.0,39084000000.0,47531000000.0,99092000000.0,146623000000.0,110180000000.0,88002000000.0,0.0,
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2017.0,Q3,,2017-09-30,2017-10-26 07:35:45+00:00,8351000000.0,1652000000.0,-2000000.0,2164000000.0,39773000000.0,29554000000.0,79905000000.0,66064000000.0,33300000000.0,9349000000.0,26576000000.0,,1337000000.0,2591000000.0,,316000000.0,,1206000000.0,2068000000.0,148228000000.0,33229000000.0,4132000000.0,10419000000.0,33229000000.0,42578000000.0,105650000000.0,148228000000.0,110796000000.0,95231000000.0,0.0,-7748000000.0
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2017.0,Q2,,2017-06-30,2017-07-27 08:35:09+00:00,8123000000.0,1489000000.0,-4000000.0,694000000.0,39697000000.0,29554000000.0,80547000000.0,63248000000.0,32948000000.0,9805000000.0,26574000000.0,,1347000000.0,2582000000.0,,381000000.0,,1158000000.0,0.0,146960000000.0,36628000000.0,2564000000.0,8123000000.0,36628000000.0,46433000000.0,100527000000.0,146960000000.0,111448000000.0,92404000000.0,0.0,-4223000000.0
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2017.0,Q1,,2017-03-31,2017-05-02 07:06:02+00:00,7513000000.0,1311000000.0,-6000000.0,2920000000.0,39602000000.0,29526000000.0,81220000000.0,60837000000.0,32699000000.0,10184000000.0,26576000000.0,,1333000000.0,2607000000.0,,435000000.0,,1019000000.0,2007000000.0,149444000000.0,39720000000.0,4666000000.0,9520000000.0,39720000000.0,49904000000.0,99540000000.0,149444000000.0,112079000000.0,90020000000.0,0.0,-895000000.0
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2018.0,FY,,2018-12-31,2020-01-31 07:08:17+00:00,8805000000.0,1733000000.0,-2000000.0,551000000.0,33507000000.0,29554000000.0,76884000000.0,69537000000.0,35126000000.0,7987000000.0,17389000000.0,,1836000000.0,2837000000.0,,446000000.0,,2780000000.0,3290000000.0,146130000000.0,36285000000.0,2730000000.0,12095000000.0,36285000000.0,44272000000.0,101858000000.0,146130000000.0,108274000000.0,89763000000.0,0.0,
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2018.0,Q3,,2018-09-30,2018-10-26 07:09:25+00:00,8511000000.0,1736000000.0,-2000000.0,612000000.0,35493000000.0,29554000000.0,77455000000.0,69135000000.0,34740000000.0,8123000000.0,17421000000.0,,1607000000.0,2451000000.0,,381000000.0,,4828000000.0,3339000000.0,146085000000.0,37105000000.0,2729000000.0,11850000000.0,37105000000.0,45228000000.0,100857000000.0,146085000000.0,108616000000.0,89007000000.0,0.0,-3214000000.0
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2018.0,Q2,,2018-06-30,2018-07-31 07:06:19+00:00,8637000000.0,1619000000.0,-2000000.0,773000000.0,35419000000.0,29554000000.0,78029000000.0,66730000000.0,34411000000.0,8199000000.0,17376000000.0,,1507000000.0,2479000000.0,,358000000.0,,4307000000.0,5387000000.0,146251000000.0,37443000000.0,2750000000.0,14024000000.0,37443000000.0,45642000000.0,100609000000.0,146251000000.0,109090000000.0,86585000000.0,0.0,-2281000000.0
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2018.0,Q1,,2018-03-31,2018-04-27 08:11:26+00:00,8262000000.0,1409000000.0,-1000000.0,576000000.0,35352000000.0,29554000000.0,78634000000.0,67609000000.0,34002000000.0,8357000000.0,17351000000.0,,1563000000.0,2464000000.0,,413000000.0,,4034000000.0,3340000000.0,146151000000.0,38768000000.0,2398000000.0,11602000000.0,38768000000.0,47125000000.0,99026000000.0,146151000000.0,109751000000.0,87424000000.0,0.0,-617000000.0
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2019.0,FY,,2019-12-31,2020-05-01 07:12:20+00:00,8885000000.0,2227000000.0,0.0,3483000000.0,31405000000.0,29554000000.0,74775000000.0,75578000000.0,34591000000.0,7366000000.0,17711000000.0,,2797000000.0,3703000000.0,,761000000.0,,40000000.0,3500000000.0,148188000000.0,31445000000.0,6471000000.0,12385000000.0,31445000000.0,38811000000.0,109377000000.0,148188000000.0,107126000000.0,96992000000.0,0.0,0.0
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2019.0,Q3,,2019-09-30,2019-10-25 07:27:38+00:00,8263000000.0,2284000000.0,-2000000.0,508000000.0,33810000000.0,29554000000.0,75278000000.0,71390000000.0,34218000000.0,7548000000.0,17609000000.0,210000000.0,2829000000.0,3764000000.0,,596000000.0,,3734000000.0,3509000000.0,145267000000.0,32974000000.0,3388000000.0,11982000000.0,32974000000.0,40522000000.0,104745000000.0,145267000000.0,107661000000.0,92763000000.0,0.0,-4568000000.0
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2019.0,Q2,,2019-06-30,2019-07-26 07:07:17+00:00,8145000000.0,2070000000.0,-2000000.0,696000000.0,33742000000.0,29554000000.0,75780000000.0,71784000000.0,34475000000.0,7808000000.0,17522000000.0,208000000.0,2936000000.0,3810000000.0,,574000000.0,,3347000000.0,1522000000.0,146085000000.0,35286000000.0,3340000000.0,9875000000.0,35286000000.0,43094000000.0,102991000000.0,146085000000.0,108270000000.0,93116000000.0,0.0,-1801000000.0
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2019.0,Q1,,2019-03-31,2019-04-30 07:10:48+00:00,8213000000.0,1578000000.0,-2000000.0,1451000000.0,33643000000.0,29554000000.0,76316000000.0,70567000000.0,34859000000.0,7909000000.0,17473000000.0,205000000.0,2777000000.0,3624000000.0,,722000000.0,,3033000000.0,3532000000.0,147257000000.0,35734000000.0,3751000000.0,11950000000.0,35734000000.0,43643000000.0,103614000000.0,147257000000.0,108647000000.0,91664000000.0,0.0,-940000000.0
Charter Communications Inc,CHTR,0J0XRGZE3PBRFEZ7MV65,1091667,2020.0,Q1,,2020-03-31,2020-05-01 07:12:20+00:00,8310000000.0,2091000000.0,0.0,2908000000.0,31544000000.0,29554000000.0,74277000000.0,74787000000.0,34096000000.0,7094000000.0,17665000000.0,,2866000000.0,4163000000.0,,760000000.0,,436000000.0,4905000000.0,146552000000.0,29628000000.0,5759000000.0,13215000000.0,29628000000.0,36722000000.0,109830000000.0,146552000000.0,106697000000.0,96615000000.0,0.0,-2352000000.0
