company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,aoci,cashandequivalents,commonequity,goodwill,grossppe,intangibleassets,longtermdebt,netinventory,netppe,noncurrentdeferredtaxassets,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2011.0,Q1,,2011-04-30,2012-06-06 16:52:48+00:00,346000000.0,-107000000.0,799000000.0,746000000.0,146000000.0,,,136000000.0,1159000000.0,400000000.0,297000000.0,182000000.0,260000000.0,137000000.0,244000000.0,1680000000.0,,,3120000000.0,2134000000.0,2140000000.0,606000000.0,2134000000.0,2134000000.0,986000000.0,3120000000.0,580000000.0,380000000.0,-185000000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2012.0,FY,,2013-02-02,2014-03-31 16:51:43+00:00,298000000.0,,880000000.0,2377000000.0,145000000.0,,40000000.0,133000000.0,1167000000.0,490000000.0,257000000.0,268000000.0,338000000.0,72000000.0,221000000.0,,0.0,48000000.0,3367000000.0,2377000000.0,2363000000.0,636000000.0,2377000000.0,2377000000.0,990000000.0,3367000000.0,514000000.0,354000000.0,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2012.0,Q3,,2012-10-27,2013-12-11 16:51:30+00:00,327000000.0,-203000000.0,804000000.0,842000000.0,144000000.0,,,133000000.0,1240000000.0,462000000.0,285000000.0,202000000.0,298000000.0,113000000.0,252000000.0,1999000000.0,0.0,49000000.0,3299000000.0,2289000000.0,2295000000.0,625000000.0,2289000000.0,2289000000.0,1010000000.0,3299000000.0,542000000.0,385000000.0,-349000000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2012.0,Q2,,2012-07-28,2013-09-11 17:21:35+00:00,391000000.0,-241000000.0,770000000.0,819000000.0,143000000.0,,,133000000.0,1231000000.0,447000000.0,284000000.0,199000000.0,278000000.0,110000000.0,253000000.0,1920000000.0,0.0,50000000.0,3234000000.0,2179000000.0,2250000000.0,669000000.0,2179000000.0,2179000000.0,1055000000.0,3234000000.0,537000000.0,386000000.0,-319000000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2012.0,Q1,,2012-04-28,2013-06-12 16:57:23+00:00,357000000.0,-196000000.0,859000000.0,807000000.0,144000000.0,,,135000000.0,1146000000.0,438000000.0,288000000.0,196000000.0,278000000.0,117000000.0,255000000.0,1888000000.0,,50000000.0,3238000000.0,2213000000.0,2251000000.0,635000000.0,2213000000.0,2213000000.0,1025000000.0,3238000000.0,549000000.0,390000000.0,-286000000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2013.0,FY,,2014-02-01,2015-03-30 16:25:38+00:00,263000000.0,,858000000.0,2496000000.0,163000000.0,,67000000.0,136000000.0,1220000000.0,590000000.0,241000000.0,263000000.0,360000000.0,76000000.0,229000000.0,,3000000.0,9000000.0,3487000000.0,2496000000.0,2350000000.0,626000000.0,2496000000.0,2496000000.0,991000000.0,3487000000.0,547000000.0,365000000.0,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2013.0,Q3,,2013-11-02,2014-12-10 16:49:44+00:00,310000000.0,-170000000.0,764000000.0,905000000.0,163000000.0,,70000000.0,137000000.0,1316000000.0,589000000.0,257000000.0,208000000.0,330000000.0,78000000.0,231000000.0,2295000000.0,3000000.0,32000000.0,3477000000.0,2466000000.0,2320000000.0,643000000.0,2466000000.0,2466000000.0,1011000000.0,3477000000.0,568000000.0,368000000.0,-564000000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2013.0,Q2,,2013-08-03,2014-09-10 16:56:24+00:00,418000000.0,-192000000.0,789000000.0,895000000.0,160000000.0,,70000000.0,138000000.0,1306000000.0,552000000.0,265000000.0,243000000.0,309000000.0,79000000.0,217000000.0,2220000000.0,3000000.0,47000000.0,3511000000.0,2426000000.0,2385000000.0,730000000.0,2426000000.0,2426000000.0,1085000000.0,3511000000.0,574000000.0,355000000.0,-497000000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2013.0,Q1,,2013-05-04,2014-06-11 16:42:38+00:00,352000000.0,-189000000.0,1057000000.0,877000000.0,144000000.0,,38000000.0,132000000.0,1169000000.0,504000000.0,263000000.0,174000000.0,290000000.0,68000000.0,216000000.0,2184000000.0,0.0,48000000.0,3465000000.0,2475000000.0,2448000000.0,642000000.0,2475000000.0,2475000000.0,990000000.0,3465000000.0,513000000.0,348000000.0,-397000000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2014.0,FY,,2015-01-31,2016-03-24 16:40:45+00:00,301000000.0,,967000000.0,2496000000.0,157000000.0,,49000000.0,132000000.0,1250000000.0,620000000.0,221000000.0,239000000.0,393000000.0,74000000.0,253000000.0,,2000000.0,,3577000000.0,2496000000.0,2456000000.0,696000000.0,2496000000.0,2496000000.0,1081000000.0,3577000000.0,501000000.0,385000000.0,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2014.0,Q3,,2014-11-01,2015-12-09 16:34:30+00:00,287000000.0,-221000000.0,916000000.0,971000000.0,160000000.0,,56000000.0,132000000.0,1324000000.0,613000000.0,237000000.0,244000000.0,358000000.0,68000000.0,236000000.0,2665000000.0,3000000.0,,3618000000.0,2602000000.0,2484000000.0,648000000.0,2602000000.0,2602000000.0,1016000000.0,3618000000.0,521000000.0,368000000.0,-813000000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2014.0,Q2,,2014-08-02,2015-09-09 17:24:10+00:00,392000000.0,-182000000.0,957000000.0,961000000.0,162000000.0,,61000000.0,134000000.0,1335000000.0,604000000.0,247000000.0,260000000.0,356000000.0,72000000.0,231000000.0,2577000000.0,3000000.0,,3698000000.0,2582000000.0,2552000000.0,751000000.0,2582000000.0,2582000000.0,1116000000.0,3698000000.0,542000000.0,365000000.0,-774000000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2014.0,Q1,,2014-05-03,2015-06-11 16:36:11+00:00,354000000.0,-164000000.0,1005000000.0,947000000.0,163000000.0,,65000000.0,135000000.0,1268000000.0,598000000.0,245000000.0,243000000.0,355000000.0,80000000.0,229000000.0,2517000000.0,3000000.0,2000000.0,3669000000.0,2593000000.0,2518000000.0,712000000.0,2593000000.0,2593000000.0,1076000000.0,3669000000.0,553000000.0,364000000.0,-707000000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2015.0,Q3,,2015-10-31,2016-12-07 16:15:24+00:00,258000000.0,-343000000.0,878000000.0,1099000000.0,156000000.0,,46000000.0,130000000.0,1336000000.0,664000000.0,256000000.0,277000000.0,401000000.0,82000000.0,358000000.0,3058000000.0,1000000.0,,3695000000.0,2547000000.0,2491000000.0,660000000.0,2547000000.0,2547000000.0,1148000000.0,3695000000.0,540000000.0,488000000.0,-1267000000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2015.0,Q2,,2015-08-01,2016-09-07 16:03:49+00:00,359000000.0,-338000000.0,970000000.0,1060000000.0,156000000.0,,46000000.0,130000000.0,1317000000.0,644000000.0,222000000.0,268000000.0,380000000.0,81000000.0,254000000.0,3013000000.0,2000000.0,,3704000000.0,2579000000.0,2555000000.0,741000000.0,2579000000.0,2579000000.0,1125000000.0,3704000000.0,505000000.0,384000000.0,-1156000000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2015.0,Q1,,2015-05-02,2016-06-08 16:47:25+00:00,303000000.0,-318000000.0,986000000.0,1025000000.0,156000000.0,,48000000.0,131000000.0,1234000000.0,639000000.0,226000000.0,259000000.0,387000000.0,83000000.0,253000000.0,2929000000.0,2000000.0,,3631000000.0,2555000000.0,2479000000.0,692000000.0,2555000000.0,2555000000.0,1076000000.0,3631000000.0,513000000.0,384000000.0,-1081000000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2016.0,FY,,2017-01-28,2018-03-29 16:03:21+00:00,249000000.0,,1046000000.0,2710000000.0,155000000.0,,42000000.0,127000000.0,1307000000.0,765000000.0,161000000.0,280000000.0,363000000.0,84000000.0,391000000.0,,,,3840000000.0,2710000000.0,2633000000.0,612000000.0,2710000000.0,2710000000.0,1130000000.0,3840000000.0,442000000.0,518000000.0,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2016.0,Q3,,2016-10-29,2016-12-07 16:15:24+00:00,215000000.0,-353000000.0,865000000.0,1168000000.0,156000000.0,,43000000.0,127000000.0,1361000000.0,732000000.0,171000000.0,291000000.0,327000000.0,75000000.0,391000000.0,3546000000.0,1000000.0,,3694000000.0,2633000000.0,2517000000.0,543000000.0,2633000000.0,2633000000.0,1061000000.0,3694000000.0,445000000.0,518000000.0,-1728000000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2016.0,Q2,,2016-07-30,2016-09-07 16:03:49+00:00,348000000.0,-343000000.0,945000000.0,1147000000.0,156000000.0,,44000000.0,128000000.0,1339000000.0,726000000.0,174000000.0,301000000.0,326000000.0,77000000.0,381000000.0,3426000000.0,1000000.0,,3762000000.0,2578000000.0,2585000000.0,675000000.0,2578000000.0,2578000000.0,1184000000.0,3762000000.0,451000000.0,509000000.0,-1652000000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2016.0,Q1,,2016-04-30,2016-06-08 16:47:25+00:00,230000000.0,-323000000.0,1062000000.0,1127000000.0,157000000.0,,46000000.0,128000000.0,1260000000.0,706000000.0,182000000.0,270000000.0,347000000.0,75000000.0,377000000.0,3336000000.0,1000000.0,,3758000000.0,2675000000.0,2592000000.0,578000000.0,2675000000.0,2675000000.0,1083000000.0,3758000000.0,460000000.0,505000000.0,-1465000000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2017.0,FY,,2018-02-03,2019-04-02 16:07:13+00:00,258000000.0,,849000000.0,2519000000.0,160000000.0,,46000000.0,125000000.0,1278000000.0,866000000.0,48000000.0,424000000.0,358000000.0,290000000.0,701000000.0,,,,3961000000.0,2519000000.0,2551000000.0,616000000.0,2519000000.0,2519000000.0,1442000000.0,3961000000.0,544000000.0,826000000.0,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2017.0,Q3,,2017-10-28,2017-12-06 16:07:42+00:00,241000000.0,-286000000.0,890000000.0,921000000.0,158000000.0,,45000000.0,126000000.0,1313000000.0,835000000.0,164000000.0,295000000.0,326000000.0,113000000.0,463000000.0,2467000000.0,,,3813000000.0,2657000000.0,2498000000.0,567000000.0,2657000000.0,2657000000.0,1156000000.0,3813000000.0,480000000.0,589000000.0,-445000000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2017.0,Q2,,2017-07-29,2017-09-06 16:04:54+00:00,162000000.0,-284000000.0,1043000000.0,916000000.0,158000000.0,,45000000.0,126000000.0,1290000000.0,821000000.0,167000000.0,311000000.0,308000000.0,111000000.0,456000000.0,2403000000.0,,,3946000000.0,2894000000.0,2644000000.0,470000000.0,2894000000.0,2894000000.0,1052000000.0,3946000000.0,481000000.0,582000000.0,-141000000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2017.0,Q1,,2017-04-29,2017-06-06 16:02:50+00:00,208000000.0,-357000000.0,1049000000.0,914000000.0,156000000.0,,43000000.0,127000000.0,1279000000.0,792000000.0,162000000.0,294000000.0,327000000.0,102000000.0,393000000.0,2393000000.0,,,3877000000.0,2822000000.0,2622000000.0,535000000.0,2822000000.0,2822000000.0,1055000000.0,3877000000.0,463000000.0,520000000.0,-128000000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2018.0,FY,,2019-02-02,2019-12-11 17:01:25+00:00,387000000.0,-370000000.0,891000000.0,809000000.0,157000000.0,,24000000.0,124000000.0,1269000000.0,836000000.0,87000000.0,358000000.0,377000000.0,198000000.0,426000000.0,2104000000.0,,,3820000000.0,2506000000.0,2518000000.0,764000000.0,2506000000.0,2506000000.0,1314000000.0,3820000000.0,466000000.0,550000000.0,-37000000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2018.0,Q3,,2018-11-03,2018-12-11 16:30:51+00:00,383000000.0,-361000000.0,748000000.0,864000000.0,157000000.0,,39000000.0,124000000.0,1305000000.0,824000000.0,107000000.0,325000000.0,312000000.0,175000000.0,410000000.0,2323000000.0,,,3680000000.0,2451000000.0,2378000000.0,695000000.0,2451000000.0,2451000000.0,1229000000.0,3680000000.0,478000000.0,534000000.0,-375000000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2018.0,Q2,,2018-08-04,2018-09-12 16:07:46+00:00,408000000.0,-340000000.0,950000000.0,857000000.0,158000000.0,,41000000.0,124000000.0,1254000000.0,842000000.0,108000000.0,320000000.0,313000000.0,159000000.0,505000000.0,2232000000.0,,,3832000000.0,2482000000.0,2524000000.0,721000000.0,2482000000.0,2482000000.0,1350000000.0,3832000000.0,466000000.0,629000000.0,-267000000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2018.0,Q1,,2018-05-05,2018-06-06 16:31:48+00:00,344000000.0,-313000000.0,1029000000.0,848000000.0,158000000.0,,43000000.0,125000000.0,1210000000.0,843000000.0,104000000.0,301000000.0,309000000.0,275000000.0,642000000.0,2184000000.0,,,3963000000.0,2543000000.0,2540000000.0,653000000.0,2543000000.0,2543000000.0,1420000000.0,3963000000.0,580000000.0,767000000.0,-176000000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2019.0,FY,,2020-02-01,2020-06-10 16:51:41+00:00,333000000.0,-394000000.0,907000000.0,764000000.0,156000000.0,824000000.0,20000000.0,122000000.0,1208000000.0,824000000.0,81000000.0,271000000.0,861000000.0,3122000000.0,2800000000.0,2103000000.0,0.0,,6589000000.0,2473000000.0,2386000000.0,1194000000.0,2473000000.0,2473000000.0,4116000000.0,6589000000.0,3379000000.0,2922000000.0,0.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2019.0,Q3,,2019-11-02,2019-12-11 17:01:25+00:00,396000000.0,-382000000.0,744000000.0,832000000.0,156000000.0,,21000000.0,122000000.0,1304000000.0,814000000.0,93000000.0,299000000.0,841000000.0,3190000000.0,2835000000.0,2310000000.0,,,6621000000.0,2427000000.0,2347000000.0,1237000000.0,2427000000.0,2427000000.0,4194000000.0,6621000000.0,3460000000.0,2957000000.0,-333000000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2019.0,Q2,,2019-08-03,2019-09-11 17:15:31+00:00,420000000.0,-384000000.0,939000000.0,825000000.0,156000000.0,,21000000.0,123000000.0,1227000000.0,796000000.0,92000000.0,280000000.0,809000000.0,3209000000.0,2856000000.0,2226000000.0,,,6720000000.0,2512000000.0,2446000000.0,1229000000.0,2512000000.0,2512000000.0,4208000000.0,6720000000.0,3478000000.0,2979000000.0,-155000000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2019.0,Q1,,2019-05-04,2019-06-12 17:21:13+00:00,451000000.0,-384000000.0,1126000000.0,820000000.0,156000000.0,,22000000.0,123000000.0,1211000000.0,810000000.0,89000000.0,255000000.0,839000000.0,3259000000.0,2913000000.0,2207000000.0,,,6928000000.0,2602000000.0,2592000000.0,1290000000.0,2602000000.0,2602000000.0,4326000000.0,6928000000.0,3526000000.0,3036000000.0,-41000000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2020.0,Q1,,2020-05-02,2020-06-10 16:51:41+00:00,468000000.0,-404000000.0,1012000000.0,767000000.0,156000000.0,787000000.0,19000000.0,121000000.0,1458000000.0,787000000.0,63000000.0,268000000.0,845000000.0,3033000000.0,2718000000.0,1951000000.0,330000000.0,,6796000000.0,2314000000.0,2738000000.0,1643000000.0,2314000000.0,2314000000.0,4482000000.0,6796000000.0,3271000000.0,2839000000.0,0.0
