company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2010.0,Q3YTD,2010-01-31,2010-10-30,2011-12-07 16:41:28+00:00,,32000000.0,6000000.0,79000000.0,,-56000000.0,8000000.0,,-97000000.0,-72000000.0,121000000.0,-97000000.0,-72000000.0,121000000.0,-48000000.0,112000000.0,112000000.0,,-14000000.0,1000000.0,1000000.0,,-70000000.0,,-73000000.0,,-36000000.0,,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2010.0,Q2TTM,2009-08-02,2010-07-31,,,32000000.0,12000000.0,108000000.0,-21000000.0,127000000.0,6000000.0,,-108000000.0,-87000000.0,326000000.0,-108000000.0,-87000000.0,326000000.0,110000000.0,77000000.0,77000000.0,,14000000.0,,,,-94000000.0,,-93000000.0,,-20000000.0,6000000.0,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2010.0,Q2,2010-05-02,2010-07-31,,,6000000.0,6000000.0,26000000.0,-6000000.0,-69000000.0,3000000.0,,-32000000.0,-26000000.0,-33000000.0,-32000000.0,-26000000.0,-33000000.0,-97000000.0,6000000.0,6000000.0,,4000000.0,,,,-23000000.0,,-26000000.0,,-12000000.0,,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2010.0,Q2YTD,2010-01-31,2010-07-31,2011-09-07 16:49:30+00:00,,23000000.0,6000000.0,52000000.0,-19000000.0,-56000000.0,4000000.0,,-63000000.0,-51000000.0,63000000.0,-63000000.0,-51000000.0,63000000.0,-70000000.0,60000000.0,60000000.0,,7000000.0,,,,-47000000.0,,-51000000.0,,-20000000.0,,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2010.0,Q1,2010-01-31,2010-05-01,2011-06-08 16:33:01+00:00,,17000000.0,0.0,26000000.0,-13000000.0,13000000.0,1000000.0,,-31000000.0,-25000000.0,96000000.0,-31000000.0,-25000000.0,96000000.0,27000000.0,54000000.0,54000000.0,,3000000.0,,,,-24000000.0,,-25000000.0,,-8000000.0,,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2011.0,Q4,2011-10-30,2012-01-28,,,30000000.0,6000000.0,28000000.0,-20000000.0,115000000.0,9000000.0,,-21000000.0,-38000000.0,232000000.0,-21000000.0,-38000000.0,232000000.0,153000000.0,81000000.0,81000000.0,,8000000.0,2000000.0,3000000.0,,-25000000.0,,-41000000.0,,-7000000.0,,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2011.0,FY,2011-01-30,2012-01-28,2014-03-31 16:51:43+00:00,0.0,143000000.0,12000000.0,110000000.0,-15000000.0,91000000.0,22000000.0,,-178000000.0,-149000000.0,497000000.0,-178000000.0,-149000000.0,497000000.0,155000000.0,278000000.0,278000000.0,,18000000.0,5000000.0,3000000.0,,-101000000.0,0.0,-152000000.0,0.0,-104000000.0,0.0,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2011.0,Q3TTM,2010-10-31,2011-10-29,,,134000000.0,12000000.0,109000000.0,7000000.0,83000000.0,18000000.0,,-187000000.0,-126000000.0,470000000.0,-187000000.0,-126000000.0,470000000.0,164000000.0,254000000.0,254000000.0,,24000000.0,5000000.0,,,-99000000.0,,-135000000.0,,-111000000.0,9000000.0,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2011.0,Q3,2011-07-31,2011-10-29,,,32000000.0,,27000000.0,-14000000.0,40000000.0,1000000.0,,-62000000.0,-45000000.0,138000000.0,-62000000.0,-45000000.0,138000000.0,17000000.0,66000000.0,66000000.0,,5000000.0,,,,-25000000.0,,-45000000.0,,-38000000.0,,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2011.0,Q3YTD,2011-01-30,2011-10-29,2012-12-05 16:33:50+00:00,,113000000.0,6000000.0,82000000.0,5000000.0,-24000000.0,13000000.0,,-157000000.0,-111000000.0,265000000.0,-157000000.0,-111000000.0,265000000.0,2000000.0,197000000.0,197000000.0,,10000000.0,3000000.0,,,-76000000.0,,-111000000.0,,-97000000.0,,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2011.0,Q2TTM,2010-08-01,2011-07-30,,,111000000.0,12000000.0,109000000.0,40000000.0,43000000.0,21000000.0,,-159000000.0,-102000000.0,390000000.0,-159000000.0,-102000000.0,390000000.0,169000000.0,240000000.0,240000000.0,,-2000000.0,6000000.0,1000000.0,,-97000000.0,,-112000000.0,,-89000000.0,9000000.0,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2011.0,Q2,2011-05-01,2011-07-30,,,25000000.0,6000000.0,28000000.0,-10000000.0,-94000000.0,9000000.0,,-44000000.0,-37000000.0,-27000000.0,-44000000.0,-37000000.0,-27000000.0,-118000000.0,37000000.0,37000000.0,,2000000.0,2000000.0,,,-26000000.0,,-37000000.0,,-29000000.0,,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2011.0,Q2YTD,2011-01-30,2011-07-30,2012-09-05 16:52:23+00:00,,81000000.0,6000000.0,55000000.0,19000000.0,-64000000.0,12000000.0,,-95000000.0,-66000000.0,127000000.0,-95000000.0,-66000000.0,127000000.0,-15000000.0,131000000.0,131000000.0,,5000000.0,3000000.0,,,-51000000.0,,-66000000.0,,-59000000.0,,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2011.0,Q1TTM,2010-05-02,2011-04-30,,,92000000.0,12000000.0,107000000.0,44000000.0,68000000.0,15000000.0,,-147000000.0,-91000000.0,384000000.0,-147000000.0,-91000000.0,384000000.0,190000000.0,209000000.0,209000000.0,,,4000000.0,1000000.0,,-94000000.0,,-101000000.0,,-72000000.0,9000000.0,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2011.0,Q1,2011-01-30,2011-04-30,2012-06-06 16:52:48+00:00,,56000000.0,0.0,27000000.0,29000000.0,30000000.0,3000000.0,,-51000000.0,-29000000.0,154000000.0,-51000000.0,-29000000.0,154000000.0,103000000.0,94000000.0,94000000.0,,3000000.0,1000000.0,,,-25000000.0,,-29000000.0,,-30000000.0,,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2012.0,Q4,2012-10-28,2013-02-02,,,48000000.0,5000000.0,30000000.0,13000000.0,7000000.0,8000000.0,,-52000000.0,-42000000.0,157000000.0,-52000000.0,-42000000.0,157000000.0,76000000.0,104000000.0,104000000.0,,16000000.0,2000000.0,,,-27000000.0,-31000000.0,-43000000.0,,-35000000.0,32000000.0,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2012.0,FY,2012-01-29,2013-02-02,2015-03-30 16:25:38+00:00,0.0,230000000.0,11000000.0,118000000.0,6000000.0,-122000000.0,48000000.0,,-181000000.0,-212000000.0,416000000.0,-181000000.0,-212000000.0,416000000.0,29000000.0,397000000.0,397000000.0,,23000000.0,11000000.0,0.0,,-109000000.0,-88000000.0,-163000000.0,-2000000.0,-129000000.0,39000000.0,0.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2012.0,Q3TTM,2011-10-30,2012-10-27,,,212000000.0,12000000.0,116000000.0,-27000000.0,-14000000.0,49000000.0,,-150000000.0,-208000000.0,491000000.0,-150000000.0,-208000000.0,491000000.0,106000000.0,374000000.0,374000000.0,,15000000.0,11000000.0,3000000.0,,-107000000.0,-57000000.0,-161000000.0,-2000000.0,-101000000.0,7000000.0,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2012.0,Q3,2012-07-29,2012-10-27,,,45000000.0,1000000.0,30000000.0,8000000.0,-41000000.0,15000000.0,,-39000000.0,-33000000.0,98000000.0,-39000000.0,-33000000.0,98000000.0,34000000.0,106000000.0,106000000.0,,3000000.0,2000000.0,,,-27000000.0,,-33000000.0,,-29000000.0,,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2012.0,Q3YTD,2012-01-29,2012-10-27,2013-12-11 16:51:30+00:00,0.0,182000000.0,6000000.0,88000000.0,-7000000.0,-129000000.0,40000000.0,,-129000000.0,-170000000.0,259000000.0,-129000000.0,-170000000.0,259000000.0,-47000000.0,293000000.0,293000000.0,,7000000.0,9000000.0,0.0,,-82000000.0,-57000000.0,-120000000.0,-2000000.0,-94000000.0,7000000.0,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2012.0,Q2TTM,2011-07-31,2012-07-28,,,199000000.0,11000000.0,113000000.0,-49000000.0,67000000.0,35000000.0,,-173000000.0,-220000000.0,531000000.0,-173000000.0,-220000000.0,531000000.0,89000000.0,334000000.0,334000000.0,,17000000.0,9000000.0,3000000.0,,-105000000.0,-57000000.0,-173000000.0,-2000000.0,-110000000.0,7000000.0,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2012.0,Q2,2012-04-29,2012-07-28,,,57000000.0,5000000.0,29000000.0,-15000000.0,-63000000.0,11000000.0,,-54000000.0,-48000000.0,28000000.0,-54000000.0,-48000000.0,28000000.0,-89000000.0,59000000.0,59000000.0,,3000000.0,2000000.0,,,-27000000.0,-7000000.0,-48000000.0,-2000000.0,-38000000.0,7000000.0,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2012.0,Q2YTD,2012-01-29,2012-07-28,2013-09-11 17:21:35+00:00,0.0,137000000.0,5000000.0,58000000.0,-15000000.0,-88000000.0,25000000.0,,-90000000.0,-137000000.0,161000000.0,-90000000.0,-137000000.0,161000000.0,-81000000.0,187000000.0,187000000.0,,4000000.0,7000000.0,0.0,,-55000000.0,-57000000.0,-87000000.0,-2000000.0,-65000000.0,7000000.0,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2012.0,Q1TTM,2011-05-01,2012-04-28,,,167000000.0,12000000.0,112000000.0,-44000000.0,36000000.0,33000000.0,,-163000000.0,-209000000.0,476000000.0,-163000000.0,-209000000.0,476000000.0,60000000.0,312000000.0,312000000.0,,16000000.0,9000000.0,3000000.0,,-104000000.0,-50000000.0,-162000000.0,,-101000000.0,,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2012.0,Q1,2012-01-29,2012-04-28,2013-06-12 16:57:23+00:00,,80000000.0,0.0,29000000.0,,-25000000.0,14000000.0,,-36000000.0,-89000000.0,133000000.0,-36000000.0,-89000000.0,133000000.0,8000000.0,128000000.0,128000000.0,,1000000.0,5000000.0,,,-28000000.0,-50000000.0,-39000000.0,,-27000000.0,,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2013.0,FY,2013-02-03,2014-02-01,2016-03-24 16:40:45+00:00,-81000000.0,175000000.0,11000000.0,133000000.0,5000000.0,-49000000.0,30000000.0,,-309000000.0,-248000000.0,530000000.0,-309000000.0,-248000000.0,530000000.0,-22000000.0,429000000.0,429000000.0,,17000000.0,9000000.0,2000000.0,,-118000000.0,-23000000.0,-206000000.0,-1000000.0,-229000000.0,60000000.0,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2013.0,Q4,2013-11-03,2014-02-01,,,52000000.0,6000000.0,36000000.0,1000000.0,41000000.0,8000000.0,,-83000000.0,-27000000.0,203000000.0,-83000000.0,-27000000.0,203000000.0,94000000.0,121000000.0,121000000.0,,5000000.0,1000000.0,,,-29000000.0,,-49000000.0,-1000000.0,-62000000.0,22000000.0,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2013.0,Q3TTM,2012-10-28,2013-11-02,,-81000000.0,171000000.0,10000000.0,127000000.0,17000000.0,-83000000.0,30000000.0,,-278000000.0,-263000000.0,484000000.0,-278000000.0,-263000000.0,484000000.0,-40000000.0,412000000.0,412000000.0,,28000000.0,10000000.0,2000000.0,,-116000000.0,-54000000.0,-200000000.0,,-202000000.0,70000000.0,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2013.0,Q3,2013-08-04,2013-11-02,,3000000.0,24000000.0,,35000000.0,11000000.0,-58000000.0,4000000.0,,-91000000.0,-32000000.0,87000000.0,-91000000.0,-32000000.0,87000000.0,-25000000.0,104000000.0,104000000.0,,6000000.0,1000000.0,,,-29000000.0,,-50000000.0,,-67000000.0,15000000.0,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2013.0,Q3YTD,2013-02-03,2013-11-02,2014-12-10 16:49:44+00:00,-81000000.0,123000000.0,5000000.0,97000000.0,4000000.0,-90000000.0,22000000.0,,-226000000.0,-221000000.0,327000000.0,-226000000.0,-221000000.0,327000000.0,-116000000.0,308000000.0,308000000.0,,12000000.0,8000000.0,2000000.0,,-89000000.0,-23000000.0,-157000000.0,0.0,-167000000.0,38000000.0,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2013.0,Q2TTM,2012-07-29,2013-08-03,,-84000000.0,192000000.0,11000000.0,122000000.0,14000000.0,-66000000.0,41000000.0,,-226000000.0,-264000000.0,495000000.0,-226000000.0,-264000000.0,495000000.0,19000000.0,414000000.0,414000000.0,,25000000.0,11000000.0,2000000.0,,-114000000.0,-54000000.0,-183000000.0,,-164000000.0,55000000.0,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2013.0,Q2,2013-05-05,2013-08-03,,-84000000.0,84000000.0,5000000.0,31000000.0,-1000000.0,-110000000.0,12000000.0,,-115000000.0,-141000000.0,-11000000.0,-115000000.0,-141000000.0,-11000000.0,-268000000.0,66000000.0,66000000.0,,2000000.0,3000000.0,,,-30000000.0,-4000000.0,-57000000.0,,-100000000.0,4000000.0,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2013.0,Q2YTD,2013-02-03,2013-08-03,2014-09-10 16:56:24+00:00,-84000000.0,99000000.0,5000000.0,62000000.0,-7000000.0,-32000000.0,18000000.0,,-135000000.0,-189000000.0,240000000.0,-135000000.0,-189000000.0,240000000.0,-91000000.0,204000000.0,204000000.0,,6000000.0,7000000.0,2000000.0,,-60000000.0,-23000000.0,-107000000.0,0.0,-100000000.0,23000000.0,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2013.0,Q1TTM,2012-04-29,2013-05-04,,,165000000.0,11000000.0,120000000.0,,-19000000.0,40000000.0,,-165000000.0,-171000000.0,534000000.0,-165000000.0,-171000000.0,534000000.0,198000000.0,407000000.0,407000000.0,,26000000.0,10000000.0,2000000.0,,-111000000.0,-57000000.0,-174000000.0,-2000000.0,-102000000.0,58000000.0,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2013.0,Q1,2013-02-03,2013-05-04,2014-06-11 16:42:38+00:00,,15000000.0,0.0,31000000.0,-6000000.0,78000000.0,6000000.0,,-20000000.0,-48000000.0,251000000.0,-20000000.0,-48000000.0,251000000.0,177000000.0,138000000.0,138000000.0,,4000000.0,4000000.0,2000000.0,,-30000000.0,-19000000.0,-50000000.0,0.0,0.0,19000000.0,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2014.0,FY,2014-02-02,2015-01-31,2017-03-23 16:25:28+00:00,,251000000.0,11000000.0,139000000.0,-26000000.0,41000000.0,22000000.0,,-401000000.0,-176000000.0,712000000.0,-401000000.0,-176000000.0,712000000.0,109000000.0,520000000.0,520000000.0,,12000000.0,12000000.0,,,-127000000.0,,-190000000.0,-3000000.0,-305000000.0,9000000.0,5000000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2014.0,Q4,2014-11-02,2015-01-31,,,51000000.0,6000000.0,33000000.0,-14000000.0,92000000.0,,,-161000000.0,-47000000.0,273000000.0,-161000000.0,-47000000.0,273000000.0,51000000.0,146000000.0,146000000.0,,2000000.0,1000000.0,,,-31000000.0,,-52000000.0,,-131000000.0,,5000000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2014.0,Q3YTD,2014-02-02,2014-11-01,2015-12-09 16:34:30+00:00,0.0,200000000.0,5000000.0,106000000.0,-12000000.0,-51000000.0,22000000.0,,-240000000.0,-129000000.0,439000000.0,-240000000.0,-129000000.0,439000000.0,58000000.0,374000000.0,374000000.0,,10000000.0,11000000.0,,,-96000000.0,,-138000000.0,-3000000.0,-174000000.0,9000000.0,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2014.0,Q3TTM,2013-11-03,2014-11-01,,,252000000.0,11000000.0,142000000.0,-11000000.0,-10000000.0,30000000.0,,-323000000.0,-156000000.0,642000000.0,-323000000.0,-156000000.0,642000000.0,152000000.0,495000000.0,495000000.0,,15000000.0,12000000.0,,,-125000000.0,,-187000000.0,-4000000.0,-236000000.0,31000000.0,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2014.0,Q3,2014-08-03,2014-11-01,,,45000000.0,,34000000.0,-8000000.0,-81000000.0,4000000.0,,-65000000.0,-45000000.0,77000000.0,-65000000.0,-45000000.0,77000000.0,-41000000.0,120000000.0,120000000.0,,4000000.0,2000000.0,,,-32000000.0,,-45000000.0,-1000000.0,-38000000.0,,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2014.0,Q2,2014-05-04,2014-08-02,,,72000000.0,5000000.0,36000000.0,-7000000.0,-44000000.0,8000000.0,,-89000000.0,-42000000.0,90000000.0,-89000000.0,-42000000.0,90000000.0,-48000000.0,92000000.0,92000000.0,,6000000.0,2000000.0,,,-32000000.0,,-44000000.0,-1000000.0,-66000000.0,2000000.0,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2014.0,Q2YTD,2014-02-02,2014-08-02,2015-09-09 17:24:10+00:00,,155000000.0,5000000.0,72000000.0,-4000000.0,30000000.0,18000000.0,,-175000000.0,-84000000.0,362000000.0,-175000000.0,-84000000.0,362000000.0,99000000.0,254000000.0,254000000.0,,6000000.0,9000000.0,,,-64000000.0,,-93000000.0,-2000000.0,-136000000.0,9000000.0,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2014.0,Q2TTM,2013-08-04,2014-08-02,,3000000.0,231000000.0,11000000.0,143000000.0,8000000.0,13000000.0,30000000.0,,-349000000.0,-143000000.0,652000000.0,-349000000.0,-143000000.0,652000000.0,168000000.0,479000000.0,479000000.0,,17000000.0,11000000.0,,,-122000000.0,,-192000000.0,-3000000.0,-265000000.0,46000000.0,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2014.0,Q1,2014-02-02,2014-05-03,2015-06-11 16:36:11+00:00,,83000000.0,0.0,36000000.0,3000000.0,74000000.0,10000000.0,,-86000000.0,-42000000.0,272000000.0,-86000000.0,-42000000.0,272000000.0,147000000.0,162000000.0,162000000.0,,0.0,7000000.0,,,-32000000.0,,-49000000.0,-1000000.0,-70000000.0,7000000.0,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2015.0,FY,2015-02-01,2016-01-30,2018-03-29 16:03:21+00:00,-2000000.0,283000000.0,11000000.0,148000000.0,,-25000000.0,5000000.0,,-500000000.0,-230000000.0,791000000.0,-500000000.0,-230000000.0,791000000.0,55000000.0,541000000.0,541000000.0,,127000000.0,55000000.0,,-6000000.0,-139000000.0,,-228000000.0,-2000000.0,-419000000.0,,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2015.0,Q4,2015-11-01,2016-01-30,,-1000000.0,43000000.0,6000000.0,39000000.0,7000000.0,37000000.0,,,-178000000.0,-56000000.0,377000000.0,-178000000.0,-56000000.0,377000000.0,144000000.0,158000000.0,158000000.0,,143000000.0,-41000000.0,,-6000000.0,-34000000.0,,-55000000.0,,-103000000.0,,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2015.0,Q3YTD,2015-02-01,2015-10-31,2016-12-07 16:15:24+00:00,-1000000.0,240000000.0,5000000.0,109000000.0,-7000000.0,-62000000.0,5000000.0,,-322000000.0,-174000000.0,414000000.0,-322000000.0,-174000000.0,414000000.0,-89000000.0,383000000.0,383000000.0,,-16000000.0,96000000.0,,,-105000000.0,,-173000000.0,-2000000.0,-316000000.0,,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2015.0,Q3TTM,2014-11-02,2015-10-31,,-1000000.0,291000000.0,11000000.0,142000000.0,-21000000.0,30000000.0,5000000.0,,-483000000.0,-221000000.0,687000000.0,-483000000.0,-221000000.0,687000000.0,-38000000.0,529000000.0,529000000.0,,-14000000.0,97000000.0,,,-136000000.0,,-225000000.0,-2000000.0,-447000000.0,,5000000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2015.0,Q3,2015-08-02,2015-10-31,,-1000000.0,62000000.0,,38000000.0,-1000000.0,-35000000.0,,,-113000000.0,-58000000.0,80000000.0,-113000000.0,-58000000.0,80000000.0,-92000000.0,80000000.0,80000000.0,,-3000000.0,34000000.0,,,-35000000.0,,-57000000.0,-1000000.0,-111000000.0,,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2015.0,Q2YTD,2015-02-01,2015-08-01,2016-09-07 16:03:49+00:00,,178000000.0,5000000.0,71000000.0,-6000000.0,-27000000.0,5000000.0,,-209000000.0,-116000000.0,334000000.0,-209000000.0,-116000000.0,334000000.0,3000000.0,303000000.0,303000000.0,,-13000000.0,62000000.0,,,-70000000.0,,-116000000.0,-1000000.0,-205000000.0,,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2015.0,Q2TTM,2014-08-03,2015-08-01,,,274000000.0,11000000.0,138000000.0,-28000000.0,-16000000.0,9000000.0,,-435000000.0,-208000000.0,684000000.0,-435000000.0,-208000000.0,684000000.0,13000000.0,569000000.0,569000000.0,,-7000000.0,65000000.0,,,-133000000.0,,-213000000.0,-2000000.0,-374000000.0,,5000000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2015.0,Q2,2015-05-03,2015-08-01,,,52000000.0,5000000.0,36000000.0,1000000.0,-29000000.0,5000000.0,,-82000000.0,-56000000.0,121000000.0,-82000000.0,-56000000.0,121000000.0,-16000000.0,119000000.0,119000000.0,,-5000000.0,25000000.0,,,-35000000.0,,-56000000.0,-1000000.0,-76000000.0,,
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2015.0,Q1,2015-02-01,2015-05-02,2016-06-08 16:47:25+00:00,,126000000.0,,35000000.0,-7000000.0,2000000.0,,,-127000000.0,-60000000.0,213000000.0,-127000000.0,-60000000.0,213000000.0,19000000.0,184000000.0,184000000.0,,-8000000.0,37000000.0,,,-35000000.0,,-60000000.0,,-129000000.0,,
