company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherspecialcharges,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2011.0,Q4,2011-10-30,2012-01-28,,0.53,0.53,0.66,28000000.0,0.53,5000000.0,42000000.0,81000000.0,81000000.0,,81000000.0,1022000000.0,1502000000.0,3000000.0,,,,325000000.0,1022000000.0,480000000.0,2000000.0,,358000000.0,122000000.0,1000000.0,123000000.0,1502000000.0,153600000.0,153000000.0,154400000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2011.0,Q3YTD,2011-01-30,2011-10-29,,1.28,1.28,,82000000.0,1.27,,115000000.0,197000000.0,197000000.0,,197000000.0,2805000000.0,4121000000.0,1000000.0,,,,919000000.0,2805000000.0,1316000000.0,4000000.0,,1001000000.0,315000000.0,-3000000.0,312000000.0,4121000000.0,153500000.0,152300000.0,153600000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2011.0,Q3TTM,2010-10-31,2011-10-29,,1.99,1.64,0.6,109000000.0,1.63,10000000.0,148000000.0,254000000.0,254000000.0,,254000000.0,3767000000.0,5513000000.0,3000000.0,,,,1222000000.0,3767000000.0,1746000000.0,6000000.0,,1341000000.0,405000000.0,-3000000.0,402000000.0,5513000000.0,153500000.0,152300000.0,153600000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2011.0,Q3,2011-07-31,2011-10-29,2012-12-05 16:33:50+00:00,0.43,0.43,,27000000.0,0.43,,39000000.0,66000000.0,66000000.0,,66000000.0,941000000.0,1394000000.0,,,,,320000000.0,941000000.0,453000000.0,1000000.0,,347000000.0,106000000.0,-1000000.0,105000000.0,1394000000.0,153500000.0,152300000.0,153600000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2011.0,Q2YTD,2011-01-30,2011-07-30,,0.85,0.85,,55000000.0,0.84,,76000000.0,131000000.0,131000000.0,,131000000.0,1864000000.0,2727000000.0,1000000.0,,,,599000000.0,1864000000.0,863000000.0,3000000.0,,654000000.0,209000000.0,-2000000.0,207000000.0,2727000000.0,154200000.0,153700000.0,155200000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2011.0,Q2TTM,2010-08-01,2011-07-30,,1.89,1.54,0.6,109000000.0,1.53,10000000.0,130000000.0,240000000.0,240000000.0,,240000000.0,3718000000.0,5399000000.0,4000000.0,,,,1189000000.0,3718000000.0,1681000000.0,7000000.0,,1308000000.0,373000000.0,-3000000.0,370000000.0,5399000000.0,154200000.0,153700000.0,155200000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2011.0,Q2,2011-05-01,2011-07-30,2012-09-05 16:52:23+00:00,0.24,0.24,,28000000.0,0.24,,21000000.0,37000000.0,37000000.0,,37000000.0,887000000.0,1275000000.0,,,,,301000000.0,887000000.0,388000000.0,1000000.0,,329000000.0,59000000.0,-1000000.0,58000000.0,1275000000.0,154200000.0,153700000.0,155200000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2011.0,Q1TTM,2010-05-02,2011-04-30,,1.69,1.34,0.6,107000000.0,1.33,10000000.0,113000000.0,209000000.0,209000000.0,,209000000.0,3622000000.0,5220000000.0,5000000.0,,,,1156000000.0,3622000000.0,1598000000.0,8000000.0,,1273000000.0,325000000.0,-3000000.0,322000000.0,5220000000.0,154100000.0,154400000.0,155700000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2011.0,Q1,2011-01-30,2011-04-30,2012-06-06 16:52:48+00:00,0.61,0.61,,27000000.0,0.6,,55000000.0,94000000.0,94000000.0,,94000000.0,977000000.0,1452000000.0,1000000.0,,,,298000000.0,977000000.0,475000000.0,2000000.0,,325000000.0,150000000.0,-1000000.0,149000000.0,1452000000.0,154100000.0,154400000.0,155700000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2012.0,Q4,2012-10-28,2013-02-02,,0.69,0.69,0.72,30000000.0,0.67,12000000.0,54000000.0,104000000.0,104000000.0,,104000000.0,1149000000.0,1713000000.0,1000000.0,,,,363000000.0,1149000000.0,564000000.0,2000000.0,,405000000.0,159000000.0,-1000000.0,158000000.0,1713000000.0,151500000.0,151200000.0,154000000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2012.0,FY,2012-01-29,2013-02-02,2015-03-30 16:25:38+00:00,2.62,2.62,0.72,118000000.0,2.58,12000000.0,210000000.0,397000000.0,397000000.0,,397000000.0,4148000000.0,6182000000.0,2000000.0,,,,1294000000.0,4148000000.0,2034000000.0,5000000.0,,1424000000.0,610000000.0,-3000000.0,607000000.0,6182000000.0,151500000.0,151200000.0,154000000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2012.0,Q3YTD,2012-01-29,2012-10-27,,1.93,1.93,,88000000.0,1.91,,156000000.0,293000000.0,293000000.0,,293000000.0,2999000000.0,4469000000.0,1000000.0,,,,931000000.0,2999000000.0,1470000000.0,3000000.0,,1019000000.0,451000000.0,-2000000.0,449000000.0,4469000000.0,151400000.0,151000000.0,153900000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2012.0,Q3TTM,2011-10-30,2012-10-27,,2.46,2.46,0.66,116000000.0,2.44,5000000.0,198000000.0,374000000.0,374000000.0,,374000000.0,4021000000.0,5971000000.0,4000000.0,,,,1256000000.0,4021000000.0,1950000000.0,5000000.0,,1377000000.0,573000000.0,-1000000.0,572000000.0,5971000000.0,151400000.0,151000000.0,153900000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2012.0,Q3,2012-07-29,2012-10-27,2013-12-11 16:51:30+00:00,0.7,0.7,,30000000.0,0.69,,49000000.0,106000000.0,106000000.0,,106000000.0,1019000000.0,1524000000.0,0.0,,,0.0,319000000.0,1019000000.0,505000000.0,1000000.0,,349000000.0,156000000.0,-1000000.0,155000000.0,1524000000.0,151400000.0,151000000.0,153900000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2012.0,Q2YTD,2012-01-29,2012-07-28,,1.23,1.23,,58000000.0,1.22,,107000000.0,187000000.0,187000000.0,,187000000.0,1980000000.0,2945000000.0,1000000.0,,,,612000000.0,1980000000.0,965000000.0,2000000.0,,670000000.0,295000000.0,-1000000.0,294000000.0,2945000000.0,151300000.0,151400000.0,153900000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2012.0,Q2TTM,2011-07-31,2012-07-28,,2.19,2.19,0.66,113000000.0,2.18,5000000.0,188000000.0,334000000.0,334000000.0,,334000000.0,3943000000.0,5841000000.0,4000000.0,,,,1257000000.0,3943000000.0,1898000000.0,5000000.0,,1375000000.0,523000000.0,-1000000.0,522000000.0,5841000000.0,151300000.0,151400000.0,153900000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2012.0,Q2,2012-04-29,2012-07-28,2013-09-11 17:21:35+00:00,0.39,0.39,,29000000.0,0.39,,34000000.0,59000000.0,59000000.0,,59000000.0,939000000.0,1367000000.0,1000000.0,,,0.0,306000000.0,939000000.0,428000000.0,1000000.0,,335000000.0,93000000.0,,93000000.0,1367000000.0,151300000.0,151400000.0,153900000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2012.0,Q1TTM,2011-05-01,2012-04-28,,2.04,2.04,0.66,112000000.0,2.03,5000000.0,175000000.0,312000000.0,312000000.0,,312000000.0,3891000000.0,5749000000.0,3000000.0,,,,1252000000.0,3891000000.0,1858000000.0,5000000.0,,1369000000.0,489000000.0,-2000000.0,487000000.0,5749000000.0,152400000.0,151800000.0,154300000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2012.0,Q1,2012-01-29,2012-04-28,2013-06-12 16:57:23+00:00,0.84,0.84,,29000000.0,0.83,,73000000.0,128000000.0,128000000.0,,128000000.0,1041000000.0,1578000000.0,,,,,306000000.0,1041000000.0,537000000.0,1000000.0,,335000000.0,202000000.0,-1000000.0,201000000.0,1578000000.0,152400000.0,151800000.0,154300000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2013.0,FY,2013-02-03,2014-02-01,2016-03-24 16:40:45+00:00,2.89,2.89,0.8,133000000.0,2.85,2000000.0,234000000.0,429000000.0,429000000.0,,429000000.0,4372000000.0,6505000000.0,4000000.0,,,,1334000000.0,4372000000.0,2133000000.0,5000000.0,,1469000000.0,664000000.0,-1000000.0,663000000.0,6505000000.0,148400000.0,148400000.0,150500000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2013.0,Q4,2013-11-03,2014-02-01,,0.83,0.83,0.8,36000000.0,0.81,,60000000.0,121000000.0,121000000.0,,121000000.0,1209000000.0,1791000000.0,1000000.0,,,,365000000.0,1209000000.0,582000000.0,1000000.0,,401000000.0,181000000.0,,181000000.0,1791000000.0,148400000.0,148400000.0,150500000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2013.0,Q3YTD,2013-02-03,2013-11-02,,2.06,2.06,,97000000.0,2.04,2000000.0,174000000.0,308000000.0,308000000.0,,308000000.0,3163000000.0,4714000000.0,3000000.0,,,,969000000.0,3163000000.0,1551000000.0,4000000.0,,1068000000.0,483000000.0,-1000000.0,482000000.0,4714000000.0,148600000.0,147700000.0,149500000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2013.0,Q3TTM,2012-10-28,2013-11-02,,2.75,2.75,0.72,127000000.0,2.71,14000000.0,228000000.0,412000000.0,412000000.0,,412000000.0,4312000000.0,6427000000.0,4000000.0,,,,1332000000.0,4312000000.0,2115000000.0,6000000.0,,1473000000.0,642000000.0,-2000000.0,640000000.0,6427000000.0,148600000.0,147700000.0,149500000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2013.0,Q3,2013-08-04,2013-11-02,2014-12-10 16:49:44+00:00,0.7,0.7,,35000000.0,0.7,0.0,56000000.0,104000000.0,104000000.0,,104000000.0,1085000000.0,1622000000.0,0.0,,,,340000000.0,1085000000.0,537000000.0,2000000.0,,375000000.0,162000000.0,-2000000.0,160000000.0,1622000000.0,148600000.0,147700000.0,149500000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2013.0,Q2YTD,2013-02-03,2013-08-03,,1.36,1.36,,62000000.0,1.34,2000000.0,118000000.0,204000000.0,204000000.0,,204000000.0,2078000000.0,3092000000.0,3000000.0,,,,629000000.0,2078000000.0,1014000000.0,2000000.0,,693000000.0,321000000.0,1000000.0,322000000.0,3092000000.0,150000000.0,149500000.0,151400000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2013.0,Q2TTM,2012-07-29,2013-08-03,,2.75,2.75,0.72,122000000.0,2.7,14000000.0,221000000.0,414000000.0,414000000.0,,414000000.0,4246000000.0,6329000000.0,4000000.0,,,,1311000000.0,4246000000.0,2083000000.0,5000000.0,,1447000000.0,636000000.0,-1000000.0,635000000.0,6329000000.0,150000000.0,149500000.0,151400000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2013.0,Q2,2013-05-05,2013-08-03,2014-09-10 16:56:24+00:00,0.44,0.44,,31000000.0,0.44,2000000.0,40000000.0,66000000.0,66000000.0,,66000000.0,1001000000.0,1454000000.0,1000000.0,,,,314000000.0,1001000000.0,453000000.0,1000000.0,,347000000.0,106000000.0,,106000000.0,1454000000.0,150000000.0,149500000.0,151400000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2013.0,Q1TTM,2012-04-29,2013-05-04,,2.7,2.7,0.72,120000000.0,2.65,12000000.0,215000000.0,407000000.0,407000000.0,,407000000.0,4184000000.0,6242000000.0,4000000.0,,,,1303000000.0,4184000000.0,2058000000.0,5000000.0,,1435000000.0,623000000.0,-1000000.0,622000000.0,6242000000.0,150000000.0,150400000.0,152700000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2013.0,Q1,2013-02-03,2013-05-04,2014-06-11 16:42:38+00:00,0.92,0.92,,31000000.0,0.9,0.0,78000000.0,138000000.0,138000000.0,,138000000.0,1077000000.0,1638000000.0,2000000.0,,,,315000000.0,1077000000.0,561000000.0,1000000.0,,346000000.0,215000000.0,1000000.0,216000000.0,1638000000.0,150000000.0,150400000.0,152700000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2014.0,FY,2014-02-02,2015-01-31,2017-03-23 16:25:28+00:00,3.61,3.61,0.88,139000000.0,3.56,4000000.0,289000000.0,520000000.0,520000000.0,,520000000.0,4777000000.0,7151000000.0,9000000.0,,,,1426000000.0,4777000000.0,2374000000.0,5000000.0,,1569000000.0,805000000.0,4000000.0,809000000.0,7151000000.0,144000000.0,143900000.0,146000000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2014.0,Q4,2014-11-02,2015-01-31,,1.02,1.02,0.88,33000000.0,1.01,1000000.0,78000000.0,146000000.0,146000000.0,,146000000.0,1282000000.0,1911000000.0,6000000.0,,,,375000000.0,1282000000.0,629000000.0,2000000.0,,409000000.0,220000000.0,4000000.0,224000000.0,1911000000.0,144000000.0,143900000.0,146000000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2014.0,Q3,2014-08-03,2014-11-01,2015-12-09 16:34:30+00:00,0.84,0.84,,34000000.0,0.82,0.0,67000000.0,120000000.0,120000000.0,,120000000.0,1157000000.0,1731000000.0,1000000.0,,,,353000000.0,1157000000.0,574000000.0,1000000.0,,387000000.0,187000000.0,,187000000.0,1731000000.0,142900000.0,143600000.0,145700000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2014.0,Q3YTD,2014-02-02,2014-11-01,,2.59,2.59,,106000000.0,2.55,3000000.0,211000000.0,374000000.0,374000000.0,,374000000.0,3495000000.0,5240000000.0,3000000.0,,,,1051000000.0,3495000000.0,1745000000.0,3000000.0,,1160000000.0,585000000.0,,585000000.0,5240000000.0,142900000.0,143600000.0,145700000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2014.0,Q3TTM,2013-11-03,2014-11-01,,3.42,3.42,0.8,142000000.0,3.36,3000000.0,271000000.0,495000000.0,495000000.0,,495000000.0,4704000000.0,7031000000.0,4000000.0,,,,1416000000.0,4704000000.0,2327000000.0,4000000.0,,1561000000.0,766000000.0,,766000000.0,7031000000.0,142900000.0,143600000.0,145700000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2014.0,Q2,2014-05-04,2014-08-02,2015-09-09 17:24:10+00:00,0.63,0.63,,36000000.0,0.63,2000000.0,52000000.0,92000000.0,92000000.0,,92000000.0,1116000000.0,1641000000.0,1000000.0,,,,343000000.0,1116000000.0,525000000.0,1000000.0,,381000000.0,144000000.0,,144000000.0,1641000000.0,146000000.0,144500000.0,146400000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2014.0,Q2YTD,2014-02-02,2014-08-02,,1.75,1.75,,72000000.0,1.73,3000000.0,144000000.0,254000000.0,254000000.0,,254000000.0,2338000000.0,3509000000.0,2000000.0,,,,698000000.0,2338000000.0,1171000000.0,2000000.0,,773000000.0,398000000.0,,398000000.0,3509000000.0,146000000.0,144500000.0,146400000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2014.0,Q2TTM,2013-08-04,2014-08-02,,3.28,3.28,0.8,143000000.0,3.24,3000000.0,260000000.0,479000000.0,479000000.0,,479000000.0,4632000000.0,6922000000.0,3000000.0,,,,1403000000.0,4632000000.0,2290000000.0,5000000.0,,1549000000.0,741000000.0,-2000000.0,739000000.0,6922000000.0,146000000.0,144500000.0,146400000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2014.0,Q1TTM,2013-05-05,2014-05-03,,3.09,3.09,0.8,138000000.0,3.05,3000000.0,248000000.0,453000000.0,453000000.0,,453000000.0,4517000000.0,6735000000.0,3000000.0,,,,1374000000.0,4517000000.0,2218000000.0,5000000.0,,1515000000.0,703000000.0,-2000000.0,701000000.0,6735000000.0,144600000.0,145400000.0,147600000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2014.0,Q1,2014-02-02,2014-05-03,2015-06-11 16:36:11+00:00,1.12,1.12,,36000000.0,1.1,1000000.0,92000000.0,162000000.0,162000000.0,,162000000.0,1222000000.0,1868000000.0,1000000.0,,,,355000000.0,1222000000.0,646000000.0,1000000.0,,392000000.0,254000000.0,,254000000.0,1868000000.0,144600000.0,145400000.0,147600000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2015.0,FY,2015-02-01,2016-01-30,2018-03-29 16:03:21+00:00,3.89,3.89,1.0,148000000.0,3.84,,296000000.0,541000000.0,541000000.0,,541000000.0,4907000000.0,7412000000.0,4000000.0,,105000000.0,,1415000000.0,4907000000.0,2505000000.0,,-4000000.0,1668000000.0,837000000.0,,837000000.0,7412000000.0,139100000.0,139100000.0,140800000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2015.0,Q4,2015-11-01,2016-01-30,,1.16,1.16,1.0,39000000.0,1.14,-100000000.0,87000000.0,158000000.0,158000000.0,,158000000.0,1332000000.0,2007000000.0,2000000.0,,105000000.0,,387000000.0,1332000000.0,675000000.0,-3000000.0,-4000000.0,431000000.0,244000000.0,1000000.0,245000000.0,2007000000.0,139100000.0,139100000.0,140800000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2015.0,Q3,2015-08-02,2015-10-31,2016-12-07 16:15:24+00:00,0.57,0.57,,38000000.0,0.57,100000000.0,37000000.0,80000000.0,80000000.0,,80000000.0,1187000000.0,1794000000.0,1000000.0,,,,352000000.0,1187000000.0,607000000.0,1000000.0,,490000000.0,117000000.0,,117000000.0,1794000000.0,140400000.0,139300000.0,140900000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2015.0,Q3YTD,2015-02-01,2015-10-31,,2.73,2.73,,109000000.0,2.7,100000000.0,209000000.0,383000000.0,383000000.0,,383000000.0,3575000000.0,5405000000.0,2000000.0,,,,1028000000.0,3575000000.0,1830000000.0,3000000.0,,1237000000.0,593000000.0,-1000000.0,592000000.0,5405000000.0,140400000.0,139300000.0,140900000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2015.0,Q3TTM,2014-11-02,2015-10-31,,3.75,3.75,0.88,142000000.0,3.71,101000000.0,287000000.0,529000000.0,529000000.0,,529000000.0,4857000000.0,7316000000.0,8000000.0,,,,1403000000.0,4857000000.0,2459000000.0,5000000.0,,1646000000.0,813000000.0,3000000.0,816000000.0,7316000000.0,140400000.0,139300000.0,140900000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2015.0,Q2,2015-05-03,2015-08-01,2016-09-07 16:03:49+00:00,0.85,0.85,,36000000.0,0.84,,66000000.0,119000000.0,119000000.0,,119000000.0,1142000000.0,1695000000.0,,,,,331000000.0,1142000000.0,553000000.0,1000000.0,,367000000.0,186000000.0,-1000000.0,185000000.0,1695000000.0,140000000.0,139600000.0,141300000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2015.0,Q2YTD,2015-02-01,2015-08-01,,2.16,2.16,,71000000.0,2.13,,172000000.0,303000000.0,303000000.0,,303000000.0,2388000000.0,3611000000.0,1000000.0,,,,676000000.0,2388000000.0,1223000000.0,2000000.0,,747000000.0,476000000.0,-1000000.0,475000000.0,3611000000.0,140000000.0,139600000.0,141300000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2015.0,Q2TTM,2014-08-03,2015-08-01,,4.02,4.02,0.88,138000000.0,3.96,1000000.0,317000000.0,569000000.0,569000000.0,,569000000.0,4827000000.0,7253000000.0,8000000.0,,,,1404000000.0,4827000000.0,2426000000.0,5000000.0,,1543000000.0,883000000.0,3000000.0,886000000.0,7253000000.0,140000000.0,139600000.0,141300000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2015.0,Q1,2015-02-01,2015-05-02,2016-06-08 16:47:25+00:00,1.31,1.31,,35000000.0,1.29,,106000000.0,184000000.0,184000000.0,,184000000.0,1246000000.0,1916000000.0,1000000.0,,,,345000000.0,1246000000.0,670000000.0,1000000.0,,380000000.0,290000000.0,,290000000.0,1916000000.0,140500000.0,140100000.0,142100000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2015.0,Q1TTM,2014-05-04,2015-05-02,,3.8,3.8,0.88,138000000.0,3.75,3000000.0,303000000.0,542000000.0,542000000.0,,542000000.0,4801000000.0,7199000000.0,9000000.0,,,,1416000000.0,4801000000.0,2398000000.0,5000000.0,,1557000000.0,841000000.0,4000000.0,845000000.0,7199000000.0,140500000.0,140100000.0,142100000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2016.0,FY,2016-01-31,2017-01-28,2019-04-02 16:07:13+00:00,4.95,4.95,1.1,158000000.0,4.91,,340000000.0,664000000.0,664000000.0,,664000000.0,5130000000.0,7766000000.0,6000000.0,,6000000.0,,1472000000.0,5130000000.0,2636000000.0,,-2000000.0,1636000000.0,1000000000.0,4000000.0,1004000000.0,7766000000.0,134100000.0,134000000.0,135100000.0
Foot Locker Inc,FL,549300X383CBNP6MTV94,850209,2016.0,Q4,2016-10-30,2017-01-28,,1.43,1.43,1.1,40000000.0,1.41,,92000000.0,189000000.0,189000000.0,,189000000.0,1400000000.0,2113000000.0,3000000.0,,,,395000000.0,1400000000.0,713000000.0,,,435000000.0,278000000.0,3000000.0,281000000.0,2113000000.0,134100000.0,134000000.0,135100000.0
