company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,goodwill,intangibleassets,longtermdebt,netpremisesandequipment,noncontrollinginterests,otherassets,otherequity,otherlongtermliabilities,othershorttermpayables,redeemablenoncontrollinginterest,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,tradingaccountsecurities,treasurystock
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2012.0,Q2,,2012-06-30,2012-07-27 17:21:13+00:00,-6216000.0,85247000.0,0.0,263633000.0,643056000.0,12154000.0,297500000.0,38140000.0,1108000.0,142132000.0,,113990000.0,120202000.0,1885000.0,1095094000.0,42500000.0,1162611000.0,585426000.0,585426000.0,586534000.0,574192000.0,1162611000.0,241882000.0,-767085000.0
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2012.0,Q1,,2012-03-31,2012-04-27 17:08:36+00:00,-4180000.0,51525000.0,0.0,258655000.0,642679000.0,12976000.0,308125000.0,38183000.0,1105000.0,148282000.0,,110377000.0,121447000.0,882000.0,1079698000.0,42500000.0,1152704000.0,568268000.0,568268000.0,569373000.0,582449000.0,1152704000.0,259059000.0,-765905000.0
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2013.0,FY,,2013-12-31,2015-02-20 16:06:09+00:00,1208000.0,104443000.0,0.0,295958000.0,658743000.0,8007000.0,198333000.0,40088000.0,225000.0,195103000.0,,141398000.0,136288000.0,15517000.0,1022608000.0,77917000.0,1135797000.0,568535000.0,566119000.0,566344000.0,553936000.0,1135797000.0,129413000.0,-751239000.0
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2013.0,Q3,,2013-09-30,2013-10-25 17:26:34+00:00,-2001000.0,78262000.0,0.0,290254000.0,649014000.0,8593000.0,226667000.0,41000000.0,-239000.0,260273000.0,,139844000.0,116024000.0,90408000.0,1017816000.0,60208000.0,1183103000.0,550191000.0,550191000.0,549952000.0,542743000.0,1183103000.0,145961000.0,-755878000.0
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2013.0,Q2,,2013-06-30,2013-07-26 17:03:33+00:00,-2343000.0,87394000.0,0.0,285067000.0,648824000.0,9226000.0,255000000.0,40921000.0,322000.0,231103000.0,,136218000.0,103826000.0,69539000.0,1006271000.0,42500000.0,1142206000.0,534801000.0,534801000.0,535123000.0,537544000.0,1142206000.0,124738000.0,-754194000.0
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2013.0,Q1,,2013-03-31,2013-04-26 17:30:43+00:00,436000.0,56427000.0,0.0,279773000.0,648824000.0,9884000.0,265625000.0,40737000.0,1115000.0,247431000.0,,135119000.0,95041000.0,78931000.0,991018000.0,42500000.0,1137268000.0,519809000.0,518937000.0,520052000.0,538285000.0,1137268000.0,133965000.0,-751418000.0
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2014.0,Q3,,2014-09-30,2014-10-24 16:30:40+00:00,1325000.0,90465000.0,0.0,314181000.0,658837000.0,6493000.0,223125000.0,36633000.0,177000.0,257033000.0,,156868000.0,112081000.0,78795000.0,1040354000.0,25500000.0,1191618000.0,597722000.0,595072000.0,595249000.0,517574000.0,1191618000.0,142157000.0,-758138000.0
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2014.0,Q2,,2014-06-30,2014-07-25 16:02:32+00:00,-122000.0,61081000.0,0.0,309117000.0,658837000.0,6954000.0,229500000.0,37205000.0,283000.0,194143000.0,,152082000.0,93222000.0,17302000.0,1029014000.0,25500000.0,1105138000.0,587005000.0,587249000.0,587532000.0,500304000.0,1105138000.0,146918000.0,-751004000.0
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2014.0,Q1,,2014-03-31,2014-04-25 16:02:20+00:00,788000.0,71575000.0,0.0,303257000.0,658743000.0,7469000.0,170000000.0,38590000.0,151000.0,186951000.0,,146173000.0,90555000.0,16573000.0,1018448000.0,95625000.0,1094873000.0,577372000.0,575796000.0,575947000.0,502353000.0,1094873000.0,131545000.0,-745121000.0
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2015.0,Q3,,2015-09-30,2015-10-23 16:02:35+00:00,-3545000.0,141157000.0,0.0,292162000.0,659315000.0,75493000.0,197625000.0,36458000.0,1933000.0,95869000.0,,171259000.0,116161000.0,8611000.0,536607000.0,25500000.0,1156700000.0,635611000.0,635611000.0,637544000.0,510545000.0,1156700000.0,148408000.0,-189613000.0
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2015.0,Q2,,2015-06-30,2015-07-24 16:01:52+00:00,1183000.0,109087000.0,0.0,286832000.0,659237000.0,75504000.0,204000000.0,37434000.0,1022000.0,116054000.0,,170756000.0,98320000.0,12223000.0,518623000.0,25500000.0,1142821000.0,633366000.0,631000000.0,632022000.0,498576000.0,1142821000.0,145505000.0,-173272000.0
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2015.0,Q1,,2015-03-31,2015-04-24 16:01:39+00:00,1146000.0,91833000.0,0.0,280845000.0,658837000.0,5593000.0,210375000.0,37354000.0,354000.0,180582000.0,,165376000.0,88846000.0,8582000.0,503290000.0,25500000.0,1119107000.0,622366000.0,620074000.0,620428000.0,490097000.0,1119107000.0,144908000.0,-162915000.0
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2016.0,FY,,2016-12-31,2018-02-23 16:21:06+00:00,523000.0,104839000.0,0.0,320793000.0,659189000.0,73948000.0,165750000.0,39280000.0,,139613000.0,958000.0,199673000.0,137038000.0,31362000.0,529749000.0,25500000.0,1155107000.0,596641000.0,594826000.0,595784000.0,527961000.0,1155107000.0,138238000.0,-255382000.0
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2016.0,Q3,,2016-09-30,2016-10-28 16:33:15+00:00,594000.0,185104000.0,0.0,315607000.0,659189000.0,74137000.0,172125000.0,39738000.0,,135922000.0,1233000.0,195220000.0,126834000.0,29945000.0,607161000.0,25500000.0,1230517000.0,681892000.0,679660000.0,680893000.0,519679000.0,1230517000.0,136427000.0,-242703000.0
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2016.0,Q2,,2016-06-30,2016-07-29 16:05:34+00:00,2056000.0,153860000.0,0.0,311411000.0,659189000.0,74365000.0,178500000.0,38315000.0,,132396000.0,,187484000.0,109576000.0,30993000.0,577856000.0,25500000.0,1199837000.0,671707000.0,671707000.0,669107000.0,501060000.0,1199837000.0,141712000.0,-219616000.0
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2017.0,FY,,2017-12-31,2019-02-22 16:44:02+00:00,-790000.0,316264000.0,0.0,343189000.0,660040000.0,76875000.0,170000000.0,37670000.0,,140561000.0,,141183000.0,128849000.0,30163000.0,697359000.0,,1231410000.0,761026000.0,761026000.0,761215000.0,440032000.0,1231410000.0,,-278732000.0
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2017.0,Q3,,2017-09-30,2017-10-27 16:19:57+00:00,166000.0,161410000.0,0.0,338023000.0,660040000.0,77019000.0,175000000.0,38654000.0,,122570000.0,0.0,207906000.0,115814000.0,28991000.0,598901000.0,0.0,1181508000.0,653608000.0,653797000.0,653797000.0,498720000.0,1181508000.0,121815000.0,-283482000.0
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2017.0,Q2,,2017-06-30,2017-07-28 16:23:35+00:00,76000.0,115168000.0,0.0,332997000.0,660040000.0,77162000.0,178500000.0,37843000.0,,128388000.0,0.0,205321000.0,94679000.0,30662000.0,567780000.0,0.0,1140791000.0,631440000.0,631629000.0,631629000.0,478500000.0,1140791000.0,122190000.0,-269413000.0
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2017.0,Q1,,2017-03-31,2017-04-28 16:20:19+00:00,-87000.0,94629000.0,0.0,327441000.0,660040000.0,77305000.0,159375000.0,38737000.0,,132503000.0,0.0,203388000.0,102073000.0,30190000.0,540222000.0,25500000.0,1133216000.0,612327000.0,612690000.0,612690000.0,490336000.0,1133216000.0,130002000.0,-255249000.0
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2018.0,FY,,2018-12-31,2020-02-21 16:07:15+00:00,-14617000.0,156832000.0,0.0,367252000.0,809608000.0,339639000.0,135000000.0,53229000.0,,184375000.0,,187869000.0,181180000.0,182513000.0,791823000.0,,1543683000.0,857121000.0,857121000.0,857121000.0,504049000.0,1543683000.0,,-287337000.0
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2018.0,Q3,,2018-09-30,2018-10-30 16:18:16+00:00,-5267000.0,116943000.0,0.0,361420000.0,819069000.0,341755000.0,160000000.0,52644000.0,,193246000.0,,179248000.0,164301000.0,192744000.0,765176000.0,,1523657000.0,827175000.0,827175000.0,827364000.0,503549000.0,1523657000.0,,-294154000.0
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2018.0,Q2,,2018-06-30,2018-07-27 16:22:58+00:00,-1489000.0,375172000.0,0.0,355949000.0,660040000.0,76589000.0,178000000.0,39338000.0,,125176000.0,,143146000.0,135060000.0,20984000.0,732753000.0,,1276315000.0,798936000.0,798936000.0,799125000.0,456206000.0,1276315000.0,,-288277000.0
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2018.0,Q1,,2018-03-31,2018-04-27 16:28:55+00:00,-767000.0,325609000.0,0.0,350155000.0,660040000.0,76732000.0,165000000.0,38698000.0,,134248000.0,,142418000.0,99635000.0,28654000.0,721829000.0,,1235327000.0,799431000.0,799431000.0,799620000.0,407053000.0,1235327000.0,,-271786000.0
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2019.0,FY,,2019-12-31,2020-05-06 16:17:43+00:00,-249000.0,249174000.0,0.0,392210000.0,774534000.0,446228000.0,100000000.0,51725000.0,,358470000.0,,296052000.0,230713000.0,212086000.0,930351000.0,,1880131000.0,1041280000.0,1041280000.0,1041280000.0,626765000.0,1880131000.0,,-281032000.0
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2019.0,Q3,,2019-09-30,2019-11-01 16:04:16+00:00,-28287000.0,196513000.0,0.0,386293000.0,766174000.0,367196000.0,120000000.0,51555000.0,,372533000.0,,289607000.0,194375000.0,199492000.0,871774000.0,,1753971000.0,950308000.0,950497000.0,950497000.0,603982000.0,1753971000.0,,-279472000.0
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2019.0,Q2,,2019-06-30,2019-07-31 16:27:57+00:00,-16492000.0,179961000.0,0.0,380345000.0,769689000.0,378374000.0,125000000.0,54100000.0,,305926000.0,,296725000.0,151809000.0,201988000.0,826119000.0,,1688050000.0,912339000.0,912339000.0,912528000.0,573534000.0,1688050000.0,,-277633000.0
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2019.0,Q1,,2019-03-31,2019-05-01 16:24:05+00:00,-6953000.0,134485000.0,0.0,374173000.0,813920000.0,342889000.0,130000000.0,53980000.0,,289902000.0,,289545000.0,131692000.0,186200000.0,807322000.0,,1635176000.0,897550000.0,897550000.0,897739000.0,551237000.0,1635176000.0,,-276992000.0
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2020.0,Q1,,2020-03-31,2020-05-06 16:17:43+00:00,-25108000.0,308349000.0,0.0,399677000.0,789807000.0,458746000.0,195000000.0,51464000.0,,317543000.0,,301489000.0,187226000.0,199261000.0,949209000.0,,1925909000.0,1042933000.0,1042933000.0,1042933000.0,683715000.0,1925909000.0,,-280845000.0
