company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,extraordinaryincome,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2008.0,FY,2008-01-01,2008-12-31,2011-03-30 09:17:49+00:00,3.53,3.53,2.1675,523786000.0,3.52,0.0,,194357000.0,367030000.0,367030000.0,365732000.0,1298000.0,955473000.0,2599747000.0,42252000.0,399136000.0,955473000.0,1644274000.0,202217000.0,922922000.0,721352000.0,-159965000.0,561387000.0,2599747000.0,103600000.0,102268000.0,102560000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2009.0,FY,2009-01-01,2009-12-31,2012-02-28 06:08:12+00:00,3.23,3.23,,975000000.0,3.23,136000000.0,,302000000.0,647000000.0,511000000.0,647000000.0,,1801000000.0,4974000000.0,-53000000.0,965000000.0,1801000000.0,3173000000.0,367000000.0,1940000000.0,1233000000.0,-420000000.0,813000000.0,4974000000.0,200300000.0,198813000.0,199057000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2009.0,Q3,2009-07-01,2009-09-30,2010-11-05 18:23:15+00:00,0.94,0.94,0.7,362202000.0,0.94,,,99876000.0,148047000.0,148047000.0,147635000.0,412000.0,684865000.0,1874325000.0,9362000.0,448275000.0,684865000.0,1189460000.0,140422000.0,810477000.0,378983000.0,-131060000.0,247923000.0,1874325000.0,157100000.0,298133000.0,298403000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2009.0,Q2,2009-04-01,2009-06-30,2010-08-06 16:38:43+00:00,0.68,0.68,0.7,128552000.0,0.68,,,42813000.0,69328000.0,69328000.0,69030000.0,298000.0,235732000.0,634469000.0,7635000.0,120742000.0,235732000.0,398737000.0,44937000.0,249294000.0,149443000.0,-37302000.0,112141000.0,634469000.0,101500000.0,99414000.0,99450000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2010.0,FY,2010-01-01,2010-12-31,2012-02-28 06:08:12+00:00,3.13,3.13,,1434000000.0,3.13,,,583000000.0,948000000.0,948000000.0,948000000.0,,2544000000.0,7042000000.0,15000000.0,1004000000.0,2544000000.0,4498000000.0,544000000.0,2438000000.0,2060000000.0,-529000000.0,1531000000.0,7042000000.0,302900000.0,300619000.0,301297000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2010.0,Q4,2010-10-01,2010-12-31,,0.74,0.74,-2.18,364887000.0,0.74,,,134531000.0,223917000.0,223917000.0,224628000.0,-711000.0,694475000.0,1721544000.0,-6808000.0,176400000.0,694475000.0,1027069000.0,120526000.0,541287000.0,485782000.0,-127334000.0,358448000.0,1721544000.0,302900000.0,300619000.0,301297000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2010.0,Q3,2010-07-01,2010-09-30,2011-11-07 17:11:24+00:00,0.76,0.76,0.725,358000000.0,0.76,,,140000000.0,232000000.0,232000000.0,232000000.0,,641000000.0,1748000000.0,4000000.0,243000000.0,641000000.0,1107000000.0,138000000.0,601000000.0,506000000.0,-134000000.0,372000000.0,1748000000.0,305300000.0,300702000.0,301386000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2010.0,Q3YTD,2010-01-01,2010-09-30,,2.39,2.39,2.18,1069113000.0,2.39,,,448469000.0,724083000.0,724083000.0,723372000.0,711000.0,1849525000.0,5320456000.0,21808000.0,827600000.0,1849525000.0,3470931000.0,423474000.0,1896713000.0,1574218000.0,-401666000.0,1172552000.0,5320456000.0,305300000.0,300702000.0,301386000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2010.0,Q2,2010-04-01,2010-06-30,2010-08-06 16:38:43+00:00,0.79,0.79,0.725,357951000.0,0.79,,,147921000.0,239126000.0,239126000.0,238771000.0,355000.0,589420000.0,1772030000.0,7308000.0,301671000.0,589420000.0,1182610000.0,143249000.0,659622000.0,522988000.0,-135941000.0,387047000.0,1772030000.0,302200000.0,300058000.0,300605000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2010.0,Q2YTD,2010-01-01,2010-06-30,,1.63,1.63,1.45,711113000.0,1.63,,,308469000.0,492083000.0,492083000.0,491372000.0,711000.0,1208525000.0,3572456000.0,17808000.0,584600000.0,1208525000.0,2363931000.0,285474000.0,1295713000.0,1068218000.0,-267666000.0,800552000.0,3572456000.0,302200000.0,300058000.0,300605000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2010.0,Q1,2010-01-01,2010-03-31,2011-05-06 13:25:42+00:00,0.84,0.84,0.725,353162000.0,0.84,,,160548000.0,252957000.0,252957000.0,252601000.0,356000.0,619105000.0,1800426000.0,10500000.0,282929000.0,619105000.0,1181321000.0,142225000.0,636091000.0,545230000.0,-131725000.0,413505000.0,1800426000.0,300700000.0,299413000.0,299997000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2011.0,Q4,2011-10-01,2011-12-31,,-0.02,-0.02,-2.18,1234000000.0,-0.02,,,90000000.0,120000000.0,120000000.0,120000000.0,,1968000000.0,4653000000.0,7000000.0,900000000.0,1968000000.0,2685000000.0,348000000.0,2134000000.0,551000000.0,-341000000.0,210000000.0,4653000000.0,535500000.0,532780000.0,534121000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2011.0,FY,2011-01-01,2011-12-31,2014-02-27 14:30:52+00:00,1.07,1.07,,4026000000.0,1.07,,0.0,375000000.0,573000000.0,573000000.0,573000000.0,,6325000000.0,15351000000.0,3000000.0,2975000000.0,6325000000.0,9026000000.0,1080000000.0,7001000000.0,2025000000.0,-1077000000.0,948000000.0,15351000000.0,535500000.0,532780000.0,534121000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2011.0,Q3,2011-07-01,2011-09-30,2011-11-07 17:11:24+00:00,0.23,0.23,0.725,1225000000.0,0.23,,,94000000.0,140000000.0,140000000.0,140000000.0,,1950000000.0,4596000000.0,7000000.0,870000000.0,1950000000.0,2646000000.0,324000000.0,2095000000.0,551000000.0,-317000000.0,234000000.0,4596000000.0,608700000.0,612277000.0,613686000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2011.0,Q3YTD,2011-01-01,2011-09-30,,1.09,1.09,2.18,2792000000.0,1.09,,,285000000.0,453000000.0,453000000.0,453000000.0,,4357000000.0,10698000000.0,-4000000.0,2075000000.0,4357000000.0,6341000000.0,732000000.0,4867000000.0,1474000000.0,-736000000.0,738000000.0,10698000000.0,608700000.0,612277000.0,613686000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2011.0,Q3TTM,2010-10-01,2011-09-30,,1.83,1.83,,3156887000.0,1.83,,,419531000.0,676917000.0,676917000.0,677628000.0,-711000.0,5051475000.0,12419544000.0,-10808000.0,2251400000.0,5051475000.0,7368069000.0,852526000.0,5408287000.0,1959782000.0,-863334000.0,1096448000.0,12419544000.0,608700000.0,612277000.0,613686000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2011.0,Q2,2011-04-01,2011-06-30,2011-08-09 16:17:51+00:00,0.17,0.17,0.725,1198000000.0,0.17,,,63000000.0,102000000.0,102000000.0,102000000.0,,1781000000.0,4406000000.0,-14000000.0,968000000.0,1781000000.0,2625000000.0,280000000.0,2166000000.0,459000000.0,-294000000.0,165000000.0,4406000000.0,600000000.0,598884000.0,600259000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2011.0,Q2YTD,2011-01-01,2011-06-30,,0.86,0.86,1.45,1567000000.0,0.86,,,191000000.0,313000000.0,313000000.0,313000000.0,,2407000000.0,6102000000.0,-11000000.0,1205000000.0,2407000000.0,3695000000.0,408000000.0,2772000000.0,923000000.0,-419000000.0,504000000.0,6102000000.0,600000000.0,598884000.0,600259000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2011.0,Q2TTM,2010-07-01,2011-06-30,,2.36,2.36,,2289887000.0,2.36,,,465531000.0,768917000.0,768917000.0,769628000.0,-711000.0,3742475000.0,9571544000.0,-13808000.0,1624400000.0,3742475000.0,5829069000.0,666526000.0,3914287000.0,1914782000.0,-680334000.0,1234448000.0,9571544000.0,600000000.0,598884000.0,600259000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2011.0,Q1,2011-01-01,2011-03-31,2012-05-10 16:14:21+00:00,0.69,0.69,0.725,369000000.0,0.69,,,128000000.0,211000000.0,211000000.0,211000000.0,,626000000.0,1696000000.0,3000000.0,237000000.0,626000000.0,1070000000.0,128000000.0,606000000.0,464000000.0,-125000000.0,339000000.0,1696000000.0,305800000.0,303832000.0,304479000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2011.0,Q1TTM,2010-04-01,2011-03-31,,2.98,2.98,,1449838000.0,2.98,,,550452000.0,906043000.0,906043000.0,906399000.0,-356000.0,2550895000.0,6937574000.0,7500000.0,958071000.0,2550895000.0,4386679000.0,529775000.0,2407909000.0,1978770000.0,-522275000.0,1456495000.0,6937574000.0,305800000.0,303832000.0,304479000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2012.0,Q4,2012-10-01,2012-12-31,,-0.02,0.38,-2.18,1220000000.0,0.38,,,141000000.0,233000000.0,233000000.0,233000000.0,,1907000000.0,4583000000.0,,790000000.0,1907000000.0,2676000000.0,292000000.0,2010000000.0,666000000.0,-292000000.0,374000000.0,4583000000.0,25900000000.0,620205000.0,622285000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2012.0,FY,2012-01-01,2012-12-31,2015-02-24 17:24:37+00:00,0.03,1.25,,4780000000.0,1.25,,0.0,473000000.0,777000000.0,777000000.0,777000000.0,,7639000000.0,18376000000.0,35000000.0,3244000000.0,7639000000.0,10737000000.0,1498000000.0,8024000000.0,2713000000.0,-1463000000.0,1250000000.0,18376000000.0,25900000000.0,620205000.0,622285000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2012.0,Q3,2012-07-01,2012-09-30,2012-11-08 16:53:17+00:00,0.05,0.43,0.725,1144000000.0,0.43,,,152000000.0,270000000.0,270000000.0,270000000.0,,1943000000.0,4571000000.0,12000000.0,748000000.0,1943000000.0,2628000000.0,326000000.0,1892000000.0,736000000.0,-314000000.0,422000000.0,4571000000.0,5400000000.0,621148000.0,623296000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2012.0,Q3YTD,2012-01-01,2012-09-30,,0.05,0.87,2.18,3560000000.0,0.87,,,332000000.0,544000000.0,544000000.0,544000000.0,,5732000000.0,13793000000.0,35000000.0,2454000000.0,5732000000.0,8061000000.0,1206000000.0,6014000000.0,2047000000.0,-1171000000.0,876000000.0,13793000000.0,5400000000.0,621148000.0,623296000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2012.0,Q3TTM,2011-10-01,2012-09-30,,0.03,0.85,,4794000000.0,0.85,,,422000000.0,664000000.0,664000000.0,664000000.0,,7700000000.0,18446000000.0,42000000.0,3354000000.0,7700000000.0,10746000000.0,1554000000.0,8148000000.0,2598000000.0,-1512000000.0,1086000000.0,18446000000.0,5400000000.0,621148000.0,623296000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2012.0,Q2,2012-04-01,2012-06-30,2012-08-09 15:03:26+00:00,-0.01,0.12,0.725,1208000000.0,0.12,,,49000000.0,74000000.0,74000000.0,74000000.0,,1912000000.0,4612000000.0,3000000.0,835000000.0,1912000000.0,2700000000.0,537000000.0,2043000000.0,657000000.0,-534000000.0,123000000.0,4612000000.0,-7400000000.0,619887000.0,621839000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2012.0,Q2YTD,2012-01-01,2012-06-30,,,0.44,1.45,2416000000.0,0.44,,,180000000.0,274000000.0,274000000.0,274000000.0,,3789000000.0,9222000000.0,23000000.0,1706000000.0,3789000000.0,5433000000.0,880000000.0,4122000000.0,1311000000.0,-857000000.0,454000000.0,9222000000.0,-7400000000.0,619887000.0,621839000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2012.0,Q2TTM,2011-07-01,2012-06-30,,0.21,0.65,,4875000000.0,0.65,,,364000000.0,534000000.0,534000000.0,534000000.0,,7707000000.0,18471000000.0,37000000.0,3476000000.0,7707000000.0,10764000000.0,1552000000.0,8351000000.0,2413000000.0,-1515000000.0,898000000.0,18471000000.0,-7400000000.0,619887000.0,621839000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2012.0,Q1,2012-01-01,2012-03-31,2012-05-10 16:14:21+00:00,0.01,0.32,0.725,1208000000.0,0.32,,,131000000.0,200000000.0,200000000.0,200000000.0,,1877000000.0,4610000000.0,20000000.0,871000000.0,1877000000.0,2733000000.0,343000000.0,2079000000.0,654000000.0,-323000000.0,331000000.0,4610000000.0,20000000000.0,618208000.0,620350000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2012.0,Q1TTM,2011-04-01,2012-03-31,,0.39,0.7,,4865000000.0,0.7,,,378000000.0,562000000.0,562000000.0,562000000.0,,7576000000.0,18265000000.0,20000000.0,3609000000.0,7576000000.0,10689000000.0,1295000000.0,8474000000.0,2215000000.0,-1275000000.0,940000000.0,18265000000.0,20000000000.0,618208000.0,620350000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2013.0,Q4,2013-10-01,2013-12-31,,0.43,0.43,-1.62,1166000000.0,0.44,,-8000000.0,91000000.0,239000000.0,239000000.0,239000000.0,,1920000000.0,4542000000.0,7000000.0,823000000.0,1920000000.0,2622000000.0,318000000.0,1981000000.0,641000000.0,-311000000.0,330000000.0,4542000000.0,597500000.0,600892000.0,600892000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2013.0,FY,2013-01-01,2013-12-31,2015-02-24 17:24:37+00:00,-0.4,-0.4,,4541000000.0,-0.4,,1092000000.0,463000000.0,-239000000.0,-239000000.0,-239000000.0,,7507000000.0,18095000000.0,59000000.0,3502000000.0,7507000000.0,10588000000.0,1288000000.0,9135000000.0,1453000000.0,-1229000000.0,224000000.0,18095000000.0,597500000.0,600892000.0,600892000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2013.0,Q3,2013-07-01,2013-09-30,2013-11-07 20:50:31+00:00,-1.76,-1.76,0.54,1135000000.0,-1.76,,1100000000.0,40000000.0,-1045000000.0,-1045000000.0,-1045000000.0,,1918000000.0,4515000000.0,9000000.0,1047000000.0,1918000000.0,2597000000.0,329000000.0,3282000000.0,-685000000.0,-320000000.0,-1005000000.0,4515000000.0,593800000.0,594587000.0,594587000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2013.0,Q3YTD,2013-01-01,2013-09-30,,-0.83,-0.83,1.62,3375000000.0,-0.84,,1100000000.0,372000000.0,-478000000.0,-478000000.0,-478000000.0,,5587000000.0,13553000000.0,52000000.0,2679000000.0,5587000000.0,7966000000.0,970000000.0,7154000000.0,812000000.0,-918000000.0,-106000000.0,13553000000.0,593800000.0,594587000.0,594587000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2013.0,Q3TTM,2012-10-01,2013-09-30,,-0.85,-0.45,-0.55,4595000000.0,-0.46,,1100000000.0,513000000.0,-245000000.0,-245000000.0,-245000000.0,,7494000000.0,18136000000.0,52000000.0,3469000000.0,7494000000.0,10642000000.0,1262000000.0,9164000000.0,1478000000.0,-1210000000.0,268000000.0,18136000000.0,593800000.0,594587000.0,594587000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2013.0,Q2,2013-04-01,2013-06-30,2013-08-08 16:19:31+00:00,0.45,0.45,0.54,1123000000.0,0.44,,,125000000.0,269000000.0,269000000.0,269000000.0,,1873000000.0,4525000000.0,4000000.0,814000000.0,1873000000.0,2652000000.0,325000000.0,1937000000.0,715000000.0,-321000000.0,394000000.0,4525000000.0,597800000.0,604302000.0,605602000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2013.0,Q2YTD,2013-01-01,2013-06-30,,0.93,0.93,1.08,2240000000.0,0.92,,,332000000.0,567000000.0,567000000.0,567000000.0,,3669000000.0,9038000000.0,43000000.0,1632000000.0,3669000000.0,5369000000.0,641000000.0,3872000000.0,1497000000.0,-598000000.0,899000000.0,9038000000.0,597800000.0,604302000.0,605602000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2013.0,Q2TTM,2012-07-01,2013-06-30,,0.96,1.74,-0.37,4604000000.0,1.73,,,625000000.0,1070000000.0,1070000000.0,1070000000.0,,7519000000.0,18192000000.0,55000000.0,3170000000.0,7519000000.0,10673000000.0,1259000000.0,7774000000.0,2899000000.0,-1204000000.0,1695000000.0,18192000000.0,597800000.0,604302000.0,605602000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2013.0,Q1,2013-01-01,2013-03-31,2013-05-10 12:17:08+00:00,0.48,0.48,0.54,1117000000.0,0.48,,,207000000.0,298000000.0,298000000.0,298000000.0,,1796000000.0,4513000000.0,39000000.0,818000000.0,1796000000.0,2717000000.0,316000000.0,1935000000.0,782000000.0,-277000000.0,505000000.0,4513000000.0,620800000.0,619423000.0,621074000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2013.0,Q1TTM,2012-04-01,2013-03-31,,0.5,1.41,-0.18,4689000000.0,1.41,,,549000000.0,875000000.0,875000000.0,875000000.0,,7558000000.0,18279000000.0,54000000.0,3191000000.0,7558000000.0,10721000000.0,1471000000.0,7880000000.0,2841000000.0,-1417000000.0,1424000000.0,18279000000.0,620800000.0,619423000.0,621074000.0
