company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherspecialcharges,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2010.0,Q3YTD,2009-08-31,2010-05-09,,1.98,1.98,0.57,1.95,5000000.0,484000000.0,886000000.0,886000000.0,871000000.0,15000000.0,46971000000.0,53821000000.0,17000000.0,5439000000.0,46971000000.0,6850000000.0,77000000.0,58000000.0,5461000000.0,1389000000.0,-19000000.0,1370000000.0,53821000000.0,443500000.0,440973000.0,448391000.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2010.0,Q3TTM,2009-05-11,2010-05-09,,3.39,2.84,0.75,2.79,7000000.0,690000000.0,1264000000.0,1264000000.0,1245000000.0,19000000.0,66483000000.0,76199000000.0,29000000.0,7693000000.0,66483000000.0,9716000000.0,110000000.0,77000000.0,7729000000.0,1987000000.0,-33000000.0,1954000000.0,76199000000.0,443500000.0,440973000.0,448391000.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2010.0,Q3,2010-02-08,2010-05-09,2011-06-08 19:40:52+00:00,0.69,0.69,0.205,0.68,3000000.0,163000000.0,311000000.0,311000000.0,306000000.0,5000000.0,15494000000.0,17780000000.0,3000000.0,1789000000.0,15494000000.0,2286000000.0,27000000.0,10000000.0,1795000000.0,491000000.0,-17000000.0,474000000.0,17780000000.0,443500000.0,440973000.0,448391000.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2010.0,Q2YTD,2009-08-31,2010-02-14,,1.29,1.29,0.36,1.27,2000000.0,321000000.0,575000000.0,575000000.0,565000000.0,10000000.0,31477000000.0,36041000000.0,14000000.0,3650000000.0,31477000000.0,4564000000.0,50000000.0,48000000.0,3666000000.0,898000000.0,-2000000.0,896000000.0,36041000000.0,439700000.0,439786000.0,446918000.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2010.0,Q2TTM,2009-02-16,2010-02-14,,3.18,2.63,0.72,2.59,11000000.0,655000000.0,1165000000.0,1165000000.0,1149000000.0,16000000.0,64765000000.0,74225000000.0,35000000.0,7559000000.0,64765000000.0,9460000000.0,108000000.0,73000000.0,7605000000.0,1855000000.0,-35000000.0,1820000000.0,74225000000.0,439700000.0,439786000.0,446918000.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2010.0,Q2,2009-11-23,2010-02-14,2011-03-17 12:13:54+00:00,0.68,0.68,0.18,0.67,0.0,169000000.0,305000000.0,305000000.0,299000000.0,6000000.0,16396000000.0,18742000000.0,3000000.0,1873000000.0,16396000000.0,2346000000.0,26000000.0,30000000.0,1876000000.0,470000000.0,4000000.0,474000000.0,18742000000.0,439700000.0,439786000.0,446918000.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2010.0,Q1TTM,2008-11-24,2009-11-22,,2.5,2.5,0.7,2.47,12000000.0,628000000.0,1103000000.0,1103000000.0,1089000000.0,14000000.0,63140000000.0,72326000000.0,39000000.0,7352000000.0,63140000000.0,9186000000.0,107000000.0,55000000.0,7403000000.0,1783000000.0,-52000000.0,1731000000.0,72326000000.0,436100000.0,437173000.0,444849000.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2010.0,Q1,2009-08-31,2009-11-22,2010-12-17 16:49:25+00:00,0.61,0.61,0.18,0.6,2000000.0,152000000.0,270000000.0,270000000.0,266000000.0,4000000.0,15081000000.0,17299000000.0,11000000.0,1777000000.0,15081000000.0,2218000000.0,24000000.0,18000000.0,1790000000.0,428000000.0,-6000000.0,422000000.0,17299000000.0,436100000.0,437173000.0,444849000.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2011.0,Q4,2011-05-09,2011-08-28,,1.09,1.09,0.24,1.07,-7000000.0,272000000.0,500000000.0,500000000.0,478000000.0,22000000.0,24680000000.0,28178000000.0,22000000.0,2721000000.0,24680000000.0,3498000000.0,36000000.0,46000000.0,2736000000.0,762000000.0,10000000.0,772000000.0,28178000000.0,436400000.0,436119000.0,443094000.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2011.0,FY,2010-08-30,2011-08-28,2013-10-16 15:39:54+00:00,3.35,3.35,0.89,3.3,,841000000.0,1542000000.0,1542000000.0,1462000000.0,80000000.0,77739000000.0,88915000000.0,46000000.0,8691000000.0,77739000000.0,11176000000.0,116000000.0,60000000.0,8737000000.0,2439000000.0,-56000000.0,2383000000.0,88915000000.0,436400000.0,436119000.0,443094000.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2011.0,Q3YTD,2010-08-30,2011-05-08,,2.26,2.26,0.65,2.23,7000000.0,569000000.0,1042000000.0,1042000000.0,984000000.0,58000000.0,53059000000.0,60737000000.0,24000000.0,5970000000.0,53059000000.0,7678000000.0,80000000.0,14000000.0,6001000000.0,1677000000.0,-66000000.0,1611000000.0,60737000000.0,437800000.0,436977000.0,443570000.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2011.0,Q3TTM,2010-05-10,2011-05-08,,3.25,3.25,0.86,3.2,2000000.0,816000000.0,1479000000.0,1479000000.0,1416000000.0,63000000.0,74083000000.0,84862000000.0,33000000.0,8379000000.0,74083000000.0,10779000000.0,114000000.0,44000000.0,8414000000.0,2365000000.0,-70000000.0,2295000000.0,84862000000.0,437800000.0,436977000.0,443570000.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2011.0,Q3,2011-02-14,2011-05-08,2012-06-06 16:30:23+00:00,0.74,0.74,0.24,0.73,1000000.0,193000000.0,341000000.0,341000000.0,324000000.0,17000000.0,18067000000.0,20623000000.0,8000000.0,1991000000.0,18067000000.0,2556000000.0,27000000.0,5000000.0,2000000000.0,556000000.0,-22000000.0,534000000.0,20623000000.0,437800000.0,436977000.0,443570000.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2011.0,Q2YTD,2010-08-30,2011-02-13,,1.52,1.52,0.41,1.5,6000000.0,376000000.0,701000000.0,701000000.0,660000000.0,41000000.0,34992000000.0,40114000000.0,16000000.0,3979000000.0,34992000000.0,5122000000.0,53000000.0,9000000.0,4001000000.0,1121000000.0,-44000000.0,1077000000.0,40114000000.0,435000000.0,436682000.0,443186000.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2011.0,Q2TTM,2010-02-15,2011-02-13,,3.2,3.2,0.82,3.15,4000000.0,786000000.0,1449000000.0,1449000000.0,1398000000.0,51000000.0,71510000000.0,82019000000.0,28000000.0,8177000000.0,71510000000.0,10509000000.0,114000000.0,49000000.0,8209000000.0,2300000000.0,-65000000.0,2235000000.0,82019000000.0,435000000.0,436682000.0,443186000.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2011.0,Q2,2010-11-22,2011-02-13,2012-03-14 18:00:30+00:00,0.8,0.8,0.205,0.79,2000000.0,204000000.0,369000000.0,369000000.0,348000000.0,21000000.0,18235000000.0,20875000000.0,4000000.0,2038000000.0,18235000000.0,2640000000.0,27000000.0,4000000.0,2044000000.0,596000000.0,-23000000.0,573000000.0,20875000000.0,435000000.0,436682000.0,443186000.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2011.0,Q1TTM,2009-11-23,2010-11-21,,3.08,3.08,0.8,3.03,2000000.0,751000000.0,1385000000.0,1385000000.0,1349000000.0,36000000.0,69671000000.0,79886000000.0,27000000.0,8012000000.0,69671000000.0,10215000000.0,113000000.0,75000000.0,8041000000.0,2174000000.0,-38000000.0,2136000000.0,79886000000.0,433300000.0,434099000.0,441360000.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2011.0,Q1,2010-08-30,2010-11-21,2011-12-16 16:26:37+00:00,0.72,0.72,0.205,0.71,4000000.0,172000000.0,332000000.0,332000000.0,312000000.0,20000000.0,16757000000.0,19239000000.0,12000000.0,1941000000.0,16757000000.0,2482000000.0,26000000.0,5000000.0,1957000000.0,525000000.0,-21000000.0,504000000.0,19239000000.0,433300000.0,434099000.0,441360000.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2012.0,Q4,2012-05-07,2012-09-02,,1.4,1.4,0.55,1.38,,343000000.0,622000000.0,622000000.0,609000000.0,13000000.0,28210000000.0,32218000000.0,15000000.0,3044000000.0,28210000000.0,4008000000.0,22000000.0,38000000.0,3059000000.0,949000000.0,16000000.0,965000000.0,32218000000.0,433800000.0,433620000.0,439373000.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2012.0,FY,2011-08-29,2012-09-02,2014-10-15 17:30:17+00:00,3.94,3.94,1.03,3.89,,1000000000.0,1767000000.0,1767000000.0,1709000000.0,58000000.0,86823000000.0,99137000000.0,37000000.0,9518000000.0,86823000000.0,12314000000.0,95000000.0,103000000.0,9555000000.0,2759000000.0,8000000.0,2767000000.0,99137000000.0,433800000.0,433620000.0,439373000.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2012.0,Q3YTD,2011-08-29,2012-05-06,,2.54,2.54,0.48,2.51,,657000000.0,1145000000.0,1145000000.0,1100000000.0,45000000.0,58613000000.0,66919000000.0,22000000.0,6474000000.0,58613000000.0,8306000000.0,73000000.0,65000000.0,6496000000.0,1810000000.0,-8000000.0,1802000000.0,66919000000.0,433700000.0,433791000.0,439166000.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2012.0,Q3TTM,2011-05-09,2012-05-06,,3.63,3.63,0.72,3.58,-7000000.0,929000000.0,1645000000.0,1645000000.0,1578000000.0,67000000.0,83293000000.0,95097000000.0,44000000.0,9195000000.0,83293000000.0,11804000000.0,109000000.0,111000000.0,9232000000.0,2572000000.0,2000000.0,2574000000.0,95097000000.0,433700000.0,433791000.0,439166000.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2012.0,Q3,2012-02-13,2012-05-06,2013-06-11 17:22:05+00:00,0.89,0.89,0.0,0.88,,217000000.0,405000000.0,405000000.0,386000000.0,19000000.0,19543000000.0,22324000000.0,6000000.0,2152000000.0,19543000000.0,2781000000.0,19000000.0,18000000.0,2158000000.0,623000000.0,-1000000.0,622000000.0,22324000000.0,433700000.0,433791000.0,439166000.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2012.0,Q2YTD,2011-08-29,2012-02-12,,1.65,1.65,0.48,1.63,,440000000.0,740000000.0,740000000.0,714000000.0,26000000.0,39070000000.0,44595000000.0,16000000.0,4322000000.0,39070000000.0,5525000000.0,54000000.0,47000000.0,4338000000.0,1187000000.0,-7000000.0,1180000000.0,44595000000.0,433000000.0,434535000.0,439468000.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2012.0,Q2TTM,2011-02-14,2012-02-12,,3.48,3.48,0.96,3.43,-6000000.0,905000000.0,1581000000.0,1581000000.0,1516000000.0,65000000.0,81817000000.0,93396000000.0,46000000.0,9034000000.0,81817000000.0,11579000000.0,117000000.0,98000000.0,9074000000.0,2505000000.0,-19000000.0,2486000000.0,93396000000.0,433000000.0,434535000.0,439468000.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2012.0,Q2,2011-11-21,2012-02-12,2013-03-20 15:22:38+00:00,0.91,0.91,0.24,0.9,,215000000.0,412000000.0,412000000.0,394000000.0,18000000.0,20139000000.0,22967000000.0,6000000.0,2178000000.0,20139000000.0,2828000000.0,27000000.0,10000000.0,2184000000.0,644000000.0,-17000000.0,627000000.0,22967000000.0,433000000.0,434535000.0,439468000.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2012.0,Q1TTM,2010-11-22,2011-11-20,,3.37,3.37,0.93,3.32,-4000000.0,894000000.0,1538000000.0,1538000000.0,1470000000.0,68000000.0,79913000000.0,91304000000.0,44000000.0,8894000000.0,79913000000.0,11391000000.0,117000000.0,92000000.0,8934000000.0,2457000000.0,-25000000.0,2432000000.0,91304000000.0,432400000.0,434222000.0,440615000.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2012.0,Q1,2011-08-29,2011-11-20,2012-12-21 16:05:04+00:00,0.74,0.74,0.24,0.73,,225000000.0,328000000.0,328000000.0,320000000.0,8000000.0,18931000000.0,21628000000.0,10000000.0,2144000000.0,18931000000.0,2697000000.0,27000000.0,37000000.0,2154000000.0,543000000.0,10000000.0,553000000.0,21628000000.0,432400000.0,434222000.0,440615000.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2013.0,FY,2012-09-03,2013-09-01,2015-10-13 18:50:16+00:00,4.68,4.68,8.17,4.63,,990000000.0,2061000000.0,2061000000.0,2039000000.0,22000000.0,91948000000.0,105156000000.0,51000000.0,10104000000.0,91948000000.0,13208000000.0,99000000.0,97000000.0,10155000000.0,3053000000.0,-2000000.0,3051000000.0,105156000000.0,435700000.0,435741000.0,440512000.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2013.0,Q4,2013-05-13,2013-09-01,,1.41,1.41,0.31,1.4,,332000000.0,622000000.0,622000000.0,617000000.0,5000000.0,28418000000.0,32487000000.0,17000000.0,3098000000.0,28418000000.0,4069000000.0,36000000.0,36000000.0,3115000000.0,954000000.0,,954000000.0,32487000000.0,435700000.0,435741000.0,440512000.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2013.0,Q3YTD,2012-09-03,2013-05-12,,3.27,3.27,7.86,3.23,,658000000.0,1439000000.0,1439000000.0,1422000000.0,17000000.0,63530000000.0,72669000000.0,34000000.0,7006000000.0,63530000000.0,9139000000.0,63000000.0,61000000.0,7040000000.0,2099000000.0,-2000000.0,2097000000.0,72669000000.0,437100000.0,436488000.0,440780000.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2013.0,Q3TTM,2012-05-07,2013-05-12,,4.67,4.67,8.41,4.61,,1001000000.0,2061000000.0,2061000000.0,2031000000.0,30000000.0,91740000000.0,104887000000.0,49000000.0,10050000000.0,91740000000.0,13147000000.0,85000000.0,99000000.0,10099000000.0,3048000000.0,14000000.0,3062000000.0,104887000000.0,437100000.0,436488000.0,440780000.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2013.0,Q3,2013-02-18,2013-05-12,2014-06-04 17:39:28+00:00,1.05,1.05,0.31,1.04,,248000000.0,464000000.0,464000000.0,459000000.0,5000000.0,21038000000.0,24083000000.0,10000000.0,2313000000.0,21038000000.0,3045000000.0,25000000.0,15000000.0,2323000000.0,722000000.0,-10000000.0,712000000.0,24083000000.0,437100000.0,436488000.0,440780000.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2013.0,Q2YTD,2012-09-03,2013-02-17,,2.22,2.22,7.55,2.19,,410000000.0,975000000.0,975000000.0,963000000.0,12000000.0,42492000000.0,48586000000.0,24000000.0,4693000000.0,42492000000.0,6094000000.0,38000000.0,46000000.0,4717000000.0,1377000000.0,8000000.0,1385000000.0,48586000000.0,434100000.0,435975000.0,439812000.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2013.0,Q2TTM,2012-02-13,2013-02-17,,4.51,4.51,8.1,4.45,,970000000.0,2002000000.0,2002000000.0,1958000000.0,44000000.0,90245000000.0,103128000000.0,45000000.0,9889000000.0,90245000000.0,12883000000.0,79000000.0,102000000.0,9934000000.0,2949000000.0,23000000.0,2972000000.0,103128000000.0,434100000.0,435975000.0,439812000.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2013.0,Q2,2012-11-26,2013-02-17,2014-03-14 15:58:45+00:00,1.26,1.26,7.275,1.24,,185000000.0,554000000.0,554000000.0,547000000.0,7000000.0,21766000000.0,24871000000.0,6000000.0,2361000000.0,21766000000.0,3105000000.0,25000000.0,26000000.0,2367000000.0,738000000.0,1000000.0,739000000.0,24871000000.0,434100000.0,435975000.0,439812000.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2013.0,Q1TTM,2011-11-21,2012-11-25,,4.16,4.16,1.07,4.11,,1000000000.0,1860000000.0,1860000000.0,1805000000.0,55000000.0,88618000000.0,101224000000.0,45000000.0,9706000000.0,88618000000.0,12606000000.0,81000000.0,86000000.0,9751000000.0,2855000000.0,5000000.0,2860000000.0,101224000000.0,433300000.0,433423000.0,438643000.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2013.0,Q1,2012-09-03,2012-11-25,2013-12-20 15:21:41+00:00,0.96,0.96,0.275,0.95,,225000000.0,421000000.0,421000000.0,416000000.0,5000000.0,20726000000.0,23715000000.0,18000000.0,2332000000.0,20726000000.0,2989000000.0,13000000.0,20000000.0,2350000000.0,639000000.0,7000000.0,646000000.0,23715000000.0,433300000.0,433423000.0,438643000.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2014.0,FY,2013-09-02,2014-08-31,2016-10-11 19:26:22+00:00,4.69,4.69,1.33,4.65,,1109000000.0,2088000000.0,2088000000.0,2058000000.0,30000000.0,98458000000.0,112640000000.0,63000000.0,10899000000.0,98458000000.0,14182000000.0,113000000.0,90000000.0,10962000000.0,3220000000.0,-23000000.0,3197000000.0,112640000000.0,438800000.0,438693000.0,442485000.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2014.0,Q4,2014-05-12,2014-08-31,,1.59,1.59,0.36,1.57,,381000000.0,705000000.0,705000000.0,697000000.0,8000000.0,31037000000.0,35523000000.0,15000000.0,3380000000.0,31037000000.0,4486000000.0,35000000.0,30000000.0,3395000000.0,1091000000.0,-5000000.0,1086000000.0,35523000000.0,438800000.0,438693000.0,442485000.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2014.0,Q3,2014-02-17,2014-05-11,2015-06-04 17:18:09+00:00,1.08,1.08,0.355,1.07,,245000000.0,479000000.0,479000000.0,473000000.0,6000000.0,22554000000.0,25794000000.0,16000000.0,2487000000.0,22554000000.0,3240000000.0,25000000.0,12000000.0,2503000000.0,737000000.0,-13000000.0,724000000.0,25794000000.0,438000000.0,439446000.0,442720000.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2014.0,Q3YTD,2013-09-02,2014-05-11,,3.1,3.1,0.98,3.08,,728000000.0,1383000000.0,1383000000.0,1361000000.0,22000000.0,67421000000.0,77117000000.0,48000000.0,7519000000.0,67421000000.0,9696000000.0,78000000.0,60000000.0,7567000000.0,2129000000.0,-18000000.0,2111000000.0,77117000000.0,438000000.0,439446000.0,442720000.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2014.0,Q3TTM,2013-05-13,2014-05-11,,4.51,4.51,1.29,4.48,,1060000000.0,2005000000.0,2005000000.0,1978000000.0,27000000.0,95839000000.0,109604000000.0,65000000.0,10617000000.0,95839000000.0,13765000000.0,114000000.0,96000000.0,10682000000.0,3083000000.0,-18000000.0,3065000000.0,109604000000.0,438000000.0,439446000.0,442720000.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2014.0,Q2,2013-11-25,2014-02-16,2015-03-11 17:23:47+00:00,1.05,1.05,0.31,1.05,,255000000.0,473000000.0,473000000.0,463000000.0,10000000.0,23043000000.0,26306000000.0,8000000.0,2531000000.0,23043000000.0,3263000000.0,26000000.0,30000000.0,2539000000.0,724000000.0,4000000.0,728000000.0,26306000000.0,441000000.0,439776000.0,442829000.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2014.0,Q2YTD,2013-09-02,2014-02-16,,2.02,2.02,0.62,2.01,,483000000.0,904000000.0,904000000.0,888000000.0,16000000.0,44867000000.0,51323000000.0,32000000.0,5032000000.0,44867000000.0,6456000000.0,53000000.0,48000000.0,5064000000.0,1392000000.0,-5000000.0,1387000000.0,51323000000.0,441000000.0,439776000.0,442829000.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2014.0,Q2TTM,2013-02-18,2014-02-16,,4.48,4.48,1.24,4.45,,1063000000.0,1990000000.0,1990000000.0,1964000000.0,26000000.0,94323000000.0,107893000000.0,59000000.0,10443000000.0,94323000000.0,13570000000.0,114000000.0,99000000.0,10502000000.0,3068000000.0,-15000000.0,3053000000.0,107893000000.0,441000000.0,439776000.0,442829000.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2014.0,Q1TTM,2012-11-26,2013-11-24,,4.69,4.69,8.21,4.64,,993000000.0,2071000000.0,2071000000.0,2048000000.0,23000000.0,93046000000.0,106458000000.0,57000000.0,10273000000.0,93046000000.0,13412000000.0,113000000.0,95000000.0,10330000000.0,3082000000.0,-18000000.0,3064000000.0,106458000000.0,438100000.0,437970000.0,442420000.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2014.0,Q1,2013-09-02,2013-11-24,2014-12-18 15:44:46+00:00,0.97,0.97,0.31,0.96,,228000000.0,431000000.0,431000000.0,425000000.0,6000000.0,21824000000.0,25017000000.0,24000000.0,2501000000.0,21824000000.0,3193000000.0,27000000.0,18000000.0,2525000000.0,668000000.0,-9000000.0,659000000.0,25017000000.0,438100000.0,437970000.0,442420000.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2015.0,FY,2014-09-01,2015-08-30,2017-10-17 21:17:47+00:00,5.41,5.41,6.51,5.37,,1195000000.0,2409000000.0,2409000000.0,2377000000.0,32000000.0,101065000000.0,116199000000.0,65000000.0,11445000000.0,101065000000.0,15134000000.0,124000000.0,104000000.0,11510000000.0,3624000000.0,-20000000.0,3604000000.0,116199000000.0,439400000.0,439455000.0,442716000.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2015.0,Q4,2015-05-11,2015-08-30,,1.75,1.75,0.4,1.73,,378000000.0,778000000.0,778000000.0,767000000.0,11000000.0,31096000000.0,35778000000.0,27000000.0,3499000000.0,31096000000.0,4682000000.0,40000000.0,40000000.0,3526000000.0,1156000000.0,,1156000000.0,35778000000.0,439400000.0,439455000.0,442716000.0
