company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2010.0,Q3TTM,2009-05-11,2010-05-09,,,595000000.0,108000000.0,790000000.0,38000000.0,548000000.0,-51000000.0,163000000.0,-191000000.0,-1235000000.0,2718000000.0,-191000000.0,-1235000000.0,2718000000.0,1330000000.0,1264000000.0,1264000000.0,116000000.0,336000000.0,-10000000.0,-324000000.0,-1636000000.0,-997000000.0,-199000000.0,-116000000.0,1403000000.0,5000000.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2010.0,Q3,2010-02-08,2010-05-09,,,52000000.0,57000000.0,180000000.0,-1000000.0,289000000.0,-86000000.0,,-123000000.0,-406000000.0,809000000.0,-123000000.0,-406000000.0,809000000.0,279000000.0,311000000.0,311000000.0,29000000.0,211000000.0,,-79000000.0,-593000000.0,-138000000.0,-59000000.0,-110000000.0,324000000.0,1000000.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2010.0,Q3YTD,2009-08-31,2010-05-09,2011-06-08 19:40:52+00:00,,346000000.0,110000000.0,549000000.0,11000000.0,639000000.0,,118000000.0,-12000000.0,-912000000.0,2169000000.0,-12000000.0,-912000000.0,2169000000.0,1256000000.0,886000000.0,886000000.0,95000000.0,293000000.0,2000000.0,-158000000.0,-1221000000.0,-644000000.0,-149000000.0,-116000000.0,948000000.0,3000000.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2010.0,Q2TTM,2009-02-16,2010-02-14,,,683000000.0,105000000.0,781000000.0,52000000.0,516000000.0,55000000.0,428000000.0,-177000000.0,-1048000000.0,2602000000.0,-177000000.0,-1048000000.0,2602000000.0,1429000000.0,1165000000.0,1165000000.0,140000000.0,190000000.0,-9000000.0,-315000000.0,-1433000000.0,-1085000000.0,-527000000.0,-8000000.0,1474000000.0,5000000.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2010.0,Q2,2009-11-23,2010-02-14,,,253000000.0,,185000000.0,2000000.0,89000000.0,50000000.0,33000000.0,116000000.0,-210000000.0,609000000.0,116000000.0,-210000000.0,609000000.0,517000000.0,305000000.0,305000000.0,30000000.0,61000000.0,-6000000.0,,-294000000.0,-193000000.0,-22000000.0,-6000000.0,282000000.0,1000000.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2010.0,Q2YTD,2009-08-31,2010-02-14,2011-03-17 12:13:54+00:00,,294000000.0,53000000.0,369000000.0,12000000.0,350000000.0,86000000.0,118000000.0,111000000.0,-506000000.0,1360000000.0,111000000.0,-506000000.0,1360000000.0,977000000.0,575000000.0,575000000.0,66000000.0,82000000.0,2000000.0,-79000000.0,-628000000.0,-506000000.0,-90000000.0,-6000000.0,624000000.0,2000000.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2010.0,Q1TTM,2008-11-24,2009-11-22,,,578000000.0,104000000.0,757000000.0,59000000.0,841000000.0,34000000.0,733000000.0,-420000000.0,-1095000000.0,2858000000.0,-420000000.0,-1095000000.0,2858000000.0,1402000000.0,1103000000.0,1103000000.0,157000000.0,43000000.0,-6000000.0,-384000000.0,-1497000000.0,-1188000000.0,-844000000.0,-2000000.0,1588000000.0,8000000.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2010.0,Q1,2009-08-31,2009-11-22,2010-12-17 16:49:25+00:00,,41000000.0,53000000.0,184000000.0,10000000.0,261000000.0,36000000.0,85000000.0,-5000000.0,-296000000.0,751000000.0,-5000000.0,-296000000.0,751000000.0,460000000.0,270000000.0,270000000.0,36000000.0,21000000.0,8000000.0,-79000000.0,-334000000.0,-313000000.0,-68000000.0,0.0,342000000.0,1000000.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2011.0,Q4,2011-05-09,2011-08-28,,,283000000.0,1000000.0,273000000.0,-57000000.0,108000000.0,,71000000.0,-1015000000.0,58000000.0,941000000.0,-1015000000.0,58000000.0,941000000.0,-73000000.0,500000000.0,500000000.0,60000000.0,-535000000.0,10000000.0,-201000000.0,-748000000.0,-472000000.0,-73000000.0,-277000000.0,1277000000.0,-9000000.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2011.0,FY,2010-08-30,2011-08-28,2013-10-16 15:39:54+00:00,,742000000.0,111000000.0,855000000.0,54000000.0,616000000.0,,79000000.0,-1277000000.0,-1180000000.0,3198000000.0,-1277000000.0,-1180000000.0,3198000000.0,795000000.0,1542000000.0,1542000000.0,185000000.0,-245000000.0,170000000.0,-380000000.0,-3276000000.0,-1290000000.0,-107000000.0,-624000000.0,3216000000.0,
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2011.0,Q3TTM,2010-05-10,2011-05-08,,,750000000.0,110000000.0,828000000.0,111000000.0,391000000.0,,9000000.0,-969000000.0,-2341000000.0,2868000000.0,-969000000.0,-2341000000.0,2868000000.0,-331000000.0,1479000000.0,1479000000.0,170000000.0,205000000.0,150000000.0,-359000000.0,-4000000000.0,-1229000000.0,-42000000.0,-782000000.0,2728000000.0,10000000.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2011.0,Q3,2011-02-14,2011-05-08,,,202000000.0,55000000.0,196000000.0,52000000.0,239000000.0,,,241000000.0,-377000000.0,811000000.0,241000000.0,-377000000.0,811000000.0,727000000.0,341000000.0,341000000.0,35000000.0,440000000.0,,-90000000.0,-644000000.0,-278000000.0,-1000000.0,-108000000.0,544000000.0,1000000.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2011.0,Q3YTD,2010-08-30,2011-05-08,2012-06-06 16:30:23+00:00,,459000000.0,110000000.0,582000000.0,111000000.0,508000000.0,,8000000.0,-262000000.0,-1238000000.0,2257000000.0,-262000000.0,-1238000000.0,2257000000.0,868000000.0,1042000000.0,1042000000.0,125000000.0,290000000.0,160000000.0,-179000000.0,-2528000000.0,-818000000.0,-34000000.0,-347000000.0,1939000000.0,9000000.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2011.0,Q2TTM,2010-02-15,2011-02-13,,,600000000.0,112000000.0,812000000.0,58000000.0,441000000.0,-86000000.0,9000000.0,-1333000000.0,-2370000000.0,2866000000.0,-1333000000.0,-2370000000.0,2866000000.0,-779000000.0,1449000000.0,1449000000.0,164000000.0,-24000000.0,150000000.0,-348000000.0,-3949000000.0,-1089000000.0,-100000000.0,-784000000.0,2508000000.0,10000000.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2011.0,Q2,2010-11-22,2011-02-13,,,175000000.0,1000000.0,195000000.0,30000000.0,117000000.0,,,-416000000.0,-724000000.0,726000000.0,-416000000.0,-724000000.0,726000000.0,-384000000.0,369000000.0,369000000.0,45000000.0,-300000000.0,-5000000.0,,-1165000000.0,-234000000.0,-22000000.0,-94000000.0,679000000.0,1000000.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2011.0,Q2YTD,2010-08-30,2011-02-13,2012-03-14 18:00:30+00:00,,257000000.0,55000000.0,386000000.0,59000000.0,269000000.0,,8000000.0,-503000000.0,-861000000.0,1446000000.0,-503000000.0,-861000000.0,1446000000.0,141000000.0,701000000.0,701000000.0,90000000.0,-150000000.0,160000000.0,-89000000.0,-1884000000.0,-540000000.0,-33000000.0,-239000000.0,1395000000.0,8000000.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2011.0,Q1TTM,2009-11-23,2010-11-21,,,678000000.0,111000000.0,802000000.0,30000000.0,413000000.0,-36000000.0,42000000.0,-801000000.0,-1856000000.0,2749000000.0,-801000000.0,-1856000000.0,2749000000.0,122000000.0,1385000000.0,1385000000.0,149000000.0,337000000.0,149000000.0,-348000000.0,-3078000000.0,-1048000000.0,-100000000.0,-696000000.0,2111000000.0,10000000.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2011.0,Q1,2010-08-30,2010-11-21,2011-12-16 16:26:37+00:00,,82000000.0,54000000.0,191000000.0,29000000.0,152000000.0,,8000000.0,-87000000.0,-137000000.0,720000000.0,-87000000.0,-137000000.0,720000000.0,525000000.0,332000000.0,332000000.0,45000000.0,150000000.0,165000000.0,-89000000.0,-719000000.0,-306000000.0,-11000000.0,-145000000.0,716000000.0,7000000.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2012.0,FY,2011-08-29,2012-09-02,2014-10-15 17:30:17+00:00,,956000000.0,112000000.0,908000000.0,-21000000.0,177000000.0,,244000000.0,-2281000000.0,-1236000000.0,3057000000.0,-2281000000.0,-1236000000.0,3057000000.0,-481000000.0,1767000000.0,1767000000.0,205000000.0,523000000.0,-11000000.0,-607000000.0,-2048000000.0,-1480000000.0,-1020000000.0,-1421000000.0,2303000000.0,
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2012.0,Q4,2012-05-07,2012-09-02,,,461000000.0,1000000.0,292000000.0,-4000000.0,-229000000.0,,3000000.0,-1270000000.0,-719000000.0,730000000.0,-1270000000.0,-719000000.0,730000000.0,-1263000000.0,622000000.0,622000000.0,45000000.0,97000000.0,-1000000.0,-398000000.0,-724000000.0,-580000000.0,-3000000.0,-969000000.0,586000000.0,
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2012.0,Q3TTM,2011-05-09,2012-05-06,,,778000000.0,112000000.0,889000000.0,-74000000.0,514000000.0,,312000000.0,-2026000000.0,-459000000.0,3268000000.0,-2026000000.0,-459000000.0,3268000000.0,709000000.0,1645000000.0,1645000000.0,220000000.0,-109000000.0,,-410000000.0,-2072000000.0,-1372000000.0,-1090000000.0,-729000000.0,2994000000.0,-9000000.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2012.0,Q3,2012-02-13,2012-05-06,,,132000000.0,55000000.0,202000000.0,3000000.0,429000000.0,,-5000000.0,-619000000.0,-65000000.0,1083000000.0,-619000000.0,-65000000.0,1083000000.0,402000000.0,405000000.0,405000000.0,47000000.0,528000000.0,-1000000.0,-104000000.0,-455000000.0,-268000000.0,-898000000.0,-140000000.0,659000000.0,
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2012.0,Q3YTD,2011-08-29,2012-05-06,2013-06-11 17:22:05+00:00,,495000000.0,111000000.0,616000000.0,-17000000.0,406000000.0,,241000000.0,-1011000000.0,-517000000.0,2327000000.0,-1011000000.0,-517000000.0,2327000000.0,782000000.0,1145000000.0,1145000000.0,160000000.0,426000000.0,-10000000.0,-209000000.0,-1324000000.0,-900000000.0,-1017000000.0,-452000000.0,1717000000.0,
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2012.0,Q2TTM,2011-02-14,2012-02-12,,,848000000.0,112000000.0,883000000.0,-25000000.0,324000000.0,,317000000.0,-1166000000.0,-771000000.0,2996000000.0,-1166000000.0,-771000000.0,2996000000.0,1034000000.0,1581000000.0,1581000000.0,208000000.0,-197000000.0,1000000.0,-396000000.0,-2261000000.0,-1382000000.0,-193000000.0,-697000000.0,2879000000.0,-8000000.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2012.0,Q2,2011-11-21,2012-02-12,,,215000000.0,,209000000.0,49000000.0,-106000000.0,,50000000.0,-459000000.0,-100000000.0,580000000.0,-459000000.0,-100000000.0,580000000.0,70000000.0,412000000.0,412000000.0,65000000.0,-219000000.0,-4000000.0,-105000000.0,-371000000.0,-289000000.0,-36000000.0,-149000000.0,571000000.0,-7000000.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2012.0,Q2YTD,2011-08-29,2012-02-12,2013-03-20 15:22:38+00:00,,363000000.0,56000000.0,414000000.0,-20000000.0,-23000000.0,,246000000.0,-392000000.0,-452000000.0,1244000000.0,-392000000.0,-452000000.0,1244000000.0,380000000.0,740000000.0,740000000.0,113000000.0,-102000000.0,-9000000.0,-105000000.0,-869000000.0,-632000000.0,-119000000.0,-312000000.0,1058000000.0,
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2012.0,Q1TTM,2010-11-22,2011-11-20,,,808000000.0,113000000.0,869000000.0,-44000000.0,547000000.0,,267000000.0,-1123000000.0,-1395000000.0,3142000000.0,-1123000000.0,-1395000000.0,3142000000.0,580000000.0,1538000000.0,1538000000.0,188000000.0,-278000000.0,,-291000000.0,-3055000000.0,-1327000000.0,-179000000.0,-642000000.0,2987000000.0,
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2012.0,Q1,2011-08-29,2011-11-20,2012-12-21 16:05:04+00:00,,148000000.0,56000000.0,205000000.0,-69000000.0,83000000.0,,196000000.0,67000000.0,-352000000.0,664000000.0,67000000.0,-352000000.0,664000000.0,310000000.0,328000000.0,328000000.0,48000000.0,117000000.0,-5000000.0,0.0,-498000000.0,-343000000.0,-83000000.0,-163000000.0,487000000.0,7000000.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2013.0,FY,2012-09-03,2013-09-01,2015-10-13 18:50:16+00:00,,1001000000.0,86000000.0,946000000.0,-114000000.0,213000000.0,,4057000000.0,44000000.0,-2251000000.0,3437000000.0,44000000.0,-2251000000.0,3437000000.0,1116000000.0,2061000000.0,2061000000.0,217000000.0,-130000000.0,19000000.0,-3560000000.0,-2572000000.0,-2083000000.0,-287000000.0,-36000000.0,2385000000.0,
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2013.0,Q4,2013-05-13,2013-09-01,,,510000000.0,22000000.0,295000000.0,-60000000.0,-426000000.0,,154000000.0,-172000000.0,-1135000000.0,563000000.0,-172000000.0,-1135000000.0,563000000.0,-804000000.0,622000000.0,622000000.0,72000000.0,-34000000.0,9000000.0,-249000000.0,-935000000.0,-704000000.0,-43000000.0,,495000000.0,
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2013.0,Q3YTD,2012-09-03,2013-05-12,2014-06-04 17:39:28+00:00,,491000000.0,64000000.0,651000000.0,-54000000.0,639000000.0,,3903000000.0,216000000.0,-1116000000.0,2874000000.0,216000000.0,-1116000000.0,2874000000.0,1920000000.0,1439000000.0,1439000000.0,145000000.0,-96000000.0,10000000.0,-3311000000.0,-1637000000.0,-1379000000.0,-244000000.0,-36000000.0,1890000000.0,
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2013.0,Q3TTM,2012-05-07,2013-05-12,,,952000000.0,65000000.0,943000000.0,-58000000.0,410000000.0,,3906000000.0,-1054000000.0,-1835000000.0,3604000000.0,-1054000000.0,-1835000000.0,3604000000.0,657000000.0,2061000000.0,2061000000.0,190000000.0,1000000.0,9000000.0,-3709000000.0,-2361000000.0,-1959000000.0,-247000000.0,-1005000000.0,2476000000.0,
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2013.0,Q3,2013-02-18,2013-05-12,,,63000000.0,33000000.0,221000000.0,-34000000.0,615000000.0,,224000000.0,-19000000.0,-261000000.0,1349000000.0,-19000000.0,-261000000.0,1349000000.0,1035000000.0,464000000.0,464000000.0,49000000.0,-2000000.0,-1000000.0,-120000000.0,-521000000.0,-436000000.0,-121000000.0,,697000000.0,
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2013.0,Q2YTD,2012-09-03,2013-02-17,2014-03-14 15:58:45+00:00,,428000000.0,31000000.0,430000000.0,-20000000.0,24000000.0,,3679000000.0,235000000.0,-855000000.0,1525000000.0,235000000.0,-855000000.0,1525000000.0,885000000.0,975000000.0,975000000.0,96000000.0,-94000000.0,11000000.0,-3191000000.0,-1116000000.0,-943000000.0,-123000000.0,-36000000.0,1193000000.0,
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2013.0,Q2TTM,2012-02-13,2013-02-17,,,1021000000.0,87000000.0,924000000.0,-21000000.0,224000000.0,,3677000000.0,-1654000000.0,-1639000000.0,3338000000.0,-1654000000.0,-1639000000.0,3338000000.0,24000000.0,2002000000.0,2002000000.0,188000000.0,531000000.0,9000000.0,-3693000000.0,-2295000000.0,-1791000000.0,-1024000000.0,-1145000000.0,2438000000.0,
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2013.0,Q2,2012-11-26,2013-02-17,,,310000000.0,,217000000.0,-21000000.0,-383000000.0,,3552000000.0,114000000.0,,423000000.0,114000000.0,,423000000.0,516000000.0,554000000.0,554000000.0,35000000.0,-261000000.0,-41000000.0,-3169000000.0,-260000000.0,-455000000.0,-8000000.0,,756000000.0,
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2013.0,Q1,2012-09-03,2012-11-25,2013-12-20 15:21:41+00:00,,118000000.0,31000000.0,213000000.0,1000000.0,407000000.0,,127000000.0,121000000.0,-855000000.0,1102000000.0,121000000.0,-855000000.0,1102000000.0,369000000.0,421000000.0,421000000.0,61000000.0,167000000.0,52000000.0,-22000000.0,-856000000.0,-488000000.0,-115000000.0,-36000000.0,437000000.0,
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2013.0,Q1TTM,2011-11-21,2012-11-25,,,926000000.0,87000000.0,916000000.0,49000000.0,501000000.0,,175000000.0,-2227000000.0,-1739000000.0,3495000000.0,-2227000000.0,-1739000000.0,3495000000.0,-422000000.0,1860000000.0,1860000000.0,218000000.0,573000000.0,46000000.0,-629000000.0,-2406000000.0,-1625000000.0,-1052000000.0,-1294000000.0,2253000000.0,-7000000.0
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2014.0,FY,2013-09-02,2014-08-31,2016-10-11 19:26:22+00:00,,869000000.0,109000000.0,1029000000.0,-11000000.0,602000000.0,,219000000.0,-786000000.0,-2093000000.0,3984000000.0,-786000000.0,-2093000000.0,3984000000.0,1094000000.0,2088000000.0,2088000000.0,265000000.0,16000000.0,-3000000.0,-584000000.0,-2503000000.0,-1993000000.0,-103000000.0,-334000000.0,2406000000.0,
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2014.0,Q4,2014-05-12,2014-08-31,,,570000000.0,24000000.0,321000000.0,10000000.0,-254000000.0,,160000000.0,-244000000.0,-606000000.0,842000000.0,-244000000.0,-606000000.0,842000000.0,2000000.0,705000000.0,705000000.0,70000000.0,157000000.0,2000000.0,-311000000.0,-647000000.0,-567000000.0,-87000000.0,-163000000.0,606000000.0,
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2014.0,Q3YTD,2013-09-02,2014-05-11,2015-06-04 17:18:09+00:00,,299000000.0,85000000.0,708000000.0,-21000000.0,856000000.0,,59000000.0,-542000000.0,-1487000000.0,3142000000.0,-542000000.0,-1487000000.0,3142000000.0,1092000000.0,1383000000.0,1383000000.0,195000000.0,-141000000.0,-5000000.0,-273000000.0,-1856000000.0,-1426000000.0,-16000000.0,-171000000.0,1800000000.0,
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2014.0,Q3TTM,2013-05-13,2014-05-11,,,809000000.0,107000000.0,1003000000.0,-81000000.0,430000000.0,,213000000.0,-714000000.0,-2622000000.0,3705000000.0,-714000000.0,-2622000000.0,3705000000.0,288000000.0,2005000000.0,2005000000.0,267000000.0,-175000000.0,4000000.0,-522000000.0,-2791000000.0,-2130000000.0,-59000000.0,-171000000.0,2295000000.0,
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2014.0,Q3,2014-02-17,2014-05-11,,,88000000.0,32000000.0,237000000.0,30000000.0,697000000.0,,20000000.0,-318000000.0,-596000000.0,1490000000.0,-318000000.0,-596000000.0,1490000000.0,606000000.0,479000000.0,479000000.0,77000000.0,-15000000.0,-4000000.0,-136000000.0,-491000000.0,-405000000.0,-16000000.0,-171000000.0,304000000.0,
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2014.0,Q2YTD,2013-09-02,2014-02-16,2015-03-11 17:23:47+00:00,,211000000.0,53000000.0,471000000.0,-51000000.0,159000000.0,,39000000.0,-224000000.0,-891000000.0,1652000000.0,-224000000.0,-891000000.0,1652000000.0,486000000.0,904000000.0,904000000.0,118000000.0,-126000000.0,-1000000.0,-137000000.0,-1365000000.0,-1021000000.0,0.0,0.0,1496000000.0,
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2014.0,Q2TTM,2013-02-18,2014-02-16,,,784000000.0,108000000.0,987000000.0,-145000000.0,348000000.0,,417000000.0,-415000000.0,-2287000000.0,3564000000.0,-415000000.0,-2287000000.0,3564000000.0,717000000.0,1990000000.0,1990000000.0,239000000.0,-162000000.0,7000000.0,-506000000.0,-2821000000.0,-2161000000.0,-164000000.0,,2688000000.0,
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2014.0,Q2,2013-11-25,2014-02-16,,,211000000.0,21000000.0,240000000.0,-64000000.0,-60000000.0,,19000000.0,-153000000.0,-65000000.0,713000000.0,-153000000.0,-65000000.0,713000000.0,431000000.0,473000000.0,473000000.0,60000000.0,-35000000.0,-14000000.0,-137000000.0,-556000000.0,-447000000.0,,,952000000.0,
Costco Wholesale Corp,COST,29DX7H14B9S6O3FD6V18,909832,2014.0,Q1,2013-09-02,2013-11-24,2014-12-18 15:44:46+00:00,,0.0,32000000.0,231000000.0,13000000.0,219000000.0,,20000000.0,-71000000.0,-826000000.0,939000000.0,-71000000.0,-826000000.0,939000000.0,55000000.0,431000000.0,431000000.0,58000000.0,-91000000.0,13000000.0,,-809000000.0,-574000000.0,,0.0,544000000.0,
