company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,cashincometaxespaid,cashinterestpaid,depreciationexpense,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netchangeindeposits,netincome,netincomecontinuing,netincreaseinfedfundssold,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,provisionforloanlosses,purchaseofinvestments,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2009.0,Q1,2009-01-01,2009-03-31,2010-05-07 14:44:59+00:00,28000000.0,983000000.0,258000000.0,-1015000000.0,70000000.0,1022000000.0,,-2587000000.0,822000000.0,870000000.0,-2587000000.0,822000000.0,870000000.0,-895000000.0,1771000000.0,530000000.0,530000000.0,295000000.0,217000000.0,-385000000.0,,,-344000000.0,880000000.0,-6563000000.0,-4686000000.0,-35000000.0,0.0,7090000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2010.0,Q4,2010-10-01,2010-12-31,,227000000.0,452000000.0,306000000.0,-1657000000.0,20000000.0,3619000000.0,,3914000000.0,-4715000000.0,374000000.0,3914000000.0,-4715000000.0,374000000.0,-427000000.0,4213000000.0,820000000.0,820000000.0,-1623000000.0,463000000.0,-236000000.0,1198000000.0,,-77000000.0,442000000.0,-9820000000.0,-3593000000.0,-32000000.0,,5530000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2010.0,FY,2010-01-01,2010-12-31,2013-02-28 18:10:21+00:00,806000000.0,1871000000.0,1059000000.0,-2408000000.0,3486000000.0,9979000000.0,,-11532000000.0,5729000000.0,4812000000.0,-11532000000.0,5729000000.0,4812000000.0,-991000000.0,-2972000000.0,3397000000.0,3397000000.0,-1313000000.0,262000000.0,52000000.0,1198000000.0,,-350000000.0,2502000000.0,-43024000000.0,-13944000000.0,-204000000.0,-7579000000.0,48868000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-11-08 10:35:22+00:00,579000000.0,1419000000.0,753000000.0,-751000000.0,3466000000.0,6360000000.0,0.0,-15446000000.0,10444000000.0,4438000000.0,-15446000000.0,10444000000.0,4438000000.0,-564000000.0,-7185000000.0,2577000000.0,2577000000.0,310000000.0,-201000000.0,288000000.0,,,-273000000.0,2060000000.0,-33204000000.0,-10351000000.0,-172000000.0,-7579000000.0,43338000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2010.0,Q3TTM,2009-10-01,2010-09-30,,-85000000.0,-1107000000.0,6000000.0,1603000000.0,2668000000.0,2254000000.0,,466000000.0,-1894000000.0,1909000000.0,466000000.0,-1894000000.0,1909000000.0,481000000.0,-2232000000.0,1281000000.0,1281000000.0,899000000.0,-160000000.0,1464000000.0,,,380000000.0,-821000000.0,-2709000000.0,3559000000.0,-48000000.0,-7579000000.0,-84000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2010.0,Q3,2010-07-01,2010-09-30,,236000000.0,498000000.0,311000000.0,-1101000000.0,25000000.0,1585000000.0,,-1451000000.0,1168000000.0,169000000.0,-1451000000.0,1168000000.0,169000000.0,166000000.0,-367000000.0,1103000000.0,1103000000.0,121000000.0,-630000000.0,593000000.0,,280000000.0,-57000000.0,486000000.0,-15921000000.0,-3174000000.0,-56000000.0,,16968000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-08 15:29:09+00:00,343000000.0,921000000.0,442000000.0,350000000.0,3441000000.0,4775000000.0,,-13995000000.0,9276000000.0,4269000000.0,-13995000000.0,9276000000.0,4269000000.0,-730000000.0,-6818000000.0,1474000000.0,1474000000.0,189000000.0,429000000.0,-305000000.0,,-280000000.0,-216000000.0,1574000000.0,-17283000000.0,-7177000000.0,-116000000.0,-7579000000.0,26370000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2010.0,Q2TTM,2009-07-01,2010-06-30,,271000000.0,-895000000.0,-63000000.0,2317000000.0,2696000000.0,1225000000.0,,-4257000000.0,1562000000.0,2919000000.0,-4257000000.0,1562000000.0,2919000000.0,-56000000.0,-4393000000.0,737000000.0,737000000.0,172000000.0,321000000.0,948000000.0,-4560000000.0,-280000000.0,292000000.0,-393000000.0,-732000000.0,2588000000.0,-34000000.0,-7579000000.0,6682000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2010.0,Q2,2010-04-01,2010-06-30,,34000000.0,406000000.0,216000000.0,-51000000.0,32000000.0,1452000000.0,,-5381000000.0,3659000000.0,1997000000.0,-5381000000.0,3659000000.0,1997000000.0,-5000000.0,-3732000000.0,803000000.0,803000000.0,-835000000.0,206000000.0,-1539000000.0,,-280000000.0,-78000000.0,823000000.0,-6070000000.0,-1467000000.0,-49000000.0,,10564000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2010.0,Q1,2010-01-01,2010-03-31,2011-05-09 08:14:55+00:00,309000000.0,515000000.0,226000000.0,401000000.0,3409000000.0,3323000000.0,,-8614000000.0,5617000000.0,2272000000.0,-8614000000.0,5617000000.0,2272000000.0,-725000000.0,-3086000000.0,671000000.0,671000000.0,1024000000.0,223000000.0,1234000000.0,,,-138000000.0,751000000.0,-11213000000.0,-5710000000.0,-67000000.0,-7579000000.0,15806000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2010.0,Q1TTM,2009-04-01,2010-03-31,,281000000.0,-468000000.0,-32000000.0,1416000000.0,3339000000.0,2301000000.0,,-6027000000.0,4795000000.0,1402000000.0,-6027000000.0,4795000000.0,1402000000.0,170000000.0,-4857000000.0,141000000.0,141000000.0,729000000.0,6000000.0,1619000000.0,,,206000000.0,-129000000.0,-4650000000.0,-1024000000.0,-32000000.0,-7579000000.0,8716000000.0
