company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accruedinvestmentincome,aoci,cashandequivalents,claimsandclaimexpenses,commitmentsandcontingencies,commonequity,deferredacquisitioncost,futurepolicybenefits,goodwill,longtermdebt,mortgageservicingrights,netpremisesandequipment,otherassets,otherlongtermliabilities,participatingpolicyholderequity,retainedearnings,separateaccountbusinessassets,separateaccountbusinessliabilities,shorttermdebt,totalassets,totalcommonequity,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,tradingaccountsecurities,treasurystock,unearnedpremiumscredit,unearnedpremiumsdebit
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2011.0,Q1,,2011-03-31,2011-05-04 10:18:36+00:00,730700000.0,397100000.0,56600000.0,1528700000.0,0.0,2608200000.0,2542900000.0,39685200000.0,201500000.0,2605000000.0,1556700000.0,482700000.0,9016700000.0,2165100000.0,1674600000.0,7112300000.0,,,0.0,57116800000.0,8983800000.0,8983800000.0,8983800000.0,48133000000.0,57116800000.0,40855200000.0,-1133800000.0,474400000.0,1673800000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2012.0,FY,,2012-12-31,2014-02-26 16:07:11+00:00,694600000.0,628000000.0,77300000.0,1484600000.0,0.0,2643700000.0,1755500000.0,44694400000.0,201700000.0,2755400000.0,1712700000.0,501600000.0,10062100000.0,2161700000.0,1644900000.0,7371600000.0,,,455800000.0,62236100000.0,8612600000.0,8612600000.0,8612600000.0,53623500000.0,62236100000.0,45598000000.0,-2030700000.0,426700000.0,1632600000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2012.0,Q3,,2012-09-30,2012-11-01 11:20:53+00:00,696800000.0,790300000.0,53600000.0,1442800000.0,0.0,2640200000.0,1728300000.0,44537700000.0,201600000.0,2781500000.0,1665200000.0,497700000.0,10175900000.0,2099400000.0,1629400000.0,7173400000.0,,,458300000.0,62119600000.0,8673300000.0,8673300000.0,8673300000.0,53446300000.0,62119600000.0,45395600000.0,-1930600000.0,497200000.0,1704900000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2012.0,Q2,,2012-06-30,2012-08-02 11:21:13+00:00,779500000.0,600500000.0,38000000.0,1460900000.0,0.0,2636100000.0,1711200000.0,43720800000.0,201300000.0,2540300000.0,1652500000.0,492200000.0,9939900000.0,1947700000.0,1621000000.0,6979700000.0,,,467100000.0,60678700000.0,8385900000.0,8385900000.0,8385900000.0,52292800000.0,60678700000.0,44171900000.0,-1830400000.0,535000000.0,1692200000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2012.0,Q1,,2012-03-31,2012-05-02 10:24:42+00:00,736900000.0,455400000.0,102500000.0,1470500000.0,0.0,2636300000.0,1699700000.0,42965500000.0,201500000.0,2552800000.0,1615900000.0,497400000.0,9957400000.0,1902100000.0,1638400000.0,6793500000.0,,,372200000.0,59571800000.0,8179900000.0,8179900000.0,8179900000.0,51391900000.0,59571800000.0,43046700000.0,-1705300000.0,490400000.0,1713800000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2013.0,FY,,2013-12-31,2015-02-25 13:50:49+00:00,700200000.0,255000000.0,94100000.0,1511000000.0,0.0,2670200000.0,1829200000.0,43099100000.0,200900000.0,2612000000.0,1815100000.0,511900000.0,9694000000.0,1450200000.0,1658400000.0,8083200000.0,,,0.0,59403600000.0,8659100000.0,8659100000.0,8659100000.0,50744500000.0,59403600000.0,42910400000.0,-2349300000.0,413800000.0,1647800000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2013.0,Q3,,2013-09-30,2013-11-05 10:35:45+00:00,700800000.0,409600000.0,63000000.0,1515100000.0,0.0,2659800000.0,1804900000.0,42836800000.0,201700000.0,2631300000.0,1776100000.0,508800000.0,9717500000.0,1673000000.0,1636000000.0,7899700000.0,,,140500000.0,59585800000.0,8669900000.0,8669900000.0,8669900000.0,50915900000.0,59585800000.0,43162100000.0,-2299200000.0,483200000.0,1650900000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2013.0,Q2,,2013-06-30,2013-08-06 10:17:15+00:00,788700000.0,216700000.0,47800000.0,1519900000.0,0.0,2655700000.0,1782600000.0,42998800000.0,201000000.0,2644000000.0,1735300000.0,504700000.0,9431000000.0,1512500000.0,1639500000.0,7732400000.0,,,153600000.0,59366200000.0,8380600000.0,8380600000.0,8380600000.0,50985600000.0,59366200000.0,43177800000.0,-2224200000.0,517300000.0,1697300000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2013.0,Q1,,2013-03-31,2013-05-02 11:09:28+00:00,741900000.0,485700000.0,102000000.0,1509300000.0,0.0,2649400000.0,1753100000.0,44364500000.0,200900000.0,2673900000.0,1730400000.0,499000000.0,9859700000.0,2155900000.0,1635800000.0,7548500000.0,,,236300000.0,61611400000.0,8557800000.0,8557800000.0,8557800000.0,53053600000.0,61611400000.0,45029300000.0,-2125800000.0,477900000.0,1695100000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2014.0,FY,,2014-12-31,2016-02-24 15:57:41+00:00,696100000.0,166400000.0,102500000.0,1529300000.0,0.0,2251400000.0,1901300000.0,45929400000.0,198700000.0,2628700000.0,1856600000.0,531700000.0,9918700000.0,1634600000.0,1657800000.0,7302300000.0,,,151900000.0,62450200000.0,8521900000.0,8521900000.0,8521900000.0,53928300000.0,62450200000.0,45609900000.0,-1198200000.0,396600000.0,1634700000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2014.0,Q3,,2014-09-30,2014-10-30 10:32:31+00:00,702300000.0,548600000.0,60600000.0,1527700000.0,0.0,2687300000.0,1866500000.0,44478600000.0,200700000.0,2783300000.0,1807500000.0,531400000.0,9858800000.0,1733200000.0,1650800000.0,8658000000.0,,,70200000.0,61960600000.0,9244000000.0,9244000000.0,9244000000.0,52716600000.0,61960600000.0,45274000000.0,-2649900000.0,472800000.0,1658800000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2014.0,Q2,,2014-06-30,2014-07-31 10:34:18+00:00,796200000.0,631900000.0,112000000.0,1564000000.0,0.0,2682300000.0,1845800000.0,44673700000.0,201300000.0,2792000000.0,1823800000.0,528300000.0,9797200000.0,1679900000.0,1685900000.0,8478900000.0,,,57400000.0,62218100000.0,9243700000.0,9243700000.0,9243700000.0,52974400000.0,62218100000.0,45471700000.0,-2549400000.0,521500000.0,1641800000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2014.0,Q1,,2014-03-31,2014-05-08 11:10:09+00:00,756300000.0,454400000.0,76200000.0,1569200000.0,0.0,2676900000.0,1832300000.0,43932500000.0,201000000.0,2948200000.0,1843300000.0,519400000.0,9953900000.0,1467000000.0,1672200000.0,8273800000.0,,,61600000.0,61078600000.0,8955700000.0,8955700000.0,8955700000.0,52122900000.0,61078600000.0,44231800000.0,-2449400000.0,472200000.0,1664400000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2015.0,FY,,2015-12-31,2017-02-22 15:30:07+00:00,702800000.0,16100000.0,112900000.0,1484600000.0,0.0,2277500000.0,2008500000.0,43540600000.0,230900000.0,2449400000.0,1883600000.0,523900000.0,9565200000.0,2014300000.0,1674600000.0,7995200000.0,,,352000000.0,60563600000.0,8663900000.0,8663900000.0,8663900000.0,51899700000.0,60563600000.0,43937400000.0,-1624900000.0,384200000.0,1598400000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2015.0,Q3,,2015-09-30,2015-10-29 11:10:11+00:00,698400000.0,22000000.0,109300000.0,1505600000.0,0.0,2269400000.0,1960900000.0,44544900000.0,232100000.0,2217100000.0,1925900000.0,529600000.0,9434700000.0,2039500000.0,1656700000.0,7814100000.0,,,506100000.0,61503800000.0,8581100000.0,8581100000.0,8581100000.0,52922700000.0,61503800000.0,44991700000.0,-1524400000.0,452800000.0,1621200000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2015.0,Q2,,2015-06-30,2015-07-30 10:10:15+00:00,803200000.0,3400000.0,122600000.0,1549400000.0,0.0,2265700000.0,1937800000.0,44842400000.0,198800000.0,2580800000.0,1856500000.0,535700000.0,9444400000.0,1896100000.0,1680900000.0,7656000000.0,,,151900000.0,61706800000.0,8515700000.0,8515700000.0,8515700000.0,53191100000.0,61706800000.0,45155400000.0,-1409400000.0,489600000.0,1652400000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2015.0,Q1,,2015-03-31,2015-04-30 10:31:13+00:00,752100000.0,260400000.0,84100000.0,1533100000.0,0.0,2260900000.0,1904600000.0,46199500000.0,198200000.0,2603300000.0,1896500000.0,537500000.0,9528600000.0,1721300000.0,1677900000.0,7472900000.0,,,151900000.0,63014500000.0,8687900000.0,8687900000.0,8687900000.0,54326600000.0,63014500000.0,46455800000.0,-1306300000.0,439600000.0,1657100000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2016.0,FY,,2016-12-31,2018-02-21 17:08:06+00:00,693300000.0,-51000000.0,100400000.0,1507900000.0,0.0,2303200000.0,2094200000.0,44245900000.0,335100000.0,2999400000.0,2038900000.0,500600000.0,9719400000.0,2232800000.0,1623800000.0,8744000000.0,,,0.0,61941500000.0,8968000000.0,8968000000.0,8968000000.0,52973500000.0,61941500000.0,44848800000.0,-2028200000.0,363700000.0,1610800000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2016.0,Q3,,2016-09-30,2016-10-27 10:57:21+00:00,694400000.0,450700000.0,87900000.0,1483500000.0,0.0,2293300000.0,2048400000.0,45745100000.0,336800000.0,3019800000.0,1970400000.0,509700000.0,9681800000.0,2248100000.0,1619600000.0,8542400000.0,,,0.0,63905100000.0,9361200000.0,9361200000.0,9361200000.0,54543900000.0,63905100000.0,46949800000.0,-1925200000.0,427800000.0,1625900000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2016.0,Q2,,2016-06-30,2016-07-28 11:11:27+00:00,803400000.0,339800000.0,93800000.0,1486400000.0,0.0,2289000000.0,2023700000.0,45463400000.0,226700000.0,3042600000.0,1941300000.0,510900000.0,10144900000.0,2254100000.0,1641400000.0,8353200000.0,,,350700000.0,63853100000.0,9157000000.0,9157000000.0,9157000000.0,54696100000.0,63853100000.0,46454200000.0,-1825000000.0,457500000.0,1654200000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2016.0,Q1,,2016-03-31,2016-04-28 11:49:14+00:00,754500000.0,200700000.0,120700000.0,1462200000.0,0.0,2283900000.0,2015400000.0,44446600000.0,229800000.0,2442500000.0,1881300000.0,515200000.0,9518600000.0,2238200000.0,1672900000.0,8160600000.0,,,351400000.0,61967900000.0,8920300000.0,8920300000.0,8920300000.0,53047600000.0,61967900000.0,45271400000.0,-1724900000.0,433800000.0,1661000000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2017.0,FY,,2017-12-31,2019-02-19 16:37:08+00:00,690100000.0,127500000.0,77400000.0,1605200000.0,0.0,2333800000.0,2184600000.0,45601600000.0,338600000.0,2738400000.0,2213200000.0,504800000.0,10234100000.0,2325000000.0,1595000000.0,9542200000.0,,,199900000.0,64013100000.0,9574900000.0,9574900000.0,9574900000.0,54438200000.0,64013100000.0,46104600000.0,-2428600000.0,373100000.0,1665700000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2017.0,Q3,,2017-09-30,2017-10-26 11:53:20+00:00,692500000.0,124300000.0,70100000.0,1539000000.0,0.0,2325600000.0,2155300000.0,45456900000.0,338200000.0,2754100000.0,2145300000.0,489900000.0,10139600000.0,2370200000.0,1606900000.0,9327200000.0,,,199900000.0,63805700000.0,9448600000.0,9448600000.0,9448600000.0,54357100000.0,63805700000.0,46077100000.0,-2328500000.0,430100000.0,1697700000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2017.0,Q2,,2017-06-30,2017-07-28 09:47:33+00:00,808600000.0,104900000.0,117000000.0,1552500000.0,0.0,2313300000.0,2123900000.0,45136100000.0,337100000.0,2968400000.0,2081200000.0,497100000.0,10007700000.0,2323600000.0,1627500000.0,9126700000.0,,,,63381600000.0,9316600000.0,9316600000.0,9316600000.0,54065000000.0,63381600000.0,45779900000.0,-2228300000.0,456900000.0,1629100000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2017.0,Q1,,2017-03-31,2017-04-27 11:14:44+00:00,752800000.0,400000.0,107000000.0,1544800000.0,0.0,2307800000.0,2113200000.0,44502200000.0,335700000.0,2984600000.0,2068400000.0,501200000.0,9682500000.0,2325000000.0,1641200000.0,8927400000.0,,,,62524700000.0,9107400000.0,9107400000.0,9107400000.0,53417300000.0,62524700000.0,45268500000.0,-2128200000.0,419500000.0,1695400000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2018.0,FY,,2018-12-31,2020-02-18 16:33:40+00:00,690600000.0,-814200000.0,94000000.0,,0.0,2352200000.0,2309400000.0,44841900000.0,350300000.0,2971300000.0,2295000000.0,546900000.0,10259300000.0,3482500000.0,1594800000.0,9863100000.0,,,0.0,61875600000.0,8621800000.0,8621800000.0,8621800000.0,53253800000.0,61875600000.0,43714600000.0,-2779300000.0,363300000.0,1615500000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2018.0,Q3,,2018-09-30,2018-10-25 11:38:38+00:00,683000000.0,-868500000.0,214200000.0,1674100000.0,0.0,2344800000.0,2276900000.0,45092700000.0,346000000.0,2983500000.0,2222000000.0,521000000.0,10528200000.0,2001900000.0,1551400000.0,9670800000.0,,,0.0,62249800000.0,8518200000.0,8518200000.0,8518200000.0,53731600000.0,62249800000.0,43765500000.0,-2628900000.0,428000000.0,1693000000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2018.0,Q2,,2018-06-30,2018-07-31 11:42:15+00:00,797400000.0,-276200000.0,99500000.0,1625400000.0,0.0,2339100000.0,2244600000.0,43959400000.0,346500000.0,2997700000.0,2190600000.0,510800000.0,10417400000.0,2065600000.0,1611400000.0,10012400000.0,,,200000000.0,62366600000.0,9446400000.0,9446400000.0,9446400000.0,52920200000.0,62366600000.0,44048400000.0,-2628900000.0,460700000.0,1711400000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2018.0,Q1,,2018-03-31,2018-05-02 11:39:53+00:00,745800000.0,-82400000.0,308900000.0,1623100000.0,0.0,2332900000.0,2213400000.0,44668500000.0,348900000.0,2721900000.0,2200800000.0,508400000.0,9742800000.0,2230900000.0,1635600000.0,9777800000.0,,,200000000.0,63012300000.0,9499500000.0,9499500000.0,9499500000.0,53512800000.0,63012300000.0,45206600000.0,-2528800000.0,432800000.0,1736700000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2019.0,FY,,2019-12-31,2020-05-05 16:13:44+00:00,693000000.0,37300000.0,84100000.0,1745500000.0,0.0,2378700000.0,2324000000.0,47780100000.0,351700000.0,2926900000.0,2397000000.0,534100000.0,10738700000.0,2232600000.0,1599700000.0,10728700000.0,,,399700000.0,67013400000.0,9965000000.0,9965000000.0,9965000000.0,57048400000.0,67013400000.0,48287900000.0,-3179700000.0,363900000.0,1602900000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2019.0,Q3,,2019-09-30,2019-10-30 12:52:23+00:00,695800000.0,-153200000.0,77000000.0,1720500000.0,0.0,2372900000.0,2307600000.0,48060800000.0,348600000.0,3037600000.0,2321700000.0,568300000.0,10773600000.0,2108700000.0,1588600000.0,10491500000.0,,,399700000.0,66955700000.0,9631600000.0,9631600000.0,9631600000.0,57324100000.0,66955700000.0,48187300000.0,-3079600000.0,408200000.0,1675800000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2019.0,Q2,,2019-06-30,2019-07-31 11:52:35+00:00,803200000.0,-242500000.0,60800000.0,1751400000.0,0.0,2366200000.0,2301900000.0,47138300000.0,350100000.0,3341200000.0,2218900000.0,556100000.0,10661100000.0,2114400000.0,1597000000.0,10308900000.0,,,,65843700000.0,9453100000.0,9453100000.0,9453100000.0,56390600000.0,65843700000.0,47175200000.0,-2979500000.0,448300000.0,1716400000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2019.0,Q1,,2019-03-31,2019-05-01 11:37:04+00:00,742200000.0,-502300000.0,62100000.0,1708600000.0,0.0,2359000000.0,2298200000.0,46109400000.0,351000000.0,2958700000.0,2206600000.0,548200000.0,10521900000.0,2058600000.0,1608200000.0,10083100000.0,,,,63921700000.0,9060500000.0,9060500000.0,9060500000.0,54861200000.0,63921700000.0,45479300000.0,-2879300000.0,417700000.0,1712200000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2020.0,Q1,,2020-03-31,2020-05-05 16:13:44+00:00,748500000.0,-217100000.0,337200000.0,1760300000.0,0.0,2387900000.0,2333300000.0,45706500000.0,348800000.0,2914300000.0,2452100000.0,540700000.0,10726700000.0,2738500000.0,1599300000.0,10812000000.0,,,399800000.0,65335900000.0,9803100000.0,9803100000.0,9803100000.0,55532800000.0,65335900000.0,46209000000.0,-3179700000.0,414100000.0,1639600000.0
