company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2009.0,Q2TTM,2008-07-01,2009-06-30,,70400000.0,48800000.0,-1000000.0,173100000.0,3900000.0,,-691400000.0,-585900000.0,1232900000.0,-691400000.0,-585900000.0,1232900000.0,-45400000.0,581900000.0,581900000.0,407500000.0,-10400000.0,-100800000.0,-3738600000.0,,-234100000.0,-350000000.0,3103900000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2009.0,Q2,2009-04-01,2009-06-30,,18500000.0,,400000.0,112100000.0,1000000.0,-16400000.0,-189900000.0,-129100000.0,317200000.0,-189900000.0,-129100000.0,317200000.0,-1400000.0,267200000.0,267200000.0,-80600000.0,,-24900000.0,-813300000.0,,-149600000.0,,684200000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2009.0,Q2YTD,2009-01-01,2009-06-30,2010-08-04 10:31:15+00:00,36100000.0,,300000.0,144400000.0,1700000.0,,-203000000.0,-406600000.0,608100000.0,-203000000.0,-406600000.0,608100000.0,-1200000.0,432100000.0,432100000.0,-4500000.0,-500000.0,-49900000.0,-1861700000.0,,-154300000.0,0.0,1455100000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2009.0,Q1,2009-01-01,2009-03-31,2010-05-05 11:14:10+00:00,17600000.0,,-100000.0,32300000.0,700000.0,16400000.0,-13100000.0,-277500000.0,290900000.0,-13100000.0,-277500000.0,290900000.0,200000.0,164900000.0,164900000.0,76100000.0,-500000.0,-25000000.0,-1048400000.0,,-4700000.0,,770900000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2010.0,Q4,2010-10-01,2010-12-31,,19300000.0,,,67400000.0,600000.0,,-77200000.0,-230800000.0,283000000.0,-77200000.0,-230800000.0,283000000.0,-25000000.0,218400000.0,218400000.0,-22100000.0,-800000.0,-29400000.0,-1178100000.0,,-15600000.0,-32000000.0,947300000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2010.0,FY,2010-01-01,2010-12-31,2013-02-22 11:14:51+00:00,75400000.0,,,278900000.0,10000000.0,396900000.0,-141100000.0,-1073700000.0,1196800000.0,-141100000.0,-1073700000.0,1196800000.0,-18000000.0,878700000.0,878700000.0,-36200000.0,1100000.0,-114800000.0,-4529600000.0,,-78300000.0,-356000000.0,3455900000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2010.0,Q3TTM,2009-10-01,2010-09-30,,75600000.0,,-100000.0,336500000.0,11100000.0,396900000.0,-121200000.0,-1317900000.0,1297200000.0,-121200000.0,-1317900000.0,1297200000.0,-142000000.0,859700000.0,859700000.0,25400000.0,900000.0,-112800000.0,-4767000000.0,,-93300000.0,-324000000.0,3449100000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2010.0,Q3,2010-07-01,2010-09-30,,19100000.0,,100000.0,25500000.0,700000.0,396900000.0,165600000.0,-413800000.0,245400000.0,165600000.0,-413800000.0,245400000.0,-2700000.0,220800000.0,220800000.0,-20000000.0,-400000.0,-30200000.0,-981300000.0,,-5000000.0,-196400000.0,567500000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-11-02 10:18:51+00:00,56100000.0,,0.0,211500000.0,9400000.0,396900000.0,-63900000.0,-842900000.0,913800000.0,-63900000.0,-842900000.0,913800000.0,7000000.0,660300000.0,660300000.0,-14100000.0,1900000.0,-85400000.0,-3351500000.0,,-62700000.0,-324000000.0,2508600000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2010.0,Q2TTM,2009-07-01,2010-06-30,,75400000.0,,-300000.0,330300000.0,15000000.0,346800000.0,-28000000.0,-1236400000.0,1297300000.0,-28000000.0,-1236400000.0,1297300000.0,32600000.0,860000000.0,860000000.0,31600000.0,1300000.0,-109800000.0,-4731600000.0,,-153700000.0,-127600000.0,3495200000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2010.0,Q2,2010-04-01,2010-06-30,,18800000.0,,-100000.0,127700000.0,1700000.0,,-177900000.0,-179200000.0,386800000.0,-177900000.0,-179200000.0,386800000.0,29600000.0,209700000.0,209700000.0,30600000.0,-100000.0,-27500000.0,-1069600000.0,,-24400000.0,-127600000.0,890400000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-03 11:02:32+00:00,37000000.0,,-100000.0,186000000.0,8700000.0,,-229500000.0,-429100000.0,668400000.0,-229500000.0,-429100000.0,668400000.0,9700000.0,439500000.0,439500000.0,5900000.0,2300000.0,-55200000.0,-2370200000.0,,-57700000.0,-127600000.0,1941100000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2010.0,Q1TTM,2009-04-01,2010-03-31,,75100000.0,,200000.0,314700000.0,14300000.0,330400000.0,-40000000.0,-1186300000.0,1227700000.0,-40000000.0,-1186300000.0,1227700000.0,1600000.0,917500000.0,917500000.0,-79600000.0,1400000.0,-107200000.0,-4475300000.0,,-278900000.0,,3289000000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2010.0,Q1,2010-01-01,2010-03-31,2011-05-04 10:18:36+00:00,18200000.0,,,58300000.0,7000000.0,,-51600000.0,-249900000.0,281600000.0,-51600000.0,-249900000.0,281600000.0,-19900000.0,229800000.0,229800000.0,-24700000.0,2400000.0,-27700000.0,-1300600000.0,,-33300000.0,0.0,1050700000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2011.0,Q4,2011-10-01,2011-12-31,,20900000.0,,100000.0,568700000.0,7200000.0,-30100000.0,-71400000.0,-269300000.0,405000000.0,-71400000.0,-269300000.0,405000000.0,64400000.0,-369000000.0,-369000000.0,184400000.0,-300000.0,-30700000.0,-846400000.0,-98200000.0,-17500000.0,,675300000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2011.0,FY,2011-01-01,2011-12-31,2014-02-26 16:07:11+00:00,81100000.0,,,627500000.0,14800000.0,87200000.0,-720400000.0,-410300000.0,1193700000.0,-720400000.0,-410300000.0,1193700000.0,63000000.0,284200000.0,284200000.0,200900000.0,2900000.0,-121000000.0,-3318800000.0,-98200000.0,-84400000.0,-619900000.0,3006700000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2011.0,Q3TTM,2010-10-01,2011-09-30,,79500000.0,,-100000.0,126200000.0,8200000.0,117300000.0,-726200000.0,-371800000.0,1071700000.0,-726200000.0,-371800000.0,1071700000.0,-26400000.0,871600000.0,871600000.0,-5600000.0,2400000.0,-119700000.0,-3650500000.0,,-82500000.0,-651900000.0,3278700000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2011.0,Q3,2011-07-01,2011-09-30,,20500000.0,,-100000.0,-73000000.0,700000.0,117300000.0,-97100000.0,-94800000.0,173000000.0,-97100000.0,-94800000.0,173000000.0,-19000000.0,202000000.0,202000000.0,23500000.0,-100000.0,-32000000.0,-669800000.0,,67200000.0,-250200000.0,575000000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-01 11:20:53+00:00,60200000.0,,-100000.0,58800000.0,7600000.0,117300000.0,-649000000.0,-141000000.0,788700000.0,-649000000.0,-141000000.0,788700000.0,-1400000.0,653200000.0,653200000.0,16500000.0,3200000.0,-90300000.0,-2472400000.0,,-66900000.0,-619900000.0,2331400000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2011.0,Q2TTM,2010-07-01,2011-06-30,,78100000.0,,100000.0,224700000.0,8200000.0,396900000.0,-463500000.0,-690800000.0,1144100000.0,-463500000.0,-690800000.0,1144100000.0,-10100000.0,890400000.0,890400000.0,-49100000.0,2100000.0,-117900000.0,-3962000000.0,,-154700000.0,-598100000.0,3271200000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2011.0,Q2,2011-04-01,2011-06-30,,20400000.0,,,65300000.0,1400000.0,,-65900000.0,-234200000.0,314700000.0,-65900000.0,-234200000.0,314700000.0,14600000.0,227600000.0,227600000.0,1400000.0,-100000.0,-28400000.0,-786500000.0,,115200000.0,-154000000.0,552300000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-02 11:21:13+00:00,39700000.0,,,131800000.0,6900000.0,,-551900000.0,-46200000.0,615700000.0,-551900000.0,-46200000.0,615700000.0,17600000.0,451200000.0,451200000.0,-7000000.0,3300000.0,-58300000.0,-1802600000.0,,-134100000.0,-369700000.0,1756400000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2011.0,Q1TTM,2010-04-01,2011-03-31,,76500000.0,,,287100000.0,8500000.0,396900000.0,-575500000.0,-635800000.0,1216200000.0,-575500000.0,-635800000.0,1216200000.0,4900000.0,872500000.0,872500000.0,-19900000.0,2100000.0,-117000000.0,-4245100000.0,,-294300000.0,-571700000.0,3609300000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2011.0,Q1,2011-01-01,2011-03-31,2012-05-02 10:24:42+00:00,19300000.0,,,66500000.0,5500000.0,,-486000000.0,188000000.0,301000000.0,-486000000.0,188000000.0,301000000.0,3000000.0,223600000.0,223600000.0,-8400000.0,3400000.0,-29900000.0,-1016100000.0,,-249300000.0,-215700000.0,1204100000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2012.0,Q4,2012-10-01,2012-12-31,,20800000.0,,,177900000.0,700000.0,-146000000.0,-302100000.0,-100000000.0,425800000.0,-302100000.0,-100000000.0,425800000.0,23700000.0,233900000.0,233900000.0,-6800000.0,-500000.0,-35700000.0,-933800000.0,-105400000.0,-24400000.0,-96200000.0,939200000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2012.0,FY,2012-01-01,2012-12-31,2015-02-25 13:50:49+00:00,84300000.0,,,425500000.0,4900000.0,246400000.0,-449000000.0,-969900000.0,1379600000.0,-449000000.0,-969900000.0,1379600000.0,-39300000.0,894400000.0,894400000.0,-24600000.0,200000.0,-133800000.0,-3901100000.0,-105400000.0,-70000000.0,-496700000.0,3036600000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2012.0,Q3TTM,2011-10-01,2012-09-30,,84400000.0,,100000.0,816300000.0,11400000.0,362300000.0,-218300000.0,-1139200000.0,1358800000.0,-218300000.0,-1139200000.0,1358800000.0,1400000.0,291500000.0,291500000.0,166600000.0,400000.0,-128800000.0,-3813700000.0,-98200000.0,-63100000.0,-400500000.0,2772700000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2012.0,Q3,2012-07-01,2012-09-30,,22300000.0,,,37200000.0,1300000.0,237600000.0,89900000.0,-349000000.0,274700000.0,89900000.0,-349000000.0,274700000.0,15600000.0,230200000.0,230200000.0,-15000000.0,-900000.0,-36500000.0,-1085600000.0,,-11400000.0,-100200000.0,736600000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-05 10:35:45+00:00,63500000.0,,,247600000.0,4200000.0,392400000.0,-146900000.0,-869900000.0,953800000.0,-146900000.0,-869900000.0,953800000.0,-63000000.0,660500000.0,660500000.0,-17800000.0,700000.0,-98100000.0,-2967300000.0,,-45600000.0,-400500000.0,2097400000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2012.0,Q2TTM,2011-07-01,2012-06-30,,82600000.0,,,706100000.0,10800000.0,242000000.0,-405300000.0,-885000000.0,1257100000.0,-405300000.0,-885000000.0,1257100000.0,-33200000.0,263300000.0,263300000.0,205100000.0,1200000.0,-124300000.0,-3397900000.0,-98200000.0,15500000.0,-550500000.0,2611100000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2012.0,Q2,2012-04-01,2012-06-30,,20700000.0,,,111700000.0,2000000.0,94900000.0,-75200000.0,-339100000.0,349800000.0,-75200000.0,-339100000.0,349800000.0,-64500000.0,216400000.0,216400000.0,1000000.0,-100000.0,-30200000.0,-942500000.0,,-16700000.0,-125100000.0,603400000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-06 10:17:15+00:00,41200000.0,,,210400000.0,2900000.0,154800000.0,-236800000.0,-520900000.0,679100000.0,-236800000.0,-520900000.0,679100000.0,-78600000.0,430300000.0,430300000.0,-2800000.0,1600000.0,-61600000.0,-1881700000.0,,-34200000.0,-300300000.0,1360800000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2012.0,Q1TTM,2011-04-01,2012-03-31,,82300000.0,,,659700000.0,10200000.0,147100000.0,-396000000.0,-780100000.0,1222000000.0,-396000000.0,-780100000.0,1222000000.0,45900000.0,274500000.0,274500000.0,205500000.0,1200000.0,-122500000.0,-3241900000.0,-98200000.0,147400000.0,-579400000.0,2560000000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2012.0,Q1,2012-01-01,2012-03-31,2013-05-02 11:09:28+00:00,20500000.0,,,98700000.0,900000.0,59900000.0,-161600000.0,-181800000.0,329300000.0,-161600000.0,-181800000.0,329300000.0,-14100000.0,213900000.0,213900000.0,-3800000.0,1700000.0,-31400000.0,-939200000.0,,-17500000.0,-175200000.0,757400000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2013.0,FY,2013-01-01,2013-12-31,2016-02-24 15:57:41+00:00,84800000.0,,,99300000.0,11400000.0,0.0,-595500000.0,-419200000.0,1031500000.0,-595500000.0,-419200000.0,1031500000.0,16800000.0,847000000.0,847000000.0,400000.0,-27000000.0,-146500000.0,-4295500000.0,-105500000.0,-116200000.0,-317200000.0,3981800000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2013.0,Q4,2013-10-01,2013-12-31,,21400000.0,,,97700000.0,7100000.0,,199100000.0,-490000000.0,322000000.0,199100000.0,-490000000.0,322000000.0,31100000.0,210100000.0,210100000.0,-7200000.0,-25800000.0,-37700000.0,-1167600000.0,-105500000.0,300300000.0,-44800000.0,783100000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2013.0,Q3TTM,2012-10-01,2013-09-30,,84200000.0,,,179500000.0,5000000.0,-146000000.0,-1096700000.0,-29200000.0,1135300000.0,-1096700000.0,-29200000.0,1135300000.0,9400000.0,870800000.0,870800000.0,800000.0,-1700000.0,-144500000.0,-4061700000.0,-105400000.0,-440900000.0,-368600000.0,4137900000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2013.0,Q3,2013-07-01,2013-09-30,,20700000.0,,,4200000.0,1000000.0,,-142000000.0,-104000000.0,261200000.0,-142000000.0,-104000000.0,261200000.0,15200000.0,205700000.0,205700000.0,30600000.0,-1500000.0,-38400000.0,-1339100000.0,,-28100000.0,-75000000.0,1235100000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-10-30 10:32:31+00:00,63400000.0,,,1600000.0,4300000.0,0.0,-794600000.0,70800000.0,709500000.0,-794600000.0,70800000.0,709500000.0,-14300000.0,636900000.0,636900000.0,7600000.0,-1200000.0,-108800000.0,-3127900000.0,,-416500000.0,-272400000.0,3198700000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2013.0,Q2TTM,2012-07-01,2013-06-30,,85800000.0,,,212500000.0,5300000.0,91600000.0,-864800000.0,-274200000.0,1148800000.0,-864800000.0,-274200000.0,1148800000.0,9800000.0,895300000.0,895300000.0,-44800000.0,-1100000.0,-142600000.0,-3808200000.0,-105400000.0,-424200000.0,-393800000.0,3639400000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2013.0,Q2,2013-04-01,2013-06-30,,21500000.0,,,-43100000.0,2600000.0,,-228100000.0,-9300000.0,183200000.0,-228100000.0,-9300000.0,183200000.0,-54200000.0,218600000.0,218600000.0,-13800000.0,100000.0,-34700000.0,-997400000.0,,-97700000.0,-98400000.0,988100000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-07-31 10:34:18+00:00,42700000.0,,,-2600000.0,3300000.0,0.0,-652600000.0,174800000.0,448300000.0,-652600000.0,174800000.0,448300000.0,-29500000.0,431200000.0,431200000.0,-23000000.0,300000.0,-70400000.0,-1788800000.0,,-388400000.0,-197400000.0,1963600000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2013.0,Q1TTM,2012-04-01,2013-03-31,,85000000.0,,,367300000.0,4700000.0,186500000.0,-711900000.0,-604000000.0,1315400000.0,-711900000.0,-604000000.0,1315400000.0,-500000.0,893100000.0,893100000.0,-30000000.0,-1300000.0,-138100000.0,-3753300000.0,-105400000.0,-343200000.0,-420500000.0,3254700000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2013.0,Q1,2013-01-01,2013-03-31,2014-05-08 11:10:09+00:00,21200000.0,,,40500000.0,700000.0,0.0,-424500000.0,184100000.0,265100000.0,-424500000.0,184100000.0,265100000.0,24700000.0,212600000.0,212600000.0,-9200000.0,200000.0,-35700000.0,-791400000.0,,-290700000.0,-99000000.0,975500000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2014.0,FY,2014-01-01,2014-12-31,2017-02-22 15:30:07+00:00,87900000.0,,,758400000.0,12300000.0,347200000.0,-328600000.0,-886600000.0,1223600000.0,-328600000.0,-886600000.0,1223600000.0,8400000.0,402100000.0,402100000.0,-24800000.0,-22900000.0,-159400000.0,-3276700000.0,-114500000.0,-199800000.0,-306000000.0,2504600000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2014.0,Q4,2014-10-01,2014-12-31,,21900000.0,,,519100000.0,8500000.0,,-46000000.0,-191700000.0,279600000.0,-46000000.0,-191700000.0,279600000.0,41900000.0,-282200000.0,-282200000.0,20800000.0,-4500000.0,-41700000.0,-869400000.0,-27700000.0,-6400000.0,-1900000.0,705400000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2014.0,Q3TTM,2013-10-01,2014-09-30,,87400000.0,,,337000000.0,10900000.0,347200000.0,-83500000.0,-1184900000.0,1266000000.0,-83500000.0,-1184900000.0,1266000000.0,-2400000.0,894400000.0,894400000.0,-52800000.0,-44200000.0,-155400000.0,-3574900000.0,-192300000.0,106900000.0,-348900000.0,2582300000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2014.0,Q3,2014-07-01,2014-09-30,,23100000.0,,,-4000000.0,800000.0,,-155800000.0,-113800000.0,218200000.0,-155800000.0,-113800000.0,218200000.0,-51400000.0,219100000.0,219100000.0,-20000000.0,-8000000.0,-42000000.0,-468400000.0,-28400000.0,-5200000.0,-101400000.0,383000000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-10-29 11:10:11+00:00,66000000.0,,,239300000.0,3800000.0,347200000.0,-282600000.0,-694900000.0,944000000.0,-282600000.0,-694900000.0,944000000.0,-33500000.0,684300000.0,684300000.0,-45600000.0,-18400000.0,-117700000.0,-2407300000.0,-86800000.0,-193400000.0,-304100000.0,1799200000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2014.0,Q2TTM,2013-07-01,2014-06-30,,85000000.0,,,345200000.0,11100000.0,347200000.0,-69700000.0,-1175100000.0,1309000000.0,-69700000.0,-1175100000.0,1309000000.0,64200000.0,881000000.0,881000000.0,-2200000.0,-37700000.0,-151800000.0,-4445600000.0,-163900000.0,84000000.0,-322500000.0,3434400000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2014.0,Q2,2014-04-01,2014-06-30,,22100000.0,,,138800000.0,1400000.0,,-317700000.0,-25600000.0,379100000.0,-317700000.0,-25600000.0,379100000.0,35800000.0,239400000.0,239400000.0,-21200000.0,-6300000.0,-37400000.0,-650700000.0,-30300000.0,-173200000.0,-102200000.0,655400000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-07-30 10:10:15+00:00,42900000.0,,,243300000.0,3000000.0,347200000.0,-126800000.0,-581100000.0,725800000.0,-126800000.0,-581100000.0,725800000.0,17900000.0,465200000.0,465200000.0,-25600000.0,-10400000.0,-75700000.0,-1938900000.0,-58400000.0,-188200000.0,-202700000.0,1416200000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2014.0,Q1TTM,2013-04-01,2014-03-31,,84400000.0,,,163300000.0,12300000.0,347200000.0,19900000.0,-1158800000.0,1113100000.0,19900000.0,-1158800000.0,1113100000.0,-25800000.0,860200000.0,860200000.0,5200000.0,-31300000.0,-149100000.0,-4792300000.0,-133600000.0,159500000.0,-318700000.0,3767100000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2014.0,Q1,2014-01-01,2014-03-31,2015-04-30 10:31:13+00:00,20800000.0,,,104500000.0,1600000.0,347200000.0,190900000.0,-555500000.0,346700000.0,190900000.0,-555500000.0,346700000.0,-17900000.0,225800000.0,225800000.0,-4400000.0,-4100000.0,-38300000.0,-1288200000.0,-28100000.0,-15000000.0,-100500000.0,760800000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2015.0,FY,2015-01-01,2015-12-31,2018-02-21 17:08:06+00:00,99500000.0,,,242200000.0,6400000.0,271400000.0,-568700000.0,-713000000.0,1292100000.0,-568700000.0,-713000000.0,1292100000.0,10400000.0,867100000.0,867100000.0,83300000.0,-28100000.0,-174200000.0,-4769100000.0,-100200000.0,-226300000.0,-417900000.0,4156300000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2015.0,Q4,2015-10-01,2015-12-31,,25500000.0,,,32300000.0,3400000.0,271400000.0,-30900000.0,-258200000.0,292700000.0,-30900000.0,-258200000.0,292700000.0,3600000.0,226100000.0,226100000.0,8800000.0,-5300000.0,-45000000.0,-1102200000.0,-26900000.0,-163700000.0,-91700000.0,870900000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-10-27 10:57:21+00:00,74000000.0,,,209900000.0,3000000.0,0.0,-537800000.0,-454800000.0,999400000.0,-537800000.0,-454800000.0,999400000.0,6800000.0,641000000.0,641000000.0,74500000.0,-22800000.0,-129200000.0,-3666900000.0,-73300000.0,-62600000.0,-326200000.0,3285400000.0
