company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,goodwill,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othernoncurrentassets,othernoncurrentliabilities,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity
Mosaic Co,MOS,2YD5STGSJNMUB7H76907,1285785,2015.0,FY,,2015-12-31,2017-02-15 16:46:30+00:00,520600000.0,675000000.0,977500000.0,-1492900000.0,1276300000.0,6400000.0,,,1595300000.0,3769500000.0,980500000.0,1563500000.0,8721000000.0,33200000.0,691900000.0,977400000.0,628600000.0,,,1257400000.0,1030600000.0,11014800000.0,548900000.0,17389500000.0,9528300000.0,4143400000.0,2047000000.0,9531800000.0,9565000000.0,7824500000.0,17389500000.0,4525100000.0,5777500000.0,0.0
Mosaic Co,MOS,2YD5STGSJNMUB7H76907,1285785,2015.0,Q3,,2015-09-30,2015-11-03 12:20:07+00:00,657000000.0,675100000.0,896300000.0,-1448700000.0,1284900000.0,900000.0,175000000.0,100000.0,1625000000.0,3738100000.0,876100000.0,1549500000.0,8734000000.0,12700000.0,423600000.0,895300000.0,578500000.0,,,1196200000.0,986000000.0,11058500000.0,318100000.0,17117900000.0,9610700000.0,4263000000.0,1871500000.0,9614300000.0,9627000000.0,7490900000.0,17117900000.0,4120900000.0,5619400000.0,0.0
Mosaic Co,MOS,2YD5STGSJNMUB7H76907,1285785,2015.0,Q2,,2015-06-30,2015-08-04 12:24:56+00:00,858200000.0,626600000.0,940700000.0,-941400000.0,2209900000.0,9200000.0,148200000.0,0.0,1709600000.0,3761800000.0,930500000.0,1612200000.0,9041200000.0,15000000.0,423000000.0,968800000.0,503200000.0,,,572500000.0,1011500000.0,11065400000.0,84100000.0,17776900000.0,10133200000.0,5100100000.0,1883000000.0,10136800000.0,10151800000.0,7625100000.0,17776900000.0,3635600000.0,5742100000.0,0.0
Mosaic Co,MOS,2YD5STGSJNMUB7H76907,1285785,2015.0,Q1,,2015-03-31,2015-04-30 13:00:49+00:00,706800000.0,661400000.0,853400000.0,-1083200000.0,2517400000.0,13200000.0,158400000.0,9100000.0,1686700000.0,3775200000.0,862100000.0,1523000000.0,8899400000.0,14500000.0,383500000.0,901200000.0,391400000.0,,,548600000.0,1128100000.0,11258500000.0,51400000.0,17631900000.0,10188500000.0,5251600000.0,1620700000.0,10192200000.0,10206700000.0,7425200000.0,17631900000.0,3480900000.0,5804500000.0,0.0
Mosaic Co,MOS,2YD5STGSJNMUB7H76907,1285785,2016.0,FY,,2016-12-31,2018-02-20 18:09:22+00:00,471800000.0,627800000.0,837300000.0,-1312200000.0,673100000.0,33400000.0,,,1630900000.0,3779300000.0,1063100000.0,1391100000.0,9198500000.0,37900000.0,836400000.0,1009200000.0,365700000.0,,,1054100000.0,952900000.0,10863400000.0,167700000.0,16840700000.0,9584600000.0,3057700000.0,1476800000.0,9584600000.0,9622500000.0,7218200000.0,16840700000.0,4584500000.0,5741400000.0,0.0
Mosaic Co,MOS,2YD5STGSJNMUB7H76907,1285785,2016.0,Q3,,2016-09-30,2016-11-01 14:57:28+00:00,486900000.0,512400000.0,802400000.0,-1231500000.0,653500000.0,19300000.0,,,1651600000.0,3450300000.0,1064300000.0,1500100000.0,9230600000.0,37600000.0,789000000.0,1061500000.0,783200000.0,,,1078500000.0,937700000.0,11045400000.0,650100000.0,17263200000.0,9833200000.0,3449200000.0,1939400000.0,9836700000.0,9874300000.0,7388900000.0,17263200000.0,4583400000.0,5449500000.0,0.0
Mosaic Co,MOS,2YD5STGSJNMUB7H76907,1285785,2016.0,Q2,,2016-06-30,2016-08-02 12:30:25+00:00,622600000.0,399600000.0,988300000.0,-1168300000.0,1059300000.0,19500000.0,,,1667500000.0,3772600000.0,1043700000.0,1702100000.0,9197500000.0,36500000.0,726500000.0,1069600000.0,631500000.0,,,1257100000.0,945700000.0,11103000000.0,291800000.0,17684800000.0,9954200000.0,3792500000.0,1902700000.0,9957700000.0,9994200000.0,7690600000.0,17684800000.0,4694800000.0,5787900000.0,0.0
Mosaic Co,MOS,2YD5STGSJNMUB7H76907,1285785,2016.0,Q1,,2016-03-31,2016-05-04 12:47:20+00:00,517700000.0,677200000.0,858600000.0,-1225600000.0,1057700000.0,12800000.0,,,1661100000.0,3774000000.0,973700000.0,1566000000.0,9020400000.0,34200000.0,697600000.0,1065900000.0,656200000.0,,,1317200000.0,941900000.0,11206100000.0,438000000.0,17627100000.0,9993300000.0,3957100000.0,1814300000.0,9996800000.0,10031000000.0,7596100000.0,17627100000.0,4649600000.0,5781800000.0,0.0
Mosaic Co,MOS,2YD5STGSJNMUB7H76907,1285785,2017.0,FY,,2017-12-31,2019-03-12 20:24:45+00:00,540900000.0,642600000.0,754400000.0,-1061600000.0,2153500000.0,48000000.0,,,1693600000.0,4878100000.0,1089500000.0,1547200000.0,9711700000.0,21600000.0,254600000.0,1117300000.0,273200000.0,,,1267500000.0,967800000.0,10631100000.0,735800000.0,18633400000.0,9617500000.0,4616500000.0,2031100000.0,9617500000.0,9639100000.0,8994300000.0,18633400000.0,4305200000.0,6963200000.0,0.0
Mosaic Co,MOS,2YD5STGSJNMUB7H76907,1285785,2017.0,Q3,,2017-09-30,2017-11-03 12:40:40+00:00,547900000.0,592300000.0,786700000.0,-1008900000.0,685700000.0,43300000.0,,,1703400000.0,3722300000.0,1138900000.0,1666200000.0,9696300000.0,41300000.0,765100000.0,1072600000.0,431300000.0,,,1123900000.0,954900000.0,11079800000.0,563200000.0,17803100000.0,10114200000.0,3375500000.0,1897800000.0,10114200000.0,10155500000.0,7647600000.0,17803100000.0,4731300000.0,5749800000.0,0.0
Mosaic Co,MOS,2YD5STGSJNMUB7H76907,1285785,2017.0,Q2,,2017-06-30,2017-08-01 17:02:47+00:00,651100000.0,548000000.0,889400000.0,-1187100000.0,660600000.0,34300000.0,,,1661000000.0,3799700000.0,1127700000.0,1683500000.0,9434900000.0,38500000.0,781700000.0,1021400000.0,445100000.0,,,1101900000.0,956700000.0,10905400000.0,331500000.0,17444400000.0,9752600000.0,3337200000.0,1872000000.0,9756100000.0,9794600000.0,7649800000.0,17444400000.0,4672300000.0,5777800000.0,0.0
Mosaic Co,MOS,2YD5STGSJNMUB7H76907,1285785,2017.0,Q1,,2017-03-31,2017-05-02 17:34:24+00:00,536700000.0,577800000.0,729400000.0,-1270300000.0,675300000.0,27600000.0,,,1639100000.0,3786600000.0,1063600000.0,1533700000.0,9295000000.0,38700000.0,809700000.0,1048300000.0,429400000.0,,,1072800000.0,967600000.0,10861000000.0,367300000.0,17096400000.0,9618300000.0,3216200000.0,1633400000.0,9621800000.0,9660500000.0,7435900000.0,17096400000.0,4585200000.0,5802500000.0,0.0
Mosaic Co,MOS,2YD5STGSJNMUB7H76907,1285785,2018.0,FY,,2018-12-31,2020-02-20 17:22:17+00:00,780900000.0,838500000.0,1092500000.0,-1657100000.0,847700000.0,989700000.0,,,1707500000.0,4491500000.0,826600000.0,2270200000.0,11746500000.0,207400000.0,343800000.0,1080600000.0,280600000.0,,,1257800000.0,1458700000.0,11064700000.0,610300000.0,20119200000.0,10397300000.0,4237000000.0,2483700000.0,10397300000.0,10604700000.0,9514500000.0,20119200000.0,4135700000.0,7030800000.0,0.0
Mosaic Co,MOS,2YD5STGSJNMUB7H76907,1285785,2018.0,Q3,,2018-09-30,2018-11-06 17:05:18+00:00,839300000.0,834900000.0,1072100000.0,-1517700000.0,1029900000.0,987600000.0,,,1753000000.0,4523100000.0,828500000.0,1957100000.0,11891600000.0,211700000.0,307700000.0,1195300000.0,356100000.0,,,1455900000.0,1540600000.0,10971700000.0,591000000.0,20414700000.0,10441600000.0,4178000000.0,2502400000.0,10441600000.0,10653300000.0,9761400000.0,20414700000.0,4345100000.0,7259000000.0,0.0
Mosaic Co,MOS,2YD5STGSJNMUB7H76907,1285785,2018.0,Q2,,2018-06-30,2018-08-07 15:18:23+00:00,774800000.0,624900000.0,1154200000.0,-1523200000.0,1035300000.0,985500000.0,,,1738000000.0,4736500000.0,837800000.0,2168300000.0,11559600000.0,219300000.0,515700000.0,1163600000.0,341900000.0,,,1576500000.0,1487300000.0,10734100000.0,665900000.0,20398000000.0,10196400000.0,4170400000.0,2594900000.0,10196400000.0,10415700000.0,9982300000.0,20398000000.0,4668000000.0,7387400000.0,0.0
Mosaic Co,MOS,2YD5STGSJNMUB7H76907,1285785,2018.0,Q1,,2018-03-31,2018-05-08 18:06:28+00:00,679400000.0,708400000.0,791800000.0,-1201600000.0,659400000.0,981000000.0,,,1760600000.0,4823100000.0,836300000.0,2059000000.0,11865300000.0,224700000.0,495900000.0,1178500000.0,414600000.0,,,1652800000.0,1550500000.0,10675600000.0,749300000.0,20452300000.0,10455000000.0,3841400000.0,2220500000.0,10455000000.0,10679700000.0,9772600000.0,20452300000.0,4745600000.0,7552100000.0,0.0
Mosaic Co,MOS,2YD5STGSJNMUB7H76907,1285785,2019.0,FY,,2019-12-31,2020-05-05 14:22:26+00:00,680400000.0,803900000.0,1081900000.0,-1598200000.0,519100000.0,862200000.0,,,1156900000.0,4525500000.0,763600000.0,2076400000.0,11690000000.0,182100000.0,515400000.0,1040700000.0,318800000.0,,,1454400000.0,1773000000.0,9921500000.0,829400000.0,19298500000.0,9185500000.0,3718200000.0,2591700000.0,9185500000.0,9367600000.0,9930900000.0,19298500000.0,3890300000.0,7339200000.0,0.0
Mosaic Co,MOS,2YD5STGSJNMUB7H76907,1285785,2019.0,Q3,,2019-09-30,2019-11-05 16:19:53+00:00,766100000.0,801400000.0,1135500000.0,-1665400000.0,641100000.0,885100000.0,,,1731800000.0,4533200000.0,787500000.0,2294300000.0,11943400000.0,210800000.0,371400000.0,1150800000.0,388500000.0,,,1480700000.0,1720400000.0,10880700000.0,822900000.0,20440100000.0,10100400000.0,4125300000.0,2724500000.0,10100400000.0,10311200000.0,10128900000.0,20440100000.0,4371400000.0,7404400000.0,0.0
Mosaic Co,MOS,2YD5STGSJNMUB7H76907,1285785,2019.0,Q2,,2019-06-30,2019-08-06 15:37:51+00:00,808600000.0,711700000.0,1151900000.0,-1477900000.0,401900000.0,1006700000.0,,,1745200000.0,4542200000.0,812400000.0,2713900000.0,11982900000.0,209300000.0,389100000.0,1146800000.0,401300000.0,,,1485500000.0,1745700000.0,10944200000.0,566400000.0,20643900000.0,10473000000.0,4228800000.0,2526900000.0,10473000000.0,10682300000.0,9961600000.0,20643900000.0,4432200000.0,7434700000.0,0.0
Mosaic Co,MOS,2YD5STGSJNMUB7H76907,1285785,2019.0,Q1,,2019-03-31,2019-05-07 15:03:28+00:00,781600000.0,792000000.0,940400000.0,-1595600000.0,384600000.0,1000000000.0,,,1726800000.0,4533000000.0,823300000.0,2572100000.0,11942700000.0,206300000.0,345900000.0,1122400000.0,397600000.0,,,1460300000.0,1585200000.0,11196800000.0,675200000.0,20445300000.0,10601200000.0,4146300000.0,2397200000.0,10601200000.0,10807500000.0,9637800000.0,20445300000.0,4356300000.0,7240600000.0,0.0
Mosaic Co,MOS,2YD5STGSJNMUB7H76907,1285785,2020.0,Q1,,2020-03-31,2020-05-05 14:22:26+00:00,691700000.0,723000000.0,1020400000.0,-2184000000.0,1069200000.0,851500000.0,,,1077000000.0,4525200000.0,742300000.0,1930900000.0,10989600000.0,173700000.0,606300000.0,977000000.0,498000000.0,,,1339200000.0,1644400000.0,9718700000.0,1556900000.0,18975500000.0,8386200000.0,4221100000.0,3269000000.0,8386200000.0,8559900000.0,10415600000.0,18975500000.0,3764800000.0,7146600000.0,0.0
