company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,othergains,otherincome,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Iqvia Holdings Inc,IQV,,1478242,2013.0,Q3TTM,2012-10-01,2013-09-30,,1.55,1.55,,1.51,,88420000.0,187929000.0,187929000.0,188569000.0,-640000.0,3706732000.0,4998948000.0,-1810000.0,-2534000.0,19119000.0,843349000.0,3706732000.0,1292216000.0,152883000.0,3828000.0,862468000.0,429748000.0,-151589000.0,278159000.0,4998948000.0,128400000.0,128923000.0,133267000.0
Iqvia Holdings Inc,IQV,,1478242,2013.0,Q3,2013-07-01,2013-09-30,2014-10-30 09:18:25+00:00,0.52,0.52,,0.5,,27459000.0,66584000.0,66584000.0,66769000.0,-185000.0,863806000.0,1195839000.0,-355000.0,-3224000.0,7201000.0,199573000.0,863806000.0,332033000.0,28756000.0,1119000.0,206774000.0,125259000.0,-30861000.0,94398000.0,1195839000.0,128400000.0,128923000.0,133267000.0
Iqvia Holdings Inc,IQV,,1478242,2013.0,Q2YTD,2013-01-01,2013-06-30,,0.73,0.73,,0.71,,40948000.0,86509000.0,86509000.0,86826000.0,-317000.0,1881623000.0,2524521000.0,-1219000.0,1846000.0,4696000.0,428140000.0,1881623000.0,642898000.0,84469000.0,1237000.0,432836000.0,210062000.0,-81386000.0,128676000.0,2524521000.0,124200000.0,122709000.0,126578000.0
Iqvia Holdings Inc,IQV,,1478242,2013.0,Q2TTM,2012-07-01,2013-06-30,,1.48,1.48,,1.45,,82503000.0,173320000.0,173320000.0,173898000.0,-578000.0,3741018000.0,5002683000.0,-559000.0,-3160000.0,11484000.0,836556000.0,3741018000.0,1261665000.0,157640000.0,3557000.0,848040000.0,413625000.0,-157243000.0,256382000.0,5002683000.0,124200000.0,122709000.0,126578000.0
Iqvia Holdings Inc,IQV,,1478242,2013.0,Q2,2013-04-01,2013-06-30,2014-07-31 10:13:01+00:00,0.31,0.31,,0.3,,8830000.0,38353000.0,38353000.0,38517000.0,-164000.0,969108000.0,1295680000.0,464000.0,-536000.0,2837000.0,228838000.0,969108000.0,326572000.0,48427000.0,785000.0,231675000.0,94897000.0,-48178000.0,46719000.0,1295680000.0,124200000.0,122709000.0,126578000.0
Iqvia Holdings Inc,IQV,,1478242,2013.0,Q1TTM,2012-04-01,2013-03-31,,1.58,1.58,,1.55,,101231000.0,181979000.0,181979000.0,182582000.0,-603000.0,3685985000.0,4937770000.0,-689000.0,3535000.0,20910000.0,811262000.0,3685985000.0,1251785000.0,142343000.0,3094000.0,832172000.0,419613000.0,-135714000.0,283899000.0,4937770000.0,115000000.0,115769000.0,118740000.0
Iqvia Holdings Inc,IQV,,1478242,2013.0,Q1,2013-01-01,2013-03-31,2014-05-01 09:27:57+00:00,0.42,0.42,,0.41,,32118000.0,48156000.0,48156000.0,48309000.0,-153000.0,912515000.0,1228841000.0,-1683000.0,2382000.0,1859000.0,199302000.0,912515000.0,316326000.0,36042000.0,452000.0,201161000.0,115165000.0,-33208000.0,81957000.0,1228841000.0,115000000.0,115769000.0,118740000.0
Iqvia Holdings Inc,IQV,,1478242,2014.0,FY,2014-01-01,2014-12-31,2017-02-16 16:17:46+00:00,2.78,2.78,121000000.0,2.72,0.0,149000000.0,357000000.0,357000000.0,357000000.0,,3959000000.0,5460000000.0,5000000.0,8000000.0,9000000.0,781000000.0,3959000000.0,1501000000.0,101000000.0,4000000.0,911000000.0,590000000.0,-89000000.0,501000000.0,5460000000.0,128400000.0,128000000.0,131100000.0
Iqvia Holdings Inc,IQV,,1478242,2014.0,Q4,2014-10-01,2014-12-31,,0.7,0.7,121000000.0,0.69,,37951000.0,88943000.0,88943000.0,89043000.0,-100000.0,1002580000.0,1411090000.0,-4785000.0,-1564000.0,5251000.0,123717000.0,1002580000.0,408510000.0,26448000.0,1149000.0,249968000.0,158542000.0,-26863000.0,131679000.0,1411090000.0,128400000.0,128000000.0,131100000.0
Iqvia Holdings Inc,IQV,,1478242,2014.0,Q3,2014-07-01,2014-09-30,2015-10-28 09:24:27+00:00,0.73,0.73,,0.71,,41260000.0,92733000.0,92733000.0,92654000.0,79000.0,1030072000.0,1400034000.0,1523000.0,7776000.0,1793000.0,219027000.0,1030072000.0,369962000.0,25050000.0,602000.0,220820000.0,149142000.0,-16672000.0,132470000.0,1400034000.0,126900000.0,127462000.0,130626000.0
Iqvia Holdings Inc,IQV,,1478242,2014.0,Q3YTD,2014-01-01,2014-09-30,,2.08,2.08,,2.03,,111049000.0,268057000.0,268057000.0,267957000.0,100000.0,2956420000.0,4048910000.0,9785000.0,9564000.0,3749000.0,657283000.0,2956420000.0,1092490000.0,74552000.0,2851000.0,661032000.0,431458000.0,-62137000.0,369321000.0,4048910000.0,126900000.0,127462000.0,130626000.0
Iqvia Holdings Inc,IQV,,1478242,2014.0,Q3TTM,2013-10-01,2014-09-30,,2.66,2.66,,2.59,,138607000.0,340991000.0,340991000.0,340953000.0,38000.0,3973622000.0,5428095000.0,10235000.0,11127000.0,5923000.0,890080000.0,3973622000.0,1454473000.0,104666000.0,4432000.0,896003000.0,558470000.0,-89107000.0,469363000.0,5428095000.0,126900000.0,127462000.0,130626000.0
Iqvia Holdings Inc,IQV,,1478242,2014.0,Q2YTD,2014-01-01,2014-06-30,,1.35,1.35,,1.32,,69789000.0,175324000.0,175324000.0,175303000.0,21000.0,1926348000.0,2648876000.0,8262000.0,1788000.0,1956000.0,438256000.0,1926348000.0,722528000.0,49502000.0,2249000.0,440212000.0,282316000.0,-45465000.0,236851000.0,2648876000.0,129000000.0,128979000.0,132042000.0
Iqvia Holdings Inc,IQV,,1478242,2014.0,Q2TTM,2013-07-01,2014-06-30,,2.45,2.45,,2.38,,124806000.0,314842000.0,314842000.0,315068000.0,-226000.0,3807356000.0,5223900000.0,8357000.0,127000.0,11331000.0,870626000.0,3807356000.0,1416544000.0,108372000.0,4949000.0,881957000.0,534587000.0,-103296000.0,431291000.0,5223900000.0,129000000.0,128979000.0,132042000.0
Iqvia Holdings Inc,IQV,,1478242,2014.0,Q2,2014-04-01,2014-06-30,2015-07-29 09:34:21+00:00,0.66,0.66,,0.64,,32400000.0,85110000.0,85110000.0,85120000.0,-10000.0,980068000.0,1341030000.0,3371000.0,-3056000.0,948000.0,219014000.0,980068000.0,360962000.0,24799000.0,994000.0,219962000.0,141000000.0,-26861000.0,114139000.0,1341030000.0,129000000.0,128979000.0,132042000.0
Iqvia Holdings Inc,IQV,,1478242,2014.0,Q1TTM,2013-04-01,2014-03-31,,2.1,2.1,,2.04,,101236000.0,268085000.0,268085000.0,268465000.0,-380000.0,3796396000.0,5178550000.0,5450000.0,2647000.0,13220000.0,880450000.0,3796396000.0,1382154000.0,132000000.0,4740000.0,893670000.0,488484000.0,-124613000.0,363871000.0,5178550000.0,130700000.0,129898000.0,133040000.0
Iqvia Holdings Inc,IQV,,1478242,2014.0,Q1,2014-01-01,2014-03-31,2015-04-29 10:13:43+00:00,0.69,0.69,,0.68,,37389000.0,90214000.0,90214000.0,90183000.0,31000.0,946280000.0,1307846000.0,4891000.0,4844000.0,1008000.0,219242000.0,946280000.0,361566000.0,24703000.0,1255000.0,220250000.0,141316000.0,-18604000.0,122712000.0,1307846000.0,130700000.0,129898000.0,133040000.0
Iqvia Holdings Inc,IQV,,1478242,2015.0,FY,2015-01-01,2015-12-31,2018-02-16 16:41:29+00:00,3.15,3.15,128000000.0,3.08,2000000.0,159000000.0,388000000.0,388000000.0,387000000.0,1000000.0,4116000000.0,5737000000.0,8000000.0,-2000000.0,30000000.0,815000000.0,4116000000.0,1621000000.0,109000000.0,4000000.0,975000000.0,646000000.0,-107000000.0,539000000.0,5737000000.0,122900000.0,123000000.0,125600000.0
Iqvia Holdings Inc,IQV,,1478242,2015.0,Q4,2015-10-01,2015-12-31,,0.86,0.86,128000000.0,0.84,2000000.0,51020000.0,107783000.0,107783000.0,104365000.0,3418000.0,1069201000.0,1521111000.0,2000.0,5864000.0,6458000.0,138081000.0,1069201000.0,451910000.0,24964000.0,530000.0,274539000.0,177371000.0,-18570000.0,158801000.0,1521111000.0,122900000.0,123000000.0,125600000.0
Iqvia Holdings Inc,IQV,,1478242,2015.0,Q3,2015-07-01,2015-09-30,2016-11-03 06:05:12+00:00,0.91,0.91,,0.89,,40192000.0,108839000.0,108839000.0,111286000.0,-2447000.0,1014347000.0,1424769000.0,5362000.0,934000.0,11984000.0,231415000.0,1014347000.0,410422000.0,25429000.0,1141000.0,243399000.0,167023000.0,-23354000.0,143669000.0,1424769000.0,122300000.0,122848000.0,125339000.0
Iqvia Holdings Inc,IQV,,1478242,2015.0,Q3YTD,2015-01-01,2015-09-30,,2.29,2.29,,2.24,,107980000.0,280217000.0,280217000.0,282635000.0,-2418000.0,3046799000.0,4215889000.0,7998000.0,-7864000.0,23542000.0,676919000.0,3046799000.0,1169090000.0,84036000.0,3470000.0,700461000.0,468629000.0,-88430000.0,380199000.0,4215889000.0,122300000.0,122848000.0,125339000.0
Iqvia Holdings Inc,IQV,,1478242,2015.0,Q3TTM,2014-10-01,2015-09-30,,2.99,2.99,121000000.0,2.93,,145931000.0,369160000.0,369160000.0,371678000.0,-2518000.0,4049379000.0,5626979000.0,3213000.0,-9428000.0,28793000.0,800636000.0,4049379000.0,1577600000.0,110484000.0,4619000.0,950429000.0,627171000.0,-115293000.0,511878000.0,5626979000.0,122300000.0,122848000.0,125339000.0
Iqvia Holdings Inc,IQV,,1478242,2015.0,Q2,2015-04-01,2015-06-30,2016-07-27 11:12:36+00:00,0.69,0.69,,0.67,,31700000.0,84947000.0,84947000.0,84951000.0,-4000.0,1053006000.0,1443527000.0,1725000.0,-11659000.0,6234000.0,225898000.0,1053006000.0,390521000.0,33267000.0,1459000.0,232132000.0,158389000.0,-43467000.0,114922000.0,1443527000.0,123100000.0,123834000.0,126536000.0
Iqvia Holdings Inc,IQV,,1478242,2015.0,Q2YTD,2015-01-01,2015-06-30,,1.38,1.38,,1.35,,67788000.0,171378000.0,171378000.0,171349000.0,29000.0,2032452000.0,2791120000.0,2636000.0,-8798000.0,11558000.0,445504000.0,2032452000.0,758668000.0,58607000.0,2329000.0,457062000.0,301606000.0,-65076000.0,236530000.0,2791120000.0,123100000.0,123834000.0,126536000.0
Iqvia Holdings Inc,IQV,,1478242,2015.0,Q2TTM,2014-07-01,2015-06-30,,2.81,2.81,121000000.0,2.75,,146999000.0,353054000.0,353054000.0,353046000.0,8000.0,4065104000.0,5602244000.0,-626000.0,-2586000.0,18602000.0,788248000.0,4065104000.0,1537140000.0,110105000.0,4080000.0,927850000.0,609290000.0,-108611000.0,500679000.0,5602244000.0,123100000.0,123834000.0,126536000.0
Iqvia Holdings Inc,IQV,,1478242,2015.0,Q1,2015-01-01,2015-03-31,2016-05-03 10:29:58+00:00,0.69,0.69,,0.68,,36088000.0,86431000.0,86431000.0,86398000.0,33000.0,979446000.0,1347593000.0,911000.0,2861000.0,5324000.0,219606000.0,979446000.0,368147000.0,25340000.0,870000.0,224930000.0,143217000.0,-21609000.0,121608000.0,1347593000.0,125200000.0,124504000.0,127454000.0
Iqvia Holdings Inc,IQV,,1478242,2015.0,Q1TTM,2014-04-01,2015-03-31,,2.78,2.78,121000000.0,2.72,,147699000.0,353217000.0,353217000.0,353215000.0,2000.0,3992166000.0,5499747000.0,1020000.0,6017000.0,13316000.0,781364000.0,3992166000.0,1507581000.0,101637000.0,3615000.0,915680000.0,591901000.0,-92005000.0,499896000.0,5499747000.0,125200000.0,124504000.0,127454000.0
Iqvia Holdings Inc,IQV,,1478242,2016.0,FY,2016-01-01,2016-12-31,2019-02-19 07:08:47+00:00,0.48,0.48,289000000.0,0.47,28000000.0,325000000.0,87000000.0,87000000.0,72000000.0,15000000.0,4748000000.0,6815000000.0,-4000000.0,11000000.0,158000000.0,1016000000.0,4748000000.0,2067000000.0,175000000.0,4000000.0,1491000000.0,576000000.0,-160000000.0,416000000.0,6815000000.0,150000000.0,149100000.0,152000000.0
Iqvia Holdings Inc,IQV,,1478242,2016.0,Q4,2016-10-01,2016-12-31,,-1.97,-1.97,191000000.0,-1.94,,207000000.0,-217000000.0,-217000000.0,-221000000.0,4000000.0,1495000000.0,2275000000.0,-3000000.0,14000000.0,117000000.0,393000000.0,1495000000.0,780000000.0,102000000.0,2000000.0,701000000.0,79000000.0,-86000000.0,-7000000.0,2275000000.0,150000000.0,149100000.0,152000000.0
Iqvia Holdings Inc,IQV,,1478242,2016.0,Q3,2016-07-01,2016-09-30,2017-10-27 16:12:04+00:00,0.83,0.83,34000000.0,0.82,28000000.0,39000000.0,104000000.0,104000000.0,100000000.0,4000000.0,1056000000.0,1497000000.0,,-1000000.0,4000000.0,207000000.0,1056000000.0,441000000.0,25000000.0,1000000.0,273000000.0,168000000.0,-25000000.0,143000000.0,1497000000.0,120500000.0,118900000.0,121200000.0
Iqvia Holdings Inc,IQV,,1478242,2016.0,Q3YTD,2016-01-01,2016-09-30,,2.45,2.45,98000000.0,2.41,28000000.0,118000000.0,304000000.0,304000000.0,293000000.0,11000000.0,3253000000.0,4540000000.0,-1000000.0,-3000000.0,41000000.0,623000000.0,3253000000.0,1287000000.0,73000000.0,2000000.0,790000000.0,497000000.0,-74000000.0,423000000.0,4540000000.0,120500000.0,118900000.0,121200000.0
Iqvia Holdings Inc,IQV,,1478242,2016.0,Q3TTM,2015-10-01,2016-09-30,,3.31,3.31,226000000.0,3.25,30000000.0,169020000.0,411783000.0,411783000.0,397365000.0,14418000.0,4322201000.0,6061111000.0,-998000.0,2864000.0,47458000.0,761081000.0,4322201000.0,1738910000.0,97964000.0,2530000.0,1064539000.0,674371000.0,-92570000.0,581801000.0,6061111000.0,120500000.0,118900000.0,121200000.0
Iqvia Holdings Inc,IQV,,1478242,2016.0,Q2,2016-04-01,2016-06-30,2017-08-04 16:02:38+00:00,0.73,0.73,32000000.0,0.71,,36000000.0,91000000.0,91000000.0,86000000.0,5000000.0,1121000000.0,1553000000.0,-4000000.0,3000000.0,34000000.0,216000000.0,1121000000.0,432000000.0,22000000.0,,282000000.0,150000000.0,-19000000.0,131000000.0,1553000000.0,117800000.0,119500000.0,121500000.0
Iqvia Holdings Inc,IQV,,1478242,2016.0,Q2YTD,2016-01-01,2016-06-30,,1.62,1.62,64000000.0,1.59,,79000000.0,200000000.0,200000000.0,193000000.0,7000000.0,2197000000.0,3043000000.0,-1000000.0,-2000000.0,37000000.0,416000000.0,2197000000.0,846000000.0,48000000.0,1000000.0,517000000.0,329000000.0,-49000000.0,280000000.0,3043000000.0,117800000.0,119500000.0,121500000.0
Iqvia Holdings Inc,IQV,,1478242,2016.0,Q2TTM,2015-07-01,2016-06-30,,3.39,3.39,192000000.0,3.32,2000000.0,170212000.0,416622000.0,416622000.0,408651000.0,7971000.0,4280548000.0,5988880000.0,4364000.0,4798000.0,55442000.0,785496000.0,4280548000.0,1708332000.0,98393000.0,2671000.0,1034938000.0,673394000.0,-90924000.0,582470000.0,5988880000.0,117800000.0,119500000.0,121500000.0
Iqvia Holdings Inc,IQV,,1478242,2016.0,Q1,2016-01-01,2016-03-31,2017-05-08 17:31:28+00:00,0.89,0.89,32000000.0,0.88,,43000000.0,109000000.0,109000000.0,107000000.0,2000000.0,1076000000.0,1490000000.0,3000000.0,-5000000.0,3000000.0,200000000.0,1076000000.0,414000000.0,26000000.0,1000000.0,235000000.0,179000000.0,-30000000.0,149000000.0,1490000000.0,120200000.0,119400000.0,121400000.0
Iqvia Holdings Inc,IQV,,1478242,2016.0,Q1TTM,2015-04-01,2016-03-31,,3.35,3.35,160000000.0,3.28,2000000.0,165912000.0,410569000.0,410569000.0,407602000.0,2967000.0,4212554000.0,5879407000.0,10089000.0,-9861000.0,27676000.0,795394000.0,4212554000.0,1666853000.0,109660000.0,4130000.0,985070000.0,681783000.0,-115391000.0,566392000.0,5879407000.0,120200000.0,119400000.0,121400000.0
Iqvia Holdings Inc,IQV,,1478242,2017.0,FY,2017-01-01,2017-12-31,2020-02-18 07:33:23+00:00,5.86,5.86,1011000000.0,5.74,40000000.0,-992000000.0,1296000000.0,1296000000.0,1277000000.0,19000000.0,6301000000.0,9702000000.0,10000000.0,-13000000.0,63000000.0,1622000000.0,6301000000.0,3401000000.0,365000000.0,7000000.0,2736000000.0,665000000.0,-371000000.0,294000000.0,9702000000.0,217900000.0,217800000.0,222600000.0
Iqvia Holdings Inc,IQV,,1478242,2017.0,Q4,2017-10-01,2017-12-31,,4.74,4.74,278000000.0,4.63,,-999000000.0,1035000000.0,1035000000.0,1027000000.0,8000000.0,1607000000.0,2521000000.0,3000000.0,-16000000.0,25000000.0,469000000.0,1607000000.0,914000000.0,95000000.0,2000000.0,772000000.0,142000000.0,-109000000.0,33000000.0,2521000000.0,217900000.0,217800000.0,222600000.0
Iqvia Holdings Inc,IQV,,1478242,2017.0,Q3,2017-07-01,2017-09-30,2018-10-25 16:11:35+00:00,0.41,0.41,256000000.0,0.4,,-3000000.0,93000000.0,93000000.0,88000000.0,5000000.0,1611000000.0,2466000000.0,4000000.0,,10000000.0,394000000.0,1611000000.0,855000000.0,111000000.0,2000000.0,660000000.0,195000000.0,-109000000.0,86000000.0,2466000000.0,214600000.0,214300000.0,219000000.0
Iqvia Holdings Inc,IQV,,1478242,2017.0,Q3YTD,2017-01-01,2017-09-30,,1.12,1.12,733000000.0,1.11,40000000.0,7000000.0,261000000.0,261000000.0,250000000.0,11000000.0,4694000000.0,7181000000.0,7000000.0,3000000.0,38000000.0,1153000000.0,4694000000.0,2487000000.0,270000000.0,5000000.0,1964000000.0,523000000.0,-262000000.0,261000000.0,7181000000.0,214600000.0,214300000.0,219000000.0
Iqvia Holdings Inc,IQV,,1478242,2017.0,Q3TTM,2016-10-01,2017-09-30,,-0.85,-0.85,924000000.0,-0.83,40000000.0,214000000.0,44000000.0,44000000.0,29000000.0,15000000.0,6189000000.0,9456000000.0,4000000.0,17000000.0,155000000.0,1546000000.0,6189000000.0,3267000000.0,372000000.0,7000000.0,2665000000.0,602000000.0,-348000000.0,254000000.0,9456000000.0,214600000.0,214300000.0,219000000.0
Iqvia Holdings Inc,IQV,,1478242,2017.0,Q2,2017-04-01,2017-06-30,2018-07-27 06:14:47+00:00,0.28,0.28,245000000.0,0.28,40000000.0,-14000000.0,66000000.0,66000000.0,62000000.0,4000000.0,1557000000.0,2355000000.0,4000000.0,2000000.0,9000000.0,378000000.0,1557000000.0,798000000.0,81000000.0,1000000.0,672000000.0,126000000.0,-78000000.0,48000000.0,2355000000.0,221400000.0,217600000.0,222300000.0
Iqvia Holdings Inc,IQV,,1478242,2017.0,Q2YTD,2017-01-01,2017-06-30,,0.71,0.71,477000000.0,0.71,40000000.0,10000000.0,168000000.0,168000000.0,162000000.0,6000000.0,3083000000.0,4715000000.0,3000000.0,3000000.0,28000000.0,759000000.0,3083000000.0,1632000000.0,159000000.0,3000000.0,1304000000.0,328000000.0,-153000000.0,175000000.0,4715000000.0,221400000.0,217600000.0,222300000.0
Iqvia Holdings Inc,IQV,,1478242,2017.0,Q2TTM,2016-07-01,2017-06-30,,-0.43,-0.43,702000000.0,-0.41,68000000.0,256000000.0,55000000.0,55000000.0,41000000.0,14000000.0,5634000000.0,8487000000.0,,16000000.0,149000000.0,1359000000.0,5634000000.0,2853000000.0,286000000.0,6000000.0,2278000000.0,575000000.0,-264000000.0,311000000.0,8487000000.0,221400000.0,217600000.0,222300000.0
Iqvia Holdings Inc,IQV,,1478242,2017.0,Q1,2017-01-01,2017-03-31,2018-05-04 07:33:02+00:00,0.43,0.43,232000000.0,0.43,,24000000.0,102000000.0,102000000.0,100000000.0,2000000.0,1526000000.0,2360000000.0,-1000000.0,1000000.0,19000000.0,381000000.0,1526000000.0,834000000.0,78000000.0,2000000.0,632000000.0,202000000.0,-75000000.0,127000000.0,2360000000.0,232600000.0,230100000.0,234900000.0
Iqvia Holdings Inc,IQV,,1478242,2017.0,Q1TTM,2016-04-01,2017-03-31,,0.02,0.02,489000000.0,0.02,28000000.0,306000000.0,80000000.0,80000000.0,65000000.0,15000000.0,5198000000.0,7685000000.0,-8000000.0,17000000.0,174000000.0,1197000000.0,5198000000.0,2487000000.0,227000000.0,5000000.0,1888000000.0,599000000.0,-205000000.0,394000000.0,7685000000.0,232600000.0,230100000.0,234900000.0
Iqvia Holdings Inc,IQV,,1478242,2018.0,FY,2018-01-01,2018-12-31,2020-02-18 07:33:23+00:00,1.27,1.27,1141000000.0,1.24,0.0,59000000.0,284000000.0,284000000.0,259000000.0,25000000.0,6746000000.0,10412000000.0,15000000.0,-5000000.0,68000000.0,1716000000.0,6746000000.0,3666000000.0,416000000.0,8000000.0,2925000000.0,741000000.0,-413000000.0,328000000.0,10412000000.0,203900000.0,203700000.0,208200000.0
Iqvia Holdings Inc,IQV,,1478242,2018.0,Q4,2018-10-01,2018-12-31,,0.34,0.34,294000000.0,0.34,,30000000.0,76000000.0,76000000.0,69000000.0,7000000.0,1742000000.0,2688000000.0,2000000.0,,2000000.0,443000000.0,1742000000.0,946000000.0,106000000.0,3000000.0,739000000.0,207000000.0,-103000000.0,104000000.0,2688000000.0,203900000.0,203700000.0,208200000.0
Iqvia Holdings Inc,IQV,,1478242,2018.0,Q3,2018-07-01,2018-09-30,2019-11-01 07:26:08+00:00,0.3,0.3,283000000.0,0.29,,-14000000.0,67000000.0,67000000.0,60000000.0,7000000.0,1678000000.0,2594000000.0,2000000.0,-27000000.0,23000000.0,429000000.0,1678000000.0,916000000.0,105000000.0,2000000.0,735000000.0,181000000.0,-130000000.0,51000000.0,2594000000.0,200000000.0,202300000.0,206800000.0
Iqvia Holdings Inc,IQV,,1478242,2018.0,Q3YTD,2018-01-01,2018-09-30,,0.93,0.93,847000000.0,0.9,,29000000.0,208000000.0,208000000.0,190000000.0,18000000.0,5004000000.0,7724000000.0,13000000.0,-5000000.0,66000000.0,1273000000.0,5004000000.0,2720000000.0,310000000.0,5000000.0,2186000000.0,534000000.0,-310000000.0,224000000.0,7724000000.0,200000000.0,202300000.0,206800000.0
