company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Iqvia Holdings Inc,IQV,,1478242,2011.0,FY,2011-01-01,2011-12-31,2014-02-13 11:01:39+00:00,-227115000.0,30016000.0,92004000.0,,-7122000.0,-155763000.0,454000.0,1980000000.0,-59309000.0,-224838000.0,160953000.0,-59309000.0,-224838000.0,160953000.0,-130316000.0,240327000.0,240327000.0,-45631000.0,1155000.0,125510000.0,-288322000.0,-50530000.0,-75679000.0,-1738272000.0,-14324000.0,,2976000.0
Iqvia Holdings Inc,IQV,,1478242,2012.0,Q4,2012-10-01,2012-12-31,,,3548000.0,25571000.0,,-5971000.0,84434000.0,2466000.0,2153227000.0,-80021000.0,-12564000.0,159974000.0,-80021000.0,-12564000.0,159974000.0,61418000.0,34836000.0,34836000.0,11585000.0,-265000.0,-920000.0,-241703000.0,9416000.0,-21983000.0,-1993303000.0,-443000.0,70000.0,853000.0
Iqvia Holdings Inc,IQV,,1478242,2012.0,FY,2012-01-01,2012-12-31,2015-02-12 10:51:32+00:00,-43197000.0,9237000.0,98288000.0,,-5166000.0,29054000.0,3466000.0,2441017000.0,-146873000.0,-132233000.0,335701000.0,-146873000.0,-132233000.0,335701000.0,51429000.0,176631000.0,176631000.0,22491000.0,465000.0,-3649000.0,-567851000.0,-16850000.0,-71336000.0,-2010607000.0,-13363000.0,70000.0,2729000.0
Iqvia Holdings Inc,IQV,,1478242,2012.0,Q3,2012-07-01,2012-09-30,,-39257000.0,2103000.0,25727000.0,,6575000.0,5069000.0,,,-8192000.0,-56711000.0,88396000.0,-8192000.0,-56711000.0,88396000.0,30068000.0,51975000.0,51975000.0,3522000.0,54000.0,-1201000.0,,-1203000.0,-15425000.0,-5792000.0,-2454000.0,,375000.0
Iqvia Holdings Inc,IQV,,1478242,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-10-31 12:12:09+00:00,-43197000.0,5689000.0,72717000.0,,805000.0,-55380000.0,1000000.0,287790000.0,-66852000.0,-119669000.0,175727000.0,-66852000.0,-119669000.0,175727000.0,-9989000.0,141795000.0,141795000.0,10906000.0,730000.0,-2729000.0,-326148000.0,-26266000.0,-49353000.0,-17304000.0,-12920000.0,,1876000.0
Iqvia Holdings Inc,IQV,,1478242,2012.0,Q2,2012-04-01,2012-06-30,,-3940000.0,1952000.0,23719000.0,,-5897000.0,7763000.0,1000000.0,-20000.0,-5367000.0,-41458000.0,82690000.0,-5367000.0,-41458000.0,82690000.0,29968000.0,47012000.0,47012000.0,2244000.0,525000.0,795000.0,,-16056000.0,-22782000.0,-5620000.0,-1252000.0,-70000.0,595000.0
Iqvia Holdings Inc,IQV,,1478242,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-01 09:40:08+00:00,-3940000.0,3586000.0,46990000.0,,-5770000.0,-60449000.0,1000000.0,287790000.0,-58660000.0,-62958000.0,87331000.0,-58660000.0,-62958000.0,87331000.0,-40057000.0,89820000.0,89820000.0,7384000.0,676000.0,-1528000.0,-326148000.0,-25063000.0,-33928000.0,-11512000.0,-10466000.0,,1501000.0
Iqvia Holdings Inc,IQV,,1478242,2012.0,Q1,2012-01-01,2012-03-31,2013-05-13 19:49:59+00:00,,1634000.0,23271000.0,,127000.0,-68212000.0,,287810000.0,-53293000.0,-21500000.0,4641000.0,-53293000.0,-21500000.0,4641000.0,-70025000.0,42808000.0,42808000.0,5140000.0,151000.0,-2323000.0,-326148000.0,-9007000.0,-11146000.0,-5892000.0,-9214000.0,70000.0,906000.0
Iqvia Holdings Inc,IQV,,1478242,2013.0,FY,2013-01-01,2013-12-31,2016-02-11 09:44:13+00:00,-144970000.0,21825000.0,107504000.0,,-17737000.0,31725000.0,537539000.0,2060755000.0,70957000.0,-236176000.0,393371000.0,70957000.0,-236176000.0,393371000.0,210415000.0,226027000.0,226027000.0,6290000.0,16204000.0,2413000.0,,-7353000.0,-88347000.0,-2451019000.0,-92522000.0,60000.0,2021000.0
Iqvia Holdings Inc,IQV,,1478242,2013.0,Q4,2013-10-01,2013-12-31,,,4881000.0,30554000.0,,-1538000.0,119008000.0,47615000.0,2060755000.0,-33305000.0,-12184000.0,215460000.0,-33305000.0,-12184000.0,215460000.0,168433000.0,72934000.0,72934000.0,-11917000.0,16059000.0,1611000.0,,-1409000.0,-14407000.0,-2065212000.0,-92522000.0,,2021000.0
