company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentdeferredtaxliabilities,goodwill,intangibleassets,longtermdebt,longterminvestments,netppe,noncontrollinginterests,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,restrictedcash,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
Iqvia Holdings Inc,IQV,,1478242,2015.0,Q3,,2015-09-30,2015-10-28 09:24:27+00:00,871206000.0,1128899000.0,,-95461000.0,1081804000.0,0.0,239588000.0,558826000.0,168031000.0,25974000.0,724014000.0,374419000.0,2430034000.0,77187000.0,194744000.0,226095000.0,34516000.0,89556000.0,87365000.0,19464000.0,108677000.0,170097000.0,51470000.0,2610000.0,-550148000.0,48505000.0,,4033736000.0,-406021000.0,2520179000.0,1523975000.0,-406021000.0,-179926000.0,4213662000.0,4033736000.0,1318813000.0,2689687000.0,
Iqvia Holdings Inc,IQV,,1478242,2015.0,Q2,,2015-06-30,2015-07-29 09:34:21+00:00,758407000.0,1089439000.0,,-68842000.0,803615000.0,0.0,28520000.0,502477000.0,180512000.0,32662000.0,463610000.0,263217000.0,2440972000.0,71703000.0,176773000.0,78000.0,34694000.0,57925000.0,85676000.0,11752000.0,111945000.0,190757000.0,57454000.0,3146000.0,-661434000.0,48510000.0,,3341784000.0,-701756000.0,2219842000.0,1353808000.0,-701756000.0,-701678000.0,4043462000.0,3341784000.0,945169000.0,2689654000.0,
Iqvia Holdings Inc,IQV,,1478242,2015.0,Q1,,2015-03-31,2015-04-29 10:13:43+00:00,722871000.0,1006425000.0,,-88953000.0,779068000.0,0.0,178966000.0,527684000.0,162089000.0,36866000.0,462991000.0,270535000.0,2288229000.0,69161000.0,179490000.0,80000.0,35635000.0,58947000.0,88666000.0,27336000.0,120016000.0,181085000.0,59834000.0,2741000.0,-702400000.0,5940000.0,,3236651000.0,-612387000.0,2098823000.0,1320697000.0,-612387000.0,-612307000.0,3848958000.0,3236651000.0,958338000.0,2528261000.0,
Iqvia Holdings Inc,IQV,,1478242,2016.0,FY,,2016-12-31,2018-02-16 16:41:29+00:00,250000000.0,1707000000.0,1493000000.0,-570000000.0,1198000000.0,0.0,10602000000.0,774000000.0,34000000.0,76000000.0,10727000000.0,6390000000.0,7108000000.0,82000000.0,406000000.0,227000000.0,89000000.0,2133000000.0,235000000.0,20000000.0,177000000.0,402000000.0,123000000.0,,-399000000.0,92000000.0,40000000.0,21208000000.0,8633000000.0,3337000000.0,2705000000.0,8633000000.0,8860000000.0,12348000000.0,21208000000.0,17465000000.0,9643000000.0,-1000000000.0
Iqvia Holdings Inc,IQV,,1478242,2016.0,Q3,,2016-09-30,2016-11-03 06:05:12+00:00,904095000.0,1207503000.0,,-140976000.0,1209677000.0,0.0,48762000.0,624079000.0,26568000.0,15953000.0,691441000.0,346816000.0,2387114000.0,68386000.0,184189000.0,231505000.0,95818000.0,13102000.0,99641000.0,27321000.0,99020000.0,190565000.0,57318000.0,2547000.0,-221218000.0,48500000.0,39878000.0,4128802000.0,-313432000.0,2643132000.0,1619948000.0,-313432000.0,-81927000.0,4210729000.0,4128802000.0,1301481000.0,2590781000.0,
Iqvia Holdings Inc,IQV,,1478242,2016.0,Q2,,2016-06-30,2016-07-27 11:12:36+00:00,865151000.0,1257427000.0,,-139094000.0,955684000.0,0.0,1193000.0,608742000.0,21059000.0,30353000.0,716640000.0,352755000.0,2397834000.0,65192000.0,189630000.0,229585000.0,104858000.0,12687000.0,94709000.0,47539000.0,97125000.0,180690000.0,66443000.0,3489000.0,-320385000.0,48503000.0,37787000.0,3962798000.0,-458286000.0,2436598000.0,1600288000.0,-458286000.0,-228701000.0,4191499000.0,3962798000.0,1336570000.0,2591211000.0,
Iqvia Holdings Inc,IQV,,1478242,2016.0,Q1,,2016-03-31,2016-05-03 10:29:58+00:00,852315000.0,1175597000.0,,-105758000.0,1053212000.0,0.0,25915000.0,618928000.0,22302000.0,29541000.0,719651000.0,362260000.0,2408555000.0,85544000.0,189011000.0,228869000.0,94850000.0,14849000.0,89923000.0,28837000.0,94467000.0,187338000.0,55845000.0,3566000.0,-354967000.0,48517000.0,36711000.0,3982939000.0,-434810000.0,2437156000.0,1578138000.0,-434810000.0,-205941000.0,4188880000.0,3982939000.0,1356772000.0,2610742000.0,
Iqvia Holdings Inc,IQV,,1478242,2017.0,FY,,2017-12-31,2019-02-19 07:08:47+00:00,322000000.0,2097000000.0,1664000000.0,49000000.0,959000000.0,0.0,10782000000.0,,47000000.0,72000000.0,11850000000.0,6591000000.0,10122000000.0,78000000.0,440000000.0,249000000.0,109000000.0,895000000.0,259000000.0,995000000.0,235000000.0,440000000.0,146000000.0,,538000000.0,103000000.0,46000000.0,22857000000.0,7995000000.0,3554000000.0,3156000000.0,7995000000.0,8244000000.0,14613000000.0,22857000000.0,18863000000.0,11457000000.0,-3374000000.0
Iqvia Holdings Inc,IQV,,1478242,2017.0,Q3,,2017-09-30,2017-10-27 16:12:04+00:00,1894000000.0,1859000000.0,,-79000000.0,1103000000.0,0.0,10761000000.0,782000000.0,56000000.0,60000000.0,11598000000.0,6567000000.0,9651000000.0,75000000.0,428000000.0,243000000.0,93000000.0,2014000000.0,284000000.0,14000000.0,192000000.0,420000000.0,146000000.0,,-166000000.0,103000000.0,44000000.0,22445000000.0,7264000000.0,3492000000.0,2853000000.0,7264000000.0,7507000000.0,14938000000.0,22445000000.0,18525000000.0,12085000000.0,-3252000000.0
Iqvia Holdings Inc,IQV,,1478242,2017.0,Q2,,2017-06-30,2017-08-04 16:02:38+00:00,1678000000.0,1845000000.0,,-233000000.0,902000000.0,0.0,10721000000.0,801000000.0,41000000.0,73000000.0,11258000000.0,6493000000.0,8858000000.0,70000000.0,430000000.0,235000000.0,94000000.0,2069000000.0,275000000.0,14000000.0,178000000.0,421000000.0,153000000.0,,-255000000.0,94000000.0,43000000.0,21782000000.0,7539000000.0,3259000000.0,2660000000.0,7539000000.0,7774000000.0,14008000000.0,21782000000.0,18093000000.0,11348000000.0,-2694000000.0
Iqvia Holdings Inc,IQV,,1478242,2017.0,Q1,,2017-03-31,2017-05-08 17:31:28+00:00,1627000000.0,1779000000.0,,-444000000.0,862000000.0,0.0,10656000000.0,791000000.0,28000000.0,75000000.0,10915000000.0,6398000000.0,8254000000.0,72000000.0,410000000.0,229000000.0,92000000.0,2140000000.0,271000000.0,12000000.0,179000000.0,393000000.0,134000000.0,,-325000000.0,91000000.0,43000000.0,21183000000.0,7571000000.0,3117000000.0,2596000000.0,7571000000.0,7800000000.0,13383000000.0,21183000000.0,17656000000.0,10787000000.0,-2316000000.0
Iqvia Holdings Inc,IQV,,1478242,2018.0,FY,,2018-12-31,2020-02-18 07:33:23+00:00,2295000000.0,2394000000.0,,-224000000.0,891000000.0,0.0,10901000000.0,,69000000.0,100000000.0,11800000000.0,5951000000.0,10907000000.0,142000000.0,434000000.0,240000000.0,109000000.0,736000000.0,322000000.0,1039000000.0,239000000.0,418000000.0,151000000.0,,807000000.0,100000000.0,47000000.0,22549000000.0,6714000000.0,3874000000.0,3534000000.0,6714000000.0,6954000000.0,15595000000.0,22549000000.0,18241000000.0,12061000000.0,-4770000000.0
Iqvia Holdings Inc,IQV,,1478242,2018.0,Q3,,2018-09-30,2018-10-25 16:11:35+00:00,2162000000.0,2298000000.0,,-220000000.0,827000000.0,0.0,10876000000.0,984000000.0,66000000.0,117000000.0,11794000000.0,6103000000.0,10518000000.0,134000000.0,417000000.0,245000000.0,96000000.0,734000000.0,299000000.0,16000000.0,258000000.0,406000000.0,154000000.0,,726000000.0,101000000.0,52000000.0,22498000000.0,7215000000.0,3696000000.0,3380000000.0,7215000000.0,7460000000.0,15038000000.0,22498000000.0,18385000000.0,11658000000.0,-4167000000.0
Iqvia Holdings Inc,IQV,,1478242,2018.0,Q2,,2018-06-30,2018-07-27 06:14:47+00:00,1997000000.0,2172000000.0,,-104000000.0,879000000.0,0.0,10836000000.0,940000000.0,52000000.0,121000000.0,11844000000.0,6297000000.0,10627000000.0,110000000.0,415000000.0,250000000.0,108000000.0,813000000.0,277000000.0,7000000.0,265000000.0,406000000.0,158000000.0,,665000000.0,101000000.0,49000000.0,22626000000.0,7364000000.0,3587000000.0,3166000000.0,7364000000.0,7614000000.0,15012000000.0,22626000000.0,18624000000.0,11846000000.0,-4033000000.0
Iqvia Holdings Inc,IQV,,1478242,2018.0,Q1,,2018-03-31,2018-05-04 07:33:02+00:00,2045000000.0,2250000000.0,,254000000.0,960000000.0,0.0,10797000000.0,934000000.0,45000000.0,106000000.0,12041000000.0,6580000000.0,10342000000.0,101000000.0,432000000.0,257000000.0,113000000.0,828000000.0,274000000.0,10000000.0,244000000.0,413000000.0,148000000.0,,605000000.0,104000000.0,47000000.0,23235000000.0,8196000000.0,3724000000.0,3199000000.0,8196000000.0,8453000000.0,14782000000.0,23235000000.0,19079000000.0,11583000000.0,-3460000000.0
Iqvia Holdings Inc,IQV,,1478242,2019.0,FY,,2019-12-31,2020-04-30 16:29:45+00:00,2512000000.0,2582000000.0,,-311000000.0,837000000.0,0.0,11049000000.0,,56000000.0,108000000.0,12159000000.0,5514000000.0,11545000000.0,152000000.0,458000000.0,260000000.0,119000000.0,646000000.0,451000000.0,1225000000.0,723000000.0,852000000.0,138000000.0,,998000000.0,100000000.0,62000000.0,23251000000.0,6003000000.0,4126000000.0,3945000000.0,6003000000.0,6263000000.0,16988000000.0,23251000000.0,18667000000.0,13043000000.0,-5733000000.0
Iqvia Holdings Inc,IQV,,1478242,2019.0,Q3,,2019-09-30,2019-11-01 07:26:08+00:00,2190000000.0,2514000000.0,,-377000000.0,863000000.0,0.0,10990000000.0,,65000000.0,123000000.0,11919000000.0,5546000000.0,11444000000.0,143000000.0,451000000.0,263000000.0,108000000.0,654000000.0,346000000.0,1165000000.0,730000000.0,824000000.0,150000000.0,,982000000.0,98000000.0,57000000.0,22892000000.0,6131000000.0,3995000000.0,3576000000.0,6131000000.0,6394000000.0,16498000000.0,22892000000.0,18446000000.0,12922000000.0,-5464000000.0
Iqvia Holdings Inc,IQV,,1478242,2019.0,Q1,,2019-03-31,2019-05-02 16:29:39+00:00,2122000000.0,2461000000.0,,-262000000.0,936000000.0,0.0,10927000000.0,,65000000.0,102000000.0,11857000000.0,5811000000.0,11187000000.0,137000000.0,437000000.0,250000000.0,103000000.0,742000000.0,329000000.0,1178000000.0,765000000.0,813000000.0,153000000.0,,865000000.0,100000000.0,55000000.0,23109000000.0,6615000000.0,3999000000.0,3502000000.0,6615000000.0,6865000000.0,16244000000.0,23109000000.0,18673000000.0,12742000000.0,-4915000000.0
Iqvia Holdings Inc,IQV,,1478242,2020.0,Q1,,2020-03-31,2020-04-30 16:29:45+00:00,2384000000.0,2634000000.0,,-485000000.0,927000000.0,0.0,11012000000.0,,49000000.0,94000000.0,11989000000.0,5328000000.0,11894000000.0,143000000.0,445000000.0,260000000.0,120000000.0,618000000.0,431000000.0,1290000000.0,776000000.0,857000000.0,173000000.0,,1080000000.0,139000000.0,63000000.0,23078000000.0,5542000000.0,4277000000.0,3907000000.0,5542000000.0,5802000000.0,17276000000.0,23078000000.0,18356000000.0,13369000000.0,-6065000000.0
