company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accumulateddepreciation,aoci,capitalleaseobligations,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxliabilities,goodwill,grossppe,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,othertaxespayable,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2012.0,Q2,,2012-06-30,2012-08-01 15:52:56+00:00,911977000.0,793842000.0,2855863000.0,-205640000.0,,114920000.0,0.0,1328662000.0,,1000039000.0,11953916000.0,5224623000.0,1210268000.0,561802000.0,9098053000.0,2116448000.0,,1457896000.0,246420000.0,736507000.0,0.0,0.0,701512000.0,672007000.0,,,,2017460000.0,608193000.0,90335000.0,13817191000.0,2089540000.0,1807319000.0,2256677000.0,2089540000.0,4205988000.0,9611203000.0,13817191000.0,2911819000.0,7354526000.0,,-1050942000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2012.0,Q1,,2012-03-31,2012-05-02 16:01:25+00:00,1110108000.0,1154951000.0,2794183000.0,-178845000.0,,781192000.0,0.0,1318718000.0,,1001956000.0,11495219000.0,5225849000.0,1219635000.0,299130000.0,8701036000.0,2123303000.0,,1408420000.0,319634000.0,706061000.0,0.0,0.0,720174000.0,638029000.0,,,,2019864000.0,784154000.0,54368000.0,14252076000.0,2256152000.0,2609275000.0,2600323000.0,2256152000.0,4379455000.0,9872621000.0,14252076000.0,2941765000.0,7272298000.0,,-903585000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2013.0,FY,,2013-12-31,2015-02-25 08:44:27+00:00,1273102000.0,1109510000.0,1738302000.0,-121987000.0,,145565000.0,0.0,1436058000.0,,1024562000.0,10970256000.0,7753657000.0,1229838000.0,188286000.0,9231954000.0,2507329000.0,,1146562000.0,213491000.0,426428000.0,747872000.0,455688000.0,224353000.0,217522000.0,3626050000.0,1048230000.0,,2020815000.0,575112000.0,,17741481000.0,2337851000.0,2404724000.0,2730330000.0,2337851000.0,4845180000.0,12896301000.0,17741481000.0,6104803000.0,10165971000.0,,-997035000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2013.0,Q3,,2013-09-30,2013-11-06 16:25:45+00:00,1382785000.0,1166994000.0,3173366000.0,-219492000.0,,779524000.0,0.0,1406544000.0,,990456000.0,14944162000.0,7757159000.0,1201873000.0,664213000.0,11770796000.0,2500952000.0,,1776949000.0,254856000.0,665940000.0,,,765194000.0,763879000.0,,,,2008471000.0,572985000.0,16437000.0,17610343000.0,2189694000.0,2882024000.0,2621710000.0,2189694000.0,4690646000.0,12919697000.0,17610343000.0,2957523000.0,10297987000.0,,-1005829000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2013.0,Q2,,2013-06-30,2013-07-31 17:21:05+00:00,1214322000.0,1158738000.0,3105646000.0,-211970000.0,,33681000.0,0.0,1280671000.0,,992373000.0,14085131000.0,6511359000.0,1208787000.0,434996000.0,10979485000.0,2089007000.0,,1716547000.0,238625000.0,589772000.0,,,772040000.0,791233000.0,,,,2024482000.0,844685000.0,23549000.0,15842274000.0,2085349000.0,1889589000.0,2648779000.0,2085349000.0,4174356000.0,11667918000.0,15842274000.0,2973200000.0,9019139000.0,,-1007834000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2013.0,Q1,,2013-03-31,2013-05-01 15:34:18+00:00,1205248000.0,1261804000.0,3039265000.0,-223153000.0,,143947000.0,0.0,1270193000.0,,994289000.0,13560483000.0,6513327000.0,1220129000.0,302473000.0,10521218000.0,2069779000.0,,1678887000.0,229783000.0,569756000.0,,,760920000.0,712847000.0,,,,2097764000.0,562021000.0,11656000.0,15446219000.0,2134354000.0,1949663000.0,2337025000.0,2134354000.0,4204133000.0,11242086000.0,15446219000.0,2975338000.0,8905061000.0,,-1010450000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2014.0,FY,,2014-12-31,2016-02-23 16:46:06+00:00,891413000.0,745494000.0,1940210000.0,-136353000.0,,172812000.0,0.0,1544041000.0,,1014740000.0,13602647000.0,7150142000.0,1132653000.0,189967000.0,11662437000.0,3413768000.0,,1395222000.0,182254000.0,285208000.0,16717000.0,149778000.0,124679000.0,281757000.0,20020000.0,36424000.0,,138128000.0,1065946000.0,,15261773000.0,592115000.0,1307244000.0,2392345000.0,592115000.0,4005883000.0,11255890000.0,15261773000.0,2292092000.0,8863545000.0,,-953701000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2014.0,Q3,,2014-09-30,2014-11-05 16:27:11+00:00,1221934000.0,971285000.0,1931713000.0,-107656000.0,,151403000.0,0.0,1517616000.0,,1017715000.0,12173835000.0,7194957000.0,1128509000.0,338345000.0,10242122000.0,3136163000.0,,1303548000.0,193674000.0,291411000.0,58080000.0,167225000.0,184935000.0,229280000.0,26128000.0,43115000.0,90681000.0,170249000.0,10650000.0,,14312196000.0,623232000.0,1712787000.0,1781901000.0,623232000.0,3759395000.0,10552801000.0,14312196000.0,2357287000.0,8770900000.0,,-956977000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2014.0,Q2,,2014-06-30,2014-08-06 16:18:35+00:00,1271539000.0,1097008000.0,1866627000.0,-113127000.0,,358560000.0,0.0,1506040000.0,,1018679000.0,11737291000.0,7196988000.0,1212408000.0,335116000.0,9870664000.0,3136906000.0,,1253099000.0,211615000.0,397745000.0,57356000.0,171237000.0,193032000.0,237468000.0,30100000.0,52481000.0,,225423000.0,10650000.0,,14384538000.0,656425000.0,2059655000.0,1851171000.0,656425000.0,3793331000.0,10591207000.0,14384538000.0,2454219000.0,8740036000.0,,-961911000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2014.0,Q1,,2014-03-31,2014-05-07 17:06:34+00:00,1155114000.0,883673000.0,1802704000.0,-109913000.0,,210227000.0,0.0,1379481000.0,,1021620000.0,11313498000.0,7199029000.0,1229054000.0,231237000.0,9510794000.0,2543207000.0,,1144348000.0,185068000.0,344447000.0,146122000.0,256513000.0,202626000.0,229277000.0,32713000.0,61049000.0,,280242000.0,135650000.0,,13653134000.0,584500000.0,1656327000.0,1891724000.0,584500000.0,3127707000.0,10525427000.0,13653134000.0,2486013000.0,8633703000.0,,-965310000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2015.0,FY,,2015-12-31,2017-02-28 16:16:30+00:00,615982000.0,593979000.0,2156471000.0,-127242000.0,,97619000.0,0.0,1380902000.0,,1017258000.0,14530460000.0,8323582000.0,948221000.0,204780000.0,12373989000.0,3430538000.0,,1436715000.0,78627000.0,207016000.0,205000.0,158278000.0,112598000.0,264248000.0,18835000.0,16964000.0,,0.0,656990000.0,,15446111000.0,335798000.0,975210000.0,1638266000.0,335798000.0,3766336000.0,11679775000.0,15446111000.0,2096912000.0,10041509000.0,,-917862000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2015.0,Q3,,2015-09-30,2015-11-04 19:29:24+00:00,620568000.0,586157000.0,2178687000.0,-136112000.0,,38371000.0,0.0,1480089000.0,,1020233000.0,14457280000.0,7773756000.0,1137059000.0,204912000.0,12278593000.0,3622833000.0,,1437087000.0,106731000.0,253897000.0,16619000.0,138434000.0,115716000.0,278731000.0,3907000.0,20598000.0,,0.0,947922000.0,,15508298000.0,414472000.0,952790000.0,1960821000.0,414472000.0,4037305000.0,11470993000.0,15508298000.0,2276915000.0,9510172000.0,,-929505000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2015.0,Q2,,2015-06-30,2015-08-05 16:58:12+00:00,694914000.0,684899000.0,2099187000.0,-135334000.0,,226193000.0,0.0,1566774000.0,,1023209000.0,14175037000.0,7291400000.0,1146407000.0,150137000.0,12075850000.0,3481851000.0,,1451833000.0,187213000.0,347806000.0,15354000.0,32708000.0,129700000.0,276897000.0,12218000.0,25129000.0,,23119000.0,1531134000.0,,15651180000.0,517508000.0,1263796000.0,2606562000.0,517508000.0,3999359000.0,11651821000.0,15651180000.0,2311534000.0,9045259000.0,,-937051000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2015.0,Q1,,2015-03-31,2015-05-06 16:19:50+00:00,721535000.0,628064000.0,2017041000.0,-139892000.0,,239411000.0,0.0,1539624000.0,,1011765000.0,13908362000.0,7339766000.0,1124204000.0,218691000.0,11891321000.0,3363130000.0,,1430478000.0,215092000.0,302797000.0,20691000.0,38263000.0,167724000.0,290422000.0,16110000.0,30399000.0,,72976000.0,1486125000.0,,15533073000.0,530158000.0,1321949000.0,2548720000.0,530158000.0,3893288000.0,11639785000.0,15533073000.0,2319803000.0,9091065000.0,,-942550000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2016.0,FY,,2016-12-31,2018-02-27 16:35:36+00:00,874731000.0,872430000.0,2507094000.0,-154350000.0,,248875000.0,0.0,1236772000.0,,1005359000.0,15078497000.0,7919996000.0,958807000.0,200946000.0,12571403000.0,3240170000.0,0.0,1623822000.0,106882000.0,308688000.0,551000.0,132355000.0,162998000.0,321846000.0,10500000.0,7471000.0,,0.0,1520927000.0,,16138751000.0,188745000.0,1429684000.0,2836701000.0,188745000.0,3428915000.0,12709836000.0,16138751000.0,2137664000.0,9873135000.0,0.0,-893677000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2016.0,Q3,,2016-09-30,2016-11-02 16:12:00+00:00,711817000.0,737224000.0,2416476000.0,-154351000.0,,237410000.0,0.0,1266499000.0,,1008334000.0,14943225000.0,8320144000.0,943390000.0,299470000.0,12526749000.0,3225918000.0,,1573950000.0,94529000.0,349320000.0,658000.0,126677000.0,121529000.0,296751000.0,12742000.0,9012000.0,,0.0,1154150000.0,,15982035000.0,214296000.0,1369291000.0,2341964000.0,214296000.0,3440214000.0,12541821000.0,15982035000.0,2085995000.0,10199857000.0,,-897852000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2016.0,Q2,,2016-06-30,2016-08-03 16:34:15+00:00,697833000.0,672059000.0,2326984000.0,-159246000.0,,180854000.0,0.0,1297041000.0,,1011309000.0,14811606000.0,8320277000.0,913813000.0,331073000.0,12484622000.0,3254748000.0,,1518328000.0,96500000.0,308498000.0,702000.0,145133000.0,118980000.0,293153000.0,12988000.0,10544000.0,,0.0,1036957000.0,,15822900000.0,237429000.0,1281188000.0,2188421000.0,237429000.0,3492177000.0,12330723000.0,15822900000.0,2057090000.0,10142302000.0,,-900366000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2016.0,Q1,,2016-03-31,2016-05-04 16:18:53+00:00,522317000.0,521436000.0,2234807000.0,-134614000.0,,137219000.0,0.0,1330009000.0,,1014284000.0,14671934000.0,8320451000.0,929209000.0,239219000.0,12437127000.0,3358619000.0,,1484745000.0,92766000.0,204038000.0,381000.0,132888000.0,112614000.0,273070000.0,16894000.0,12916000.0,,0.0,905217000.0,,15501149000.0,286888000.0,991021000.0,1764460000.0,286888000.0,3645507000.0,11855642000.0,15501149000.0,2073001000.0,10091182000.0,,-908507000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2017.0,FY,,2017-12-31,2019-02-26 16:06:41+00:00,1140571000.0,1202951000.0,2861541000.0,-188530000.0,,37193000.0,0.0,6593110000.0,,993460000.0,15559667000.0,8091629000.0,1003156000.0,432594000.0,12698126000.0,157485000.0,205907000.0,52697000.0,91720000.0,344132000.0,,135309000.0,180830000.0,348924000.0,,,,0.0,1047323000.0,,16845937000.0,5527867000.0,1764458000.0,2667335000.0,5527867000.0,5685352000.0,11160585000.0,16845937000.0,2383353000.0,8493250000.0,0.0,-876713000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2017.0,Q3,,2017-09-30,2017-11-01 16:23:29+00:00,922820000.0,939595000.0,2785682000.0,-181771000.0,,11676000.0,0.0,6422197000.0,,996435000.0,15364289000.0,8092000000.0,1013702000.0,391632000.0,12578607000.0,156888000.0,474967000.0,76262000.0,175962000.0,356337000.0,0.0,97023000.0,182265000.0,339116000.0,0.0,0.0,,0.0,1364900000.0,,16764841000.0,5359495000.0,1518865000.0,2741080000.0,5359495000.0,5516383000.0,11248458000.0,16764841000.0,2667369000.0,8507378000.0,0.0,-880931000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2017.0,Q2,,2017-06-30,2017-08-02 16:07:44+00:00,696834000.0,749345000.0,2694148000.0,-176085000.0,,332371000.0,0.0,6467277000.0,,999409000.0,15241140000.0,7835606000.0,944562000.0,275305000.0,12546992000.0,157484000.0,563364000.0,73983000.0,90790000.0,282878000.0,0.0,111697000.0,170785000.0,337584000.0,0.0,0.0,,0.0,1769110000.0,,16672923000.0,5407747000.0,1447811000.0,2860519000.0,5407747000.0,5565231000.0,11107692000.0,16672923000.0,2678120000.0,8247173000.0,0.0,-883445000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2017.0,Q1,,2017-03-31,2017-05-03 16:19:44+00:00,703278000.0,734844000.0,2600776000.0,-139062000.0,,310808000.0,0.0,1234527000.0,,1002384000.0,15154360000.0,7919826000.0,956388000.0,193339000.0,12553584000.0,3231131000.0,,1612039000.0,139456000.0,237166000.0,0.0,90151000.0,176755000.0,334206000.0,0.0,0.0,,30887000.0,1701379000.0,,16067558000.0,238382000.0,1378447000.0,2731974000.0,238382000.0,3469513000.0,12598045000.0,16067558000.0,2135527000.0,9866071000.0,,-887970000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2018.0,FY,,2018-12-31,2020-02-25 16:08:55+00:00,1116337000.0,818958000.0,3264312000.0,-188239000.0,,11975000.0,0.0,7619588000.0,,967142000.0,18030963000.0,8873334000.0,969150000.0,437841000.0,14766651000.0,,,219731000.0,129858000.0,323072000.0,,161377000.0,130096000.0,450627000.0,,,,0.0,507650000.0,,18231671000.0,6579543000.0,1398632000.0,2108436000.0,6579543000.0,6579543000.0,11652128000.0,18231671000.0,2066388000.0,9543692000.0,0.0,-851806000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2018.0,Q3,,2018-09-30,2018-10-31 16:14:04+00:00,1339507000.0,1085075000.0,3159660000.0,-158138000.0,,84464000.0,0.0,7667123000.0,,970117000.0,17120187000.0,8325708000.0,981592000.0,554867000.0,13960527000.0,0.0,0.0,132242000.0,83502000.0,371302000.0,,111747000.0,191170000.0,350400000.0,,,,0.0,627650000.0,,17911314000.0,6652758000.0,1807908000.0,2450206000.0,6652758000.0,6652758000.0,11258556000.0,17911314000.0,2142879000.0,8808350000.0,0.0,-856227000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2018.0,Q2,,2018-06-30,2018-08-01 16:02:19+00:00,1027467000.0,934664000.0,3059799000.0,-178589000.0,,15295000.0,0.0,7704384000.0,,987510000.0,16363716000.0,7091246000.0,986979000.0,399607000.0,13303917000.0,173623000.0,31503000.0,54726000.0,84121000.0,320538000.0,,135426000.0,170124000.0,357184000.0,,,,0.0,1088650000.0,,16913720000.0,6664860000.0,1433687000.0,2572081000.0,6664860000.0,6838483000.0,10075237000.0,16913720000.0,2176116000.0,7503156000.0,0.0,-860935000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2018.0,Q1,,2018-03-31,2018-05-02 16:04:33+00:00,773054000.0,844218000.0,2960254000.0,-174692000.0,,17474000.0,0.0,7739623000.0,,990485000.0,15838443000.0,7091751000.0,997380000.0,283993000.0,12878189000.0,167806000.0,116120000.0,53805000.0,145060000.0,247609000.0,,97525000.0,159428000.0,366701000.0,,,,0.0,932650000.0,,16432347000.0,6701446000.0,1290745000.0,2050838000.0,6701446000.0,6869252000.0,9563095000.0,16432347000.0,2263413000.0,7512257000.0,0.0,-863485000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2019.0,FY,,2019-12-31,2020-04-29 16:09:30+00:00,1209900000.0,835121000.0,3702807000.0,-374000000.0,13509000.0,20958000.0,0.0,7408345000.0,75422000.0,957833000.0,22051492000.0,12479757000.0,861844000.0,506675000.0,18348685000.0,,,536063000.0,107580000.0,316576000.0,,190750000.0,173425000.0,536543000.0,,,,0.0,227650000.0,,21812121000.0,6225951000.0,1470334000.0,2020298000.0,6225951000.0,6225951000.0,15586170000.0,21812121000.0,1993102000.0,13565872000.0,0.0,-808394000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2019.0,Q3,,2019-09-30,2019-10-30 16:05:42+00:00,1129849000.0,718708000.0,3585411000.0,-421104000.0,,673309000.0,0.0,7452549000.0,79358000.0,960808000.0,20948267000.0,12479452000.0,870511000.0,476478000.0,17362856000.0,,,418736000.0,99090000.0,228232000.0,,122063000.0,174147000.0,651661000.0,,,,0.0,7650000.0,,21335907000.0,6218906000.0,1967585000.0,1567152000.0,6218906000.0,6218906000.0,15117001000.0,21335907000.0,2005466000.0,13549849000.0,0.0,-812539000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2019.0,Q2,,2019-06-30,2019-07-31 16:08:49+00:00,907377000.0,669289000.0,3470520000.0,-336396000.0,,273397000.0,0.0,7499908000.0,,963783000.0,19806759000.0,10754087000.0,881084000.0,362467000.0,16336239000.0,,,347831000.0,96017000.0,355486000.0,,166860000.0,169318000.0,564167000.0,,,,0.0,307650000.0,,19751594000.0,6348136000.0,1401170000.0,1737373000.0,6348136000.0,6348136000.0,13403458000.0,19751594000.0,2014185000.0,11666085000.0,0.0,-815376000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2019.0,Q1,,2019-03-31,2019-05-01 16:07:57+00:00,1027322000.0,812869000.0,3369710000.0,-269524000.0,,27814000.0,0.0,7532297000.0,,964167000.0,18887742000.0,10004341000.0,950924000.0,406954000.0,15518032000.0,,,270751000.0,95142000.0,241130000.0,,113567000.0,158423000.0,527558000.0,,,,0.0,307650000.0,,18934325000.0,6442006000.0,1342779000.0,1689669000.0,6442006000.0,6442006000.0,12492319000.0,18934325000.0,2073514000.0,10802650000.0,0.0,-820767000.0
