company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2010.0,FY,2010-01-01,2010-12-31,2013-02-26 16:58:41+00:00,0.0,16841000.0,298354000.0,307317000.0,,-14418000.0,343613000.0,0.0,-698051000.0,-134356000.0,834042000.0,,-698051000.0,-134356000.0,834042000.0,1635000.0,541330000.0,541330000.0,0.0,-187000.0,,2968000.0,,-453927000.0,-1331000.0,-582748000.0,-587730000.0,-7000.0,17847000.0,428908000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2010.0,Q3TTM,2009-10-01,2010-09-30,,,30560000.0,314509000.0,303898000.0,,333294000.0,342635000.0,,-856698000.0,-86787000.0,941788000.0,,-856698000.0,-86787000.0,941788000.0,-1697000.0,537392000.0,537392000.0,,-232796000.0,,-11951000.0,,-438594000.0,-1704000.0,-532777000.0,-760732000.0,-7000.0,34430000.0,425215000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-11-02 15:03:44+00:00,,,,230600000.0,,300611000.0,332058000.0,0.0,-818395000.0,79448000.0,760031000.0,,-818395000.0,79448000.0,760031000.0,21084000.0,393395000.0,393395000.0,,-164575000.0,,12310000.0,,-335315000.0,-1313000.0,-356289000.0,-815133000.0,-5000.0,,424740000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2010.0,Q1TTM,2009-04-01,2010-03-31,,,30560000.0,314509000.0,294721000.0,,359354000.0,583834000.0,,-514285000.0,-615588000.0,1220553000.0,,-514285000.0,-615588000.0,1220553000.0,90680000.0,514375000.0,514375000.0,,52103000.0,,6031000.0,,-407136000.0,-46658000.0,-616491000.0,-690971000.0,-12000.0,31068000.0,10462000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2010.0,Q1,2010-01-01,2010-03-31,2011-05-04 14:56:11+00:00,,,,77856000.0,,322756000.0,327384000.0,0.0,-354307000.0,-66376000.0,558717000.0,,-354307000.0,-66376000.0,558717000.0,138034000.0,186720000.0,186720000.0,,-28615000.0,,1531000.0,,-106483000.0,-197000.0,-68273000.0,-575203000.0,-5000.0,,563000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2011.0,Q4,2011-10-01,2011-12-31,,,-68696000.0,278162000.0,78087000.0,,-24974000.0,10764000.0,191982000.0,74597000.0,-474739000.0,326547000.0,,74597000.0,-474739000.0,326547000.0,-81761000.0,264752000.0,264752000.0,,8682000.0,3806000.0,4000000.0,-8166000.0,-128798000.0,-12805000.0,-473757000.0,-3157000.0,,7486000.0,337000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2011.0,FY,2011-01-01,2011-12-31,2014-02-25 17:04:24+00:00,0.0,-68696000.0,278162000.0,312288000.0,,243503000.0,17906000.0,1580577000.0,59238000.0,-1371626000.0,1356166000.0,,59238000.0,-1371626000.0,1356166000.0,35612000.0,759744000.0,759744000.0,0.0,40631000.0,3806000.0,4000000.0,-8166000.0,-504395000.0,-64491000.0,-1336067000.0,-738548000.0,-300108000.0,23644000.0,1288000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2011.0,Q3TTM,2010-10-01,2011-09-30,,,16841000.0,298354000.0,310918000.0,,-46552000.0,18697000.0,1388595000.0,104985000.0,-1110691000.0,1103630000.0,,104985000.0,-1110691000.0,1103630000.0,97924000.0,642927000.0,642927000.0,,196337000.0,,-9342000.0,,-494209000.0,-51704000.0,-1088769000.0,-507988000.0,-300110000.0,34005000.0,5119000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2011.0,Q3,2011-07-01,2011-09-30,,,,,75986000.0,,-91658000.0,2222000.0,93145000.0,-95188000.0,-387998000.0,154020000.0,,-95188000.0,-387998000.0,154020000.0,-329166000.0,160880000.0,160880000.0,,8812000.0,,,,-127685000.0,-50031000.0,-338538000.0,-62867000.0,-3000.0,408000.0,163000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-10-31 16:22:32+00:00,0.0,,,234201000.0,,268477000.0,7142000.0,1388595000.0,-15359000.0,-896887000.0,1029619000.0,,-15359000.0,-896887000.0,1029619000.0,117373000.0,494992000.0,494992000.0,0.0,31949000.0,,0.0,,-375597000.0,-51686000.0,-862310000.0,-735391000.0,-300108000.0,16158000.0,951000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2011.0,Q2,2011-04-01,2011-06-30,,,,,78824000.0,,-5448000.0,-104000.0,,-300927000.0,-319404000.0,227818000.0,,-300927000.0,-319404000.0,227818000.0,-392513000.0,134766000.0,134766000.0,,19676000.0,,,,-124220000.0,-1405000.0,-329093000.0,123502000.0,-300105000.0,10846000.0,248000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-01 15:52:56+00:00,0.0,,,158215000.0,,360135000.0,4920000.0,1295450000.0,79829000.0,-508889000.0,875599000.0,,79829000.0,-508889000.0,875599000.0,446539000.0,334112000.0,334112000.0,0.0,23137000.0,,0.0,,-247912000.0,-1655000.0,-523772000.0,-672524000.0,-300105000.0,15750000.0,788000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2011.0,Q1TTM,2010-04-01,2011-03-31,,,16841000.0,298354000.0,308852000.0,,28409000.0,21253000.0,1295450000.0,37012000.0,-257465000.0,923106000.0,,37012000.0,-257465000.0,923106000.0,702653000.0,553956000.0,553956000.0,,31889000.0,,1437000.0,,-471136000.0,-1384000.0,-709154000.0,-808553000.0,-2000.0,22751000.0,428885000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2011.0,Q1,2011-01-01,2011-03-31,2012-05-02 16:01:25+00:00,0.0,,,79391000.0,,365583000.0,5024000.0,1295450000.0,380756000.0,-189485000.0,647781000.0,,380756000.0,-189485000.0,647781000.0,839052000.0,199346000.0,199346000.0,0.0,3461000.0,,0.0,,-123692000.0,-250000.0,-194679000.0,-796026000.0,,4904000.0,540000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2012.0,FY,2012-01-01,2012-12-31,2015-02-25 08:44:27+00:00,0.0,872000.0,439398000.0,335852000.0,32946000.0,-48778000.0,475556000.0,1994693000.0,1339010000.0,-1814199000.0,983995000.0,,1339010000.0,-1814199000.0,983995000.0,520338000.0,743530000.0,743530000.0,,-46609000.0,6948000.0,2237000.0,11532000.0,-586875000.0,-30768000.0,-1866153000.0,-401312000.0,-150000000.0,35299000.0,12240000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2012.0,Q4,2012-10-01,2012-12-31,,,872000.0,439398000.0,86415000.0,,41911000.0,8808000.0,,-728000.0,-615615000.0,221136000.0,,-728000.0,-615615000.0,221136000.0,-392534000.0,195875000.0,209392000.0,-13517000.0,-116582000.0,6948000.0,1249000.0,2673000.0,-154688000.0,-9484000.0,-627245000.0,138204000.0,,9543000.0,10322000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2012.0,Q3TTM,2011-10-01,2012-09-30,,,-68696000.0,278162000.0,327524000.0,32946000.0,-115663000.0,477512000.0,2186675000.0,1414335000.0,-1673323000.0,1089406000.0,,1414335000.0,-1673323000.0,1089406000.0,831111000.0,812407000.0,798890000.0,13517000.0,78655000.0,3806000.0,4988000.0,693000.0,-560985000.0,-34089000.0,-1712665000.0,-542673000.0,-150000000.0,33242000.0,2255000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2012.0,Q3,2012-07-01,2012-09-30,,,,,81434000.0,938000.0,-177109000.0,2477000.0,1295036000.0,1213789000.0,-460133000.0,110249000.0,,1213789000.0,-460133000.0,110249000.0,863905000.0,164988000.0,164988000.0,,40936000.0,,46000.0,,-151827000.0,-14047000.0,-458211000.0,68103000.0,,11051000.0,90000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-06 16:25:45+00:00,0.0,,,249437000.0,32946000.0,-90689000.0,466748000.0,1994693000.0,1339738000.0,-1198584000.0,762859000.0,,1339738000.0,-1198584000.0,762859000.0,912872000.0,547655000.0,534138000.0,13517000.0,69973000.0,,988000.0,8859000.0,-432187000.0,-21284000.0,-1238908000.0,-539516000.0,-150000000.0,25756000.0,1918000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2012.0,Q2TTM,2011-07-01,2012-06-30,,,-68696000.0,278162000.0,322076000.0,32008000.0,-30212000.0,477257000.0,984784000.0,105358000.0,-1601188000.0,1133177000.0,,105358000.0,-1601188000.0,1133177000.0,-361960000.0,808299000.0,794782000.0,13517000.0,46531000.0,3806000.0,4942000.0,693000.0,-536843000.0,-70073000.0,-1592992000.0,-673643000.0,-150003000.0,22599000.0,2328000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2012.0,Q2,2012-04-01,2012-06-30,,,,,84586000.0,,-19546000.0,2308000.0,,-468745000.0,-424052000.0,226525000.0,,-468745000.0,-424052000.0,226525000.0,-657413000.0,149205000.0,148938000.0,267000.0,12547000.0,,918000.0,8859000.0,-144133000.0,-4660000.0,-432260000.0,-176920000.0,-150000000.0,10643000.0,1307000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-07-31 17:21:05+00:00,,,,168003000.0,32008000.0,86420000.0,464271000.0,699657000.0,125949000.0,-738451000.0,652610000.0,,125949000.0,-738451000.0,652610000.0,48967000.0,382667000.0,369150000.0,13517000.0,29037000.0,,942000.0,8859000.0,-280360000.0,-7237000.0,-780697000.0,-607619000.0,-150000000.0,14705000.0,1828000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2012.0,Q1TTM,2011-04-01,2012-03-31,,,-68696000.0,278162000.0,316314000.0,32008000.0,-16114000.0,474845000.0,984784000.0,273176000.0,-1496540000.0,1134470000.0,,273176000.0,-1496540000.0,1134470000.0,-97060000.0,793860000.0,780610000.0,13250000.0,53660000.0,3806000.0,4024000.0,-8166000.0,-516930000.0,-66818000.0,-1489825000.0,-373221000.0,-300108000.0,22802000.0,1269000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2012.0,Q1,2012-01-01,2012-03-31,2013-05-01 15:34:18+00:00,,,,83417000.0,32008000.0,105966000.0,461963000.0,699657000.0,594694000.0,-314399000.0,426085000.0,,594694000.0,-314399000.0,426085000.0,706380000.0,233462000.0,220212000.0,13250000.0,16490000.0,,24000.0,,-136227000.0,-2577000.0,-348437000.0,-430699000.0,,4062000.0,521000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2013.0,FY,2013-01-01,2013-12-31,2016-02-23 16:46:06+00:00,-394889000.0,-16640000.0,294240000.0,384377000.0,,156388000.0,604531000.0,1247822000.0,912959000.0,-2642031000.0,1294767000.0,,912959000.0,-2642031000.0,1294767000.0,-431457000.0,576961000.0,576961000.0,,177041000.0,10312000.0,0.0,2848000.0,-678884000.0,-35308000.0,-2256585000.0,-270822000.0,,31134000.0,13617000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2013.0,Q4,2013-10-01,2013-12-31,,-90000000.0,-16640000.0,294240000.0,108034000.0,,-58271000.0,26747000.0,,-142092000.0,-761340000.0,273221000.0,,-142092000.0,-761340000.0,273221000.0,-628721000.0,184063000.0,184063000.0,,39395000.0,10312000.0,,1490000.0,-179189000.0,-30750000.0,-658765000.0,38000.0,,6243000.0,11932000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2013.0,Q3TTM,2012-10-01,2013-09-30,,-304889000.0,872000.0,439398000.0,362758000.0,,256570000.0,586592000.0,1247822000.0,1054323000.0,-2496306000.0,1242682000.0,,1054323000.0,-2496306000.0,1242682000.0,-195270000.0,588773000.0,602290000.0,-13517000.0,21064000.0,6948000.0,1249000.0,4031000.0,-654383000.0,-14042000.0,-2225065000.0,-132656000.0,,34434000.0,12007000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2013.0,Q3,2013-07-01,2013-09-30,,-304889000.0,,,94267000.0,,-24154000.0,555840000.0,1230992000.0,1349669000.0,-837091000.0,233265000.0,,1349669000.0,-837091000.0,233265000.0,747201000.0,147698000.0,147698000.0,,15454000.0,,,1358000.0,-170191000.0,,-537487000.0,-266972000.0,,6933000.0,-1648000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-05 16:27:11+00:00,-304889000.0,,,276343000.0,,214659000.0,577784000.0,1247822000.0,1055051000.0,-1880691000.0,1021546000.0,,1055051000.0,-1880691000.0,1021546000.0,197264000.0,392898000.0,392898000.0,,137646000.0,0.0,,1358000.0,-499695000.0,-4558000.0,-1597820000.0,-270860000.0,,24891000.0,1685000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2013.0,Q2TTM,2012-07-01,2013-06-30,,,872000.0,439398000.0,349925000.0,938000.0,103615000.0,33229000.0,1311866000.0,918443000.0,-2119348000.0,1119666000.0,,918443000.0,-2119348000.0,1119666000.0,-78566000.0,606063000.0,619580000.0,-13517000.0,46546000.0,6948000.0,1295000.0,2673000.0,-636019000.0,-28089000.0,-2145789000.0,202419000.0,,38552000.0,13745000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2013.0,Q2,2013-04-01,2013-06-30,,,,,91855000.0,,44663000.0,6294000.0,16830000.0,121744000.0,-548793000.0,316783000.0,,121744000.0,-548793000.0,316783000.0,-110266000.0,79495000.0,79495000.0,,100770000.0,,,,-165387000.0,-1522000.0,-559268000.0,264007000.0,,11260000.0,737000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-06 16:18:35+00:00,0.0,,,182076000.0,,238813000.0,21944000.0,16830000.0,-294618000.0,-1043600000.0,788281000.0,,-294618000.0,-1043600000.0,788281000.0,-549937000.0,245200000.0,245200000.0,,122192000.0,0.0,,,-329504000.0,-4558000.0,-1060333000.0,-3888000.0,,17958000.0,3333000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2013.0,Q1TTM,2012-04-01,2013-03-31,,,872000.0,439398000.0,342656000.0,938000.0,39406000.0,29243000.0,1295036000.0,327954000.0,-1994607000.0,1029408000.0,,327954000.0,-1994607000.0,1029408000.0,-625713000.0,675773000.0,689023000.0,-13250000.0,-41677000.0,6948000.0,2213000.0,11532000.0,-614765000.0,-31227000.0,-2018781000.0,-238508000.0,-150000000.0,37935000.0,14315000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2013.0,Q1,2013-01-01,2013-03-31,2014-05-07 17:06:34+00:00,0.0,,,90221000.0,,194150000.0,15650000.0,0.0,-416362000.0,-494807000.0,471498000.0,0.0,-416362000.0,-494807000.0,471498000.0,-439671000.0,165705000.0,165705000.0,,21422000.0,,,,-164117000.0,-3036000.0,-501065000.0,-267895000.0,,6698000.0,2596000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2014.0,FY,2014-01-01,2014-12-31,2017-02-28 16:16:30+00:00,-814934000.0,-11881000.0,340144000.0,306038000.0,,268529000.0,1132289000.0,1690828000.0,1304499000.0,-2566223000.0,1285610000.0,,1304499000.0,-2566223000.0,1285610000.0,27247000.0,663108000.0,663108000.0,,47935000.0,-69663000.0,0.0,3361000.0,-891276000.0,-1063000.0,-1779150000.0,-557679000.0,,21107000.0,7817000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2014.0,Q4,2014-10-01,2014-12-31,,-800934000.0,-11881000.0,340144000.0,80555000.0,,147840000.0,171909000.0,490834000.0,980227000.0,-1374087000.0,415071000.0,,980227000.0,-1374087000.0,415071000.0,21409000.0,201565000.0,201565000.0,,-14889000.0,,,198000.0,-245067000.0,,-574764000.0,562551000.0,,-3818000.0,5429000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-04 19:29:24+00:00,-14000000.0,,,225483000.0,,120689000.0,960380000.0,1199994000.0,324272000.0,-1192136000.0,870539000.0,,324272000.0,-1192136000.0,870539000.0,5838000.0,461543000.0,461543000.0,,62824000.0,-69663000.0,0.0,3163000.0,-646209000.0,-1063000.0,-1204386000.0,-1120230000.0,,24925000.0,2388000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2014.0,Q3TTM,2013-10-01,2014-09-30,,-104000000.0,-16640000.0,294240000.0,333517000.0,,62418000.0,987127000.0,1199994000.0,182180000.0,-1953476000.0,1143760000.0,,182180000.0,-1953476000.0,1143760000.0,-622883000.0,645606000.0,645606000.0,,102219000.0,-59351000.0,,4653000.0,-825398000.0,-31813000.0,-1863151000.0,-1120192000.0,,31168000.0,14320000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2014.0,Q3,2014-07-01,2014-09-30,,,,,74588000.0,,78450000.0,72449000.0,,-169647000.0,-371640000.0,334232000.0,,-169647000.0,-371640000.0,334232000.0,-207157000.0,114281000.0,114281000.0,,66913000.0,,,-102000.0,-240183000.0,,-382185000.0,-1913000.0,,8476000.0,2069000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-05 16:58:12+00:00,-14000000.0,,,150895000.0,,42239000.0,887931000.0,1199994000.0,493919000.0,-820496000.0,536307000.0,,493919000.0,-820496000.0,536307000.0,212995000.0,347262000.0,347262000.0,,-4089000.0,-69663000.0,0.0,3265000.0,-406026000.0,-1063000.0,-822201000.0,-1118317000.0,,16449000.0,319000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2014.0,Q2TTM,2013-07-01,2014-06-30,,-408889000.0,-16640000.0,294240000.0,353196000.0,,-40186000.0,1470518000.0,2430986000.0,1701496000.0,-2418927000.0,1042793000.0,,1701496000.0,-2418927000.0,1042793000.0,331475000.0,679023000.0,679023000.0,,50760000.0,-59351000.0,,6113000.0,-755406000.0,-31813000.0,-2018453000.0,-1385251000.0,,29625000.0,10603000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2014.0,Q2,2014-04-01,2014-06-30,,,,,72127000.0,,-162474000.0,832072000.0,,484054000.0,-381162000.0,45924000.0,,484054000.0,-381162000.0,45924000.0,148333000.0,140751000.0,140751000.0,,-4480000.0,,,-483000.0,-221096000.0,-436000.0,-392676000.0,-126922000.0,,11724000.0,226000.0
