company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstonetincometocommon,otherincome,otheroperatingexpenses,otherspecialcharges,preferreddividends,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2009.0,Q1,2009-01-01,2009-03-31,2010-04-29 12:23:18+00:00,1.16,1.16,0.4,72126000.0,1.16,,79439000.0,163549000.0,163549000.0,,122285000.0,41264000.0,2238416000.0,2789827000.0,,-2279000.0,161719000.0,-664000.0,,25227000.0,2238416000.0,551411000.0,77961000.0,30225000.0,258408000.0,293003000.0,-50015000.0,242988000.0,2789827000.0,105400000.0,105162000.0,105733000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2010.0,Q4,2010-10-01,2010-12-31,,0.39,0.39,0.56,76624000.0,0.39,,55396000.0,147935000.0,146663000.0,1272000.0,83074000.0,64861000.0,2471586000.0,3004990000.0,,832000.0,198238000.0,-3552000.0,,22391000.0,2471586000.0,533404000.0,69444000.0,30968000.0,293701000.0,239703000.0,-37644000.0,202059000.0,3004990000.0,213100000.0,212736000.0,215570000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2010.0,FY,2010-01-01,2010-12-31,2013-02-26 16:58:41+00:00,1.57,1.57,0.91,307224000.0,1.55,0.0,213720000.0,541330000.0,540058000.0,1272000.0,334632000.0,206698000.0,10616621000.0,12678791000.0,,460000.0,740881000.0,-18619000.0,,90032000.0,10616621000.0,2062170000.0,292232000.0,102898000.0,1119518000.0,942652000.0,-188874000.0,753778000.0,12678791000.0,213100000.0,212736000.0,215570000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2010.0,Q3YTD,2010-01-01,2010-09-30,,2.36,2.36,3.15,230600000.0,2.36,,158324000.0,393395000.0,393395000.0,,251558000.0,141837000.0,8145035000.0,9673801000.0,,-372000.0,542643000.0,-15067000.0,,67641000.0,8145035000.0,1528766000.0,222788000.0,71930000.0,825817000.0,702949000.0,-151230000.0,551719000.0,9673801000.0,106300000.0,106443000.0,107651000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2010.0,Q3TTM,2009-10-01,2010-09-30,,3.24,3.24,4.12,303830000.0,3.24,,217555000.0,537392000.0,529845000.0,7547000.0,345003000.0,192389000.0,11006338000.0,13097364000.0,,-7567000.0,746358000.0,-16627000.0,,93227000.0,11006338000.0,2091026000.0,299566000.0,90295000.0,1126788000.0,964238000.0,-216838000.0,747400000.0,13097364000.0,106300000.0,106443000.0,107651000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2010.0,Q3,2010-07-01,2010-09-30,2011-11-02 15:03:44+00:00,0.52,0.52,0.46,77234000.0,0.51,,29965000.0,120301000.0,120301000.0,,55295000.0,65006000.0,2491333000.0,2942703000.0,,4613000.0,183893000.0,-16126000.0,,19465000.0,2491333000.0,451370000.0,70907000.0,29656000.0,264466000.0,186904000.0,-36638000.0,150266000.0,2942703000.0,106300000.0,106443000.0,107651000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2010.0,Q2YTD,2010-01-01,2010-06-30,,1.85,1.85,2.06,153366000.0,1.85,,128359000.0,273094000.0,273094000.0,,196263000.0,76831000.0,5653702000.0,6731098000.0,,-4985000.0,358750000.0,1059000.0,,48176000.0,5653702000.0,1077396000.0,151881000.0,42274000.0,561351000.0,516045000.0,-114592000.0,401453000.0,6731098000.0,107000000.0,106356000.0,107838000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2010.0,Q2TTM,2009-07-01,2010-06-30,,3.18,3.18,4.0,298914000.0,3.18,,221670000.0,519399000.0,511852000.0,7547000.0,337750000.0,181649000.0,10427887000.0,12519397000.0,,-4225000.0,742143000.0,679000.0,,98662000.0,10427887000.0,2091510000.0,301348000.0,87983000.0,1140398000.0,951112000.0,-217590000.0,733522000.0,12519397000.0,107000000.0,106356000.0,107838000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2010.0,Q2,2010-04-01,2010-06-30,2011-08-03 15:13:54+00:00,0.39,0.39,0.44,75510000.0,0.39,,31048000.0,86374000.0,86374000.0,,41724000.0,44650000.0,2349054000.0,2807131000.0,,-6841000.0,178478000.0,273000.0,,25103000.0,2349054000.0,458077000.0,75361000.0,20911000.0,279364000.0,178713000.0,-61291000.0,117422000.0,2807131000.0,107000000.0,106356000.0,107838000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2010.0,Q1TTM,2009-04-01,2010-03-31,,3.18,3.18,3.84,294653000.0,3.18,,220880000.0,514375000.0,506828000.0,7547000.0,337705000.0,176670000.0,9874034000.0,11939893000.0,,9156000.0,748539000.0,-3356000.0,,98820000.0,9874034000.0,2065859000.0,299379000.0,90728000.0,1138656000.0,927203000.0,-199495000.0,727708000.0,11939893000.0,105800000.0,106132000.0,107410000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2010.0,Q1,2010-01-01,2010-03-31,2011-05-04 14:56:11+00:00,1.46,1.46,0.44,77856000.0,1.44,,97311000.0,186720000.0,186720000.0,,154539000.0,32181000.0,3304648000.0,3923967000.0,,1856000.0,180272000.0,786000.0,,23073000.0,3304648000.0,619319000.0,76520000.0,21363000.0,281987000.0,337332000.0,-53301000.0,284031000.0,3923967000.0,105800000.0,106132000.0,107410000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2011.0,Q4,2011-10-01,2011-12-31,,0.55,0.55,0.62,78057000.0,0.55,,71796000.0,264752000.0,263741000.0,1011000.0,115001000.0,149751000.0,3372012000.0,4071037000.0,,4540000.0,332665000.0,172000.0,,-76893000.0,3372012000.0,699025000.0,68318000.0,34291000.0,334001000.0,365024000.0,-29487000.0,335537000.0,4071037000.0,209600000.0,209344000.0,214498000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2011.0,FY,2011-01-01,2011-12-31,2014-02-25 17:04:24+00:00,1.72,1.72,1.08,312160000.0,1.68,0.0,226048000.0,759744000.0,757514000.0,2230000.0,360594000.0,399150000.0,12425435000.0,14805794000.0,,-7926000.0,908323000.0,963000.0,,,12425435000.0,2380359000.0,297006000.0,129581000.0,1221446000.0,1158913000.0,-175351000.0,983562000.0,14805794000.0,209600000.0,209344000.0,214498000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2011.0,Q3YTD,2011-01-01,2011-09-30,,1.19,1.19,1.82,234103000.0,1.19,,154252000.0,494992000.0,493773000.0,1219000.0,245593000.0,249399000.0,9053423000.0,10734757000.0,,-12466000.0,575658000.0,791000.0,,76893000.0,9053423000.0,1681334000.0,228688000.0,95290000.0,887445000.0,793889000.0,-145864000.0,648025000.0,10734757000.0,208000000.0,206606000.0,211940000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2011.0,Q3TTM,2010-10-01,2011-09-30,,1.59,1.59,2.39,310727000.0,1.59,,209648000.0,642927000.0,640436000.0,2491000.0,328667000.0,314260000.0,11525009000.0,13739747000.0,,-11634000.0,773896000.0,-2761000.0,,99284000.0,11525009000.0,2214738000.0,298132000.0,126258000.0,1181146000.0,1033592000.0,-183508000.0,850084000.0,13739747000.0,208000000.0,206606000.0,211940000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2011.0,Q3,2011-07-01,2011-09-30,2012-10-31 16:22:32+00:00,0.29,0.29,0.28,75953000.0,0.28,0.0,34028000.0,160880000.0,161159000.0,-279000.0,60321000.0,100559000.0,2996735000.0,3529359000.0,,-13101000.0,185127000.0,69000.0,,22134000.0,2996735000.0,532624000.0,73841000.0,32788000.0,283283000.0,249341000.0,-54154000.0,195187000.0,3529359000.0,208000000.0,206606000.0,211940000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2011.0,Q2YTD,2011-01-01,2011-06-30,,0.88,0.88,1.18,158150000.0,0.88,,120224000.0,334112000.0,332614000.0,1498000.0,185272000.0,148840000.0,6056688000.0,7205398000.0,,635000.0,390531000.0,722000.0,,54759000.0,6056688000.0,1148710000.0,154847000.0,62502000.0,604162000.0,544548000.0,-91710000.0,452838000.0,7205398000.0,212100000.0,210674000.0,216060000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2011.0,Q2TTM,2010-07-01,2011-06-30,,1.54,1.54,2.29,312008000.0,1.54,,205585000.0,602348000.0,599578000.0,2770000.0,323641000.0,278707000.0,11019607000.0,13153091000.0,,6080000.0,772662000.0,-18956000.0,,96615000.0,11019607000.0,2133484000.0,295198000.0,123126000.0,1162329000.0,971155000.0,-165992000.0,805163000.0,13153091000.0,212100000.0,210674000.0,216060000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2011.0,Q2,2011-04-01,2011-06-30,2012-08-01 15:52:56+00:00,0.26,0.26,0.26,78793000.0,0.25,0.0,35904000.0,134766000.0,134329000.0,437000.0,55142000.0,79624000.0,2925965000.0,3444798000.0,,-432000.0,197772000.0,212000.0,,25837000.0,2925965000.0,518833000.0,75498000.0,29944000.0,302614000.0,216219000.0,-45986000.0,170233000.0,3444798000.0,212100000.0,210674000.0,216060000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2011.0,Q1TTM,2010-04-01,2011-03-31,,2.9,2.9,4.4,308725000.0,2.9,,200729000.0,553956000.0,551623000.0,2333000.0,310223000.0,243733000.0,10442696000.0,12515424000.0,,-329000.0,753368000.0,-18895000.0,,95881000.0,10442696000.0,2072728000.0,295061000.0,114093000.0,1139079000.0,933649000.0,-181297000.0,752352000.0,12515424000.0,106700000.0,107020000.0,109179000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2011.0,Q1,2011-01-01,2011-03-31,2012-05-02 16:01:25+00:00,1.22,1.22,0.52,79357000.0,1.19,0.0,84320000.0,199346000.0,198285000.0,1061000.0,130130000.0,69216000.0,3130723000.0,3760600000.0,,1067000.0,192759000.0,510000.0,,28922000.0,3130723000.0,629877000.0,79349000.0,32558000.0,301548000.0,328329000.0,-45724000.0,282605000.0,3760600000.0,106700000.0,107020000.0,109179000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2012.0,FY,2012-01-01,2012-12-31,2015-02-25 08:44:27+00:00,1.75,1.75,1.27,205334000.0,1.71,,180758000.0,743530000.0,677748000.0,65782000.0,360619000.0,382911000.0,8540319000.0,10184121000.0,,5993000.0,491725000.0,-6736000.0,,,8540319000.0,1643802000.0,237638000.0,136672000.0,690323000.0,953479000.0,-94973000.0,858506000.0,10184121000.0,206100000.0,206140000.0,210710000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2012.0,Q4,2012-10-01,2012-12-31,,0.54,0.54,0.75,-44095000.0,0.54,-10255000.0,23923000.0,195875000.0,144372000.0,51503000.0,111542000.0,84333000.0,1314205000.0,1211486000.0,,-1512000.0,-161624000.0,-6133000.0,,-31177000.0,1314205000.0,-102719000.0,18924000.0,38166000.0,-253284000.0,150565000.0,17730000.0,168295000.0,1211486000.0,206100000.0,206140000.0,210710000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2012.0,Q3YTD,2012-01-01,2012-09-30,,1.21,1.21,2.11,249429000.0,1.21,10255000.0,156835000.0,547655000.0,533376000.0,14279000.0,249077000.0,298578000.0,7226114000.0,8972635000.0,,7505000.0,653349000.0,-603000.0,,31177000.0,7226114000.0,1746521000.0,218714000.0,98506000.0,943607000.0,802914000.0,-112703000.0,690211000.0,8972635000.0,203800000.0,205005000.0,209960000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2012.0,Q3TTM,2011-10-01,2012-09-30,,1.78,1.78,2.74,327486000.0,1.78,10255000.0,228631000.0,812407000.0,797117000.0,15290000.0,364078000.0,448329000.0,10598126000.0,13043672000.0,,12045000.0,986014000.0,-431000.0,,-45716000.0,10598126000.0,2445546000.0,287032000.0,132797000.0,1277608000.0,1167938000.0,-142190000.0,1025748000.0,13043672000.0,203800000.0,205005000.0,209960000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2012.0,Q3,2012-07-01,2012-09-30,2013-11-06 16:25:45+00:00,0.32,0.32,0.33,81434000.0,0.31,0.0,42584000.0,164988000.0,164988000.0,0.0,65219000.0,99769000.0,2474803000.0,3028775000.0,,4130000.0,229205000.0,420000.0,,,2474803000.0,553972000.0,71364000.0,31893000.0,311059000.0,242913000.0,-35341000.0,207572000.0,3028775000.0,203800000.0,205005000.0,209960000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2012.0,Q2YTD,2012-01-01,2012-06-30,,0.89,0.89,1.35,167995000.0,0.89,10255000.0,114251000.0,382667000.0,368388000.0,14279000.0,183858000.0,198809000.0,4751311000.0,5943860000.0,,3375000.0,424144000.0,-1023000.0,,31177000.0,4751311000.0,1192549000.0,147350000.0,66613000.0,632548000.0,560001000.0,-77362000.0,482639000.0,5943860000.0,210300000.0,207292000.0,211784000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2012.0,Q2TTM,2011-07-01,2012-06-30,,1.73,1.73,2.59,322005000.0,1.73,10255000.0,220075000.0,808299000.0,793288000.0,15011000.0,359180000.0,449119000.0,11120058000.0,13544256000.0,,-5186000.0,941936000.0,-782000.0,,-23582000.0,11120058000.0,2424198000.0,289509000.0,133692000.0,1249832000.0,1174366000.0,-161003000.0,1013363000.0,13544256000.0,210300000.0,207292000.0,211784000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2012.0,Q2,2012-04-01,2012-06-30,2013-07-31 17:21:05+00:00,0.29,0.29,0.33,84586000.0,0.29,0.0,40412000.0,149205000.0,148938000.0,267000.0,60993000.0,88212000.0,1980298000.0,2529260000.0,,-4212000.0,231263000.0,-966000.0,,,1980298000.0,548962000.0,71535000.0,31018000.0,314883000.0,234079000.0,-44729000.0,189350000.0,2529260000.0,210300000.0,207292000.0,211784000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2012.0,Q1TTM,2011-04-01,2012-03-31,,1.7,1.7,2.49,316212000.0,1.7,10255000.0,215567000.0,793860000.0,778679000.0,15181000.0,353329000.0,440531000.0,12065725000.0,14459794000.0,,-1406000.0,908445000.0,396000.0,,2255000.0,12065725000.0,2394069000.0,293472000.0,132618000.0,1237563000.0,1156506000.0,-162260000.0,994246000.0,14459794000.0,208200000.0,207617000.0,211852000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2012.0,Q1,2012-01-01,2012-03-31,2013-05-01 15:34:18+00:00,0.59,0.59,0.305,83409000.0,0.58,10255000.0,73839000.0,233462000.0,219450000.0,14012000.0,122865000.0,110597000.0,2771013000.0,3414600000.0,,7587000.0,192881000.0,-57000.0,,31177000.0,2771013000.0,643587000.0,75815000.0,35595000.0,317665000.0,325922000.0,-32633000.0,293289000.0,3414600000.0,208200000.0,207617000.0,211852000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2013.0,FY,2013-01-01,2013-12-31,2016-02-23 16:46:06+00:00,1.29,1.29,1.48,239343000.0,1.27,0.0,166080000.0,576961000.0,589090000.0,-12129000.0,266533000.0,310428000.0,10222213000.0,11871879000.0,,4159000.0,541586000.0,-11881000.0,,,10222213000.0,1649666000.0,270646000.0,141039000.0,769048000.0,880618000.0,-125448000.0,755170000.0,11871879000.0,206600000.0,206044000.0,209695000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2013.0,Q4,2013-10-01,2013-12-31,,0.44,0.44,0.87,63327000.0,0.44,,39392000.0,184063000.0,166986000.0,17077000.0,90737000.0,93326000.0,3007980000.0,3449559000.0,,-5999000.0,143685000.0,-11540000.0,,,3007980000.0,441579000.0,73853000.0,40123000.0,195472000.0,246107000.0,-39729000.0,206378000.0,3449559000.0,206600000.0,206044000.0,209695000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2013.0,Q3YTD,2013-01-01,2013-09-30,,0.85,0.85,2.42,176016000.0,0.85,,126688000.0,392898000.0,422104000.0,-29206000.0,175796000.0,217102000.0,7214233000.0,8422320000.0,,10158000.0,397901000.0,-341000.0,,,7214233000.0,1208087000.0,196793000.0,100916000.0,573576000.0,634511000.0,-85719000.0,548792000.0,8422320000.0,207900000.0,206235000.0,209893000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2013.0,Q3TTM,2012-10-01,2013-09-30,,1.39,1.39,3.17,131921000.0,1.39,-10255000.0,150611000.0,588773000.0,566476000.0,22297000.0,287338000.0,301435000.0,8528438000.0,9633806000.0,,8646000.0,236277000.0,-6474000.0,,-31177000.0,8528438000.0,1105368000.0,215717000.0,139082000.0,320292000.0,785076000.0,-67989000.0,717087000.0,9633806000.0,207900000.0,206235000.0,209893000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2013.0,Q3,2013-07-01,2013-09-30,2014-11-05 16:27:11+00:00,0.3,0.3,0.38,61850000.0,0.3,,44961000.0,147698000.0,157824000.0,-10126000.0,62356000.0,85342000.0,2711159000.0,3135381000.0,,3683000.0,131001000.0,-21000.0,,,2711159000.0,424222000.0,66187000.0,33897000.0,192830000.0,231392000.0,-28607000.0,202785000.0,3135381000.0,207900000.0,206235000.0,209893000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2013.0,Q2YTD,2013-01-01,2013-06-30,,0.55,0.55,1.6,114166000.0,0.55,,81727000.0,245200000.0,264280000.0,-19080000.0,113440000.0,131760000.0,4503074000.0,5286939000.0,,6475000.0,266900000.0,-320000.0,,,4503074000.0,783865000.0,130606000.0,67019000.0,380746000.0,403119000.0,-57112000.0,346007000.0,5286939000.0,,206143000.0,208874000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2013.0,Q2TTM,2012-07-01,2013-06-30,,1.41,1.41,3.09,151505000.0,1.41,-10255000.0,148234000.0,606063000.0,573640000.0,32423000.0,290201000.0,315862000.0,8292082000.0,9527200000.0,,9093000.0,334481000.0,-6033000.0,,-31177000.0,8292082000.0,1235118000.0,220894000.0,137078000.0,438521000.0,796597000.0,-74723000.0,721874000.0,9527200000.0,,206143000.0,208874000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2013.0,Q2,2013-04-01,2013-06-30,2014-08-06 16:18:35+00:00,0.0,0.0,0.36,58883000.0,0.0,,42923000.0,79495000.0,153777000.0,-74282000.0,919000.0,78576000.0,2356226000.0,2768984000.0,,2354000.0,125765000.0,-279000.0,,,2356226000.0,412758000.0,66120000.0,32077000.0,184369000.0,228389000.0,-31689000.0,196700000.0,2768984000.0,,206143000.0,208874000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2013.0,Q1TTM,2012-04-01,2013-03-31,,1.7,1.7,2.99,177208000.0,1.7,-10255000.0,145723000.0,675773000.0,568801000.0,106972000.0,350275000.0,325498000.0,7916154000.0,9287476000.0,,2527000.0,439979000.0,-6720000.0,,-31177000.0,7916154000.0,1371322000.0,226309000.0,136019000.0,569035000.0,802287000.0,-87763000.0,714524000.0,9287476000.0,204600000.0,205479000.0,209458000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2013.0,Q1,2013-01-01,2013-03-31,2014-05-07 17:06:34+00:00,0.55,0.55,0.36,55283000.0,0.54,,38804000.0,165705000.0,110503000.0,55202000.0,112521000.0,53184000.0,2146848000.0,2517955000.0,,4121000.0,141135000.0,-41000.0,,,2146848000.0,371107000.0,64486000.0,34942000.0,196377000.0,174730000.0,-25423000.0,149307000.0,2517955000.0,204600000.0,205479000.0,209458000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2014.0,FY,2014-01-01,2014-12-31,2017-02-28 16:16:30+00:00,1.5,1.5,2.125,294684000.0,1.49,0.0,151158000.0,663108000.0,668715000.0,-5607000.0,314107000.0,349001000.0,10088548000.0,12195091000.0,,-23475000.0,674887000.0,-6599000.0,,,10088548000.0,2106543000.0,356163000.0,55940000.0,962972000.0,1143571000.0,-323698000.0,819873000.0,12195091000.0,209400000.0,209391000.0,210427000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2014.0,Q4,2014-10-01,2014-12-31,,0.45,0.45,0.59,80555000.0,0.44,,56003000.0,201565000.0,200766000.0,799000.0,94544000.0,107021000.0,2281273000.0,2844768000.0,,1235000.0,181259000.0,-5066000.0,,,2281273000.0,563495000.0,86459000.0,35246000.0,256748000.0,306747000.0,-49978000.0,256769000.0,2844768000.0,209400000.0,209391000.0,210427000.0
ONEOK Inc,OKE,2T3D6M0JSY48PSZI1Q41,1039684,2014.0,Q3,2014-07-01,2014-09-30,2015-11-04 19:29:24+00:00,0.31,0.31,0.575,74588000.0,0.31,,37858000.0,114281000.0,114452000.0,-171000.0,64458000.0,49823000.0,2583204000.0,3120145000.0,,-2406000.0,172495000.0,-1534000.0,,,2583204000.0,536941000.0,86052000.0,-50624000.0,245549000.0,291392000.0,-139082000.0,152310000.0,3120145000.0,207900000.0,209489000.0,210759000.0
