company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentdeferredtaxliabilities,goodwill,longtermdebt,longterminvestments,netinventory,netppe,noncurrentdeferredrevenue,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,othercurrentassets,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,restrictedcash,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity
F5 Networks Inc,FFIV,,1048695,2012.0,Q1,,2011-12-31,2012-02-03 13:41:43+00:00,32566000.0,187862000.0,97368000.0,-6772000.0,257488000.0,0.0,379349000.0,302820000.0,8604000.0,,234691000.0,,558307000.0,17493000.0,50870000.0,77209000.0,35172000.0,,33606000.0,15547000.0,18536000.0,,,797613000.0,,299049000.0,1698689000.0,1170190000.0,804102000.0,432754000.0,1170190000.0,1170190000.0,528499000.0,1698689000.0,843717000.0,95745000.0,0.0
F5 Networks Inc,FFIV,,1048695,2013.0,FY,,2013-09-30,2014-11-25 17:43:37+00:00,37313000.0,204205000.0,92608000.0,-7414000.0,189693000.0,0.0,262505000.0,421429000.0,16342000.0,,523727000.0,,728981000.0,19026000.0,63522000.0,109944000.0,22389000.0,5346000.0,34655000.0,75564000.0,25202000.0,,,1283621000.0,,352450000.0,2230554000.0,1538712000.0,816371000.0,551350000.0,1538712000.0,1538712000.0,691842000.0,2230554000.0,1350661000.0,140492000.0,0.0
F5 Networks Inc,FFIV,,1048695,2013.0,Q3,,2013-06-30,2013-08-08 13:28:48+00:00,28691000.0,205138000.0,89780000.0,-9347000.0,198280000.0,0.0,290143000.0,411477000.0,10617000.0,,447799000.0,,714331000.0,18260000.0,63720000.0,108278000.0,33085000.0,,48969000.0,54559000.0,21391000.0,,,1207390000.0,,353045000.0,2147803000.0,1488186000.0,834309000.0,529948000.0,1488186000.0,1488186000.0,659617000.0,2147803000.0,1249774000.0,129669000.0,0.0
F5 Networks Inc,FFIV,,1048695,2013.0,Q2,,2013-03-31,2013-05-09 13:24:27+00:00,39100000.0,192796000.0,84966000.0,-5908000.0,229662000.0,0.0,294875000.0,396678000.0,10578000.0,,447799000.0,,662822000.0,17963000.0,63182000.0,93980000.0,31165000.0,,60239000.0,56517000.0,23006000.0,,,1139212000.0,,293186000.0,2065909000.0,1428179000.0,804424000.0,520744000.0,1428179000.0,1428179000.0,637730000.0,2065909000.0,1198303000.0,116986000.0,0.0
F5 Networks Inc,FFIV,,1048695,2013.0,Q1,,2012-12-31,2013-02-07 13:36:38+00:00,32221000.0,209078000.0,117413000.0,-4540000.0,184563000.0,0.0,315039000.0,379944000.0,10335000.0,,348239000.0,,771300000.0,18723000.0,62026000.0,100612000.0,36234000.0,,35916000.0,28064000.0,21163000.0,,,1075800000.0,,333174000.0,2037652000.0,1386299000.0,791789000.0,529578000.0,1386299000.0,1386299000.0,651353000.0,2037652000.0,1183837000.0,121775000.0,0.0
F5 Networks Inc,FFIV,,1048695,2014.0,FY,,2014-09-30,2015-11-06 13:28:33+00:00,43772000.0,242242000.0,108772000.0,-9584000.0,281502000.0,0.0,15753000.0,484437000.0,42290000.0,,556957000.0,,482917000.0,24471000.0,66791000.0,152312000.0,4434000.0,3629000.0,44466000.0,75003000.0,22718000.0,,,1363141000.0,,363877000.0,2184950000.0,1369310000.0,998848000.0,636981000.0,1369310000.0,1369310000.0,815640000.0,2184950000.0,1119311000.0,178659000.0,0.0
F5 Networks Inc,FFIV,,1048695,2014.0,Q3,,2014-06-30,2014-08-07 14:00:51+00:00,36399000.0,243072000.0,94445000.0,-6834000.0,241973000.0,0.0,18712000.0,480376000.0,22898000.0,,556957000.0,,508581000.0,23143000.0,62650000.0,137062000.0,25285000.0,4112000.0,44647000.0,76889000.0,22377000.0,,,1388836000.0,,369390000.0,2175485000.0,1400714000.0,945123000.0,611220000.0,1400714000.0,1400714000.0,774771000.0,2175485000.0,1167712000.0,163551000.0,0.0
F5 Networks Inc,FFIV,,1048695,2014.0,Q2,,2014-03-31,2014-05-08 15:16:44+00:00,40371000.0,223472000.0,96070000.0,-7241000.0,239836000.0,0.0,21320000.0,461402000.0,23724000.0,,517611000.0,,541172000.0,20710000.0,61608000.0,126328000.0,22834000.0,4429000.0,58753000.0,72556000.0,22661000.0,,,1400860000.0,,383924000.0,2166200000.0,1414939000.0,950419000.0,597843000.0,1414939000.0,1414939000.0,751261000.0,2166200000.0,1154173000.0,153418000.0,0.0
F5 Networks Inc,FFIV,,1048695,2014.0,Q1,,2013-12-31,2014-02-06 13:42:27+00:00,38151000.0,220784000.0,125716000.0,-7548000.0,231328000.0,0.0,109949000.0,450104000.0,20530000.0,,523727000.0,,657018000.0,19051000.0,62157000.0,117622000.0,25714000.0,5000000.0,32387000.0,75280000.0,24176000.0,,,1351669000.0,,346863000.0,2214839000.0,1454070000.0,870943000.0,613971000.0,1454070000.0,1454070000.0,760769000.0,2214839000.0,1281739000.0,146798000.0,0.0
F5 Networks Inc,FFIV,,1048695,2015.0,FY,,2015-09-30,2016-11-04 11:58:28+00:00,50814000.0,279434000.0,130401000.0,-15288000.0,390460000.0,0.0,10159000.0,573908000.0,50128000.0,,555965000.0,,397656000.0,33717000.0,95909000.0,209402000.0,6492000.0,901000.0,50519000.0,68128000.0,30136000.0,,,1321857000.0,,383882000.0,2312290000.0,1316728000.0,1188140000.0,755123000.0,1316728000.0,1316728000.0,995562000.0,2312290000.0,1028241000.0,240439000.0,0.0
F5 Networks Inc,FFIV,,1048695,2015.0,Q3,,2015-06-30,2015-07-29 14:15:40+00:00,48986000.0,261068000.0,115397000.0,-13355000.0,562180000.0,0.0,5987000.0,553064000.0,46493000.0,,556957000.0,,361665000.0,30026000.0,83507000.0,189481000.0,3557000.0,2407000.0,50214000.0,71157000.0,25914000.0,,,1334470000.0,,235527000.0,2262351000.0,1327102000.0,1185508000.0,717447000.0,1327102000.0,1327102000.0,935249000.0,2262351000.0,993336000.0,217802000.0,0.0
F5 Networks Inc,FFIV,,1048695,2015.0,Q2,,2015-03-31,2015-05-07 14:38:14+00:00,34683000.0,262624000.0,118617000.0,-13224000.0,367605000.0,0.0,20683000.0,544426000.0,44832000.0,,556957000.0,,467702000.0,29343000.0,68746000.0,176162000.0,1315000.0,2778000.0,48858000.0,74435000.0,23217000.0,,,1313937000.0,,298862000.0,2221279000.0,1321396000.0,1052124000.0,697726000.0,1321396000.0,1321396000.0,899883000.0,2221279000.0,1100409000.0,202157000.0,0.0
F5 Networks Inc,FFIV,,1048695,2015.0,Q1,,2014-12-31,2015-02-05 14:18:23+00:00,41223000.0,255864000.0,132685000.0,-12040000.0,268954000.0,0.0,5105000.0,521716000.0,44963000.0,,556957000.0,,512538000.0,27582000.0,66636000.0,158554000.0,1217000.0,3153000.0,44344000.0,72219000.0,23316000.0,,,1362712000.0,,385150000.0,2236424000.0,1355777000.0,1026857000.0,695624000.0,1355777000.0,1355777000.0,880647000.0,2236424000.0,1142931000.0,185023000.0,0.0
F5 Networks Inc,FFIV,,1048695,2016.0,FY,,2016-09-30,2017-11-03 13:30:37+00:00,34117000.0,268175000.0,178353000.0,-13194000.0,514571000.0,0.0,13191000.0,631768000.0,51601000.0,0.0,555965000.0,,276375000.0,34051000.0,123248000.0,238473000.0,2044000.0,4212000.0,52579000.0,59890000.0,34138000.0,,,1185265000.0,,367824000.0,2306323000.0,1185262000.0,1288801000.0,844238000.0,1185262000.0,1185262000.0,1121061000.0,2306323000.0,894274000.0,276823000.0,0.0
F5 Networks Inc,FFIV,,1048695,2016.0,Q3,,2016-06-30,2016-07-27 13:16:08+00:00,37452000.0,263249000.0,135122000.0,-13317000.0,429597000.0,0.0,9996000.0,626836000.0,49460000.0,,555965000.0,,313488000.0,33805000.0,115135000.0,229332000.0,700000.0,7215000.0,50741000.0,60532000.0,30761000.0,,,1190386000.0,,381111000.0,2253783000.0,1187065000.0,1207963000.0,799410000.0,1187065000.0,1187065000.0,1066718000.0,2253783000.0,930685000.0,267308000.0,0.0
F5 Networks Inc,FFIV,,1048695,2016.0,Q2,,2016-03-31,2016-04-27 14:02:53+00:00,37243000.0,266185000.0,143511000.0,-13558000.0,398325000.0,0.0,25181000.0,619681000.0,50673000.0,,555965000.0,,319287000.0,35179000.0,107545000.0,222977000.0,680000.0,5544000.0,66939000.0,64682000.0,32190000.0,,,1169371000.0,,376680000.0,2242140000.0,1180994000.0,1193981000.0,800435000.0,1180994000.0,1180994000.0,1061146000.0,2242140000.0,940614000.0,260711000.0,0.0
F5 Networks Inc,FFIV,,1048695,2016.0,Q1,,2015-12-31,2016-01-27 13:17:51+00:00,37556000.0,279158000.0,145443000.0,-16510000.0,433297000.0,0.0,16055000.0,619584000.0,52841000.0,,555965000.0,,383479000.0,33571000.0,99946000.0,217962000.0,664000.0,1908000.0,51061000.0,67894000.0,31100000.0,,,1262983000.0,,358205000.0,2316081000.0,1262528000.0,1208133000.0,802583000.0,1262528000.0,1262528000.0,1053553000.0,2316081000.0,1008002000.0,250970000.0,0.0
F5 Networks Inc,FFIV,,1048695,2017.0,FY,,2017-09-30,2018-11-21 13:40:52+00:00,50760000.0,291924000.0,187379000.0,-17997000.0,673228000.0,0.0,17627000.0,696404000.0,,,555965000.0,,284802000.0,29834000.0,122420000.0,267902000.0,53303000.0,63000.0,67538000.0,53775000.0,44589000.0,,,1229762000.0,,343700000.0,2476489000.0,1229392000.0,1406224000.0,934543000.0,1229392000.0,1229392000.0,1247097000.0,2476489000.0,947845000.0,312554000.0,0.0
F5 Networks Inc,FFIV,,1048695,2017.0,Q3,,2017-06-30,2017-08-02 13:23:09+00:00,44544000.0,295085000.0,178712000.0,-15458000.0,690912000.0,0.0,17532000.0,686085000.0,54010000.0,,555965000.0,,234587000.0,31045000.0,125139000.0,257777000.0,2050000.0,5554000.0,51513000.0,54930000.0,41293000.0,,,1202533000.0,,323336000.0,2418572000.0,1204607000.0,1445901000.0,909341000.0,1204607000.0,1204607000.0,1213965000.0,2418572000.0,847532000.0,304624000.0,0.0
F5 Networks Inc,FFIV,,1048695,2017.0,Q2,,2017-03-31,2017-05-10 14:38:57+00:00,47289000.0,293872000.0,184234000.0,-15469000.0,655773000.0,0.0,19401000.0,684495000.0,52777000.0,,555965000.0,,200253000.0,32548000.0,126705000.0,245094000.0,1992000.0,5149000.0,51022000.0,58159000.0,37051000.0,,,1180673000.0,,358851000.0,2387917000.0,1184605000.0,1444843000.0,916018000.0,1184605000.0,1184605000.0,1203312000.0,2387917000.0,816369000.0,287294000.0,0.0
F5 Networks Inc,FFIV,,1048695,2017.0,Q1,,2016-12-31,2017-02-01 16:25:18+00:00,49925000.0,313211000.0,198832000.0,-16048000.0,572934000.0,0.0,17280000.0,669926000.0,54058000.0,,555965000.0,,222999000.0,33678000.0,128667000.0,244322000.0,1956000.0,3256000.0,52706000.0,60012000.0,35841000.0,,,1193761000.0,,400909000.0,2397095000.0,1194993000.0,1427496000.0,918683000.0,1194993000.0,1194993000.0,1202102000.0,2397095000.0,840932000.0,283419000.0,0.0
F5 Networks Inc,FFIV,,1048695,2018.0,FY,,2018-09-30,2019-11-15 16:46:00+00:00,57757000.0,295352000.0,180979000.0,-22178000.0,424707000.0,0.0,20427000.0,715697000.0,,,555965000.0,,411184000.0,30568000.0,145042000.0,299624000.0,33441000.0,35000.0,52326000.0,42186000.0,65892000.0,,,1287243000.0,,614705000.0,2605476000.0,1285492000.0,1417658000.0,954433000.0,1285492000.0,1285492000.0,1319984000.0,2605476000.0,1042776000.0,365551000.0,0.0
F5 Networks Inc,FFIV,,1048695,2018.0,Q3,,2018-06-30,2018-08-01 13:34:55+00:00,44647000.0,297375000.0,163246000.0,-21983000.0,599268000.0,0.0,20008000.0,736032000.0,,,555965000.0,,329412000.0,31322000.0,126108000.0,291675000.0,35153000.0,25000.0,55853000.0,45378000.0,59466000.0,,,1267950000.0,,485232000.0,2561066000.0,1265975000.0,1469050000.0,943925000.0,1265975000.0,1265975000.0,1295091000.0,2561066000.0,965908000.0,351166000.0,0.0
F5 Networks Inc,FFIV,,1048695,2018.0,Q2,,2018-03-31,2018-05-02 13:19:25+00:00,40271000.0,290919000.0,185924000.0,-20980000.0,595917000.0,0.0,21120000.0,735976000.0,,,555965000.0,,350241000.0,29512000.0,117392000.0,274564000.0,36982000.0,27000.0,62125000.0,49337000.0,53770000.0,,,1226474000.0,,428756000.0,2517146000.0,1226614000.0,1407229000.0,962171000.0,1226614000.0,1226614000.0,1290532000.0,2517146000.0,992525000.0,328361000.0,0.0
F5 Networks Inc,FFIV,,1048695,2018.0,Q1,,2017-12-31,2018-02-02 13:20:14+00:00,46748000.0,291093000.0,176534000.0,-19478000.0,611996000.0,0.0,20029000.0,721994000.0,,,555965000.0,,348210000.0,29112000.0,117310000.0,269279000.0,39719000.0,36000.0,56056000.0,51718000.0,51970000.0,,,1226627000.0,,392560000.0,2493739000.0,1227178000.0,1380817000.0,945276000.0,1227178000.0,1227178000.0,1266561000.0,2493739000.0,995612000.0,321285000.0,0.0
F5 Networks Inc,FFIV,,1048695,2019.0,FY,,2019-09-30,2020-05-06 16:07:57+00:00,62627000.0,322029000.0,235869000.0,-19190000.0,599219000.0,0.0,142597000.0,807030000.0,,,1065379000.0,0.0,358402000.0,34401000.0,223426000.0,391086000.0,27701000.0,313000.0,182874000.0,203781000.0,131853000.0,,,1638090000.0,0.0,373063000.0,3390275000.0,1761497000.0,1511586000.0,1105526000.0,1761497000.0,1761497000.0,1628778000.0,3390275000.0,1655263000.0,523252000.0,0.0
F5 Networks Inc,FFIV,,1048695,2019.0,Q3,,2019-06-30,2019-08-02 16:39:08+00:00,55630000.0,320465000.0,213195000.0,-18193000.0,688350000.0,0.0,98722000.0,803241000.0,,,1065379000.0,,161619000.0,36009000.0,226002000.0,363271000.0,25079000.0,352000.0,161940000.0,194295000.0,117804000.0,,,1543253000.0,,298137000.0,3177275000.0,1623782000.0,1504901000.0,1072066000.0,1623782000.0,1623782000.0,1553493000.0,3177275000.0,1446372000.0,481427000.0,0.0
F5 Networks Inc,FFIV,,1048695,2019.0,Q2,,2019-03-31,2019-05-03 13:51:50+00:00,68156000.0,321484000.0,197295000.0,-19341000.0,726662000.0,0.0,29401000.0,809336000.0,,,555965000.0,,301357000.0,33463000.0,208221000.0,352109000.0,21551000.0,402000.0,138736000.0,95682000.0,95530000.0,,,1457348000.0,,587115000.0,2990236000.0,1467408000.0,1807460000.0,1074787000.0,1467408000.0,1467408000.0,1522828000.0,2990236000.0,974555000.0,448041000.0,0.0
F5 Networks Inc,FFIV,,1048695,2019.0,Q1,,2018-12-31,2019-02-01 13:53:37+00:00,66859000.0,325688000.0,184446000.0,-21993000.0,480121000.0,0.0,13277000.0,796385000.0,,,555965000.0,,413690000.0,31559000.0,179224000.0,353136000.0,23131000.0,409000.0,129793000.0,100250000.0,81473000.0,,,1417904000.0,,652475000.0,2891896000.0,1409188000.0,1619636000.0,1047690000.0,1409188000.0,1409188000.0,1482708000.0,2891896000.0,1093036000.0,435018000.0,0.0
F5 Networks Inc,FFIV,,1048695,2020.0,Q2,,2020-03-31,2020-05-06 16:07:57+00:00,56200000.0,338655000.0,286902000.0,-22903000.0,572888000.0,0.0,223101000.0,889629000.0,,,1864991000.0,378685000.0,204969000.0,30942000.0,232006000.0,391475000.0,47230000.0,221000.0,217989000.0,683050000.0,420396000.0,,,1797996000.0,19275000.0,248257000.0,4440977000.0,1998194000.0,1408731000.0,1252006000.0,1998194000.0,1998194000.0,2442783000.0,4440977000.0,2800240000.0,1190777000.0,0.0
F5 Networks Inc,FFIV,,1048695,2020.0,Q1,,2019-12-31,2020-02-05 16:30:48+00:00,52407000.0,354668000.0,250350000.0,-18376000.0,735457000.0,0.0,211217000.0,847750000.0,,,1065379000.0,,312044000.0,32381000.0,229800000.0,452834000.0,29380000.0,258000.0,188204000.0,501286000.0,342303000.0,,,1736617000.0,,426761000.0,3875360000.0,1929458000.0,1737471000.0,1150507000.0,1929458000.0,1929458000.0,1945902000.0,3875360000.0,1908089000.0,795395000.0,0.0
