company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Johnson & Johnson,JNJ,549300G0CFPGEF6X2043,200406,2007.0,FY,2007-01-01,2007-12-30,2010-03-01 16:50:02+00:00,3.67,3.67,1.62,3.63,2707000000.0,10576000000.0,10576000000.0,10576000000.0,,17751000000.0,61095000000.0,-534000000.0,8487000000.0,745000000.0,20451000000.0,17751000000.0,43344000000.0,296000000.0,452000000.0,29683000000.0,13661000000.0,-378000000.0,13283000000.0,61095000000.0,2881700000.0,2882900000.0,2910700000.0
Johnson & Johnson,JNJ,549300G0CFPGEF6X2043,200406,2008.0,FY,2007-12-31,2008-12-28,2011-02-24 21:48:40+00:00,4.62,4.62,1.795,4.57,3980000000.0,12949000000.0,12949000000.0,12949000000.0,,18511000000.0,63747000000.0,1015000000.0,7758000000.0,,21490000000.0,18511000000.0,45236000000.0,435000000.0,361000000.0,29248000000.0,15988000000.0,941000000.0,16929000000.0,63747000000.0,2802800000.0,2802500000.0,2835600000.0
Johnson & Johnson,JNJ,549300G0CFPGEF6X2043,200406,2008.0,Q3,2008-06-30,2008-09-28,2009-11-04 16:36:51+00:00,1.19,1.19,0.46,1.17,980000000.0,3310000000.0,3310000000.0,3310000000.0,,4774000000.0,15921000000.0,224000000.0,1861000000.0,,5195000000.0,4774000000.0,11147000000.0,122000000.0,97000000.0,7056000000.0,4091000000.0,199000000.0,4290000000.0,15921000000.0,2781500000.0,2790900000.0,2831300000.0
Johnson & Johnson,JNJ,549300G0CFPGEF6X2043,200406,2008.0,Q2,2008-03-31,2008-06-29,2009-08-04 17:11:43+00:00,1.18,1.18,0.46,1.17,1048000000.0,3327000000.0,3327000000.0,3327000000.0,,4751000000.0,16450000000.0,135000000.0,1936000000.0,,5507000000.0,4751000000.0,11699000000.0,105000000.0,89000000.0,7443000000.0,4256000000.0,119000000.0,4375000000.0,16450000000.0,2819500000.0,2809800000.0,2844800000.0
Johnson & Johnson,JNJ,549300G0CFPGEF6X2043,200406,2009.0,Q4,2009-09-28,2010-01-03,,0.81,0.81,0.49,0.79,398000000.0,2206000000.0,2206000000.0,2206000000.0,,5312000000.0,16551000000.0,361000000.0,2213000000.0,1073000000.0,5629000000.0,5312000000.0,11239000000.0,93000000.0,12000000.0,8915000000.0,2324000000.0,280000000.0,2604000000.0,16551000000.0,2756400000.0,2759500000.0,2789100000.0
Johnson & Johnson,JNJ,549300G0CFPGEF6X2043,200406,2009.0,FY,2008-12-29,2010-01-03,2012-02-23 17:11:21+00:00,4.45,4.45,1.93,4.4,3489000000.0,12266000000.0,12266000000.0,12266000000.0,,18447000000.0,61897000000.0,526000000.0,6986000000.0,1073000000.0,19801000000.0,18447000000.0,43450000000.0,451000000.0,90000000.0,27860000000.0,15590000000.0,165000000.0,15755000000.0,61897000000.0,2756400000.0,2759500000.0,2789100000.0
Johnson & Johnson,JNJ,549300G0CFPGEF6X2043,200406,2009.0,Q3YTD,2008-12-29,2009-09-27,,3.64,3.64,1.44,3.61,3091000000.0,10060000000.0,10060000000.0,10060000000.0,,13135000000.0,45346000000.0,165000000.0,4773000000.0,,14172000000.0,13135000000.0,32211000000.0,358000000.0,78000000.0,18945000000.0,13266000000.0,-115000000.0,13151000000.0,45346000000.0,2764500000.0,2756300000.0,2793000000.0
Johnson & Johnson,JNJ,549300G0CFPGEF6X2043,200406,2009.0,Q3,2009-06-29,2009-09-27,2010-11-10 14:29:23+00:00,1.21,1.21,0.49,1.2,900000000.0,3345000000.0,3345000000.0,3345000000.0,,4434000000.0,15081000000.0,96000000.0,1617000000.0,,4767000000.0,4434000000.0,10647000000.0,142000000.0,28000000.0,6384000000.0,4263000000.0,-18000000.0,4245000000.0,15081000000.0,2764500000.0,2756300000.0,2793000000.0
Johnson & Johnson,JNJ,549300G0CFPGEF6X2043,200406,2009.0,Q2YTD,2008-12-29,2009-06-28,,2.43,2.43,0.95,2.41,2191000000.0,6715000000.0,6715000000.0,6715000000.0,,8701000000.0,30265000000.0,69000000.0,3156000000.0,,9405000000.0,8701000000.0,21564000000.0,216000000.0,50000000.0,12561000000.0,9003000000.0,-97000000.0,8906000000.0,30265000000.0,2765500000.0,2756200000.0,2782000000.0
Johnson & Johnson,JNJ,549300G0CFPGEF6X2043,200406,2009.0,Q2,2009-03-30,2009-06-28,2010-08-11 14:22:58+00:00,1.16,1.16,0.49,1.15,1055000000.0,3208000000.0,3208000000.0,3208000000.0,,4450000000.0,15239000000.0,-6000000.0,1638000000.0,,4797000000.0,4450000000.0,10789000000.0,110000000.0,25000000.0,6435000000.0,4354000000.0,-91000000.0,4263000000.0,15239000000.0,2765500000.0,2756200000.0,2782000000.0
