company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,goodwill,grossppe,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncurrentdeferredrevenue,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,othercurrentnonoperatingassets,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Johnson & Johnson,JNJ,549300G0CFPGEF6X2043,200406,2011.0,Q2,,2011-07-03,2011-08-09 16:16:33+00:00,5689000000.0,10982000000.0,7338000000.0,17461000000.0,-1192000000.0,14974000000.0,,3120000000.0,2306000000.0,808000000.0,2104000000.0,16243000000.0,32435000000.0,18378000000.0,13680000000.0,,6413000000.0,14974000000.0,,5653000000.0,1888000000.0,6202000000.0,,4193000000.0,7227000000.0,3290000000.0,80836000000.0,5046000000.0,14708000000.0,112114000000.0,62132000000.0,52673000000.0,20985000000.0,62132000000.0,62132000000.0,49982000000.0,112114000000.0,44467000000.0,28997000000.0,,-20632000000.0
Johnson & Johnson,JNJ,549300G0CFPGEF6X2043,200406,2011.0,Q1,,2011-04-03,2011-05-10 14:05:22+00:00,5701000000.0,10861000000.0,6951000000.0,16721000000.0,-2020000000.0,22356000000.0,,3120000000.0,2272000000.0,1007000000.0,1777000000.0,16126000000.0,31805000000.0,18687000000.0,9255000000.0,,6200000000.0,15084000000.0,,5327000000.0,1895000000.0,6125000000.0,,3705000000.0,7001000000.0,3021000000.0,79515000000.0,8575000000.0,4511000000.0,108150000000.0,59863000000.0,49221000000.0,24011000000.0,59863000000.0,59863000000.0,48287000000.0,108150000000.0,43845000000.0,24276000000.0,,-20752000000.0
Johnson & Johnson,JNJ,549300G0CFPGEF6X2043,200406,2012.0,FY,,2012-12-30,2014-02-21 14:29:51+00:00,5831000000.0,11309000000.0,10268000000.0,,-5810000000.0,14911000000.0,,3120000000.0,3139000000.0,1064000000.0,2423000000.0,22424000000.0,,28752000000.0,11489000000.0,,7495000000.0,16097000000.0,,4541000000.0,3136000000.0,9082000000.0,,3417000000.0,8552000000.0,3084000000.0,85992000000.0,4676000000.0,6178000000.0,121347000000.0,64826000000.0,46116000000.0,24262000000.0,64826000000.0,64826000000.0,56521000000.0,121347000000.0,59134000000.0,32259000000.0,0.0,-18476000000.0
Johnson & Johnson,JNJ,549300G0CFPGEF6X2043,200406,2012.0,Q3,,2012-09-30,2012-11-08 18:28:56+00:00,5344000000.0,11175000000.0,9538000000.0,18237000000.0,-4925000000.0,15486000000.0,,3120000000.0,3247000000.0,1502000000.0,2128000000.0,21777000000.0,34082000000.0,28790000000.0,11428000000.0,,7809000000.0,15845000000.0,,4227000000.0,2716000000.0,7904000000.0,,3521000000.0,9207000000.0,2789000000.0,84880000000.0,5423000000.0,4285000000.0,118951000000.0,63761000000.0,44791000000.0,23935000000.0,63761000000.0,63761000000.0,55190000000.0,118951000000.0,58315000000.0,31255000000.0,,-19314000000.0
Johnson & Johnson,JNJ,549300G0CFPGEF6X2043,200406,2012.0,Q2,,2012-07-01,2012-08-01 17:40:10+00:00,5145000000.0,10992000000.0,9493000000.0,17675000000.0,-6204000000.0,14042000000.0,,3120000000.0,3117000000.0,1259000000.0,1911000000.0,21412000000.0,33297000000.0,29199000000.0,11525000000.0,,7697000000.0,15622000000.0,,4011000000.0,2276000000.0,8180000000.0,,3891000000.0,9487000000.0,2894000000.0,83530000000.0,6040000000.0,2873000000.0,115750000000.0,60434000000.0,41615000000.0,23848000000.0,60434000000.0,60434000000.0,55316000000.0,115750000000.0,58513000000.0,31468000000.0,,-20012000000.0
Johnson & Johnson,JNJ,549300G0CFPGEF6X2043,200406,2012.0,Q1,,2012-04-01,2012-05-07 16:59:07+00:00,5085000000.0,10982000000.0,7234000000.0,17726000000.0,-4540000000.0,30267000000.0,,3120000000.0,2695000000.0,914000000.0,1526000000.0,16339000000.0,32550000000.0,18157000000.0,13010000000.0,,6800000000.0,14824000000.0,,5911000000.0,1846000000.0,8236000000.0,,3956000000.0,10538000000.0,2683000000.0,83103000000.0,6439000000.0,3580000000.0,116194000000.0,61366000000.0,57007000000.0,21198000000.0,61366000000.0,61366000000.0,54828000000.0,116194000000.0,44363000000.0,33630000000.0,,-20317000000.0
Johnson & Johnson,JNJ,549300G0CFPGEF6X2043,200406,2013.0,FY,,2013-12-29,2015-02-23 19:11:03+00:00,6266000000.0,11713000000.0,10993000000.0,,-2860000000.0,20927000000.0,,3120000000.0,3607000000.0,770000000.0,2794000000.0,22798000000.0,,27947000000.0,13328000000.0,,7878000000.0,16710000000.0,,3872000000.0,3989000000.0,7784000000.0,,4949000000.0,7854000000.0,4003000000.0,89493000000.0,4852000000.0,8279000000.0,132683000000.0,74053000000.0,56407000000.0,25675000000.0,74053000000.0,74053000000.0,58630000000.0,132683000000.0,59566000000.0,32955000000.0,0.0,-15700000000.0
Johnson & Johnson,JNJ,549300G0CFPGEF6X2043,200406,2013.0,Q3,,2013-09-29,2013-11-04 16:40:59+00:00,6055000000.0,12027000000.0,10386000000.0,20305000000.0,-5346000000.0,17204000000.0,,3120000000.0,3485000000.0,1711000000.0,2324000000.0,22852000000.0,36432000000.0,28467000000.0,9748000000.0,,8124000000.0,16127000000.0,,4596000000.0,3613000000.0,9038000000.0,,2715000000.0,8895000000.0,3312000000.0,87703000000.0,5359000000.0,8024000000.0,126933000000.0,69804000000.0,52176000000.0,25835000000.0,69804000000.0,69804000000.0,57129000000.0,126933000000.0,58630000000.0,31294000000.0,,-15673000000.0
Johnson & Johnson,JNJ,549300G0CFPGEF6X2043,200406,2013.0,Q2,,2013-06-30,2013-08-01 16:35:28+00:00,5687000000.0,11614000000.0,9784000000.0,19607000000.0,-6810000000.0,17307000000.0,,3120000000.0,3283000000.0,956000000.0,2001000000.0,22337000000.0,35401000000.0,27704000000.0,9643000000.0,,7822000000.0,15794000000.0,,4740000000.0,3685000000.0,8996000000.0,,2477000000.0,8569000000.0,3425000000.0,89449000000.0,5339000000.0,7822000000.0,124325000000.0,69665000000.0,51273000000.0,23767000000.0,69665000000.0,69665000000.0,54660000000.0,124325000000.0,57258000000.0,30893000000.0,,-16094000000.0
Johnson & Johnson,JNJ,549300G0CFPGEF6X2043,200406,2013.0,Q1,,2013-03-31,2013-05-03 16:03:53+00:00,5372000000.0,11515000000.0,9814000000.0,18974000000.0,-6689000000.0,14855000000.0,,3120000000.0,3094000000.0,1178000000.0,1631000000.0,22349000000.0,34695000000.0,28009000000.0,11363000000.0,,7691000000.0,15721000000.0,,4506000000.0,3619000000.0,8978000000.0,,3723000000.0,8197000000.0,3260000000.0,87242000000.0,4529000000.0,6813000000.0,121536000000.0,66855000000.0,47228000000.0,22524000000.0,66855000000.0,66855000000.0,54681000000.0,121536000000.0,58587000000.0,32157000000.0,,-16818000000.0
Johnson & Johnson,JNJ,549300G0CFPGEF6X2043,200406,2014.0,FY,,2014-12-28,2016-02-24 16:58:53+00:00,7633000000.0,10985000000.0,10563000000.0,,-10722000000.0,14523000000.0,,3120000000.0,,446000000.0,2751000000.0,21832000000.0,,27222000000.0,15122000000.0,,8184000000.0,16126000000.0,,6202000000.0,2447000000.0,9972000000.0,,3232000000.0,8034000000.0,3486000000.0,97245000000.0,3638000000.0,18566000000.0,130358000000.0,69752000000.0,55744000000.0,25031000000.0,69752000000.0,69752000000.0,60606000000.0,130358000000.0,58488000000.0,35575000000.0,0.0,-19891000000.0
Johnson & Johnson,JNJ,549300G0CFPGEF6X2043,200406,2014.0,Q3,,2014-09-28,2014-10-30 17:09:48+00:00,6603000000.0,11615000000.0,10396000000.0,20644000000.0,-5382000000.0,13818000000.0,,3120000000.0,3827000000.0,1535000000.0,2333000000.0,21636000000.0,36448000000.0,26304000000.0,13152000000.0,,8419000000.0,15804000000.0,,3347000000.0,4063000000.0,7551000000.0,,5033000000.0,7758000000.0,3107000000.0,96560000000.0,2115000000.0,19187000000.0,132097000000.0,76591000000.0,59973000000.0,22982000000.0,76591000000.0,76591000000.0,55506000000.0,132097000000.0,56320000000.0,32524000000.0,,-17707000000.0
Johnson & Johnson,JNJ,549300G0CFPGEF6X2043,200406,2014.0,Q2,,2014-06-29,2014-08-01 16:57:55+00:00,6193000000.0,12257000000.0,11150000000.0,20792000000.0,-3007000000.0,14236000000.0,,3120000000.0,4101000000.0,1055000000.0,2142000000.0,21989000000.0,36947000000.0,27122000000.0,13303000000.0,,8155000000.0,16155000000.0,,3380000000.0,4491000000.0,7626000000.0,,6435000000.0,7373000000.0,3982000000.0,93745000000.0,3819000000.0,17388000000.0,135200000000.0,78048000000.0,60119000000.0,24359000000.0,78048000000.0,78048000000.0,57152000000.0,135200000000.0,58926000000.0,32793000000.0,,-15810000000.0
Johnson & Johnson,JNJ,549300G0CFPGEF6X2043,200406,2014.0,Q1,,2014-03-30,2014-05-02 16:09:37+00:00,6113000000.0,12116000000.0,11173000000.0,20252000000.0,-2645000000.0,19722000000.0,,3120000000.0,3920000000.0,862000000.0,1743000000.0,22178000000.0,36248000000.0,27643000000.0,13343000000.0,,8009000000.0,15996000000.0,,3685000000.0,4594000000.0,7700000000.0,,6459000000.0,7271000000.0,3932000000.0,91387000000.0,3949000000.0,9670000000.0,133330000000.0,76582000000.0,57369000000.0,23840000000.0,76582000000.0,76582000000.0,56748000000.0,133330000000.0,59965000000.0,32908000000.0,,-15280000000.0
Johnson & Johnson,JNJ,549300G0CFPGEF6X2043,200406,2015.0,FY,,2016-01-03,2017-02-27 16:52:48+00:00,6668000000.0,10734000000.0,10851000000.0,,-13165000000.0,13732000000.0,,3120000000.0,,750000000.0,2474000000.0,21629000000.0,,25764000000.0,12857000000.0,,8053000000.0,15905000000.0,,5490000000.0,2562000000.0,8854000000.0,,4413000000.0,10241000000.0,3047000000.0,103879000000.0,7004000000.0,24644000000.0,133411000000.0,71150000000.0,60210000000.0,27747000000.0,71150000000.0,71150000000.0,62261000000.0,133411000000.0,57296000000.0,34514000000.0,0.0,-22684000000.0
Johnson & Johnson,JNJ,549300G0CFPGEF6X2043,200406,2015.0,Q3,,2015-09-27,2015-10-30 16:03:39+00:00,5928000000.0,11366000000.0,10400000000.0,20846000000.0,-12861000000.0,13639000000.0,,3120000000.0,3606000000.0,931000000.0,2324000000.0,21279000000.0,36397000000.0,25988000000.0,14073000000.0,,8206000000.0,15551000000.0,,3150000000.0,3561000000.0,9515000000.0,,3804000000.0,9303000000.0,3010000000.0,102748000000.0,5677000000.0,23667000000.0,133266000000.0,71554000000.0,63494000000.0,25260000000.0,71554000000.0,71554000000.0,61712000000.0,133266000000.0,54221000000.0,36452000000.0,,-21453000000.0
Johnson & Johnson,JNJ,549300G0CFPGEF6X2043,200406,2015.0,Q2,,2015-06-28,2015-07-31 16:28:56+00:00,6140000000.0,11968000000.0,10159000000.0,20529000000.0,-12054000000.0,10639000000.0,,3120000000.0,3723000000.0,916000000.0,2075000000.0,21493000000.0,36112000000.0,27017000000.0,14085000000.0,,8298000000.0,15583000000.0,,3087000000.0,3702000000.0,9633000000.0,,3855000000.0,8973000000.0,3058000000.0,101352000000.0,5222000000.0,23315000000.0,132036000000.0,71131000000.0,61001000000.0,24512000000.0,71131000000.0,71131000000.0,60905000000.0,132036000000.0,55452000000.0,36393000000.0,,-21287000000.0
Johnson & Johnson,JNJ,549300G0CFPGEF6X2043,200406,2015.0,Q1,,2015-03-29,2015-05-01 16:13:55+00:00,6719000000.0,11533000000.0,10272000000.0,20039000000.0,-13300000000.0,11988000000.0,,3120000000.0,3524000000.0,1243000000.0,1557000000.0,21345000000.0,35403000000.0,27025000000.0,14938000000.0,,8085000000.0,15364000000.0,,3059000000.0,3584000000.0,9750000000.0,,3605000000.0,8604000000.0,3731000000.0,98656000000.0,4045000000.0,19331000000.0,128590000000.0,67878000000.0,58192000000.0,23836000000.0,67878000000.0,67878000000.0,60712000000.0,128590000000.0,55034000000.0,36876000000.0,,-20598000000.0
Johnson & Johnson,JNJ,549300G0CFPGEF6X2043,200406,2016.0,FY,,2017-01-01,2018-02-21 16:49:20+00:00,6918000000.0,11699000000.0,11038000000.0,,-14901000000.0,18972000000.0,,3120000000.0,,971000000.0,2676000000.0,22805000000.0,,26876000000.0,22442000000.0,,8144000000.0,15912000000.0,0.0,6148000000.0,2910000000.0,9615000000.0,,4435000000.0,9536000000.0,3282000000.0,110551000000.0,4684000000.0,22935000000.0,141208000000.0,70418000000.0,65032000000.0,26287000000.0,70418000000.0,70418000000.0,70790000000.0,141208000000.0,60264000000.0,44503000000.0,0.0,-28352000000.0
Johnson & Johnson,JNJ,549300G0CFPGEF6X2043,200406,2016.0,Q3,,2016-10-02,2016-11-04 16:03:27+00:00,5971000000.0,11798000000.0,10464000000.0,22278000000.0,-12715000000.0,18205000000.0,,3120000000.0,,798000000.0,2554000000.0,23171000000.0,38373000000.0,27642000000.0,23546000000.0,,8488000000.0,16095000000.0,,5897000000.0,3193000000.0,8217000000.0,,4245000000.0,9414000000.0,2600000000.0,108860000000.0,3443000000.0,22228000000.0,140369000000.0,72769000000.0,63319000000.0,23230000000.0,72769000000.0,72769000000.0,67600000000.0,140369000000.0,60955000000.0,44370000000.0,,-26496000000.0
Johnson & Johnson,JNJ,549300G0CFPGEF6X2043,200406,2016.0,Q2,,2016-07-03,2016-08-04 16:08:40+00:00,6061000000.0,12062000000.0,10909000000.0,21807000000.0,-12707000000.0,18640000000.0,,3120000000.0,,690000000.0,2168000000.0,22104000000.0,37779000000.0,25694000000.0,24535000000.0,,8523000000.0,15972000000.0,,5776000000.0,2849000000.0,8359000000.0,,3977000000.0,10062000000.0,3122000000.0,106738000000.0,1708000000.0,23944000000.0,139814000000.0,72473000000.0,66291000000.0,21536000000.0,72473000000.0,72473000000.0,67341000000.0,139814000000.0,57551000000.0,45805000000.0,,-24678000000.0
Johnson & Johnson,JNJ,549300G0CFPGEF6X2043,200406,2016.0,Q1,,2016-04-03,2016-05-09 17:52:06+00:00,5965000000.0,11406000000.0,10255000000.0,21466000000.0,-12391000000.0,13861000000.0,,3120000000.0,,968000000.0,1830000000.0,21848000000.0,37430000000.0,25840000000.0,20233000000.0,,8170000000.0,15964000000.0,,5678000000.0,2877000000.0,8591000000.0,,4163000000.0,9749000000.0,3307000000.0,104990000000.0,3116000000.0,25994000000.0,136231000000.0,72647000000.0,62738000000.0,22134000000.0,72647000000.0,72647000000.0,63584000000.0,136231000000.0,57529000000.0,41450000000.0,,-23072000000.0
Johnson & Johnson,JNJ,549300G0CFPGEF6X2043,200406,2017.0,FY,,2017-12-31,2019-02-20 16:40:34+00:00,7310000000.0,13490000000.0,14514000000.0,,-13199000000.0,17824000000.0,,3120000000.0,,1854000000.0,2953000000.0,31906000000.0,,53228000000.0,30675000000.0,,8765000000.0,17005000000.0,8472000000.0,7105000000.0,8368000000.0,10074000000.0,0.0,4971000000.0,9017000000.0,2537000000.0,101793000000.0,3906000000.0,472000000.0,157303000000.0,60160000000.0,43088000000.0,30537000000.0,60160000000.0,60160000000.0,97143000000.0,157303000000.0,97210000000.0,66606000000.0,0.0,-31554000000.0
Johnson & Johnson,JNJ,549300G0CFPGEF6X2043,200406,2017.0,Q3,,2017-10-01,2017-11-02 16:13:40+00:00,6390000000.0,13155000000.0,12842000000.0,24300000000.0,-12747000000.0,15721000000.0,,3120000000.0,,1183000000.0,2900000000.0,31308000000.0,40928000000.0,54569000000.0,26675000000.0,,9521000000.0,16628000000.0,,6303000000.0,4410000000.0,9686000000.0,,5021000000.0,9102000000.0,2922000000.0,114805000000.0,8491000000.0,510000000.0,155658000000.0,73979000000.0,41829000000.0,31806000000.0,73979000000.0,73979000000.0,81679000000.0,155658000000.0,97201000000.0,49873000000.0,,-31199000000.0
Johnson & Johnson,JNJ,549300G0CFPGEF6X2043,200406,2017.0,Q2,,2017-07-02,2017-08-03 16:30:16+00:00,6135000000.0,13283000000.0,12395000000.0,23617000000.0,-13234000000.0,12598000000.0,,3120000000.0,,759000000.0,2374000000.0,31234000000.0,40075000000.0,54942000000.0,27363000000.0,,9699000000.0,16458000000.0,,6111000000.0,4846000000.0,9687000000.0,,5273000000.0,10117000000.0,2954000000.0,113208000000.0,7209000000.0,255000000.0,152807000000.0,71922000000.0,38789000000.0,28872000000.0,71922000000.0,71922000000.0,80885000000.0,152807000000.0,97560000000.0,52013000000.0,,-31172000000.0
Johnson & Johnson,JNJ,549300G0CFPGEF6X2043,200406,2017.0,Q1,,2017-04-02,2017-05-08 16:19:31+00:00,6082000000.0,12300000000.0,10713000000.0,22505000000.0,-14522000000.0,20909000000.0,,3120000000.0,,1133000000.0,1836000000.0,24844000000.0,38696000000.0,29466000000.0,27015000000.0,,8878000000.0,16191000000.0,,6380000000.0,3308000000.0,9609000000.0,,4690000000.0,9526000000.0,2826000000.0,111643000000.0,5355000000.0,18434000000.0,144918000000.0,70341000000.0,63347000000.0,25119000000.0,70341000000.0,70341000000.0,74577000000.0,144918000000.0,65380000000.0,49458000000.0,,-29900000000.0
Johnson & Johnson,JNJ,549300G0CFPGEF6X2043,200406,2018.0,FY,,2018-12-30,2020-02-18 16:34:21+00:00,7537000000.0,14098000000.0,16981000000.0,,-15222000000.0,18107000000.0,,3120000000.0,,818000000.0,3098000000.0,30453000000.0,,47611000000.0,27684000000.0,,8599000000.0,17035000000.0,8242000000.0,7640000000.0,7506000000.0,9951000000.0,950000000.0,4182000000.0,8589000000.0,2699000000.0,106216000000.0,2796000000.0,1580000000.0,152954000000.0,59752000000.0,46033000000.0,31230000000.0,59752000000.0,59752000000.0,93202000000.0,152954000000.0,89886000000.0,61972000000.0,0.0,-34362000000.0
Johnson & Johnson,JNJ,549300G0CFPGEF6X2043,200406,2018.0,Q3,,2018-09-30,2018-10-31 16:12:26+00:00,7000000000.0,14048000000.0,14728000000.0,24891000000.0,-14647000000.0,16056000000.0,,3120000000.0,,1096000000.0,2840000000.0,30702000000.0,41520000000.0,48637000000.0,29480000000.0,,8678000000.0,16629000000.0,8537000000.0,8076000000.0,7711000000.0,9374000000.0,2208000000.0,4465000000.0,8538000000.0,2896000000.0,107617000000.0,1773000000.0,3308000000.0,155703000000.0,64626000000.0,47194000000.0,27437000000.0,64626000000.0,64626000000.0,91077000000.0,155703000000.0,91880000000.0,63640000000.0,,-31464000000.0
Johnson & Johnson,JNJ,549300G0CFPGEF6X2043,200406,2018.0,Q2,,2018-07-01,2018-08-01 20:08:32+00:00,6516000000.0,14111000000.0,15111000000.0,24661000000.0,-14777000000.0,17569000000.0,,3120000000.0,,928000000.0,2255000000.0,30346000000.0,41293000000.0,50056000000.0,29405000000.0,,8810000000.0,16632000000.0,8647000000.0,8472000000.0,7666000000.0,9989000000.0,1809000000.0,4421000000.0,9281000000.0,2569000000.0,106123000000.0,2678000000.0,570000000.0,155365000000.0,62889000000.0,45438000000.0,27488000000.0,62889000000.0,62889000000.0,92476000000.0,155365000000.0,93295000000.0,64988000000.0,,-31577000000.0
Johnson & Johnson,JNJ,549300G0CFPGEF6X2043,200406,2018.0,Q1,,2018-04-01,2018-05-01 16:35:56+00:00,6443000000.0,14166000000.0,14491000000.0,24956000000.0,-12608000000.0,14639000000.0,,3120000000.0,,1559000000.0,1892000000.0,31149000000.0,41996000000.0,52365000000.0,29837000000.0,,9014000000.0,17040000000.0,9453000000.0,8785000000.0,8057000000.0,10066000000.0,1743000000.0,4518000000.0,8876000000.0,2641000000.0,104339000000.0,2696000000.0,565000000.0,156625000000.0,63255000000.0,42768000000.0,27081000000.0,63255000000.0,63255000000.0,93370000000.0,156625000000.0,96817000000.0,66289000000.0,,-31596000000.0
